dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"N | N",512,47,0.029216,0,0.02238,0.005376,0.097199,0.056972
1,float,uniform,CPU,"N | N",512,48,0.029376,0,0.02262,0.005632,0.096289,0.057628
1,float,uniform,CPU,"N | N",512,49,0.028928,0,0.019129,0.0072,0.087069,0.055257
1,float,uniform,CPU,"N | N",512,50,0.033088,0,0.022778,0.00576,0.100189,0.061626
1,float,uniform,CPU,"N | N",512,51,0.031968,0,0.02275,0.005824,0.09867,0.060542
1,float,uniform,CPU,"N | N",512,52,0.0288,0,0.02262,0.005152,0.094379,0.056572
1,float,uniform,CPU,"N | N",512,53,0.029536,0,0.022779,0.101952,0.191318,0.154267
1,float,uniform,CPU,"N | N",512,54,0.031584,0,0.022169,0.007296,0.099419,0.061049
1,float,uniform,CPU,"N | N",512,55,0.029408,0,0.02314,0.005184,0.095118,0.057732
1,float,uniform,CPU,"N | N",512,56,0.030528,0,0.02257,0.00576,0.096379,0.058858
1,float,uniform,CPU,"N | N",512,57,0.028,0,0.02246,0.005344,0.094499,0.055804
1,float,uniform,CPU,"N | N",512,58,0.028992,0,0.02253,0.006944,0.098269,0.058466
1,float,uniform,CPU,"N | N",512,59,0.03072,0,0.02256,0.005568,0.098348,0.058848
1,float,uniform,CPU,"N | N",512,60,0.031456,0,0.02355,0.005472,0.097099,0.060478
1,float,uniform,CPU,"N | N",512,61,0.035552,0,0.01872,0.00672,0.091999,0.060992
1,float,uniform,CPU,"N | N",512,62,0.0328,0,0.02247,0.004416,0.098689,0.059686
1,float,uniform,CPU,"N | N",512,63,0.029856,0,0.02292,0.005184,0.096229,0.05796
1,float,uniform,CPU,"N | N",512,64,0.030624,0,0.023659,0.0072,0.099099,0.061483
1,float,uniform,CPU,"N | N",512,65,0.030016,0,0.02286,0.005504,0.096029,0.05838
1,float,uniform,CPU,"N | N",512,66,0.029664,0,0.022559,0.005088,0.095249,0.057311
1,float,uniform,CPU,"N | N",512,67,0.029152,0,0.02234,0.007136,0.097169,0.058628
1,float,uniform,CPU,"N | N",512,68,0.03248,0,0.018639,0.008576,0.093339,0.059695
1,float,uniform,CPU,"N | N",512,69,0.03184,0,0.02291,0.007808,0.106949,0.062558
1,float,uniform,CPU,"N | N",512,70,0.029376,0,0.023059,0.005216,0.096389,0.057651
1,float,uniform,CPU,"N | N",512,71,0.02928,0,0.02248,0.005632,0.097039,0.057392
1,float,uniform,CPU,"N | N",512,72,0.02896,0,0.02245,0.005728,0.095368,0.057138
1,float,uniform,CPU,"N | N",512,73,0.028832,0,0.02335,0.005312,0.095159,0.057494
1,float,uniform,CPU,"N | N",512,74,0.029248,0,0.02262,0.00688,0.102139,0.058748
