dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,0.194592,0,0.091219,201.645,202.029,201.93
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,2.65667,0,0.146528,0.053408,2.92518,2.85661
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,2.66106,0,0.136698,0.051872,2.89955,2.84963
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,2.67645,0,0.135668,0.049152,2.90904,2.86127
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,2.6144,0,0.136188,0.048608,2.84692,2.7992
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,2.65331,0,0.134399,0.048832,2.88173,2.83654
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,2.67728,0,0.132729,0.048672,2.9042,2.85868
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,2.79277,0,0.131999,0.049728,3.01929,2.97449
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,2.6401,0,0.134478,0.04992,2.87233,2.82449
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,2.60909,0,0.136118,0.049408,2.84084,2.79461
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,2.65395,0,0.147269,0.055168,2.92519,2.85639
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,2.68368,0,0.139188,0.050688,2.92498,2.87356
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,2.67194,0,0.133898,0.051264,2.90339,2.8571
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,2.6311,0,0.131738,0.050528,2.85891,2.81337
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,2.63421,0,0.135718,0.050208,2.86922,2.82013
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,2.65565,0,0.135458,0.04912,2.88904,2.84023
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,2.63046,0,0.144849,0.055136,2.89484,2.83045
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,2.668,0,0.146888,0.055584,2.93916,2.87047
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,2.63571,0,0.135888,0.051232,2.87582,2.82283
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,2.68995,0,0.132058,0.049984,2.91629,2.87199
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,2.64291,0,0.132128,0.047648,2.86701,2.82269
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,2.684,0,0.133979,0.048864,2.9126,2.86684
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,2.67638,0,0.136768,0.049952,2.91095,2.8631
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,2.61891,0,0.133308,0.050592,2.85135,2.80281
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,6.93766,0,0.255437,0.105344,7.36512,7.29844
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,6.76832,0,0.249777,0.103328,7.17209,7.12143
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,6.85789,0,0.249116,0.103648,7.26197,7.21065
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,6.49744,0,0.252427,0.103872,6.90648,6.85374
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,7.12182,0,0.248858,0.104064,7.58931,7.47475
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,6.74531,0,0.245347,0.102912,7.13907,7.09357
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,6.57824,0,0.249028,0.104096,6.98162,6.93136
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,7.0823,0,0.259398,0.106112,7.51957,7.44781
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,6.63725,0,0.255447,0.105632,7.0526,6.99833
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,6.50742,0,0.257057,0.105952,6.93015,6.87043
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,6.60694,0,0.256037,0.104992,7.02177,6.96797
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,6.51763,0,0.254177,0.105536,6.93196,6.87735
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,6.67725,0,0.253047,0.10752,7.09688,7.03782
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,6.5175,0,0.254228,0.105664,6.93029,6.8774
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,6.4321,0,0.254377,0.106944,6.84886,6.79342
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,6.80957,0,0.255567,0.106688,7.22651,7.17182
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,6.83402,0,0.254457,0.105664,7.24651,7.19414
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,6.4607,0,0.255348,0.10528,6.87627,6.82133
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,6.51907,0,0.252448,0.104224,6.92831,6.87574
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,6.68963,0,0.257067,0.1064,7.10619,7.0531
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,6.52992,0,0.255327,0.105024,6.94523,6.89027
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,6.7041,0,0.255148,0.106336,7.12091,7.06558
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,6.60211,0,0.255647,0.106496,7.01884,6.96425
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,6.51667,0,0.256007,0.105536,6.93209,6.87822
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,6.37603,0,0.250677,0.104896,6.78181,6.73161
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,6.54515,0,0.258147,0.10624,6.96603,6.90954
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,6.91075,0,0.258007,0.106944,7.33158,7.2757
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,6.53386,0,0.253178,0.10592,6.94635,6.89295
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,6.54688,0,0.255866,0.104768,6.96367,6.90751
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,6.69965,0,0.259627,0.10672,7.13451,7.06599
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,6.96858,0,0.260647,0.105376,7.38994,7.3346
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,6.58954,0,0.256237,0.107072,7.00774,6.95284
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,6.29958,0,0.253206,0.104064,6.71502,6.65685
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,6.94115,0,0.256787,0.107008,7.36052,7.30495
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,6.78461,0,0.255627,0.105088,7.20026,7.14532
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,6.27946,0,0.251718,0.105728,6.69052,6.6369
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,7.23411,0,0.259997,0.106432,7.67848,7.60054
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,6.77635,0,0.259167,0.10736,7.2091,7.14288
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,6.9064,0,0.260567,0.108032,7.34747,7.275
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,6.45552,0,0.257076,0.106432,6.87722,6.81903
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,6.4807,0,0.255436,0.11088,6.90321,6.84702
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,6.58352,0,0.254247,0.10912,6.99725,6.94689
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,6.48883,0,0.255746,0.105024,6.90259,6.8496
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,6.91542,0,0.258747,0.106944,7.33607,7.28112
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,6.49802,0,0.252647,0.105376,6.91213,6.85604
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,6.90234,0,0.256437,0.10512,7.31987,7.26389
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,6.16426,0,0.256156,0.105472,6.58173,6.52588
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,6.36272,0,0.252097,0.1048,6.77603,6.71962
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,6.43251,0,0.255908,0.104224,6.84765,6.79264
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,6.60627,0,0.253948,0.104576,7.02109,6.9648
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,7.04541,0,0.260237,0.108352,7.48565,7.414
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,6.52458,0,0.256318,0.105952,6.95797,6.88685
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,6.28874,0,0.254206,0.105952,6.69944,6.64889
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,6.64115,0,0.252557,0.104768,7.04939,6.99848
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,6.43424,0,0.250707,0.105504,6.8385,6.79045
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,6.24966,0,0.253617,0.106272,6.6631,6.60955
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,6.3567,0,0.250227,0.106464,6.76474,6.71339
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,6.38746,0,0.254836,0.105184,6.80334,6.74748
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,6.72154,0,0.254276,0.104448,7.13223,7.08026
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,6.42394,0,0.254927,0.105696,6.84257,6.78456
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,6.67482,0,0.255428,0.10432,7.087,7.03456
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,6.44058,0,0.254887,0.10592,6.85561,6.80138
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,6.41078,0,0.255157,0.105472,6.82594,6.77141
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,6.79805,0,0.749202,0.104192,7.70662,7.65144
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,7.02,0,0.260118,0.106208,7.44067,7.38633
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,6.49235,0,0.253587,0.10512,6.90888,6.85106
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,6.5632,0,0.255208,0.104672,6.97782,6.92308
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,6.51878,0,0.253207,0.104448,6.93333,6.87644
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,6.68669,0,0.253527,0.10512,7.09823,7.04534
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,6.47875,0,0.255077,0.105408,6.89361,6.83924
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,6.34003,0,0.252327,0.104992,6.75181,6.69735
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,6.40029,0,0.251377,0.106464,6.81087,6.75813
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,6.41878,0,0.253687,0.10448,6.83148,6.77695
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,6.42317,0,0.249076,0.10544,6.83441,6.77768
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,6.34998,0,0.254477,0.10592,6.7657,6.71038
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,13.6615,0,0.807081,0.201344,14.7467,14.6699
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,13.4466,0,0.75327,0.195104,14.4624,14.3949
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,12.5146,0,0.74653,0.19408,13.5146,13.4552
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,13.637,0,0.745201,0.191488,14.6358,14.5737
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,12.417,0,0.744682,0.190656,13.4104,13.3523
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,13.3258,0,0.746741,0.194592,14.3294,14.2672
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,12.7174,0,0.745192,0.191648,13.7117,13.6542
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,12.7648,0,0.748981,0.193568,13.7698,13.7073
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,13.0585,0,0.744962,0.193728,14.0579,13.9972
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,12.9694,0,0.748251,0.193536,13.9698,13.9112
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,12.9849,0,0.745091,0.193472,13.9827,13.9234
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,13.1557,0,0.745861,0.192576,14.1546,14.0941
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,13.9671,0,0.74987,0.193664,14.9724,14.9107
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,12.9313,0,0.740791,0.197728,13.9248,13.8698
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,13.8699,0,0.751381,0.196352,14.8937,14.8177
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,12.8421,0,0.752651,0.194432,13.8559,13.7892
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,13.5664,0,0.750461,0.194272,14.5727,14.5111
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,13.7539,0,0.752242,0.198368,14.7684,14.7045
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,12.5927,0,0.751541,0.194688,13.6029,13.539
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,13.1357,0,0.746801,0.194688,14.1354,14.0772
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,12.7022,0,0.743222,0.190624,13.6941,13.636
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,12.4103,0,0.75842,0.195808,13.4459,13.3645
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,13.3907,0,0.753802,0.19392,14.3987,14.3384
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,13.2082,0,0.752132,0.19648,14.2326,14.1568
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,13.2136,0,0.751212,0.19456,14.2254,14.1593
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,12.8668,0,0.74323,0.20304,13.8691,13.8131
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,12.8612,0,0.749122,0.192192,13.8619,13.8026
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,13.2644,0,0.746641,0.194912,14.2688,14.206
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,13.0138,0,0.751351,0.193152,14.0239,13.9583
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,13.338,0,0.744511,0.19248,14.333,14.275
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,13.1486,0,0.753492,0.196192,14.1594,14.0983
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,13.4818,0,0.753942,0.195584,14.4974,14.4313
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,13.1839,0,0.74591,0.190432,14.1764,14.1203
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,13.811,0,0.745092,0.192256,14.8062,14.7484
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,12.5263,0,0.746151,0.190656,13.5196,13.4631
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,13.4271,0,0.751412,0.194464,14.4536,14.3729
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,13.4253,0,0.753582,0.19536,14.4396,14.3742
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,13.4774,0,0.75299,0.195488,14.5032,14.4259
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,13.1697,0,0.753411,0.19632,14.1827,14.1194
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,14.1216,0,0.752481,0.201504,15.1516,15.0756
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,12.748,0,0.751602,0.194112,13.7574,13.6937
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,13.5652,0,0.753792,0.195552,14.5809,14.5145
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,13.1071,0,0.752732,0.192928,14.1147,14.0528
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,13.2877,0,0.748551,0.195008,14.2917,14.2312
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,12.7853,0,0.752622,0.195552,13.8016,13.7335
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,14.1132,0,0.752041,0.195776,15.1371,15.061
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,13.5171,0,0.749051,0.1968,14.5247,14.4629
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,13.0357,0,0.751921,0.194368,14.0479,13.982
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,13.2145,0,0.75329,0.1976,14.235,14.1654
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,13.0844,0,0.752062,0.196704,14.0981,14.0331
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,13.4011,0,0.74653,0.192576,14.3986,14.3402
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,13.0299,0,0.744372,0.194368,14.0312,13.9686
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,12.9408,0,0.746911,0.190976,13.9363,13.8787
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,12.7584,0,0.739421,0.1936,13.7453,13.6914
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,12.6892,0,0.749601,0.193056,13.6908,13.6318
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,12.967,0,0.744651,0.193472,13.9649,13.9052
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,12.8698,0,0.751572,0.194272,13.8739,13.8156
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,13.1096,0,0.746221,0.19488,14.1104,14.0507
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,12.885,0,0.745772,0.19248,13.8801,13.8232
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,13.5982,0,0.750722,0.194208,14.6148,14.5431
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,13.4796,0,0.751981,0.199392,14.4964,14.431
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,13.2498,0,0.752422,0.194848,14.261,14.1971
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,13.6823,0,0.74805,0.192992,14.6826,14.6234
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,13.1796,0,0.744951,0.19104,14.1722,14.1156
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,13.8742,0,0.747411,0.19536,14.8765,14.8169
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,12.8815,0,0.745202,0.193248,13.8761,13.8199
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,13.3756,0,0.750431,0.192768,14.3817,14.3188
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,13.2449,0,0.745011,0.194976,14.2454,14.1849
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,12.7638,0,0.747922,0.193344,13.7639,13.7051
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,13.4093,0,0.745941,0.193408,14.4076,14.3487
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,12.9714,0,0.74557,0.194048,13.9671,13.911
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,12.9894,0,0.748442,0.193376,13.9958,13.9313
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,13.1551,0,0.743981,0.193376,14.1492,14.0925
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,12.9231,0,0.749501,0.195424,13.9282,13.868
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,13.1664,0,0.742882,0.193696,14.1608,14.103
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,23.1971,0,2.0419,0.679488,25.9979,25.9185
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,22.7281,0,2.0447,0.650944,25.4997,25.4237
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,22.4758,0,2.03952,0.6528,25.2428,25.1682
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,23.0485,0,2.03708,0.653248,25.8201,25.7388
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,23.1488,0,2.04319,0.652192,25.9092,25.8441
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,23.4372,0,2.04466,0.650048,26.2115,26.1319
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,23.499,0,2.03867,0.655552,26.2773,26.1933
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,22.9423,0,2.0401,0.65328,25.7044,25.6357
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,23.2689,0,2.03934,0.819744,26.1966,26.1279
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,23.0557,0,2.0407,0.648864,25.8154,25.7453
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,22.9799,0,2.03917,0.66464,25.7544,25.6837
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,23.1422,0,2.04132,0.648864,25.9035,25.8324
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,22.9644,0,2.04484,0.647808,25.7221,25.657
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,22.9649,0,2.04082,0.650976,25.762,25.6567
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,23.2772,0,2.03983,0.812,26.2078,26.129
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,23.1373,0,2.04301,0.650272,25.9116,25.8306
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,23.062,0,2.04157,0.654624,25.8365,25.7581
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,23.3633,0,2.04187,0.65312,26.1292,26.0583
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,23.0064,0,2.03814,0.652288,25.771,25.6968
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,23.1815,0,2.04344,0.652512,25.949,25.8775
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,23.1099,0,2.04082,0.65008,25.8681,25.8008
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,22.7249,0,2.04133,0.650944,25.487,25.4172
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,23.1677,0,2.04175,0.653856,25.9412,25.8633
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,23.209,0,2.04566,0.65104,25.9781,25.9057
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,23.2123,0,2.04338,0.651808,25.978,25.9074
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,22.91,0,2.04421,0.651328,25.6785,25.6055
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,23.2539,0,2.04589,0.651456,26.0306,25.9512
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,23.3385,0,2.04357,0.651392,26.1139,26.0335
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,23.2507,0,2.04305,0.654944,26.0274,25.9487
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,22.949,0,2.04315,0.652288,25.717,25.6444
3,float,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,23.3024,0,2.04359,0.798752,26.2224,26.1447
