dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"D | D | D | D | D | D",64,0,0.073728,0,0.253028,201.145,201.566,201.471
3,double,uniform,GPU,"D | D | D | D | D | D",448,47,2.2928,0,107.505,2.26538,112.153,112.063
3,double,uniform,GPU,"D | D | D | D | D | D",448,48,2.29059,0,107.553,2.26704,112.196,112.11
3,double,uniform,GPU,"D | D | D | D | D | D",448,49,2.29226,0,107.517,2.27158,112.163,112.081
3,double,uniform,GPU,"D | D | D | D | D | D",448,50,2.28989,0,107.561,2.268,112.203,112.118
3,double,uniform,GPU,"D | D | D | D | D | D",448,51,2.29248,0,107.503,2.26854,112.151,112.064
3,double,uniform,GPU,"D | D | D | D | D | D",448,52,2.29408,0,107.507,2.26752,112.154,112.068
3,double,uniform,GPU,"D | D | D | D | D | D",448,53,2.29107,0,107.584,2.26499,112.228,112.14
3,double,uniform,GPU,"D | D | D | D | D | D",448,54,2.28982,0,107.529,2.26288,112.168,112.082
3,double,uniform,GPU,"D | D | D | D | D | D",448,55,2.29354,0,107.538,2.26458,112.183,112.096
3,double,uniform,GPU,"D | D | D | D | D | D",448,56,2.28992,0,107.5,2.27069,112.146,112.061
3,double,uniform,GPU,"D | D | D | D | D | D",448,57,2.29046,0,107.531,2.26592,112.175,112.087
3,double,uniform,GPU,"D | D | D | D | D | D",448,58,2.29018,0,107.525,2.26746,112.168,112.083
3,double,uniform,GPU,"D | D | D | D | D | D",448,59,2.29197,0,107.535,2.26208,112.174,112.089
3,double,uniform,GPU,"D | D | D | D | D | D",448,60,2.29184,0,107.536,2.26208,112.178,112.09
3,double,uniform,GPU,"D | D | D | D | D | D",448,61,2.29213,0,107.538,2.26387,112.181,112.094
3,double,uniform,GPU,"D | D | D | D | D | D",448,62,2.28992,0,107.545,2.26432,112.186,112.099
3,double,uniform,GPU,"D | D | D | D | D | D",448,63,2.28912,0,107.549,2.26566,112.192,112.103
3,double,uniform,GPU,"D | D | D | D | D | D",448,64,2.29392,0,107.606,2.26957,112.26,112.17
3,double,uniform,GPU,"D | D | D | D | D | D",448,65,2.29539,0,107.509,2.26237,112.151,112.067
3,double,uniform,GPU,"D | D | D | D | D | D",448,66,2.29194,0,107.51,2.26541,112.153,112.067
3,double,uniform,GPU,"D | D | D | D | D | D",448,67,2.29315,0,107.571,2.26346,112.211,112.127
3,double,uniform,GPU,"D | D | D | D | D | D",448,68,2.29386,0,107.54,2.27142,112.19,112.105
3,double,uniform,GPU,"D | D | D | D | D | D",448,69,2.29181,0,107.513,2.26771,112.157,112.073
3,double,uniform,GPU,"D | D | D | D | D | D",448,70,2.29107,0,107.504,2.26499,112.146,112.06
3,double,uniform,GPU,"D | D | D | D | D | D",448,71,2.28957,0,107.549,2.26474,112.19,112.103
3,double,uniform,GPU,"D | D | D | D | D | D",448,72,2.2905,0,107.496,2.26589,112.137,112.052
3,double,uniform,GPU,"D | D | D | D | D | D",448,73,2.29123,0,107.517,2.26515,112.16,112.073
3,double,uniform,GPU,"D | D | D | D | D | D",448,74,2.29018,0,107.542,2.26451,112.181,112.096
3,double,uniform,GPU,"D | D | D | D | D | D",512,0,3.2856,0,121.983,3.38074,128.741,128.649
3,double,uniform,GPU,"D | D | D | D | D | D",512,1,3.26739,0,121.98,3.37718,128.71,128.624
3,double,uniform,GPU,"D | D | D | D | D | D",512,2,3.27942,0,121.985,3.36701,128.716,128.631
3,double,uniform,GPU,"D | D | D | D | D | D",512,3,3.26714,0,121.966,3.40086,128.724,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,4,3.2672,0,121.976,3.38224,128.714,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,5,3.26854,0,121.98,3.37949,128.717,128.628
3,double,uniform,GPU,"D | D | D | D | D | D",512,6,3.27936,0,121.977,3.36816,128.714,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,7,3.26835,0,121.982,3.38038,128.721,128.631
3,double,uniform,GPU,"D | D | D | D | D | D",512,8,3.27773,0,121.982,3.38048,128.73,128.64
3,double,uniform,GPU,"D | D | D | D | D | D",512,9,3.27338,0,121.983,3.38864,128.735,128.645
3,double,uniform,GPU,"D | D | D | D | D | D",512,10,3.27539,0,121.976,3.37082,128.712,128.622
3,double,uniform,GPU,"D | D | D | D | D | D",512,11,3.27181,0,121.984,3.37277,128.717,128.629
3,double,uniform,GPU,"D | D | D | D | D | D",512,12,3.26598,0,121.964,3.40534,128.726,128.636
3,double,uniform,GPU,"D | D | D | D | D | D",512,13,3.26883,0,121.982,3.38083,128.718,128.632
3,double,uniform,GPU,"D | D | D | D | D | D",512,14,3.26826,0,121.974,3.38362,128.713,128.626
3,double,uniform,GPU,"D | D | D | D | D | D",512,15,3.26653,0,121.98,3.38058,128.721,128.627
3,double,uniform,GPU,"D | D | D | D | D | D",512,16,3.26918,0,121.974,3.38573,128.717,128.628
3,double,uniform,GPU,"D | D | D | D | D | D",512,17,3.26787,0,121.977,3.37478,128.705,128.619
3,double,uniform,GPU,"D | D | D | D | D | D",512,18,3.2703,0,121.984,3.37043,128.712,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,19,3.27814,0,121.972,3.38883,128.727,128.639
3,double,uniform,GPU,"D | D | D | D | D | D",512,20,3.28054,0,121.982,3.37686,128.729,128.64
3,double,uniform,GPU,"D | D | D | D | D | D",512,21,3.26848,0,121.972,3.38806,128.716,128.629
3,double,uniform,GPU,"D | D | D | D | D | D",512,22,3.28112,0,121.977,3.37075,128.721,128.629
3,double,uniform,GPU,"D | D | D | D | D | D",512,23,3.26618,0,121.981,3.41315,128.751,128.66
3,double,uniform,GPU,"D | D | D | D | D | D",512,24,3.27238,0,121.98,3.37101,128.716,128.624
3,double,uniform,GPU,"D | D | D | D | D | D",512,25,3.26784,0,121.979,3.38723,128.723,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,26,3.2721,0,121.967,3.3863,128.713,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,27,3.27882,0,121.976,3.3799,128.723,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,28,3.27402,0,121.971,3.37197,128.707,128.617
3,double,uniform,GPU,"D | D | D | D | D | D",512,29,3.27142,0,121.989,3.3817,128.734,128.642
3,double,uniform,GPU,"D | D | D | D | D | D",512,30,3.26698,0,121.984,3.40448,128.745,128.656
3,double,uniform,GPU,"D | D | D | D | D | D",512,31,3.27638,0,121.977,3.38509,128.726,128.638
3,double,uniform,GPU,"D | D | D | D | D | D",512,32,3.26691,0,121.98,3.37306,128.711,128.62
3,double,uniform,GPU,"D | D | D | D | D | D",512,33,3.27782,0,121.98,3.36829,128.717,128.626
3,double,uniform,GPU,"D | D | D | D | D | D",512,34,3.27043,0,121.987,3.37741,128.726,128.635
3,double,uniform,GPU,"D | D | D | D | D | D",512,35,3.26957,0,121.974,3.38134,128.718,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,36,3.27523,0,121.978,3.37165,128.714,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,37,3.27171,0,121.991,3.38224,128.735,128.645
3,double,uniform,GPU,"D | D | D | D | D | D",512,38,3.26563,0,121.977,3.3825,128.712,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,39,3.26902,0,121.981,3.37286,128.713,128.623
3,double,uniform,GPU,"D | D | D | D | D | D",512,40,3.27306,0,121.982,3.3695,128.716,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,41,3.2808,0,121.983,3.37024,128.729,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,42,3.26736,0,121.977,3.38077,128.717,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,43,3.26941,0,121.976,3.38739,128.726,128.633
3,double,uniform,GPU,"D | D | D | D | D | D",512,44,3.26768,0,121.98,3.38493,128.721,128.632
3,double,uniform,GPU,"D | D | D | D | D | D",512,45,3.2673,0,121.98,3.39024,128.725,128.638
3,double,uniform,GPU,"D | D | D | D | D | D",512,46,3.26838,0,121.976,3.38342,128.718,128.628
3,double,uniform,GPU,"D | D | D | D | D | D",512,47,3.26669,0,121.983,3.39357,128.731,128.644
3,double,uniform,GPU,"D | D | D | D | D | D",512,48,3.26611,0,121.977,3.3888,128.725,128.632
3,double,uniform,GPU,"D | D | D | D | D | D",512,49,3.27709,0,121.982,3.40656,128.753,128.665
3,double,uniform,GPU,"D | D | D | D | D | D",512,50,3.27168,0,121.975,3.38736,128.719,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,51,3.26819,0,121.982,3.3921,128.735,128.643
3,double,uniform,GPU,"D | D | D | D | D | D",512,52,3.26746,0,121.982,3.38474,128.722,128.634
3,double,uniform,GPU,"D | D | D | D | D | D",512,53,3.26682,0,121.983,3.39459,128.738,128.644
3,double,uniform,GPU,"D | D | D | D | D | D",512,54,3.2712,0,121.975,3.38138,128.712,128.628
3,double,uniform,GPU,"D | D | D | D | D | D",512,55,3.27808,0,121.981,3.36576,128.713,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,56,3.26643,0,121.97,3.37811,128.706,128.614
3,double,uniform,GPU,"D | D | D | D | D | D",512,57,3.2697,0,121.975,3.37587,128.707,128.621
3,double,uniform,GPU,"D | D | D | D | D | D",512,58,3.27085,0,121.977,3.39114,128.73,128.639
3,double,uniform,GPU,"D | D | D | D | D | D",512,59,3.2655,0,121.965,3.38576,128.707,128.617
3,double,uniform,GPU,"D | D | D | D | D | D",512,60,3.26842,0,121.986,3.3839,128.73,128.638
3,double,uniform,GPU,"D | D | D | D | D | D",512,61,3.27936,0,121.973,3.36877,128.71,128.621
3,double,uniform,GPU,"D | D | D | D | D | D",512,62,3.27011,0,121.971,3.38365,128.714,128.625
3,double,uniform,GPU,"D | D | D | D | D | D",512,63,3.27846,0,121.981,3.37405,128.722,128.633
3,double,uniform,GPU,"D | D | D | D | D | D",512,64,3.26698,0,121.978,3.38493,128.718,128.63
3,double,uniform,GPU,"D | D | D | D | D | D",512,65,3.26598,0,121.978,3.39082,128.723,128.635
3,double,uniform,GPU,"D | D | D | D | D | D",512,66,3.27677,0,121.98,3.37478,128.723,128.632
3,double,uniform,GPU,"D | D | D | D | D | D",512,67,3.26755,0,121.977,3.39792,128.732,128.643
3,double,uniform,GPU,"D | D | D | D | D | D",512,68,3.27837,0,121.981,3.37126,128.72,128.631
3,double,uniform,GPU,"D | D | D | D | D | D",512,69,3.26752,0,121.98,3.37376,128.708,128.621
3,double,uniform,GPU,"D | D | D | D | D | D",512,70,3.27187,0,121.975,3.38499,128.72,128.632
3,double,uniform,GPU,"D | D | D | D | D | D",512,71,3.2759,0,121.977,3.38493,128.731,128.638
3,double,uniform,GPU,"D | D | D | D | D | D",512,72,3.2751,0,121.985,3.37552,128.728,128.635
3,double,uniform,GPU,"D | D | D | D | D | D",512,73,3.26602,0,121.974,3.39226,128.722,128.633
3,double,uniform,GPU,"D | D | D | D | D | D",512,74,3.27942,0,121.975,3.37299,128.719,128.627
