dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,59,41.3692,0.00243,13.1207,3.20288,57.7914,57.6952
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,60,41.0794,0.002589,13.1234,3.19968,57.5054,57.4051
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,61,41.2679,0.00249,13.1035,3.20573,57.6807,57.5796
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,62,41.0923,0.00268,13.0999,3.1968,57.4906,57.3916
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,63,40.9897,0.00256,13.1242,3.20147,57.4213,57.318
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,64,41.2467,0.0024,13.1207,3.20339,57.679,57.5732
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,65,41.4505,0.00232,13.1039,3.20458,57.8591,57.7612
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,66,41.2057,0.002651,13.1298,3.20237,57.6362,57.5406
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,67,41.443,0.00251,13.1051,3.19776,57.8492,57.7484
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,68,40.9364,0.00263,13.1267,3.20554,57.3695,57.2713
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,69,41.2599,0.002681,13.1152,3.19811,57.6744,57.5758
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,70,40.9471,0.00274,13.103,3.20045,57.3546,57.2533
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,71,41.1101,0.00239,13.138,3.20138,57.5566,57.4519
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,72,41.1284,0.002431,13.11,3.20451,57.5445,57.4453
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,73,41.2008,0.00221,13.1073,3.19866,57.612,57.509
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",384,74,41.1217,0.00218,13.1113,3.20109,57.5392,57.4362
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,0,64.9081,0.00245,25.2213,5.08528,95.3219,95.2171
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,1,64.2261,0.00281,25.2042,5.08061,94.6234,94.5137
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,2,63.7971,0.00261,25.2095,5.08435,94.2032,94.0936
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,3,63.169,0.00251,25.21,5.08806,93.579,93.4696
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,4,63.4297,0.00241,25.1971,5.08486,93.819,93.7141
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,5,63.6131,0.00265,25.2042,5.07914,94.006,93.8991
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,6,63.5529,0.00248,25.2143,5.08272,93.96,93.8524
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,7,63.4134,0.002899,25.2109,5.07792,93.8181,93.7051
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,8,63.6841,0.00261,25.2119,5.08531,94.0914,93.9839
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,9,63.7836,0.00255,25.2153,5.08099,94.1891,94.0825
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,10,63.4523,0.00259,25.1978,5.08861,93.8513,93.7413
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,11,63.6092,0.002459,25.2009,5.08422,94.0044,93.8967
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,12,63.3578,0.00266,25.1979,5.08531,93.7484,93.6437
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,13,63.5237,0.002649,25.1998,5.07875,93.912,93.805
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,14,63.1841,0.00279,25.2136,5.08282,93.5913,93.4834
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,15,63.4132,0.002428,25.209,5.08835,93.8238,93.713
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,16,63.8218,0.00251,25.2045,5.09418,94.2328,94.123
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,17,63.5972,0.002641,25.2028,5.08192,93.992,93.8846
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,18,63.7053,0.00256,25.205,5.08442,94.1066,93.9973
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,19,63.5344,0.00242,25.2133,5.09248,93.9491,93.8425
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,20,64.3639,0.002611,25.2134,5.08262,94.769,94.6626
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,21,63.5973,0.00255,25.2037,5.08646,93.9996,93.8899
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,22,63.5721,0.00264,25.2023,5.09027,93.9729,93.8673
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,23,63.5012,0.00281,25.2134,5.08544,93.9114,93.8028
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,24,63.4796,0.0029,25.2018,5.08576,93.8777,93.7701
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,25,63.8371,0.00256,25.2005,5.08035,94.2257,94.1205
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,26,63.4453,0.00221,25.2133,5.08829,93.8595,93.7492
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,27,63.9659,0.00257,25.2028,5.08966,94.3692,94.2609
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,28,63.6057,0.002848,25.1972,5.09533,94.0083,93.9011
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,29,63.4648,0.0028,25.2083,5.08381,93.8669,93.7598
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,30,63.18,0.00237,25.2092,5.08458,93.5835,93.4761
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,31,64.2596,0.00248,25.2004,5.0848,94.6581,94.5473
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,32,63.2737,0.00226,25.2003,5.08771,93.6724,93.564
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,33,63.3487,0.00279,25.1985,5.08515,93.745,93.6352
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,34,64.0906,0.002859,25.2026,5.0871,94.4894,94.3832
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,35,63.5887,0.00266,25.1925,5.0961,93.9893,93.88
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,36,63.9887,0.00258,25.1972,5.08598,94.384,94.2745
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,37,63.2732,0.00253,25.2074,5.08614,93.681,93.5693
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,38,63.2483,0.00236,25.2058,5.08141,93.6476,93.5378
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,39,63.2459,0.002601,25.1963,5.08662,93.6392,93.5315
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,40,63.4398,0.00276,25.2,5.08595,93.8342,93.7285
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,41,63.4794,0.00272,25.2107,5.07421,93.8746,93.767
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,42,63.4596,0.00257,25.204,5.0848,93.8569,93.751
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,43,63.777,0.002599,25.216,5.08554,94.2077,94.0811
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,44,63.5722,0.00255,25.2027,5.08,93.9659,93.8575
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,45,64.1488,0.00261,25.1999,5.08806,94.5476,94.4394
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,46,64.0896,0.00257,25.202,5.08576,94.4888,94.3799
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,47,63.8051,0.002327,25.2031,5.08694,94.2142,94.0974
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,48,63.3531,0.00259,25.2009,5.08477,93.7482,93.6414
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,49,63.8948,0.00255,25.2038,5.08154,94.2937,94.1826
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,50,63.8598,0.00271,25.2139,5.08291,94.268,94.1594
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,51,64.311,0.00237,25.2001,5.0849,94.7113,94.5984
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,52,63.1156,0.002561,25.2072,5.08477,93.5237,93.4101
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,53,63.3655,0.002728,25.1952,5.08272,93.754,93.6462
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,54,63.531,0.0031,25.2113,5.08611,93.939,93.8315
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,55,63.9991,0.00258,25.2059,5.09238,94.411,94.3
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,56,63.4716,0.003419,25.2084,5.08726,93.8824,93.7708
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,57,63.7729,0.00261,25.2032,5.08653,94.1715,94.0652
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,58,63.894,0.002411,25.2149,5.08848,94.3086,94.1998
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,59,63.4072,0.002961,25.2111,5.0871,93.8171,93.7084
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,60,63.6698,0.002748,25.2041,5.08451,94.0662,93.9611
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,61,63.4386,0.00214,25.2017,5.08618,93.8405,93.7286
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,62,63.4011,0.00238,25.195,5.0855,93.7924,93.684
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,63,64.022,0.002951,25.2021,5.0816,94.4192,94.3087
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,64,63.2828,0.00247,25.2034,5.0849,93.6812,93.5736
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,65,63.7026,0.00265,25.1934,5.08717,94.0914,93.9858
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,66,63.3492,0.002979,25.2022,5.08637,93.7484,93.6407
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,67,63.5427,0.00241,25.1982,5.09072,93.9411,93.8341
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,68,64.2903,0.00247,25.2022,5.08662,94.6908,94.5816
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,69,63.9267,0.00221,25.1975,5.09178,94.3297,94.2182
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,70,63.8572,0.002509,25.1975,5.08131,94.2511,94.1385
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,71,63.6381,0.00243,25.2031,5.08163,94.0294,93.9252
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,72,64.0395,0.00256,25.2078,5.08554,94.4436,94.3353
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,73,63.4801,0.00266,25.2171,5.08538,93.8915,93.7852
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",448,74,63.584,0.00256,25.1993,5.08454,93.9773,93.8703
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,0,94.716,0.00273,32.8872,7.59277,135.307,135.199
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,1,93.5456,0.00269,32.8791,7.59539,134.131,134.023
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,2,93.4043,0.00278,32.8783,7.59043,133.987,133.876
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,3,93.3857,0.00291,32.8754,7.59482,133.969,133.859
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,4,93.2806,0.00274,32.8798,7.59014,133.858,133.753
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,5,93.0373,0.00304,32.8805,7.59997,133.632,133.521
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,6,93.4406,0.00277,32.8857,7.59798,134.031,133.927
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,7,93.3183,0.002599,32.8731,7.59843,133.904,133.792
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,8,94.61,0.00276,32.8727,7.59872,135.191,135.084
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,9,93.4423,0.00249,32.8712,7.59357,134.019,133.91
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,10,93.4152,0.00279,32.8836,7.5975,134.01,133.899
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,11,93.8975,0.00248,32.8771,7.59242,134.474,134.369
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,12,93.8555,0.003051,32.8829,7.58784,134.435,134.329
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,13,94.0402,0.002959,32.8766,7.58458,134.615,134.504
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,14,93.6578,0.00281,32.8732,7.58947,134.23,134.123
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,15,94.5158,0.002311,32.8783,7.59526,135.104,134.992
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,16,94.2464,0.003,32.8683,7.59786,134.824,134.716
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,17,92.9527,0.002402,32.8829,7.60141,133.545,133.439
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,18,93.9502,0.002691,32.8952,7.5937,134.553,134.442
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,19,93.3251,0.00291,32.8868,7.59722,133.918,133.812
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,20,93.1894,0.00282,32.8821,7.59658,133.784,133.671
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,21,93.5602,0.00281,32.8793,7.59485,134.144,134.037
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,22,93.0539,0.00291,32.8746,7.6343,133.673,133.566
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,23,93.0782,0.00243,32.8828,7.58938,133.663,133.553
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,24,94.4231,0.0029,32.8751,7.59078,134.998,134.892
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,25,94.3489,0.002559,32.877,7.59414,134.931,134.823
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,26,93.0928,0.00276,32.8736,7.59917,133.678,133.568
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,27,93.0602,0.00285,32.8825,7.59875,133.654,133.544
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,28,93.3635,0.003,32.8834,7.58922,133.97,133.839
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,29,93.0692,0.002789,32.8778,7.61357,133.672,133.563
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,30,93.1202,0.00236,32.8778,7.60294,133.715,133.603
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,31,93.345,0.0028,32.8826,7.59312,133.933,133.824
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,32,93.1674,0.00267,32.8786,7.60077,133.76,133.649
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,33,93.2077,0.00275,32.8805,7.59526,133.795,133.686
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,34,93.1525,0.00273,32.8713,7.60781,133.743,133.634
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,35,93.4559,0.002699,32.8711,7.58816,134.029,133.918
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,36,94.2116,0.002621,32.8806,7.59523,134.801,134.69
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,37,94.255,0.00276,32.8795,7.61158,134.86,134.749
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,38,93.2694,0.00265,32.879,7.59248,133.854,133.744
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,39,93.4276,0.00298,32.8735,7.59174,134.007,133.896
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,40,93.0515,0.003251,32.8713,7.59392,133.626,133.52
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,41,93.5155,0.00282,32.8748,7.59187,134.096,133.985
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,42,94.2522,0.00281,32.8807,7.59002,134.838,134.726
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,43,93.5538,0.00272,32.8815,7.59136,134.138,134.029
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,44,94.2335,0.002969,32.8745,7.59338,134.808,134.704
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,45,93.0208,0.00282,32.8786,7.59366,133.607,133.496
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,46,93.0282,0.002479,32.8728,7.59274,133.612,133.496
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,47,94.1597,0.002929,32.8778,7.59773,134.745,134.638
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,48,93.1292,0.00279,32.8871,7.59091,133.72,133.61
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,49,93.4461,0.002529,32.8805,7.59216,134.031,133.921
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,50,93.6756,0.002669,32.884,7.59338,134.264,134.156
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,51,93.0104,0.00258,32.8788,7.60058,133.602,133.492
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,52,93.6193,0.002519,32.8733,7.59168,134.195,134.087
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,53,92.941,0.00281,32.8765,7.59597,133.523,133.416
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,54,94.2464,0.002869,32.8848,7.59018,134.835,134.724
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,55,94.0096,0.00258,32.8742,7.59245,134.583,134.479
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,56,93.9667,0.00274,32.8766,7.59267,134.547,134.439
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,57,93.2384,0.00261,32.8805,7.6,133.832,133.722
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,58,93.2176,0.00271,32.8751,7.59322,133.795,133.689
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,59,94.4536,0.002729,32.8747,7.59437,135.035,134.925
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,60,93.6492,0.00317,32.8739,7.59715,134.231,134.123
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,61,93.0689,0.00279,32.8727,7.59558,133.645,133.54
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,62,93.8023,0.00286,32.8768,7.60221,134.395,134.284
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,63,94.4756,0.00261,32.8773,7.59283,135.058,134.948
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,64,93.206,0.0028,32.8847,7.59578,133.798,133.689
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,65,94.0796,0.00287,32.8738,7.59082,134.653,134.547
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,66,93.2272,0.00261,32.8718,7.60723,133.819,133.709
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,67,93.0773,0.002899,32.8786,7.59274,133.658,133.551
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,68,93.8606,0.00277,32.8836,7.5975,134.457,134.345
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,69,94.1907,0.00252,32.8685,7.59584,134.767,134.657
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,70,94.3242,0.00284,32.8805,7.60243,134.918,134.81
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,71,92.9564,0.00268,32.8786,7.59802,133.55,133.436
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,72,93.2498,0.002829,32.8795,7.59472,133.847,133.727
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,73,93.5868,0.00251,32.8807,7.58941,134.169,134.059
3,double,uniform,CPU,"P | P | P | P | Ns | Ds",512,74,93.6502,0.00315,32.8898,7.59414,134.249,134.137
