dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",64,0,183.625,0,0.046149,51.6791,235.444,235.35
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,11,0.006848,0,0.02528,0.008704,0.088448,0.040832
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,12,0.00608,0,0.02507,0.008192,0.085329,0.039342
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,13,0.009152,0,0.024478,0.00832,0.088669,0.04195
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,14,0.006848,0,0.02506,0.009024,0.088169,0.040932
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,15,0.007296,0,0.024979,0.0088,0.087449,0.041075
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,16,0.006752,0,0.02546,0.009376,0.088099,0.041588
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,17,0.007424,0,0.02595,0.008832,0.089829,0.042206
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,18,0.006144,0,0.024879,0.009184,0.087859,0.040207
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,19,0.00928,0,0.025119,0.007936,0.089649,0.042335
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,20,0.007776,0,0.024769,0.009152,0.087609,0.041697
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,21,0.006496,0,0.025089,0.00928,0.088249,0.040865
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,22,0.009312,0,0.02527,0.00896,0.090669,0.043542
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,23,0.008928,0,0.02493,0.009312,0.090719,0.04317
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,24,0.005984,0,0.02524,0.009216,0.087279,0.04044
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,25,0.006016,0,0.02461,0.00864,0.086689,0.039266
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,26,0.006912,0,0.02141,0.009472,0.07933,0.037794
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,27,0.007296,0,0.021989,0.009728,0.078639,0.039013
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,28,0.0072,0,0.0251,0.008512,0.086729,0.040812
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,29,0.006304,0,0.02482,0.009152,0.086719,0.040276
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,30,0.008672,0,0.02537,0.008832,0.090539,0.042874
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,31,0.006784,0,0.0248,0.00864,0.086299,0.040224
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,32,0.006784,0,0.02584,0.007776,0.088639,0.0404
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,33,0.009248,0,0.024999,0.009184,0.090799,0.043431
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,34,0.008896,0,0.02487,0.00832,0.088719,0.042086
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,35,0.008672,0,0.0249,0.008576,0.089279,0.042148
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,36,0.007328,0,0.02498,0.008768,0.087859,0.041076
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,37,0.010016,0,0.02508,0.008992,0.091429,0.044088
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,38,0.005664,0,0.02508,0.008416,0.094159,0.03916
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,39,0.008992,0,0.025079,0.009056,0.090119,0.043127
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,40,0.005856,0,0.025119,0.008864,0.086339,0.039839
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,41,0.006016,0,0.0246,0.008384,0.086359,0.039
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,42,0.009248,0,0.02543,0.00864,0.090569,0.043318
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,43,0.007168,0,0.0258,0.009088,0.08921,0.042056
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,44,0.005984,0,0.02493,0.007648,0.085559,0.038562
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,45,0.00608,0,0.02502,0.008864,0.08634,0.039964
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,46,0.006016,0,0.0248,0.00912,0.086669,0.039936
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,47,0.006272,0,0.02474,0.008992,0.087169,0.040004
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,48,0.009248,0,0.02496,0.008864,0.091179,0.043072
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,49,0.00656,0,0.02523,0.008512,0.087999,0.040302
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,50,0.006688,0,0.0253,0.00912,0.088119,0.041108
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,51,0.007008,0,0.024759,0.008256,0.086309,0.040023
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,52,0.00592,0,0.02122,0.009792,0.078369,0.036932
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,53,0.006016,0,0.02657,0.008736,0.088389,0.041322
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,54,0.008096,0,0.02584,0.011776,0.091899,0.045712
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,55,0.007136,0,0.0247,0.008288,0.087739,0.040124
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,56,0.006144,0,0.02561,0.009472,0.087708,0.041226
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,57,0.007744,0,0.02167,0.010048,0.078959,0.039462
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,58,0.00784,0,0.0254,0.009344,0.089579,0.042584
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,59,0.009792,0,0.021879,0.009216,0.079709,0.040887
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,60,0.007968,0,0.024859,0.008128,0.087859,0.040955
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,61,0.006464,0,0.02485,0.009216,0.08625,0.04053
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,62,0.009088,0,0.02501,0.009344,0.090539,0.043442
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,63,0.007456,0,0.02481,0.008256,0.088189,0.040522
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,64,0.008128,0,0.02508,0.009216,0.096019,0.042424
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,65,0.006208,0,0.024928,0.008192,0.085579,0.039328
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,66,0.006624,0,0.025159,0.008864,0.087999,0.040647
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,67,0.006272,0,0.024939,0.0088,0.087329,0.040011
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,68,0.00976,0,0.025679,0.010016,0.093069,0.045455
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,69,0.00624,0,0.02586,0.008928,0.088639,0.041028
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,70,0.006144,0,0.02489,0.00912,0.083429,0.040154
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,71,0.006624,0,0.025209,0.00784,0.086229,0.039673
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,72,0.007648,0,0.02719,0.00864,0.090599,0.043478
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,73,0.008288,0,0.02507,0.008608,0.089929,0.041966
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,74,0.005984,0,0.02523,0.00768,0.085929,0.038894
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,0,0.018592,0,0.03058,0.011904,0.113048,0.061076
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,1,0.01408,0,0.025559,0.008832,0.100809,0.048471
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,2,0.015104,0,0.02572,0.008352,0.100529,0.049176
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,3,0.009632,0,0.022129,0.009856,0.084709,0.041617
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,4,0.014208,0,0.02612,0.008512,0.188158,0.04884
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,5,0.013248,0,0.025439,0.0088,0.098979,0.047487
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,6,0.014432,0,0.026539,0.008032,0.101958,0.049003
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,7,0.008704,0,0.02584,0.008864,0.093869,0.043408
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,8,0.016928,0,0.022639,0.009408,0.092359,0.048975
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,9,0.013824,0,0.02594,0.009216,0.100579,0.04898
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,10,0.01712,0,0.02231,0.009536,0.099969,0.048966
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,11,0.013856,0,0.02586,0.008928,0.100639,0.048644
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,12,0.015424,0,0.02618,0.0088,0.102269,0.050404
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,13,0.015264,0,0.02549,0.008416,0.100319,0.04917
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,14,0.013536,0,0.02578,0.009504,0.100329,0.04882
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,15,0.014464,0,0.02569,0.009088,0.101448,0.049242
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,16,0.008384,0,0.02607,0.00816,0.092829,0.042614
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,17,0.013632,0,0.02563,0.008576,0.098779,0.047838
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,18,0.013664,0,0.02607,0.00784,0.100759,0.047574
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,19,0.015136,0,0.02571,0.008096,0.100289,0.048942
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,20,0.01504,0,0.02603,0.008704,0.101408,0.049774
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,21,0.0136,0,0.0261,0.008352,0.100449,0.048052
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,22,0.014976,0,0.026019,0.00816,0.099389,0.049155
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,23,0.013568,0,0.0258,0.008416,0.101409,0.047784
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,24,0.014016,0,0.02592,0.008672,0.099079,0.048608
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,25,0.008992,0,0.02563,0.00912,0.095078,0.043742
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,26,0.016192,0,0.02552,0.009088,0.102869,0.0508
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,27,0.00832,0,0.025729,0.009088,0.093409,0.043137
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,28,0.01664,0,0.023029,0.008896,0.092879,0.048565
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,29,0.015552,0,0.02561,0.008576,0.100839,0.049738
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,30,0.013568,0,0.026049,0.008128,0.099359,0.047745
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,31,0.0152,0,0.025749,0.008224,0.099909,0.049173
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,32,0.014112,0,0.02603,0.00816,0.099699,0.048302
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,33,0.009344,0,0.0261,0.008736,0.095609,0.04418
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,34,0.015136,0,0.026269,0.007936,0.100609,0.049341
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,35,0.013696,0,0.02562,0.00848,0.099419,0.047796
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,36,0.01408,0,0.025821,0.00896,0.100559,0.048861
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,37,0.015712,0,0.026109,0.008928,0.101739,0.050749
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,38,0.01632,0,0.02601,0.008992,0.102429,0.051322
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,39,0.008832,0,0.02571,0.00832,0.092909,0.042862
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,40,0.015744,0,0.022889,0.009504,0.093259,0.048137
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,41,0.00832,0,0.025579,0.008448,0.092659,0.042347
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,42,0.015296,0,0.02568,0.00848,0.100919,0.049456
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,43,0.014208,0,0.02558,0.00848,0.099719,0.048268
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,44,0.013984,0,0.02541,0.008608,0.099869,0.048002
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,45,0.008512,0,0.02551,0.00848,0.092289,0.042502
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,46,0.015424,0,0.02797,0.008192,0.101899,0.051586
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,47,0.016288,0,0.02397,0.010944,0.094779,0.051202
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,48,0.014624,0,0.02649,0.00832,0.101259,0.049434
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,49,0.01312,0,0.02554,0.008448,0.098909,0.047108
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,50,0.015648,0,0.02577,0.009152,0.101129,0.05057
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,51,0.009504,0,0.025471,0.00928,0.095519,0.044255
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,52,0.017376,0,0.02635,0.009184,0.104289,0.05291
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,53,0.015712,0,0.02555,0.008352,0.100518,0.049614
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,54,0.014272,0,0.02543,0.008704,0.099009,0.048406
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,55,0.014656,0,0.025819,0.008416,0.100049,0.048891
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,56,0.015168,0,0.02553,0.008672,0.100919,0.04937
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,57,0.015872,0,0.02597,0.009024,0.102579,0.050866
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,58,0.015552,0,0.02279,0.009344,0.091769,0.047686
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,59,0.017568,0,0.025948,0.0088,0.106429,0.052316
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,60,0.008384,0,0.0258,0.008864,0.093779,0.043048
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,61,0.014144,0,0.026279,0.008736,0.100839,0.049159
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,62,0.013152,0,0.025889,0.009312,0.099849,0.048353
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,63,0.016064,0,0.0258,0.009152,0.102389,0.051016
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,64,0.015136,0,0.02575,0.007648,0.099959,0.048534
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,65,0.009472,0,0.025769,0.00928,0.100709,0.044521
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,66,0.017856,0,0.02297,0.00976,0.096349,0.050586
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,67,0.013248,0,0.02559,0.008832,0.098909,0.04767
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,68,0.014816,0,0.02633,0.007904,0.101779,0.04905
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,69,0.016224,0,0.02579,0.008352,0.101079,0.050366
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,70,0.013664,0,0.02549,0.008864,0.099618,0.048018
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,71,0.015008,0,0.02566,0.00848,0.108059,0.049148
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,72,0.008224,0,0.025899,0.009184,0.093539,0.043307
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,73,0.008096,0,0.025849,0.008928,0.093459,0.042873
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",512,74,0.014688,0,0.025689,0.009248,0.101599,0.049625
