dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | D | N | N | N | N",64,0,186.327,0.00274,0.181197,52.0691,238.697,238.58
3,double,uniform,CPU,"N | D | N | N | N | N",448,25,64.6536,0.00262,219.53,2.25008,286.551,286.437
3,double,uniform,CPU,"N | D | N | N | N | N",448,26,64.2402,0.002871,219.495,2.25779,286.108,285.996
3,double,uniform,CPU,"N | D | N | N | N | N",448,27,64.2852,0.00315,219.486,2.25686,286.145,286.031
3,double,uniform,CPU,"N | D | N | N | N | N",448,28,64.7502,0.002712,219.485,2.25942,286.608,286.497
3,double,uniform,CPU,"N | D | N | N | N | N",448,29,65.1077,0.002869,219.508,2.26624,287,286.885
3,double,uniform,CPU,"N | D | N | N | N | N",448,30,64.3148,0.00273,219.501,2.26032,286.194,286.079
3,double,uniform,CPU,"N | D | N | N | N | N",448,31,64.7537,0.002819,219.521,2.25622,286.65,286.534
3,double,uniform,CPU,"N | D | N | N | N | N",448,32,64.9484,0.00264,219.508,2.25962,286.833,286.719
3,double,uniform,CPU,"N | D | N | N | N | N",448,33,64.8549,0.00271,219.49,2.25619,286.72,286.604
3,double,uniform,CPU,"N | D | N | N | N | N",448,34,64.391,0.00304,219.504,2.25738,286.269,286.156
3,double,uniform,CPU,"N | D | N | N | N | N",448,35,64.0183,0.002701,219.496,2.25718,285.889,285.774
3,double,uniform,CPU,"N | D | N | N | N | N",448,36,64.4533,0.002739,219.486,2.25469,286.308,286.196
3,double,uniform,CPU,"N | D | N | N | N | N",448,37,64.3504,0.002811,219.503,2.25485,286.221,286.111
3,double,uniform,CPU,"N | D | N | N | N | N",448,38,64.8181,0.00272,219.519,2.2568,286.712,286.596
3,double,uniform,CPU,"N | D | N | N | N | N",448,39,64.3552,0.00273,219.501,2.26067,286.234,286.119
3,double,uniform,CPU,"N | D | N | N | N | N",448,40,64.4232,0.00278,219.517,2.25517,286.321,286.198
3,double,uniform,CPU,"N | D | N | N | N | N",448,41,64.4771,0.002841,219.517,2.25478,286.367,286.251
3,double,uniform,CPU,"N | D | N | N | N | N",448,42,64.3089,0.00273,219.503,2.25523,286.179,286.07
3,double,uniform,CPU,"N | D | N | N | N | N",448,43,64.5848,0.002741,219.493,2.2576,286.448,286.338
3,double,uniform,CPU,"N | D | N | N | N | N",448,44,64.3863,0.00293,219.507,2.25962,286.267,286.156
3,double,uniform,CPU,"N | D | N | N | N | N",448,45,64.4406,0.002779,219.502,2.25661,286.315,286.203
3,double,uniform,CPU,"N | D | N | N | N | N",448,46,64.4544,0.00277,219.52,2.25904,286.353,286.236
3,double,uniform,CPU,"N | D | N | N | N | N",448,47,64.2018,0.0027,219.492,2.25738,286.065,285.953
3,double,uniform,CPU,"N | D | N | N | N | N",448,48,63.9578,0.00273,219.503,2.25798,285.83,285.722
3,double,uniform,CPU,"N | D | N | N | N | N",448,49,64.7756,0.00274,219.508,2.25587,286.65,286.542
3,double,uniform,CPU,"N | D | N | N | N | N",448,50,64.5294,0.002691,219.507,2.25866,286.411,286.298
3,double,uniform,CPU,"N | D | N | N | N | N",448,51,64.5952,0.00267,219.508,2.2561,286.48,286.362
3,double,uniform,CPU,"N | D | N | N | N | N",448,52,65.0755,0.00287,219.509,2.25142,286.953,286.839
3,double,uniform,CPU,"N | D | N | N | N | N",448,53,64.2911,0.00267,219.489,2.26045,286.156,286.044
3,double,uniform,CPU,"N | D | N | N | N | N",448,54,65.0931,0.00315,219.505,2.26,286.972,286.861
3,double,uniform,CPU,"N | D | N | N | N | N",448,55,64.4847,0.00282,219.496,2.25923,286.357,286.243
3,double,uniform,CPU,"N | D | N | N | N | N",448,56,64.5064,0.00289,219.491,2.24598,286.358,286.246
3,double,uniform,CPU,"N | D | N | N | N | N",448,57,65.4325,0.00265,219.514,2.25786,287.321,287.207
3,double,uniform,CPU,"N | D | N | N | N | N",448,58,64.5408,0.00269,219.489,2.25914,286.404,286.292
3,double,uniform,CPU,"N | D | N | N | N | N",448,59,64.3284,0.00274,219.503,2.25635,286.205,286.09
3,double,uniform,CPU,"N | D | N | N | N | N",448,60,64.4268,0.00295,219.505,2.25274,286.308,286.187
3,double,uniform,CPU,"N | D | N | N | N | N",448,61,64.6722,0.002851,219.508,2.25754,286.557,286.441
3,double,uniform,CPU,"N | D | N | N | N | N",448,62,64.4846,0.00286,219.484,2.25645,286.341,286.228
3,double,uniform,CPU,"N | D | N | N | N | N",448,63,64.5273,0.00286,219.499,2.25616,286.397,286.285
3,double,uniform,CPU,"N | D | N | N | N | N",448,64,64.8994,0.002811,219.511,2.2623,286.789,286.676
3,double,uniform,CPU,"N | D | N | N | N | N",448,65,64.7324,0.002971,219.495,2.25734,286.602,286.488
3,double,uniform,CPU,"N | D | N | N | N | N",448,66,64.5746,0.00289,219.497,2.25443,286.441,286.329
3,double,uniform,CPU,"N | D | N | N | N | N",448,67,64.6623,0.00268,219.484,2.26259,286.523,286.411
3,double,uniform,CPU,"N | D | N | N | N | N",448,68,64.3519,0.00299,219.498,2.25744,286.225,286.11
3,double,uniform,CPU,"N | D | N | N | N | N",448,69,64.2134,0.00291,219.504,2.25853,286.092,285.979
3,double,uniform,CPU,"N | D | N | N | N | N",448,70,64.3057,0.00317,219.49,2.25731,286.168,286.056
3,double,uniform,CPU,"N | D | N | N | N | N",448,71,64.6304,0.00295,219.537,2.25674,286.541,286.427
3,double,uniform,CPU,"N | D | N | N | N | N",448,72,64.5437,0.00279,219.498,2.25472,286.41,286.299
3,double,uniform,CPU,"N | D | N | N | N | N",448,73,64.2547,0.00305,219.506,2.25552,286.133,286.02
3,double,uniform,CPU,"N | D | N | N | N | N",448,74,64.71,0.00294,219.483,2.26022,286.568,286.456
3,double,uniform,CPU,"N | D | N | N | N | N",512,0,96.1481,0.00289,128.074,3.36806,227.708,227.593
3,double,uniform,CPU,"N | D | N | N | N | N",512,1,94.8707,0.002691,128.074,3.36195,226.419,226.309
3,double,uniform,CPU,"N | D | N | N | N | N",512,2,94.927,0.00272,128.074,3.36707,226.48,226.371
3,double,uniform,CPU,"N | D | N | N | N | N",512,3,95.8844,0.00285,128.074,3.3567,227.428,227.318
3,double,uniform,CPU,"N | D | N | N | N | N",512,4,94.3571,0.002579,128.081,3.35965,225.906,225.8
3,double,uniform,CPU,"N | D | N | N | N | N",512,5,95.4522,0.00246,128.071,3.37978,227.013,226.906
3,double,uniform,CPU,"N | D | N | N | N | N",512,6,94.3677,0.002799,128.075,3.39878,225.949,225.844
3,double,uniform,CPU,"N | D | N | N | N | N",512,7,94.6259,0.00275,128.076,3.36282,226.18,226.067
3,double,uniform,CPU,"N | D | N | N | N | N",512,8,95.2736,0.00261,128.082,3.36058,226.822,226.719
3,double,uniform,CPU,"N | D | N | N | N | N",512,9,94.6894,0.002559,128.076,3.39347,226.272,226.161
3,double,uniform,CPU,"N | D | N | N | N | N",512,10,95.5851,0.00247,128.071,3.37408,227.138,227.033
3,double,uniform,CPU,"N | D | N | N | N | N",512,11,94.5612,0.002471,128.074,3.3639,226.106,226.001
3,double,uniform,CPU,"N | D | N | N | N | N",512,12,94.8317,0.002681,128.079,3.38742,226.406,226.301
3,double,uniform,CPU,"N | D | N | N | N | N",512,13,95.6281,0.002569,128.071,3.37376,227.185,227.076
3,double,uniform,CPU,"N | D | N | N | N | N",512,14,95.0244,0.00252,128.076,3.36288,226.573,226.466
3,double,uniform,CPU,"N | D | N | N | N | N",512,15,94.8091,0.00234,128.086,3.37478,226.379,226.272
3,double,uniform,CPU,"N | D | N | N | N | N",512,16,95.1682,0.002579,128.073,3.36163,226.711,226.606
3,double,uniform,CPU,"N | D | N | N | N | N",512,17,94.6629,0.0027,128.074,3.37379,226.219,226.114
3,double,uniform,CPU,"N | D | N | N | N | N",512,18,94.7516,0.002539,128.086,3.35651,226.305,226.197
3,double,uniform,CPU,"N | D | N | N | N | N",512,19,94.4255,0.002729,128.079,3.36125,225.978,225.869
3,double,uniform,CPU,"N | D | N | N | N | N",512,20,94.7101,0.002639,128.078,3.38896,226.285,226.18
3,double,uniform,CPU,"N | D | N | N | N | N",512,21,94.5772,0.002349,128.077,3.3591,226.12,226.016
3,double,uniform,CPU,"N | D | N | N | N | N",512,22,94.5494,0.002671,128.07,3.38838,226.112,226.01
3,double,uniform,CPU,"N | D | N | N | N | N",512,23,94.4441,0.002529,128.073,3.38451,226.009,225.905
3,double,uniform,CPU,"N | D | N | N | N | N",512,24,95.397,0.00258,128.076,3.38058,226.965,226.856
3,double,uniform,CPU,"N | D | N | N | N | N",512,25,94.5267,0.002669,128.072,3.39069,226.1,225.992
3,double,uniform,CPU,"N | D | N | N | N | N",512,26,94.5047,0.00267,128.076,3.36669,226.057,225.95
3,double,uniform,CPU,"N | D | N | N | N | N",512,27,94.6858,0.00283,128.075,3.3792,226.257,226.143
3,double,uniform,CPU,"N | D | N | N | N | N",512,28,95.628,0.00276,128.084,3.3559,227.176,227.071
3,double,uniform,CPU,"N | D | N | N | N | N",512,29,96.1346,0.00272,128.08,3.3823,227.705,227.6
3,double,uniform,CPU,"N | D | N | N | N | N",512,30,94.7924,0.00279,128.072,3.38179,226.354,226.249
3,double,uniform,CPU,"N | D | N | N | N | N",512,31,95.603,0.00248,128.074,3.37082,227.161,227.05
3,double,uniform,CPU,"N | D | N | N | N | N",512,32,94.6934,0.002809,128.077,3.36355,226.243,226.137
3,double,uniform,CPU,"N | D | N | N | N | N",512,33,94.582,0.00251,128.081,3.36224,226.137,226.028
3,double,uniform,CPU,"N | D | N | N | N | N",512,34,94.6305,0.00258,128.075,3.36966,226.184,226.078
3,double,uniform,CPU,"N | D | N | N | N | N",512,35,94.5043,0.00295,128.074,3.36778,226.055,225.949
3,double,uniform,CPU,"N | D | N | N | N | N",512,36,94.8425,0.002569,128.075,3.41098,226.436,226.331
3,double,uniform,CPU,"N | D | N | N | N | N",512,37,95.2047,0.00269,128.073,3.37533,226.76,226.655
3,double,uniform,CPU,"N | D | N | N | N | N",512,38,94.3767,0.00274,128.073,3.37888,225.937,225.831
3,double,uniform,CPU,"N | D | N | N | N | N",512,39,94.8012,0.00272,128.085,3.35949,226.358,226.249
3,double,uniform,CPU,"N | D | N | N | N | N",512,40,94.7606,0.00251,128.076,3.36637,226.313,226.206
3,double,uniform,CPU,"N | D | N | N | N | N",512,41,95.0926,0.00258,128.072,3.36365,226.637,226.531
3,double,uniform,CPU,"N | D | N | N | N | N",512,42,94.5967,0.00248,128.068,3.37142,226.148,226.039
3,double,uniform,CPU,"N | D | N | N | N | N",512,43,94.6211,0.0025,128.073,3.36326,226.164,226.06
3,double,uniform,CPU,"N | D | N | N | N | N",512,44,94.7893,0.00266,128.069,3.36253,226.329,226.223
3,double,uniform,CPU,"N | D | N | N | N | N",512,45,94.7279,0.00256,128.077,3.38662,226.3,226.194
3,double,uniform,CPU,"N | D | N | N | N | N",512,46,95.8516,0.00246,128.079,3.36634,227.407,227.3
3,double,uniform,CPU,"N | D | N | N | N | N",512,47,94.9109,0.002809,128.08,3.35984,226.463,226.354
3,double,uniform,CPU,"N | D | N | N | N | N",512,48,94.6501,0.00276,128.074,3.40186,226.238,226.129
3,double,uniform,CPU,"N | D | N | N | N | N",512,49,95.0667,0.00274,128.072,3.37418,226.624,226.516
3,double,uniform,CPU,"N | D | N | N | N | N",512,50,95.1249,0.002569,128.081,3.38499,226.699,226.593
3,double,uniform,CPU,"N | D | N | N | N | N",512,51,94.9115,0.00283,128.076,3.36566,226.464,226.356
3,double,uniform,CPU,"N | D | N | N | N | N",512,52,94.589,0.002531,128.082,3.35638,226.134,226.03
3,double,uniform,CPU,"N | D | N | N | N | N",512,53,94.6939,0.00277,128.077,3.35498,226.235,226.129
3,double,uniform,CPU,"N | D | N | N | N | N",512,54,95.2841,0.00254,128.075,3.4007,226.866,226.763
3,double,uniform,CPU,"N | D | N | N | N | N",512,55,94.9156,0.00257,128.081,3.37376,226.482,226.373
3,double,uniform,CPU,"N | D | N | N | N | N",512,56,94.7544,0.002699,128.078,3.37216,226.315,226.207
3,double,uniform,CPU,"N | D | N | N | N | N",512,57,94.9696,0.00295,128.075,3.37664,226.533,226.424
3,double,uniform,CPU,"N | D | N | N | N | N",512,58,94.5685,0.002751,128.076,3.38829,226.146,226.036
3,double,uniform,CPU,"N | D | N | N | N | N",512,59,94.3201,0.00262,128.079,3.37936,225.89,225.781
3,double,uniform,CPU,"N | D | N | N | N | N",512,60,94.5338,0.00254,128.076,3.37046,226.085,225.983
3,double,uniform,CPU,"N | D | N | N | N | N",512,61,94.8253,0.00291,128.074,3.37555,226.385,226.278
3,double,uniform,CPU,"N | D | N | N | N | N",512,62,94.7046,0.00262,128.09,3.37446,226.28,226.172
3,double,uniform,CPU,"N | D | N | N | N | N",512,63,95.5162,0.00243,128.078,3.37651,227.085,226.974
3,double,uniform,CPU,"N | D | N | N | N | N",512,64,95.0982,0.002541,128.076,3.35715,226.643,226.533
3,double,uniform,CPU,"N | D | N | N | N | N",512,65,94.6058,0.002569,128.074,3.35558,226.143,226.038
3,double,uniform,CPU,"N | D | N | N | N | N",512,66,94.7548,0.00266,128.084,3.35434,226.304,226.196
3,double,uniform,CPU,"N | D | N | N | N | N",512,67,94.3418,0.00256,128.083,3.36291,225.899,225.79
3,double,uniform,CPU,"N | D | N | N | N | N",512,68,95.0961,0.00268,128.088,3.36726,226.662,226.554
3,double,uniform,CPU,"N | D | N | N | N | N",512,69,94.4324,0.00265,128.085,3.36806,225.995,225.888
3,double,uniform,CPU,"N | D | N | N | N | N",512,70,95.0629,0.002571,128.076,3.36074,226.612,226.503
3,double,uniform,CPU,"N | D | N | N | N | N",512,71,94.8744,0.00262,128.078,3.35702,226.416,226.312
3,double,uniform,CPU,"N | D | N | N | N | N",512,72,94.6298,0.0025,128.073,3.36102,226.173,226.066
3,double,uniform,CPU,"N | D | N | N | N | N",512,73,94.5207,0.00235,128.073,3.37661,226.075,225.973
3,double,uniform,CPU,"N | D | N | N | N | N",512,74,94.9761,0.0026,128.074,3.37946,226.538,226.432
