dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",64,0,0.073568,0.002889,0.154199,215.833,216.174,216.064
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,63,1.26912,0.00211,15.415,3.20109,19.9738,19.8873
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,64,1.27194,0.00233,15.4173,3.20326,19.9767,19.8949
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,65,1.26726,0.00221,15.4398,3.20275,19.9986,19.912
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,66,1.26765,0.00224,15.4318,3.20422,19.9937,19.9059
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,67,1.2736,0.00235,15.4251,3.20234,19.9967,19.9034
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,68,1.26931,0.00217,15.4484,3.20106,20.0054,19.9209
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,69,1.26915,0.00238,15.4182,3.20371,19.9758,19.8934
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,70,1.27427,0.002351,15.4166,3.2033,19.9786,19.8965
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,71,1.26963,0.0023,15.4192,3.20694,19.9847,19.8981
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,72,1.26874,0.00226,15.4529,3.20662,20.0153,19.9306
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,73,1.26922,0.00216,15.4152,3.20477,19.9698,19.8913
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,74,1.2751,0.002211,15.4207,3.20054,19.9796,19.8986
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,0,2.2903,0.002189,29.9339,5.09114,37.4106,37.3175
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,1,2.28573,0.00223,29.9263,5.08813,37.3915,37.3024
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,2,2.28531,0.00233,29.9329,5.08864,37.3996,37.3092
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,3,2.28541,0.00248,29.9278,5.09062,37.3948,37.3063
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,4,2.28774,0.00232,29.9298,5.08618,37.393,37.3061
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,5,2.28595,0.002239,29.9354,5.09251,37.4088,37.3161
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,6,2.28557,0.002619,29.9362,5.08848,37.3993,37.3129
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,7,2.28566,0.002231,29.9277,5.10602,37.4101,37.3216
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,8,2.28566,0.00228,29.9287,5.08464,37.3921,37.3013
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,9,2.28736,0.002249,29.9262,5.08698,37.3921,37.3028
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,10,2.28528,0.00226,29.9298,5.09104,37.3986,37.3084
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,11,2.28525,0.00188,29.9286,5.08781,37.391,37.3035
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,12,2.28691,0.00252,29.9326,5.08979,37.4022,37.3118
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,13,2.28538,0.00202,29.9312,5.0815,37.388,37.3001
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,14,2.2855,0.002451,29.9315,5.0921,37.3988,37.3115
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,15,2.2839,0.002289,29.9306,5.08806,37.395,37.3048
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,16,2.28758,0.002059,29.9276,5.08883,37.3984,37.306
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,17,2.28573,0.002001,29.9292,5.08483,37.386,37.3017
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,18,2.28838,0.00192,29.9283,5.09373,37.4006,37.3123
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,19,2.28381,0.002339,29.9331,5.08707,37.3945,37.3063
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,20,2.28698,0.001902,29.9275,5.088,37.3936,37.3043
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,21,2.28758,0.0021,29.927,5.09027,37.3945,37.3069
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,22,2.28685,0.00208,29.9269,5.09114,37.3931,37.3069
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,23,2.28723,0.0023,29.9271,5.08982,37.3932,37.3064
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,24,2.2865,0.00264,29.9335,5.08198,37.3947,37.3046
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,25,2.28877,0.00227,29.9335,5.08522,37.4019,37.3097
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,26,2.28915,0.00253,29.9356,5.08768,37.4053,37.3149
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,27,2.29085,0.00211,29.9322,5.088,37.4041,37.3131
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,28,2.28496,0.002269,29.9291,5.08742,37.39,37.3037
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,29,2.28627,0.00204,29.9283,5.09472,37.4003,37.3113
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,30,2.28627,0.00239,29.9296,5.08787,37.3964,37.3062
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,31,2.28627,0.002112,29.9277,5.09085,37.3969,37.3069
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,32,2.2873,0.00239,29.9307,5.09229,37.4019,37.3127
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,33,2.28374,0.00218,29.9277,5.08621,37.3869,37.2999
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,34,2.28589,0.00221,29.9309,5.09306,37.401,37.3121
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,35,2.28451,0.00196,29.9294,5.08323,37.3859,37.2991
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,36,2.28954,0.00228,29.9284,5.08806,37.3964,37.3083
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,37,2.28694,0.00199,29.9282,5.08371,37.3887,37.3008
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,38,2.28573,0.00212,29.9348,5.08698,37.4009,37.3096
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,39,2.28595,0.002,29.9257,5.08339,37.3829,37.2971
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,40,2.28624,0.002631,29.9291,5.08938,37.397,37.3074
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,41,2.28672,0.002139,29.927,5.08579,37.3852,37.3017
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,42,2.29549,0.002141,29.9314,5.0841,37.4047,37.3131
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,43,2.2847,0.002141,29.9304,5.08672,37.3886,37.304
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,44,2.28579,0.00251,29.9327,5.08928,37.4012,37.3103
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,45,2.28893,0.0022,29.9253,5.0937,37.3977,37.3102
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,46,2.2903,0.00211,29.9317,5.08435,37.3917,37.3084
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,47,2.28688,0.00233,29.9294,5.08672,37.3977,37.3054
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,48,2.28371,0.00202,29.9277,5.08566,37.3852,37.2991
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,49,2.28618,0.00232,29.9326,5.08864,37.3989,37.3097
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,50,2.28618,0.00231,29.9296,5.08544,37.3973,37.3035
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,51,2.28397,0.00251,29.9315,5.08816,37.3992,37.3062
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,52,2.28643,0.002281,29.9271,5.08966,37.3932,37.3054
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,53,2.28714,0.00222,29.9297,5.08963,37.394,37.3087
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,54,2.28429,0.00233,29.932,5.0896,37.3993,37.3082
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,55,2.28909,0.00222,29.9347,5.08973,37.4039,37.3158
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,56,2.2856,0.002231,29.9283,5.08896,37.3936,37.3051
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,57,2.28982,0.00217,29.9311,5.09146,37.4059,37.3145
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,58,2.28448,0.002171,29.9247,5.08832,37.3833,37.2997
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,59,2.28858,0.00241,29.9287,5.09062,37.3988,37.3103
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,60,2.2865,0.00229,29.9296,5.08906,37.3956,37.3075
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,61,2.28787,0.00245,29.9327,5.08864,37.4051,37.3116
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,62,2.28774,0.00248,29.9286,5.09738,37.4034,37.3162
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,63,2.28589,0.00211,29.9259,5.08886,37.3911,37.3027
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,64,2.28922,0.00219,29.928,5.09213,37.4007,37.3115
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,65,2.28378,0.00218,29.9293,5.09075,37.3909,37.306
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,66,2.2855,0.00241,29.9314,5.08784,37.3977,37.3072
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,67,2.28694,0.002359,29.9327,5.09072,37.3986,37.3127
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,68,2.28682,0.00206,29.9271,5.09526,37.3975,37.3112
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,69,2.28579,0.002101,29.9273,5.08909,37.3905,37.3043
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,70,2.29456,0.002279,29.9373,5.09098,37.4162,37.3252
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,71,2.28502,0.00217,29.9338,5.0904,37.3957,37.3114
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,72,2.28749,0.002331,29.9299,5.08707,37.3965,37.3068
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,73,2.28573,0.0021,29.9291,5.08842,37.3906,37.3053
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",448,74,2.28966,0.002109,29.9273,5.08637,37.3947,37.3055
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,0,3.26563,0.00233,38.7123,7.59347,49.6635,49.5737
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,1,3.25786,0.00217,38.7165,7.59635,49.6658,49.5729
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,2,3.25904,0.00228,38.7142,7.60045,49.6711,49.576
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,3,3.25885,0.00229,38.7126,7.59898,49.666,49.5727
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,4,3.25814,0.00239,38.7152,7.60406,49.6761,49.5798
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,5,3.26067,0.002441,38.7118,7.61187,49.6838,49.5868
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,6,3.25686,0.00209,38.7082,7.5912,49.6462,49.5583
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,7,3.25562,0.00213,38.7076,7.60442,49.6662,49.5697
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,8,3.25654,0.00219,38.7077,7.60678,49.662,49.5732
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,9,3.25933,0.00209,38.712,7.60339,49.6639,49.5768
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,10,3.25968,0.00203,38.7109,7.58963,49.6522,49.5622
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,11,3.25914,0.00219,38.7177,7.60534,49.6775,49.5844
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,12,3.25875,0.00236,38.7118,7.59408,49.6575,49.567
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,13,3.26106,0.002019,38.7084,7.60406,49.6664,49.5755
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,14,3.25891,0.00245,38.7176,7.60547,49.6711,49.5844
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,15,3.2551,0.001989,38.7134,7.5887,49.6525,49.5592
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,16,3.26074,0.002021,38.7102,7.5928,49.6564,49.5658
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,17,3.26384,0.00214,38.7169,7.59978,49.6763,49.5826
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,18,3.25971,0.001949,38.7102,7.5961,49.6684,49.568
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,19,3.26102,0.00222,38.7174,7.59306,49.667,49.5737
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,20,3.2584,0.00215,38.7143,7.59898,49.6662,49.5738
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,21,3.25648,0.00245,38.7139,7.60083,49.6636,49.5736
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,22,3.26077,0.0024,38.7173,7.59933,49.6701,49.5798
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,23,3.25824,0.00207,38.7199,7.59725,49.6708,49.5775
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,24,3.2607,0.002499,38.7149,7.60944,49.6822,49.5876
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,25,3.26038,0.00247,38.7156,7.60278,49.6732,49.5812
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,26,3.26016,0.00251,38.7173,7.59875,49.6697,49.5787
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,27,3.25885,0.002329,38.7122,7.60563,49.67,49.5791
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,28,3.25738,0.002451,38.7102,7.59802,49.6566,49.5681
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,29,3.25731,0.00228,38.7167,7.59578,49.6654,49.572
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,30,3.25872,0.00242,38.7167,7.5993,49.6685,49.5771
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,31,3.2577,0.002399,38.7163,7.59949,49.6656,49.5759
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,32,3.25814,0.002591,38.7163,7.60323,49.6719,49.5803
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,33,3.25357,0.002149,38.7114,7.60195,49.66,49.5691
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,34,3.25763,0.0022,38.7138,7.59523,49.6592,49.5689
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,35,3.25795,0.00209,38.7139,7.59984,49.6669,49.5737
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,36,3.25872,0.0024,38.7148,7.60374,49.6732,49.5797
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,37,3.25715,0.002301,38.7126,7.60128,49.6611,49.5733
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,38,3.25699,0.00195,38.7093,7.60406,49.6621,49.5723
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,39,3.2608,0.002329,38.7144,7.60352,49.6784,49.5811
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,40,3.2559,0.002579,38.7139,7.59462,49.6579,49.567
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,41,3.25776,0.002231,38.7111,7.60022,49.6557,49.5713
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,42,3.26074,0.00633,38.7127,7.59616,49.6677,49.5759
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,43,3.25715,0.00206,38.7138,7.59693,49.6613,49.57
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,44,3.25904,0.002189,38.7178,7.59459,49.6666,49.5737
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,45,3.25907,0.001959,38.7134,7.59779,49.6659,49.5723
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,46,3.25818,0.002039,38.7125,7.60272,49.6684,49.5755
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,47,3.25795,0.0024,38.7156,7.60042,49.6704,49.5764
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,48,3.25843,0.002351,38.7103,7.59782,49.671,49.5689
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,49,3.25789,0.00228,38.7141,7.60307,49.6677,49.5773
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,50,3.26074,0.00227,38.7131,7.59437,49.6603,49.5705
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,51,3.25898,0.00251,38.7119,7.5951,49.6554,49.5685
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,52,3.25514,0.00211,38.714,7.59581,49.6555,49.567
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,53,3.2575,0.00241,38.7163,7.59398,49.6606,49.5702
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,54,3.25571,0.001979,38.7135,7.59366,49.654,49.5648
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,55,3.25968,0.002191,38.7124,7.59555,49.6615,49.5698
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,56,3.25987,0.00213,38.7171,7.59517,49.667,49.5743
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,57,3.25658,0.00236,38.7107,7.59885,49.6579,49.5685
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,58,3.25818,0.00231,38.7086,7.59638,49.6543,49.5655
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,59,3.2576,0.00247,38.7103,7.5983,49.6559,49.5687
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,60,3.25779,0.00217,38.7125,7.5919,49.6525,49.5643
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,61,3.2577,0.00252,38.7156,7.60298,49.6676,49.5788
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,62,3.25824,0.0023,38.7148,7.59334,49.6577,49.5687
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,63,3.25834,0.00219,38.713,7.59379,49.6551,49.5673
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,64,3.25645,0.00208,38.7111,7.59069,49.6521,49.5603
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,65,3.25802,0.00242,38.7139,7.60224,49.6717,49.5766
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,66,3.26166,0.00236,38.7127,7.60128,49.6739,49.578
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,67,3.25766,0.002511,38.7152,7.59722,49.6633,49.5726
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,68,3.26067,0.0027,38.714,7.60371,49.6708,49.581
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,69,3.2577,0.00212,38.712,7.59891,49.6584,49.5707
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,70,3.25629,0.00216,38.713,7.59414,49.6535,49.5656
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,71,3.25946,0.00202,38.7156,7.59901,49.6668,49.5761
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,72,3.25824,0.00199,38.7124,7.60902,49.6741,49.5816
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,73,3.25869,0.00214,38.7128,7.60323,49.6693,49.5769
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",512,74,3.25869,0.002152,38.7154,7.60301,49.6707,49.5793
