dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"Ns | Ds",512,4,0.013376,0,0.0412,0.007808,0.098299,0.062384
1,double,uniform,GPU,"Ns | Ds",512,5,0.013376,0,0.0416,0.009184,0.09937,0.06416
1,double,uniform,GPU,"Ns | Ds",512,6,0.012608,0,0.04067,0.00928,0.097069,0.062558
1,double,uniform,GPU,"Ns | Ds",512,7,0.016256,0,0.040839,0.008672,0.099839,0.065767
1,double,uniform,GPU,"Ns | Ds",512,8,0.012992,0,0.041169,0.009312,0.097959,0.063473
1,double,uniform,GPU,"Ns | Ds",512,9,0.013312,0,0.04069,0.00864,0.096379,0.062642
1,double,uniform,GPU,"Ns | Ds",512,10,0.012896,0,0.041249,0.009088,0.103669,0.063233
1,double,uniform,GPU,"Ns | Ds",512,11,0.12528,0,0.04173,0.007808,0.210598,0.174818
1,double,uniform,GPU,"Ns | Ds",512,12,0.0144,0,0.0411,0.007392,0.097478,0.062892
1,double,uniform,GPU,"Ns | Ds",512,13,0.013088,0,0.040849,0.00816,0.097699,0.062097
1,double,uniform,GPU,"Ns | Ds",512,14,0.013504,0,0.0412,0.008672,0.098329,0.063376
1,double,uniform,GPU,"Ns | Ds",512,15,0.013024,0,0.04104,0.009152,0.09809,0.063216
1,double,uniform,GPU,"Ns | Ds",512,16,0.012576,0,0.04105,0.008864,0.183698,0.06249
1,double,uniform,GPU,"Ns | Ds",512,17,0.013184,0,0.041469,0.008768,0.097939,0.063421
1,double,uniform,GPU,"Ns | Ds",512,18,0.012736,0,0.041599,0.008,0.096639,0.062335
1,double,uniform,GPU,"Ns | Ds",512,19,0.012896,0,0.04176,0.008128,0.099509,0.062784
1,double,uniform,GPU,"Ns | Ds",512,20,0.01312,0,0.041239,0.009824,0.099059,0.064183
1,double,uniform,GPU,"Ns | Ds",512,21,0.015168,0,0.0411,0.008256,0.098229,0.064524
1,double,uniform,GPU,"Ns | Ds",512,22,0.014208,0,0.04143,0.008832,0.099309,0.06447
1,double,uniform,GPU,"Ns | Ds",512,23,0.013184,0,0.041119,0.00752,0.095739,0.061823
1,double,uniform,GPU,"Ns | Ds",512,24,0.012704,0,0.04138,0.009152,0.097949,0.063236
1,double,uniform,GPU,"Ns | Ds",512,25,0.013792,0,0.040969,0.008704,0.099119,0.063465
1,double,uniform,GPU,"Ns | Ds",512,26,0.012896,0,0.04097,0.008608,0.096819,0.062474
1,double,uniform,GPU,"Ns | Ds",512,27,0.013312,0,0.04114,0.010016,0.098779,0.064468
1,double,uniform,GPU,"Ns | Ds",512,28,0.013504,0,0.045919,0.00864,0.103959,0.068063
1,double,uniform,GPU,"Ns | Ds",512,29,0.01248,0,0.04142,0.00928,0.098439,0.06318
1,double,uniform,GPU,"Ns | Ds",512,30,0.013024,0,0.041749,0.009696,0.097949,0.064469
1,double,uniform,GPU,"Ns | Ds",512,31,0.013824,0,0.041509,0.009376,0.100789,0.064709
1,double,uniform,GPU,"Ns | Ds",512,32,0.012256,0,0.040749,0.009536,0.098119,0.062541
1,double,uniform,GPU,"Ns | Ds",512,33,0.013856,0,0.04087,0.009216,0.09711,0.063942
1,double,uniform,GPU,"Ns | Ds",512,34,0.01424,0,0.04122,0.013056,0.103249,0.068516
1,double,uniform,GPU,"Ns | Ds",512,35,0.012288,0,0.0414,0.007744,0.178198,0.061432
1,double,uniform,GPU,"Ns | Ds",512,36,0.01504,0,0.041239,0.01008,0.100589,0.066359
1,double,uniform,GPU,"Ns | Ds",512,37,0.013376,0,0.0408,0.009408,0.097488,0.063584
1,double,uniform,GPU,"Ns | Ds",512,38,0.014016,0,0.04156,0.008032,0.098729,0.063608
1,double,uniform,GPU,"Ns | Ds",512,39,0.013184,0,0.041049,0.010272,0.098749,0.064505
1,double,uniform,GPU,"Ns | Ds",512,40,0.014496,0,0.04072,0.008,0.097939,0.063216
1,double,uniform,GPU,"Ns | Ds",512,41,0.013856,0,0.04128,0.015808,0.105288,0.070944
1,double,uniform,GPU,"Ns | Ds",512,42,0.013472,0,0.04102,0.009728,0.098309,0.06422
1,double,uniform,GPU,"Ns | Ds",512,43,0.013504,0,0.041219,0.00912,0.097259,0.063843
1,double,uniform,GPU,"Ns | Ds",512,44,0.013184,0,0.041349,0.009024,0.097509,0.063557
1,double,uniform,GPU,"Ns | Ds",512,45,0.011904,0,0.042219,0.010016,0.096999,0.064139
1,double,uniform,GPU,"Ns | Ds",512,46,0.01344,0,0.04122,0.009408,0.099619,0.064068
1,double,uniform,GPU,"Ns | Ds",512,47,0.014464,0,0.04149,0.00704,0.097239,0.062994
1,double,uniform,GPU,"Ns | Ds",512,48,0.012832,0,0.133399,0.00832,0.188888,0.154551
1,double,uniform,GPU,"Ns | Ds",512,49,0.012992,0,0.03845,0.008672,0.090549,0.060114
1,double,uniform,GPU,"Ns | Ds",512,50,0.012736,0,0.040769,0.008448,0.096709,0.061953
1,double,uniform,GPU,"Ns | Ds",512,51,0.01328,0,0.03768,0.009408,0.089059,0.060368
1,double,uniform,GPU,"Ns | Ds",512,52,0.012544,0,0.04106,0.008384,0.097269,0.061988
1,double,uniform,GPU,"Ns | Ds",512,53,0.013152,0,0.040899,0.00912,0.097979,0.063171
1,double,uniform,GPU,"Ns | Ds",512,54,0.01344,0,0.04117,0.007424,0.097939,0.062034
1,double,uniform,GPU,"Ns | Ds",512,55,0.013376,0,0.04541,0.00768,0.102629,0.066466
1,double,uniform,GPU,"Ns | Ds",512,56,0.01328,0,0.04137,0.009472,0.098379,0.064122
1,double,uniform,GPU,"Ns | Ds",512,57,0.012672,0,0.041359,0.009696,0.098059,0.063727
1,double,uniform,GPU,"Ns | Ds",512,58,0.013376,0,0.041449,0.007936,0.100309,0.062761
1,double,uniform,GPU,"Ns | Ds",512,59,0.012704,0,0.041559,0.009856,0.097699,0.064119
1,double,uniform,GPU,"Ns | Ds",512,60,0.013056,0,0.04068,0.0096,0.096899,0.063336
1,double,uniform,GPU,"Ns | Ds",512,61,0.014048,0,0.041409,0.007712,0.105109,0.063169
1,double,uniform,GPU,"Ns | Ds",512,62,0.012448,0,0.0407,0.008736,0.096459,0.061884
1,double,uniform,GPU,"Ns | Ds",512,63,0.013344,0,0.038039,0.010816,0.092539,0.062199
1,double,uniform,GPU,"Ns | Ds",512,64,0.012544,0,0.040909,0.007488,0.096609,0.060941
1,double,uniform,GPU,"Ns | Ds",512,65,0.014848,0,0.041949,0.007616,0.098649,0.064413
1,double,uniform,GPU,"Ns | Ds",512,66,0.013344,0,0.041019,0.010016,0.098559,0.064379
1,double,uniform,GPU,"Ns | Ds",512,67,0.011904,0,0.041219,0.007424,0.096579,0.060547
1,double,uniform,GPU,"Ns | Ds",512,68,0.013216,0,0.04082,0.010112,0.098079,0.064148
1,double,uniform,GPU,"Ns | Ds",512,69,0.013472,0,0.041319,0.007872,0.101849,0.062663
1,double,uniform,GPU,"Ns | Ds",512,70,0.01392,0,0.04105,0.009792,0.099639,0.064762
1,double,uniform,GPU,"Ns | Ds",512,71,0.012192,0,0.041549,0.008992,0.097149,0.062733
1,double,uniform,GPU,"Ns | Ds",512,72,0.013888,0,0.0415,0.009344,0.098919,0.064732
1,double,uniform,GPU,"Ns | Ds",512,73,0.013248,0,0.041459,0.010016,0.099309,0.064723
1,double,uniform,GPU,"Ns | Ds",512,74,0.0144,0,0.041049,0.008192,0.098099,0.063641
