dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,62,1.27091,0.002361,15.4274,3.2079,19.9901,19.9086
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,63,1.27018,0.00226,15.4752,3.20528,20.0345,19.9529
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,64,1.2703,0.00205,15.4795,3.20768,20.0415,19.9595
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,65,1.27286,0.00199,15.4325,3.20598,19.9966,19.9133
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,66,1.27318,0.002031,15.4191,3.21014,19.9879,19.9045
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,67,1.2695,0.00206,15.4194,3.21117,19.9829,19.9021
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,68,1.26986,0.00193,15.4244,3.20563,19.9804,19.9019
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,69,1.26829,0.00197,15.477,3.20966,20.0362,19.9569
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,70,1.27277,0.002471,15.4845,3.2104,20.0507,19.9701
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,71,1.2736,0.00214,15.4362,3.20054,19.9982,19.9124
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,72,1.26973,0.002329,15.4772,3.20579,20.036,19.9551
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,73,1.27315,0.00211,15.4869,3.20554,20.0543,19.9677
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,74,1.27331,0.00218,15.4259,3.20621,19.9914,19.9076
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,0,2.29027,0.00235,29.9285,5.08653,37.3926,37.3076
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,1,2.28656,0.00208,29.928,5.09222,37.3981,37.3088
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,2,2.28534,0.00222,29.9275,5.09184,37.3908,37.3069
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,3,2.28746,0.001979,29.9312,5.09098,37.4002,37.3116
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,4,2.28522,0.00219,29.9281,5.09178,37.3984,37.3073
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,5,2.28874,0.00234,29.9319,5.08566,37.4022,37.3086
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,6,2.28614,0.00196,29.9297,5.09763,37.4011,37.3154
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,7,2.28554,0.00236,29.9297,5.09133,37.3995,37.3089
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,8,2.28467,0.002101,29.931,5.09648,37.4052,37.3142
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,9,2.28928,0.00234,29.9335,5.08678,37.4001,37.3119
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,10,2.28595,0.00209,29.9298,5.09238,37.3961,37.3102
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,11,2.28992,0.00218,29.937,5.08973,37.4111,37.3189
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,12,2.28858,0.00206,29.9314,5.08822,37.3992,37.3102
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,13,2.28883,0.002381,29.9264,5.08995,37.3979,37.3076
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,14,2.28627,0.0022,29.9267,5.09059,37.3964,37.3057
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,15,2.28573,0.00208,29.9316,5.0928,37.4037,37.3123
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,16,2.2888,0.00235,29.9296,5.08915,37.3978,37.3099
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,17,2.2848,0.00233,29.9325,5.09418,37.4115,37.3139
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,18,2.28749,0.00207,29.9291,5.0952,37.4064,37.3139
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,19,2.28723,0.002581,29.9279,5.08608,37.3899,37.3038
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,20,2.28499,0.002089,29.9281,5.09546,37.4017,37.3106
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,21,2.2856,0.00218,29.9304,5.0903,37.3996,37.3085
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,22,2.28544,0.00232,29.925,5.09014,37.3853,37.3029
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,23,2.28797,0.00208,29.9299,5.09293,37.4022,37.3129
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,24,2.2871,0.00232,29.9329,5.09002,37.405,37.3123
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,25,2.28726,0.0022,29.9264,5.09302,37.3937,37.3088
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,26,2.28602,0.00224,29.9317,5.09027,37.4019,37.3102
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,27,2.28451,0.00231,29.927,5.09386,37.3936,37.3076
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,28,2.28707,0.00245,29.9282,5.09488,37.4073,37.3126
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,29,2.28301,0.002359,29.9251,5.0889,37.3838,37.2994
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,30,2.28656,0.00228,29.9295,5.09203,37.3991,37.3103
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,31,2.28563,0.0024,29.9342,5.09222,37.4012,37.3144
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,32,2.2865,0.00196,29.9279,5.09222,37.3978,37.3086
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,33,2.28771,0.0021,29.9326,5.09248,37.4081,37.3149
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,34,2.28362,0.002219,29.9288,5.08944,37.3874,37.3041
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,35,2.28595,0.002161,29.9269,5.08963,37.3911,37.3046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,36,2.28752,0.002,29.9302,5.09283,37.404,37.3125
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,37,2.28566,0.002159,29.9295,5.09488,37.4074,37.3122
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,38,2.28698,0.00208,29.9314,5.08819,37.3974,37.3087
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,39,2.28528,0.00217,29.9254,5.09046,37.3874,37.3033
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,40,2.2888,0.00249,29.9319,5.0944,37.4134,37.3176
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,41,2.28525,0.00236,29.9292,5.08774,37.392,37.3046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,42,2.28416,0.00227,29.9308,5.09469,37.4029,37.312
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,43,2.28672,0.0022,29.9284,5.09325,37.3966,37.3106
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,44,2.28762,0.002081,29.933,5.08963,37.4051,37.3123
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,45,2.28522,0.00226,29.9247,5.09526,37.3925,37.3075
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,46,2.29379,0.00233,29.9294,5.08851,37.4059,37.3141
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,47,2.28918,0.002279,29.9287,5.09072,37.4021,37.3108
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,48,2.28582,0.00237,29.9271,5.08928,37.3899,37.3046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,49,2.28912,0.002631,29.928,5.0912,37.4009,37.311
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,50,2.28816,0.002359,29.9281,5.09613,37.404,37.3148
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,51,2.28518,0.002591,29.924,5.09226,37.3953,37.304
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,52,2.28739,0.00229,29.9256,5.09277,37.3989,37.308
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,53,2.288,0.00206,29.9281,5.09139,37.4,37.3096
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,54,2.2824,0.00228,29.9252,5.08973,37.3858,37.2996
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,55,2.28653,0.00232,29.9289,5.09197,37.3977,37.3097
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,56,2.28371,0.00227,29.9256,5.09386,37.3917,37.3054
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,57,2.28714,0.002258,29.9285,5.09168,37.4038,37.3095
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,58,2.28586,0.00246,29.9228,5.08922,37.3857,37.3003
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,59,2.28915,0.00209,29.9272,5.09827,37.406,37.3167
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,60,2.2863,0.00219,29.928,5.08966,37.3945,37.3062
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,61,2.28746,0.002291,29.9274,5.09254,37.4009,37.3097
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,62,2.28928,0.00246,29.929,5.09158,37.3999,37.3123
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,63,2.28582,0.00221,29.9317,5.092,37.404,37.3117
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,64,2.2872,0.00248,29.9281,5.0896,37.3982,37.3074
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,65,2.28746,0.00232,29.9285,5.08714,37.3895,37.3054
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,66,2.28698,0.00241,29.9293,5.08256,37.3948,37.3013
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,67,2.28992,0.00231,29.9305,5.09242,37.404,37.3151
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,68,2.28669,0.00226,29.9269,5.08976,37.3949,37.3056
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,69,2.28291,0.00229,29.9265,5.10653,37.4081,37.3183
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,70,2.28701,0.00218,29.9282,5.09126,37.3986,37.3087
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,71,2.28477,0.00257,29.9285,5.08198,37.3864,37.2979
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,72,2.28541,0.00224,29.9318,5.09571,37.4094,37.3151
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,73,2.28416,0.002238,29.9296,5.08902,37.3883,37.305
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",448,74,2.28806,0.00212,29.9287,5.09312,37.4035,37.312
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,0,3.26339,0.00221,38.7161,7.59898,49.675,49.5807
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,1,3.25696,0.002569,38.7138,7.59136,49.6597,49.5647
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,2,3.2607,0.00234,38.707,7.60963,49.6715,49.5797
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,3,3.25875,0.002161,38.7079,7.59574,49.6571,49.5646
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,4,3.25315,0.00218,38.7154,7.59405,49.6558,49.5648
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,5,3.25485,0.002359,38.709,7.60106,49.6621,49.5673
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,6,3.25946,0.00227,38.7191,7.59878,49.6773,49.5796
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,7,3.25696,0.00209,38.7145,7.59709,49.6659,49.5706
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,8,3.2617,0.00217,38.7155,7.6095,49.6836,49.5888
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,9,3.2575,0.0023,38.7135,7.60323,49.6717,49.5765
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,10,3.25622,0.00249,38.7159,7.59789,49.6662,49.5725
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,11,3.25677,0.002351,38.7081,7.60339,49.6607,49.5706
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,12,3.26051,0.00258,38.7107,7.59971,49.6686,49.5735
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,13,3.25581,0.00225,38.7121,7.5944,49.6571,49.5645
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,14,3.25536,0.00238,38.7093,7.60669,49.6661,49.5737
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,15,3.25773,0.002178,38.7135,7.59674,49.6655,49.5702
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,16,3.2591,0.002528,38.7106,7.60042,49.6652,49.5727
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,17,3.25904,0.00232,38.7091,7.59907,49.6617,49.5695
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,18,3.26096,0.00233,38.7142,7.60051,49.6777,49.578
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,19,3.2584,0.002451,38.7135,7.60278,49.6721,49.5771
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,20,3.25827,0.00267,38.7092,7.6007,49.665,49.5708
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,21,3.26074,0.00241,38.7171,7.59491,49.6685,49.5752
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,22,3.25856,0.002441,38.7156,7.5992,49.6692,49.5758
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,23,3.25782,0.00236,38.714,7.59248,49.6586,49.5667
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,24,3.25501,0.00248,38.7111,7.59862,49.6565,49.5672
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,25,3.25702,0.00244,38.7056,7.60362,49.662,49.5687
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,26,3.25581,0.00232,38.714,7.60176,49.6658,49.5739
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,27,3.26157,0.002331,38.7141,7.60275,49.6772,49.5808
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,28,3.25622,0.002349,38.7151,7.60064,49.6696,49.5743
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,29,3.26506,0.002419,38.7102,7.60496,49.678,49.5827
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,30,3.25533,0.002249,38.7111,7.59824,49.6578,49.5669
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,31,3.25395,0.00226,38.713,7.60221,49.6612,49.5714
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,32,3.25798,0.00247,38.7084,7.60211,49.6624,49.571
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,33,3.25789,0.00232,38.7119,7.60275,49.6705,49.5749
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,34,3.25882,0.002251,38.7143,7.5983,49.6693,49.5737
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,35,3.25782,0.002401,38.714,7.59872,49.6677,49.5729
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,36,3.25696,0.00259,38.7127,7.59824,49.6637,49.5705
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,37,3.25622,0.00216,38.7095,7.59782,49.6593,49.5657
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,38,3.25779,0.00231,38.7162,7.59286,49.6657,49.5692
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,39,3.26128,0.00233,38.7103,7.60288,49.6724,49.5768
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,40,3.26029,0.00245,38.7098,7.60445,49.6697,49.577
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,41,3.25834,0.002329,38.7103,7.6039,49.6675,49.5749
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,42,3.25715,0.002451,38.715,7.59885,49.6685,49.5735
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,43,3.25536,0.00253,38.7162,7.59747,49.6633,49.5716
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,44,3.25424,0.00231,38.7108,7.60138,49.6591,49.5687
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,45,3.25741,0.002439,38.7137,7.59888,49.6695,49.5724
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,46,3.26006,0.00248,38.7169,7.60614,49.6825,49.5856
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,47,3.25757,0.00237,38.7137,7.59933,49.6658,49.573
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,48,3.25981,0.00256,38.7142,7.60586,49.6766,49.5824
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,49,3.26054,0.00248,38.7152,7.60198,49.6758,49.5802
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,50,3.25923,0.00209,38.7063,7.60477,49.6652,49.5724
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,51,3.25827,0.00214,38.7136,7.59846,49.6664,49.5725
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,52,3.25923,0.00231,38.7106,7.60893,49.6753,49.5811
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,53,3.25763,0.002199,38.7116,7.60538,49.6746,49.5768
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,54,3.26134,0.002311,38.7169,7.59418,49.6718,49.5747
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,55,3.2575,0.00242,38.7166,7.59744,49.674,49.574
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,56,3.25696,0.002469,38.7185,7.60035,49.6717,49.5783
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,57,3.25827,0.00231,38.7176,7.60006,49.6698,49.5783
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,58,3.25808,0.00244,38.7131,7.59715,49.6645,49.5708
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,59,3.25933,0.00225,38.707,7.6073,49.6666,49.5759
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,60,3.25914,0.002419,38.7148,7.60026,49.6695,49.5766
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,61,3.25792,0.002131,38.706,7.60726,49.6694,49.5733
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,62,3.25776,0.002319,38.7102,7.60422,49.6716,49.5745
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,63,3.25971,0.002491,38.7131,7.60067,49.6736,49.5759
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,64,3.25699,0.002329,38.7105,7.59792,49.6592,49.5677
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,65,3.25696,0.002319,38.7093,7.60317,49.661,49.5717
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,66,3.25696,0.00226,38.7082,7.60746,49.6663,49.5749
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,67,3.25805,0.00239,38.7116,7.59654,49.6603,49.5686
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,68,3.25565,0.002231,38.7149,7.59706,49.667,49.5698
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,69,3.25773,0.002401,38.7146,7.59814,49.666,49.5729
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,70,3.25917,0.002441,38.7085,7.60499,49.6676,49.5751
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,71,3.25498,0.00218,38.7058,7.61315,49.6708,49.5761
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,72,3.25738,0.00228,38.7139,7.59843,49.6674,49.572
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,73,3.25446,0.00214,38.7111,7.59194,49.6513,49.5596
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",512,74,3.25606,0.002211,38.7094,7.60122,49.6555,49.5689
