dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"D | D | D | D | D | D",448,39,33.7933,0,6.57297,1.09382,41.5431,41.46
3,float,uniform,CPU,"D | D | D | D | D | D",448,40,33.6636,0,6.54902,1.09408,41.3885,41.3067
3,float,uniform,CPU,"D | D | D | D | D | D",448,41,33.6926,0,6.57148,1.09466,41.4399,41.3588
3,float,uniform,CPU,"D | D | D | D | D | D",448,42,34.251,0,6.55789,1.09357,41.9895,41.9024
3,float,uniform,CPU,"D | D | D | D | D | D",448,43,33.9791,0,6.55362,1.09014,41.7082,41.6229
3,float,uniform,CPU,"D | D | D | D | D | D",448,44,34.3332,0,6.55052,1.0929,42.0608,41.9766
3,float,uniform,CPU,"D | D | D | D | D | D",448,45,33.7211,0,6.57427,1.08912,41.4605,41.3844
3,float,uniform,CPU,"D | D | D | D | D | D",448,46,33.4986,0,6.54684,1.09232,41.216,41.1378
3,float,uniform,CPU,"D | D | D | D | D | D",448,47,33.7077,0,6.5584,1.09366,41.4397,41.3598
3,float,uniform,CPU,"D | D | D | D | D | D",448,48,33.8513,0,6.55514,1.09066,41.58,41.4971
3,float,uniform,CPU,"D | D | D | D | D | D",448,49,33.935,0,6.55211,1.09235,41.6568,41.5794
3,float,uniform,CPU,"D | D | D | D | D | D",448,50,33.6011,0,6.56297,1.09021,41.3348,41.2542
3,float,uniform,CPU,"D | D | D | D | D | D",448,51,33.7841,0,6.56094,1.09213,41.5187,41.4372
3,float,uniform,CPU,"D | D | D | D | D | D",448,52,33.9296,0,6.55029,1.09101,41.6526,41.5709
3,float,uniform,CPU,"D | D | D | D | D | D",448,53,33.7298,0,6.54763,1.09763,41.4564,41.375
3,float,uniform,CPU,"D | D | D | D | D | D",448,54,33.7693,0,6.55894,1.08778,41.4948,41.4161
3,float,uniform,CPU,"D | D | D | D | D | D",448,55,34.3277,0,6.5642,1.08899,42.0623,41.9809
3,float,uniform,CPU,"D | D | D | D | D | D",448,56,33.8104,0,6.56489,1.09136,41.5455,41.4666
3,float,uniform,CPU,"D | D | D | D | D | D",448,57,33.939,0,6.56346,1.09469,41.6758,41.5972
3,float,uniform,CPU,"D | D | D | D | D | D",448,58,33.6022,0,6.56105,1.08979,41.334,41.2531
3,float,uniform,CPU,"D | D | D | D | D | D",448,59,33.7451,0,6.55277,1.09363,41.4698,41.3915
3,float,uniform,CPU,"D | D | D | D | D | D",448,60,33.5894,0,6.55958,1.0936,41.3208,41.2426
3,float,uniform,CPU,"D | D | D | D | D | D",448,61,33.4634,0,6.55486,1.09149,41.1896,41.1098
3,float,uniform,CPU,"D | D | D | D | D | D",448,62,33.6657,0,6.56405,1.09072,41.3984,41.3204
3,float,uniform,CPU,"D | D | D | D | D | D",448,63,33.6236,0,6.55213,1.09622,41.3582,41.272
3,float,uniform,CPU,"D | D | D | D | D | D",448,64,33.9442,0,6.55884,1.0903,41.6702,41.5933
3,float,uniform,CPU,"D | D | D | D | D | D",448,65,33.7735,0,6.56407,1.08973,41.5063,41.4273
3,float,uniform,CPU,"D | D | D | D | D | D",448,66,34.3726,0,6.56057,1.09706,42.1079,42.0303
3,float,uniform,CPU,"D | D | D | D | D | D",448,67,34.4716,0,6.55171,1.08995,42.1948,42.1132
3,float,uniform,CPU,"D | D | D | D | D | D",448,68,33.8689,0,6.55781,1.09066,41.5971,41.5174
3,float,uniform,CPU,"D | D | D | D | D | D",448,69,33.7347,0,6.54894,1.09242,41.454,41.376
3,float,uniform,CPU,"D | D | D | D | D | D",448,70,33.919,0,6.55442,1.08899,41.6471,41.5624
3,float,uniform,CPU,"D | D | D | D | D | D",448,71,33.7806,0,6.56336,1.09069,41.5156,41.4347
3,float,uniform,CPU,"D | D | D | D | D | D",448,72,33.8097,0,6.56124,1.08941,41.5367,41.4604
3,float,uniform,CPU,"D | D | D | D | D | D",448,73,33.4497,0,6.55534,1.09152,41.1772,41.0965
3,float,uniform,CPU,"D | D | D | D | D | D",448,74,33.6327,0,6.56249,1.08973,41.3617,41.285
3,float,uniform,CPU,"D | D | D | D | D | D",512,0,47.8244,0,8.40634,2.20669,58.5245,58.4374
3,float,uniform,CPU,"D | D | D | D | D | D",512,1,47.7756,0,8.40442,2.27699,58.5421,58.457
3,float,uniform,CPU,"D | D | D | D | D | D",512,2,47.9703,0,8.42181,1.78707,58.2606,58.1792
3,float,uniform,CPU,"D | D | D | D | D | D",512,3,47.5474,0,8.42901,2.14944,58.2119,58.1259
3,float,uniform,CPU,"D | D | D | D | D | D",512,4,47.716,0,8.40936,2.2767,58.4862,58.4021
3,float,uniform,CPU,"D | D | D | D | D | D",512,5,47.9353,0,8.41863,2.06797,58.5044,58.4219
3,float,uniform,CPU,"D | D | D | D | D | D",512,6,47.5365,0,8.41232,2.48515,58.5236,58.4339
3,float,uniform,CPU,"D | D | D | D | D | D",512,7,47.5683,0,8.41964,2.04464,58.1195,58.0326
3,float,uniform,CPU,"D | D | D | D | D | D",512,8,47.8572,0,8.40083,2.00867,58.3519,58.2667
3,float,uniform,CPU,"D | D | D | D | D | D",512,9,47.9955,0,8.40209,2.05018,58.5301,58.4478
3,float,uniform,CPU,"D | D | D | D | D | D",512,10,47.9472,0,8.42344,1.81267,58.2678,58.1833
3,float,uniform,CPU,"D | D | D | D | D | D",512,11,47.9174,0,8.41453,1.8345,58.2486,58.1665
3,float,uniform,CPU,"D | D | D | D | D | D",512,12,47.6812,0,8.40833,1.7673,57.9418,57.8568
3,float,uniform,CPU,"D | D | D | D | D | D",512,13,47.3627,0,8.40319,2.06634,57.9129,57.8322
3,float,uniform,CPU,"D | D | D | D | D | D",512,14,47.5551,0,8.40512,2.13498,58.1815,58.0952
3,float,uniform,CPU,"D | D | D | D | D | D",512,15,47.6828,0,8.40222,1.71341,57.8822,57.7984
3,float,uniform,CPU,"D | D | D | D | D | D",512,16,48.0446,0,8.41018,1.81027,58.3459,58.265
3,float,uniform,CPU,"D | D | D | D | D | D",512,17,48.3468,0,8.41413,2.25069,59.0924,59.0116
3,float,uniform,CPU,"D | D | D | D | D | D",512,18,47.9852,0,8.41119,1.82563,58.3057,58.222
3,float,uniform,CPU,"D | D | D | D | D | D",512,19,47.6151,0,8.40958,2.2679,58.3743,58.2926
3,float,uniform,CPU,"D | D | D | D | D | D",512,20,47.572,0,8.40627,2.20794,58.2702,58.1862
3,float,uniform,CPU,"D | D | D | D | D | D",512,21,48.2207,0,8.41575,2.02954,58.7513,58.666
3,float,uniform,CPU,"D | D | D | D | D | D",512,22,47.651,0,8.41096,2.11158,58.252,58.1735
3,float,uniform,CPU,"D | D | D | D | D | D",512,23,47.5886,0,8.39634,1.99923,58.0657,57.9842
3,float,uniform,CPU,"D | D | D | D | D | D",512,24,47.7051,0,8.40689,1.77654,57.9715,57.8885
3,float,uniform,CPU,"D | D | D | D | D | D",512,25,47.6181,0,8.41967,1.82397,57.9433,57.8617
3,float,uniform,CPU,"D | D | D | D | D | D",512,26,47.5932,0,8.42655,1.93565,58.0393,57.9555
3,float,uniform,CPU,"D | D | D | D | D | D",512,27,47.8409,0,8.42045,1.82064,58.1664,58.082
3,float,uniform,CPU,"D | D | D | D | D | D",512,28,48.0974,0,8.41402,2.23024,58.823,58.7417
3,float,uniform,CPU,"D | D | D | D | D | D",512,29,48.0663,0,8.4085,2.2321,58.7866,58.7069
3,float,uniform,CPU,"D | D | D | D | D | D",512,30,47.5318,0,8.40884,1.89997,57.9236,57.8406
3,float,uniform,CPU,"D | D | D | D | D | D",512,31,47.6701,0,8.40746,2.26266,58.4217,58.3403
3,float,uniform,CPU,"D | D | D | D | D | D",512,32,47.7369,0,8.40782,1.84634,58.0734,57.991
3,float,uniform,CPU,"D | D | D | D | D | D",512,33,47.9692,0,8.41815,1.78522,58.256,58.1725
3,float,uniform,CPU,"D | D | D | D | D | D",512,34,47.6826,0,8.41432,2.2159,58.3963,58.3128
3,float,uniform,CPU,"D | D | D | D | D | D",512,35,47.5803,0,8.41034,2.10726,58.1799,58.0979
3,float,uniform,CPU,"D | D | D | D | D | D",512,36,47.4285,0,8.40128,2.20176,58.1113,58.0316
3,float,uniform,CPU,"D | D | D | D | D | D",512,37,47.9268,0,8.41179,1.82282,58.2424,58.1614
3,float,uniform,CPU,"D | D | D | D | D | D",512,38,47.6145,0,8.41575,2.10413,58.2194,58.1343
3,float,uniform,CPU,"D | D | D | D | D | D",512,39,48.3145,0,8.41764,1.81069,58.6259,58.5428
3,float,uniform,CPU,"D | D | D | D | D | D",512,40,47.8726,0,8.4194,2.30819,58.6809,58.6002
3,float,uniform,CPU,"D | D | D | D | D | D",512,41,47.7917,0,8.41001,1.80416,58.0973,58.0058
3,float,uniform,CPU,"D | D | D | D | D | D",512,42,47.7538,0,8.41024,2.16262,58.4101,58.3266
3,float,uniform,CPU,"D | D | D | D | D | D",512,43,47.5732,0,8.41191,1.82221,57.8889,57.8073
3,float,uniform,CPU,"D | D | D | D | D | D",512,44,47.5457,0,8.39873,2.09107,58.1142,58.0355
3,float,uniform,CPU,"D | D | D | D | D | D",512,45,48.1082,0,8.40008,1.80621,58.3958,58.3145
3,float,uniform,CPU,"D | D | D | D | D | D",512,46,47.6525,0,8.40565,2.10454,58.2441,58.1627
3,float,uniform,CPU,"D | D | D | D | D | D",512,47,47.7215,0,8.43,1.81968,58.0534,57.9712
3,float,uniform,CPU,"D | D | D | D | D | D",512,48,47.7817,0,8.40769,2.15715,58.4268,58.3466
3,float,uniform,CPU,"D | D | D | D | D | D",512,49,47.7239,0,8.41733,1.91546,58.1432,58.0567
3,float,uniform,CPU,"D | D | D | D | D | D",512,50,48.069,0,8.41674,1.81792,58.3887,58.3037
3,float,uniform,CPU,"D | D | D | D | D | D",512,51,47.6206,0,8.4094,1.82826,57.9384,57.8583
3,float,uniform,CPU,"D | D | D | D | D | D",512,52,47.8266,0,8.41784,1.83238,58.1605,58.0768
3,float,uniform,CPU,"D | D | D | D | D | D",512,53,47.6211,0,8.40304,1.7952,57.8987,57.8193
3,float,uniform,CPU,"D | D | D | D | D | D",512,54,47.7021,0,8.4136,1.82874,58.0251,57.9444
3,float,uniform,CPU,"D | D | D | D | D | D",512,55,47.6566,0,8.40704,1.81696,57.9586,57.8806
3,float,uniform,CPU,"D | D | D | D | D | D",512,56,47.8882,0,8.39857,1.75504,58.125,58.0418
3,float,uniform,CPU,"D | D | D | D | D | D",512,57,47.6628,0,8.41276,1.73341,57.8873,57.809
3,float,uniform,CPU,"D | D | D | D | D | D",512,58,48.0172,0,8.4243,2.08112,58.6049,58.5226
3,float,uniform,CPU,"D | D | D | D | D | D",512,59,47.7706,0,8.40131,2.26941,58.5227,58.4413
3,float,uniform,CPU,"D | D | D | D | D | D",512,60,47.3462,0,8.4089,2.15645,57.9971,57.9116
3,float,uniform,CPU,"D | D | D | D | D | D",512,61,47.6805,0,8.40069,2.26282,58.4225,58.344
3,float,uniform,CPU,"D | D | D | D | D | D",512,62,47.783,0,8.41014,1.81466,58.091,58.0078
3,float,uniform,CPU,"D | D | D | D | D | D",512,63,47.9072,0,8.41292,1.84541,58.2468,58.1655
3,float,uniform,CPU,"D | D | D | D | D | D",512,64,47.7281,0,8.41723,2.33302,58.5604,58.4784
3,float,uniform,CPU,"D | D | D | D | D | D",512,65,48.0265,0,8.41316,1.80528,58.3292,58.245
3,float,uniform,CPU,"D | D | D | D | D | D",512,66,47.8372,0,8.40753,1.97126,58.297,58.2159
3,float,uniform,CPU,"D | D | D | D | D | D",512,67,48.0901,0,8.39954,2.00538,58.5732,58.495
3,float,uniform,CPU,"D | D | D | D | D | D",512,68,47.6231,0,8.40894,1.78669,57.9009,57.8188
3,float,uniform,CPU,"D | D | D | D | D | D",512,69,47.6669,0,8.41755,1.81997,57.988,57.9045
3,float,uniform,CPU,"D | D | D | D | D | D",512,70,47.6911,0,8.40261,1.98675,58.162,58.0804
3,float,uniform,CPU,"D | D | D | D | D | D",512,71,47.8848,0,8.41644,2.17581,58.5588,58.4771
3,float,uniform,CPU,"D | D | D | D | D | D",512,72,47.6777,0,8.39715,1.99472,58.1499,58.0696
3,float,uniform,CPU,"D | D | D | D | D | D",512,73,48.0941,0,8.40921,1.82122,58.4051,58.3246
3,float,uniform,CPU,"D | D | D | D | D | D",512,74,47.9374,0,8.39764,1.77062,58.1876,58.1057
