dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"P | P | P | P",64,0,0.07632,0,0.058119,210.448,210.688,210.583
2,float,uniform,CPU,"P | P | P | P",512,6,0.148608,0,0.02405,0.020032,0.240228,0.19269
2,float,uniform,CPU,"P | P | P | P",512,7,0.148576,0,0.02436,0.01824,0.237277,0.191176
2,float,uniform,CPU,"P | P | P | P",512,8,0.15584,0,0.02426,0.017504,0.244958,0.197604
2,float,uniform,CPU,"P | P | P | P",512,9,0.144032,0,0.02423,0.01952,0.235167,0.187782
2,float,uniform,CPU,"P | P | P | P",512,10,0.144832,0,0.024539,0.016832,0.232217,0.186203
2,float,uniform,CPU,"P | P | P | P",512,11,0.145568,0,0.02422,0.0176,0.234227,0.187388
2,float,uniform,CPU,"P | P | P | P",512,12,0.151616,0,0.02469,0.017632,0.242018,0.193938
2,float,uniform,CPU,"P | P | P | P",512,13,0.151488,0,0.02431,0.01664,0.237667,0.192438
2,float,uniform,CPU,"P | P | P | P",512,14,0.147616,0,0.02429,0.017504,0.237267,0.18941
2,float,uniform,CPU,"P | P | P | P",512,15,0.148736,0,0.02422,0.016544,0.237758,0.1895
2,float,uniform,CPU,"P | P | P | P",512,16,0.154016,0,0.025009,0.01664,0.246717,0.195665
2,float,uniform,CPU,"P | P | P | P",512,17,0.147392,0,0.02402,0.019744,0.239488,0.191156
2,float,uniform,CPU,"P | P | P | P",512,18,0.1488,0,0.02424,0.019872,0.243647,0.192912
2,float,uniform,CPU,"P | P | P | P",512,19,0.146432,0,0.02407,0.016832,0.231818,0.187334
2,float,uniform,CPU,"P | P | P | P",512,20,0.149312,0,0.02441,0.017536,0.240517,0.191258
2,float,uniform,CPU,"P | P | P | P",512,21,0.156864,0,0.024349,0.019072,0.248297,0.200285
2,float,uniform,CPU,"P | P | P | P",512,22,0.146336,0,0.02435,0.018336,0.372696,0.189022
2,float,uniform,CPU,"P | P | P | P",512,23,0.146464,0,0.0239,0.01936,0.237138,0.189724
2,float,uniform,CPU,"P | P | P | P",512,24,0.144832,0,0.02436,0.017184,0.233787,0.186376
2,float,uniform,CPU,"P | P | P | P",512,25,0.14144,0,0.021409,0.019904,0.222397,0.182753
2,float,uniform,CPU,"P | P | P | P",512,26,0.14416,0,0.024809,0.017472,0.234307,0.186441
2,float,uniform,CPU,"P | P | P | P",512,27,0.14528,0,0.023929,0.017984,0.234537,0.187193
2,float,uniform,CPU,"P | P | P | P",512,28,0.146208,0,0.02461,0.018592,0.236937,0.18941
2,float,uniform,CPU,"P | P | P | P",512,29,0.145344,0,0.024449,0.018592,0.235328,0.188385
2,float,uniform,CPU,"P | P | P | P",512,30,0.1504,0,0.02404,0.018528,0.247167,0.192968
2,float,uniform,CPU,"P | P | P | P",512,31,0.145056,0,0.02481,0.018144,0.236337,0.18801
2,float,uniform,CPU,"P | P | P | P",512,32,0.149056,0,0.020579,0.021728,0.230687,0.191363
2,float,uniform,CPU,"P | P | P | P",512,33,0.144032,0,0.024299,0.017824,0.232807,0.186155
2,float,uniform,CPU,"P | P | P | P",512,34,0.145728,0,0.023959,0.016992,0.233837,0.186679
2,float,uniform,CPU,"P | P | P | P",512,35,0.144,0,0.024159,0.017248,0.232947,0.185407
2,float,uniform,CPU,"P | P | P | P",512,36,0.146976,0,0.02434,0.017632,0.234348,0.188948
2,float,uniform,CPU,"P | P | P | P",512,37,0.146176,0,0.024419,0.02,0.236987,0.190595
2,float,uniform,CPU,"P | P | P | P",512,38,0.147552,0,0.0242,0.016896,0.235128,0.188648
2,float,uniform,CPU,"P | P | P | P",512,39,0.145536,0,0.0242,0.018144,0.234798,0.18788
2,float,uniform,CPU,"P | P | P | P",512,40,0.146176,0,0.02392,0.016704,0.234127,0.1868
2,float,uniform,CPU,"P | P | P | P",512,41,0.14624,0,0.02398,0.017952,0.235998,0.188172
2,float,uniform,CPU,"P | P | P | P",512,42,0.150912,0,0.032709,0.018912,0.253617,0.202533
2,float,uniform,CPU,"P | P | P | P",512,43,0.147616,0,0.023999,0.017312,0.238947,0.188927
2,float,uniform,CPU,"P | P | P | P",512,44,0.150432,0,0.02407,0.019904,0.242778,0.194406
2,float,uniform,CPU,"P | P | P | P",512,45,0.147936,0,0.024419,0.018688,0.239087,0.191043
2,float,uniform,CPU,"P | P | P | P",512,46,0.14656,0,0.030209,0.016928,0.243047,0.193697
2,float,uniform,CPU,"P | P | P | P",512,47,0.148672,0,0.02434,0.019136,0.240447,0.192148
2,float,uniform,CPU,"P | P | P | P",512,48,0.147104,0,0.023899,0.017888,0.236667,0.188891
2,float,uniform,CPU,"P | P | P | P",512,49,0.14704,0,0.02373,0.01936,0.237607,0.19013
2,float,uniform,CPU,"P | P | P | P",512,50,0.148224,0,0.02454,0.026016,0.245937,0.19878
2,float,uniform,CPU,"P | P | P | P",512,51,0.146912,0,0.024359,0.016864,0.234947,0.188135
2,float,uniform,CPU,"P | P | P | P",512,52,0.147136,0,0.0245,0.018592,0.238287,0.190228
2,float,uniform,CPU,"P | P | P | P",512,53,0.148576,0,0.0238,0.017664,0.237348,0.19004
2,float,uniform,CPU,"P | P | P | P",512,54,0.14864,0,0.024709,0.018272,0.239267,0.191621
2,float,uniform,CPU,"P | P | P | P",512,55,0.1552,0,0.024339,0.017248,0.242137,0.196787
2,float,uniform,CPU,"P | P | P | P",512,56,0.143136,0,0.020459,0.019936,0.223427,0.183531
2,float,uniform,CPU,"P | P | P | P",512,57,0.145664,0,0.024229,0.018272,0.235487,0.188165
2,float,uniform,CPU,"P | P | P | P",512,58,0.147392,0,0.0241,0.019136,0.238207,0.190628
2,float,uniform,CPU,"P | P | P | P",512,59,0.145312,0,0.024289,0.018336,0.233977,0.187937
2,float,uniform,CPU,"P | P | P | P",512,60,0.145984,0,0.023939,0.01728,0.233137,0.187203
2,float,uniform,CPU,"P | P | P | P",512,61,0.141568,0,0.02065,0.019392,0.219408,0.18161
2,float,uniform,CPU,"P | P | P | P",512,62,0.141632,0,0.02079,0.018688,0.219268,0.18111
2,float,uniform,CPU,"P | P | P | P",512,63,0.146432,0,0.031659,0.016864,0.240397,0.194955
2,float,uniform,CPU,"P | P | P | P",512,64,0.146368,0,0.02434,0.016736,0.233407,0.187444
2,float,uniform,CPU,"P | P | P | P",512,65,0.145504,0,0.0242,0.0168,0.232897,0.186504
2,float,uniform,CPU,"P | P | P | P",512,66,0.148256,0,0.0239,0.017408,0.237468,0.189564
2,float,uniform,CPU,"P | P | P | P",512,67,0.147424,0,0.024139,0.01904,0.238088,0.190603
2,float,uniform,CPU,"P | P | P | P",512,68,0.148,0,0.02527,0.018848,0.241488,0.192118
2,float,uniform,CPU,"P | P | P | P",512,69,0.147488,0,0.0239,0.017248,0.235827,0.188636
2,float,uniform,CPU,"P | P | P | P",512,70,0.148,0,0.02416,0.019616,0.241337,0.191776
2,float,uniform,CPU,"P | P | P | P",512,71,0.152352,0,0.02453,0.01776,0.242357,0.194642
2,float,uniform,CPU,"P | P | P | P",512,72,0.148256,0,0.02394,0.016576,0.316536,0.188772
2,float,uniform,CPU,"P | P | P | P",512,73,0.145792,0,0.02471,0.01824,0.235967,0.188742
2,float,uniform,CPU,"P | P | P | P",512,74,0.148672,0,0.02395,0.018336,0.238937,0.190958
