dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"Ns | Ns",64,0,181.327,0,0.048459,50.0818,231.556,231.458
1,double,uniform,GPU,"Ns | Ns",512,7,0.01168,0,0.03717,0.006816,0.092179,0.055666
1,double,uniform,GPU,"Ns | Ns",512,8,0.01024,0,0.03775,0.009024,0.101409,0.057014
1,double,uniform,GPU,"Ns | Ns",512,9,0.012224,0,0.037499,0.00752,0.093039,0.057243
1,double,uniform,GPU,"Ns | Ns",512,10,0.011808,0,0.037449,0.0072,0.092429,0.056457
1,double,uniform,GPU,"Ns | Ns",512,11,0.011968,0,0.03714,0.007424,0.092089,0.056532
1,double,uniform,GPU,"Ns | Ns",512,12,0.012256,0,0.03718,0.008,0.089839,0.057436
1,double,uniform,GPU,"Ns | Ns",512,13,0.0112,0,0.03694,0.007872,0.091969,0.056012
1,double,uniform,GPU,"Ns | Ns",512,14,0.012192,0,0.037599,0.007776,0.101089,0.057567
1,double,uniform,GPU,"Ns | Ns",512,15,0.012736,0,0.03732,0.008256,0.094449,0.058312
1,double,uniform,GPU,"Ns | Ns",512,16,0.01344,0,0.036939,0.007712,0.094779,0.058091
1,double,uniform,GPU,"Ns | Ns",512,17,0.012096,0,0.03759,0.007008,0.09289,0.056694
1,double,uniform,GPU,"Ns | Ns",512,18,0.012384,0,0.037039,0.008384,0.092889,0.057807
1,double,uniform,GPU,"Ns | Ns",512,19,0.011872,0,0.037059,0.009504,0.094799,0.058435
1,double,uniform,GPU,"Ns | Ns",512,20,0.013312,0,0.036989,0.008416,0.092649,0.058717
1,double,uniform,GPU,"Ns | Ns",512,21,0.012416,0,0.037369,0.007296,0.092889,0.057081
1,double,uniform,GPU,"Ns | Ns",512,22,0.01248,0,0.03768,0.007232,0.092308,0.057392
1,double,uniform,GPU,"Ns | Ns",512,23,0.011808,0,0.03753,0.007232,0.092219,0.05657
1,double,uniform,GPU,"Ns | Ns",512,24,0.012,0,0.03712,0.008288,0.092359,0.057408
1,double,uniform,GPU,"Ns | Ns",512,25,0.012096,0,0.03714,0.009056,0.093659,0.058292
1,double,uniform,GPU,"Ns | Ns",512,26,0.010656,0,0.03693,0.006592,0.089068,0.054178
1,double,uniform,GPU,"Ns | Ns",512,27,0.01136,0,0.037169,0.00784,0.092119,0.056369
1,double,uniform,GPU,"Ns | Ns",512,28,0.011808,0,0.03715,0.007712,0.092649,0.05667
1,double,uniform,GPU,"Ns | Ns",512,29,0.012256,0,0.03732,0.00736,0.092808,0.056936
1,double,uniform,GPU,"Ns | Ns",512,30,0.011296,0,0.037349,0.007616,0.090679,0.056261
1,double,uniform,GPU,"Ns | Ns",512,31,0.01168,0,0.03714,0.00768,0.092279,0.0565
1,double,uniform,GPU,"Ns | Ns",512,32,0.010752,0,0.03699,0.007808,0.091729,0.05555
1,double,uniform,GPU,"Ns | Ns",512,33,0.013312,0,0.03789,0.00784,0.095199,0.059042
1,double,uniform,GPU,"Ns | Ns",512,34,0.011008,0,0.037829,0.007936,0.092339,0.056773
1,double,uniform,GPU,"Ns | Ns",512,35,0.010464,0,0.03754,0.008096,0.089739,0.0561
1,double,uniform,GPU,"Ns | Ns",512,36,0.011264,0,0.03795,0.00736,0.090499,0.056574
1,double,uniform,GPU,"Ns | Ns",512,37,0.013376,0,0.03713,0.00736,0.094399,0.057866
1,double,uniform,GPU,"Ns | Ns",512,38,0.012,0,0.03735,0.007712,0.092049,0.057062
1,double,uniform,GPU,"Ns | Ns",512,39,0.012064,0,0.038539,0.008736,0.094889,0.059339
1,double,uniform,GPU,"Ns | Ns",512,40,0.01392,0,0.037839,0.007072,0.094379,0.058831
1,double,uniform,GPU,"Ns | Ns",512,41,0.010816,0,0.037309,0.008704,0.092039,0.056829
1,double,uniform,GPU,"Ns | Ns",512,42,0.012192,0,0.03733,0.007488,0.093199,0.05701
1,double,uniform,GPU,"Ns | Ns",512,43,0.014304,0,0.036729,0.007904,0.098119,0.058937
1,double,uniform,GPU,"Ns | Ns",512,44,0.010592,0,0.131158,0.008992,0.179498,0.150742
1,double,uniform,GPU,"Ns | Ns",512,45,0.012064,0,0.03697,0.008672,0.094139,0.057706
1,double,uniform,GPU,"Ns | Ns",512,46,0.011776,0,0.03713,0.008544,0.094019,0.05745
1,double,uniform,GPU,"Ns | Ns",512,47,0.013536,0,0.037038,0.007744,0.094159,0.058318
1,double,uniform,GPU,"Ns | Ns",512,48,0.01184,0,0.037379,0.007552,0.092159,0.056771
1,double,uniform,GPU,"Ns | Ns",512,49,0.012864,0,0.03735,0.007392,0.092719,0.057606
1,double,uniform,GPU,"Ns | Ns",512,50,0.010656,0,0.037269,0.007488,0.090709,0.055413
1,double,uniform,GPU,"Ns | Ns",512,51,0.011584,0,0.036989,0.008,0.092039,0.056573
1,double,uniform,GPU,"Ns | Ns",512,52,0.013152,0,0.037,0.01328,0.097728,0.063432
1,double,uniform,GPU,"Ns | Ns",512,53,0.01136,0,0.03757,0.007904,0.204598,0.056834
1,double,uniform,GPU,"Ns | Ns",512,54,0.011648,0,0.036909,0.007296,0.091079,0.055853
1,double,uniform,GPU,"Ns | Ns",512,55,0.00992,0,0.03725,0.00768,0.089889,0.05485
1,double,uniform,GPU,"Ns | Ns",512,56,0.010944,0,0.03744,0.007552,0.090749,0.055936
1,double,uniform,GPU,"Ns | Ns",512,57,0.009984,0,0.037029,0.007552,0.089889,0.054565
1,double,uniform,GPU,"Ns | Ns",512,58,0.011616,0,0.036979,0.00848,0.093749,0.057075
1,double,uniform,GPU,"Ns | Ns",512,59,0.012576,0,0.03746,0.008256,0.094409,0.058292
1,double,uniform,GPU,"Ns | Ns",512,60,0.01184,0,0.03718,0.00928,0.099249,0.0583
1,double,uniform,GPU,"Ns | Ns",512,61,0.010336,0,0.03754,0.006976,0.090689,0.054852
1,double,uniform,GPU,"Ns | Ns",512,62,0.011104,0,0.037129,0.008352,0.090589,0.056585
1,double,uniform,GPU,"Ns | Ns",512,63,0.010144,0,0.037719,0.00736,0.091079,0.055223
1,double,uniform,GPU,"Ns | Ns",512,64,0.01296,0,0.03739,0.00656,0.092639,0.05691
1,double,uniform,GPU,"Ns | Ns",512,65,0.01184,0,0.0374,0.00816,0.093949,0.0574
1,double,uniform,GPU,"Ns | Ns",512,66,0.012032,0,0.038509,0.007232,0.093829,0.057773
1,double,uniform,GPU,"Ns | Ns",512,67,0.012256,0,0.03706,0.007872,0.091099,0.057188
1,double,uniform,GPU,"Ns | Ns",512,68,0.012096,0,0.03751,0.007552,0.093889,0.057158
1,double,uniform,GPU,"Ns | Ns",512,69,0.016096,0,0.03322,0.009792,0.08774,0.059108
1,double,uniform,GPU,"Ns | Ns",512,70,0.01424,0,0.0374,0.016928,0.105649,0.068568
1,double,uniform,GPU,"Ns | Ns",512,71,0.01264,0,0.03746,0.007456,0.098008,0.057556
1,double,uniform,GPU,"Ns | Ns",512,72,0.011136,0,0.037389,0.007712,0.092479,0.056237
1,double,uniform,GPU,"Ns | Ns",512,73,0.012544,0,0.03703,0.008512,0.094028,0.058086
1,double,uniform,GPU,"Ns | Ns",512,74,0.010688,0,0.0371,0.008096,0.090479,0.055884
