dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,36,1.27597,0.00205,16.3236,3.24067,20.9264,20.8423
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,37,1.2777,0.00221,16.2918,3.2417,20.8975,20.8134
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,38,1.27363,0.00213,16.3219,3.24035,20.9158,20.838
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,39,1.27238,0.00211,16.3176,3.23936,20.9152,20.8315
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,40,1.27366,0.002222,16.2353,3.23693,20.832,20.7482
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,41,1.27722,0.00233,16.2798,3.2392,20.8883,20.7986
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,42,1.27562,0.00232,16.2557,3.23875,20.8587,20.7724
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,43,1.27354,0.00235,16.2412,3.24323,20.8413,20.7603
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,44,1.27622,0.00231,16.271,3.2415,20.8747,20.791
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,45,1.27542,0.00232,16.2651,3.23674,20.8644,20.7796
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,46,1.27338,0.00199,16.2406,3.24486,20.8405,20.7609
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,47,1.27357,0.00198,16.2562,3.23792,20.8517,20.7696
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,48,1.27155,0.00218,16.2511,3.24384,20.8513,20.7686
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,49,1.27616,0.00227,16.2958,3.2384,20.9045,20.8126
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,50,1.27661,0.002241,16.3043,3.23978,20.9075,20.8229
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,51,1.27546,0.00209,16.2836,3.24563,20.891,20.8067
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,52,1.27363,0.002209,16.2904,3.24166,20.8884,20.8079
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,53,1.27142,0.00197,16.2831,3.24234,20.8798,20.7988
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,54,1.27866,0.00227,16.2758,3.2399,20.8811,20.7966
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,55,1.27683,0.00219,16.2877,3.23645,20.8863,20.8032
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,56,1.27107,0.00196,16.2396,3.23539,20.8328,20.748
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,57,1.27261,0.002119,16.294,3.23971,20.8896,20.8084
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,58,1.27456,0.001999,16.2609,3.23078,20.8497,20.7682
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,59,1.27379,0.00209,16.2736,3.24221,20.8742,20.7917
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,60,1.27827,0.00208,16.2628,3.23731,20.8659,20.7805
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,61,1.27629,0.002581,16.235,3.23546,20.8416,20.7494
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,62,1.27283,0.00202,16.2803,3.23936,20.8786,20.7945
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,63,1.27312,0.00228,16.3022,3.24064,20.8976,20.8182
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,64,1.27466,0.00223,16.2814,3.24122,20.8818,20.7995
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,65,1.27507,0.00209,16.2633,3.24182,20.8621,20.7823
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,66,1.27427,0.00192,16.2505,3.24371,20.8498,20.7704
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,67,1.2777,0.002219,16.2517,3.2487,20.876,20.7803
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,68,1.2761,0.00245,16.278,3.23658,20.8771,20.7931
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,69,1.27318,0.001899,16.2538,3.23974,20.8478,20.7686
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,70,1.27222,0.00196,16.2555,3.24093,20.8522,20.7706
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,71,1.27363,0.00209,16.2453,3.23882,20.8385,20.7598
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,72,1.27152,0.00204,16.2606,3.23965,20.8512,20.7738
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,73,1.27206,0.00219,16.2648,3.24163,20.8618,20.7806
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,74,1.27331,0.002001,16.2408,3.23734,20.8313,20.7535
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,0,2.29453,0.00233,31.2525,5.13942,38.7748,38.6888
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,1,2.28902,0.00247,31.2548,5.13494,38.7716,38.6812
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,2,2.2865,0.002011,31.2502,5.13994,38.7633,38.6786
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,3,2.28947,0.00246,31.2534,5.13475,38.773,38.6801
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,4,2.28634,0.002031,31.2521,5.13622,38.7612,38.6767
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,5,2.28947,0.00245,31.2538,5.13757,38.7785,38.6833
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,6,2.28822,0.00211,31.2499,5.13594,38.7629,38.6762
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,7,2.29078,0.002361,31.2594,5.13632,38.7807,38.6888
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,8,2.29034,0.00202,31.2538,5.13149,38.7683,38.6777
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,9,2.28957,0.002711,31.251,5.14026,38.7703,38.6835
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,10,2.28842,0.002339,31.2527,5.13782,38.7697,38.6813
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,11,2.28685,0.00193,31.2531,5.13974,38.7668,38.6816
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,12,2.2888,0.00229,31.2572,5.13619,38.7727,38.6844
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,13,2.29226,0.00235,31.2515,5.13498,38.7717,38.6811
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,14,2.2889,0.00217,31.2516,5.13792,38.7669,38.6806
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,15,2.28797,0.00206,31.2522,5.13725,38.7705,38.6795
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,16,2.28902,0.0023,31.2506,5.13747,38.7643,38.6794
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,17,2.2921,0.00259,31.2535,5.136,38.7771,38.6842
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,18,2.28992,0.00213,31.252,5.13766,38.7677,38.6817
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,19,2.28979,0.0022,31.2566,5.13142,38.7705,38.68
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,20,2.28973,0.00208,31.253,5.13747,38.7701,38.6822
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,21,2.28928,0.002089,31.2524,5.1336,38.7666,38.6773
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,22,2.2865,0.00214,31.2495,5.14051,38.7652,38.6787
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,23,2.28854,0.00222,31.2531,5.14067,38.7723,38.6845
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,24,2.2871,0.00199,31.2543,5.13392,38.7651,38.6773
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,25,2.29069,0.002351,31.2598,5.13386,38.7733,38.6867
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,26,2.29059,0.002209,31.2497,5.13622,38.7626,38.6787
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,27,2.28976,0.00265,31.2535,5.13494,38.7722,38.6809
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,28,2.28758,0.002181,31.2543,5.13824,38.7684,38.6823
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,29,2.28784,0.002661,31.2565,5.13187,38.7715,38.6788
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,30,2.28893,0.001929,31.2516,5.13978,38.7652,38.6822
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,31,2.29251,0.00226,31.256,5.13878,38.7766,38.6896
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,32,2.28685,0.00228,31.2514,5.13296,38.7647,38.6735
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,33,2.28819,0.00213,31.2522,5.13978,38.768,38.6823
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,34,2.29037,0.00244,31.2575,5.13482,38.7788,38.6852
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,35,2.28803,0.002199,31.2558,5.13411,38.7683,38.6801
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,36,2.28893,0.002218,31.2528,5.13904,38.7671,38.683
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,37,2.28954,0.00241,31.2545,5.14006,38.7809,38.6865
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,38,2.29181,0.00211,31.2486,5.13514,38.7674,38.6777
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,39,2.28739,0.00206,31.2526,5.13898,38.7682,38.681
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,40,2.29101,0.00235,31.2526,5.14144,38.7781,38.6874
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,41,2.28656,0.00196,31.2533,5.13453,38.762,38.6764
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,42,2.29014,0.00243,31.2548,5.13936,38.7796,38.6868
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,43,2.29046,0.00204,31.2531,5.13062,38.7643,38.6763
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,44,2.29014,0.00247,31.2502,5.14224,38.772,38.6851
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,45,2.29018,0.00235,31.251,5.13494,38.7717,38.6785
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,46,2.28854,0.00217,31.2475,5.1351,38.7565,38.6733
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,47,2.28899,0.002551,31.2547,5.14051,38.7802,38.6868
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,48,2.28531,0.002101,31.2505,5.1383,38.7616,38.6762
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,49,2.28941,0.00239,31.2495,5.13885,38.7683,38.6802
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,50,2.28832,0.002459,31.2557,5.13712,38.7766,38.6836
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,51,2.28752,0.00198,31.2501,5.14093,38.7659,38.6805
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,52,2.28848,0.00228,31.2533,5.14026,38.7751,38.6843
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,53,2.28899,0.00253,31.2525,5.1344,38.7673,38.6785
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,54,2.28621,0.00221,31.2532,5.14019,38.7701,38.6818
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,55,2.28803,0.002199,31.2559,5.13421,38.7712,38.6803
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,56,2.28886,0.00269,31.2502,5.14083,38.7697,38.6826
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,57,2.29283,0.002279,31.2528,5.13354,38.7709,38.6815
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,58,2.28723,0.00223,31.2513,5.1369,38.7621,38.6777
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,59,2.29053,0.00229,31.2518,5.13277,38.7662,38.6774
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,60,2.29139,0.002279,31.2527,5.1319,38.7665,38.6783
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,61,2.29005,0.00215,31.2559,5.1359,38.7745,38.684
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,62,2.28848,0.00235,31.2543,5.13987,38.7704,38.685
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,63,2.28765,0.00215,31.2531,5.13302,38.7677,38.676
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,64,2.28742,0.0022,31.2545,5.13549,38.7676,38.6796
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,65,2.28989,0.002481,31.2533,5.13789,38.7743,38.6836
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,66,2.28806,0.00196,31.2501,5.13696,38.7598,38.6771
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,67,2.28941,0.002481,31.2552,5.13958,38.7828,38.6867
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,68,2.28966,0.00248,31.2544,5.1352,38.7725,38.6818
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,69,2.2887,0.00198,31.2508,5.14234,38.7741,38.6838
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,70,2.29002,0.00229,31.2547,5.13862,38.7785,38.6856
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,71,2.28838,0.00216,31.2517,5.1424,38.7688,38.6846
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,72,2.29357,0.002399,31.2568,5.13757,38.7785,38.6904
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,73,2.28957,0.00193,31.2496,5.13587,38.7622,38.677
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,74,2.29421,0.002309,31.2534,5.13818,38.7772,38.6881
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,0,3.26528,0.00233,40.6112,7.66176,51.6295,51.5406
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,1,3.26163,0.00254,40.6082,7.66662,51.6334,51.539
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,2,3.25779,0.00214,40.6124,7.66464,51.6312,51.5369
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,3,3.26189,0.00234,40.608,7.65862,51.6239,51.5308
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,4,3.26371,0.00229,40.6095,7.66534,51.637,51.5409
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,5,3.26445,0.00267,40.6093,7.6657,51.6365,51.5421
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,6,3.25779,0.00234,40.6118,7.66282,51.6297,51.5348
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,7,3.26003,0.00252,40.6087,7.66326,51.6312,51.5346
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,8,3.25965,0.00207,40.6062,7.66368,51.6232,51.5316
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,9,3.25997,0.00214,40.6104,7.66426,51.6312,51.5368
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,10,3.26086,0.0024,40.6092,7.65469,51.624,51.5271
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,11,3.25805,0.00226,40.6072,7.66166,51.6203,51.5292
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,12,3.25939,0.00215,40.6082,7.6601,51.6196,51.5298
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,13,3.25702,0.00223,40.6084,7.66864,51.626,51.5363
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,14,3.2617,0.00262,40.6129,7.66227,51.6354,51.5395
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,15,3.25968,0.002381,40.6116,7.66262,51.628,51.5363
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,16,3.26221,0.00224,40.613,7.66506,51.6433,51.5425
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,17,3.25856,0.002409,40.6116,7.66368,51.6287,51.5363
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,18,3.25907,0.00223,40.6075,7.66205,51.6179,51.5309
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,19,3.26275,0.002281,40.6112,7.6751,51.6464,51.5514
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,20,3.26182,0.00252,40.6115,7.66253,51.6332,51.5384
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,21,3.25901,0.00243,40.6093,7.65766,51.6226,51.5284
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,22,3.25744,0.002222,40.6098,7.65594,51.614,51.5254
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,23,3.26051,0.002279,40.6086,7.65952,51.6203,51.5309
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,24,3.25766,0.00215,40.6099,7.6601,51.6206,51.5298
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,25,3.26029,0.00248,40.6091,7.66208,51.6276,51.5339
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,26,3.26227,0.00256,40.6092,7.66176,51.632,51.5358
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,27,3.2615,0.002409,40.6117,7.66195,51.6328,51.5376
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,28,3.26035,0.002949,40.6097,7.66624,51.6319,51.5392
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,29,3.25958,0.00244,40.6108,7.66333,51.6324,51.5362
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,30,3.25686,0.0021,40.6074,7.65955,51.6152,51.5259
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,31,3.25862,0.00227,40.6138,7.67184,51.6379,51.5466
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,32,3.26291,0.00244,40.621,7.66256,51.6411,51.5489
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,33,3.25968,0.00233,40.6089,7.65603,51.6199,51.5269
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,34,3.26154,0.00227,40.6091,7.65312,51.6191,51.5261
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,35,3.26144,0.002529,40.6092,7.65786,51.6253,51.531
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,36,3.26278,0.00236,40.6097,7.65872,51.6307,51.5336
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,37,3.26122,0.002349,40.6122,7.66429,51.6318,51.5401
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,38,3.26259,0.00257,40.6124,7.67594,51.647,51.5535
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,39,3.26352,0.00232,40.614,7.66339,51.6395,51.5432
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,40,3.25638,0.00241,40.6111,7.6655,51.6267,51.5354
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,41,3.26083,0.00244,40.6097,7.66544,51.6296,51.5385
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,42,3.26096,0.00207,40.6079,7.68762,51.6479,51.5585
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,43,3.26195,0.002199,40.6079,7.66038,51.6271,51.5324
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,44,3.26131,0.002329,40.6106,7.65555,51.6287,51.5298
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,45,3.26131,0.00243,40.6185,7.66541,51.6435,51.5477
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,46,3.25888,0.002411,40.6112,7.66842,51.6322,51.5409
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,47,3.26307,0.0022,40.609,7.66397,51.634,51.5382
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,48,3.26461,0.00218,40.6175,7.66291,51.6427,51.5472
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,49,3.25814,0.00259,40.611,7.66397,51.6295,51.5357
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,50,3.26038,0.00222,40.6098,7.66464,51.6341,51.5371
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,51,3.25955,0.00284,40.6108,7.66438,51.6297,51.5376
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,52,3.25773,0.00244,40.6074,7.66563,51.6228,51.5332
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,53,3.2615,0.002369,40.6116,7.6657,51.6383,51.5411
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,54,3.26205,0.00243,40.6113,7.65488,51.6256,51.5307
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,55,3.26506,0.00255,40.6107,7.66346,51.6326,51.5417
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,56,3.26157,0.002299,40.6178,7.66394,51.6433,51.5456
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,57,3.25898,0.00252,40.6135,7.65894,51.6287,51.5339
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,58,3.26234,0.00238,40.6126,7.6641,51.637,51.5414
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,59,3.26182,0.002461,40.6096,7.66131,51.6323,51.5351
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,60,3.26115,0.0057,40.6145,7.66202,51.6337,51.5434
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,61,3.2599,0.00263,40.6156,7.65674,51.6269,51.5348
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,62,3.25946,0.00213,40.611,7.66781,51.6294,51.5404
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,63,3.26374,0.00297,40.6114,7.6552,51.6246,51.5333
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,64,3.26061,0.002289,40.6101,7.66426,51.6293,51.5373
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,65,3.25795,0.002371,40.6049,7.66867,51.6225,51.5339
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,66,3.25875,0.00234,40.6067,7.66243,51.6191,51.5302
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,67,3.26349,0.00281,40.6087,7.65805,51.6261,51.533
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,68,3.26243,0.00246,40.6122,7.66032,51.6344,51.5374
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,69,3.26083,0.002221,40.6158,7.65856,51.6345,51.5374
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,70,3.26304,0.00238,40.6111,7.66522,51.6365,51.5418
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,71,3.2616,0.00219,40.6083,7.66301,51.6259,51.5351
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,72,3.25894,0.00207,40.6064,7.67014,51.6269,51.5375
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,73,3.26045,0.002141,40.6095,7.66042,51.6239,51.5325
3,double,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,74,3.25981,0.00204,40.6093,7.66128,51.6271,51.5324
