dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ds | Ds",512,3,0.030368,0,0.038199,0.006848,0.119669,0.075415
1,double,uniform,CPU,"Ds | Ds",512,4,0.029472,0,0.03833,0.008672,0.117259,0.076474
1,double,uniform,CPU,"Ds | Ds",512,5,0.031104,0,0.0379,0.007232,0.117179,0.076236
1,double,uniform,CPU,"Ds | Ds",512,6,0.030432,0,0.03799,0.007904,0.117239,0.076326
1,double,uniform,CPU,"Ds | Ds",512,7,0.032544,0,0.03476,0.009792,0.109319,0.077096
1,double,uniform,CPU,"Ds | Ds",512,8,0.030496,0,0.03793,0.008064,0.236788,0.07649
1,double,uniform,CPU,"Ds | Ds",512,9,0.032384,0,0.037879,0.0088,0.116899,0.079063
1,double,uniform,CPU,"Ds | Ds",512,10,0.030592,0,0.03835,0.007936,0.11959,0.076878
1,double,uniform,CPU,"Ds | Ds",512,11,0.031264,0,0.03806,0.00688,0.117189,0.076204
1,double,uniform,CPU,"Ds | Ds",512,12,0.030912,0,0.03834,0.006912,0.117389,0.076164
1,double,uniform,CPU,"Ds | Ds",512,13,0.030272,0,0.128169,0.00704,0.205078,0.165481
1,double,uniform,CPU,"Ds | Ds",512,14,0.030816,0,0.03809,0.008384,0.118029,0.07729
1,double,uniform,CPU,"Ds | Ds",512,15,0.031584,0,0.03498,0.010208,0.109179,0.076772
1,double,uniform,CPU,"Ds | Ds",512,16,0.030784,0,0.038579,0.008608,0.117939,0.077971
1,double,uniform,CPU,"Ds | Ds",512,17,0.029792,0,0.037938,0.006976,0.114989,0.074706
1,double,uniform,CPU,"Ds | Ds",512,18,0.030688,0,0.04405,0.006976,0.123568,0.081714
1,double,uniform,CPU,"Ds | Ds",512,19,0.031072,0,0.03912,0.00752,0.11969,0.077712
1,double,uniform,CPU,"Ds | Ds",512,20,0.028992,0,0.03855,0.007584,0.113839,0.075126
1,double,uniform,CPU,"Ds | Ds",512,21,0.02944,0,0.03852,0.006336,0.114159,0.074296
1,double,uniform,CPU,"Ds | Ds",512,22,0.030528,0,0.038099,0.00752,0.116849,0.076147
1,double,uniform,CPU,"Ds | Ds",512,23,0.031936,0,0.038459,0.008192,0.118399,0.078587
1,double,uniform,CPU,"Ds | Ds",512,24,0.030496,0,0.03867,0.006784,0.115209,0.07595
1,double,uniform,CPU,"Ds | Ds",512,25,0.029696,0,0.038188,0.009248,0.118109,0.077132
1,double,uniform,CPU,"Ds | Ds",512,26,0.0304,0,0.038279,0.007264,0.122629,0.075943
1,double,uniform,CPU,"Ds | Ds",512,27,0.030336,0,0.03801,0.007712,0.116629,0.076058
1,double,uniform,CPU,"Ds | Ds",512,28,0.032,0,0.038219,0.008768,0.117409,0.078987
1,double,uniform,CPU,"Ds | Ds",512,29,0.029856,0,0.03823,0.007488,0.116269,0.075574
1,double,uniform,CPU,"Ds | Ds",512,30,0.030944,0,0.038689,0.008096,0.119119,0.077729
1,double,uniform,CPU,"Ds | Ds",512,31,0.029056,0,0.03812,0.006176,0.114159,0.073352
1,double,uniform,CPU,"Ds | Ds",512,32,0.033504,0,0.04381,0.006944,0.125978,0.084258
1,double,uniform,CPU,"Ds | Ds",512,33,0.0312,0,0.03457,0.009792,0.10764,0.075562
1,double,uniform,CPU,"Ds | Ds",512,34,0.028992,0,0.0385,0.007648,0.115059,0.07514
1,double,uniform,CPU,"Ds | Ds",512,35,0.02944,0,0.03622,0.009216,0.110559,0.074876
1,double,uniform,CPU,"Ds | Ds",512,36,0.02896,0,0.03832,0.007648,0.115439,0.074928
1,double,uniform,CPU,"Ds | Ds",512,37,0.030976,0,0.038189,0.00752,0.117559,0.076685
1,double,uniform,CPU,"Ds | Ds",512,38,0.032128,0,0.03834,0.008544,0.119859,0.079012
1,double,uniform,CPU,"Ds | Ds",512,39,0.031488,0,0.03798,0.008448,0.120968,0.077916
1,double,uniform,CPU,"Ds | Ds",512,40,0.031072,0,0.03796,0.007968,0.117509,0.077
1,double,uniform,CPU,"Ds | Ds",512,41,0.030688,0,0.03812,0.007584,0.116419,0.076392
1,double,uniform,CPU,"Ds | Ds",512,42,0.030368,0,0.03858,0.00736,0.117209,0.076308
1,double,uniform,CPU,"Ds | Ds",512,43,0.031232,0,0.03833,0.008096,0.116349,0.077658
1,double,uniform,CPU,"Ds | Ds",512,44,0.029344,0,0.03802,0.00784,0.115479,0.075204
1,double,uniform,CPU,"Ds | Ds",512,45,0.031072,0,0.03836,0.007776,0.117528,0.077208
1,double,uniform,CPU,"Ds | Ds",512,46,0.030112,0,0.0388,0.00768,0.124529,0.076592
1,double,uniform,CPU,"Ds | Ds",512,47,0.028992,0,0.122299,0.010432,0.196179,0.161723
1,double,uniform,CPU,"Ds | Ds",512,48,0.029888,0,0.03819,0.00608,0.115259,0.074158
1,double,uniform,CPU,"Ds | Ds",512,49,0.029504,0,0.03815,0.007872,0.116389,0.075526
1,double,uniform,CPU,"Ds | Ds",512,50,0.032704,0,0.038529,0.00784,0.121269,0.079073
1,double,uniform,CPU,"Ds | Ds",512,51,0.032768,0,0.03802,0.007232,0.118089,0.07802
1,double,uniform,CPU,"Ds | Ds",512,52,0.031328,0,0.038049,0.006784,0.117029,0.076161
1,double,uniform,CPU,"Ds | Ds",512,53,0.029248,0,0.038569,0.007936,0.115219,0.075753
1,double,uniform,CPU,"Ds | Ds",512,54,0.03824,0,0.037679,0.00736,0.122779,0.083279
1,double,uniform,CPU,"Ds | Ds",512,55,0.037248,0,0.038219,0.00832,0.122109,0.083787
1,double,uniform,CPU,"Ds | Ds",512,56,0.029952,0,0.03784,0.007808,0.117219,0.0756
1,double,uniform,CPU,"Ds | Ds",512,57,0.029056,0,0.03817,0.008032,0.116589,0.075258
1,double,uniform,CPU,"Ds | Ds",512,58,0.029536,0,0.03855,0.007296,0.11663,0.075382
1,double,uniform,CPU,"Ds | Ds",512,59,0.03296,0,0.0383,0.007584,0.120279,0.078844
1,double,uniform,CPU,"Ds | Ds",512,60,0.032224,0,0.0386,0.00704,0.118009,0.077864
1,double,uniform,CPU,"Ds | Ds",512,61,0.029184,0,0.03871,0.006784,0.114849,0.074678
1,double,uniform,CPU,"Ds | Ds",512,62,0.029312,0,0.038109,0.009504,0.117429,0.076925
1,double,uniform,CPU,"Ds | Ds",512,63,0.030656,0,0.038479,0.008448,0.118529,0.077583
1,double,uniform,CPU,"Ds | Ds",512,64,0.03104,0,0.03829,0.00896,0.120538,0.07829
1,double,uniform,CPU,"Ds | Ds",512,65,0.03536,0,0.0345,0.010016,0.112849,0.079876
1,double,uniform,CPU,"Ds | Ds",512,66,0.027264,0,0.03404,0.009216,0.101739,0.07052
1,double,uniform,CPU,"Ds | Ds",512,67,0.031584,0,0.03805,0.00848,0.116449,0.078114
1,double,uniform,CPU,"Ds | Ds",512,68,0.031488,0,0.03811,0.00704,0.116849,0.076638
1,double,uniform,CPU,"Ds | Ds",512,69,0.030368,0,0.03885,0.007456,0.121079,0.076674
1,double,uniform,CPU,"Ds | Ds",512,70,0.031168,0,0.03823,0.007584,0.117148,0.076982
1,double,uniform,CPU,"Ds | Ds",512,71,0.031104,0,0.0379,0.00704,0.117069,0.076044
1,double,uniform,CPU,"Ds | Ds",512,72,0.03072,0,0.038838,0.006944,0.117149,0.076502
1,double,uniform,CPU,"Ds | Ds",512,73,0.03248,0,0.0383,0.007456,0.119329,0.078236
1,double,uniform,CPU,"Ds | Ds",512,74,0.030016,0,0.039009,0.007712,0.117679,0.076737
