dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,30,1.22992,0.002319,9.73378,1.92522,16.7849,12.8912
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,31,1.22368,0.003149,9.73445,1.92042,16.8111,12.8817
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,32,1.22237,0.00242,9.73673,1.91302,16.7758,12.8745
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,33,1.22685,0.00365,9.7404,1.9121,16.7736,12.883
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,34,1.22429,0.002919,9.73216,1.91286,16.7836,12.8722
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,35,1.22714,0.002861,9.73446,1.92205,16.7767,12.8865
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,36,1.22195,0.002959,9.73247,1.91158,16.7643,12.869
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,37,1.22666,0.003,9.73542,1.91725,16.7921,12.8823
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,38,1.22486,0.00306,9.73875,1.91434,16.7794,12.881
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,39,1.22509,0.002929,9.73165,1.91616,16.7826,12.8758
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,40,1.22704,0.00302,9.74166,1.90874,16.7877,12.8805
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,41,1.22358,0.002809,9.73736,1.91869,16.7971,12.8824
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,42,1.22397,0.00288,9.73368,1.91776,16.7746,12.8783
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,43,1.22365,0.00251,9.73343,1.91152,16.7677,12.8711
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,44,1.22797,0.00249,9.73226,1.90752,16.7715,12.8702
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,45,1.22304,0.00247,9.73367,1.9144,16.7709,12.8736
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,46,1.22509,0.003511,9.73548,1.90522,16.7567,12.8693
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,47,1.22195,0.00315,9.73444,1.91536,16.7655,12.8749
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,48,1.22259,0.00291,9.73468,1.92262,16.7884,12.8828
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,49,1.22179,0.00333,9.73176,1.9168,16.7568,12.8737
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,50,1.22234,0.002291,9.73165,1.90794,16.7641,12.8642
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,51,1.224,0.00262,9.73403,1.932,16.7907,12.8926
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,52,1.22355,0.00226,9.73297,1.9119,16.752,12.8707
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,53,1.22333,0.00286,9.73446,1.91174,16.7666,12.8724
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,54,1.22483,0.00363,9.73824,1.90858,16.7833,12.8753
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,55,1.22464,0.00252,9.73733,1.91158,16.7702,12.8761
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,56,1.22365,0.00253,9.7355,1.9208,16.7872,12.8825
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,57,1.22464,0.00318,9.73327,1.92464,16.7713,12.8857
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,58,1.22557,0.002589,9.73229,1.91747,16.7906,12.8779
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,59,1.22618,0.00301,9.73168,1.91539,16.7611,12.8763
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,60,1.22544,0.0034,9.7329,1.90368,16.7652,12.8654
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,61,1.22384,0.002939,9.73441,1.92195,16.7851,12.8831
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,62,1.22522,0.00282,9.73367,1.91437,16.7848,12.8761
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,63,1.22304,0.003159,9.73548,1.91395,16.7701,12.8756
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,64,1.224,0.00277,9.73467,1.91424,16.7676,12.8757
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,65,1.22298,0.002568,9.73537,1.91779,16.7785,12.8787
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,66,1.22512,0.002839,9.73175,1.91168,16.7658,12.8714
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,67,1.22365,0.00259,9.7372,1.90941,16.7676,12.8728
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,68,1.2233,0.00324,9.73622,1.9143,16.7703,12.8771
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,69,1.21898,0.00266,9.73379,1.91514,16.7731,12.8706
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,70,1.22496,0.002741,9.7412,1.9257,16.7986,12.8946
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,71,1.22445,0.00264,9.74027,1.916,16.793,12.8834
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,72,1.2233,0.003,9.73194,1.90013,16.7313,12.8584
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,73,1.22512,0.00239,9.73929,1.9279,16.783,12.8947
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,74,1.22157,0.003101,9.73008,1.91069,16.7685,12.8654
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,0,1.94922,0.00293,19.0547,3.09056,30.9042,24.0974
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,1,1.94723,0.00317,19.0556,3.08534,30.9024,24.0914
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,2,1.94861,0.00314,19.0553,3.09632,30.9205,24.1034
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,3,1.95325,0.003749,19.0542,3.10944,30.9245,24.1207
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,4,1.95386,0.00358,19.0558,3.10112,30.9228,24.1144
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,5,1.94966,0.0036,19.0584,3.09491,30.9306,24.1066
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,6,1.9495,0.00286,19.0575,3.07824,30.9021,24.0881
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,7,1.94675,0.003491,19.0569,3.0984,30.911,24.1055
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,8,1.94995,0.00291,19.0546,3.10438,30.913,24.1118
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,9,1.95235,0.003348,19.0578,3.09178,30.9155,24.1053
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,10,1.95523,0.002829,19.0527,3.104,30.9161,24.1148
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,11,1.95328,0.00295,19.0556,3.08861,30.9024,24.1005
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,12,1.94963,0.00376,19.0565,3.08611,30.8971,24.096
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,13,1.95302,0.00286,19.0588,3.08464,30.9193,24.0993
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,14,1.94765,0.00383,19.0559,3.11936,30.9305,24.1267
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,15,1.95104,0.00367,19.0609,3.09322,30.9211,24.1088
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,16,1.94662,0.003211,19.057,3.0936,30.9112,24.1004
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,17,1.94874,0.00342,19.0578,3.11498,30.9357,24.1249
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,18,1.95178,0.00298,19.0555,3.1088,30.9355,24.119
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,19,1.94944,0.002869,19.0568,3.09667,30.9177,24.1058
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,20,1.94989,0.00351,19.0571,3.10714,30.9292,24.1176
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,21,1.94858,0.00274,19.0564,3.11117,30.9267,24.1189
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,22,1.95299,0.00287,19.0595,3.09411,30.92,24.1095
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,23,1.95222,0.00375,19.0588,3.0879,30.924,24.1027
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,24,1.94518,0.00354,19.0557,3.09568,30.9047,24.1001
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,25,1.95174,0.00316,19.0554,3.08694,30.9075,24.0973
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,26,1.94829,0.00306,19.0542,3.0969,30.8999,24.1025
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,27,1.94893,0.00293,19.0555,3.08618,30.897,24.0936
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,28,1.95002,0.00366,19.0581,3.11114,30.9243,24.1229
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,29,1.94733,0.00325,19.0548,3.1105,30.9231,24.1159
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,30,1.95283,0.0036,19.0564,3.1079,30.9287,24.1207
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,31,1.95235,0.00332,19.0558,3.07962,30.8968,24.0911
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,32,1.94902,0.00273,19.0597,3.07571,30.8986,24.0872
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,33,1.95312,0.003348,19.0587,3.09549,30.9248,24.1107
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,34,1.95446,0.003198,19.054,3.08707,30.9059,24.0988
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,35,1.95242,0.00368,19.0591,3.09421,30.9202,24.1094
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,36,1.95078,0.00307,19.0556,3.07773,30.8961,24.0872
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,37,1.95114,0.00275,19.0539,3.10298,30.9201,24.1108
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,38,1.94931,0.00377,19.055,3.08902,30.905,24.0971
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,39,1.95542,0.003249,19.0557,3.09802,30.9156,24.1124
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,40,1.9495,0.002739,19.0566,3.09312,30.92,24.102
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,41,1.94973,0.00294,19.053,3.10445,30.921,24.1101
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,42,1.95098,0.00395,19.058,3.0776,30.8892,24.0905
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,43,1.95037,0.00359,19.0543,3.08765,30.8999,24.096
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,44,1.95235,0.003449,19.0579,3.08154,30.9082,24.0952
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,45,1.95104,0.00362,19.0624,3.08272,30.9234,24.0998
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,46,1.94986,0.003481,19.0568,3.08304,30.9069,24.0932
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,47,1.94797,0.003169,19.053,3.10019,30.9132,24.1043
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,48,1.94912,0.002768,19.0561,3.10842,30.9257,24.1164
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,49,1.95414,0.00397,19.0557,3.09904,30.924,24.1128
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,50,1.95027,0.00322,19.064,3.09546,30.9271,24.113
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,51,1.95331,0.002679,19.0557,3.09299,30.9187,24.1047
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,52,1.95123,0.00359,19.0552,3.09763,30.9127,24.1077
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,53,1.9497,0.00349,19.0595,3.08502,30.9062,24.0977
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,54,1.95475,0.00271,19.0561,3.10394,30.9232,24.1175
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,55,1.94998,0.002811,19.0535,3.08938,30.9057,24.0957
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,56,1.9489,0.002871,19.0599,3.09072,30.9242,24.1024
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,57,1.9512,0.00313,19.0572,3.10077,30.9196,24.1123
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,58,1.9496,0.00397,19.0564,3.07757,30.8949,24.0876
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,59,1.95757,0.002749,19.0567,3.09872,30.9292,24.1158
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,60,1.95091,0.002789,19.0577,3.12461,30.9509,24.136
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,61,1.94867,0.00344,19.0582,3.09197,30.9053,24.1023
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,62,1.95104,0.00294,19.0552,3.0871,30.903,24.0963
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,63,1.94893,0.00329,19.0583,3.09194,30.9095,24.1025
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,64,1.95222,0.003381,19.0566,3.11056,30.9409,24.1227
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,65,1.9511,0.00315,19.0534,3.09018,30.9076,24.0978
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,66,1.9487,0.00305,19.0542,3.08384,30.8976,24.0898
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,67,1.95427,0.00304,19.0542,3.0831,30.911,24.0946
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,68,1.95117,0.0028,19.0557,3.1047,30.9258,24.1144
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,69,1.95069,0.002688,19.0597,3.07971,30.903,24.0928
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,70,1.94794,0.00302,19.0568,3.10314,30.9183,24.1109
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,71,1.95021,0.00296,19.0526,3.08858,30.9031,24.0944
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,72,1.95075,0.00405,19.055,3.07798,30.9129,24.0878
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,73,1.95002,0.00267,19.0573,3.10858,30.9249,24.1186
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",448,74,1.95238,0.00301,19.055,3.08538,30.8974,24.0958
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,0,2.9063,0.003749,24.5393,4.68394,40.5614,32.1333
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,1,2.91635,0.00371,24.545,4.67936,40.6321,32.1444
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,2,2.90618,0.00367,24.5377,4.65936,40.5846,32.1069
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,3,2.90698,0.00343,24.5373,4.66381,40.6113,32.1116
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,4,2.90218,0.00326,24.5406,4.67664,40.6058,32.1227
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,5,2.90406,0.00385,24.5372,4.69555,40.6306,32.1407
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,6,2.90422,0.00316,24.5421,4.67597,40.6476,32.1254
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,7,2.90285,0.00296,24.5389,4.67427,40.6145,32.119
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,8,2.9104,0.00319,24.5347,4.68221,40.6176,32.1305
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,9,2.90557,0.00293,24.5389,4.68518,40.5995,32.1325
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,10,2.90355,0.003752,24.5375,4.6727,40.6177,32.1175
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,11,2.90781,0.003411,24.536,4.67718,40.5983,32.1244
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,12,2.90474,0.003099,24.5391,4.68266,40.6233,32.1296
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,13,2.90781,0.00331,24.5373,4.67219,40.5981,32.1206
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,14,2.90531,0.00457,24.538,4.676,40.6243,32.1239
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,15,2.90157,0.0039,24.5398,4.69552,40.6257,32.1408
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,16,2.90826,0.00425,24.5418,4.67683,40.625,32.1312
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,17,2.90432,0.00357,24.5354,4.672,40.6336,32.1153
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,18,2.90653,0.003,24.5344,4.66512,40.5604,32.109
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,19,2.90534,0.003601,24.5383,4.68998,40.6372,32.1372
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,20,2.90637,0.00314,24.5344,4.66986,40.6049,32.1138
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,21,2.90339,0.00366,24.5373,4.67709,40.5651,32.1214
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,22,2.90384,0.00313,24.5393,4.67133,40.582,32.1176
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,23,2.9,0.003009,24.5368,4.69795,40.6483,32.1378
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,24,2.90298,0.00352,24.5428,4.66851,40.5699,32.1178
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,25,2.90442,0.002899,24.539,4.68234,40.6237,32.1287
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,26,2.90646,0.002691,24.5384,4.69469,40.5976,32.1422
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,27,2.9081,0.003,24.5412,4.70502,40.6318,32.1573
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,28,2.908,0.0029,24.5362,4.66048,40.5958,32.1076
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,29,2.90586,0.003541,24.5419,4.68784,40.618,32.1392
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,30,2.90205,0.0032,24.5403,4.66851,40.6059,32.114
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,31,2.90314,0.003171,24.5381,4.66358,40.5901,32.108
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,32,2.90733,0.003281,24.532,4.6569,40.5971,32.0995
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,33,2.90454,0.0039,24.5389,4.67178,40.5758,32.1192
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,34,2.90419,0.00293,24.5381,4.66518,40.5851,32.1104
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,35,2.90522,0.00358,24.5403,4.67395,40.6105,32.1231
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,36,2.90778,0.00332,24.5353,4.66349,40.5604,32.1099
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,37,2.90723,0.00337,24.5359,4.69498,40.5808,32.1414
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,38,2.90893,0.00371,24.5375,4.68122,40.6119,32.1313
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,39,2.90774,0.00287,24.541,4.66608,40.6071,32.1177
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,40,2.90301,0.003828,24.5366,4.67344,40.6067,32.1169
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,41,2.90838,0.002801,24.5358,4.66134,40.6232,32.1084
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,42,2.90691,0.00378,24.5401,4.65981,40.6071,32.1106
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,43,2.90294,0.003479,24.5396,4.67798,40.6211,32.124
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,44,2.90288,0.00339,24.5402,4.68,40.6217,32.1265
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,45,2.90701,0.003719,24.5366,4.66266,40.5943,32.11
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,46,2.9063,0.00294,24.539,4.67046,40.6039,32.1187
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,47,2.90112,0.003379,24.5401,4.66438,40.5608,32.109
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,48,2.90989,0.00332,24.5387,4.68314,40.6032,32.135
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,49,2.90374,0.00333,24.5355,4.67373,40.6216,32.1163
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,50,2.90579,0.00301,24.5357,4.69062,40.6102,32.1351
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,51,2.9055,0.00374,24.5398,4.68714,40.6227,32.1362
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,52,2.90509,0.003439,24.5381,4.67779,40.6077,32.1245
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,53,2.90582,0.00315,24.5372,4.67917,40.6013,32.1254
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,54,2.90282,0.003219,24.537,4.67741,40.5961,32.1204
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,55,2.90038,0.00318,24.5362,4.66915,40.6195,32.1089
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,56,2.90438,0.003569,24.5389,4.66941,40.584,32.1163
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,57,2.90902,0.00325,24.5383,4.66893,40.5944,32.1195
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,58,2.90131,0.00374,24.5355,4.67795,40.5747,32.1185
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,59,2.9071,0.00331,24.5374,4.6881,40.5815,32.1359
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,60,2.90394,0.003389,24.5364,4.67498,40.6127,32.1187
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,61,2.90355,0.0039,24.5361,4.67587,40.6314,32.1194
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,62,2.90851,0.003,24.5342,4.66672,40.5919,32.1124
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,63,2.90528,0.00335,24.535,4.66851,40.5926,32.1122
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,64,2.90765,0.00301,24.5382,4.69037,40.6338,32.1393
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,65,2.90237,0.00435,24.5419,4.68346,40.5938,32.1321
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,66,2.9033,0.003711,24.5385,4.68333,40.6325,32.1288
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,67,2.90502,0.004139,24.5349,4.68666,40.5962,32.1307
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,68,2.9039,0.00364,24.5429,4.67072,40.6232,32.1212
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,69,2.90589,0.00391,24.5374,4.7065,40.6429,32.1537
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,70,2.904,0.003491,24.5387,4.67206,40.6051,32.1182
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,71,2.90826,0.00338,24.5375,4.66662,40.5697,32.1158
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,72,2.90787,0.00324,24.5397,4.68445,40.6285,32.1353
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,73,2.90682,0.00363,24.5377,4.6616,40.5325,32.1097
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",512,74,2.9128,0.003051,24.5385,4.66035,40.5818,32.1147
