dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | N | D",448,16,33.7781,0.002219,5.58614,2.46906,41.9292,41.8355
3,float,uniform,CPU,"P | P | P | P | N | D",448,17,33.6502,0.00237,5.58686,2.46387,41.8002,41.7033
3,float,uniform,CPU,"P | P | P | P | N | D",448,18,33.5148,0.00223,5.58667,2.4599,41.6592,41.5636
3,float,uniform,CPU,"P | P | P | P | N | D",448,19,33.1704,0.002301,5.58786,2.46314,41.3216,41.2237
3,float,uniform,CPU,"P | P | P | P | N | D",448,20,33.3859,0.00209,5.585,2.46285,41.5284,41.4358
3,float,uniform,CPU,"P | P | P | P | N | D",448,21,33.3372,0.00235,5.58824,2.4712,41.4933,41.399
3,float,uniform,CPU,"P | P | P | P | N | D",448,22,33.3744,0.002089,5.58541,2.46371,41.5214,41.4256
3,float,uniform,CPU,"P | P | P | P | N | D",448,23,33.4754,0.00222,5.5915,2.46099,41.623,41.5301
3,float,uniform,CPU,"P | P | P | P | N | D",448,24,33.3705,0.00203,5.59084,2.47747,41.5367,41.4409
3,float,uniform,CPU,"P | P | P | P | N | D",448,25,33.258,0.002249,5.5836,2.46534,41.4076,41.3092
3,float,uniform,CPU,"P | P | P | P | N | D",448,26,33.3239,0.00235,5.58524,2.46592,41.4761,41.3774
3,float,uniform,CPU,"P | P | P | P | N | D",448,27,33.5575,0.00225,5.58744,2.46806,41.7129,41.6153
3,float,uniform,CPU,"P | P | P | P | N | D",448,28,33.3554,0.002519,5.58417,2.46128,41.5007,41.4034
3,float,uniform,CPU,"P | P | P | P | N | D",448,29,33.4605,0.00244,5.58114,2.46355,41.6029,41.5077
3,float,uniform,CPU,"P | P | P | P | N | D",448,30,33.5416,0.00208,5.58435,2.47056,41.6944,41.5986
3,float,uniform,CPU,"P | P | P | P | N | D",448,31,33.3859,0.00233,5.58589,2.46058,41.537,41.4347
3,float,uniform,CPU,"P | P | P | P | N | D",448,32,33.6436,0.00223,5.58899,2.46205,41.7904,41.6969
3,float,uniform,CPU,"P | P | P | P | N | D",448,33,33.3643,0.00239,5.58682,2.46752,41.5148,41.4211
3,float,uniform,CPU,"P | P | P | P | N | D",448,34,33.4383,0.0021,5.58348,2.46314,41.5824,41.487
3,float,uniform,CPU,"P | P | P | P | N | D",448,35,33.4687,0.00206,5.59213,2.46355,41.6226,41.5265
3,float,uniform,CPU,"P | P | P | P | N | D",448,36,33.4136,0.00217,5.58874,2.47984,41.5827,41.4843
3,float,uniform,CPU,"P | P | P | P | N | D",448,37,33.1135,0.002349,5.58653,2.46224,41.2593,41.1647
3,float,uniform,CPU,"P | P | P | P | N | D",448,38,33.3495,0.002069,5.58456,2.47754,41.5108,41.4136
3,float,uniform,CPU,"P | P | P | P | N | D",448,39,33.338,0.00236,5.59165,2.46371,41.4913,41.3957
3,float,uniform,CPU,"P | P | P | P | N | D",448,40,33.5162,0.00225,5.58411,2.46019,41.6606,41.5628
3,float,uniform,CPU,"P | P | P | P | N | D",448,41,33.4282,0.002111,5.58732,2.46522,41.5791,41.4828
3,float,uniform,CPU,"P | P | P | P | N | D",448,42,33.2058,0.002239,5.58294,2.46147,41.3426,41.2524
3,float,uniform,CPU,"P | P | P | P | N | D",448,43,33.2009,0.00234,5.58269,2.46298,41.3481,41.2489
3,float,uniform,CPU,"P | P | P | P | N | D",448,44,33.2675,0.002391,5.58406,2.4631,41.4125,41.317
3,float,uniform,CPU,"P | P | P | P | N | D",448,45,33.4521,0.00215,5.5872,2.47981,41.615,41.5212
3,float,uniform,CPU,"P | P | P | P | N | D",448,46,33.3599,0.00221,5.58725,2.47197,41.5189,41.4213
3,float,uniform,CPU,"P | P | P | P | N | D",448,47,33.2607,0.002249,5.59193,2.46352,41.4145,41.3184
3,float,uniform,CPU,"P | P | P | P | N | D",448,48,33.4684,0.00245,5.59283,2.49107,41.6512,41.5547
3,float,uniform,CPU,"P | P | P | P | N | D",448,49,33.3146,0.002281,5.58986,2.47174,41.4676,41.3785
3,float,uniform,CPU,"P | P | P | P | N | D",448,50,33.2941,0.00236,5.58777,2.45808,41.4417,41.3423
3,float,uniform,CPU,"P | P | P | P | N | D",448,51,33.52,0.00232,5.58462,2.46355,41.6643,41.5705
3,float,uniform,CPU,"P | P | P | P | N | D",448,52,33.3348,0.00217,5.58446,2.46195,41.4883,41.3834
3,float,uniform,CPU,"P | P | P | P | N | D",448,53,33.5029,0.002339,5.58189,2.46598,41.6496,41.5531
3,float,uniform,CPU,"P | P | P | P | N | D",448,54,33.2155,0.002079,5.58678,2.46573,41.3635,41.2701
3,float,uniform,CPU,"P | P | P | P | N | D",448,55,33.3737,0.00223,5.58865,2.46336,41.5248,41.4279
3,float,uniform,CPU,"P | P | P | P | N | D",448,56,33.4533,0.00208,5.58444,2.46208,41.5939,41.5019
3,float,uniform,CPU,"P | P | P | P | N | D",448,57,33.2014,0.002079,5.5877,2.46304,41.348,41.2542
3,float,uniform,CPU,"P | P | P | P | N | D",448,58,33.6534,0.002269,5.58331,2.46874,41.8056,41.7078
3,float,uniform,CPU,"P | P | P | P | N | D",448,59,33.3594,0.00221,5.58202,2.46435,41.5014,41.408
3,float,uniform,CPU,"P | P | P | P | N | D",448,60,33.3509,0.00228,5.58495,2.46752,41.4983,41.4057
3,float,uniform,CPU,"P | P | P | P | N | D",448,61,33.191,0.00227,5.59678,2.4799,41.3641,41.27
3,float,uniform,CPU,"P | P | P | P | N | D",448,62,33.0294,0.00216,5.5881,2.46458,41.1758,41.0842
3,float,uniform,CPU,"P | P | P | P | N | D",448,63,33.1208,0.002302,5.58596,2.47574,41.2824,41.1848
3,float,uniform,CPU,"P | P | P | P | N | D",448,64,33.4134,0.00224,5.58597,2.45904,41.5582,41.4607
3,float,uniform,CPU,"P | P | P | P | N | D",448,65,33.4389,0.002358,5.58414,2.46362,41.5823,41.4891
3,float,uniform,CPU,"P | P | P | P | N | D",448,66,33.3371,0.002359,5.58052,2.4671,41.4802,41.3871
3,float,uniform,CPU,"P | P | P | P | N | D",448,67,33.3696,0.00242,5.58403,2.45827,41.5132,41.4143
3,float,uniform,CPU,"P | P | P | P | N | D",448,68,33.3855,0.0022,5.58634,2.46048,41.5314,41.4346
3,float,uniform,CPU,"P | P | P | P | N | D",448,69,33.0652,0.0023,5.58863,2.46086,41.2127,41.117
3,float,uniform,CPU,"P | P | P | P | N | D",448,70,33.2472,0.002189,5.58403,2.49443,41.4158,41.3279
3,float,uniform,CPU,"P | P | P | P | N | D",448,71,33.2799,0.00224,5.58871,2.47968,41.4468,41.3505
3,float,uniform,CPU,"P | P | P | P | N | D",448,72,33.4577,0.00229,5.58793,2.45382,41.6033,41.5017
3,float,uniform,CPU,"P | P | P | P | N | D",448,73,33.3905,0.0023,5.58624,2.48291,41.5579,41.462
3,float,uniform,CPU,"P | P | P | P | N | D",448,74,33.4185,0.00233,5.58921,2.46262,41.5683,41.4727
3,float,uniform,CPU,"P | P | P | P | N | D",512,0,48.5314,0.00222,8.24854,3.68166,60.5621,60.4638
3,float,uniform,CPU,"P | P | P | P | N | D",512,1,47.9708,0.002451,8.25391,3.66976,59.9974,59.8969
3,float,uniform,CPU,"P | P | P | P | N | D",512,2,48.2574,0.00207,8.24932,3.68048,60.2886,60.1893
3,float,uniform,CPU,"P | P | P | P | N | D",512,3,48.1522,0.002309,8.24781,3.68486,60.1896,60.0872
3,float,uniform,CPU,"P | P | P | P | N | D",512,4,48.5559,0.002,8.26691,3.66278,60.5903,60.4876
3,float,uniform,CPU,"P | P | P | P | N | D",512,5,48.094,0.0021,8.25207,3.67926,60.1302,60.0275
3,float,uniform,CPU,"P | P | P | P | N | D",512,6,48.2657,0.002141,8.25129,3.69491,60.3113,60.214
3,float,uniform,CPU,"P | P | P | P | N | D",512,7,47.9471,0.002061,8.25271,3.68467,59.9862,59.8865
3,float,uniform,CPU,"P | P | P | P | N | D",512,8,48.1725,0.00215,8.25004,3.6967,60.219,60.1214
3,float,uniform,CPU,"P | P | P | P | N | D",512,9,48.1657,0.002149,8.24793,3.69117,60.2021,60.1069
3,float,uniform,CPU,"P | P | P | P | N | D",512,10,48.2769,0.00209,8.24494,3.69834,60.3196,60.2222
3,float,uniform,CPU,"P | P | P | P | N | D",512,11,48.1151,0.00209,8.26586,3.6936,60.1715,60.0767
3,float,uniform,CPU,"P | P | P | P | N | D",512,12,48.0878,0.00238,8.24785,3.67562,60.1218,60.0136
3,float,uniform,CPU,"P | P | P | P | N | D",512,13,48.3848,0.00209,8.25569,3.66125,60.4029,60.3038
3,float,uniform,CPU,"P | P | P | P | N | D",512,14,47.9259,0.00201,8.25313,3.67363,59.9567,59.8546
3,float,uniform,CPU,"P | P | P | P | N | D",512,15,48.2467,0.00233,8.24635,3.6817,60.2758,60.1771
3,float,uniform,CPU,"P | P | P | P | N | D",512,16,48.0068,0.00206,8.25503,3.66714,60.0249,59.931
3,float,uniform,CPU,"P | P | P | P | N | D",512,17,48.2211,0.00219,8.24359,3.67971,60.2462,60.1465
3,float,uniform,CPU,"P | P | P | P | N | D",512,18,48.0053,0.002201,8.24677,3.68637,60.039,59.9406
3,float,uniform,CPU,"P | P | P | P | N | D",512,19,48.0256,0.002281,8.26407,3.67709,60.0704,59.969
3,float,uniform,CPU,"P | P | P | P | N | D",512,20,48.0015,0.00212,8.25044,3.69763,60.0469,59.9517
3,float,uniform,CPU,"P | P | P | P | N | D",512,21,48.122,0.00223,8.25443,3.66144,60.1375,60.0401
3,float,uniform,CPU,"P | P | P | P | N | D",512,22,48.1843,0.00227,8.25475,3.66374,60.2017,60.1051
3,float,uniform,CPU,"P | P | P | P | N | D",512,23,48.0188,0.002081,8.26319,3.65696,60.0387,59.941
3,float,uniform,CPU,"P | P | P | P | N | D",512,24,48.4922,0.002039,8.24734,3.68787,60.5317,60.4294
3,float,uniform,CPU,"P | P | P | P | N | D",512,25,48.1386,0.002329,8.25683,3.66848,60.1659,60.0662
3,float,uniform,CPU,"P | P | P | P | N | D",512,26,48.2624,0.0021,8.2423,3.69597,60.2996,60.2027
3,float,uniform,CPU,"P | P | P | P | N | D",512,27,48.0679,0.00215,8.24271,3.74493,60.1517,60.0577
3,float,uniform,CPU,"P | P | P | P | N | D",512,28,48.5558,0.002199,8.25757,3.67654,60.5867,60.4921
3,float,uniform,CPU,"P | P | P | P | N | D",512,29,48.2499,0.002231,8.2576,3.68592,60.2916,60.1957
3,float,uniform,CPU,"P | P | P | P | N | D",512,30,47.9936,0.00207,8.24498,3.69395,60.0298,59.9346
3,float,uniform,CPU,"P | P | P | P | N | D",512,31,48.2439,0.002029,8.24431,3.67635,60.2716,60.1666
3,float,uniform,CPU,"P | P | P | P | N | D",512,32,48.2977,0.00233,8.24414,3.71312,60.3548,60.2573
3,float,uniform,CPU,"P | P | P | P | N | D",512,33,48.6169,0.00201,8.24777,3.6761,60.6451,60.5427
3,float,uniform,CPU,"P | P | P | P | N | D",512,34,48.2532,0.00226,8.25742,3.68202,60.2914,60.1949
3,float,uniform,CPU,"P | P | P | P | N | D",512,35,48.228,0.00215,8.24887,3.67427,60.2498,60.1533
3,float,uniform,CPU,"P | P | P | P | N | D",512,36,48.2369,0.002141,8.24658,3.68579,60.2736,60.1714
3,float,uniform,CPU,"P | P | P | P | N | D",512,37,48.1114,0.00202,8.24414,3.83901,60.2932,60.1965
3,float,uniform,CPU,"P | P | P | P | N | D",512,38,48.2034,0.002391,8.25233,3.67898,60.2372,60.1371
3,float,uniform,CPU,"P | P | P | P | N | D",512,39,48.0027,0.00204,8.25695,3.67802,60.0392,59.9397
3,float,uniform,CPU,"P | P | P | P | N | D",512,40,48.4384,0.002091,8.25363,3.67088,60.4619,60.365
3,float,uniform,CPU,"P | P | P | P | N | D",512,41,48.1937,0.00204,8.24263,3.81994,60.3556,60.2583
3,float,uniform,CPU,"P | P | P | P | N | D",512,42,48.1629,0.00219,8.24655,3.68506,60.1993,60.0967
3,float,uniform,CPU,"P | P | P | P | N | D",512,43,48.2276,0.00205,8.24412,3.68342,60.2512,60.1572
3,float,uniform,CPU,"P | P | P | P | N | D",512,44,48.1884,0.00216,8.25566,3.70054,60.2455,60.1467
3,float,uniform,CPU,"P | P | P | P | N | D",512,45,47.9855,0.00213,8.24946,3.86762,60.2003,60.1047
3,float,uniform,CPU,"P | P | P | P | N | D",512,46,48.1627,0.00201,8.25407,3.68109,60.201,60.0999
3,float,uniform,CPU,"P | P | P | P | N | D",512,47,47.9575,0.00251,8.24512,3.68032,59.9852,59.8854
3,float,uniform,CPU,"P | P | P | P | N | D",512,48,48.0006,0.00204,8.24572,3.73245,60.0791,59.9808
3,float,uniform,CPU,"P | P | P | P | N | D",512,49,48.2025,0.002259,8.26328,3.67997,60.245,60.148
3,float,uniform,CPU,"P | P | P | P | N | D",512,50,48.2405,0.00231,8.2484,3.67907,60.265,60.1703
3,float,uniform,CPU,"P | P | P | P | N | D",512,51,48.5916,0.00232,8.26004,3.67629,60.6267,60.5303
3,float,uniform,CPU,"P | P | P | P | N | D",512,52,48.6228,0.002121,8.24487,3.688,60.6532,60.5578
3,float,uniform,CPU,"P | P | P | P | N | D",512,53,48.3499,0.002189,8.27398,3.67638,60.4026,60.3025
3,float,uniform,CPU,"P | P | P | P | N | D",512,54,48.298,0.001951,8.26539,3.66218,60.3276,60.2275
3,float,uniform,CPU,"P | P | P | P | N | D",512,55,48.0944,0.00233,8.24913,3.70352,60.1457,60.0493
3,float,uniform,CPU,"P | P | P | P | N | D",512,56,48.2037,0.00226,8.25093,3.66784,60.2228,60.1247
3,float,uniform,CPU,"P | P | P | P | N | D",512,57,48.2549,0.00234,8.24798,3.67734,60.2798,60.1826
3,float,uniform,CPU,"P | P | P | P | N | D",512,58,48.4618,0.002249,8.24771,3.70067,60.5101,60.4124
3,float,uniform,CPU,"P | P | P | P | N | D",512,59,47.984,0.002088,8.24007,3.67741,60.0014,59.9036
3,float,uniform,CPU,"P | P | P | P | N | D",512,60,47.9604,0.0022,8.26337,3.67382,59.9994,59.8998
3,float,uniform,CPU,"P | P | P | P | N | D",512,61,48.1751,0.00218,8.24794,3.67581,60.1968,60.101
3,float,uniform,CPU,"P | P | P | P | N | D",512,62,48.4471,0.002019,8.25157,3.67754,60.4747,60.3782
3,float,uniform,CPU,"P | P | P | P | N | D",512,63,48.1143,0.00226,8.26335,3.66899,60.1709,60.0489
3,float,uniform,CPU,"P | P | P | P | N | D",512,64,48.6683,0.002032,8.24493,3.69344,60.7063,60.6087
3,float,uniform,CPU,"P | P | P | P | N | D",512,65,48.395,0.00201,8.25319,3.77203,60.5187,60.4223
3,float,uniform,CPU,"P | P | P | P | N | D",512,66,48.5997,0.00238,8.26109,3.66461,60.6266,60.5278
3,float,uniform,CPU,"P | P | P | P | N | D",512,67,48.5629,0.002001,8.24498,3.68579,60.5959,60.4956
3,float,uniform,CPU,"P | P | P | P | N | D",512,68,48.1731,0.00224,8.2471,3.71798,60.2347,60.1404
3,float,uniform,CPU,"P | P | P | P | N | D",512,69,47.8593,0.002399,8.25817,3.67059,59.8893,59.7905
3,float,uniform,CPU,"P | P | P | P | N | D",512,70,48.4911,0.00188,8.2507,3.71174,60.5528,60.4555
3,float,uniform,CPU,"P | P | P | P | N | D",512,71,48.2005,0.00214,8.25282,3.68051,60.2322,60.136
3,float,uniform,CPU,"P | P | P | P | N | D",512,72,48.2882,0.00194,8.24625,3.70874,60.3408,60.2452
3,float,uniform,CPU,"P | P | P | P | N | D",512,73,48.1047,0.002311,8.25813,3.67085,60.1329,60.036
3,float,uniform,CPU,"P | P | P | P | N | D",512,74,48.0424,0.00217,8.25692,3.67718,60.0787,59.9787
