dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",64,0,0.1928,0.00319,0.110469,217.944,218.369,218.251
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,37,23.1237,0.00231,2.92169,1.53312,27.6748,27.5808
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,38,23.3216,0.00217,2.91422,1.53642,27.8649,27.7744
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,39,23.3881,0.002249,2.91937,1.53894,27.9422,27.8487
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,40,23.3441,0.00216,2.91886,1.53357,27.8893,27.7986
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,41,23.3851,0.002231,2.91836,1.53744,27.9344,27.8431
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,42,23.5115,0.00233,2.91495,1.53949,28.0577,27.9683
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,43,23.5138,0.00211,2.91724,1.53251,28.0558,27.9657
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,44,22.9394,0.002219,2.9233,1.53635,27.491,27.4013
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,45,23.1047,0.002039,2.95927,1.53997,27.6969,27.606
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,46,23.2833,0.00212,2.919,1.53226,27.8289,27.7367
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,47,23.2881,0.0022,2.91393,1.5345,27.8307,27.7387
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,48,23.3175,0.00214,2.92372,1.53491,27.8679,27.7783
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,49,23.4252,0.002071,2.91923,1.53789,27.9763,27.8844
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,50,23.1868,0.00214,2.91675,1.53818,27.7373,27.6439
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,51,23.2451,0.00226,2.91554,1.53318,27.788,27.6961
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,52,23.1916,0.00229,2.92017,1.59974,27.8051,27.7138
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,53,23.0682,0.002091,2.91677,1.5359,27.6168,27.523
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,54,22.794,0.00213,2.9169,1.53222,27.3387,27.2452
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,55,23.2931,0.0021,3.01162,1.53357,27.9355,27.8403
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,56,23.1356,0.002321,2.91874,1.53706,27.6885,27.5938
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,57,23.3859,0.002309,2.91955,1.5344,27.9341,27.8421
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,58,23.3885,0.00232,2.92122,1.53712,27.939,27.8491
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,59,23.1229,0.002129,2.91947,1.54464,27.6822,27.5892
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,60,23.2385,0.002129,2.91977,1.53491,27.7908,27.6953
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,61,23.2176,0.00214,2.91862,1.53296,27.761,27.6713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,62,23.8425,0.00211,2.92213,1.53619,28.402,28.303
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,63,23.3261,0.00206,2.9212,1.54035,27.8809,27.7897
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,64,23.0609,0.00212,2.91281,1.53507,27.6057,27.5109
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,65,23.2705,0.00208,2.91387,1.53658,27.817,27.723
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,66,23.2508,0.001999,2.9163,1.53411,27.7937,27.7032
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,67,23.1353,0.00217,2.91847,1.53558,27.6891,27.5915
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,68,23.2851,0.001981,2.91482,1.53354,27.8252,27.7354
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,69,23.3623,0.001949,2.91623,1.53136,27.902,27.8119
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,70,23.2879,0.002179,2.92422,1.53798,27.8455,27.7523
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,71,23.1561,0.002279,2.9203,1.53402,27.7041,27.6127
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,72,23.1218,0.00225,2.92124,1.53539,27.6748,27.5807
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,73,23.1718,0.00213,2.91941,1.53466,27.7193,27.628
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,74,23.1903,0.00199,2.92351,1.53248,27.7409,27.6483
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,0,33.6019,0.00225,4.90616,2.45072,41.0635,40.961
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,1,33.4992,0.00213,4.90089,2.48464,40.9807,40.8869
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,2,33.6265,0.00209,4.90026,2.45107,41.0723,40.98
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,3,33.6933,0.00205,4.90423,2.45286,41.1477,41.0524
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,4,33.4388,0.00229,4.90063,2.44678,40.8834,40.7885
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,5,33.6496,0.00231,4.90861,2.44611,41.0974,41.0066
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,6,33.8615,0.00244,4.90007,2.46982,41.3236,41.2338
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,7,34.3215,0.00226,4.90069,2.44598,41.7623,41.6704
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,8,33.7402,0.00233,4.90231,2.44982,41.1927,41.0946
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,9,33.7428,0.00223,4.89895,2.45584,41.1943,41.0999
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,10,33.9784,0.002251,4.9011,2.4489,41.423,41.3306
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,11,33.6174,0.002561,4.90429,2.47603,41.0926,41.0003
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,12,33.6251,0.00228,4.90285,2.4481,41.0731,40.9784
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,13,33.4163,0.002111,4.89777,2.44893,40.8573,40.7651
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,14,33.6271,0.002331,4.9002,2.45174,41.0738,40.9813
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,15,34.1204,0.00207,4.9055,2.44883,41.5756,41.4769
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,16,33.8207,0.00198,4.90134,2.45254,41.2722,41.1766
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,17,33.9029,0.00207,4.89522,2.44806,41.3415,41.2482
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,18,33.8611,0.0021,4.90108,2.4544,41.3144,41.2186
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,19,34.1503,0.002061,4.90209,2.4505,41.5961,41.5049
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,20,33.6232,0.00204,4.90137,2.45008,41.0681,40.9767
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,21,33.4053,0.00229,4.89892,2.44749,40.8471,40.754
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,22,33.4019,0.00237,4.90551,2.45002,40.8518,40.7598
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,23,33.7488,0.002219,4.89322,2.44922,41.1873,41.0935
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,24,33.666,0.00208,4.90431,2.44675,41.1154,41.0192
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,25,33.347,0.002269,4.90088,2.44787,40.7977,40.698
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,26,33.5397,0.00211,4.89862,2.4456,40.978,40.886
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,27,33.5564,0.00214,4.90063,2.44813,41.0034,40.9073
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,28,33.6474,0.002028,4.9023,2.46141,41.1109,41.0132
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,29,33.5301,0.00202,4.89817,2.45664,40.9802,40.887
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,30,33.5353,0.00218,4.90012,2.49539,41.0246,40.933
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,31,33.865,0.00209,4.90395,2.44765,41.3135,41.2187
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,32,33.6627,0.00228,4.90036,2.48691,41.1446,41.0522
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,33,33.7402,0.00206,4.90269,2.47222,41.2117,41.1172
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,34,34.4083,0.00218,4.89591,2.45158,41.8551,41.7579
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,35,33.8669,0.00204,4.90037,2.44851,41.3125,41.2178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,36,33.923,0.002111,4.89777,2.45034,41.3679,41.2732
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,37,33.6299,0.0021,4.90138,2.46278,41.0893,40.9962
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,38,33.8583,0.002061,4.90104,2.45197,41.3082,41.2133
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,39,33.3543,0.0021,4.90139,2.55971,40.9066,40.8175
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,40,33.8013,0.00211,4.90171,2.45155,41.2499,41.1567
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,41,33.6207,0.00221,4.90373,2.48893,41.1116,41.0156
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,42,33.7426,0.002288,4.89285,2.44835,41.1799,41.0861
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,43,34.3264,0.00208,4.90152,2.44918,41.7756,41.6792
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,44,33.8335,0.002339,4.90072,2.4959,41.3239,41.2324
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,45,33.954,0.00226,4.89719,2.44643,41.3955,41.2999
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,46,33.9666,0.00241,4.90197,2.47075,41.4425,41.3418
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,47,33.7778,0.00249,4.90232,2.45578,41.2319,41.1383
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,48,33.6641,0.00201,4.9036,2.45971,41.1257,41.0295
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,49,33.6218,0.00213,4.90788,2.45098,41.0777,40.9828
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,50,33.6231,0.00217,4.90718,2.45344,41.0756,40.9859
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,51,33.9485,0.00199,4.90201,2.45238,41.3972,41.3049
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,52,33.7984,0.00213,4.89861,2.45606,41.2482,41.1552
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,53,33.8439,0.00212,4.91938,2.49856,41.3588,41.2639
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,54,33.5231,0.00211,4.90355,2.44944,40.9704,40.8782
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,55,33.8878,0.00202,4.90378,2.45101,41.3378,41.2446
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,56,33.7203,0.002081,4.90059,2.4457,41.1627,41.0687
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,57,33.7418,0.002119,4.89753,2.45552,41.196,41.0969
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,58,33.9078,0.00198,4.89778,2.4488,41.35,41.2563
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,59,33.8058,0.001981,4.89851,2.44547,41.2452,41.1518
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,60,33.744,0.00221,4.90112,2.45536,41.1971,41.1027
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,61,33.5382,0.0023,4.90259,2.44826,40.9781,40.8914
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,62,33.4111,0.00217,4.89569,2.44666,40.8441,40.7557
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,63,33.6074,0.002221,4.9081,2.45075,41.0615,40.9685
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,64,33.7135,0.0024,4.90809,2.44624,41.1631,41.0702
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,65,33.7219,0.002119,4.89735,2.49274,41.2045,41.1141
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,66,33.5012,0.00213,4.90049,2.44906,40.9455,40.8529
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,67,33.8626,0.002491,4.90852,2.45283,41.3222,41.2264
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,68,34.0658,0.00253,4.90341,2.45635,41.5225,41.4281
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,69,33.7831,0.00241,4.90426,2.44973,41.2338,41.1395
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,70,33.7757,0.00221,4.89885,2.45155,41.225,41.1283
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,71,33.3521,0.002152,4.90379,2.44909,40.8003,40.7071
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,72,33.8633,0.00205,4.90196,2.45619,41.3226,41.2235
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,73,33.6111,0.00225,4.89669,2.45053,41.0524,40.9606
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,74,33.5724,0.002401,4.9006,2.45133,41.0224,40.9268
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,0,47.0685,0.00217,6.49433,3.66947,57.328,57.2345
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,1,47.2037,0.00223,6.495,3.67011,57.465,57.371
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,2,47.2253,0.00216,6.50222,3.65952,57.4844,57.3892
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,3,47.7303,0.00554,6.5064,3.66605,58.005,57.9083
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,4,47.4421,0.00235,6.49895,3.6576,57.6994,57.601
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,5,47.9136,0.00201,6.49555,3.67443,58.1837,58.0856
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,6,47.525,0.0023,6.4972,3.6952,57.8165,57.7197
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,7,47.4267,0.00213,6.50732,3.65101,57.6833,57.5872
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,8,47.9815,0.002099,6.50486,3.6464,58.2294,58.1349
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,9,47.6996,0.0023,6.4942,3.65315,57.9417,57.8492
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,10,47.4762,0.0022,6.49655,3.65053,57.718,57.6255
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,11,47.5314,0.00225,6.49755,3.66883,57.7973,57.7
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,12,47.327,0.00204,6.49935,3.65738,57.5811,57.4857
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,13,47.6206,0.0021,6.49943,3.65722,57.8704,57.7794
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,14,47.4075,0.00203,6.50505,3.64502,57.6553,57.5596
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,15,47.3245,0.002271,6.49906,3.66781,57.5928,57.4937
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,16,47.6217,0.00237,6.50446,3.66714,57.8901,57.7957
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,17,47.0834,0.00217,6.49887,3.65808,57.3352,57.2425
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,18,47.5253,0.00203,6.49537,3.65622,57.7711,57.6789
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,19,47.3224,0.00202,6.49766,3.65949,57.5791,57.4815
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,20,47.09,0.00214,6.50003,3.64611,57.3282,57.2383
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,21,47.2377,0.002,6.49506,3.65882,57.4903,57.3935
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,22,47.0345,0.0022,6.50181,3.65491,57.2869,57.1934
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,23,47.4253,0.002019,6.50405,3.65987,57.6928,57.5912
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,24,47.277,0.002,6.5,3.6487,57.5195,57.4277
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,25,47.5179,0.0021,6.503,3.6649,57.7838,57.6879
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,26,47.496,0.00223,6.49862,3.66381,57.7607,57.6606
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,27,47.6244,0.002318,6.50822,3.65984,57.8903,57.7948
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,28,48.0772,0.002279,6.49774,3.65229,58.3258,58.2295
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,29,47.1868,0.001991,6.49298,3.69536,57.4732,57.3771
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,30,47.1919,0.00229,6.4917,3.69222,57.471,57.3781
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,31,47.0866,0.00224,6.51036,3.64746,57.3454,57.2466
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,32,47.1716,0.002011,6.50306,3.65699,57.4305,57.3337
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,33,47.3652,0.00209,6.50099,3.64682,57.6082,57.5151
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,34,47.22,0.002252,6.50551,3.66698,57.4915,57.3948
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,35,47.2121,0.00224,6.496,3.67565,57.4741,57.386
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,36,47.6285,0.001982,6.49075,3.65318,57.873,57.7744
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,37,47.9618,0.002149,6.50175,3.66205,58.2277,58.1277
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,38,47.2483,0.001959,6.50046,3.6593,57.5043,57.41
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,39,47.3207,0.002038,6.50238,3.66147,57.5861,57.4866
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,40,47.4054,0.00202,6.50303,3.65878,57.6645,57.5693
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,41,47.5154,0.00234,6.49632,3.66637,57.7724,57.6805
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,42,47.561,0.00224,6.5017,3.64752,57.8138,57.7124
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,43,47.1319,0.00213,6.49588,3.66317,57.385,57.2931
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,44,47.2315,0.00256,6.50034,3.65229,57.4802,57.3866
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,45,47.073,0.00204,6.50019,3.65277,57.3256,57.228
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,46,47.3131,0.001988,6.50591,3.6616,57.577,57.4826
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,47,47.2282,0.00213,6.48812,3.69008,57.5016,57.4085
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,48,47.2457,0.00215,6.50229,3.66982,57.5107,57.42
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,49,47.0733,0.00199,6.49309,3.66736,57.3304,57.2357
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,50,47.3459,0.00218,6.49808,3.65523,57.5955,57.5014
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,51,47.4048,0.002441,6.49312,3.65565,57.6542,57.556
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,52,47.407,0.00203,6.49478,3.69677,57.6945,57.6006
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,53,47.6621,0.00242,6.4985,3.65229,57.9116,57.8153
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,54,47.4194,0.00227,6.49954,3.66822,57.6854,57.5894
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,55,47.9025,0.002031,6.49703,3.67821,58.1757,58.0798
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,56,47.4647,0.00219,6.49661,3.65872,57.7159,57.6222
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,57,47.3403,0.00201,6.50039,3.664,57.6025,57.5067
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,58,47.3203,0.00205,6.4996,3.6431,57.5611,57.465
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,59,47.5323,0.00209,6.50025,3.77462,57.9089,57.8093
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,60,47.5799,0.001999,6.49472,3.68438,57.8537,57.761
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,61,47.2061,0.002,6.49029,3.65507,57.4465,57.3534
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,62,47.1095,0.00224,6.49245,3.66912,57.3721,57.2733
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,63,47.4406,0.00204,6.50198,3.64902,57.6899,57.5936
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,64,47.3423,0.002119,6.49661,3.66131,57.5977,57.5023
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,65,47.5067,0.00227,6.49402,3.66522,57.7616,57.6682
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,66,47.4408,0.00207,6.50078,3.66275,57.7038,57.6064
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,67,47.8458,0.002059,6.49628,3.66589,58.1042,58.01
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,68,47.2289,0.00198,6.50109,3.7128,57.5403,57.4448
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,69,47.4124,0.002189,6.50166,3.67715,57.6865,57.5934
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,70,47.3243,0.00222,6.49978,3.68102,57.6003,57.5073
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,71,47.1193,0.00208,6.49751,3.65238,57.3594,57.2713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,72,47.2114,0.00213,6.50194,3.65709,57.4736,57.3726
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,73,47.227,0.00206,6.50215,3.65965,57.4849,57.3909
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,74,47.1444,0.002221,6.50839,3.64726,57.3983,57.3023
