dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,64,41.7067,0.002151,12.7256,3.21459,57.7472,57.6491
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,65,41.4932,0.00214,12.7242,3.21632,57.5385,57.4358
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,66,41.546,0.00214,12.7243,3.2144,57.5884,57.4868
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,67,41.4343,0.00221,12.7221,3.21555,57.4809,57.3742
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,68,41.1858,0.00215,12.7232,3.21315,57.2226,57.1242
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,69,41.6878,0.00206,12.7221,3.21568,57.726,57.6277
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,70,41.1754,0.00218,12.7211,3.21187,57.2082,57.1105
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,71,41.6215,0.00226,12.7246,3.2112,57.6583,57.5596
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,72,41.4967,0.00218,12.7368,3.21162,57.5466,57.4473
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,73,41.731,0.00212,12.7212,3.2137,57.7661,57.668
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,74,41.7142,0.002059,12.7216,3.21334,57.7526,57.6512
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,0,64.9467,0.00228,24.7299,5.1009,94.8876,94.7798
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,1,63.949,0.00218,24.7423,5.11318,93.9111,93.8066
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,2,64.3508,0.00221,24.7316,5.11162,94.3028,94.1962
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,3,63.7917,0.002291,24.7313,5.09606,93.7294,93.6214
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,4,63.7202,0.00227,24.7303,5.09824,93.6599,93.551
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,5,63.8869,0.00222,24.7367,5.0977,93.8256,93.7235
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,6,63.9072,0.00224,24.7297,5.09958,93.8407,93.7387
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,7,63.7239,0.00219,24.7321,5.09958,93.6622,93.5578
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,8,64.0908,0.00211,24.7325,5.09814,94.0246,93.9236
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,9,64.2327,0.00227,24.7343,5.09552,94.1678,94.0648
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,10,64.1815,0.00219,24.7376,5.10486,94.1298,94.0262
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,11,64.2767,0.00234,24.7332,5.09763,94.2141,94.11
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,12,63.7159,0.00207,24.7286,5.10454,93.6538,93.5511
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,13,63.7036,0.00211,24.7355,5.09584,93.6418,93.537
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,14,63.6479,0.002269,24.7344,5.09955,93.5871,93.4841
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,15,63.9789,0.002129,24.7391,5.10035,93.9232,93.8204
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,16,64.1056,0.00224,24.7318,5.09693,94.0391,93.9366
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,17,64.3108,0.002151,24.7346,5.09942,94.2563,94.147
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,18,63.9926,0.00232,24.7385,5.09923,93.946,93.8327
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,19,64.1111,0.00223,24.7275,5.09926,94.0434,93.9401
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,20,64.173,0.002259,24.7375,5.10221,94.1199,94.0149
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,21,63.8542,0.00225,24.7291,5.09824,93.7851,93.6838
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,22,63.8706,0.00201,24.7268,5.09658,93.8014,93.6959
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,23,64.2517,0.00211,24.7291,5.09744,94.1863,94.0804
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,24,63.9697,0.00225,24.7279,5.10285,93.9056,93.8027
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,25,63.9737,0.00224,24.7309,5.10042,93.907,93.8072
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,26,63.8477,0.00255,24.7286,5.10099,93.7851,93.6798
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,27,63.8873,0.00227,24.7275,5.09514,93.8166,93.7122
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,28,63.9755,0.00221,24.7311,5.10106,93.9129,93.8099
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,29,63.9008,0.0021,24.7278,5.09843,93.8312,93.7291
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,30,63.9097,0.0021,24.7369,5.09734,93.8497,93.7461
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,31,64.017,0.00227,24.7339,5.10234,93.9618,93.8556
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,32,64.3016,0.00214,24.7298,5.10179,94.2424,94.1354
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,33,63.9586,0.0022,24.7295,5.09894,93.8899,93.7892
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,34,63.9064,0.00213,24.7312,5.09926,93.8422,93.739
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,35,64.0676,0.0021,24.7321,5.09888,94.0041,93.9007
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,36,63.902,0.00232,24.7319,5.1024,93.8416,93.7387
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,37,63.9969,0.00248,24.7287,5.10179,93.9341,93.8299
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,38,63.7739,0.002049,24.7268,5.1016,93.7134,93.6043
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,39,63.8293,0.00227,24.7334,5.09683,93.7655,93.6619
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,40,64.3281,0.00217,24.7337,5.10067,94.2677,94.1647
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,41,64.0362,0.00219,24.7372,5.0968,93.9766,93.8723
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,42,63.9855,0.00212,24.7291,5.10221,93.9224,93.8189
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,43,64.4048,0.002199,24.7286,5.1033,94.35,94.2389
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,44,63.86,0.00209,24.727,5.09133,93.7828,93.6804
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,45,63.9474,0.00221,24.7307,5.10182,93.8875,93.7822
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,46,64.1269,0.00235,24.7315,5.09869,94.0629,93.9595
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,47,63.9576,0.00227,24.7323,5.10278,93.8965,93.7949
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,48,64.2717,0.00235,24.7322,5.09955,94.2091,94.1057
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,49,64.1824,0.00209,24.7318,5.10189,94.1199,94.0181
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,50,63.9253,0.002351,24.7275,5.10102,93.8649,93.7562
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,51,64.0163,0.00214,24.7318,5.0975,93.9485,93.8478
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,52,64.3799,0.002,24.7338,5.10467,94.3302,94.2204
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,53,63.8328,0.0022,24.7311,5.10166,93.7664,93.6677
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,54,64.3146,0.00208,24.739,5.09552,94.2541,94.1512
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,55,64.1525,0.00199,24.7265,5.09526,94.0857,93.9762
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,56,64.1355,0.00215,24.7304,5.09859,94.0673,93.9666
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,57,64.0194,0.00236,24.7386,5.09789,93.9651,93.8582
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,58,64.1499,0.002442,24.7352,5.10138,94.0935,93.9889
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,59,64.048,0.00195,24.7329,5.10227,93.9894,93.8851
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,60,64.4927,0.00207,24.7344,5.09722,94.426,94.3264
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,61,63.8705,0.002119,24.7293,5.09946,93.8043,93.7014
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,62,63.8957,0.00212,24.7287,5.10358,93.8391,93.7302
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,63,63.6425,0.00208,24.7314,5.09715,93.5803,93.4732
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,64,64.0761,0.00225,24.727,5.10045,94.0092,93.9058
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,65,64.2029,0.002101,24.7316,5.09914,94.15,94.0357
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,66,63.9028,0.00205,24.7291,5.10195,93.8368,93.7359
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,67,64.0032,0.002129,24.7349,5.10579,93.9536,93.846
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,68,64.0211,0.002241,24.7304,5.09933,93.9557,93.8531
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,69,64.1044,0.002159,24.7313,5.10074,94.0426,93.9387
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,70,64.302,0.002079,24.7298,5.10163,94.2379,94.1355
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,71,64.0001,0.002151,24.7433,5.10074,93.9465,93.8463
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,72,64.2553,0.002,24.7291,5.09891,94.1869,94.0853
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,73,63.7299,0.002189,24.7287,5.1032,93.6665,93.564
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",448,74,63.9626,0.00229,24.7282,5.10195,93.9025,93.7951
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,0,95.3802,0.00226,32.0102,7.6113,135.113,135.004
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,1,93.9087,0.00248,32.0102,7.60698,133.638,133.528
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,2,93.9301,0.002278,32.0145,7.6047,133.658,133.552
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,3,93.9165,0.0022,32.0082,7.60384,133.636,133.531
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,4,95.5744,0.002239,32.0077,7.60822,135.304,135.193
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,5,93.6763,0.002299,32.0083,7.60653,133.403,133.293
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,6,93.6389,0.00205,32.003,7.60448,133.354,133.248
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,7,94.1493,0.00229,32.0135,7.60214,133.877,133.767
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,8,93.9553,0.0023,32.0105,7.60195,133.682,133.57
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,9,94.1909,0.00239,32.0078,7.60627,133.916,133.807
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,10,94.0474,0.00221,32.016,7.60832,133.781,133.674
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,11,93.905,0.00223,32.0063,7.61274,133.632,133.526
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,12,94.0361,0.002081,32.0051,7.6129,133.76,133.656
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,13,94.2362,0.00226,32.0076,7.60608,133.959,133.852
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,14,93.8766,0.00214,32.0083,7.60662,133.598,133.494
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,15,94.1244,0.002131,32.0087,7.61187,133.851,133.747
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,16,93.8749,0.00219,32.0083,7.61174,133.605,133.497
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,17,93.8891,0.00236,32.0059,7.61286,133.616,133.51
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,18,93.8781,0.002031,32.0068,7.60605,133.598,133.493
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,19,93.7916,0.00201,32.0111,7.60016,133.514,133.405
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,20,94.25,0.00205,32.0084,7.61011,133.979,133.871
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,21,93.7215,0.00268,32.0057,7.60426,133.446,133.334
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,22,93.7056,0.002221,32.005,7.60858,133.428,133.321
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,23,93.6376,0.002101,32.0109,7.60502,133.363,133.256
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,24,94.0947,0.00204,32.0126,7.60522,133.824,133.715
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,25,94.024,0.00262,32.0099,7.60637,133.755,133.643
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,26,93.968,0.00238,32.005,7.60579,133.685,133.581
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,27,94.0192,0.002121,32.0074,7.60851,133.747,133.637
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,28,94.1642,0.002119,32.0079,7.60374,133.885,133.778
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,29,93.9951,0.002252,32.0132,7.61088,133.73,133.621
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,30,94.1,0.00235,32.0035,7.60678,133.816,133.713
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,31,93.8829,0.00209,32.0103,7.612,133.613,133.507
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,32,93.9524,0.00245,32.0069,7.60387,133.675,133.566
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,33,93.8919,0.002111,32.0019,7.60982,133.618,133.506
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,34,93.8345,0.00224,32.0081,7.60074,133.554,133.446
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,35,93.6147,0.0023,32.0026,7.60618,133.335,133.226
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,36,93.7055,0.00207,32.0071,7.60835,133.431,133.323
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,37,93.9963,0.002329,32.0122,7.60957,133.732,133.62
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,38,93.7856,0.00246,32.0097,7.60387,133.512,133.402
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,39,93.9543,0.0024,32.0086,7.61021,133.684,133.576
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,40,93.8552,0.00213,32.0093,7.6055,133.582,133.472
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,41,94.1954,0.002371,32.0068,7.60301,133.916,133.808
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,42,93.8753,0.00215,32.0038,7.6087,133.595,133.49
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,43,94.1536,0.00214,32.0089,7.60557,133.882,133.77
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,44,94.8241,0.00234,32.0072,7.60278,134.544,134.436
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,45,93.7728,0.002161,32.006,7.608,133.491,133.389
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,46,94.2773,0.002181,32.0096,7.60832,134.007,133.897
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,47,93.9037,0.00253,32.0123,7.6031,133.628,133.522
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,48,93.7709,0.002128,32.0044,7.61136,133.496,133.389
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,49,93.7413,0.00214,32.0044,7.61056,133.464,133.358
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,50,94.4894,0.00232,32.0042,7.60134,134.205,134.097
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,51,93.8224,0.00231,32.013,7.60458,133.553,133.442
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,52,93.8391,0.00241,32.006,7.60627,133.561,133.454
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,53,94.2031,0.00207,32.0091,7.60627,133.932,133.821
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,54,93.6134,0.00216,32.0155,7.60368,133.343,133.235
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,55,93.5495,0.00219,32.011,7.60518,133.274,133.168
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,56,94.1079,0.002269,32.0102,7.60608,133.838,133.726
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,57,94.1721,0.00214,32.0081,7.60221,133.895,133.785
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,58,93.9407,0.00216,32.0069,7.60256,133.659,133.552
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,59,93.8036,0.0023,32.007,7.60774,133.53,133.421
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,60,94.0488,0.00198,32.0103,7.60848,133.777,133.67
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,61,94.2008,0.00226,32.0035,7.60317,133.918,133.81
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,62,94.0896,0.00236,32.0182,7.60768,133.83,133.718
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,63,93.9191,0.002359,32.0075,7.60902,133.644,133.538
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,64,93.7122,0.00248,32.008,7.60659,133.44,133.329
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,65,94.2969,0.002211,32.0124,7.6057,134.021,133.917
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,66,94.2067,0.00225,32.0076,7.6079,133.931,133.825
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,67,94.207,0.00207,32.015,7.6049,133.933,133.829
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,68,93.9866,0.00248,32.0074,7.60989,133.712,133.606
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,69,93.7181,0.002151,32.0177,7.60838,133.455,133.346
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,70,93.8784,0.002139,32.0075,7.60112,133.597,133.489
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,71,93.8315,0.002439,32.0136,7.60554,133.562,133.453
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,72,94.4579,0.00212,32.0088,7.59789,134.176,134.067
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,73,93.8619,0.002109,32.0128,7.60646,133.592,133.483
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",512,74,94.1464,0.0024,32.0091,7.60749,133.875,133.765
