dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",64,0,183.122,0,0.07208,51.509,234.812,234.703
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,11,0.194496,0,0.090679,0.011456,0.341907,0.296631
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,12,0.185664,0,0.090679,0.011936,0.333297,0.288279
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,13,0.187456,0,0.090499,0.01264,0.336997,0.290595
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,14,0.18176,0,0.091428,0.010816,0.330848,0.284004
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,15,0.183424,0,0.090629,0.011744,0.332567,0.285797
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,16,0.184992,0,0.091279,0.013792,0.335897,0.290063
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,17,0.183488,0,0.090719,0.012608,0.331017,0.286815
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,18,0.193056,0,0.09062,0.011872,0.342767,0.295548
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,19,0.1888,0,0.091289,0.012544,0.338587,0.292633
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,20,0.273824,0,0.091019,0.013088,0.423047,0.377931
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,21,0.18448,0,0.09066,0.011744,0.333348,0.286884
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,22,0.185536,0,0.090529,0.01216,0.334087,0.288225
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,23,0.189824,0,0.090429,0.013056,0.337988,0.293309
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,24,0.18288,0,0.09094,0.0112,0.331827,0.28502
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,25,0.185952,0,0.090679,0.011296,0.335107,0.287927
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,26,0.18896,0,0.090389,0.010752,0.335387,0.290101
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,27,0.195104,0,0.091539,0.010592,0.347037,0.297235
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,28,0.185024,0,0.090758,0.011552,0.333727,0.287334
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,29,0.184288,0,0.091128,0.013024,0.334077,0.28844
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,30,0.18704,0,0.090949,0.012192,0.339847,0.290181
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,31,0.183456,0,0.09096,0.012832,0.333367,0.287248
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,32,0.18832,0,0.090549,0.01136,0.336187,0.290229
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,33,0.191136,0,0.086909,0.014752,0.330977,0.292797
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,34,0.180608,0,0.087749,0.01488,0.318957,0.283237
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,35,0.1912,0,0.09084,0.011712,0.338697,0.293752
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,36,0.186464,0,0.090699,0.011552,0.335317,0.288715
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,37,0.18496,0,0.09087,0.0112,0.340757,0.28703
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,38,0.184512,0,0.09039,0.012032,0.331688,0.286934
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,39,0.184928,0,0.091199,0.01072,0.332927,0.286847
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,40,0.184512,0,0.090789,0.01104,0.329237,0.286341
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,41,0.187168,0,0.090659,0.013728,0.337267,0.291555
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,42,0.186688,0,0.090809,0.012256,0.343347,0.289753
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,43,0.184704,0,0.09066,0.012864,0.337057,0.288228
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,44,0.191968,0,0.091439,0.013888,0.341847,0.297295
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,45,0.183392,0,0.090799,0.012064,0.333817,0.286255
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,46,0.185568,0,0.091289,0.013664,0.333377,0.290521
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,47,0.18416,0,0.09077,0.011744,0.332657,0.286674
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,48,0.187488,0,0.09091,0.01104,0.335947,0.289438
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,49,0.183584,0,0.09082,0.011936,0.331297,0.28634
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,50,0.186464,0,0.091129,0.01216,0.335907,0.289753
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,51,0.182752,0,0.09066,0.0104,0.330647,0.283812
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,52,0.19104,0,0.237768,0.0112,0.487606,0.440008
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,53,0.188256,0,0.090719,0.011712,0.334957,0.290687
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,54,0.184512,0,0.091229,0.01104,0.341307,0.286781
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,55,0.182528,0,0.090939,0.010176,0.330308,0.283643
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,56,0.184576,0,0.09055,0.01232,0.340657,0.287446
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,57,0.187392,0,0.090479,0.012544,0.337328,0.290415
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,58,0.187296,0,0.091199,0.012384,0.335977,0.290879
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,59,0.18704,0,0.091359,0.012192,0.337307,0.290591
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,60,0.182176,0,0.090589,0.011488,0.330277,0.284253
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,61,0.183776,0,0.090739,0.012288,0.333797,0.286803
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,62,0.186112,0,0.09123,0.014944,0.337017,0.292286
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,63,0.18496,0,0.091229,0.012128,0.334897,0.288317
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,64,0.183104,0,0.086839,0.013408,0.322867,0.283351
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,65,0.1832,0,0.091149,0.010368,0.331367,0.284717
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,66,0.182688,0,0.090819,0.012096,0.331107,0.285603
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,67,0.188512,0,0.090359,0.012896,0.338146,0.291767
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,68,0.1864,0,0.091229,0.01408,0.336746,0.291709
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,69,0.18688,0,0.090479,0.010688,0.335328,0.288047
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,70,0.183104,0,0.091258,0.012448,0.333248,0.28681
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,71,0.183584,0,0.090869,0.012736,0.332617,0.287189
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,72,0.185952,0,0.091179,0.013376,0.336417,0.290507
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,73,0.184704,0,0.174119,0.0136,0.416847,0.372423
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,74,0.18608,0,0.091129,0.011072,0.336037,0.288281
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,0,0.448416,0,0.096319,0.017152,0.616415,0.561887
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,1,0.252864,0,0.092199,0.01456,0.404796,0.359623
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,2,0.242336,0,0.091679,0.01376,0.394077,0.347775
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,3,0.242144,0,0.091649,0.013952,0.393257,0.347745
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,4,0.246272,0,0.091999,0.012512,0.397876,0.350783
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,5,0.249504,0,0.09154,0.012192,0.581614,0.353236
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,6,0.24928,0,0.088559,0.016,0.391327,0.353839
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,7,0.255424,0,0.09066,0.013568,0.406447,0.359652
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,8,0.245888,0,0.091949,0.012544,0.396387,0.350381
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,9,0.245568,0,0.091299,0.013888,0.396126,0.350755
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,10,0.254784,0,0.09168,0.012928,0.406857,0.359392
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,11,0.23904,0,0.087779,0.016608,0.378986,0.343427
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,12,0.251968,0,0.184028,0.01504,0.496836,0.451036
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,13,0.2472,0,0.091779,0.0136,0.397176,0.352579
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,14,0.251584,0,0.091709,0.015136,0.403426,0.358429
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,15,0.24528,0,0.092109,0.014112,0.397237,0.351501
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,16,0.247776,0,0.091779,0.012512,0.395576,0.352067
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,17,0.24448,0,0.089679,0.013088,0.388556,0.347247
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,18,0.245536,0,0.091319,0.0128,0.396647,0.349655
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,19,0.246848,0,0.092019,0.01408,0.399766,0.352947
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,20,0.245184,0,0.091439,0.014432,0.395127,0.351055
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,21,0.3608,0,0.092269,0.01312,0.513846,0.466189
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,22,0.2464,0,0.091979,0.013344,0.396287,0.351723
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,23,0.24832,0,0.092289,0.01264,0.398097,0.353249
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,24,0.24544,0,0.091639,0.01392,0.396716,0.350999
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,25,0.252352,0,0.091588,0.014048,0.405316,0.357988
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,26,0.243392,0,0.091449,0.013536,0.394546,0.348377
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,27,0.24384,0,0.091429,0.0152,0.395687,0.350469
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,28,0.248576,0,0.09168,0.013056,0.400147,0.353312
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,29,0.24736,0,0.097249,0.013984,0.403126,0.358593
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,30,0.246592,0,0.091869,0.013184,0.397697,0.351645
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,31,0.24608,0,0.092629,0.012832,0.398026,0.351541
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,32,0.24672,0,0.09224,0.014048,0.399266,0.353008
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,33,0.244352,0,0.091429,0.01264,0.393457,0.348421
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,34,0.254048,0,0.091849,0.013504,0.405637,0.359401
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,35,0.250656,0,0.09127,0.013472,0.401397,0.355398
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,36,0.252736,0,0.185928,0.013888,0.497435,0.452552
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,37,0.2472,0,0.091659,0.013632,0.398896,0.352491
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,38,0.2504,0,0.092169,0.014752,0.401536,0.357321
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,39,0.248672,0,0.09187,0.013504,0.399527,0.354046
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,40,0.247168,0,0.08899,0.015936,0.387417,0.352094
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,41,0.246016,0,0.091789,0.014048,0.398056,0.351853
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,42,0.250592,0,0.09172,0.014752,0.402547,0.357064
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,43,0.246784,0,0.092079,0.01328,0.398847,0.352143
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,44,0.343456,0,0.091419,0.01472,0.495906,0.449595
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,45,0.24752,0,0.092309,0.013792,0.400257,0.353621
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,46,0.254656,0,0.09184,0.014464,0.404257,0.36096
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,47,0.239008,0,0.092499,0.01392,0.391567,0.345427
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,48,0.246048,0,0.091589,0.013888,0.397636,0.351525
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,49,0.249728,0,0.09195,0.012768,0.401577,0.354446
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,50,0.243328,0,0.091879,0.014112,0.393847,0.349319
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,51,0.2464,0,0.091409,0.012416,0.396617,0.350225
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,52,0.24736,0,0.091488,0.014304,0.397126,0.353152
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,53,0.259872,0,0.0915,0.013984,0.410306,0.365356
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,54,0.2464,0,0.091549,0.013728,0.397657,0.351677
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,55,0.255904,0,0.093089,0.014304,0.409306,0.363297
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,56,0.251328,0,0.091939,0.012352,0.401967,0.355619
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,57,0.254176,0,0.091469,0.013792,0.406146,0.359437
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,58,0.25008,0,0.09193,0.013568,0.400167,0.355578
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,59,0.248864,0,0.091379,0.014176,0.402117,0.354419
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,60,0.246752,0,0.091849,0.014144,0.483355,0.352745
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,61,0.251584,0,0.091209,0.012704,0.402856,0.355497
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,62,0.253248,0,0.089129,0.015808,0.396996,0.358185
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,63,0.246784,0,0.089029,0.016288,0.387426,0.352101
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,64,0.246272,0,0.092249,0.013312,0.481726,0.351833
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,65,0.24544,0,0.091479,0.01392,0.396106,0.350839
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,66,0.25184,0,0.091589,0.014048,0.403086,0.357477
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,67,0.247488,0,0.091539,0.01392,0.398937,0.352947
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,68,0.249472,0,0.09172,0.013536,0.401286,0.354728
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,69,0.245568,0,0.09089,0.012704,0.391067,0.349162
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,70,0.254816,0,0.091909,0.013312,0.407466,0.360037
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,71,0.244544,0,0.092079,0.013408,0.395936,0.350031
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,72,0.245568,0,0.092018,0.013248,0.396287,0.350834
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,73,0.249376,0,0.091509,0.013824,0.401717,0.354709
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",512,74,0.256896,0,0.09191,0.014976,0.409007,0.363782
