dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,25.6712,0.00241,5.92788,0.471776,34.0492,32.0733
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,25.8975,0.00236,5.927,0.472192,34.2804,32.299
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,25.9026,0.00283,5.93183,0.471488,34.2815,32.3087
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,25.9477,0.0024,5.9272,0.47344,34.3303,32.3507
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,25.8483,0.00227,5.92592,0.46976,34.2157,32.2462
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,25.8293,0.002351,5.94197,0.4712,34.2236,32.2448
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,25.7732,0.00268,5.92933,0.472704,34.1592,32.1779
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,25.173,0.00269,5.93458,0.47216,33.5583,31.5825
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,25.4865,0.00248,5.92504,0.471104,33.856,31.8851
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,26.1482,0.002208,5.92743,0.472416,34.5287,32.5502
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,25.3342,0.00247,5.92774,0.47392,33.7111,31.7383
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,25.456,0.002819,5.92659,0.470464,33.833,31.8559
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,25.2194,0.0028,5.92578,0.472704,33.5872,31.6206
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,25.4102,0.00861,5.93212,0.471104,33.802,31.8221
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,25.1015,0.002269,5.9283,0.471552,33.4814,31.5036
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,25.5216,0.00264,5.92819,0.472096,33.9037,31.9246
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,25.4342,0.002471,5.929,0.47184,33.8159,31.8375
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,25.8342,0.00309,5.93504,0.474656,34.2329,32.247
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,41.7,0.00276,8.68109,0.757504,53.7323,51.1413
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,41.3226,0.00269,8.68459,0.760192,53.3436,50.77
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,41.5174,0.002431,8.68719,0.761536,53.5573,50.9686
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,41.541,0.002689,8.67811,0.762016,53.5817,50.9838
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,41.2439,0.00347,8.74632,0.760928,53.3365,50.7546
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,41.4014,0.00269,8.67863,0.760096,53.426,50.8428
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,41.3111,0.003,8.68319,0.764032,53.3486,50.7614
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,41.4174,0.00248,8.68635,0.761536,53.4517,50.8678
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,41.3054,0.00236,8.67502,0.759808,53.3334,50.7426
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,41.365,0.00262,8.74165,0.757088,53.4597,50.8664
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,41.4897,0.002418,8.67885,0.758368,53.5039,50.9293
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,41.5029,0.00341,8.67602,0.76,53.5379,50.9424
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,41.3772,0.00307,8.67812,0.7616,53.4057,50.82
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,41.3651,0.00248,8.69098,0.756128,53.4098,50.8147
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,41.4647,0.0028,8.67907,0.757408,53.495,50.904
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,41.481,0.00372,8.69301,0.760032,53.5267,50.9378
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,41.6731,0.002721,8.68257,0.764736,53.6926,51.1231
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,41.3161,0.00306,8.68065,0.75952,53.3592,50.7594
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,41.3337,0.00273,8.73289,0.7608,53.4078,50.8301
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,41.2528,0.00258,8.67974,0.756256,53.2627,50.6914
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,41.3668,0.00298,8.73576,0.756864,53.4577,50.8624
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,41.1536,0.002351,8.69566,0.761056,53.194,50.6127
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,41.4588,0.00258,8.68513,0.759104,53.5007,50.9056
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,41.2414,0.00273,8.69035,0.757952,53.2789,50.6924
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,41.2835,0.002501,8.68792,0.760096,53.3193,50.734
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,41.3075,0.00249,8.68006,0.759392,53.3415,50.7494
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,41.3309,0.002501,8.68457,0.759616,53.3645,50.7776
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,41.3571,0.002841,8.67837,0.75888,53.3759,50.7972
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,41.1743,0.002621,8.68967,0.760864,53.2274,50.6274
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,41.1833,0.003391,8.67534,0.759712,53.2176,50.6218
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,41.2511,0.00349,8.74314,0.759648,53.3496,50.7574
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,41.2966,0.002591,8.74946,0.757632,53.3925,50.8063
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,41.4507,0.00259,8.68101,0.758176,53.4699,50.8925
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,41.298,0.00298,8.73749,0.762016,53.3844,50.8005
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,41.4356,0.00282,8.67383,0.763488,53.4512,50.8757
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,41.3541,0.002878,8.68091,0.762592,53.3885,50.8005
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,41.3051,0.00262,8.74011,0.758944,53.4106,50.8067
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,41.3531,0.002469,8.6769,0.759808,53.3798,50.7923
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,41.5918,0.00272,8.67807,0.759424,53.6073,51.032
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,41.4752,0.00258,8.68067,0.761408,53.5138,50.9199
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,41.3545,0.002579,8.68198,0.759072,53.3926,50.7981
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,41.4644,0.00309,8.67188,0.758432,53.4872,50.8978
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,41.4791,0.002521,8.6794,0.760224,53.5186,50.9212
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,41.502,0.00297,8.68162,0.762784,53.5549,50.9494
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,41.3871,0.00241,8.68965,0.759456,53.4316,50.8386
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,41.3662,0.002591,8.68379,0.76016,53.4036,50.8127
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,41.5088,0.00322,8.73203,0.758976,53.5935,51.0031
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,41.343,0.002581,8.7364,0.76048,53.4431,50.8425
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,41.2851,0.002428,8.67789,0.759648,53.3096,50.7251
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,41.5203,0.00265,8.68125,0.759104,53.5452,50.9633
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,41.211,0.00268,8.68734,0.766432,53.2366,50.6675
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,41.483,0.002579,8.68153,0.761184,53.5085,50.9283
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,41.3185,0.002391,8.68615,0.760128,53.3262,50.7672
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,41.3675,0.0031,8.73404,0.760576,53.4647,50.8652
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,41.6864,0.002909,8.68121,0.759136,53.7251,51.1296
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,41.2611,0.00324,8.68059,0.75664,53.2795,50.7016
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,41.32,0.00238,8.67639,0.75968,53.3302,50.7584
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,41.2549,0.00238,8.67593,0.761344,53.2704,50.6946
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,41.7792,0.00237,8.6796,0.760224,53.8165,51.2214
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,41.5508,0.00279,8.67667,0.761536,53.5756,50.9918
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,41.2535,0.002449,8.68037,0.760544,53.2767,50.6969
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,41.5167,0.00259,8.73479,0.758336,53.617,51.0125
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,41.4652,0.00233,8.67801,0.762848,53.4857,50.9084
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,41.3295,0.00253,8.69249,0.76112,53.367,50.7857
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,41.1158,0.002541,8.68178,0.759232,53.1516,50.5594
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,41.485,0.00244,8.68046,0.759104,53.5118,50.927
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,41.341,0.00275,8.68355,0.758976,53.3785,50.7863
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,41.1772,0.00333,8.73641,0.759136,53.266,50.676
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,41.2658,0.00271,8.6854,0.758944,53.308,50.7128
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,41.294,0.00257,8.67593,0.761504,53.3238,50.734
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,41.4763,0.00264,8.69783,0.762304,53.5319,50.9391
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,41.2806,0.0033,8.68322,0.756608,53.3058,50.7237
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,41.5508,0.00286,8.67852,0.763232,53.5848,50.9954
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,41.3343,0.002611,8.69102,0.760096,53.3676,50.788
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,41.4246,0.00257,8.6794,0.760416,53.4649,50.867
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,64.5466,0.00327,16.5317,1.11725,86.6458,82.1988
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,64.2736,0.00292,16.5292,1.11261,86.362,81.9184
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,64.0151,0.002679,16.5303,1.1167,86.1045,81.6647
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,63.7217,0.002429,16.5277,1.11962,85.8146,81.3714
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,63.5906,0.00286,16.5266,1.1135,85.6751,81.2336
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,64.8663,0.0031,16.5271,1.11357,86.9462,82.5101
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,63.1218,0.00356,16.5332,1.11331,85.2167,80.7719
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,63.7961,0.00313,16.5289,1.11203,85.8782,81.4402
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,63.8455,0.00247,16.5243,1.11808,85.9338,81.4904
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,63.8878,0.00256,16.5269,1.11501,85.9791,81.5322
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,63.9357,0.00272,16.5262,1.11434,86.0209,81.579
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,63.7723,0.00269,16.528,1.11514,85.8611,81.418
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,64.1853,0.00254,16.5254,1.11542,86.2714,81.8287
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,63.9426,0.00311,16.5249,1.11754,86.0345,81.5881
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,63.7272,0.00277,16.5284,1.11194,85.816,81.3703
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,63.6518,0.00278,16.5267,1.11354,85.7345,81.2948
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,63.941,0.00284,16.5249,1.11795,86.0187,81.5866
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,64.5014,0.003321,16.5228,1.12102,86.5867,82.1485
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,63.8859,0.00246,16.5263,1.11648,85.9714,81.5311
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,63.8682,0.00286,16.5265,1.11206,85.9509,81.5096
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,63.9162,0.0031,16.5246,1.1159,85.9947,81.5598
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,63.9583,0.00305,16.5261,1.1175,86.0546,81.605
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,63.5808,0.00362,16.5297,1.11482,85.6736,81.2289
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,63.9182,0.00274,16.5239,1.11334,85.9945,81.5581
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,63.7954,0.00301,16.5269,1.1168,85.8824,81.4421
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,64.2899,0.0031,16.5254,1.11405,86.4262,81.9325
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,64.1468,0.002818,16.5245,1.12058,86.2369,81.7947
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,64.1226,0.00295,16.5222,1.11392,86.1957,81.7617
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,64.0416,0.00323,16.5237,1.11248,86.1215,81.681
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,63.9113,0.00359,16.5271,1.1111,85.9981,81.553
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,64.0397,0.00267,16.5244,1.11398,86.1203,81.6808
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,63.5944,0.003401,16.5299,1.11872,85.6898,81.2464
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,64.2706,0.00254,16.5247,1.11562,86.3561,81.9134
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,63.8101,0.00382,16.525,1.11376,85.8878,81.4527
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,63.8842,0.003369,16.5279,1.11898,85.9671,81.5344
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,64.1654,0.00297,16.5245,1.11565,86.249,81.8085
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,63.6606,0.002671,16.5264,1.11632,85.7511,81.306
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,63.8372,0.00272,16.5257,1.11357,85.9254,81.4792
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,63.7467,0.00324,16.5236,1.1127,85.8239,81.3863
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,64.1512,0.00276,16.5291,1.11274,86.2343,81.7959
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,64.1317,0.00288,16.5241,1.11472,86.2111,81.7734
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,64.6326,0.00279,16.5246,1.1135,86.7101,82.2735
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,64.2988,0.00312,16.5233,1.11334,86.3771,81.9386
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,63.8369,0.00267,16.525,1.11437,85.9216,81.4789
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,63.802,0.00272,16.5253,1.11216,85.8835,81.4423
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,63.8704,0.00288,16.5253,1.1152,85.9507,81.5138
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,63.7373,0.002931,16.5218,1.1159,85.8154,81.3779
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,63.3845,0.00269,16.5247,1.11789,85.4751,81.0298
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,64.4143,0.00356,16.5231,1.11718,86.4957,82.0581
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,63.7743,0.00286,16.5253,1.11885,85.8612,81.4213
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,64.2692,0.00321,16.5287,1.11587,86.3581,81.9169
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,63.931,0.00305,16.5243,1.11466,86.0144,81.573
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,64.1037,0.002522,16.53,1.1153,86.1936,81.7516
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,64.2316,0.003009,16.5266,1.11488,86.3161,81.8761
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,64.0839,0.00271,16.5251,1.11734,86.1671,81.729
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,63.6453,0.003411,16.5293,1.11539,85.7264,81.2935
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,64.2769,0.00335,16.5245,1.11542,86.3541,81.9202
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,63.8255,0.00288,16.5278,1.11251,85.9112,81.4687
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,64.2864,0.00249,16.5245,1.11558,86.3686,81.929
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,63.8031,0.002831,16.5257,1.1184,85.8876,81.45
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,63.8434,0.00267,16.5243,1.1192,85.9334,81.4896
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,63.78,0.00308,16.5243,1.11757,85.8695,81.425
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,63.7057,0.00256,16.5298,1.11222,85.7917,81.3503
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,63.5206,0.0024,16.5241,1.11613,85.6097,81.1633
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,63.8668,0.002949,16.5261,1.11277,85.9542,81.5087
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,63.529,0.002669,16.525,1.11549,85.6097,81.1722
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,63.7501,0.00267,16.5346,1.11616,85.8462,81.4035
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,63.7324,0.00398,16.5232,1.11574,85.818,81.3754
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,63.8098,0.00251,16.5253,1.11779,85.8969,81.4554
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,64.1055,0.00345,16.5266,1.11302,86.1916,81.7485
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,63.5689,0.00282,16.5251,1.1168,85.6552,81.2136
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,63.5511,0.00266,16.5338,1.11363,85.635,81.2011
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,63.76,0.00323,16.524,1.11488,85.8411,81.4021
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,63.9747,0.00272,16.5248,1.11549,86.0665,81.6177
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,64.253,0.002701,16.5242,1.11488,86.3325,81.8947
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,94.6923,0.003689,21.654,1.57056,123.421,117.921
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,94.0315,0.00302,21.6533,1.57664,122.732,117.264
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,93.9299,0.003269,21.6553,1.57718,122.633,117.166
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,94.5829,0.00375,21.6533,1.57594,123.285,117.816
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,93.3716,0.003159,21.6565,1.57565,122.083,116.607
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,94.1333,0.00275,21.6556,1.57088,122.849,117.362
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,93.8375,0.002851,21.6524,1.57274,122.533,117.065
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,93.7816,0.00314,21.6546,1.57318,122.476,117.013
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,93.7812,0.00322,21.6545,1.57562,122.504,117.015
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,94.7742,0.00353,21.6539,1.57635,123.486,118.008
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,93.8834,0.00312,21.6572,1.57312,122.614,117.117
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,94.9088,0.00281,21.6531,1.57277,123.609,118.137
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,93.1989,0.00273,21.6558,1.57645,121.913,116.434
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,94.2163,0.003072,21.6532,1.57546,122.915,117.448
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,93.8806,0.00277,21.6534,1.57638,122.602,117.113
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,95.3074,0.00334,21.6537,1.5792,124.028,118.544
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,93.8682,0.002901,21.6576,1.5736,122.585,117.102
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,93.9141,0.00296,21.6545,1.57168,122.625,117.143
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,94.0777,0.00344,21.6545,1.57846,122.796,117.314
