dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,0.189632,0.00299,0.112759,200.948,201.359,201.253
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,23.8247,0.00224,2.12436,0.668192,26.7034,26.6195
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,23.6705,0.00221,2.12635,0.668096,26.55,26.4671
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,23.5243,0.00227,2.12615,0.664768,26.4052,26.3175
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,23.901,0.002301,2.12929,0.663808,26.7761,26.6964
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,23.618,0.002258,2.18362,0.800288,26.6869,26.6042
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,23.5136,0.002339,2.1223,0.66688,26.3763,26.3051
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,22.8418,0.0023,2.12639,0.666176,25.7108,25.6367
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,23.7438,0.00729,2.12649,0.664896,26.6183,26.5425
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,23.7323,0.00222,2.12763,0.676256,26.6109,26.5384
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,23.3732,0.00234,2.13017,0.665472,26.24,26.1712
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,23.7572,0.00227,2.1299,0.665952,26.6311,26.5553
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,23.3387,0.00215,2.12269,0.665952,26.205,26.1295
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,23.6436,0.002401,2.12713,0.672256,26.5324,26.4454
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,23.5416,0.00224,2.12924,0.788448,26.5353,26.4616
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,23.363,0.00218,2.12767,0.66304,26.2283,26.1559
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,23.7022,0.002211,2.1282,0.664512,26.5703,26.4972
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,23.4595,0.00243,2.12726,0.665216,26.3284,26.2544
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,23.2062,0.002231,2.12244,0.663776,26.0686,25.9946
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,23.1932,0.00223,2.12522,0.664992,26.0673,25.9857
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,23.71,0.00217,2.12571,0.803104,26.7191,26.641
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,23.3579,0.00216,2.13138,0.66288,26.2382,26.1543
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,23.6275,0.00216,2.12972,0.66352,26.5043,26.4229
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,23.5151,0.00243,2.12621,0.666272,26.3889,26.31
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,23.0651,0.00227,2.12118,0.662144,25.9282,25.8506
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,23.9017,0.00214,2.12569,0.665024,26.7933,26.6945
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,23.2665,0.0024,2.12785,0.665504,26.1399,26.0622
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,23.5731,0.00239,2.12687,0.663712,26.4423,26.3661
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,23.7025,0.00226,2.12806,0.754144,26.6615,26.587
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,23.691,0.00229,2.12849,0.665472,26.566,26.4873
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,23.4928,0.00229,2.12856,0.66336,26.3689,26.287
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,23.5971,0.0024,2.12377,0.663936,26.4569,26.3872
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,23.3885,0.0024,2.1299,0.670112,26.2664,26.1909
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,23.5266,0.00216,2.1289,0.66752,26.4049,26.3252
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,23.5527,0.00219,2.12652,0.665312,26.4286,26.3467
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,23.7171,0.002271,2.12122,0.665888,26.5826,26.5064
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,23.7546,0.00224,2.13019,0.66208,26.6231,26.5491
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,23.5461,0.002351,2.12885,0.82208,26.5772,26.4994
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,23.266,0.0023,2.12454,0.663392,26.1294,26.0562
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,23.8472,0.00228,2.12955,0.665888,26.7248,26.6449
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,23.4896,0.00218,2.12491,0.691936,26.3765,26.3086
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,23.521,0.00223,2.12608,0.667584,26.3898,26.3169
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,23.5565,0.00232,2.12736,0.663584,26.4339,26.3498
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,22.889,0.00225,2.12684,0.66384,25.7587,25.682
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,23.3053,0.002109,2.12661,0.662784,26.1723,26.0968
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,23.367,0.00251,2.12602,0.66368,26.2358,26.1592
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,23.6573,0.00227,2.12602,0.66496,26.5343,26.4505
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,23.7757,0.00221,2.18204,0.66528,26.7094,26.6252
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,23.6939,0.002491,2.12829,0.66448,26.5627,26.4891
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,23.569,0.00216,2.1236,0.66352,26.4344,26.3582
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,23.3783,0.00216,2.12515,0.664,26.2464,26.1696
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,23.3259,0.00231,2.15345,0.66336,26.2202,26.145
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,23.269,0.002249,2.1292,0.663232,26.1375,26.0637
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,23.6248,0.00233,2.12486,0.663008,26.4941,26.415
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,23.5712,0.0023,2.12452,0.665504,26.4313,26.3635
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,24.0295,0.0022,2.12346,0.664448,26.896,26.8196
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,23.5448,0.00244,2.12911,0.666752,26.4216,26.3431
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,23.2884,0.00217,2.12569,0.664736,26.1571,26.081
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,23.1449,0.00239,2.12566,0.664864,26.0216,25.9378
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,23.9362,0.00212,2.1242,0.664288,26.796,26.7268
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,23.4259,0.0023,2.12739,0.663392,26.2855,26.219
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,23.8376,0.002371,2.12594,0.66624,26.7091,26.6321
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,33.6336,0.00221,3.65561,1.11402,38.4902,38.4054
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,34.1847,0.002369,3.65046,1.19299,39.1136,39.0305
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,34.1587,0.00271,3.68478,1.41904,39.349,39.2653
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,34.3129,0.00226,3.65139,1.11638,39.1697,39.0829
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,34.6786,0.00243,3.65404,1.13389,39.5525,39.4689
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,33.9577,0.00224,3.65657,1.11763,38.8202,38.7341
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,34.1992,0.00227,3.65511,1.11504,39.0537,38.9716
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,34.2963,0.0022,3.65558,1.12182,39.1608,39.0759
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,33.9297,0.002229,3.65363,1.11642,38.7818,38.7019
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,34.5609,0.00213,3.65679,1.11587,39.4171,39.3357
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,34.0948,0.00225,3.65487,1.11942,38.954,38.8713
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,33.8559,0.002191,3.65642,1.11734,38.7202,38.6319
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,34.271,0.00237,3.66132,1.12064,39.1411,39.0554
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,33.9355,0.00216,3.66244,1.15526,38.837,38.7553
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,34.3151,0.00225,3.65073,1.11536,39.1682,39.0834
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,34.3272,0.0022,3.65283,1.1167,39.1854,39.0989
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,34.2503,0.002169,3.65098,1.11382,39.1048,39.0173
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,34.2527,0.002359,3.65366,1.11424,39.1024,39.0229
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,34.6322,0.00231,3.65828,1.11706,39.4947,39.4098
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,34.1711,0.00218,3.6518,1.20806,39.1204,39.0332
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,34.2721,0.00226,3.65655,1.42707,39.4438,39.358
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,34.2486,0.00241,3.65443,1.11443,39.1086,39.0199
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,33.9713,0.00217,3.6501,1.11712,38.8217,38.7407
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,34.3499,0.002159,3.6531,1.47626,39.56,39.4814
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,34.1489,0.0023,3.65141,1.3745,39.2594,39.1771
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,34.3803,0.00218,3.6601,1.11389,39.2398,39.1565
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,34.3777,0.00219,3.65451,1.18838,39.3088,39.2227
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,34.2936,0.002241,3.65361,1.11478,39.149,39.0642
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,34.3237,0.00224,3.6551,1.11667,39.1818,39.0978
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,34.6494,0.002181,3.65343,1.13251,39.5226,39.4376
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,34.0471,0.002339,3.65387,1.11578,38.9032,38.8191
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,34.117,0.00226,3.66125,1.20179,39.0717,38.9823
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,34.0797,0.00233,3.65588,1.11482,38.9392,38.8527
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,33.9577,0.00232,3.65545,1.11677,38.8246,38.7323
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,34.1351,0.002371,3.6576,1.11491,38.9936,38.91
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,34.068,0.00242,3.65152,1.11533,38.9225,38.8373
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,33.7526,0.002281,3.65592,1.11536,38.6113,38.5262
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,34.3685,0.002319,3.65786,1.1152,39.2298,39.1439
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,34.6471,0.00216,3.66013,1.21366,39.6091,39.5231
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,34.0244,0.00233,3.652,1.11581,38.8751,38.7945
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,34.102,0.002329,3.65416,1.18371,39.0234,38.9422
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,33.9419,0.00218,3.65427,1.1288,38.8039,38.7271
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,34.1909,0.00235,3.6521,1.11987,39.0454,38.9652
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,34.0183,0.002238,3.65017,1.1177,38.8675,38.7884
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,34.229,0.00219,3.6546,1.11555,39.0817,39.0013
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,34.1491,0.00235,3.65007,1.1152,38.9972,38.9167
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,34.3822,0.002219,3.65313,1.32938,39.451,39.3669
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,34.0699,0.002271,3.65255,1.11405,38.9237,38.8387
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,34.2243,0.0022,3.65293,1.11709,39.0824,38.9965
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,34.1085,0.002341,3.65693,1.36061,39.2121,39.1284
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,34.63,0.00218,3.64868,1.11584,39.4753,39.3967
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,33.9894,0.0023,3.64741,1.11472,38.8379,38.7538
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,34.3659,0.002349,3.65417,1.11546,39.2192,39.1378
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,34.6031,0.002289,3.6548,1.38285,39.7278,39.643
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,34.3019,0.00235,3.65332,1.19328,39.2357,39.1508
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,34.0033,0.00221,3.64763,1.20781,38.9437,38.861
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,33.7834,0.0023,3.65268,1.11667,38.6373,38.5551
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,33.9583,0.0022,3.6517,1.40502,39.1023,39.0172
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,34.2501,0.002371,3.66358,1.38093,39.3722,39.297
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,33.9812,0.002211,3.65367,1.11693,38.8356,38.754
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,34.0853,0.002371,3.65607,1.11802,38.9445,38.8617
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,34.0515,0.00231,3.6572,1.11693,38.9123,38.8279
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,34.0673,0.00224,3.65638,1.64438,39.4517,39.3703
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,34.2458,0.002201,3.6583,1.2119,39.2029,39.1182
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,34.4882,0.00227,3.65232,1.34851,39.5753,39.4913
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,34.135,0.002259,3.65475,1.11536,38.989,38.9074
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,34.1755,0.00222,3.64989,1.11571,39.0286,38.9433
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,34.1965,0.00227,3.65451,1.11702,39.0554,38.9703
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,34.3916,0.00214,3.65267,1.11424,39.237,39.1606
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,34.512,0.002159,3.65772,1.11728,39.3781,39.2892
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,33.9611,0.00256,3.65831,1.11277,38.816,38.7348
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,34.7648,0.00218,3.65055,1.11642,39.6153,39.5339
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,34.1265,0.002239,3.65452,1.45197,39.3195,39.2353
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,33.9645,0.00249,3.65045,1.14138,38.8429,38.7588
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,34.2768,0.00234,3.65551,1.20918,39.227,39.1439
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,48.3509,0.002329,5.45136,1.67245,55.5681,55.4771
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,48.1116,0.00226,5.43675,1.6727,55.3142,55.2233
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,47.9681,0.00219,5.44137,1.67469,55.1716,55.0863
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,48.1191,0.00228,5.44309,1.67168,55.3256,55.2361
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,47.939,0.00244,5.44549,1.67587,55.1537,55.0628
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,48.6002,0.00242,5.44761,1.67789,55.8159,55.7281
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,48.2027,0.002379,5.43939,1.67386,55.4081,55.3183
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,48.3652,0.00233,5.43972,1.68106,55.5785,55.4883
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,48.654,0.00243,5.44888,1.67341,55.8702,55.7787
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,48.0921,0.00255,5.44422,1.67421,55.3059,55.2131
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,47.8473,0.00235,5.44767,1.67574,55.0605,54.9731
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,48.0308,0.002459,5.44183,1.67171,55.2348,55.1468
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,48.5344,0.002239,5.44665,1.67533,55.7482,55.6586
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,48.3467,0.00233,5.44764,1.67222,55.5565,55.4688
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,48.1556,0.00229,5.44424,1.67274,55.367,55.2749
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,48.515,0.00245,5.43834,1.67613,55.7358,55.632
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,48.3196,0.00245,5.44396,1.67264,55.5267,55.4387
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,48.2239,0.00249,5.44845,1.6768,55.4467,55.3517
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,48.1297,0.00227,5.44371,1.67453,55.3363,55.2502
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,48.6612,0.0024,5.44734,1.67446,55.8796,55.7854
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,48.1054,0.00226,5.44275,1.67613,55.3139,55.2266
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,48.3167,0.0022,5.44258,1.67331,55.5221,55.4348
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,48.1387,0.00227,5.44751,1.67546,55.3516,55.264
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,47.7161,0.00223,5.44476,1.67392,54.9297,54.837
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,48.8018,0.00225,5.44152,1.67421,56.0076,55.9198
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,47.6455,0.002211,5.4438,1.6737,54.8542,54.7652
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,47.9166,0.00264,5.44403,1.68122,55.1346,55.0445
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,48.3307,0.00239,5.44996,1.67517,55.5482,55.4582
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,48.3789,0.002281,5.44776,1.67312,55.5922,55.5021
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,48.0678,0.00237,5.44835,1.67469,55.2831,55.1932
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,48.112,0.00222,5.44326,1.67597,55.3235,55.2334
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,48.8872,0.002239,5.4427,1.67558,56.0999,56.0077
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,47.6781,0.00236,5.44584,1.67558,54.8887,54.8019
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,48.0965,0.00229,5.44637,1.67498,55.3078,55.2201
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,48.208,0.00234,5.44647,1.67296,55.4229,55.3298
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,48.0692,0.002381,5.45168,1.67571,55.2922,55.199
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,48.1974,0.00224,5.44686,1.67654,55.414,55.3231
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,48.2776,0.002298,5.44852,1.67296,55.4948,55.4014
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,48.1861,0.00242,5.44361,1.67267,55.397,55.3048
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,47.8076,0.00236,5.44327,1.67354,55.0184,54.9267
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,47.9916,0.00224,5.45293,1.6752,55.2133,55.122
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,48.2314,0.002481,5.45552,1.67533,55.4565,55.3647
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,48.4155,0.00237,5.44541,1.67238,55.6271,55.5356
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,48.449,0.00218,5.44858,1.6759,55.666,55.5757
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,47.9231,0.00241,5.44145,1.67728,55.1366,55.0443
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,48.1315,0.002269,5.44841,1.6768,55.3485,55.2589
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,48.3666,0.00231,5.45277,1.67459,55.5884,55.4962
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,48.0272,0.00231,5.44928,1.67382,55.244,55.1526
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,48.3404,0.00229,5.45044,1.67638,55.5606,55.4696
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,47.8781,0.00226,5.4442,1.67475,55.0931,54.9994
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,47.9721,0.002488,5.45041,2.03818,55.5522,55.4632
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,48.2756,0.00222,5.45515,1.67539,55.5021,55.4083
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,47.9951,0.00236,5.43809,1.67594,55.2015,55.1115
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,48.679,0.00236,5.44274,1.67142,55.8897,55.7955
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,48.8633,0.00243,5.45137,1.67549,56.0843,55.9926
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,48.4234,0.002351,5.44479,1.67069,55.6314,55.5412
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,48.0381,0.00234,5.44104,1.67398,55.2462,55.1554
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,48.1267,0.00229,5.44825,1.67638,55.3465,55.2536
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,48.3297,0.00244,5.44354,1.67254,55.5412,55.4482
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,48.1253,0.002449,5.44656,1.67136,55.3347,55.2457
