dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,36,23.0962,0.00217,2.78823,1.55734,27.5388,27.444
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,37,23.586,0.002411,2.79175,1.55994,28.0409,27.9401
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,38,23.1353,0.00207,2.7858,1.55318,27.5693,27.4763
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,39,22.9971,0.00243,2.79524,1.54173,27.4317,27.3365
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,40,23.0909,0.00206,2.78409,1.56029,27.5327,27.4374
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,41,23.2364,0.00241,2.78346,1.55677,27.6658,27.5791
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,42,23.1297,0.002179,2.78772,1.55766,27.5707,27.4773
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,43,23.3878,0.002191,2.78699,1.56128,27.8303,27.7382
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,44,23.2941,0.002242,2.78619,1.55635,27.7331,27.6389
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,45,23.3536,0.002339,2.78511,1.55555,27.7969,27.6966
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,46,23.5716,0.00232,2.78262,1.55552,28.0037,27.9121
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,47,23.1781,0.00236,2.78234,1.55638,27.6139,27.5192
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,48,23.3262,0.002351,2.78848,1.56195,27.7768,27.679
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,49,23.2547,0.00215,2.78705,1.56467,27.6899,27.6086
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,50,23.2507,0.00251,2.80561,1.55904,27.7114,27.6179
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,51,25.4436,0.00232,2.78766,1.55619,29.8849,29.7897
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,52,23.201,0.00214,2.79602,1.5415,27.6293,27.5406
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,53,23.3174,0.00234,2.79268,1.54883,27.7545,27.6613
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,54,23.682,0.00208,2.82564,1.54326,28.1449,28.053
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,55,23.3465,0.00229,2.80361,1.54688,27.7944,27.6993
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,56,23.2688,0.00252,2.7874,1.55952,27.7114,27.6183
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,57,23.4471,0.00228,2.82458,1.55766,27.9215,27.8316
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,58,23.0071,0.00214,2.822,1.5567,27.4766,27.3879
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,59,23.0327,0.00253,2.78484,1.55578,27.47,27.3758
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,60,23.3215,0.00258,2.78371,1.55744,27.7593,27.6652
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,61,23.3292,0.00223,2.78787,1.55754,27.7684,27.6768
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,62,23.1177,0.00208,2.7831,1.55779,27.555,27.4607
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,63,23.1972,0.00221,2.78498,1.5577,27.6372,27.542
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,64,23.4785,0.00236,2.7836,1.55802,27.9148,27.8225
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,65,23.5579,0.00236,2.78829,1.55667,27.9945,27.9052
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,66,23.3644,0.00215,2.78857,1.55917,27.8066,27.7143
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,67,23.1666,0.00229,2.7879,1.56115,27.6123,27.518
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,68,23.2304,0.00246,2.78095,1.55722,27.663,27.571
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,69,23.4302,0.002221,2.78602,1.55846,27.8763,27.7769
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,70,23.3215,0.00248,2.78215,1.55821,27.7562,27.6643
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,71,23.531,0.0022,2.79022,1.55702,27.9713,27.8805
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,72,23.0047,0.00241,2.78621,1.55546,27.4303,27.3488
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,73,23.3494,0.0023,2.78517,1.55981,27.791,27.6967
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,74,23.1384,0.00212,2.78414,1.5576,27.5726,27.4823
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,0,35.1024,0.00247,4.66797,2.46326,42.3349,42.2361
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,1,34.4763,0.00241,4.66267,2.46054,41.6981,41.6019
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,2,34.6077,0.00222,4.6645,2.46394,41.8343,41.7383
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,3,34.9446,0.0021,4.66948,2.45904,42.1714,42.0752
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,4,34.7665,0.00213,4.66008,2.4601,41.9823,41.8888
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,5,35.0811,0.00234,4.66882,2.46496,42.3101,42.2172
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,6,34.4505,0.002259,4.66869,2.50186,41.7201,41.6233
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,7,34.5916,0.00237,4.66404,2.46224,41.8177,41.7203
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,8,34.7315,0.00228,4.66865,2.46,41.9607,41.8624
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,9,34.6871,0.00224,4.66532,2.46282,41.9124,41.8175
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,10,34.5054,0.00242,4.66395,2.48861,41.7555,41.6604
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,11,34.7234,0.00244,4.67002,2.4801,41.9753,41.8759
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,12,34.6084,0.00219,4.6635,2.46925,41.8418,41.7433
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,13,34.5527,0.00214,4.66389,2.63718,41.9509,41.8559
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,14,34.8656,0.00213,4.66993,2.47434,42.109,42.012
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,15,34.8341,0.00224,4.66184,2.46224,42.0546,41.9604
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,16,34.4591,0.002209,4.66671,2.48285,41.7142,41.6108
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,17,34.431,0.00268,4.66704,2.4816,41.6789,41.5823
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,18,34.7372,0.00231,4.66648,2.52035,42.018,41.9263
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,19,34.5358,0.002189,4.66819,2.62147,41.9243,41.8276
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,20,34.7703,0.002269,4.66772,2.47731,42.0132,41.9176
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,21,34.7286,0.00243,4.66644,2.46438,41.9598,41.8618
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,22,34.906,0.00243,4.66505,2.46096,42.1338,42.0345
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,23,34.8064,0.00226,4.66966,2.46256,42.0368,41.9409
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,24,34.5155,0.00227,4.66546,2.4631,41.739,41.6463
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,25,34.3816,0.00241,4.65788,2.46026,41.5968,41.5021
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,26,34.981,0.002179,4.6627,2.47149,42.2157,42.1174
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,27,34.4437,0.002388,4.66443,2.45869,41.667,41.5692
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,28,35.0761,0.00227,4.66475,2.46237,42.3006,42.2055
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,29,34.4221,0.002239,4.66956,2.46634,41.6515,41.5603
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,30,34.8936,0.00225,4.66384,2.48051,42.1366,42.0402
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,31,34.6303,0.00212,4.66397,2.4623,41.8524,41.7587
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,32,34.5708,0.002329,4.67098,2.46902,41.8076,41.7132
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,33,34.5253,0.00226,4.66379,2.47267,41.759,41.664
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,34,34.5039,0.00224,4.66852,2.46474,41.7361,41.6394
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,35,34.659,0.002311,4.66229,2.47997,41.8997,41.8036
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,36,35.1677,0.00231,4.66572,2.48138,42.4105,42.3171
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,37,35.1204,0.0024,4.66373,2.46259,42.343,42.2491
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,38,34.8944,0.002409,4.66483,2.47782,42.1351,42.0395
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,39,34.8357,0.00225,4.66581,2.46746,42.0683,41.9712
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,40,34.4705,0.00223,4.6693,2.46819,41.7039,41.6102
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,41,34.8708,0.002059,4.66692,2.47082,42.1052,42.0105
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,42,34.608,0.002252,4.6631,2.4615,41.8311,41.7349
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,43,34.6347,0.00228,4.66238,2.46426,41.8604,41.7636
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,44,34.5726,0.002301,4.6678,2.46531,41.7989,41.708
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,45,34.6162,0.00227,4.66667,2.46464,41.8458,41.7498
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,46,34.3948,0.00211,4.66837,2.46598,41.6275,41.5312
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,47,34.524,0.00246,4.66368,2.45926,41.7454,41.6494
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,48,34.316,0.002421,4.66776,2.4984,41.5795,41.4845
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,49,35.1347,0.00206,4.66748,2.52477,42.4203,42.329
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,50,34.906,0.00224,4.66685,2.45878,42.1309,42.0338
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,51,34.7325,0.00239,4.66928,2.4711,41.9755,41.8753
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,52,34.4961,0.0023,4.66808,2.46544,41.7286,41.6319
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,53,34.8018,0.00233,4.67522,2.45651,42.0291,41.9359
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,54,34.6529,0.002089,4.667,2.516,41.9313,41.838
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,55,34.5059,0.00243,4.6655,2.51904,41.7957,41.6929
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,56,34.5464,0.0023,4.66307,2.48013,41.7871,41.6919
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,57,34.8213,0.002311,4.66647,2.46541,42.0518,41.9555
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,58,34.8293,0.002201,4.66673,2.46589,42.0618,41.9642
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,59,34.4208,0.002191,4.66809,2.45987,41.6498,41.5509
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,60,34.363,0.00235,4.66481,2.46406,41.5913,41.4943
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,61,34.7362,0.00218,4.6668,2.4615,41.9636,41.8667
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,62,34.361,0.0022,4.6625,2.47373,41.5961,41.4995
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,63,34.7076,0.002259,4.66394,2.47002,41.9404,41.8438
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,64,34.6538,0.00225,4.67026,2.46416,41.8837,41.7905
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,65,34.5118,0.00247,4.66754,2.46214,41.7387,41.6439
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,66,34.6403,0.002331,4.66194,2.49507,41.8949,41.7997
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,67,34.5714,0.00219,4.6651,2.50278,41.8407,41.7415
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,68,34.8938,0.00207,4.6675,2.45798,42.1182,42.0213
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,69,34.2784,0.0022,4.66874,2.46291,41.507,41.4122
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,70,34.5804,0.00222,4.6621,2.52387,41.8899,41.7685
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,71,34.646,0.00228,4.67003,2.46096,41.8719,41.7792
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,72,34.5644,0.00218,4.66722,2.48938,41.8222,41.7232
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,73,34.4125,0.002231,4.66625,2.46035,41.638,41.5414
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",448,74,34.8839,0.00244,4.66148,2.47491,42.1185,42.0227
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,0,50.6182,0.00249,6.94602,3.68323,61.3516,61.2499
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,1,49.8209,0.00226,6.91898,3.69949,60.5436,60.4416
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,2,49.9239,0.002338,6.94271,3.69053,60.6584,60.5595
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,3,49.84,0.002159,6.93227,3.69789,60.5688,60.4723
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,4,49.5947,0.00226,6.92784,3.69632,60.3177,60.2211
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,5,49.8522,0.00216,6.9292,3.69478,60.5748,60.4784
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,6,49.8289,0.002171,6.94359,3.68819,60.5588,60.4628
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,7,50.2257,0.00265,6.9242,3.68973,60.9441,60.8423
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,8,50.0192,0.002329,6.92326,3.68333,60.7406,60.6281
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,9,49.7468,0.00263,6.93686,3.71203,60.4976,60.3983
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,10,49.9515,0.00222,6.92787,3.71245,60.6914,60.594
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,11,49.738,0.00227,6.92286,3.7056,60.467,60.3687
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,12,49.8291,0.00205,6.93144,3.68336,60.54,60.446
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,13,49.8391,0.00242,6.92584,3.69706,60.5558,60.4644
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,14,49.809,0.002499,6.93073,3.69354,60.533,60.4358
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,15,49.982,0.00225,6.92563,3.68685,60.6928,60.5967
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,16,50.0039,0.00213,6.92554,3.68957,60.7186,60.6212
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,17,50.6875,0.00239,6.93511,3.68493,61.4107,61.31
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,18,49.8992,0.002239,6.92914,3.6952,60.623,60.5258
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,19,49.8871,0.0023,6.92508,3.69997,60.6113,60.5144
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,20,49.8981,0.00212,6.91994,3.69152,60.6099,60.5117
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,21,49.6922,0.002119,6.92978,3.70829,60.4265,60.3323
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,22,49.6783,0.00223,6.92303,3.69075,60.3945,60.2943
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,23,50.1958,0.00232,6.93015,3.69533,60.9223,60.8236
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,24,49.7637,0.00272,6.93146,3.70624,60.4979,60.4042
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,25,49.6934,0.002189,6.92469,3.70666,60.4221,60.3269
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,26,50.145,0.002181,6.92756,3.68605,60.8577,60.7607
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,27,49.4749,0.002279,6.92138,3.67923,60.176,60.0778
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,28,50.0709,0.00208,6.92389,3.68986,60.7844,60.6867
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,29,49.7586,0.00211,6.93407,3.68842,60.4772,60.3832
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,30,49.6676,0.00206,6.9428,3.6881,60.3956,60.3005
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,31,49.5835,0.00209,6.91961,3.73882,60.3368,60.244
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,32,49.8931,0.002359,6.92599,3.69894,60.6144,60.5204
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,33,49.6844,0.00221,6.92996,3.67546,60.3934,60.292
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,34,49.8266,0.00223,6.92816,3.67843,60.5335,60.4354
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,35,50.0457,0.00219,6.93658,3.68582,60.7666,60.6703
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,36,50.3659,0.002061,6.9225,3.69389,61.0811,60.9843
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,37,49.9171,0.00214,6.92522,3.70038,60.6442,60.5448
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,38,49.9581,0.00245,6.93408,3.68499,60.6769,60.5796
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,39,49.9123,0.00245,6.92569,3.6952,60.629,60.5357
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,40,49.9846,0.002281,6.92365,3.68202,60.7236,60.5925
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,41,50.0127,0.00236,6.94254,3.68634,60.7456,60.6439
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,42,49.9023,0.002359,6.92687,3.68845,60.6225,60.52
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,43,50.2326,0.002259,6.92781,3.68326,60.9446,60.8459
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,44,50.0368,0.00222,6.93037,3.69651,60.7775,60.6659
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,45,49.7902,0.00232,6.92672,3.69594,60.5096,60.4152
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,46,49.8167,0.002201,6.93605,3.68896,60.5391,60.4439
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,47,50.0039,0.00212,6.93266,3.71517,60.7518,60.6538
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,48,50.1928,0.00227,6.93651,3.68765,60.9178,60.8193
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,49,49.6686,0.00258,6.93914,3.68122,60.3965,60.2916
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,50,49.9312,0.00238,6.92676,3.69974,60.6564,60.5601
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,51,49.8094,0.00264,6.94049,3.67328,60.5266,60.4258
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,52,49.6864,0.00255,6.92223,3.6969,60.4084,60.308
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,53,49.7207,0.00233,6.927,3.69818,60.4428,60.3482
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,54,49.9034,0.00214,6.93002,3.69757,60.6321,60.5331
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,55,49.9944,0.00229,6.94237,3.6792,60.7128,60.6183
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,56,49.7109,0.00218,6.93037,3.68544,60.4265,60.3289
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,57,49.8548,0.00215,6.92648,3.68784,60.568,60.4713
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,58,50.1778,0.00212,6.92652,3.68512,60.8888,60.7916
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,59,49.8984,0.00211,6.92411,3.69162,60.6146,60.5162
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,60,50.2266,0.00247,6.93741,3.68179,60.9746,60.8482
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,61,49.8614,0.0021,6.92289,3.7193,60.6035,60.5057
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,62,50.1013,0.002379,6.92586,3.69968,60.8233,60.7293
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,63,49.9511,0.0026,6.92889,3.69555,60.6771,60.5782
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,64,50.2202,0.002791,6.92271,3.69027,60.9335,60.8359
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,65,49.8958,0.002351,6.92949,3.696,60.6228,60.5237
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,66,49.7905,0.00235,6.92425,3.69539,60.508,60.4125
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,67,50.012,0.002319,6.93118,3.67523,60.7165,60.6208
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,68,49.8256,0.00231,6.92554,3.71914,60.5691,60.4726
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,69,49.7801,0.00232,6.92727,3.7128,60.5185,60.4225
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,70,49.6943,0.00242,6.92522,3.70922,60.4255,60.3311
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,71,49.8021,0.00244,6.9192,3.69805,60.5185,60.4218
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,72,49.8072,0.002308,6.92417,3.70899,60.5409,60.4427
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,73,49.6398,0.002219,6.92505,3.69171,60.3587,60.2588
3,float,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",512,74,49.8502,0.002109,6.92564,3.68394,60.558,60.4619
