dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | P | P",448,33,64.6394,0,28.5661,5.10086,98.4071,98.3064
3,double,uniform,CPU,"P | P | P | P | P | P",448,34,64.4555,0,28.5646,5.10026,98.2171,98.1204
3,double,uniform,CPU,"P | P | P | P | P | P",448,35,64.0037,0,28.5682,5.0944,97.7666,97.6663
3,double,uniform,CPU,"P | P | P | P | P | P",448,36,64.8328,0,28.5686,5.1024,98.5993,98.5038
3,double,uniform,CPU,"P | P | P | P | P | P",448,37,65.3535,0,28.5668,5.10237,99.1231,99.0227
3,double,uniform,CPU,"P | P | P | P | P | P",448,38,64.4304,0,28.5694,5.09635,98.1981,98.0961
3,double,uniform,CPU,"P | P | P | P | P | P",448,39,64.1797,0,28.5695,5.08998,97.9367,97.8392
3,double,uniform,CPU,"P | P | P | P | P | P",448,40,64.5709,0,28.5705,5.0943,98.3349,98.2357
3,double,uniform,CPU,"P | P | P | P | P | P",448,41,64.2828,0,28.5681,5.09187,98.0377,97.9428
3,double,uniform,CPU,"P | P | P | P | P | P",448,42,64.5613,0,28.5664,5.09712,98.3222,98.2248
3,double,uniform,CPU,"P | P | P | P | P | P",448,43,64.6529,0,28.5682,5.09562,98.4135,98.3167
3,double,uniform,CPU,"P | P | P | P | P | P",448,44,64.294,0,28.5637,5.09715,98.0505,97.9548
3,double,uniform,CPU,"P | P | P | P | P | P",448,45,64.6183,0,28.5662,5.09642,98.3775,98.2809
3,double,uniform,CPU,"P | P | P | P | P | P",448,46,64.2474,0,28.5664,5.09754,98.007,97.9113
3,double,uniform,CPU,"P | P | P | P | P | P",448,47,64.7129,0,28.5663,5.10122,98.4775,98.3804
3,double,uniform,CPU,"P | P | P | P | P | P",448,48,64.7356,0,28.5763,5.0976,98.5075,98.4095
3,double,uniform,CPU,"P | P | P | P | P | P",448,49,65.2173,0,28.5704,5.0975,98.9834,98.8852
3,double,uniform,CPU,"P | P | P | P | P | P",448,50,64.7257,0,28.5661,5.09802,98.4853,98.3898
3,double,uniform,CPU,"P | P | P | P | P | P",448,51,64.2249,0,28.567,5.09494,97.9824,97.8869
3,double,uniform,CPU,"P | P | P | P | P | P",448,52,64.7941,0,28.5643,5.09581,98.5503,98.4542
3,double,uniform,CPU,"P | P | P | P | P | P",448,53,64.7588,0,28.5655,5.10477,98.5234,98.4291
3,double,uniform,CPU,"P | P | P | P | P | P",448,54,65.2437,0,28.5643,5.09718,98.9995,98.9052
3,double,uniform,CPU,"P | P | P | P | P | P",448,55,64.9559,0,28.5695,5.09386,98.7156,98.6192
3,double,uniform,CPU,"P | P | P | P | P | P",448,56,64.546,0,28.5661,5.08992,98.3017,98.2019
3,double,uniform,CPU,"P | P | P | P | P | P",448,57,64.2449,0,28.5738,5.09248,98.0094,97.9112
3,double,uniform,CPU,"P | P | P | P | P | P",448,58,64.3523,0,28.5651,5.09536,98.1108,98.0128
3,double,uniform,CPU,"P | P | P | P | P | P",448,59,64.1006,0,28.5638,5.09462,97.8559,97.759
3,double,uniform,CPU,"P | P | P | P | P | P",448,60,65.0307,0,28.5746,5.09638,98.7986,98.7017
3,double,uniform,CPU,"P | P | P | P | P | P",448,61,64.5904,0,28.5668,5.0967,98.3496,98.2539
3,double,uniform,CPU,"P | P | P | P | P | P",448,62,65.0971,0,28.5661,5.09434,98.8617,98.7576
3,double,uniform,CPU,"P | P | P | P | P | P",448,63,64.502,0,28.5691,5.08986,98.2624,98.1609
3,double,uniform,CPU,"P | P | P | P | P | P",448,64,64.5349,0,28.5677,5.09059,98.2943,98.1932
3,double,uniform,CPU,"P | P | P | P | P | P",448,65,64.672,0,28.5665,5.09619,98.4322,98.3348
3,double,uniform,CPU,"P | P | P | P | P | P",448,66,64.5582,0,28.5771,5.09056,98.3252,98.2258
3,double,uniform,CPU,"P | P | P | P | P | P",448,67,64.6317,0,28.569,5.10589,98.4032,98.3066
3,double,uniform,CPU,"P | P | P | P | P | P",448,68,65.1009,0,28.5623,5.09258,98.8506,98.7558
3,double,uniform,CPU,"P | P | P | P | P | P",448,69,64.549,0,28.5707,5.09638,98.3109,98.2161
3,double,uniform,CPU,"P | P | P | P | P | P",448,70,64.312,0,28.5661,5.09571,98.0773,97.9739
3,double,uniform,CPU,"P | P | P | P | P | P",448,71,65.0232,0,28.5645,5.09853,98.7851,98.6862
3,double,uniform,CPU,"P | P | P | P | P | P",448,72,64.5822,0,28.5647,5.09306,98.3354,98.24
3,double,uniform,CPU,"P | P | P | P | P | P",448,73,64.4245,0,28.5652,5.09952,98.1866,98.0892
3,double,uniform,CPU,"P | P | P | P | P | P",448,74,64.7165,0,28.5696,5.09485,98.478,98.381
3,double,uniform,CPU,"P | P | P | P | P | P",512,0,94.1411,0,36.7704,7.58013,138.591,138.492
3,double,uniform,CPU,"P | P | P | P | P | P",512,1,93.7905,0,36.7717,7.61242,138.276,138.175
3,double,uniform,CPU,"P | P | P | P | P | P",512,2,92.6948,0,36.7772,7.61098,137.179,137.083
3,double,uniform,CPU,"P | P | P | P | P | P",512,3,93.3476,0,36.7803,7.60003,137.825,137.728
3,double,uniform,CPU,"P | P | P | P | P | P",512,4,92.8072,0,36.7816,7.60976,137.295,137.199
3,double,uniform,CPU,"P | P | P | P | P | P",512,5,92.9351,0,36.7799,7.62509,137.442,137.34
3,double,uniform,CPU,"P | P | P | P | P | P",512,6,94.0921,0,36.779,7.62064,138.59,138.492
3,double,uniform,CPU,"P | P | P | P | P | P",512,7,94.149,0,36.7799,7.61312,138.64,138.542
3,double,uniform,CPU,"P | P | P | P | P | P",512,8,93.8902,0,36.7796,7.60096,138.368,138.271
3,double,uniform,CPU,"P | P | P | P | P | P",512,9,93.7719,0,36.7814,7.60182,138.26,138.155
3,double,uniform,CPU,"P | P | P | P | P | P",512,10,93.6565,0,36.7806,7.6105,138.149,138.048
3,double,uniform,CPU,"P | P | P | P | P | P",512,11,93.8569,0,36.7809,7.61347,138.353,138.251
3,double,uniform,CPU,"P | P | P | P | P | P",512,12,93.6748,0,36.7795,7.61286,138.168,138.067
3,double,uniform,CPU,"P | P | P | P | P | P",512,13,93.3886,0,36.7748,7.60522,137.867,137.769
3,double,uniform,CPU,"P | P | P | P | P | P",512,14,94.5884,0,36.7791,7.60899,139.08,138.976
3,double,uniform,CPU,"P | P | P | P | P | P",512,15,92.7723,0,36.7823,7.60227,137.25,137.157
3,double,uniform,CPU,"P | P | P | P | P | P",512,16,93.0899,0,36.7767,7.59917,137.571,137.466
3,double,uniform,CPU,"P | P | P | P | P | P",512,17,93.137,0,36.7771,7.6031,137.619,137.517
3,double,uniform,CPU,"P | P | P | P | P | P",512,18,94.2108,0,36.7728,7.60349,138.687,138.587
3,double,uniform,CPU,"P | P | P | P | P | P",512,19,94.0509,0,36.7793,7.59677,138.526,138.427
3,double,uniform,CPU,"P | P | P | P | P | P",512,20,92.5877,0,36.7775,7.59488,137.059,136.96
3,double,uniform,CPU,"P | P | P | P | P | P",512,21,93.6266,0,36.7799,7.59914,138.099,138.006
3,double,uniform,CPU,"P | P | P | P | P | P",512,22,93.2114,0,36.7724,7.59917,137.683,137.583
3,double,uniform,CPU,"P | P | P | P | P | P",512,23,93.7224,0,36.7737,7.60086,138.196,138.097
3,double,uniform,CPU,"P | P | P | P | P | P",512,24,93.3301,0,36.7804,7.60909,137.819,137.72
3,double,uniform,CPU,"P | P | P | P | P | P",512,25,92.899,0,36.7788,7.60592,137.379,137.284
3,double,uniform,CPU,"P | P | P | P | P | P",512,26,93.2302,0,36.7753,7.60611,137.711,137.612
3,double,uniform,CPU,"P | P | P | P | P | P",512,27,93.6075,0,36.7741,7.60579,138.092,137.987
3,double,uniform,CPU,"P | P | P | P | P | P",512,28,92.662,0,36.7753,7.60422,137.136,137.042
3,double,uniform,CPU,"P | P | P | P | P | P",512,29,93.062,0,36.7779,7.59802,137.537,137.438
3,double,uniform,CPU,"P | P | P | P | P | P",512,30,93.2697,0,36.7776,7.59459,137.74,137.642
3,double,uniform,CPU,"P | P | P | P | P | P",512,31,92.8959,0,36.7793,7.60429,137.376,137.279
3,double,uniform,CPU,"P | P | P | P | P | P",512,32,93.1685,0,36.7755,7.60198,137.646,137.546
3,double,uniform,CPU,"P | P | P | P | P | P",512,33,92.6156,0,36.7762,7.59795,137.092,136.99
3,double,uniform,CPU,"P | P | P | P | P | P",512,34,92.7553,0,36.7773,7.61043,137.238,137.143
3,double,uniform,CPU,"P | P | P | P | P | P",512,35,93.1207,0,36.7747,7.60662,137.602,137.502
3,double,uniform,CPU,"P | P | P | P | P | P",512,36,93.9644,0,36.7801,7.60045,138.443,138.345
3,double,uniform,CPU,"P | P | P | P | P | P",512,37,92.9187,0,36.7793,7.60045,137.396,137.299
3,double,uniform,CPU,"P | P | P | P | P | P",512,38,93.4772,0,36.7704,7.60176,137.951,137.849
3,double,uniform,CPU,"P | P | P | P | P | P",512,39,93.7141,0,36.7816,7.60502,138.198,138.101
3,double,uniform,CPU,"P | P | P | P | P | P",512,40,93.0408,0,36.7825,7.60877,137.534,137.432
3,double,uniform,CPU,"P | P | P | P | P | P",512,41,95.2588,0,36.7801,7.60134,139.742,139.64
3,double,uniform,CPU,"P | P | P | P | P | P",512,42,93.0747,0,36.7719,7.59443,137.537,137.441
3,double,uniform,CPU,"P | P | P | P | P | P",512,43,93.29,0,36.7771,7.59443,137.763,137.662
3,double,uniform,CPU,"P | P | P | P | P | P",512,44,93.1266,0,36.7727,7.60451,137.607,137.504
3,double,uniform,CPU,"P | P | P | P | P | P",512,45,92.8809,0,36.775,7.59632,137.354,137.252
3,double,uniform,CPU,"P | P | P | P | P | P",512,46,93.3404,0,36.7729,7.59923,137.81,137.713
3,double,uniform,CPU,"P | P | P | P | P | P",512,47,93.3399,0,36.7718,7.60835,137.822,137.72
3,double,uniform,CPU,"P | P | P | P | P | P",512,48,93.0893,0,36.7701,7.60384,137.564,137.463
3,double,uniform,CPU,"P | P | P | P | P | P",512,49,93.3115,0,36.7782,7.60736,137.797,137.697
3,double,uniform,CPU,"P | P | P | P | P | P",512,50,94.0426,0,36.7727,7.616,138.531,138.431
3,double,uniform,CPU,"P | P | P | P | P | P",512,51,92.8884,0,36.7794,7.60541,137.375,137.273
3,double,uniform,CPU,"P | P | P | P | P | P",512,52,93.2788,0,36.7738,7.60282,137.759,137.655
3,double,uniform,CPU,"P | P | P | P | P | P",512,53,94.2766,0,36.7769,7.6119,138.761,138.665
3,double,uniform,CPU,"P | P | P | P | P | P",512,54,93.5366,0,36.7796,7.60349,138.014,137.92
3,double,uniform,CPU,"P | P | P | P | P | P",512,55,92.9278,0,36.7771,7.60675,137.41,137.312
3,double,uniform,CPU,"P | P | P | P | P | P",512,56,92.6243,0,36.7792,7.60838,137.106,137.012
3,double,uniform,CPU,"P | P | P | P | P | P",512,57,92.9356,0,36.7829,7.60464,137.42,137.323
3,double,uniform,CPU,"P | P | P | P | P | P",512,58,93.2531,0,36.7766,7.60256,137.732,137.632
3,double,uniform,CPU,"P | P | P | P | P | P",512,59,94.1092,0,36.7764,7.59946,138.585,138.485
3,double,uniform,CPU,"P | P | P | P | P | P",512,60,93.0254,0,36.7749,7.60534,137.511,137.406
3,double,uniform,CPU,"P | P | P | P | P | P",512,61,94.4452,0,36.7798,7.60042,138.925,138.825
3,double,uniform,CPU,"P | P | P | P | P | P",512,62,93.5708,0,36.7706,7.60557,138.046,137.947
3,double,uniform,CPU,"P | P | P | P | P | P",512,63,93.3528,0,36.7737,7.61443,137.838,137.741
3,double,uniform,CPU,"P | P | P | P | P | P",512,64,92.9473,0,36.7826,7.6119,137.443,137.342
3,double,uniform,CPU,"P | P | P | P | P | P",512,65,92.6823,0,36.782,7.60986,137.175,137.074
3,double,uniform,CPU,"P | P | P | P | P | P",512,66,92.7506,0,36.7731,7.60006,137.226,137.124
3,double,uniform,CPU,"P | P | P | P | P | P",512,67,93.1163,0,36.7723,7.60909,137.597,137.498
3,double,uniform,CPU,"P | P | P | P | P | P",512,68,93.3081,0,36.7848,7.60586,137.797,137.699
3,double,uniform,CPU,"P | P | P | P | P | P",512,69,93.7879,0,36.7785,7.60355,138.269,138.17
3,double,uniform,CPU,"P | P | P | P | P | P",512,70,93.2191,0,36.7815,7.61642,137.719,137.617
3,double,uniform,CPU,"P | P | P | P | P | P",512,71,93.0148,0,36.7847,7.59882,137.5,137.398
3,double,uniform,CPU,"P | P | P | P | P | P",512,72,93.0602,0,36.7833,7.59878,137.542,137.442
3,double,uniform,CPU,"P | P | P | P | P | P",512,73,92.8464,0,36.7763,7.60096,137.325,137.224
3,double,uniform,CPU,"P | P | P | P | P | P",512,74,92.688,0,36.7853,7.60506,137.179,137.078
