dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,23.5764,0.00219,1.96447,0.632832,26.2592,26.1759
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,23.4082,0.002211,1.96593,0.634944,26.091,26.0113
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,23.0512,0.002239,1.96746,0.63232,25.729,25.6532
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,23.5311,0.002231,1.96655,0.739808,26.3108,26.2397
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,23.4173,0.002309,1.96392,0.633088,26.0953,26.0166
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,23.374,0.002261,1.96641,0.633312,26.0543,25.976
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,23.129,0.00237,1.96905,0.63712,25.8153,25.7376
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,23.4692,0.002161,1.97273,0.635136,26.1575,26.0793
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,23.6558,0.002291,1.96517,0.633824,26.3398,26.2571
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,23.0607,0.00232,1.96428,0.635776,25.7392,25.6631
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,23.11,0.00223,1.96317,0.634048,25.7826,25.7095
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,23.5028,0.002181,1.96851,0.635712,26.1913,26.1092
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,23.0915,0.002221,1.96665,0.635648,25.7706,25.696
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,23.4963,0.00237,1.96533,0.63392,26.1774,26.0979
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,23.4476,0.00219,1.97152,0.635392,26.134,26.0567
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,23.3116,0.00223,1.96777,0.633664,25.9949,25.9152
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,23.3295,0.00228,2.0333,0.63216,26.0735,25.9973
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,23.2127,0.0021,1.96065,0.635424,25.8856,25.8108
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,23.6113,0.002259,1.96558,0.635136,26.2952,26.2143
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,23.7444,0.00228,1.9683,0.653952,26.4586,26.3689
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,23.3132,0.00233,1.96318,0.6376,25.989,25.9163
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,23.415,0.002199,1.965,0.633888,26.0916,26.0161
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,23.3511,0.00224,1.97121,0.643936,26.0502,25.9685
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,23.2526,0.002221,1.96806,0.634496,25.941,25.8574
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,23.2115,0.00212,1.96925,0.633696,25.8944,25.8165
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,23.4726,0.002251,1.96878,0.640192,26.1622,26.0839
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,23.2776,0.00225,2.03099,0.634432,26.0216,25.9453
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,23.7852,0.002181,1.96879,0.633952,26.4721,26.3902
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,23.3518,0.00217,1.96925,0.636224,26.0413,25.9594
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,23.1172,0.00221,1.97143,0.635488,25.8018,25.7263
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,23.2413,0.002169,1.97012,0.633056,25.9233,25.8466
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,23.3473,0.002191,1.96658,0.632864,26.0207,25.9489
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,23.7798,0.00225,1.96818,0.634976,26.4678,26.3852
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,23.5196,0.002219,1.96831,0.6416,26.2051,26.1317
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,23.3223,0.00224,1.97053,0.632256,26.0109,25.9273
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,23.2861,0.00211,1.96721,0.635488,25.9661,25.8909
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,23.1613,0.00223,1.96773,0.638112,25.8543,25.7694
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,23.3041,0.00222,1.96948,0.65152,25.9987,25.9273
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,23.1173,0.002371,1.96387,0.63424,25.7919,25.7178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,23.1766,0.0021,1.97023,0.633184,25.8651,25.7821
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,22.9962,0.00241,1.965,0.631104,25.6669,25.5947
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,23.646,0.00222,1.96873,0.6336,26.3339,26.2506
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,23.5684,0.00221,1.97027,0.633312,26.2516,26.1741
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,23.1728,0.00226,1.96223,0.634336,25.8462,25.7716
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,23.2924,0.00225,1.9678,0.63328,25.9701,25.8957
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,23.4155,0.00239,1.96945,0.635616,26.1012,26.0229
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,23.7596,0.00227,1.97076,0.636128,26.4525,26.3687
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,23.101,0.00221,1.96761,0.63232,25.7805,25.7031
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,23.3283,0.00242,1.96585,0.63488,26.0133,25.9314
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,23.6309,0.00222,2.04792,0.634496,26.3935,26.3155
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,23.3466,0.002199,1.96563,0.636736,26.0267,25.9512
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,23.2181,0.00239,1.96623,0.63392,25.8979,25.8207
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,23.0983,0.00244,1.96832,0.633984,25.7847,25.703
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,23.2796,0.00206,1.96594,0.63584,25.958,25.8834
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,23.3497,0.002191,1.9686,0.64064,26.0357,25.9612
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,23.4365,0.002291,1.96685,0.633504,26.1139,26.0392
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,23.3401,0.002318,1.9641,0.634592,26.0172,25.9411
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,23.3607,0.002131,1.96695,0.646304,26.047,25.9761
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,23.5785,0.002149,1.96959,0.634176,26.2677,26.1844
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,23.2402,0.002179,1.9649,0.635296,25.9255,25.8425
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,23.1434,0.00227,1.97,0.636288,25.826,25.7519
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,23.4018,0.00219,1.96327,0.634912,26.0818,26.0022
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,34.2644,0.00245,3.65797,1.08486,39.0906,39.0097
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,34.2269,0.00225,3.66,1.08717,39.06,38.9763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,34.0322,0.0022,3.6588,1.17245,38.949,38.8656
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,33.9448,0.002289,3.65645,1.08595,38.7744,38.6895
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,33.9697,0.00216,3.65496,1.08723,38.7955,38.7141
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,34.0112,0.00223,3.66069,1.08442,38.8402,38.7585
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,34.284,0.00228,3.66224,1.08506,39.1172,39.0336
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,34.3796,0.002269,3.65735,1.08557,39.2133,39.1248
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,34.5543,0.00214,3.66192,1.08506,39.3868,39.3034
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,34.2131,0.002169,3.65674,1.09056,39.0459,38.9625
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,34.0369,0.00244,3.65863,1.0864,38.8659,38.7843
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,33.8779,0.00233,3.65485,1.0865,38.7096,38.6216
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,33.7718,0.00223,3.69098,1.08506,38.6381,38.55
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,34.3353,0.00223,3.66283,1.0871,39.169,39.0875
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,34.5711,0.002109,3.66026,1.12061,39.4373,39.354
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,34.073,0.00235,3.65815,1.15984,38.9782,38.8933
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,33.9062,0.002331,3.66016,1.08528,38.7372,38.654
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,33.9949,0.002389,3.66209,1.13814,38.8831,38.7976
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,34.135,0.00219,3.65666,1.16269,39.0447,38.9565
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,34.0327,0.002129,3.65506,1.08733,38.8579,38.7772
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,34.2335,0.00223,3.65696,1.1175,39.0964,39.0102
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,33.8182,0.00234,3.6469,1.16458,38.7173,38.632
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,34.1043,0.00214,3.66294,1.12032,38.9791,38.8897
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,34.1851,0.0024,3.6518,1.17299,39.0949,39.0123
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,34.0948,0.00223,3.65832,1.08634,38.923,38.8417
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,34.1597,0.00232,3.65596,1.08509,38.9853,38.903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,34.1671,0.00246,3.65732,1.0857,38.9954,38.9125
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,33.9582,0.00232,3.66227,1.09453,38.7968,38.7174
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,34.0219,0.00236,3.64788,1.08563,38.8374,38.7578
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,34.3818,0.002189,3.64948,1.08659,39.2031,39.1201
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,34.0336,0.002339,3.65762,1.08563,38.8628,38.7792
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,34.1827,0.00239,3.66065,1.10813,39.0315,38.9539
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,34.2735,0.00232,3.65806,1.0864,39.1055,39.0202
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,34.2085,0.002359,3.65541,1.08864,39.0373,38.9549
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,34.3495,0.002421,3.65429,1.08445,39.1735,39.0907
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,33.9397,0.002339,3.6598,1.08902,38.7726,38.6909
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,33.8572,0.002289,3.65777,1.10746,38.7088,38.6248
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,34.249,0.00218,3.65989,1.08691,39.0825,38.9979
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,34.1256,0.00227,3.65643,1.1232,38.9903,38.9075
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,34.3383,0.00232,3.65966,1.11501,39.2001,39.1153
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,34.2408,0.002221,3.66301,1.08675,39.0777,38.9928
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,33.9977,0.002261,3.6611,1.45546,39.1994,39.1165
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,33.7549,0.002318,3.65804,1.08413,38.5814,38.4994
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,34.3321,0.002181,3.66149,1.08522,39.1663,39.081
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,34.4518,0.00226,3.66265,1.13152,39.3284,39.2483
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,33.8665,0.00223,3.65129,1.08643,38.6821,38.6064
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,34.3657,0.00237,3.65904,1.08707,39.2001,39.1142
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,34.3823,0.00226,3.66183,1.09402,39.2208,39.1404
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,34.5032,0.00236,3.65703,1.08486,39.3335,39.2474
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,33.9442,0.002279,3.66409,1.08867,38.7863,38.6992
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,34.1748,0.00244,3.66281,1.0831,39.0048,38.9231
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,34.4107,0.00235,3.65427,1.08531,39.2344,39.1526
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,34.102,0.00217,3.65209,1.13562,38.9753,38.8919
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,34.3154,0.00233,3.65213,1.08474,39.1334,39.0546
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,34.0699,0.00246,3.65628,1.17222,38.9815,38.9009
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,34.3312,0.00231,3.65631,1.0865,39.1594,39.0763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,34.4107,0.00218,3.66606,1.15939,39.3208,39.2383
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,34.3692,0.00225,3.65483,1.08544,39.1928,39.1117
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,34.7044,0.00233,3.65808,1.08458,39.533,39.4493
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,34.0501,0.00222,3.66053,1.08557,38.8796,38.7984
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,34.7971,0.00235,3.65425,1.0991,39.6392,39.5528
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,34.223,0.00238,3.65965,1.08816,39.0556,38.9732
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,34.6788,0.00207,3.65569,1.08979,39.5063,39.4263
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,34.4675,0.00212,3.66732,1.08691,39.3082,39.2239
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,34.2918,0.002061,3.65497,1.08486,39.1158,39.0337
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,34.0107,0.00216,3.65545,1.13718,38.8825,38.8055
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,34.2716,0.00231,3.65289,1.08349,39.0944,39.0102
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,34.457,0.002309,3.66059,1.10326,39.3054,39.2232
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,34.6725,0.002219,3.6546,1.08502,39.4982,39.4143
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,34.4834,0.00223,3.65013,1.08726,39.3038,39.223
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,34.0491,0.0024,3.65675,1.08502,38.8734,38.7932
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,33.9586,0.00227,3.65885,1.08646,38.7874,38.7062
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,34.0685,0.00219,3.66577,1.08586,38.9033,38.8223
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,34.0749,0.00226,3.65857,1.08448,38.8999,38.8202
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,34.2491,0.002471,3.65669,1.096,39.0882,39.0042
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,48.0262,0.00225,4.73532,1.63987,54.4869,54.4036
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,48.1749,0.0021,4.74268,1.63981,54.6473,54.5595
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,48.3637,0.002231,4.73928,1.64179,54.8339,54.747
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,48.2464,0.00202,4.74112,1.6432,54.7221,54.6327
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,48.3138,0.00224,4.74382,1.64003,54.7844,54.6999
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,48.0848,0.002189,4.74208,1.64294,54.5622,54.472
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,48.2266,0.00209,4.74352,1.64182,54.6971,54.6141
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,48.6625,0.00228,4.74138,1.6399,55.1317,55.0461
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,48.2308,0.0024,4.7343,1.64099,54.6875,54.6085
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,48.0894,0.002082,4.74239,1.64045,54.5575,54.4744
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,48.4639,0.0021,4.73874,1.64611,54.9372,54.8509
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,48.1537,0.00218,4.74677,1.64109,54.6321,54.5437
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,48.2305,0.00207,4.74186,1.64346,54.7029,54.6178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,48.1465,0.002139,4.74733,1.64016,54.626,54.5362
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,48.2514,0.00211,4.74093,1.64784,54.7295,54.6423
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,48.4067,0.00205,4.73642,1.64134,54.8706,54.7865
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,47.8867,0.0022,4.73914,1.6417,54.3671,54.2698
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,47.989,0.00219,4.74136,1.6431,54.4587,54.3757
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,48.1207,0.002151,4.7398,1.64211,54.5899,54.5047
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,47.8943,0.00211,4.74646,1.64109,54.3697,54.284
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,47.952,0.00216,4.74251,1.64272,54.4213,54.3394
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,48.1258,0.00214,4.74437,1.64266,54.5995,54.5149
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,48.3109,0.002311,4.73802,1.64259,54.7815,54.6939
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,48.2079,0.00223,4.74283,1.64259,54.681,54.5956
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,48.2003,0.00206,4.73989,1.64115,54.6684,54.5834
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,48.4288,0.00207,4.73774,1.64278,54.8983,54.8114
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,48.2969,0.002231,4.74646,1.6423,54.7719,54.6879
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,48.2704,0.002032,4.74105,1.64058,54.7379,54.6541
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,48.136,0.002239,4.743,1.64381,54.6099,54.525
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,48.2083,0.00225,4.7438,1.64298,54.6853,54.5973
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,48.123,0.00221,4.73849,1.64454,54.5945,54.5082
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,48.0084,0.00229,4.73768,1.63853,54.4715,54.3869
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,48.2455,0.002161,4.74091,1.64538,54.7195,54.6339
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,48.215,0.00222,4.74152,1.64118,54.6865,54.5999
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,48.1059,0.00212,4.73611,1.64502,54.5749,54.4891
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,48.2281,0.00208,4.73698,1.67389,54.724,54.641
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,48.0778,0.002119,4.73883,1.64435,54.5474,54.4631
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,48.1988,0.00226,4.73644,1.64186,54.6593,54.5793
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,48.1746,0.00213,4.74376,1.64323,54.6489,54.5637
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,47.9883,0.002238,4.74532,1.6416,54.4668,54.3775
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,48.0126,0.00219,4.74194,1.64339,54.4811,54.4002
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,48.133,0.002231,4.73952,1.64301,54.6048,54.5178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,48.292,0.002201,4.73664,1.63978,54.7548,54.6706
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,48.519,0.00207,4.73713,1.64307,54.984,54.9013
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,48.145,0.002151,4.73924,1.64186,54.6111,54.5282
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,48.3593,0.00222,4.74472,1.64499,54.8474,54.7512
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,47.9902,0.002239,4.74243,1.64218,54.4592,54.3771
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,48.1862,0.00208,4.74151,1.64461,54.6652,54.5744
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,48.3533,0.0021,4.74977,1.64234,54.8337,54.7475
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,47.9523,0.00209,4.74843,1.6423,54.4299,54.3451
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,48.1887,0.00227,4.74026,1.64307,54.6609,54.5743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,48.5391,0.00235,4.73576,1.64243,55.0077,54.9197
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,48.2342,0.00228,4.74563,1.64205,54.7164,54.6242
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,48.0869,0.00223,4.73583,1.65949,54.5705,54.4844
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,47.8433,0.002141,4.73934,1.64323,54.3123,54.228
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,48.218,0.00215,4.73664,1.64179,54.6842,54.5985
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,48.3737,0.00223,4.74381,1.6449,54.8476,54.7646
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,48.0916,0.00211,4.7403,1.64122,54.5598,54.4753
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,48.6154,0.00249,4.73648,1.6431,55.0862,54.9974
