dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | N | D",64,0,182.835,0.00311,0.146429,69.3506,252.447,252.335
3,double,uniform,GPU,"P | P | P | P | N | D",448,18,1.95405,0.00262,29.9447,5.08758,37.0774,36.989
3,double,uniform,GPU,"P | P | P | P | N | D",448,19,1.95418,0.002579,29.9431,5.08093,37.0711,36.9808
3,double,uniform,GPU,"P | P | P | P | N | D",448,20,1.95286,0.00272,29.9516,5.09091,37.0905,36.9981
3,double,uniform,GPU,"P | P | P | P | N | D",448,21,1.95939,0.002789,29.9369,5.08755,37.0799,36.9867
3,double,uniform,GPU,"P | P | P | P | N | D",448,22,1.95354,0.00268,29.9429,5.08496,37.0753,36.9841
3,double,uniform,GPU,"P | P | P | P | N | D",448,23,1.95162,0.002311,29.9471,5.08342,37.0758,36.9845
3,double,uniform,GPU,"P | P | P | P | N | D",448,24,1.95296,0.002639,29.9368,5.08144,37.063,36.9738
3,double,uniform,GPU,"P | P | P | P | N | D",448,25,1.95354,0.00262,29.9363,5.08787,37.0723,36.9803
3,double,uniform,GPU,"P | P | P | P | N | D",448,26,1.95226,0.002569,29.9467,5.08643,37.0785,36.9879
3,double,uniform,GPU,"P | P | P | P | N | D",448,27,1.95213,0.003,29.9443,5.07965,37.068,36.9791
3,double,uniform,GPU,"P | P | P | P | N | D",448,28,1.95462,0.00271,29.9486,5.08518,37.0809,36.9911
3,double,uniform,GPU,"P | P | P | P | N | D",448,29,1.95558,0.00264,29.9485,5.09277,37.0934,36.9995
3,double,uniform,GPU,"P | P | P | P | N | D",448,30,1.95341,0.00231,29.952,5.09037,37.0876,36.9981
3,double,uniform,GPU,"P | P | P | P | N | D",448,31,1.95242,0.002769,29.9391,5.08851,37.0731,36.9828
3,double,uniform,GPU,"P | P | P | P | N | D",448,32,1.95162,0.00254,29.9402,5.08912,37.0758,36.9835
3,double,uniform,GPU,"P | P | P | P | N | D",448,33,1.94922,0.002539,29.9346,5.08355,37.0591,36.9699
3,double,uniform,GPU,"P | P | P | P | N | D",448,34,1.95792,0.002809,29.9426,5.08298,37.0851,36.9864
3,double,uniform,GPU,"P | P | P | P | N | D",448,35,1.95514,0.00243,29.9394,5.08384,37.073,36.9808
3,double,uniform,GPU,"P | P | P | P | N | D",448,36,1.95062,0.002229,29.9346,5.0855,37.0668,36.973
3,double,uniform,GPU,"P | P | P | P | N | D",448,37,1.95373,0.002769,29.932,5.0855,37.0635,36.974
3,double,uniform,GPU,"P | P | P | P | N | D",448,38,1.95642,0.002771,29.9456,5.0881,37.0835,36.9929
3,double,uniform,GPU,"P | P | P | P | N | D",448,39,1.95171,0.002279,29.9354,5.0873,37.0679,36.9767
3,double,uniform,GPU,"P | P | P | P | N | D",448,40,1.95667,0.0024,29.94,5.08435,37.0733,36.9834
3,double,uniform,GPU,"P | P | P | P | N | D",448,41,1.95235,0.00291,29.9314,5.08496,37.0607,36.9717
3,double,uniform,GPU,"P | P | P | P | N | D",448,42,1.9551,0.002709,29.9376,5.08739,37.0767,36.9828
3,double,uniform,GPU,"P | P | P | P | N | D",448,43,1.95082,0.00251,29.9431,5.08435,37.07,36.9808
3,double,uniform,GPU,"P | P | P | P | N | D",448,44,1.95315,0.0029,29.9362,5.08688,37.0714,36.9792
3,double,uniform,GPU,"P | P | P | P | N | D",448,45,1.95568,0.00237,29.9339,5.08826,37.071,36.9802
3,double,uniform,GPU,"P | P | P | P | N | D",448,46,1.95475,0.00252,29.9411,5.08634,37.0739,36.9847
3,double,uniform,GPU,"P | P | P | P | N | D",448,47,1.94938,0.002691,29.934,5.08954,37.0679,36.9756
3,double,uniform,GPU,"P | P | P | P | N | D",448,48,1.95373,0.00254,29.9514,5.08538,37.0871,36.9931
3,double,uniform,GPU,"P | P | P | P | N | D",448,49,1.9528,0.002551,29.9344,5.08941,37.0684,36.9792
3,double,uniform,GPU,"P | P | P | P | N | D",448,50,1.95354,0.002521,29.9372,5.0808,37.0622,36.974
3,double,uniform,GPU,"P | P | P | P | N | D",448,51,1.95018,0.00279,29.9413,5.08742,37.0704,36.9817
3,double,uniform,GPU,"P | P | P | P | N | D",448,52,1.95504,0.00234,29.9536,5.08781,37.091,36.9988
3,double,uniform,GPU,"P | P | P | P | N | D",448,53,1.95638,0.00233,29.9334,5.0833,37.0676,36.9754
3,double,uniform,GPU,"P | P | P | P | N | D",448,54,1.95603,0.00272,29.9408,5.08896,37.0785,36.9885
3,double,uniform,GPU,"P | P | P | P | N | D",448,55,1.95414,0.002811,29.9363,5.0831,37.0662,36.9764
3,double,uniform,GPU,"P | P | P | P | N | D",448,56,1.95555,0.00239,29.9357,5.08595,37.0703,36.9796
3,double,uniform,GPU,"P | P | P | P | N | D",448,57,1.9545,0.002279,29.937,5.09344,37.0772,36.9872
3,double,uniform,GPU,"P | P | P | P | N | D",448,58,1.95011,0.00266,29.9418,5.08435,37.0668,36.9789
3,double,uniform,GPU,"P | P | P | P | N | D",448,59,1.95261,0.00273,29.9402,5.08656,37.0814,36.9821
3,double,uniform,GPU,"P | P | P | P | N | D",448,60,1.95581,0.00253,29.9397,5.08672,37.0794,36.9847
3,double,uniform,GPU,"P | P | P | P | N | D",448,61,1.95462,0.00256,29.9351,5.08736,37.0691,36.9797
3,double,uniform,GPU,"P | P | P | P | N | D",448,62,1.95338,0.00265,29.9341,5.08288,37.066,36.973
3,double,uniform,GPU,"P | P | P | P | N | D",448,63,1.95046,0.00246,29.9354,5.08406,37.0641,36.9724
3,double,uniform,GPU,"P | P | P | P | N | D",448,64,1.95299,0.00271,29.9335,5.09213,37.0696,36.9814
3,double,uniform,GPU,"P | P | P | P | N | D",448,65,1.95536,0.002749,29.9556,5.08477,37.0908,36.9985
3,double,uniform,GPU,"P | P | P | P | N | D",448,66,1.95731,0.002451,29.9422,5.0849,37.0749,36.9868
3,double,uniform,GPU,"P | P | P | P | N | D",448,67,1.95034,0.002969,29.9339,5.07846,37.0549,36.9656
3,double,uniform,GPU,"P | P | P | P | N | D",448,68,1.95286,0.00252,29.935,5.08944,37.0707,36.9798
3,double,uniform,GPU,"P | P | P | P | N | D",448,69,1.95555,0.00243,29.9354,5.08294,37.0695,36.9763
3,double,uniform,GPU,"P | P | P | P | N | D",448,70,1.95866,0.00273,29.9362,5.08512,37.0749,36.9827
3,double,uniform,GPU,"P | P | P | P | N | D",448,71,1.95587,0.00261,29.9397,5.08554,37.0724,36.9837
3,double,uniform,GPU,"P | P | P | P | N | D",448,72,1.95213,0.00247,29.9364,5.0873,37.0721,36.9783
3,double,uniform,GPU,"P | P | P | P | N | D",448,73,1.95504,0.002829,29.942,5.08112,37.0705,36.981
3,double,uniform,GPU,"P | P | P | P | N | D",448,74,1.95898,0.002489,29.9322,5.08646,37.0753,36.9801
3,double,uniform,GPU,"P | P | P | P | N | D",512,0,2.9175,0.00227,38.7228,7.60336,49.3421,49.2459
3,double,uniform,GPU,"P | P | P | P | N | D",512,1,2.91366,0.00266,38.7213,7.58528,49.3217,49.2229
3,double,uniform,GPU,"P | P | P | P | N | D",512,2,2.91754,0.0027,38.73,7.58842,49.3348,49.2387
3,double,uniform,GPU,"P | P | P | P | N | D",512,3,2.91587,0.00235,38.7162,7.60976,49.3387,49.2441
3,double,uniform,GPU,"P | P | P | P | N | D",512,4,2.91466,0.002339,38.7192,7.59344,49.3276,49.2296
3,double,uniform,GPU,"P | P | P | P | N | D",512,5,2.91238,0.002201,38.7144,7.59363,49.3194,49.2226
3,double,uniform,GPU,"P | P | P | P | N | D",512,6,2.91309,0.00256,38.7143,7.59421,49.3172,49.2241
3,double,uniform,GPU,"P | P | P | P | N | D",512,7,2.91674,0.002569,38.7209,7.58925,49.3275,49.2295
3,double,uniform,GPU,"P | P | P | P | N | D",512,8,2.91453,0.00263,38.7198,7.59174,49.3289,49.2287
3,double,uniform,GPU,"P | P | P | P | N | D",512,9,2.91827,0.00248,38.7163,7.59798,49.3313,49.235
3,double,uniform,GPU,"P | P | P | P | N | D",512,10,2.9145,0.00233,38.7247,7.59574,49.3363,49.2372
3,double,uniform,GPU,"P | P | P | P | N | D",512,11,2.91904,0.002608,38.7225,7.59488,49.3338,49.239
3,double,uniform,GPU,"P | P | P | P | N | D",512,12,2.91389,0.0028,38.7136,7.5913,49.3164,49.2215
3,double,uniform,GPU,"P | P | P | P | N | D",512,13,2.91562,0.002511,38.7104,7.60397,49.3253,49.2325
3,double,uniform,GPU,"P | P | P | P | N | D",512,14,2.91478,0.00243,38.7175,7.58989,49.3269,49.2246
3,double,uniform,GPU,"P | P | P | P | N | D",512,15,2.91478,0.00259,38.7219,7.59622,49.3335,49.2355
3,double,uniform,GPU,"P | P | P | P | N | D",512,16,2.9168,0.00254,38.7161,7.5895,49.3209,49.2249
3,double,uniform,GPU,"P | P | P | P | N | D",512,17,2.91914,0.00275,38.7167,7.60051,49.3369,49.2391
3,double,uniform,GPU,"P | P | P | P | N | D",512,18,2.91626,0.00266,38.7171,7.59341,49.3228,49.2294
3,double,uniform,GPU,"P | P | P | P | N | D",512,19,2.91472,0.00256,38.715,7.59946,49.3252,49.2318
3,double,uniform,GPU,"P | P | P | P | N | D",512,20,2.91536,0.002381,38.7151,7.58486,49.3188,49.2177
3,double,uniform,GPU,"P | P | P | P | N | D",512,21,2.91101,0.00224,38.7281,7.59203,49.3285,49.2333
3,double,uniform,GPU,"P | P | P | P | N | D",512,22,2.91757,0.00286,38.72,7.5969,49.3368,49.2373
3,double,uniform,GPU,"P | P | P | P | N | D",512,23,2.91645,0.00277,38.7169,7.61235,49.3463,49.2484
3,double,uniform,GPU,"P | P | P | P | N | D",512,24,2.9119,0.002681,38.7163,7.60573,49.3308,49.2366
3,double,uniform,GPU,"P | P | P | P | N | D",512,25,2.91962,0.00267,38.7165,7.59302,49.3249,49.2319
3,double,uniform,GPU,"P | P | P | P | N | D",512,26,2.91174,0.0025,38.7222,7.59318,49.3242,49.2297
3,double,uniform,GPU,"P | P | P | P | N | D",512,27,2.92022,0.002509,38.7154,7.596,49.3316,49.2341
3,double,uniform,GPU,"P | P | P | P | N | D",512,28,2.91408,0.00254,38.7175,7.59939,49.3307,49.2335
3,double,uniform,GPU,"P | P | P | P | N | D",512,29,2.91584,0.002572,38.7156,7.5927,49.3213,49.2267
3,double,uniform,GPU,"P | P | P | P | N | D",512,30,2.91811,0.002609,38.7271,7.59622,49.3411,49.244
3,double,uniform,GPU,"P | P | P | P | N | D",512,31,2.91549,0.002451,38.7162,7.59971,49.3332,49.2339
3,double,uniform,GPU,"P | P | P | P | N | D",512,32,2.91638,0.00225,38.719,7.59376,49.3273,49.2314
3,double,uniform,GPU,"P | P | P | P | N | D",512,33,2.91549,0.002419,38.7192,7.59181,49.3259,49.2289
3,double,uniform,GPU,"P | P | P | P | N | D",512,34,2.91706,0.002469,38.7221,7.59917,49.3388,49.2408
3,double,uniform,GPU,"P | P | P | P | N | D",512,35,2.9177,0.002799,38.7162,7.59264,49.326,49.2294
3,double,uniform,GPU,"P | P | P | P | N | D",512,36,2.91312,0.0027,38.7124,7.5879,49.3106,49.2162
3,double,uniform,GPU,"P | P | P | P | N | D",512,37,2.91741,0.0026,38.7184,7.59706,49.3287,49.2354
3,double,uniform,GPU,"P | P | P | P | N | D",512,38,2.9176,0.00257,38.7175,7.59763,49.3275,49.2353
3,double,uniform,GPU,"P | P | P | P | N | D",512,39,2.91622,0.00244,38.7224,7.59232,49.3254,49.2334
3,double,uniform,GPU,"P | P | P | P | N | D",512,40,2.91894,0.002359,38.7212,7.59565,49.3372,49.2382
3,double,uniform,GPU,"P | P | P | P | N | D",512,41,2.92061,0.00244,38.7229,7.59821,49.3424,49.2442
3,double,uniform,GPU,"P | P | P | P | N | D",512,42,2.91722,0.002369,38.7225,7.59888,49.3379,49.241
3,double,uniform,GPU,"P | P | P | P | N | D",512,43,2.91795,0.002599,38.7216,7.59485,49.3333,49.237
3,double,uniform,GPU,"P | P | P | P | N | D",512,44,2.91936,0.002532,38.7176,7.59334,49.3284,49.2328
3,double,uniform,GPU,"P | P | P | P | N | D",512,45,2.9191,0.00239,38.7149,7.60125,49.3369,49.2377
3,double,uniform,GPU,"P | P | P | P | N | D",512,46,2.91725,0.002441,38.7154,7.6137,49.343,49.2488
3,double,uniform,GPU,"P | P | P | P | N | D",512,47,2.91539,0.00252,38.7253,7.58864,49.3306,49.2319
3,double,uniform,GPU,"P | P | P | P | N | D",512,48,2.91242,0.0072,38.7259,7.58784,49.3288,49.2333
3,double,uniform,GPU,"P | P | P | P | N | D",512,49,2.91942,0.002599,38.7285,7.60419,49.357,49.2547
3,double,uniform,GPU,"P | P | P | P | N | D",512,50,2.91699,0.002329,38.7171,7.60762,49.3409,49.244
3,double,uniform,GPU,"P | P | P | P | N | D",512,51,2.91491,0.00241,38.7223,7.59286,49.3315,49.2325
3,double,uniform,GPU,"P | P | P | P | N | D",512,52,2.91917,0.00265,38.7163,7.59488,49.3316,49.233
3,double,uniform,GPU,"P | P | P | P | N | D",512,53,2.91302,0.002838,38.7157,7.59072,49.319,49.2223
3,double,uniform,GPU,"P | P | P | P | N | D",512,54,2.91421,0.00278,38.7142,7.60915,49.3306,49.2404
3,double,uniform,GPU,"P | P | P | P | N | D",512,55,2.91178,0.00251,38.7167,7.59651,49.3227,49.2275
3,double,uniform,GPU,"P | P | P | P | N | D",512,56,2.92474,0.002551,38.7221,7.59517,49.341,49.2446
3,double,uniform,GPU,"P | P | P | P | N | D",512,57,2.91872,0.002481,38.7175,7.59901,49.338,49.2377
3,double,uniform,GPU,"P | P | P | P | N | D",512,58,2.91427,0.002699,38.7146,7.60573,49.3354,49.2373
3,double,uniform,GPU,"P | P | P | P | N | D",512,59,2.91526,0.00279,38.7116,7.60067,49.3253,49.2303
3,double,uniform,GPU,"P | P | P | P | N | D",512,60,2.91728,0.00272,38.718,7.59882,49.3341,49.2368
3,double,uniform,GPU,"P | P | P | P | N | D",512,61,2.91574,0.00259,38.716,7.59187,49.3174,49.2262
3,double,uniform,GPU,"P | P | P | P | N | D",512,62,2.9127,0.00233,38.7262,7.59101,49.3301,49.2323
3,double,uniform,GPU,"P | P | P | P | N | D",512,63,2.92214,0.00259,38.7216,7.59309,49.3385,49.2395
3,double,uniform,GPU,"P | P | P | P | N | D",512,64,2.91645,0.002649,38.7134,7.59414,49.3229,49.2267
3,double,uniform,GPU,"P | P | P | P | N | D",512,65,2.91683,0.002599,38.7175,7.60413,49.3379,49.2411
3,double,uniform,GPU,"P | P | P | P | N | D",512,66,2.9119,0.00258,38.7186,7.58733,49.312,49.2204
3,double,uniform,GPU,"P | P | P | P | N | D",512,67,2.91517,0.00236,38.7139,7.60102,49.325,49.2324
3,double,uniform,GPU,"P | P | P | P | N | D",512,68,2.91779,0.0024,38.7199,7.59453,49.3407,49.2346
3,double,uniform,GPU,"P | P | P | P | N | D",512,69,2.91613,0.002391,38.7207,7.59651,49.3377,49.2358
3,double,uniform,GPU,"P | P | P | P | N | D",512,70,2.91654,0.00272,38.7257,7.59238,49.3346,49.2373
3,double,uniform,GPU,"P | P | P | P | N | D",512,71,2.91178,0.0026,38.7169,7.60112,49.326,49.2324
3,double,uniform,GPU,"P | P | P | P | N | D",512,72,2.91843,0.00255,38.7187,7.5968,49.3301,49.2365
3,double,uniform,GPU,"P | P | P | P | N | D",512,73,2.91456,0.00243,38.7182,7.59293,49.3293,49.2281
3,double,uniform,GPU,"P | P | P | P | N | D",512,74,2.91696,0.00249,38.7196,7.59859,49.333,49.2376
