dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"Ds | Ns",64,0,183.507,0,0.053829,51.6841,235.346,235.245
1,double,uniform,GPU,"Ds | Ns",256,40,0.011872,0,0.039809,0.007584,0.094549,0.059265
1,double,uniform,GPU,"Ds | Ns",256,41,0.012032,0,0.04005,0.008096,0.094839,0.060178
1,double,uniform,GPU,"Ds | Ns",256,42,0.01232,0,0.039969,0.0088,0.094639,0.061089
1,double,uniform,GPU,"Ds | Ns",256,43,0.010848,0,0.03932,0.007648,0.092869,0.057816
1,double,uniform,GPU,"Ds | Ns",256,44,0.011776,0,0.041289,0.008,0.094789,0.061065
1,double,uniform,GPU,"Ds | Ns",256,45,0.012928,0,0.039329,0.007584,0.094969,0.059841
1,double,uniform,GPU,"Ds | Ns",256,46,0.012224,0,0.03981,0.008288,0.096149,0.060322
1,double,uniform,GPU,"Ds | Ns",256,47,0.012288,0,0.03971,0.008064,0.09609,0.060062
1,double,uniform,GPU,"Ds | Ns",256,48,0.012768,0,0.03961,0.007744,0.094669,0.060122
1,double,uniform,GPU,"Ds | Ns",256,49,0.012416,0,0.03976,0.007712,0.096879,0.059888
1,double,uniform,GPU,"Ds | Ns",256,50,0.012416,0,0.03944,0.00672,0.093999,0.058576
1,double,uniform,GPU,"Ds | Ns",256,51,0.010944,0,0.03929,0.006592,0.092149,0.056826
1,double,uniform,GPU,"Ds | Ns",256,52,0.010752,0,0.039729,0.007616,0.092379,0.058097
1,double,uniform,GPU,"Ds | Ns",256,53,0.018528,0,0.03979,0.008064,0.101709,0.066382
1,double,uniform,GPU,"Ds | Ns",256,54,0.009984,0,0.03965,0.00992,0.094429,0.059554
1,double,uniform,GPU,"Ds | Ns",256,55,0.009792,0,0.04007,0.007488,0.093949,0.05735
1,double,uniform,GPU,"Ds | Ns",256,56,0.01152,0,0.03953,0.00832,0.094188,0.05937
1,double,uniform,GPU,"Ds | Ns",256,57,0.012384,0,0.03952,0.008512,0.095389,0.060416
1,double,uniform,GPU,"Ds | Ns",256,58,0.011104,0,0.04005,0.007904,0.093499,0.059058
1,double,uniform,GPU,"Ds | Ns",256,59,0.011936,0,0.03947,0.007648,0.093889,0.059054
1,double,uniform,GPU,"Ds | Ns",256,60,0.012288,0,0.03976,0.008288,0.096579,0.060336
1,double,uniform,GPU,"Ds | Ns",256,61,0.011296,0,0.03619,0.008288,0.085039,0.055774
1,double,uniform,GPU,"Ds | Ns",256,62,0.013344,0,0.03933,0.008288,0.096889,0.060962
1,double,uniform,GPU,"Ds | Ns",256,63,0.010048,0,0.039589,0.0072,0.098029,0.056837
1,double,uniform,GPU,"Ds | Ns",256,64,0.012384,0,0.119689,0.006912,0.175558,0.138985
1,double,uniform,GPU,"Ds | Ns",256,65,0.011648,0,0.03968,0.008192,0.095059,0.05952
1,double,uniform,GPU,"Ds | Ns",256,66,0.013056,0,0.04014,0.007744,0.097179,0.06094
1,double,uniform,GPU,"Ds | Ns",256,67,0.012416,0,0.03956,0.008256,0.095379,0.060232
1,double,uniform,GPU,"Ds | Ns",256,68,0.012576,0,0.0401,0.007584,0.097019,0.06026
1,double,uniform,GPU,"Ds | Ns",256,69,0.013088,0,0.040239,0.007904,0.095439,0.061231
1,double,uniform,GPU,"Ds | Ns",256,70,0.010656,0,0.039609,0.00752,0.092839,0.057785
1,double,uniform,GPU,"Ds | Ns",256,71,0.012352,0,0.03957,0.00864,0.095409,0.060562
1,double,uniform,GPU,"Ds | Ns",256,72,0.010688,0,0.03929,0.007872,0.092429,0.05785
1,double,uniform,GPU,"Ds | Ns",256,73,0.011136,0,0.03952,0.007488,0.094159,0.058144
1,double,uniform,GPU,"Ds | Ns",256,74,0.010624,0,0.132279,0.011136,0.185878,0.154039
1,double,uniform,GPU,"Ds | Ns",320,0,0.02432,0,0.04667,0.012,0.124488,0.08299
1,double,uniform,GPU,"Ds | Ns",320,1,0.011104,0,0.043519,0.008864,0.099999,0.063487
1,double,uniform,GPU,"Ds | Ns",320,2,0.010656,0,0.039808,0.009856,0.089179,0.06032
1,double,uniform,GPU,"Ds | Ns",320,3,0.012064,0,0.04254,0.007872,0.096619,0.062476
1,double,uniform,GPU,"Ds | Ns",320,4,0.010304,0,0.04281,0.0088,0.096119,0.061914
1,double,uniform,GPU,"Ds | Ns",320,5,0.01104,0,0.04225,0.008416,0.096559,0.061706
1,double,uniform,GPU,"Ds | Ns",320,6,0.014848,0,0.042159,0.008928,0.101569,0.065935
1,double,uniform,GPU,"Ds | Ns",320,7,0.010976,0,0.042199,0.008992,0.095659,0.062167
1,double,uniform,GPU,"Ds | Ns",320,8,0.0128,0,0.04212,0.007296,0.096059,0.062216
1,double,uniform,GPU,"Ds | Ns",320,9,0.010304,0,0.04249,0.008672,0.096349,0.061466
1,double,uniform,GPU,"Ds | Ns",320,10,0.01296,0,0.04278,0.009568,0.099789,0.065308
1,double,uniform,GPU,"Ds | Ns",320,11,0.011488,0,0.042289,0.008768,0.096399,0.062545
1,double,uniform,GPU,"Ds | Ns",320,12,0.011808,0,0.042,0.00848,0.100699,0.062288
1,double,uniform,GPU,"Ds | Ns",320,13,0.01168,0,0.04224,0.008992,0.097039,0.062912
1,double,uniform,GPU,"Ds | Ns",320,14,0.013152,0,0.042319,0.009088,0.099339,0.064559
1,double,uniform,GPU,"Ds | Ns",320,15,0.0104,0,0.042759,0.00896,0.096049,0.062119
1,double,uniform,GPU,"Ds | Ns",320,16,0.012736,0,0.042379,0.008992,0.098079,0.064107
1,double,uniform,GPU,"Ds | Ns",320,17,0.010976,0,0.0424,0.008864,0.096449,0.06224
1,double,uniform,GPU,"Ds | Ns",320,18,0.012192,0,0.04255,0.008928,0.097769,0.06367
1,double,uniform,GPU,"Ds | Ns",320,19,0.012256,0,0.04283,0.007776,0.100028,0.062862
1,double,uniform,GPU,"Ds | Ns",320,20,0.011264,0,0.03885,0.009632,0.090399,0.059746
1,double,uniform,GPU,"Ds | Ns",320,21,0.010336,0,0.043429,0.008192,0.096169,0.061957
1,double,uniform,GPU,"Ds | Ns",320,22,0.011648,0,0.042249,0.00912,0.097869,0.063017
1,double,uniform,GPU,"Ds | Ns",320,23,0.010624,0,0.042559,0.008704,0.096149,0.061887
1,double,uniform,GPU,"Ds | Ns",320,24,0.01248,0,0.042329,0.008352,0.096379,0.063161
1,double,uniform,GPU,"Ds | Ns",320,25,0.012704,0,0.042389,0.008064,0.096839,0.063157
1,double,uniform,GPU,"Ds | Ns",320,26,0.01312,0,0.04187,0.00864,0.098129,0.06363
1,double,uniform,GPU,"Ds | Ns",320,27,0.013056,0,0.03982,0.010496,0.093479,0.063372
1,double,uniform,GPU,"Ds | Ns",320,28,0.01152,0,0.04336,0.007904,0.096659,0.062784
1,double,uniform,GPU,"Ds | Ns",320,29,0.012768,0,0.04201,0.00848,0.097359,0.063258
1,double,uniform,GPU,"Ds | Ns",320,30,0.011232,0,0.04247,0.008928,0.097739,0.06263
1,double,uniform,GPU,"Ds | Ns",320,31,0.010592,0,0.04244,0.00736,0.094479,0.060392
1,double,uniform,GPU,"Ds | Ns",320,32,0.012128,0,0.041909,0.008448,0.097159,0.062485
1,double,uniform,GPU,"Ds | Ns",320,33,0.01248,0,0.04223,0.008416,0.097279,0.063126
1,double,uniform,GPU,"Ds | Ns",320,34,0.01216,0,0.041989,0.009344,0.098399,0.063493
1,double,uniform,GPU,"Ds | Ns",320,35,0.011936,0,0.04217,0.008544,0.097879,0.06265
1,double,uniform,GPU,"Ds | Ns",320,36,0.011776,0,0.144058,0.008832,0.198408,0.164666
1,double,uniform,GPU,"Ds | Ns",320,37,0.012032,0,0.042019,0.008288,0.096899,0.062339
1,double,uniform,GPU,"Ds | Ns",320,38,0.011968,0,0.04251,0.009984,0.098318,0.064462
1,double,uniform,GPU,"Ds | Ns",320,39,0.011744,0,0.042099,0.008448,0.095239,0.062291
1,double,uniform,GPU,"Ds | Ns",320,40,0.012096,0,0.041949,0.009152,0.098919,0.063197
1,double,uniform,GPU,"Ds | Ns",320,41,0.012512,0,0.042329,0.008448,0.098059,0.063289
1,double,uniform,GPU,"Ds | Ns",320,42,0.01216,0,0.042769,0.009824,0.098699,0.064753
1,double,uniform,GPU,"Ds | Ns",320,43,0.013312,0,0.04255,0.008608,0.099239,0.06447
1,double,uniform,GPU,"Ds | Ns",320,44,0.010976,0,0.04194,0.00832,0.095279,0.061236
1,double,uniform,GPU,"Ds | Ns",320,45,0.010464,0,0.042239,0.008192,0.094589,0.060895
1,double,uniform,GPU,"Ds | Ns",320,46,0.012384,0,0.04247,0.007872,0.097189,0.062726
1,double,uniform,GPU,"Ds | Ns",320,47,0.012416,0,0.049009,0.008768,0.106079,0.070193
1,double,uniform,GPU,"Ds | Ns",320,48,0.013056,0,0.04294,0.00832,0.098289,0.064316
1,double,uniform,GPU,"Ds | Ns",320,49,0.011232,0,0.0421,0.008448,0.095808,0.06178
1,double,uniform,GPU,"Ds | Ns",320,50,0.011072,0,0.04214,0.008128,0.095349,0.06134
1,double,uniform,GPU,"Ds | Ns",320,51,0.010528,0,0.04218,0.008672,0.097099,0.06138
1,double,uniform,GPU,"Ds | Ns",320,52,0.012576,0,0.03879,0.011136,0.090919,0.062502
1,double,uniform,GPU,"Ds | Ns",320,53,0.012192,0,0.042059,0.0088,0.097669,0.063051
1,double,uniform,GPU,"Ds | Ns",320,54,0.011904,0,0.04292,0.008544,0.185827,0.063368
1,double,uniform,GPU,"Ds | Ns",320,55,0.011616,0,0.0427,0.00864,0.096519,0.062956
1,double,uniform,GPU,"Ds | Ns",320,56,0.011456,0,0.04213,0.00848,0.095248,0.062066
1,double,uniform,GPU,"Ds | Ns",320,57,0.012384,0,0.04252,0.009664,0.099309,0.064568
1,double,uniform,GPU,"Ds | Ns",320,58,0.010848,0,0.04268,0.00896,0.095939,0.062488
1,double,uniform,GPU,"Ds | Ns",320,59,0.014112,0,0.039419,0.00944,0.092389,0.062971
1,double,uniform,GPU,"Ds | Ns",320,60,0.012544,0,0.0422,0.008288,0.097579,0.063032
1,double,uniform,GPU,"Ds | Ns",320,61,0.013184,0,0.041909,0.008096,0.098679,0.063189
1,double,uniform,GPU,"Ds | Ns",320,62,0.011776,0,0.04253,0.008576,0.098279,0.062882
1,double,uniform,GPU,"Ds | Ns",320,63,0.012032,0,0.04247,0.006976,0.09629,0.061478
1,double,uniform,GPU,"Ds | Ns",320,64,0.011008,0,0.04196,0.00848,0.095079,0.061448
1,double,uniform,GPU,"Ds | Ns",320,65,0.011168,0,0.04214,0.009152,0.096199,0.06246
1,double,uniform,GPU,"Ds | Ns",320,66,0.010304,0,0.042299,0.00816,0.095069,0.060763
1,double,uniform,GPU,"Ds | Ns",320,67,0.011904,0,0.04215,0.009184,0.098129,0.063238
1,double,uniform,GPU,"Ds | Ns",320,68,0.013568,0,0.04242,0.007456,0.097159,0.063444
1,double,uniform,GPU,"Ds | Ns",320,69,0.011072,0,0.042779,0.009152,0.097739,0.063003
1,double,uniform,GPU,"Ds | Ns",320,70,0.0104,0,0.04209,0.00912,0.09567,0.06161
1,double,uniform,GPU,"Ds | Ns",320,71,0.011584,0,0.041909,0.00944,0.097889,0.062933
1,double,uniform,GPU,"Ds | Ns",320,72,0.012704,0,0.039529,0.009664,0.090259,0.061897
1,double,uniform,GPU,"Ds | Ns",320,73,0.012128,0,0.04245,0.00816,0.09837,0.062738
1,double,uniform,GPU,"Ds | Ns",320,74,0.012608,0,0.04254,0.00848,0.098449,0.063628
1,double,uniform,GPU,"Ds | Ns",384,0,0.023136,0,0.056399,0.011904,0.132979,0.091439
1,double,uniform,GPU,"Ds | Ns",384,1,0.017696,0,0.053499,0.01152,0.120499,0.082715
1,double,uniform,GPU,"Ds | Ns",384,2,0.013888,0,0.05221,0.008256,0.108839,0.074354
1,double,uniform,GPU,"Ds | Ns",384,3,0.011328,0,0.052419,0.00832,0.106549,0.072067
1,double,uniform,GPU,"Ds | Ns",384,4,0.01264,0,0.05246,0.008864,0.108639,0.073964
1,double,uniform,GPU,"Ds | Ns",384,5,0.01136,0,0.052079,0.007776,0.106079,0.071215
1,double,uniform,GPU,"Ds | Ns",384,6,0.013216,0,0.051639,0.00752,0.106219,0.072375
1,double,uniform,GPU,"Ds | Ns",384,7,0.010048,0,0.05224,0.007968,0.105089,0.070256
1,double,uniform,GPU,"Ds | Ns",384,8,0.012864,0,0.051959,0.009088,0.109439,0.073911
1,double,uniform,GPU,"Ds | Ns",384,9,0.013728,0,0.05288,0.008576,0.110109,0.075184
1,double,uniform,GPU,"Ds | Ns",384,10,0.012992,0,0.05244,0.007616,0.108449,0.073048
1,double,uniform,GPU,"Ds | Ns",384,11,0.010112,0,0.05169,0.008768,0.105469,0.07057
1,double,uniform,GPU,"Ds | Ns",384,12,0.010112,0,0.048409,0.009632,0.096219,0.068153
1,double,uniform,GPU,"Ds | Ns",384,13,0.011936,0,0.052179,0.008832,0.106979,0.072947
1,double,uniform,GPU,"Ds | Ns",384,14,0.011552,0,0.05202,0.008224,0.107719,0.071796
1,double,uniform,GPU,"Ds | Ns",384,15,0.0112,0,0.051949,0.009472,0.107389,0.072621
1,double,uniform,GPU,"Ds | Ns",384,16,0.11232,0,0.053169,0.008256,0.207998,0.173745
1,double,uniform,GPU,"Ds | Ns",384,17,0.012608,0,0.05187,0.010112,0.109158,0.07459
1,double,uniform,GPU,"Ds | Ns",384,18,0.010912,0,0.052469,0.008832,0.106869,0.072213
1,double,uniform,GPU,"Ds | Ns",384,19,0.012448,0,0.049639,0.009984,0.101999,0.072071
1,double,uniform,GPU,"Ds | Ns",384,20,0.014688,0,0.051849,0.00864,0.110539,0.075177
1,double,uniform,GPU,"Ds | Ns",384,21,0.011712,0,0.05175,0.008128,0.107638,0.07159
1,double,uniform,GPU,"Ds | Ns",384,22,0.012256,0,0.05202,0.008448,0.109689,0.072724
1,double,uniform,GPU,"Ds | Ns",384,23,0.010592,0,0.05209,0.008064,0.105329,0.070746
1,double,uniform,GPU,"Ds | Ns",384,24,0.0128,0,0.05225,0.007328,0.106459,0.072378
1,double,uniform,GPU,"Ds | Ns",384,25,0.011968,0,0.051729,0.008928,0.107069,0.072625
1,double,uniform,GPU,"Ds | Ns",384,26,0.011712,0,0.05213,0.008544,0.106579,0.072386
1,double,uniform,GPU,"Ds | Ns",384,27,0.01088,0,0.052089,0.009504,0.106489,0.072473
1,double,uniform,GPU,"Ds | Ns",384,28,0.01616,0,0.051749,0.008768,0.111458,0.076677
1,double,uniform,GPU,"Ds | Ns",384,29,0.015552,0,0.052589,0.00912,0.111509,0.077261
1,double,uniform,GPU,"Ds | Ns",384,30,0.010976,0,0.052269,0.010368,0.108199,0.073613
1,double,uniform,GPU,"Ds | Ns",384,31,0.011648,0,0.05269,0.009056,0.107528,0.073394
1,double,uniform,GPU,"Ds | Ns",384,32,0.010016,0,0.052029,0.008608,0.105299,0.070653
1,double,uniform,GPU,"Ds | Ns",384,33,0.011648,0,0.05174,0.008832,0.106739,0.07222
1,double,uniform,GPU,"Ds | Ns",384,34,0.01232,0,0.05221,0.008608,0.108829,0.073138
1,double,uniform,GPU,"Ds | Ns",384,35,0.011488,0,0.05244,0.008416,0.105749,0.072344
1,double,uniform,GPU,"Ds | Ns",384,36,0.011584,0,0.053059,0.007328,0.108499,0.071971
1,double,uniform,GPU,"Ds | Ns",384,37,0.011936,0,0.051799,0.008064,0.106599,0.071799
1,double,uniform,GPU,"Ds | Ns",384,38,0.010464,0,0.04822,0.009472,0.096779,0.068156
1,double,uniform,GPU,"Ds | Ns",384,39,0.013376,0,0.0521,0.009152,0.109348,0.074628
1,double,uniform,GPU,"Ds | Ns",384,40,0.01216,0,0.05213,0.009344,0.108439,0.073634
1,double,uniform,GPU,"Ds | Ns",384,41,0.01264,0,0.05306,0.008384,0.109319,0.074084
1,double,uniform,GPU,"Ds | Ns",384,42,0.01152,0,0.051699,0.008992,0.106439,0.072211
1,double,uniform,GPU,"Ds | Ns",384,43,0.010816,0,0.04826,0.009568,0.09689,0.068644
1,double,uniform,GPU,"Ds | Ns",384,44,0.01056,0,0.052109,0.008448,0.105159,0.071117
1,double,uniform,GPU,"Ds | Ns",384,45,0.011136,0,0.05147,0.007328,0.102769,0.069934
1,double,uniform,GPU,"Ds | Ns",384,46,0.012224,0,0.05185,0.009376,0.109309,0.07345
1,double,uniform,GPU,"Ds | Ns",384,47,0.011744,0,0.05182,0.008928,0.107058,0.072492
1,double,uniform,GPU,"Ds | Ns",384,48,0.012704,0,0.051789,0.0072,0.105069,0.071693
1,double,uniform,GPU,"Ds | Ns",384,49,0.011584,0,0.05179,0.00704,0.105858,0.070414
1,double,uniform,GPU,"Ds | Ns",384,50,0.012608,0,0.048689,0.010208,0.100319,0.071505
1,double,uniform,GPU,"Ds | Ns",384,51,0.010976,0,0.051679,0.00896,0.110778,0.071615
1,double,uniform,GPU,"Ds | Ns",384,52,0.010656,0,0.144158,0.008064,0.197448,0.162878
1,double,uniform,GPU,"Ds | Ns",384,53,0.011872,0,0.05178,0.008928,0.10699,0.07258
1,double,uniform,GPU,"Ds | Ns",384,54,0.012608,0,0.051799,0.007712,0.107639,0.072119
1,double,uniform,GPU,"Ds | Ns",384,55,0.012896,0,0.052399,0.008416,0.107269,0.073711
1,double,uniform,GPU,"Ds | Ns",384,56,0.011168,0,0.05246,0.00848,0.105189,0.072108
1,double,uniform,GPU,"Ds | Ns",384,57,0.010528,0,0.05233,0.009408,0.107159,0.072266
1,double,uniform,GPU,"Ds | Ns",384,58,0.011136,0,0.051949,0.00864,0.110368,0.071725
1,double,uniform,GPU,"Ds | Ns",384,59,0.011776,0,0.051869,0.008544,0.106789,0.072189
1,double,uniform,GPU,"Ds | Ns",384,60,0.013184,0,0.051849,0.009312,0.109379,0.074345
1,double,uniform,GPU,"Ds | Ns",384,61,0.012576,0,0.052549,0.008928,0.109289,0.074053
1,double,uniform,GPU,"Ds | Ns",384,62,0.013056,0,0.05229,0.007616,0.107439,0.072962
1,double,uniform,GPU,"Ds | Ns",384,63,0.01008,0,0.052249,0.008608,0.107169,0.070937
1,double,uniform,GPU,"Ds | Ns",384,64,0.010464,0,0.05198,0.00672,0.104739,0.069164
1,double,uniform,GPU,"Ds | Ns",384,65,0.01248,0,0.05208,0.008704,0.107619,0.073264
1,double,uniform,GPU,"Ds | Ns",384,66,0.013664,0,0.052119,0.008768,0.110159,0.074551
1,double,uniform,GPU,"Ds | Ns",384,67,0.011264,0,0.051629,0.009152,0.106619,0.072045
1,double,uniform,GPU,"Ds | Ns",384,68,0.010816,0,0.053249,0.00832,0.106439,0.072385
1,double,uniform,GPU,"Ds | Ns",384,69,0.012416,0,0.04833,0.009952,0.099268,0.070698
1,double,uniform,GPU,"Ds | Ns",384,70,0.011904,0,0.05233,0.00768,0.109199,0.071914
1,double,uniform,GPU,"Ds | Ns",384,71,0.010272,0,0.052179,0.008512,0.104949,0.070963
1,double,uniform,GPU,"Ds | Ns",384,72,0.01216,0,0.05207,0.008352,0.107719,0.072582
1,double,uniform,GPU,"Ds | Ns",384,73,0.011968,0,0.051639,0.00912,0.104069,0.072727
1,double,uniform,GPU,"Ds | Ns",384,74,0.010784,0,0.05202,0.009536,0.106829,0.07234
1,double,uniform,GPU,"Ds | Ns",448,0,0.024416,0,0.04043,0.0136,0.115299,0.078446
1,double,uniform,GPU,"Ds | Ns",448,1,0.012512,0,0.040289,0.007776,0.097109,0.060577
1,double,uniform,GPU,"Ds | Ns",448,2,0.011648,0,0.040369,0.007712,0.094709,0.059729
1,double,uniform,GPU,"Ds | Ns",448,3,0.012896,0,0.04019,0.007456,0.095849,0.060542
1,double,uniform,GPU,"Ds | Ns",448,4,0.011552,0,0.04035,0.007136,0.093849,0.059038
1,double,uniform,GPU,"Ds | Ns",448,5,0.011744,0,0.04045,0.008512,0.096239,0.060706
1,double,uniform,GPU,"Ds | Ns",448,6,0.012064,0,0.04013,0.007872,0.09485,0.060066
1,double,uniform,GPU,"Ds | Ns",448,7,0.012,0,0.040279,0.007776,0.096629,0.060055
1,double,uniform,GPU,"Ds | Ns",448,8,0.017504,0,0.040439,0.007488,0.100629,0.065431
1,double,uniform,GPU,"Ds | Ns",448,9,0.012544,0,0.04073,0.011584,0.100349,0.064858
1,double,uniform,GPU,"Ds | Ns",448,10,0.012288,0,0.04041,0.007264,0.093649,0.059962
1,double,uniform,GPU,"Ds | Ns",448,11,0.012096,0,0.040309,0.007616,0.094569,0.060021
1,double,uniform,GPU,"Ds | Ns",448,12,0.011104,0,0.040219,0.008288,0.094699,0.059611
1,double,uniform,GPU,"Ds | Ns",448,13,0.012608,0,0.039169,0.008704,0.095029,0.060481
1,double,uniform,GPU,"Ds | Ns",448,14,0.011392,0,0.040239,0.007584,0.093829,0.059215
1,double,uniform,GPU,"Ds | Ns",448,15,0.013184,0,0.04024,0.00672,0.096739,0.060144
1,double,uniform,GPU,"Ds | Ns",448,16,0.011168,0,0.040929,0.007008,0.203098,0.059105
1,double,uniform,GPU,"Ds | Ns",448,17,0.011424,0,0.04088,0.007104,0.09509,0.059408
1,double,uniform,GPU,"Ds | Ns",448,18,0.010656,0,0.0365,0.009504,0.086399,0.05666
1,double,uniform,GPU,"Ds | Ns",448,19,0.011744,0,0.03757,0.009376,0.086689,0.05869
1,double,uniform,GPU,"Ds | Ns",448,20,0.011104,0,0.04089,0.00736,0.094269,0.059354
1,double,uniform,GPU,"Ds | Ns",448,21,0.01184,0,0.040069,0.007296,0.093829,0.059205
1,double,uniform,GPU,"Ds | Ns",448,22,0.012864,0,0.04022,0.014112,0.102078,0.067196
1,double,uniform,GPU,"Ds | Ns",448,23,0.01072,0,0.041389,0.007424,0.102579,0.059533
1,double,uniform,GPU,"Ds | Ns",448,24,0.01152,0,0.040429,0.007776,0.095069,0.059725
1,double,uniform,GPU,"Ds | Ns",448,25,0.013152,0,0.04046,0.007456,0.096829,0.061068
1,double,uniform,GPU,"Ds | Ns",448,26,0.012224,0,0.040469,0.008192,0.095519,0.060885
1,double,uniform,GPU,"Ds | Ns",448,27,0.013536,0,0.04096,0.009408,0.099879,0.063904
1,double,uniform,GPU,"Ds | Ns",448,28,0.011136,0,0.040079,0.00784,0.095439,0.059055
1,double,uniform,GPU,"Ds | Ns",448,29,0.012992,0,0.04023,0.00768,0.10135,0.060902
1,double,uniform,GPU,"Ds | Ns",448,30,0.01824,0,0.04001,0.007584,0.101689,0.065834
1,double,uniform,GPU,"Ds | Ns",448,31,0.012064,0,0.040029,0.008224,0.095419,0.060317
1,double,uniform,GPU,"Ds | Ns",448,32,0.01184,0,0.04074,0.008416,0.095239,0.060996
1,double,uniform,GPU,"Ds | Ns",448,33,0.01312,0,0.040419,0.007552,0.095909,0.061091
1,double,uniform,GPU,"Ds | Ns",448,34,0.01088,0,0.04026,0.008128,0.093939,0.059268
1,double,uniform,GPU,"Ds | Ns",448,35,0.01264,0,0.04033,0.006784,0.095519,0.059754
1,double,uniform,GPU,"Ds | Ns",448,36,0.013344,0,0.040369,0.007744,0.097699,0.061457
1,double,uniform,GPU,"Ds | Ns",448,37,0.013088,0,0.04021,0.006752,0.100659,0.06005
1,double,uniform,GPU,"Ds | Ns",448,38,0.011616,0,0.04009,0.008224,0.095249,0.05993
1,double,uniform,GPU,"Ds | Ns",448,39,0.01136,0,0.04027,0.008256,0.094759,0.059886
1,double,uniform,GPU,"Ds | Ns",448,40,0.013344,0,0.04042,0.008064,0.098109,0.061828
1,double,uniform,GPU,"Ds | Ns",448,41,0.01104,0,0.040339,0.00736,0.093399,0.058739
1,double,uniform,GPU,"Ds | Ns",448,42,0.013248,0,0.040119,0.007616,0.096939,0.060983
1,double,uniform,GPU,"Ds | Ns",448,43,0.012992,0,0.040589,0.007552,0.103939,0.061133
1,double,uniform,GPU,"Ds | Ns",448,44,0.01152,0,0.04048,0.00656,0.176339,0.05856
1,double,uniform,GPU,"Ds | Ns",448,45,0.011616,0,0.03865,0.007744,0.093309,0.05801
1,double,uniform,GPU,"Ds | Ns",448,46,0.011616,0,0.04032,0.00768,0.094439,0.059616
1,double,uniform,GPU,"Ds | Ns",448,47,0.01072,0,0.04057,0.007392,0.093959,0.058682
1,double,uniform,GPU,"Ds | Ns",448,48,0.013696,0,0.04019,0.007872,0.096559,0.061758
1,double,uniform,GPU,"Ds | Ns",448,49,0.010368,0,0.04007,0.007712,0.093699,0.05815
1,double,uniform,GPU,"Ds | Ns",448,50,0.011296,0,0.037849,0.00912,0.086619,0.058265
1,double,uniform,GPU,"Ds | Ns",448,51,0.012928,0,0.03635,0.010432,0.087679,0.05971
1,double,uniform,GPU,"Ds | Ns",448,52,0.012032,0,0.04052,0.006848,0.096799,0.0594
1,double,uniform,GPU,"Ds | Ns",448,53,0.011648,0,0.040539,0.00832,0.205778,0.060507
1,double,uniform,GPU,"Ds | Ns",448,54,0.014176,0,0.04004,0.007936,0.098739,0.062152
1,double,uniform,GPU,"Ds | Ns",448,55,0.012448,0,0.0402,0.008064,0.09609,0.060712
1,double,uniform,GPU,"Ds | Ns",448,56,0.012128,0,0.04021,0.00752,0.095169,0.059858
1,double,uniform,GPU,"Ds | Ns",448,57,0.011232,0,0.040199,0.007488,0.094349,0.058919
1,double,uniform,GPU,"Ds | Ns",448,58,0.010304,0,0.04011,0.007872,0.093679,0.058286
1,double,uniform,GPU,"Ds | Ns",448,59,0.011488,0,0.040369,0.007776,0.095919,0.059633
1,double,uniform,GPU,"Ds | Ns",448,60,0.011552,0,0.040339,0.007712,0.098989,0.059603
1,double,uniform,GPU,"Ds | Ns",448,61,0.011744,0,0.040389,0.007776,0.094989,0.059909
1,double,uniform,GPU,"Ds | Ns",448,62,0.013248,0,0.04014,0.007712,0.097179,0.0611
1,double,uniform,GPU,"Ds | Ns",448,63,0.01344,0,0.04009,0.008576,0.096479,0.062106
1,double,uniform,GPU,"Ds | Ns",448,64,0.010688,0,0.04053,0.009952,0.094979,0.06117
1,double,uniform,GPU,"Ds | Ns",448,65,0.012448,0,0.04026,0.00816,0.094419,0.060868
1,double,uniform,GPU,"Ds | Ns",448,66,0.012,0,0.040529,0.007552,0.095049,0.060081
1,double,uniform,GPU,"Ds | Ns",448,67,0.012256,0,0.04028,0.007584,0.095829,0.06012
1,double,uniform,GPU,"Ds | Ns",448,68,0.013024,0,0.0403,0.007264,0.103029,0.060588
1,double,uniform,GPU,"Ds | Ns",448,69,0.011168,0,0.04055,0.007584,0.094329,0.059302
1,double,uniform,GPU,"Ds | Ns",448,70,0.011424,0,0.04048,0.009344,0.096889,0.061248
1,double,uniform,GPU,"Ds | Ns",448,71,0.01248,0,0.040269,0.00784,0.096389,0.060589
1,double,uniform,GPU,"Ds | Ns",448,72,0.011104,0,0.04041,0.006752,0.092659,0.058266
1,double,uniform,GPU,"Ds | Ns",448,73,0.012256,0,0.04053,0.007456,0.095789,0.060242
1,double,uniform,GPU,"Ds | Ns",448,74,0.013952,0,0.04047,0.007424,0.097739,0.061846
1,double,uniform,GPU,"Ds | Ns",512,0,0.024704,0,0.046369,0.013184,0.126389,0.084257
1,double,uniform,GPU,"Ds | Ns",512,1,0.01408,0,0.04206,0.009152,0.099759,0.065292
1,double,uniform,GPU,"Ds | Ns",512,2,0.009888,0,0.041609,0.009696,0.095739,0.061193
1,double,uniform,GPU,"Ds | Ns",512,3,0.011872,0,0.041869,0.008544,0.096339,0.062285
1,double,uniform,GPU,"Ds | Ns",512,4,0.010592,0,0.04169,0.009504,0.095859,0.061786
1,double,uniform,GPU,"Ds | Ns",512,5,0.011104,0,0.04169,0.008224,0.096829,0.061018
