dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,0.075904,0.003131,0.060969,52.1897,263.74,52.3297
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,0.38672,0.00211,0.547004,0.113888,1.78041,1.04972
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,0.3864,0.001971,0.548564,0.11424,1.78494,1.05117
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,0.386528,0.00211,0.550194,0.112384,1.78366,1.05122
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,0.385824,0.002221,0.548103,0.112128,1.77564,1.04828
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,0.380992,0.00219,0.549594,0.114144,1.77347,1.04692
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,0.38608,0.002399,0.549683,0.114304,1.77676,1.05247
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,0.384512,0.00292,0.548264,0.114208,1.78915,1.0499
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,0.37456,0.002141,0.548573,0.113024,1.76787,1.0383
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,0.643648,0.00245,1.25581,0.399328,3.67498,2.30123
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,0.64416,0.00226,1.25832,0.400928,3.68929,2.30566
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,0.641792,0.002391,1.25177,0.401664,3.67359,2.29761
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,0.643104,0.00199,1.25203,0.40096,3.67142,2.29808
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,0.640384,0.00202,1.25393,0.399552,3.67685,2.29588
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,0.643712,0.00246,1.25308,0.399424,3.68372,2.29867
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,0.642016,0.0023,1.25262,0.40064,3.67734,2.29757
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,0.641376,0.00207,1.25367,0.399648,3.67771,2.29676
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,0.639616,0.00219,1.25438,0.40288,3.6744,2.29906
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,0.641888,0.00193,1.25479,0.402464,3.675,2.30107
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,0.6408,0.00204,1.25428,0.402784,3.67815,2.2999
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,0.649248,0.00208,1.26179,0.4016,3.68772,2.31471
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,0.640896,0.00206,1.25716,0.399264,3.67856,2.29938
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,0.642816,0.002811,1.25599,0.40064,3.68713,2.30225
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,0.64192,0.00203,1.25268,0.400544,3.67963,2.29717
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,0.641504,0.00211,1.2533,0.401504,3.68404,2.29841
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,0.639776,0.001919,1.25683,0.404032,3.67388,2.30255
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,0.639136,0.002079,1.25455,0.404608,3.67094,2.30037
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,0.640064,0.00209,1.25319,0.4048,3.67606,2.30014
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,0.642848,0.002332,1.25339,0.39888,3.67766,2.29745
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,0.643264,0.00219,1.25512,0.403264,3.68392,2.30383
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,0.642336,0.00225,1.25815,0.40144,3.68865,2.30417
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,0.642336,0.00232,1.25473,0.40336,3.68142,2.30274
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,0.650144,0.0028,1.25452,0.402016,3.69348,2.30948
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,0.642048,0.00196,1.25624,0.40336,3.68136,2.3036
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,0.6432,0.00206,1.25519,0.399936,3.68402,2.30038
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,0.64368,0.00238,1.25733,0.40192,3.68489,2.30531
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,0.64496,0.002009,1.25497,0.400928,3.68477,2.30286
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,0.641088,0.00211,1.25484,0.400992,3.67758,2.29903
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,0.6424,0.00191,1.25855,0.399616,3.68401,2.30247
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,0.640608,0.002839,1.2559,0.403104,3.68048,2.30245
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,0.642112,0.00187,1.2546,0.403872,3.68115,2.30245
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,0.643552,0.002191,1.25541,0.402464,3.69196,2.30362
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,0.638912,0.0019,1.25415,0.406688,3.67619,2.30165
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,0.63872,0.00189,1.30021,0.400864,3.71063,2.34168
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,0.642624,0.00229,1.25366,0.399264,3.67511,2.29783
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,0.63952,0.002371,1.25326,0.400704,3.66927,2.29585
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,0.641088,0.00227,1.25637,0.40144,3.67862,2.30116
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,0.637664,0.002731,1.25276,0.401664,3.67448,2.29482
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,0.640192,0.002059,1.25083,0.406976,3.674,2.30006
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,0.638944,0.00197,1.25513,0.403104,3.68091,2.29914
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,0.642304,0.00223,1.25748,0.40432,3.68502,2.30633
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,0.641888,0.00211,1.25592,0.4016,3.68475,2.30151
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,0.640416,0.00221,1.25644,0.398784,3.68148,2.29785
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,0.644608,0.00251,1.25835,0.40336,3.68875,2.30882
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,0.634816,0.00179,1.25243,0.40048,3.65987,2.28951
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,0.643168,0.00193,1.25624,0.407424,3.68385,2.30876
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,0.641248,0.0024,1.25419,0.39904,3.67985,2.29687
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,0.641472,0.002009,1.25543,0.40304,3.6843,2.30195
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,0.643744,0.002201,1.25339,0.401376,3.68889,2.30071
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,0.638784,0.00191,1.25323,0.403232,3.67249,2.29715
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,0.642432,0.00202,1.25668,0.398912,3.67885,2.30004
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,0.64288,0.00224,1.25714,0.399552,3.68447,2.30181
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,0.641856,0.00213,1.2555,0.401632,3.68212,2.30111
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,0.638624,0.002309,1.25829,0.401312,3.6747,2.30053
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,0.642496,0.0021,1.25506,0.398912,3.67042,2.29856
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,0.64032,0.00192,1.25358,0.400704,3.68669,2.29652
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,0.642144,0.00198,1.2765,0.40096,3.70536,2.32158
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,0.640096,0.002371,1.25495,0.399072,3.67594,2.29648
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,0.643584,0.00193,1.25392,0.401088,3.68447,2.30052
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,0.639008,0.002399,1.25749,0.401632,3.68332,2.30053
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,0.642112,0.0023,1.25673,0.404352,3.67792,2.30549
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,0.637408,0.00201,1.25385,0.402496,3.67462,2.29576
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,0.634432,0.00196,1.25377,0.404,3.6653,2.29416
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,0.642912,0.002161,1.25376,0.403552,3.67825,2.30238
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,0.640832,0.001949,1.2564,0.397536,3.66977,2.29671
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,0.64432,0.002211,1.25442,0.403488,3.68121,2.30444
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,0.64336,0.00229,1.25389,0.39952,3.67535,2.29906
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,0.643456,0.00298,1.25706,0.400896,3.68508,2.30439
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,0.644288,0.00244,1.25354,0.400896,3.69537,2.30116
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,0.64048,0.001919,1.2581,0.401792,3.68216,2.30229
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,0.643744,0.0022,1.25284,0.401536,3.6768,2.30032
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,0.640608,0.0021,1.25502,0.3992,3.68561,2.29693
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,0.640064,0.001781,1.25513,0.40128,3.67728,2.29825
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,0.642208,0.001819,1.25446,0.401408,3.68104,2.2999
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,1.0193,0.0022,2.09942,0.627584,5.71043,3.7485
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,1.01904,0.002201,2.10532,0.629408,5.69326,3.75597
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,1.01622,0.002651,2.10269,0.623104,5.70848,3.74467
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,1.01661,0.00234,2.10178,0.622144,5.71487,3.74287
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,1.01683,0.001889,2.09796,0.631072,5.70062,3.74775
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,1.02064,0.002128,2.10463,0.623328,5.69642,3.75072
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,1.01987,0.00214,2.10669,0.626208,5.71885,3.75491
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,1.01667,0.00211,2.09939,0.627968,5.69442,3.74614
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,1.01728,0.00214,2.09927,0.632896,5.71978,3.75158
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,1.01917,0.002,2.10017,0.633184,5.71228,3.75452
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,1.01552,0.001921,2.09991,0.624864,5.70033,3.74221
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,1.02013,0.002351,2.10004,0.627808,5.70223,3.75033
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,1.01578,0.00192,2.09813,0.627744,5.68795,3.74357
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,1.0153,0.00239,2.09682,0.627232,5.6812,3.74173
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,1.01949,0.00303,2.102,0.626048,5.70554,3.75056
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,1.02067,0.001929,2.10479,0.622784,5.69548,3.75017
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,1.01811,0.00229,2.09786,0.630784,5.71259,3.74904
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,1.01715,0.001981,2.10261,0.622208,5.70336,3.74396
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,1.01866,0.00261,2.1065,0.62432,5.72786,3.75208
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,1.01712,0.00211,2.10183,0.620672,5.7025,3.74173
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,1.01763,0.002199,2.10103,0.622592,5.69855,3.74345
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,1.01853,0.00205,2.09789,0.62384,5.70445,3.7423
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,1.01965,0.00223,2.09924,0.630144,5.68963,3.75126
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,1.01747,0.00195,2.10096,0.63168,5.69131,3.75206
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,1.01718,0.00191,2.10208,0.626144,5.70606,3.74731
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,1.01702,0.00271,2.0993,0.624416,5.69122,3.74345
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,1.01558,0.00219,2.09673,0.62464,5.68446,3.73914
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,1.01946,0.00202,2.09928,0.63024,5.6999,3.75099
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,1.01894,0.00235,2.10091,0.630912,5.70444,3.75311
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,1.01869,0.00213,2.10267,0.624224,5.71311,3.74771
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,1.01952,0.00221,2.10123,0.628768,5.69438,3.75172
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,1.0185,0.00237,2.10033,0.626816,5.70417,3.74801
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,1.01677,0.00225,2.10013,0.627584,5.69027,3.74673
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,1.01789,0.00213,2.10258,0.628832,5.7046,3.75143
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,1.0167,0.00239,2.10076,0.63408,5.71033,3.75393
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,1.01699,0.002891,2.09697,0.633024,5.71484,3.74987
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,1.01728,0.00214,2.09985,0.624736,5.69935,3.744
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,1.02627,0.00219,2.10266,0.627456,5.71146,3.75857
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,1.01795,0.002211,2.09629,0.62496,5.69048,3.74141
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,1.01722,0.00256,2.09788,0.624864,5.69886,3.74252
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,1.01763,0.00222,2.10174,0.62272,5.69658,3.74431
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,1.0176,0.002179,2.09786,0.634336,5.70215,3.75197
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,1.01629,0.002188,2.09834,0.628544,5.69023,3.74536
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,1.01811,0.00211,2.10074,0.627584,5.72127,3.74854
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,1.02013,0.003229,2.10033,0.626144,5.75348,3.74983
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,1.01786,0.00217,2.09986,0.626816,5.69787,3.7467
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,1.02022,0.00234,2.10129,0.626656,5.695,3.75051
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,1.02035,0.002169,2.0972,0.628352,5.68906,3.74807
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,1.0223,0.00238,2.10225,0.623968,5.69441,3.7509
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,1.01779,0.0019,2.1031,0.629632,5.71103,3.75242
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,1.01533,0.00192,2.10213,0.626208,5.69612,3.74558
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,1.01706,0.00234,2.09962,0.623488,5.68841,3.7425
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,1.01658,0.00281,2.10337,0.6344,5.71141,3.75715
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,1.02032,0.00222,2.10007,0.623744,5.68382,3.74635
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,1.01603,0.002201,2.09815,0.62288,5.6824,3.73926
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,1.01811,0.002048,2.09945,0.62912,5.71284,3.74873
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,1.01763,0.00193,2.0983,0.629248,5.6955,3.74711
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,1.01773,0.00213,2.09909,0.623808,5.70494,3.74275
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,1.01642,0.0028,2.10117,0.626688,5.68796,3.74707
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,1.01798,0.00226,2.10118,0.626368,5.69599,3.74779
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,1.01891,0.00252,2.09851,0.627168,5.70311,3.74711
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,1.01744,0.00205,2.10287,0.630752,5.70669,3.75311
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,1.01757,0.00291,2.10204,0.62832,5.69438,3.75083
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,1.0152,0.00207,2.09706,0.630016,5.69709,3.74434
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,1.01638,0.0019,2.0983,0.625504,5.68546,3.74208
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,1.0192,0.002362,2.10167,0.627872,5.71275,3.7511
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,1.0153,0.00217,2.09813,0.63216,5.70169,3.74775
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,1.01734,0.00198,2.10457,0.623552,5.7029,3.74744
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,1.01837,0.00213,2.09931,0.62832,5.70578,3.74813
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,1.01974,0.00216,2.09868,0.632736,5.69745,3.75332
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,1.01725,0.00272,2.09575,0.624448,5.68994,3.74016
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,1.01542,0.00208,2.1007,0.624128,5.68882,3.74233
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,1.01946,0.002099,2.10116,0.623776,5.69481,3.74649
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,1.01693,0.001871,2.0953,0.626272,5.69679,3.74037
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,1.01718,0.00244,2.09824,0.620448,5.68881,3.73831
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,1.48829,0.00251,3.10161,0.9624,8.22216,5.55481
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,1.49037,0.00286,3.10181,0.958944,8.21711,5.55399
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,1.48742,0.001931,3.09753,0.956448,8.20464,5.54333
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,1.49171,0.00256,3.10337,0.964704,8.23021,5.56235
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,1.48742,0.00195,3.10187,0.945696,8.2056,5.53693
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,1.49034,0.00198,3.09856,0.947904,8.22247,5.53877
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,1.49219,0.001981,3.09878,0.953376,8.21269,5.54633
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,1.48918,0.00194,3.10043,0.95936,8.22421,5.55091
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,1.49146,0.00305,3.10283,0.949824,8.22391,5.54715
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,1.49053,0.00226,3.10088,0.945568,8.2036,5.53923
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,1.49325,0.001928,3.10133,0.94432,8.21808,5.54082
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,1.49059,0.00266,3.09885,0.94912,8.19969,5.54122
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,1.48912,0.0024,3.09932,0.950496,8.20224,5.54133
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,1.49795,0.001889,3.09703,0.952736,8.22921,5.5496
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,1.48918,0.00263,3.09913,0.958112,8.21931,5.54906
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,1.49043,0.00271,3.09948,0.956416,8.22191,5.54904
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,1.48784,0.00206,3.09985,0.946464,8.1972,5.53622
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,1.48778,0.00208,3.10138,0.95712,8.21501,5.54836
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,1.49146,0.002091,3.10452,0.950912,8.22798,5.54897
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,1.48794,0.002521,3.10003,0.948064,8.21015,5.53856
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,1.49014,0.00249,3.10125,0.953888,8.23007,5.54777
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,1.49005,0.00195,3.10258,0.952512,8.23061,5.54709
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,1.48794,0.00226,3.10277,0.952416,8.21823,5.54539
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,1.48646,0.001881,3.09481,0.951136,8.19126,5.5343
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,1.48883,0.00224,3.09971,0.959104,8.20898,5.54989
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,1.49315,0.00235,3.10177,0.944128,8.22555,5.5414
