dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | N | D",448,10,1.06893,0.002371,5.58644,2.4631,9.20104,9.12084
3,float,uniform,GPU,"P | P | P | P | N | D",448,11,1.06829,0.00252,5.5861,2.46243,9.20076,9.11934
3,float,uniform,GPU,"P | P | P | P | N | D",448,12,1.06781,0.00246,5.59129,2.46451,9.21164,9.12607
3,float,uniform,GPU,"P | P | P | P | N | D",448,13,1.07149,0.0022,5.5828,2.47709,9.21381,9.13357
3,float,uniform,GPU,"P | P | P | P | N | D",448,14,1.06352,0.002441,5.58737,2.48253,9.21487,9.13586
3,float,uniform,GPU,"P | P | P | P | N | D",448,15,1.06752,0.00235,5.58391,2.4608,9.19399,9.11458
3,float,uniform,GPU,"P | P | P | P | N | D",448,16,1.06749,0.00236,5.57815,2.46221,9.19315,9.1102
3,float,uniform,GPU,"P | P | P | P | N | D",448,17,1.06723,0.00272,5.58074,2.46202,9.19026,9.1127
3,float,uniform,GPU,"P | P | P | P | N | D",448,18,1.06736,0.002292,5.58791,2.46253,9.20044,9.12009
3,float,uniform,GPU,"P | P | P | P | N | D",448,19,1.06538,0.00231,5.58206,2.45978,9.18796,9.10952
3,float,uniform,GPU,"P | P | P | P | N | D",448,20,1.06614,0.00229,5.58673,2.46106,9.193,9.11622
3,float,uniform,GPU,"P | P | P | P | N | D",448,21,1.06512,0.002491,5.58584,2.46845,9.19744,9.1219
3,float,uniform,GPU,"P | P | P | P | N | D",448,22,1.06528,0.00238,5.58333,2.46323,9.19101,9.11422
3,float,uniform,GPU,"P | P | P | P | N | D",448,23,1.06413,0.00239,5.58504,2.46218,9.19328,9.11373
3,float,uniform,GPU,"P | P | P | P | N | D",448,24,1.0655,0.00242,5.57919,2.4607,9.18893,9.10781
3,float,uniform,GPU,"P | P | P | P | N | D",448,25,1.06906,0.002829,5.58722,2.48246,9.22182,9.14157
3,float,uniform,GPU,"P | P | P | P | N | D",448,26,1.06538,0.00237,5.58288,2.4736,9.20218,9.12423
3,float,uniform,GPU,"P | P | P | P | N | D",448,27,1.06314,0.00239,5.58256,2.46432,9.19486,9.1124
3,float,uniform,GPU,"P | P | P | P | N | D",448,28,1.06637,0.002521,5.5861,2.46342,9.19716,9.11841
3,float,uniform,GPU,"P | P | P | P | N | D",448,29,1.06365,0.00224,5.58763,2.46291,9.19623,9.11643
3,float,uniform,GPU,"P | P | P | P | N | D",448,30,1.06586,0.002272,5.58623,2.46064,9.19437,9.115
3,float,uniform,GPU,"P | P | P | P | N | D",448,31,1.06522,0.00239,5.58817,2.47277,9.20798,9.12854
3,float,uniform,GPU,"P | P | P | P | N | D",448,32,1.06602,0.00237,5.58642,2.46342,9.19859,9.11823
3,float,uniform,GPU,"P | P | P | P | N | D",448,33,1.06483,0.00235,5.58934,2.46214,9.19374,9.11866
3,float,uniform,GPU,"P | P | P | P | N | D",448,34,1.06624,0.00235,5.58503,2.46429,9.1982,9.1179
3,float,uniform,GPU,"P | P | P | P | N | D",448,35,1.06538,0.00238,5.58099,2.47078,9.20142,9.11953
3,float,uniform,GPU,"P | P | P | P | N | D",448,36,1.06442,0.00222,5.58391,2.45757,9.18668,9.10811
3,float,uniform,GPU,"P | P | P | P | N | D",448,37,1.06605,0.0023,5.58297,2.46179,9.18962,9.11311
3,float,uniform,GPU,"P | P | P | P | N | D",448,38,1.0655,0.00257,5.58269,2.45968,9.18765,9.11044
3,float,uniform,GPU,"P | P | P | P | N | D",448,39,1.06669,0.002551,5.58252,2.47514,9.2041,9.1269
3,float,uniform,GPU,"P | P | P | P | N | D",448,40,1.06659,0.00244,5.57895,2.47494,9.19907,9.12292
3,float,uniform,GPU,"P | P | P | P | N | D",448,41,1.06819,0.002621,5.58598,2.46371,9.202,9.1205
3,float,uniform,GPU,"P | P | P | P | N | D",448,42,1.06477,0.00246,5.58661,2.46432,9.19922,9.11816
3,float,uniform,GPU,"P | P | P | P | N | D",448,43,1.06464,0.00244,5.5908,2.46045,9.195,9.11833
3,float,uniform,GPU,"P | P | P | P | N | D",448,44,1.0655,0.00242,5.5863,2.46224,9.19207,9.11646
3,float,uniform,GPU,"P | P | P | P | N | D",448,45,1.06605,0.00249,5.58911,2.46474,9.20289,9.12238
3,float,uniform,GPU,"P | P | P | P | N | D",448,46,1.06592,0.00223,5.58822,2.46154,9.19693,9.1179
3,float,uniform,GPU,"P | P | P | P | N | D",448,47,1.06544,0.00227,5.5816,2.46138,9.1914,9.11068
3,float,uniform,GPU,"P | P | P | P | N | D",448,48,1.064,0.00263,5.58664,2.48899,9.22315,9.14226
3,float,uniform,GPU,"P | P | P | P | N | D",448,49,1.06602,0.0024,5.5887,2.45914,9.19273,9.11625
3,float,uniform,GPU,"P | P | P | P | N | D",448,50,1.06454,0.00241,5.59093,2.46438,9.20019,9.12227
3,float,uniform,GPU,"P | P | P | P | N | D",448,51,1.06493,0.00252,5.584,2.50397,9.2418,9.15541
3,float,uniform,GPU,"P | P | P | P | N | D",448,52,1.06646,0.00249,5.58843,2.45898,9.19948,9.11636
3,float,uniform,GPU,"P | P | P | P | N | D",448,53,1.06374,0.00233,5.58619,2.47334,9.20166,9.1256
3,float,uniform,GPU,"P | P | P | P | N | D",448,54,1.06288,0.00224,5.58291,2.46611,9.19034,9.11414
3,float,uniform,GPU,"P | P | P | P | N | D",448,55,1.06659,0.00244,5.58438,2.4695,9.20378,9.12291
3,float,uniform,GPU,"P | P | P | P | N | D",448,56,1.06269,0.00225,5.58335,2.46701,9.19555,9.1153
3,float,uniform,GPU,"P | P | P | P | N | D",448,57,1.06838,0.00268,5.58668,2.4609,9.19994,9.11864
3,float,uniform,GPU,"P | P | P | P | N | D",448,58,1.06678,0.00239,5.59402,2.46426,9.20812,9.12745
3,float,uniform,GPU,"P | P | P | P | N | D",448,59,1.06634,0.00243,5.58221,2.46589,9.1966,9.11686
3,float,uniform,GPU,"P | P | P | P | N | D",448,60,1.06563,0.00238,5.59212,2.46371,9.20377,9.12384
3,float,uniform,GPU,"P | P | P | P | N | D",448,61,1.06522,0.002238,5.58031,2.46096,9.18977,9.10873
3,float,uniform,GPU,"P | P | P | P | N | D",448,62,1.06736,0.002399,5.58672,2.4648,9.20032,9.12128
3,float,uniform,GPU,"P | P | P | P | N | D",448,63,1.06541,0.00251,5.58348,2.48787,9.21605,9.13927
3,float,uniform,GPU,"P | P | P | P | N | D",448,64,1.06797,0.002409,5.58685,2.47603,9.21361,9.13326
3,float,uniform,GPU,"P | P | P | P | N | D",448,65,1.06493,0.00241,5.58567,2.46582,9.20124,9.11883
3,float,uniform,GPU,"P | P | P | P | N | D",448,66,1.06512,0.00226,5.58268,2.4656,9.1971,9.11566
3,float,uniform,GPU,"P | P | P | P | N | D",448,67,1.06563,0.00246,5.58538,2.4633,9.19734,9.11676
3,float,uniform,GPU,"P | P | P | P | N | D",448,68,1.06576,0.00243,5.58484,2.46339,9.19797,9.11642
3,float,uniform,GPU,"P | P | P | P | N | D",448,69,1.0656,0.002351,5.58383,2.46525,9.19735,9.11703
3,float,uniform,GPU,"P | P | P | P | N | D",448,70,1.06736,0.0023,5.58558,2.46816,9.20624,9.1234
3,float,uniform,GPU,"P | P | P | P | N | D",448,71,1.06538,0.00239,5.58524,2.46445,9.19485,9.11745
3,float,uniform,GPU,"P | P | P | P | N | D",448,72,1.06694,0.00254,5.58673,2.46237,9.19837,9.11858
3,float,uniform,GPU,"P | P | P | P | N | D",448,73,1.06483,0.00232,5.58785,2.4591,9.19188,9.1141
3,float,uniform,GPU,"P | P | P | P | N | D",448,74,1.064,0.00249,5.58335,2.46221,9.19261,9.11205
3,float,uniform,GPU,"P | P | P | P | N | D",512,0,1.61363,0.00232,8.23269,3.67126,13.601,13.5199
3,float,uniform,GPU,"P | P | P | P | N | D",512,1,1.61238,0.00234,8.24013,3.67341,13.6098,13.5283
3,float,uniform,GPU,"P | P | P | P | N | D",512,2,1.61126,0.00242,8.23415,3.66925,13.5986,13.5171
3,float,uniform,GPU,"P | P | P | P | N | D",512,3,1.60973,0.00216,8.23442,3.68218,13.6119,13.5285
3,float,uniform,GPU,"P | P | P | P | N | D",512,4,1.6105,0.00229,8.25205,3.6911,13.6371,13.5559
3,float,uniform,GPU,"P | P | P | P | N | D",512,5,1.61062,0.002359,8.24714,3.66864,13.6134,13.5288
3,float,uniform,GPU,"P | P | P | P | N | D",512,6,1.6112,0.00234,8.23914,3.69357,13.628,13.5462
3,float,uniform,GPU,"P | P | P | P | N | D",512,7,1.61216,0.002499,8.23583,3.67568,13.6079,13.5262
3,float,uniform,GPU,"P | P | P | P | N | D",512,8,1.61091,0.002241,8.2347,3.67875,13.6086,13.5266
3,float,uniform,GPU,"P | P | P | P | N | D",512,9,1.60938,0.0023,8.23768,3.70147,13.6353,13.5508
3,float,uniform,GPU,"P | P | P | P | N | D",512,10,1.61126,0.0026,8.24687,3.65494,13.5997,13.5157
3,float,uniform,GPU,"P | P | P | P | N | D",512,11,1.61078,0.00231,8.23364,3.68509,13.6179,13.5318
3,float,uniform,GPU,"P | P | P | P | N | D",512,12,1.60762,0.002261,8.22901,3.67469,13.5955,13.5136
3,float,uniform,GPU,"P | P | P | P | N | D",512,13,1.61242,0.00238,8.24046,3.66045,13.5966,13.5157
3,float,uniform,GPU,"P | P | P | P | N | D",512,14,1.60992,0.002281,8.23365,3.67616,13.6012,13.522
3,float,uniform,GPU,"P | P | P | P | N | D",512,15,1.61149,0.00241,8.23221,3.66874,13.5975,13.5148
3,float,uniform,GPU,"P | P | P | P | N | D",512,16,1.61312,0.00239,8.2431,3.68099,13.624,13.5396
3,float,uniform,GPU,"P | P | P | P | N | D",512,17,1.61238,0.00241,8.23283,3.67834,13.6068,13.526
3,float,uniform,GPU,"P | P | P | P | N | D",512,18,1.61306,0.002469,8.23702,3.71485,13.6498,13.5674
3,float,uniform,GPU,"P | P | P | P | N | D",512,19,1.61232,0.00229,8.23084,3.69622,13.6257,13.5417
3,float,uniform,GPU,"P | P | P | P | N | D",512,20,1.60944,0.00227,8.23716,3.67523,13.6066,13.5241
3,float,uniform,GPU,"P | P | P | P | N | D",512,21,1.61216,0.00243,8.24998,3.6591,13.6097,13.5237
3,float,uniform,GPU,"P | P | P | P | N | D",512,22,1.6088,0.002409,8.24351,3.6888,13.6238,13.5435
3,float,uniform,GPU,"P | P | P | P | N | D",512,23,1.60989,0.00223,8.23478,3.66333,13.5931,13.5102
3,float,uniform,GPU,"P | P | P | P | N | D",512,24,1.6112,0.00258,8.23459,3.69914,13.6337,13.5475
3,float,uniform,GPU,"P | P | P | P | N | D",512,25,1.61021,0.002429,8.24162,3.68477,13.6251,13.539
3,float,uniform,GPU,"P | P | P | P | N | D",512,26,1.61043,0.00236,8.24615,3.66144,13.6015,13.5204
3,float,uniform,GPU,"P | P | P | P | N | D",512,27,1.61043,0.00222,8.23521,3.68637,13.6151,13.5342
3,float,uniform,GPU,"P | P | P | P | N | D",512,28,1.6121,0.00254,8.23601,3.66906,13.605,13.5197
3,float,uniform,GPU,"P | P | P | P | N | D",512,29,1.61133,0.00231,8.23226,3.85302,13.7833,13.6989
3,float,uniform,GPU,"P | P | P | P | N | D",512,30,1.60957,0.00234,8.23503,3.69482,13.6217,13.5418
3,float,uniform,GPU,"P | P | P | P | N | D",512,31,1.61398,0.00239,8.2295,3.72198,13.6518,13.5679
3,float,uniform,GPU,"P | P | P | P | N | D",512,32,1.61277,0.00238,8.2349,3.68714,13.6406,13.5372
3,float,uniform,GPU,"P | P | P | P | N | D",512,33,1.6143,0.00247,8.2375,3.68701,13.6333,13.5413
3,float,uniform,GPU,"P | P | P | P | N | D",512,34,1.61037,0.00247,8.24186,3.65584,13.5927,13.5105
3,float,uniform,GPU,"P | P | P | P | N | D",512,35,1.61152,0.00247,8.23875,3.68406,13.6211,13.5368
3,float,uniform,GPU,"P | P | P | P | N | D",512,36,1.61008,0.00234,8.23605,3.66461,13.5992,13.5131
3,float,uniform,GPU,"P | P | P | P | N | D",512,37,1.6103,0.002431,8.22968,3.68352,13.6072,13.5259
3,float,uniform,GPU,"P | P | P | P | N | D",512,38,1.61661,0.00247,8.24415,3.65882,13.6065,13.522
3,float,uniform,GPU,"P | P | P | P | N | D",512,39,1.61059,0.00233,8.22689,3.68128,13.6063,13.5211
3,float,uniform,GPU,"P | P | P | P | N | D",512,40,1.61062,0.00244,8.23811,3.6745,13.609,13.5257
3,float,uniform,GPU,"P | P | P | P | N | D",512,41,1.61523,0.00224,8.23869,3.82538,13.7624,13.6815
3,float,uniform,GPU,"P | P | P | P | N | D",512,42,1.6087,0.00235,8.23662,3.67184,13.603,13.5195
3,float,uniform,GPU,"P | P | P | P | N | D",512,43,1.61171,0.00287,8.23373,3.69002,13.6186,13.5383
3,float,uniform,GPU,"P | P | P | P | N | D",512,44,1.61629,0.00237,8.25074,3.67258,13.6277,13.542
3,float,uniform,GPU,"P | P | P | P | N | D",512,45,1.61222,0.002349,8.24058,3.67552,13.617,13.5307
3,float,uniform,GPU,"P | P | P | P | N | D",512,46,1.60883,0.002389,8.23603,3.67619,13.6074,13.5234
3,float,uniform,GPU,"P | P | P | P | N | D",512,47,1.61338,0.002289,8.23273,3.69155,13.6228,13.5399
3,float,uniform,GPU,"P | P | P | P | N | D",512,48,1.61014,0.002119,8.248,3.6791,13.6211,13.5394
3,float,uniform,GPU,"P | P | P | P | N | D",512,49,1.61315,0.00269,8.23155,3.66614,13.5995,13.5135
3,float,uniform,GPU,"P | P | P | P | N | D",512,50,1.61002,0.002169,8.23874,3.67181,13.6067,13.5227
3,float,uniform,GPU,"P | P | P | P | N | D",512,51,1.61146,0.00231,8.23189,3.67645,13.6065,13.5221
3,float,uniform,GPU,"P | P | P | P | N | D",512,52,1.61312,0.00246,8.23934,3.66957,13.6414,13.5245
3,float,uniform,GPU,"P | P | P | P | N | D",512,53,1.61021,0.0026,8.25306,3.66237,13.6148,13.5282
3,float,uniform,GPU,"P | P | P | P | N | D",512,54,1.61024,0.002231,8.22849,3.67798,13.6004,13.5189
3,float,uniform,GPU,"P | P | P | P | N | D",512,55,1.61555,0.00234,8.24475,3.6591,13.6057,13.5217
3,float,uniform,GPU,"P | P | P | P | N | D",512,56,1.60986,0.002218,8.23323,3.69398,13.6212,13.5393
3,float,uniform,GPU,"P | P | P | P | N | D",512,57,1.61152,0.00228,8.23451,3.69885,13.6285,13.5472
3,float,uniform,GPU,"P | P | P | P | N | D",512,58,1.60915,0.00233,8.22947,3.68451,13.6073,13.5255
3,float,uniform,GPU,"P | P | P | P | N | D",512,59,1.61158,0.002261,8.23628,3.69181,13.6245,13.5419
3,float,uniform,GPU,"P | P | P | P | N | D",512,60,1.60989,0.002421,8.2322,3.70176,13.6313,13.5463
3,float,uniform,GPU,"P | P | P | P | N | D",512,61,1.61078,0.002471,8.23053,3.69402,13.6216,13.5378
3,float,uniform,GPU,"P | P | P | P | N | D",512,62,1.61162,0.00269,8.22572,3.69104,13.6195,13.5311
3,float,uniform,GPU,"P | P | P | P | N | D",512,63,1.60998,0.00225,8.23555,3.6953,13.625,13.5431
3,float,uniform,GPU,"P | P | P | P | N | D",512,64,1.61034,0.00232,8.23813,3.69722,13.6297,13.548
3,float,uniform,GPU,"P | P | P | P | N | D",512,65,1.61382,0.0023,8.23812,3.67149,13.6068,13.5257
3,float,uniform,GPU,"P | P | P | P | N | D",512,66,1.6104,0.00233,8.23665,3.69971,13.6292,13.5491
3,float,uniform,GPU,"P | P | P | P | N | D",512,67,1.61306,0.00241,8.23933,3.6937,13.6322,13.5485
3,float,uniform,GPU,"P | P | P | P | N | D",512,68,1.61043,0.00216,8.22767,3.69248,13.6141,13.5327
3,float,uniform,GPU,"P | P | P | P | N | D",512,69,1.61114,0.00231,8.23325,3.67834,13.608,13.525
3,float,uniform,GPU,"P | P | P | P | N | D",512,70,1.61293,0.00221,8.25794,3.65322,13.6088,13.5263
3,float,uniform,GPU,"P | P | P | P | N | D",512,71,1.60762,0.00234,8.22847,3.68122,13.6004,13.5196
3,float,uniform,GPU,"P | P | P | P | N | D",512,72,1.6112,0.00225,8.24077,3.68176,13.6209,13.536
3,float,uniform,GPU,"P | P | P | P | N | D",512,73,1.61357,0.002259,8.23088,3.69229,13.6203,13.539
3,float,uniform,GPU,"P | P | P | P | N | D",512,74,1.60781,0.00242,8.23417,3.67795,13.607,13.5223
