dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",64,0,0.075808,0,0.086449,199.683,199.942,199.845
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,4,0.00848,0,0.073299,0.008544,0.134509,0.090323
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,5,0.008128,0,0.07263,0.01024,0.136988,0.090998
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,6,0.009728,0,0.073009,0.008864,0.134809,0.091601
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,7,0.00864,0,0.072639,0.008096,0.134518,0.089375
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,8,0.009664,0,0.255817,0.008192,0.320066,0.273673
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,9,0.007616,0,0.0729,0.008128,0.131538,0.088644
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,10,0.006464,0,0.072909,0.008032,0.132018,0.087405
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,11,0.008512,0,0.07298,0.009664,0.136439,0.091156
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,12,0.008544,0,0.0729,0.011296,0.136789,0.09274
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,13,0.00832,0,0.073329,0.00832,0.134449,0.089969
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,14,0.008256,0,0.07304,0.008896,0.135229,0.090192
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,15,0.008384,0,0.07352,0.009408,0.135759,0.091312
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,16,0.008064,0,0.072689,0.008224,0.133969,0.088977
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,17,0.008448,0,0.072869,0.008416,0.134348,0.089733
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,18,0.009056,0,0.261636,0.01168,0.327906,0.282372
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,19,0.007904,0,0.073288,0.008288,0.135018,0.08948
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,20,0.009024,0,0.073129,0.010048,0.139899,0.092201
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,21,0.009248,0,0.07328,0.011072,0.137439,0.0936
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,22,0.008384,0,0.07315,0.00864,0.135548,0.090174
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,23,0.010112,0,0.073299,0.008544,0.136768,0.091955
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,24,0.007712,0,0.072989,0.008256,0.133838,0.088957
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,25,0.008832,0,0.072819,0.00816,0.133058,0.089811
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,26,0.00848,0,0.073119,0.01104,0.137468,0.092639
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,27,0.008768,0,0.06934,0.012704,0.127238,0.090812
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,28,0.008416,0,0.073209,0.008032,0.134558,0.089657
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,29,0.008736,0,0.072769,0.016768,0.142938,0.098273
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,30,0.006816,0,0.073279,0.007808,0.131659,0.087903
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,31,0.009216,0,0.07311,0.008896,0.135929,0.091222
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,32,0.009312,0,0.073159,0.011264,0.137508,0.093735
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,33,0.007744,0,0.073079,0.008544,0.134808,0.089367
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,34,0.01072,0,0.073699,0.0088,0.136679,0.093219
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,35,0.008032,0,0.079109,0.008832,0.138549,0.095973
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,36,0.008736,0,0.07272,0.008672,0.134938,0.090128
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,37,0.008512,0,0.07294,0.009792,0.136729,0.091244
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,38,0.009408,0,0.072839,0.008512,0.134289,0.090759
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,39,0.009152,0,0.070669,0.010144,0.125398,0.089965
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,40,0.009184,0,0.072759,0.008128,0.134589,0.090071
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,41,0.118112,0,0.073789,0.009632,0.245597,0.201533
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,42,0.008,0,0.072679,0.008512,0.133199,0.089191
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,43,0.008576,0,0.072509,0.008256,0.134849,0.089341
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,44,0.00976,0,0.073059,0.008512,0.135188,0.091331
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,45,0.00992,0,0.073389,0.008672,0.136048,0.091981
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,46,0.009664,0,0.070519,0.009504,0.127519,0.089687
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,47,0.007456,0,0.073289,0.009696,0.135248,0.090441
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,48,0.006816,0,0.073229,0.009632,0.134829,0.089677
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,49,0.008032,0,0.073289,0.008704,0.135729,0.090025
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,50,0.00864,0,0.072729,0.00912,0.135358,0.090489
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,51,0.007552,0,0.07289,0.009344,0.133219,0.089786
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,52,0.008672,0,0.07314,0.008192,0.134669,0.090004
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,53,0.007872,0,0.072779,0.010016,0.134418,0.090667
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,54,0.008128,0,0.073219,0.0088,0.134399,0.090147
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,55,0.007424,0,0.072779,0.010336,0.135558,0.090539
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,56,0.007872,0,0.073239,0.00944,0.134168,0.090551
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,57,0.008768,0,0.073069,0.010304,0.136219,0.092141
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,58,0.008768,0,0.072829,0.009536,0.137208,0.091133
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,59,0.008832,0,0.07305,0.008384,0.133839,0.090266
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,60,0.009184,0,0.072829,0.009824,0.135349,0.091837
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,61,0.008416,0,0.073459,0.008096,0.134479,0.089971
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,62,0.00816,0,0.07273,0.007872,0.134449,0.088762
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,63,0.008672,0,0.073289,0.008512,0.135789,0.090473
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,64,0.008864,0,0.07283,0.008256,0.139309,0.08995
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,65,0.008704,0,0.069769,0.010528,0.124509,0.089001
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,66,0.008896,0,0.073679,0.00816,0.136019,0.090735
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,67,0.009248,0,0.073619,0.010336,0.138539,0.093203
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,68,0.007936,0,0.073509,0.008416,0.134178,0.089861
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,69,0.008928,0,0.072899,0.009856,0.135228,0.091683
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,70,0.008,0,0.072749,0.008608,0.133858,0.089357
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,71,0.008672,0,0.072759,0.008192,0.135758,0.089623
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,72,0.009376,0,0.072969,0.008224,0.134459,0.090569
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,73,0.008064,0,0.073059,0.010624,0.137729,0.091747
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",256,74,0.008736,0,0.073709,0.0096,0.136269,0.092045
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,0,0.020544,0,0.081738,0.019392,0.172298,0.121674
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,1,0.027488,0,0.083018,0.018048,0.179078,0.128554
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,2,0.010816,0,0.075839,0.01184,0.155708,0.098495
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,3,0.011264,0,0.075129,0.009888,0.154198,0.096281
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,4,0.011008,0,0.075319,0.01168,0.147099,0.098007
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,5,0.01136,0,0.075709,0.01168,0.147809,0.098749
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,6,0.010816,0,0.07476,0.010208,0.144448,0.095784
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,7,0.011136,0,0.075759,0.011808,0.148058,0.098703
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,8,0.00944,0,0.07529,0.010816,0.145219,0.095546
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,9,0.010208,0,0.075259,0.010112,0.152028,0.095579
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,10,0.007744,0,0.074559,0.010464,0.142209,0.092767
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,11,0.014496,0,0.074999,0.01008,0.149128,0.099575
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,12,0.008704,0,0.075549,0.011776,0.144119,0.096029
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,13,0.008672,0,0.075309,0.010144,0.143569,0.094125
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,14,0.007968,0,0.075059,0.011328,0.143418,0.094355
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,15,0.008576,0,0.075489,0.010464,0.144089,0.094529
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,16,0.008096,0,0.0752,0.0136,0.146568,0.096896
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,17,0.01088,0,0.075489,0.012416,0.149748,0.098785
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,18,0.008672,0,0.075369,0.011232,0.143038,0.095273
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,19,0.008096,0,0.076159,0.0112,0.145399,0.095455
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,20,0.01072,0,0.07506,0.011264,0.146539,0.097044
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,21,0.011104,0,0.076069,0.011552,0.147829,0.098725
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,22,0.009856,0,0.074929,0.010112,0.144549,0.094897
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,23,0.01136,0,0.075009,0.010752,0.145948,0.097121
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,24,0.008064,0,0.07593,0.010624,0.143679,0.094618
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,25,0.007296,0,0.07567,0.01168,0.146269,0.094646
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,26,0.007776,0,0.07533,0.010976,0.144338,0.094082
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,27,0.010016,0,0.075519,0.01008,0.144758,0.095615
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,28,0.010912,0,0.075409,0.011744,0.146678,0.098065
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,29,0.008512,0,0.07198,0.013248,0.135229,0.09374
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,30,0.008928,0,0.071749,0.012896,0.134669,0.093573
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,31,0.01104,0,0.07533,0.010336,0.145669,0.096706
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,32,0.008192,0,0.076219,0.01264,0.146449,0.097051
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,33,0.010304,0,0.075219,0.011744,0.147089,0.097267
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,34,0.011392,0,0.0751,0.01344,0.147969,0.099932
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,35,0.010528,0,0.075259,0.01152,0.146289,0.097307
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,36,0.009152,0,0.075299,0.01104,0.144808,0.095491
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,37,0.010624,0,0.074859,0.009664,0.142948,0.095147
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,38,0.010144,0,0.075359,0.011232,0.145888,0.096735
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,39,0.007296,0,0.075379,0.0096,0.142018,0.092275
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,40,0.009888,0,0.075179,0.010144,0.144518,0.095211
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,41,0.010208,0,0.07606,0.011936,0.147859,0.098204
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,42,0.009696,0,0.074859,0.01312,0.153678,0.097675
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,43,0.008544,0,0.075359,0.010944,0.143888,0.094847
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,44,0.010016,0,0.074819,0.009472,0.143999,0.094307
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,45,0.00864,0,0.07605,0.012544,0.146929,0.097234
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,46,0.009792,0,0.0748,0.010752,0.144569,0.095344
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,47,0.011392,0,0.07551,0.00848,0.144069,0.095382
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,48,0.008928,0,0.07536,0.01024,0.143389,0.094528
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,49,0.00816,0,0.07569,0.010432,0.141658,0.094282
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,50,0.00912,0,0.076129,0.01264,0.145519,0.097889
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,51,0.010112,0,0.074709,0.010176,0.144909,0.094997
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,52,0.008896,0,0.07544,0.01072,0.144728,0.095056
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,53,0.009472,0,0.074729,0.01216,0.146049,0.096361
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,54,0.01104,0,0.07554,0.012096,0.146738,0.098676
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,55,0.01024,0,0.072179,0.013472,0.138258,0.095891
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,56,0.008128,0,0.075239,0.01024,0.143329,0.093607
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,57,0.00976,0,0.07548,0.012096,0.146709,0.097336
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,58,0.008736,0,0.075429,0.011072,0.144689,0.095237
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,59,0.006592,0,0.075399,0.01104,0.141188,0.093031
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,60,0.007968,0,0.075179,0.01088,0.143719,0.094027
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,61,0.00976,0,0.0751,0.010656,0.144589,0.095516
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,62,0.01008,0,0.07424,0.010944,0.139389,0.095264
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,63,0.010176,0,0.074929,0.009952,0.144678,0.095057
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,64,0.010848,0,0.0752,0.011968,0.147539,0.098016
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,65,0.007616,0,0.159808,0.010944,0.227068,0.178368
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,66,0.01088,0,0.07529,0.012352,0.148788,0.098522
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,67,0.007136,0,0.075169,0.01104,0.141668,0.093345
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,68,0.009088,0,0.075029,0.013376,0.145658,0.097493
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,69,0.008128,0,0.075339,0.011872,0.144688,0.095339
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,70,0.01008,0,0.07519,0.0112,0.146148,0.09647
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,71,0.00832,0,0.075919,0.011968,0.146988,0.096207
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,72,0.010816,0,0.075139,0.010528,0.146918,0.096483
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,73,0.00992,0,0.075319,0.009152,0.143759,0.094391
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",320,74,0.01088,0,0.075329,0.008512,0.143798,0.094721
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,0,0.022208,0,0.09503,0.01872,0.185718,0.135958
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,1,0.018208,0,0.088279,0.0136,0.169328,0.120087
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,2,0.00992,0,0.085769,0.013568,0.155119,0.109257
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,3,0.011552,0,0.085649,0.014688,0.155158,0.111889
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,4,0.010112,0,0.08846,0.013056,0.160439,0.111628
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,5,0.008992,0,0.088049,0.011808,0.157618,0.108849
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,6,0.018368,0,0.088338,0.012064,0.167378,0.11877
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,7,0.01808,0,0.087909,0.01232,0.167708,0.118309
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,8,0.016768,0,0.08819,0.012512,0.166358,0.11747
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,9,0.009184,0,0.088639,0.012128,0.158479,0.109951
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,10,0.017408,0,0.088449,0.015296,0.170078,0.121153
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,11,0.01008,0,0.088949,0.01232,0.160438,0.111349
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,12,0.009664,0,0.088779,0.013568,0.160208,0.112011
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,13,0.0168,0,0.08868,0.013344,0.167309,0.118824
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,14,0.017792,0,0.09415,0.012032,0.174118,0.123974
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,15,0.016992,0,0.08921,0.012192,0.168129,0.118394
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,16,0.008928,0,0.088359,0.013344,0.159928,0.110631
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,17,0.008928,0,0.088539,0.010944,0.164108,0.108411
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,18,0.009952,0,0.088679,0.01184,0.159078,0.110471
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,19,0.00992,0,0.088458,0.012576,0.159228,0.110954
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,20,0.008896,0,0.087728,0.011296,0.157528,0.10792
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,21,0.016512,0,0.087999,0.020352,0.173058,0.124863
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,22,0.00912,0,0.08806,0.013216,0.165659,0.110396
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,23,0.016384,0,0.088669,0.012576,0.167568,0.117629
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,24,0.008992,0,0.08825,0.012672,0.158329,0.109914
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,25,0.016576,0,0.08806,0.013056,0.166449,0.117692
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,26,0.010176,0,0.088829,0.012352,0.159568,0.111357
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,27,0.017248,0,0.087978,0.013312,0.166598,0.118538
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,28,0.009952,0,0.088699,0.012544,0.160138,0.111195
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,29,0.016704,0,0.08795,0.012992,0.166489,0.117646
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,30,0.017728,0,0.240207,0.01248,0.320586,0.270415
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,31,0.008768,0,0.088049,0.010336,0.156458,0.107153
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,32,0.015904,0,0.088108,0.011936,0.165888,0.115948
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,33,0.018176,0,0.084369,0.012352,0.159039,0.114897
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,34,0.009632,0,0.084429,0.013024,0.150498,0.107085
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,35,0.009952,0,0.088729,0.011424,0.159358,0.110105
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,36,0.01024,0,0.088528,0.011936,0.160038,0.110704
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,37,0.016576,0,0.088579,0.013408,0.171508,0.118563
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,38,0.015584,0,0.088319,0.012864,0.166958,0.116767
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,39,0.00896,0,0.088739,0.011712,0.159098,0.109411
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,40,0.01024,0,0.084889,0.014464,0.152708,0.109593
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,41,0.016416,0,0.089079,0.012864,0.168488,0.118359
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,42,0.01664,0,0.08836,0.012352,0.166158,0.117352
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,43,0.009856,0,0.089409,0.01264,0.159968,0.111905
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,44,0.009824,0,0.088129,0.012288,0.158788,0.110241
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,45,0.008992,0,0.088439,0.012448,0.158678,0.109879
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,46,0.016544,0,0.087888,0.011392,0.165588,0.115824
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,47,0.01728,0,0.088149,0.012544,0.166458,0.117973
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,48,0.017056,0,0.088189,0.012704,0.168468,0.117949
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,49,0.01088,0,0.088639,0.012992,0.331647,0.112511
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,50,0.0088,0,0.088159,0.012608,0.159058,0.109567
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,51,0.009504,0,0.08851,0.012736,0.160239,0.11075
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,52,0.008896,0,0.088249,0.013216,0.157448,0.110361
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,53,0.00928,0,0.088529,0.011968,0.159088,0.109777
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,54,0.010752,0,0.088309,0.012064,0.159988,0.111125
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,55,0.009216,0,0.08871,0.012096,0.159609,0.110022
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,56,0.017024,0,0.088329,0.012224,0.173238,0.117577
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,57,0.009248,0,0.088609,0.01152,0.157188,0.109377
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,58,0.017472,0,0.085959,0.01264,0.161928,0.116071
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,59,0.016864,0,0.088408,0.013504,0.167158,0.118776
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,60,0.008832,0,0.08875,0.012032,0.158539,0.109614
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,61,0.011104,0,0.09032,0.012288,0.164099,0.113712
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,62,0.011808,0,0.088749,0.010336,0.160258,0.110893
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,63,0.017472,0,0.085889,0.013312,0.162228,0.116673
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,64,0.018368,0,0.08536,0.014176,0.160239,0.117904
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,65,0.01168,0,0.0879,0.01312,0.162518,0.1127
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,66,0.011648,0,0.089238,0.013568,0.162968,0.114454
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,67,0.008896,0,0.088529,0.013024,0.159389,0.110449
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,68,0.015808,0,0.094199,0.013408,0.172988,0.123415
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,69,0.016544,0,0.08891,0.012736,0.167508,0.11819
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,70,0.017408,0,0.088149,0.013152,0.167298,0.118709
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,71,0.016544,0,0.087889,0.012064,0.164759,0.116497
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,72,0.016256,0,0.088109,0.01168,0.165848,0.116045
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,73,0.016928,0,0.088039,0.01072,0.164118,0.115687
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",384,74,0.0088,0,0.088299,0.011712,0.158868,0.108811
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,0,0.027008,0,0.098428,0.020256,0.191638,0.145692
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,1,0.010848,0,0.091709,0.013024,0.159239,0.115581
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,2,0.01184,0,0.091518,0.014304,0.162148,0.117662
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,3,0.01056,0,0.091689,0.01392,0.160098,0.116169
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,4,0.010848,0,0.091329,0.014144,0.160888,0.116321
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,5,0.01072,0,0.09171,0.014144,0.161069,0.116574
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,6,0.01024,0,0.091748,0.013632,0.161908,0.11562
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,7,0.011104,0,0.092049,0.011872,0.166988,0.115025
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,8,0.010208,0,0.091379,0.012736,0.158819,0.114323
2,double,uniform,GPU,"Ds | Ds | Ds | Ds",448,9,0.0128,0,0.091528,0.013248,0.160748,0.117576
