dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,53.2379,0,14.3776,1.42845,69.1295,69.0439
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,53.1968,0,14.3779,1.4281,69.0897,69.0028
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,53.2273,0,14.3823,1.43155,69.1325,69.0411
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,53.1968,0,14.3775,1.4311,69.0937,69.0054
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,52.9301,0,14.3801,1.42675,68.8224,68.7369
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,53.1992,0,14.3614,1.42768,69.0758,68.9883
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,53.1785,0,14.3503,1.4288,69.045,68.9575
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,53.6403,0,14.3915,1.43014,69.5487,69.4619
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,53.3824,0,14.3811,1.42944,69.2833,69.193
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,53.4582,0,14.3792,1.4279,69.3525,69.2653
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,53.1664,0,14.353,1.42717,69.0324,68.9465
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,53.1854,0,14.3723,1.43002,69.0762,68.9877
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,53.1252,0,14.3738,1.43162,69.0187,68.9307
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,53.0987,0,14.398,1.42806,69.0124,68.9248
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,53.1832,0,14.3639,1.42832,69.0676,68.9754
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,53.0044,0,14.3974,1.43088,68.9166,68.8327
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,53.1439,0,14.3409,1.42995,69.0005,68.9148
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,53.4287,0,14.3447,1.4311,69.2923,69.2045
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,53.153,0,14.362,1.42925,69.032,68.9442
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,53.1129,0,14.3751,1.4297,69.0057,68.9178
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,53.0952,0,14.4336,1.42998,69.0436,68.9588
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,53.1181,0,14.3771,1.43088,69.0136,68.9261
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,53.2218,0,14.3654,1.4287,69.0992,69.0159
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,53.2512,0,14.3614,1.4319,69.1334,69.0446
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,53.1948,0,14.3767,1.42784,69.0878,68.9993
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,53.3343,0,14.3807,1.43062,69.2339,69.1457
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,53.109,0,14.3798,1.4281,69.0054,68.9169
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,53.2146,0,14.3961,1.4296,69.1264,69.0403
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,53.1138,0,14.3601,1.42912,68.9887,68.903
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,53.3062,0,14.395,1.42838,69.2172,69.1296
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,53.2374,0,14.3922,1.43082,69.1475,69.0604
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,53.0336,0,14.3464,1.42746,68.9009,68.8074
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,53.2235,0,14.3709,1.42982,69.1112,69.0242
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,53.288,0,14.3864,1.4272,69.1858,69.1016
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,53.1318,0,14.3855,1.4296,69.0397,68.9468
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,53.4466,0,14.345,1.43008,69.3087,69.2216
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,53.2524,0,14.347,1.42835,69.1126,69.0278
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,53.2389,0,14.354,1.42662,69.1077,69.0196
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,53.1639,0,14.3492,1.42787,69.0242,68.941
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,53.4188,0,14.3763,1.42838,69.3106,69.2235
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,53.0308,0,14.3887,1.4321,68.935,68.8516
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,53.1551,0,14.3709,1.43213,69.0428,68.9581
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,52.9754,0,14.4474,1.42813,68.9365,68.8509
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,53.0122,0,14.3723,1.42925,68.9005,68.8137
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,53.0479,0,14.3756,1.42867,68.9407,68.8522
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,62.6514,0,27.3761,2.26131,92.3752,92.2888
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,63.033,0,27.3744,2.26035,92.7609,92.6678
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,64.0163,0,27.3777,2.26112,93.7437,93.6552
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,63.0103,0,27.3772,2.2632,92.7415,92.6507
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,63.1589,0,27.3794,2.26262,92.897,92.8009
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,63.29,0,27.3763,2.25459,93.013,92.921
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,63.1357,0,27.3764,2.26438,92.8761,92.7764
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,63.0799,0,27.3757,2.25651,92.8078,92.7121
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,63.1236,0,27.3774,2.2608,92.8536,92.7618
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,63.1854,0,27.3798,2.26362,92.9193,92.8288
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,63.224,0,27.3759,2.2616,92.9561,92.8615
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,63.2239,0,27.3757,2.26074,92.9515,92.8603
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,63.0595,0,27.3788,2.26486,92.796,92.7031
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,63.8323,0,27.3767,2.26221,93.5613,93.4712
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,63.6478,0,27.3766,2.25786,93.3747,93.2822
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,63.2287,0,27.3778,2.25296,92.9514,92.8595
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,62.8115,0,27.3761,2.25792,92.5396,92.4455
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,63.2826,0,27.3792,2.26234,93.056,92.9241
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,62.8891,0,27.3779,2.2631,92.6222,92.5301
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,63.2292,0,27.3798,2.2601,92.9621,92.8692
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,63.0747,0,27.3782,2.25853,92.803,92.7115
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,63.0357,0,27.3796,2.26416,92.7736,92.6795
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,63.1335,0,27.3766,2.26205,92.8648,92.7721
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,62.7509,0,27.377,2.26294,92.483,92.3909
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,62.784,0,27.3774,2.26026,92.514,92.4217
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,63.0386,0,27.3774,2.26122,92.77,92.6772
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,63.0032,0,27.379,2.26467,92.7386,92.6469
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,63.1034,0,27.3812,2.26528,92.8392,92.7499
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,63.5264,0,27.3804,2.26051,93.2617,93.1673
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,63.1729,0,27.3785,2.25997,92.9054,92.8113
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,63.4796,0,27.381,2.26355,93.2182,93.1241
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,62.9268,0,27.3793,2.25795,92.6594,92.5641
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,63.0962,0,27.3778,2.26221,92.8331,92.7362
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,63.4971,0,27.3783,2.26544,93.2347,93.1408
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,63.5815,0,27.3777,2.2632,93.3174,93.2224
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,63.2145,0,27.3787,2.26336,92.95,92.8566
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,63.4516,0,27.3787,2.26304,93.1864,93.0933
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,63.1252,0,27.3793,2.25779,92.857,92.7623
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,63.2887,0,27.3821,2.26118,93.0247,92.932
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,63.0464,0,27.3767,2.26003,92.7737,92.6831
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,63.5521,0,27.3765,2.26074,93.2806,93.1894
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,63.0847,0,27.3785,2.2625,92.8173,92.7257
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,63.2017,0,27.3807,2.25808,92.9365,92.8404
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,63.7437,0,27.3755,2.26026,93.4702,93.3794
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,63.175,0,27.3759,2.25846,92.9005,92.8094
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,63.7964,0,27.3794,2.25894,93.5247,93.4348
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,63.1694,0,27.3777,2.26186,92.8999,92.809
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,63.4463,0,27.3766,2.26435,93.1797,93.0873
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,63.0373,0,27.3779,2.26304,92.7701,92.6783
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,63.6286,0,27.3798,2.26349,93.3662,93.2719
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,63.4003,0,27.3772,2.26211,93.1347,93.0395
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,63.3071,0,27.3774,2.25859,93.0375,92.9431
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,62.8953,0,27.3782,2.26253,92.626,92.5359
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,63.1225,0,27.3789,2.26698,92.8593,92.7683
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,63.1134,0,27.3778,2.25699,92.8477,92.7482
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,63.8064,0,27.3761,2.26144,93.5385,93.444
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,63.5448,0,27.3786,2.2576,93.2726,93.1811
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,63.1571,0,27.3757,2.2607,92.8832,92.7935
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,63.1608,0,27.377,2.2633,92.8966,92.8012
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,62.9095,0,27.3765,2.25702,92.6349,92.543
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,63.8288,0,27.3775,2.26506,93.5602,93.4713
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,63.1809,0,27.3793,2.26493,92.9233,92.8251
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,63.1513,0,27.3761,2.25952,92.8755,92.7869
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,62.9328,0,27.3796,2.26499,92.6702,92.5774
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,62.8649,0,27.378,2.26048,92.596,92.5033
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,63.7571,0,27.3802,2.26106,93.4903,93.3984
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,63.2749,0,27.3801,2.25949,93.0065,92.9145
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,63.134,0,27.3799,2.26208,92.8683,92.776
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,63.1304,0,27.3757,2.25885,92.8642,92.765
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,62.9925,0,27.3749,2.25798,92.7157,92.6254
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,63.0629,0,27.3755,2.25942,92.7906,92.6977
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,62.9803,0,27.3793,2.26157,92.714,92.6211
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,63.5082,0,27.3797,2.25469,93.2335,93.1427
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,63.5759,0,27.3766,2.2633,93.3028,93.2158
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,63.1212,0,27.3811,2.26042,92.8544,92.7627
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,92.6243,0,35.8114,3.38563,131.913,131.821
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,91.8632,0,35.8141,3.3785,131.151,131.056
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,93.1395,0,35.8156,3.36237,132.411,132.317
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,92.6279,0,35.8157,3.3656,131.905,131.809
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,92.575,0,35.8171,3.39296,131.879,131.785
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,92.1282,0,35.8146,3.39238,131.431,131.335
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,91.7757,0,35.812,3.36448,131.049,130.952
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,91.9959,0,35.8122,3.37162,131.28,131.18
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,92.3434,0,35.8117,3.38118,131.63,131.536
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,92.0649,0,35.8135,3.36518,131.341,131.244
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,93.1158,0,35.8131,3.38189,132.405,132.311
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,92.0238,0,35.8142,3.364,131.296,131.202
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,91.8304,0,35.8138,3.38269,131.125,131.027
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,92.8055,0,35.8107,3.36371,132.118,131.98
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,91.7224,0,35.8088,3.36525,130.985,130.896
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,91.6699,0,35.8142,3.38336,130.964,130.867
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,91.7605,0,35.8158,3.37904,131.049,130.955
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,92.1894,0,35.815,3.37709,131.473,131.382
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,92.7094,0,35.8146,3.37443,131.997,131.898
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,92.3885,0,35.8137,3.36029,131.657,131.563
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,92.4522,0,35.8154,3.3839,131.746,131.652
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,91.1551,0,35.8115,3.37098,130.432,130.338
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,92.5773,0,35.8097,3.38064,131.866,131.768
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,92.1539,0,35.8127,3.39398,131.455,131.361
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,92.3931,0,35.8136,3.38509,131.689,131.592
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,91.675,0,35.8137,3.39907,130.985,130.888
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,91.8804,0,35.814,3.39094,131.179,131.085
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,91.3069,0,35.8149,3.36403,130.582,130.486
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,91.6831,0,35.8107,3.37126,131.021,130.865
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,91.7114,0,35.8097,3.36371,130.979,130.885
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,91.4989,0,35.8145,3.37933,130.789,130.693
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,91.8034,0,35.8153,3.39728,131.108,131.016
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,92.7997,0,35.8125,3.38067,132.089,131.993
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,92.3265,0,35.8112,3.37235,131.604,131.51
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,92.7413,0,35.8116,3.37315,132.021,131.926
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,92.7936,0,35.8145,3.37037,132.074,131.978
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,92.0055,0,35.8124,3.37504,131.293,131.193
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,92.3814,0,35.8123,3.37485,131.664,131.569
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,92.1154,0,35.8147,3.39075,131.417,131.321
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,91.5754,0,35.8129,3.39133,130.873,130.78
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,91.8831,0,35.8105,3.40682,131.193,131.1
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,92.9412,0,35.8135,3.49174,132.34,132.247
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,92.5152,0,35.811,3.39165,131.812,131.718
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,92.563,0,35.8131,3.37686,131.849,131.753
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,91.6262,0,35.8135,3.36778,130.902,130.807
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,91.4745,0,35.8136,3.37155,130.755,130.66
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,91.5576,0,35.8112,3.38173,130.849,130.751
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,92.217,0,35.8146,3.36461,131.492,131.396
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,92.8555,0,35.8133,3.38678,132.148,132.056
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,92.0003,0,35.8137,3.37898,131.291,131.193
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,92.4448,0,35.8169,3.37306,131.733,131.635
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,91.6552,0,35.8139,3.3664,130.937,130.836
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,92.5328,0,35.8123,3.36368,131.803,131.709
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,91.8278,0,35.8083,3.38941,131.12,131.026
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,93.11,0,35.8115,3.3839,132.399,132.305
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,92.1159,0,35.8122,3.36432,131.391,131.292
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,92.8626,0,35.8107,3.40406,132.17,132.077
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,92.1767,0,35.8133,3.38854,131.473,131.379
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,92.7929,0,35.8114,3.38672,132.082,131.991
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,92.0556,0,35.8142,3.36045,131.327,131.23
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,92.6565,0,35.8132,3.40016,131.963,131.87
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,92.0455,0,35.8126,3.36758,131.321,131.226
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,92.782,0,35.8133,3.39315,132.082,131.988
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,91.9402,0,35.8135,3.36986,131.218,131.123
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,91.6518,0,35.8116,3.38243,130.938,130.846
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,91.9564,0,35.814,3.39072,131.257,131.161
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,91.6244,0,35.8086,3.40627,130.931,130.839
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,91.5344,0,35.8124,3.37126,130.813,130.718
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,91.6856,0,35.8128,3.38112,130.976,130.88
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,92.0257,0,35.8094,3.40589,131.337,131.241
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,91.5854,0,35.8137,3.38061,130.878,130.78
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,92.4128,0,35.8092,3.37946,131.694,131.602
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,92.086,0,35.8118,3.3641,131.359,131.262
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,91.4811,0,35.8118,3.36774,130.755,130.661
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,91.7565,0,35.8132,3.37034,131.031,130.94
