dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"D | D | D | D | N | D",64,0,0.0744,0.00249,0.08893,200.723,200.998,200.889
3,float,uniform,GPU,"D | D | D | D | N | D",448,18,1.01149,0.00251,5.4049,1.08819,7.5746,7.50709
3,float,uniform,GPU,"D | D | D | D | N | D",448,19,1.01731,0.00205,5.40347,1.08912,7.58307,7.51195
3,float,uniform,GPU,"D | D | D | D | N | D",448,20,1.01389,0.002018,5.39572,1.08842,7.57134,7.50004
3,float,uniform,GPU,"D | D | D | D | N | D",448,21,1.01098,0.001989,5.40133,1.08669,7.5712,7.50098
3,float,uniform,GPU,"D | D | D | D | N | D",448,22,1.01238,0.00195,5.39994,1.08714,7.57226,7.50141
3,float,uniform,GPU,"D | D | D | D | N | D",448,23,1.01421,0.00193,5.40209,1.08752,7.57937,7.50575
3,float,uniform,GPU,"D | D | D | D | N | D",448,24,1.01235,0.001939,5.3895,1.08701,7.55807,7.4908
3,float,uniform,GPU,"D | D | D | D | N | D",448,25,1.01456,0.00187,5.39864,1.08822,7.57189,7.50329
3,float,uniform,GPU,"D | D | D | D | N | D",448,26,1.01238,0.002009,5.4056,1.08707,7.57833,7.50707
3,float,uniform,GPU,"D | D | D | D | N | D",448,27,1.01226,0.00186,5.40424,1.08752,7.57355,7.50587
3,float,uniform,GPU,"D | D | D | D | N | D",448,28,1.01293,0.00209,5.39337,1.0888,7.56689,7.49719
3,float,uniform,GPU,"D | D | D | D | N | D",448,29,1.01414,0.00183,5.39586,1.08656,7.56928,7.49839
3,float,uniform,GPU,"D | D | D | D | N | D",448,30,1.01386,0.00212,5.39889,1.08717,7.57211,7.50203
3,float,uniform,GPU,"D | D | D | D | N | D",448,31,1.01587,0.002129,5.39571,1.08662,7.57234,7.50034
3,float,uniform,GPU,"D | D | D | D | N | D",448,32,1.01318,0.00207,5.40456,1.0872,7.58169,7.50701
3,float,uniform,GPU,"D | D | D | D | N | D",448,33,1.01299,0.002111,5.39826,1.08381,7.56635,7.49717
3,float,uniform,GPU,"D | D | D | D | N | D",448,34,1.01843,0.002109,5.38767,1.08813,7.56601,7.49634
3,float,uniform,GPU,"D | D | D | D | N | D",448,35,1.01222,0.00204,5.39973,1.0881,7.57287,7.50209
3,float,uniform,GPU,"D | D | D | D | N | D",448,36,1.01213,0.00199,5.40341,1.0873,7.57421,7.50482
3,float,uniform,GPU,"D | D | D | D | N | D",448,37,1.0137,0.00195,5.39517,1.08717,7.56672,7.49798
3,float,uniform,GPU,"D | D | D | D | N | D",448,38,1.01389,0.00198,5.39729,1.08691,7.56963,7.50007
3,float,uniform,GPU,"D | D | D | D | N | D",448,39,1.01456,0.00197,5.40622,1.08736,7.58099,7.51011
3,float,uniform,GPU,"D | D | D | D | N | D",448,40,1.01382,0.002049,5.41214,1.08653,7.58319,7.51454
3,float,uniform,GPU,"D | D | D | D | N | D",448,41,1.01411,0.0018,5.40856,1.0864,7.58126,7.51087
3,float,uniform,GPU,"D | D | D | D | N | D",448,42,1.07606,0.00193,5.39469,1.08787,7.62923,7.56055
3,float,uniform,GPU,"D | D | D | D | N | D",448,43,1.01587,0.00196,5.39188,1.0879,7.57029,7.49761
3,float,uniform,GPU,"D | D | D | D | N | D",448,44,1.01344,0.00216,5.397,1.08874,7.56966,7.50133
3,float,uniform,GPU,"D | D | D | D | N | D",448,45,1.01494,0.00199,5.40072,1.08864,7.58122,7.50629
3,float,uniform,GPU,"D | D | D | D | N | D",448,46,1.01258,0.00184,5.40394,1.08486,7.57217,7.50322
3,float,uniform,GPU,"D | D | D | D | N | D",448,47,1.01338,0.00207,5.39468,1.0889,7.57242,7.49902
3,float,uniform,GPU,"D | D | D | D | N | D",448,48,1.01382,0.00211,5.40413,1.08634,7.57733,7.5064
3,float,uniform,GPU,"D | D | D | D | N | D",448,49,1.01382,0.00246,5.39715,1.08768,7.5747,7.50111
3,float,uniform,GPU,"D | D | D | D | N | D",448,50,1.01568,0.00206,5.40142,1.08515,7.57808,7.50431
3,float,uniform,GPU,"D | D | D | D | N | D",448,51,1.01264,0.002,5.40254,1.08522,7.57167,7.5024
3,float,uniform,GPU,"D | D | D | D | N | D",448,52,1.01427,0.00201,5.40841,1.08794,7.58157,7.51263
3,float,uniform,GPU,"D | D | D | D | N | D",448,53,1.01395,0.00186,5.39079,1.0849,7.56201,7.4915
3,float,uniform,GPU,"D | D | D | D | N | D",448,54,1.01434,0.00223,5.39809,1.08598,7.57099,7.50064
3,float,uniform,GPU,"D | D | D | D | N | D",448,55,1.0177,0.00196,5.39761,1.08822,7.57922,7.50549
3,float,uniform,GPU,"D | D | D | D | N | D",448,56,1.01622,0.00209,5.39762,1.08694,7.57228,7.50288
3,float,uniform,GPU,"D | D | D | D | N | D",448,57,1.01555,0.00201,5.39337,1.08614,7.56797,7.49707
3,float,uniform,GPU,"D | D | D | D | N | D",448,58,1.01322,0.00186,5.39782,1.08794,7.57219,7.50083
3,float,uniform,GPU,"D | D | D | D | N | D",448,59,1.01331,0.0018,5.40491,1.08691,7.57497,7.50693
3,float,uniform,GPU,"D | D | D | D | N | D",448,60,1.01568,0.002129,5.39116,1.08611,7.56702,7.49508
3,float,uniform,GPU,"D | D | D | D | N | D",448,61,1.01149,0.00564,5.40431,1.08909,7.57967,7.51052
3,float,uniform,GPU,"D | D | D | D | N | D",448,62,1.01462,0.002159,5.39554,1.08682,7.57076,7.49914
3,float,uniform,GPU,"D | D | D | D | N | D",448,63,1.01462,0.0019,5.40083,1.08941,7.57627,7.50676
3,float,uniform,GPU,"D | D | D | D | N | D",448,64,1.01427,0.001831,5.39089,1.0873,7.56661,7.49429
3,float,uniform,GPU,"D | D | D | D | N | D",448,65,1.01533,0.00202,5.38867,1.0871,7.5613,7.49312
3,float,uniform,GPU,"D | D | D | D | N | D",448,66,1.01613,0.00219,5.40169,1.08755,7.57993,7.50756
3,float,uniform,GPU,"D | D | D | D | N | D",448,67,1.01824,0.00205,5.3989,1.11222,7.60722,7.53141
3,float,uniform,GPU,"D | D | D | D | N | D",448,68,1.01363,0.00187,5.40042,1.08758,7.57092,7.5035
3,float,uniform,GPU,"D | D | D | D | N | D",448,69,1.0119,0.001989,5.39438,1.08819,7.56907,7.49647
3,float,uniform,GPU,"D | D | D | D | N | D",448,70,1.01402,0.001931,5.38846,1.08733,7.55922,7.49173
3,float,uniform,GPU,"D | D | D | D | N | D",448,71,1.01402,0.00202,5.39534,1.08726,7.56829,7.49864
3,float,uniform,GPU,"D | D | D | D | N | D",448,72,1.01597,0.00206,5.40438,1.08771,7.58402,7.51012
3,float,uniform,GPU,"D | D | D | D | N | D",448,73,1.01251,0.00221,5.40324,1.08672,7.57667,7.50468
3,float,uniform,GPU,"D | D | D | D | N | D",448,74,1.01283,0.00194,5.40151,1.08672,7.57181,7.503
3,float,uniform,GPU,"D | D | D | D | N | D",512,0,1.49888,0.002079,7.15664,1.63395,10.3618,10.2915
3,float,uniform,GPU,"D | D | D | D | N | D",512,1,1.50205,0.002011,7.14806,1.98125,10.7069,10.6334
3,float,uniform,GPU,"D | D | D | D | N | D",512,2,1.50026,0.002011,7.14371,1.99645,10.7131,10.6424
3,float,uniform,GPU,"D | D | D | D | N | D",512,3,1.49814,0.002038,7.15992,2.12627,10.8584,10.7864
3,float,uniform,GPU,"D | D | D | D | N | D",512,4,1.49754,0.00204,7.15216,1.95581,10.6813,10.6075
3,float,uniform,GPU,"D | D | D | D | N | D",512,5,1.49885,0.00207,7.15874,1.73971,10.4715,10.3994
3,float,uniform,GPU,"D | D | D | D | N | D",512,6,1.49894,0.00203,7.16201,1.78038,10.521,10.4434
3,float,uniform,GPU,"D | D | D | D | N | D",512,7,1.49978,0.00219,7.14943,2.04208,10.7653,10.6935
3,float,uniform,GPU,"D | D | D | D | N | D",512,8,1.50035,0.001981,7.14702,1.77648,10.4978,10.4258
3,float,uniform,GPU,"D | D | D | D | N | D",512,9,1.50304,0.00196,7.13763,1.80966,10.5244,10.4523
3,float,uniform,GPU,"D | D | D | D | N | D",512,10,1.4975,0.00211,7.14563,1.86384,10.5809,10.5091
3,float,uniform,GPU,"D | D | D | D | N | D",512,11,1.50144,0.002069,7.15295,2.12733,10.8603,10.7838
3,float,uniform,GPU,"D | D | D | D | N | D",512,12,1.5031,0.00206,7.1515,1.77926,10.5134,10.4359
3,float,uniform,GPU,"D | D | D | D | N | D",512,13,1.50067,0.001889,7.15456,1.99427,10.7238,10.6514
3,float,uniform,GPU,"D | D | D | D | N | D",512,14,1.49952,0.001972,7.16334,1.90928,10.6426,10.5741
3,float,uniform,GPU,"D | D | D | D | N | D",512,15,1.49997,0.00195,7.16191,1.71942,10.4588,10.3833
3,float,uniform,GPU,"D | D | D | D | N | D",512,16,1.50096,0.002261,7.16328,1.94637,10.6822,10.6129
3,float,uniform,GPU,"D | D | D | D | N | D",512,17,1.49917,0.002081,7.1521,1.95747,10.6864,10.6108
3,float,uniform,GPU,"D | D | D | D | N | D",512,18,1.49971,0.001959,7.1581,1.75677,10.4868,10.4165
3,float,uniform,GPU,"D | D | D | D | N | D",512,19,1.4999,0.00193,7.15682,1.73184,10.4634,10.3905
3,float,uniform,GPU,"D | D | D | D | N | D",512,20,1.50003,0.00194,7.14872,1.98685,10.7142,10.6375
3,float,uniform,GPU,"D | D | D | D | N | D",512,21,1.50314,0.002239,7.15484,1.79258,10.5264,10.4528
3,float,uniform,GPU,"D | D | D | D | N | D",512,22,1.50227,0.00207,7.14811,1.80246,10.5273,10.4549
3,float,uniform,GPU,"D | D | D | D | N | D",512,23,1.50218,0.002079,7.14585,1.93789,10.6626,10.588
3,float,uniform,GPU,"D | D | D | D | N | D",512,24,1.49856,0.001931,7.14694,1.92515,10.6432,10.5726
3,float,uniform,GPU,"D | D | D | D | N | D",512,25,1.4992,0.00209,7.15604,2.11907,10.8516,10.7764
3,float,uniform,GPU,"D | D | D | D | N | D",512,26,1.50272,0.00207,7.14617,1.63411,10.3589,10.2851
3,float,uniform,GPU,"D | D | D | D | N | D",512,27,1.50003,0.00213,7.16157,2.04762,10.7879,10.7113
3,float,uniform,GPU,"D | D | D | D | N | D",512,28,1.50138,0.002171,7.14967,2.13597,10.8662,10.7892
3,float,uniform,GPU,"D | D | D | D | N | D",512,29,1.50368,0.00191,7.14125,1.67386,10.3935,10.3207
3,float,uniform,GPU,"D | D | D | D | N | D",512,30,1.5015,0.00195,7.14435,1.76544,10.4836,10.4132
3,float,uniform,GPU,"D | D | D | D | N | D",512,31,1.49808,0.002039,7.15086,2.08864,10.8136,10.7396
3,float,uniform,GPU,"D | D | D | D | N | D",512,32,1.5008,0.0021,7.14753,1.72515,10.4473,10.3756
3,float,uniform,GPU,"D | D | D | D | N | D",512,33,1.49792,0.00213,7.15443,1.77779,10.5076,10.4323
3,float,uniform,GPU,"D | D | D | D | N | D",512,34,1.50099,0.00197,7.1589,1.77632,10.5102,10.4382
3,float,uniform,GPU,"D | D | D | D | N | D",512,35,1.5032,0.00191,7.15104,2.11469,10.8441,10.7708
3,float,uniform,GPU,"D | D | D | D | N | D",512,36,1.4969,0.00206,7.14599,1.90442,10.6219,10.5494
3,float,uniform,GPU,"D | D | D | D | N | D",512,37,1.49869,0.00198,7.13795,1.7935,10.5047,10.4321
3,float,uniform,GPU,"D | D | D | D | N | D",512,38,1.49958,0.002,7.16568,1.82918,10.5697,10.4964
3,float,uniform,GPU,"D | D | D | D | N | D",512,39,1.50253,0.0021,7.15344,2.20502,10.9395,10.8631
3,float,uniform,GPU,"D | D | D | D | N | D",512,40,1.49629,0.00205,7.15299,1.77491,10.4965,10.4262
3,float,uniform,GPU,"D | D | D | D | N | D",512,41,1.49786,0.002169,7.15495,1.97552,10.7072,10.6305
3,float,uniform,GPU,"D | D | D | D | N | D",512,42,1.49622,0.002,7.15595,1.75136,10.4781,10.4055
3,float,uniform,GPU,"D | D | D | D | N | D",512,43,1.5017,0.00193,7.16101,2.06592,10.8058,10.7306
3,float,uniform,GPU,"D | D | D | D | N | D",512,44,1.49862,0.00205,7.14998,1.78358,10.507,10.4342
3,float,uniform,GPU,"D | D | D | D | N | D",512,45,1.50227,0.002179,7.15146,1.78413,10.5167,10.44
3,float,uniform,GPU,"D | D | D | D | N | D",512,46,1.49933,0.00195,7.13911,1.74931,10.4601,10.3897
3,float,uniform,GPU,"D | D | D | D | N | D",512,47,1.50038,0.002,7.14633,1.73786,10.4614,10.3866
3,float,uniform,GPU,"D | D | D | D | N | D",512,48,1.50163,0.00208,7.14293,1.79027,10.5082,10.4369
3,float,uniform,GPU,"D | D | D | D | N | D",512,49,1.50144,0.00215,7.15124,1.76851,10.4969,10.4233
3,float,uniform,GPU,"D | D | D | D | N | D",512,50,1.50224,0.00204,7.14582,1.81248,10.5366,10.4626
3,float,uniform,GPU,"D | D | D | D | N | D",512,51,1.5024,0.002039,7.15977,1.75648,10.4949,10.4207
3,float,uniform,GPU,"D | D | D | D | N | D",512,52,1.50205,0.00207,7.1693,2.16285,10.9082,10.8363
3,float,uniform,GPU,"D | D | D | D | N | D",512,53,1.49814,0.0024,7.14626,1.78285,10.5087,10.4297
3,float,uniform,GPU,"D | D | D | D | N | D",512,54,1.49606,0.002129,7.15482,1.70499,10.4277,10.358
3,float,uniform,GPU,"D | D | D | D | N | D",512,55,1.50189,0.00223,7.17163,1.85206,10.6035,10.5278
3,float,uniform,GPU,"D | D | D | D | N | D",512,56,1.50154,0.002229,7.16132,2.2001,10.9383,10.8652
3,float,uniform,GPU,"D | D | D | D | N | D",512,57,1.5015,0.00198,7.14191,2.05594,10.7728,10.7013
3,float,uniform,GPU,"D | D | D | D | N | D",512,58,1.49878,0.00215,7.14587,2.16227,10.8845,10.8091
3,float,uniform,GPU,"D | D | D | D | N | D",512,59,1.50138,0.00209,7.14328,1.7855,10.5052,10.4323
3,float,uniform,GPU,"D | D | D | D | N | D",512,60,1.50358,0.00205,7.14576,1.79792,10.5207,10.4493
3,float,uniform,GPU,"D | D | D | D | N | D",512,61,1.50138,0.00197,7.1536,1.63459,10.3629,10.2915
3,float,uniform,GPU,"D | D | D | D | N | D",512,62,1.50003,0.001971,7.14802,1.87581,10.5952,10.5258
3,float,uniform,GPU,"D | D | D | D | N | D",512,63,1.49834,0.00204,7.15374,2.14358,10.8712,10.7977
3,float,uniform,GPU,"D | D | D | D | N | D",512,64,1.49888,0.00192,7.14437,1.9551,10.6737,10.6003
3,float,uniform,GPU,"D | D | D | D | N | D",512,65,1.50058,0.002038,7.15294,1.70934,10.4415,10.3649
3,float,uniform,GPU,"D | D | D | D | N | D",512,66,1.50026,0.00193,7.15947,2.04634,10.7749,10.708
3,float,uniform,GPU,"D | D | D | D | N | D",512,67,1.49949,0.001971,7.14055,1.75603,10.4693,10.398
3,float,uniform,GPU,"D | D | D | D | N | D",512,68,1.50179,0.00218,7.14131,2.24589,10.9642,10.8912
3,float,uniform,GPU,"D | D | D | D | N | D",512,69,1.49712,0.001939,7.14351,1.78938,10.5021,10.4319
3,float,uniform,GPU,"D | D | D | D | N | D",512,70,1.50061,0.00197,7.15249,1.83802,10.5663,10.4931
3,float,uniform,GPU,"D | D | D | D | N | D",512,71,1.50144,0.00206,7.15037,1.76358,10.4887,10.4175
3,float,uniform,GPU,"D | D | D | D | N | D",512,72,1.50035,0.002169,7.14206,2.05706,10.7754,10.7016
3,float,uniform,GPU,"D | D | D | D | N | D",512,73,1.50086,0.00194,7.15462,1.86301,10.592,10.5204
3,float,uniform,GPU,"D | D | D | D | N | D",512,74,1.49866,0.0022,7.14861,2.1344,10.856,10.7839
