dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",64,0,0.28256,0.00298,0.177599,215.534,216.12,215.997
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,65,53.4321,0.00232,15.6662,3.2048,72.4054,72.3054
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,66,53.2399,0.00234,15.6675,3.21027,72.2173,72.12
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,67,53.5784,0.00281,15.6671,3.2056,72.5535,72.4539
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,68,53.3845,0.00244,15.6664,3.20554,72.3558,72.2589
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,69,53.5958,0.00251,15.6711,3.20614,72.5773,72.4755
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,70,53.5418,0.00256,15.6728,3.20192,72.5206,72.4191
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,71,53.463,0.00239,15.6697,3.20499,72.4423,72.3401
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,72,53.1399,0.00245,15.6684,3.20704,72.1167,72.0178
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,73,53.2665,0.002591,15.6666,3.20778,72.242,72.1435
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,74,53.4073,0.002239,15.6741,3.20419,72.3838,72.2879
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,0,64.3966,0.00256,30.2033,5.08941,99.8032,99.6919
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,1,64.4892,0.00229,30.1998,5.08122,99.8772,99.7725
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,2,64.5218,0.00267,30.2011,5.08371,99.9149,99.8092
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,3,64.4669,0.00243,30.1994,5.08883,99.861,99.7576
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,4,64.0865,0.0026,30.1984,5.08854,99.4772,99.3761
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,5,63.802,0.002401,30.1987,5.08957,99.1952,99.0927
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,6,64.342,0.00265,30.1997,5.09219,99.7427,99.6366
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,7,64.0937,0.00223,30.202,5.08182,99.4868,99.3798
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,8,64.1259,0.00211,30.2018,5.08806,99.5194,99.4178
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,9,64.0117,0.00226,30.1979,5.08662,99.4028,99.2984
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,10,64.2019,0.002691,30.2072,5.09328,99.6102,99.505
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,11,64.1149,0.00275,30.2013,5.08099,99.507,99.4
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,12,64.2501,0.00284,30.1988,5.08771,99.6433,99.5395
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,13,64.6385,0.00253,30.2012,5.08832,100.036,99.9306
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,14,64.31,0.00243,30.202,5.09098,99.7127,99.6054
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,15,64.0933,0.00229,30.1994,5.08781,99.487,99.3828
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,16,64.6835,0.00231,30.2004,5.08813,100.079,99.9743
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,17,64.4387,0.002251,30.2054,5.09299,99.8426,99.7393
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,18,64.2684,0.002221,30.2037,5.09456,99.6717,99.5689
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,19,64.4547,0.00235,30.1976,5.08909,99.8443,99.7437
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,20,64.6888,0.002579,30.2017,5.08474,100.088,99.9778
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,21,64.4611,0.00224,30.1995,5.0833,99.851,99.7461
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,22,64.6004,0.00223,30.2011,5.08403,99.9934,99.8878
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,23,64.5617,0.002589,30.198,5.08768,99.9546,99.8499
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,24,64.152,0.002291,30.1978,5.0913,99.5478,99.4433
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,25,64.2248,0.00241,30.1968,5.09206,99.6241,99.5161
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,26,64.2863,0.00232,30.1969,5.08954,99.6796,99.5751
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,27,64.2604,0.00234,30.1972,5.08694,99.651,99.5469
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,28,64.2559,0.002301,30.2004,5.09187,99.6535,99.5505
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,29,64.244,0.00239,30.1993,5.08829,99.6431,99.534
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,30,64.3498,0.00223,30.2037,5.08474,99.7407,99.6404
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,31,64.1194,0.00231,30.2029,5.09078,99.5206,99.4154
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,32,64.2416,0.0023,30.2003,5.08666,99.6357,99.5309
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,33,64.5255,0.002239,30.2,5.0888,99.921,99.8165
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,34,64.2435,0.00261,30.2005,5.09283,99.6435,99.5394
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,35,64.2585,0.00246,30.2079,5.08515,99.6625,99.554
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,36,64.4084,0.00237,30.2072,5.09139,99.8156,99.7094
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,37,64.153,0.00217,30.1974,5.09123,99.5447,99.4438
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,38,64.122,0.00268,30.2009,5.08717,99.5201,99.4128
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,39,63.9736,0.00235,30.1967,5.08595,99.3703,99.2586
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,40,64.8255,0.0022,30.2011,5.08662,100.22,100.115
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,41,64.6069,0.00232,30.2008,5.08256,99.9971,99.8926
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,42,64.3041,0.00243,30.1999,5.0913,99.7024,99.5977
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,43,64.9849,0.00258,30.1988,5.09414,100.387,100.28
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,44,64.1438,0.002329,30.1992,5.09168,99.5408,99.437
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,45,64.3148,0.00252,30.2039,5.08998,99.7167,99.6112
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,46,64.6203,0.002361,30.1976,5.09062,100.017,99.9109
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,47,64.3603,0.002101,30.2004,5.08886,99.755,99.6516
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,48,64.219,0.0024,30.2018,5.09072,99.6158,99.5139
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,49,64.3472,0.00238,30.1981,5.09053,99.7443,99.6382
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,50,64.8905,0.00253,30.1982,5.09904,100.294,100.19
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,51,64.3929,0.002751,30.1994,5.08678,99.7871,99.6819
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,52,64.4893,0.002219,30.2011,5.09222,99.8873,99.7849
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,53,64.2849,0.00262,30.1994,5.08762,99.6802,99.5746
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,54,64.6902,0.00241,30.2001,5.09194,100.088,99.9847
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,55,65.0515,0.00243,30.2049,5.08979,100.453,100.349
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,56,64.1485,0.00255,30.203,5.09411,99.5526,99.4482
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,57,64.223,0.002481,30.2024,5.09171,99.623,99.5196
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,58,64.344,0.00242,30.198,5.09037,99.7409,99.6348
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,59,63.8681,0.00215,30.2001,5.09094,99.2632,99.1613
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,60,64.4593,0.002451,30.1975,5.09043,99.8519,99.7497
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,61,64.4001,0.00228,30.1983,5.08762,99.7893,99.6883
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,62,64.9281,0.00243,30.2038,5.09078,100.334,100.225
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,63,64.1412,0.002251,30.1967,5.08787,99.5308,99.428
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,64,64.1802,0.002519,30.2025,5.08925,99.5817,99.4745
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,65,64.4377,0.00265,30.2039,5.09155,99.8411,99.7359
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,66,64.429,0.00247,30.1997,5.08947,99.828,99.7206
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,67,64.9544,0.002199,30.1953,5.08614,100.34,100.238
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,68,64.412,0.002289,30.1983,5.0848,99.8012,99.6974
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,69,64.2967,0.00221,30.1927,5.09274,99.6888,99.5844
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,70,65.0772,0.00209,30.1998,5.08541,100.468,100.364
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,71,64.4095,0.00215,30.1973,5.08893,99.8021,99.6979
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,72,64.791,0.00249,30.2026,5.09078,100.194,100.087
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,73,64.3249,0.002549,30.1976,5.08928,99.717,99.6143
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",448,74,64.206,0.00249,30.1966,5.09296,99.6019,99.498
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,0,92.4412,0.002629,39.3433,7.59232,139.492,139.38
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,1,92.1385,0.0025,39.35,7.59194,139.195,139.083
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,2,92.9029,0.002509,39.3433,7.59027,139.952,139.839
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,3,92.3777,0.00226,39.3504,7.59248,139.427,139.323
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,4,93.1661,0.00252,39.3457,7.61245,140.234,140.127
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,5,92.4071,0.002481,39.3507,7.5993,139.472,139.36
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,6,93.1313,0.00255,39.3434,7.60202,140.191,140.079
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,7,93.1064,0.00254,39.3462,7.59651,140.16,140.052
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,8,92.7874,0.002491,39.3418,7.59955,139.844,139.731
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,9,93.4214,0.00238,39.3439,7.60762,140.49,140.375
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,10,92.5787,0.002099,39.3423,7.59002,139.624,139.513
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,11,93.0802,0.00266,39.3462,7.59296,140.128,140.022
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,12,92.4084,0.002271,39.3436,7.60573,139.469,139.36
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,13,93.1939,0.002519,39.3484,7.59942,140.255,140.144
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,14,92.2515,0.00259,39.3425,7.60448,139.312,139.201
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,15,92.4458,0.00243,39.3423,7.6015,139.499,139.392
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,16,92.5023,0.00274,39.3452,7.60032,139.561,139.451
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,17,93.3772,0.002451,39.3484,7.5977,140.437,140.326
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,18,93.2925,0.002339,39.3531,7.59638,140.349,140.244
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,19,92.6229,0.00269,39.3435,7.59706,139.675,139.566
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,20,93.5014,0.00206,39.3447,7.58896,140.544,140.437
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,21,93.2011,0.00256,39.3471,7.60157,140.262,140.152
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,22,92.5351,0.00264,39.3446,7.59949,139.589,139.482
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,23,92.8793,0.002319,39.3505,7.60147,139.941,139.834
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,24,91.9653,0.002669,39.3464,7.59613,139.021,138.911
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,25,93.2569,0.00256,39.3416,7.60134,140.312,140.202
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,26,92.9474,0.00217,39.3493,7.59354,140.004,139.892
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,27,92.7444,0.00282,39.3442,7.59693,139.799,139.688
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,28,92.9045,0.00273,39.3406,7.6095,139.965,139.857
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,29,92.4567,0.002579,39.3489,7.59747,139.517,139.406
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,30,92.5568,0.002329,39.3438,7.59795,139.607,139.501
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,31,92.7063,0.00267,39.3429,7.59728,139.76,139.649
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,32,93.612,0.00239,39.3431,7.60029,140.668,140.558
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,33,93.2409,0.002429,39.3463,7.59789,140.302,140.187
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,34,93.8636,0.00237,39.3464,7.60285,140.923,140.815
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,35,93.5017,0.002661,39.3436,7.62195,140.581,140.47
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,36,92.337,0.00263,39.3452,7.59629,139.39,139.281
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,37,92.7702,0.002209,39.344,7.60474,139.832,139.721
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,38,92.1942,0.002481,39.3463,7.5959,139.251,139.139
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,39,92.3484,0.00247,39.3454,7.59734,139.402,139.294
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,40,92.9872,0.002279,39.3496,7.59744,140.042,139.936
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,41,92.8725,0.00241,39.3483,7.60314,139.937,139.826
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,42,92.1949,0.00246,39.3403,7.60045,139.251,139.138
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,43,92.9664,0.00243,39.346,7.5959,140.029,139.911
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,44,92.9308,0.002021,39.3421,7.60435,139.988,139.879
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,45,92.9252,0.00244,39.3453,7.60054,139.984,139.874
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,46,92.3838,0.00249,39.3543,7.59824,139.447,139.339
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,47,92.3826,0.002251,39.347,7.5975,139.434,139.329
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,48,92.4457,0.002399,39.3483,7.6055,139.518,139.402
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,49,92.5618,0.002641,39.343,7.59856,139.615,139.506
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,50,92.3329,0.00212,39.3478,7.5943,139.388,139.277
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,51,92.2905,0.00266,39.3503,7.59827,139.354,139.242
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,52,92.6152,0.00265,39.348,7.59299,139.668,139.559
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,53,93.1636,0.00236,39.348,7.60086,140.224,140.115
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,54,93.5962,0.00228,39.3433,7.59635,140.647,140.538
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,55,92.9402,0.00251,39.3429,7.60234,139.993,139.888
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,56,92.753,0.002519,39.342,7.60093,139.81,139.698
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,57,92.5404,0.002051,39.3396,7.60106,139.588,139.483
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,58,93.161,0.00265,39.3477,7.59802,140.22,140.109
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,59,92.8481,0.0025,39.3493,7.59888,139.907,139.799
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,60,92.55,0.002641,39.3445,7.59466,139.601,139.492
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,61,93.4504,0.00281,39.3459,7.60531,140.517,140.404
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,62,92.9768,0.0022,39.3477,7.60301,140.037,139.93
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,63,92.2499,0.00269,39.3486,7.59715,139.313,139.198
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,64,93.4361,0.00237,39.3443,7.59533,140.487,140.378
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,65,92.5077,0.002539,39.3463,7.59498,139.562,139.452
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,66,92.4016,0.00261,39.3465,7.59808,139.465,139.349
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,67,92.8606,0.00223,39.3415,7.59488,139.909,139.799
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,68,92.8973,0.00235,39.3492,7.60406,139.963,139.853
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,69,92.4364,0.002599,39.3452,7.59706,139.492,139.381
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,70,93.1024,0.00223,39.3497,7.59811,140.161,140.052
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,71,93.3322,0.0026,39.3514,7.6015,140.402,140.288
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,72,92.6055,0.002671,39.3462,7.59786,139.663,139.552
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,73,93.5058,0.00249,39.3561,7.60445,140.581,140.469
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",512,74,93.4174,0.002371,39.3567,7.59677,140.486,140.373
