dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",64,0,183.127,0,0.046729,51.8809,235.15,235.055
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,5,0.015008,0,0.022869,0.008128,0.082529,0.046005
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,6,0.011552,0,0.022209,0.008704,0.078679,0.042465
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,7,0.01232,0,0.02004,0.009376,0.07134,0.041736
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,8,0.011168,0,0.02309,0.006688,0.077909,0.040946
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,9,0.011072,0,0.02329,0.008672,0.080869,0.043034
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,10,0.012672,0,0.02258,0.007264,0.077999,0.042516
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,11,0.010112,0,0.025409,0.008352,0.082099,0.043873
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,12,0.013952,0,0.02253,0.008128,0.086699,0.04461
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,13,0.01168,0,0.022669,0.006336,0.080459,0.040685
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,14,0.012096,0,0.02232,0.009408,0.079619,0.043824
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,15,0.01072,0,0.02253,0.008672,0.079059,0.041922
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,16,0.009984,0,0.02254,0.00848,0.079029,0.041004
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,17,0.011904,0,0.0225,0.007264,0.076819,0.041668
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,18,0.0096,0,0.02246,0.00848,0.078559,0.04054
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,19,0.011616,0,0.02234,0.008768,0.080369,0.042724
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,20,0.010752,0,0.022979,0.009632,0.079319,0.043363
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,21,0.013568,0,0.022539,0.007904,0.079879,0.044011
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,22,0.011008,0,0.022711,0.008288,0.078869,0.042007
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,23,0.008768,0,0.02241,0.00944,0.07903,0.040618
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,24,0.012448,0,0.02276,0.007488,0.079779,0.042696
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,25,0.009888,0,0.02235,0.008768,0.079079,0.041006
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,26,0.012672,0,0.0216,0.009856,0.076799,0.044128
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,27,0.010752,0,0.02281,0.105248,0.176188,0.13881
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,28,0.01136,0,0.02278,0.009216,0.081229,0.043356
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,29,0.011072,0,0.022319,0.007456,0.078519,0.040847
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,30,0.011872,0,0.02219,0.007744,0.07683,0.041806
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,31,0.011872,0,0.01974,0.0088,0.069199,0.040412
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,32,0.010208,0,0.02231,0.007968,0.078279,0.040486
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,33,0.012032,0,0.02267,0.007872,0.079609,0.042574
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,34,0.012224,0,0.02287,0.006976,0.078169,0.04207
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,35,0.009792,0,0.022801,0.008448,0.077909,0.041041
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,36,0.01184,0,0.023019,0.00704,0.078879,0.041899
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,37,0.009696,0,0.022609,0.007296,0.078969,0.039601
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,38,0.010144,0,0.02258,0.008736,0.084139,0.04146
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,39,0.012928,0,0.02285,0.008448,0.080339,0.044226
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,40,0.01264,0,0.02251,0.008992,0.081479,0.044142
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,41,0.013376,0,0.02251,0.010336,0.081519,0.046222
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,42,0.009376,0,0.02268,0.008256,0.078399,0.040312
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,43,0.012096,0,0.02278,0.008128,0.079229,0.043004
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,44,0.010208,0,0.02249,0.00736,0.077429,0.040058
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,45,0.010944,0,0.02322,0.008864,0.079119,0.043028
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,46,0.009216,0,0.022739,0.009344,0.078379,0.041299
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,47,0.011296,0,0.022349,0.007104,0.077589,0.040749
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,48,0.01056,0,0.02267,0.00912,0.080439,0.04235
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,49,0.009888,0,0.02238,0.007776,0.07764,0.040044
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,50,0.010784,0,0.02241,0.008416,0.077679,0.04161
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,51,0.013792,0,0.02068,0.009248,0.073189,0.04372
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,52,0.01008,0,0.02304,0.00896,0.079729,0.04208
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,53,0.01152,0,0.02251,0.008384,0.080709,0.042414
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,54,0.011936,0,0.02366,0.009632,0.081509,0.045228
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,55,0.01216,0,0.02239,0.006144,0.076179,0.040694
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,56,0.011072,0,0.02233,0.007968,0.078979,0.04137
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,57,0.010912,0,0.022461,0.008032,0.078059,0.041405
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,58,0.01104,0,0.02255,0.008768,0.079919,0.042358
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,59,0.010784,0,0.022319,0.008,0.078299,0.041103
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,60,0.009792,0,0.0229,0.007712,0.079149,0.040404
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,61,0.010432,0,0.02241,0.007072,0.078779,0.039914
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,62,0.010336,0,0.023671,0.006688,0.176328,0.040695
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,63,0.01024,0,0.022499,0.0088,0.078399,0.041539
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,64,0.010848,0,0.022779,0.007744,0.076719,0.041371
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,65,0.011648,0,0.02322,0.007712,0.078399,0.04258
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,66,0.012064,0,0.02252,0.008864,0.08125,0.043448
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,67,0.010272,0,0.02228,0.009536,0.079719,0.042088
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,68,0.0104,0,0.02231,0.0088,0.079359,0.04151
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,69,0.011552,0,0.02255,0.007776,0.077659,0.041878
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,70,0.01264,0,0.02258,0.007264,0.078248,0.042484
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,71,0.010944,0,0.022429,0.007328,0.078399,0.040701
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,72,0.010336,0,0.02223,0.007392,0.076699,0.039958
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,73,0.011584,0,0.02286,0.0088,0.08068,0.043244
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",256,74,0.011296,0,0.02248,0.00768,0.078899,0.041456
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,0,0.026432,0,0.02818,0.01136,0.103799,0.065972
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,1,0.01056,0,0.02438,0.009216,0.085229,0.044156
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,2,0.00912,0,0.02435,0.007968,0.08249,0.041438
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,3,0.010944,0,0.02394,0.009536,0.083849,0.04442
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,4,0.00784,0,0.02427,0.008736,0.081429,0.040846
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,5,0.007648,0,0.02422,0.006848,0.078428,0.038716
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,6,0.008608,0,0.02437,0.008608,0.08247,0.041586
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,7,0.009792,0,0.02436,0.007648,0.081119,0.0418
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,8,0.008224,0,0.02424,0.007904,0.080879,0.040368
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,9,0.00864,0,0.024291,0.008096,0.081129,0.041027
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,10,0.011136,0,0.02409,0.00736,0.08274,0.042586
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,11,0.009024,0,0.02477,0.008704,0.083809,0.042498
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,12,0.006688,0,0.024279,0.009792,0.081549,0.040759
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,13,0.009408,0,0.02436,0.00864,0.081029,0.042408
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,14,0.012256,0,0.025759,0.008128,0.087469,0.046143
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,15,0.010304,0,0.024789,0.009344,0.084749,0.044437
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,16,0.008736,0,0.02462,0.00896,0.083209,0.042316
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,17,0.009408,0,0.02423,0.009888,0.083669,0.043526
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,18,0.007392,0,0.02455,0.009504,0.083409,0.041446
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,19,0.009088,0,0.024099,0.008288,0.081009,0.041475
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,20,0.008128,0,0.0244,0.008608,0.081879,0.041136
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,21,0.008736,0,0.023789,0.008224,0.081459,0.040749
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,22,0.010272,0,0.024249,0.007712,0.083619,0.042233
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,23,0.0096,0,0.02427,0.008352,0.082619,0.042222
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,24,0.010016,0,0.02431,0.008832,0.078859,0.043158
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,25,0.008288,0,0.02375,0.008768,0.078669,0.040806
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,26,0.008352,0,0.024111,0.007648,0.082349,0.040111
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,27,0.010688,0,0.02416,0.007872,0.080489,0.04272
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,28,0.008512,0,0.02455,0.007584,0.083449,0.040646
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,29,0.008864,0,0.02378,0.008128,0.080579,0.040772
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,30,0.00976,0,0.023989,0.008928,0.082719,0.042677
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,31,0.007968,0,0.024209,0.007968,0.080719,0.040145
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,32,0.010112,0,0.024481,0.00928,0.083799,0.043873
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,33,0.00704,0,0.02446,0.008704,0.081019,0.040204
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,34,0.00848,0,0.0241,0.008608,0.082439,0.041188
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,35,0.007936,0,0.0242,0.007936,0.080239,0.040072
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,36,0.010016,0,0.0239,0.008832,0.083809,0.042748
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,37,0.009024,0,0.02449,0.009472,0.084088,0.042986
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,38,0.008256,0,0.0241,0.009728,0.08197,0.042084
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,39,0.008736,0,0.02451,0.008064,0.08196,0.04131
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,40,0.009984,0,0.02449,0.007424,0.083289,0.041898
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,41,0.009088,0,0.02449,0.008544,0.082439,0.042122
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,42,0.008544,0,0.02512,0.00848,0.08345,0.042144
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,43,0.008448,0,0.024399,0.009664,0.081739,0.042511
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,44,0.010752,0,0.02414,0.008416,0.083689,0.043308
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,45,0.010528,0,0.024099,0.00896,0.083359,0.043587
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,46,0.006976,0,0.02436,0.00704,0.078199,0.038376
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,47,0.008736,0,0.02437,0.008928,0.08254,0.042034
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,48,0.00944,0,0.02401,0.008192,0.0809,0.041642
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,49,0.009376,0,0.02413,0.008736,0.08275,0.042242
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,50,0.01024,0,0.024149,0.009088,0.082409,0.043477
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,51,0.009696,0,0.02541,0.008416,0.082609,0.043522
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,52,0.006496,0,0.02418,0.006752,0.077409,0.037428
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,53,0.007264,0,0.02425,0.008768,0.081129,0.040282
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,54,0.01056,0,0.02442,0.009152,0.085119,0.044132
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,55,0.010752,0,0.02426,0.00896,0.08561,0.043972
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,56,0.01056,0,0.024149,0.009024,0.082659,0.043733
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,57,0.00832,0,0.023799,0.008576,0.080499,0.040695
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,58,0.007648,0,0.024379,0.008512,0.081449,0.040539
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,59,0.00784,0,0.0243,0.008736,0.081979,0.040876
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,60,0.006816,0,0.02426,0.008832,0.080769,0.039908
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,61,0.010112,0,0.02415,0.008768,0.083439,0.04303
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,62,0.011584,0,0.02433,0.007616,0.082729,0.04353
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,63,0.010176,0,0.020919,0.010432,0.075779,0.041527
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,64,0.007584,0,0.024569,0.008416,0.081499,0.040569
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,65,0.007296,0,0.0245,0.008608,0.081159,0.040404
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,66,0.013856,0,0.025049,0.007264,0.085659,0.046169
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,67,0.008768,0,0.0247,0.008608,0.081059,0.042076
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,68,0.011264,0,0.02473,0.006368,0.08563,0.042362
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,69,0.007104,0,0.024079,0.007616,0.079209,0.038799
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,70,0.009184,0,0.02436,0.00912,0.081079,0.042664
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,71,0.01072,0,0.02422,0.008896,0.084128,0.043836
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,72,0.009216,0,0.02426,0.008128,0.083479,0.041604
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,73,0.008352,0,0.024791,0.00848,0.081059,0.041623
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",320,74,0.008256,0,0.02434,0.008736,0.082,0.041332
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,0,0.022304,0,0.02957,0.012128,0.109819,0.064002
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,1,0.006944,0,0.02553,0.00848,0.085029,0.040954
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,2,0.006368,0,0.025109,0.008928,0.084769,0.040405
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,3,0.006848,0,0.02529,0.008192,0.084799,0.04033
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,4,0.00704,0,0.0253,0.009088,0.085899,0.041428
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,5,0.006816,0,0.02506,0.009216,0.091839,0.041092
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,6,0.007584,0,0.024979,0.009344,0.085969,0.041907
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,7,0.006944,0,0.02539,0.009568,0.086329,0.041902
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,8,0.008512,0,0.02623,0.008832,0.087889,0.043574
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,9,0.006912,0,0.025128,0.009344,0.087079,0.041384
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,10,0.010304,0,0.02549,0.00848,0.089169,0.044274
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,11,0.008064,0,0.03206,0.009024,0.092859,0.049148
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,12,0.006688,0,0.02603,0.008128,0.086379,0.040846
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,13,0.00704,0,0.0251,0.009056,0.086139,0.041196
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,14,0.007584,0,0.02492,0.009152,0.08604,0.041656
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,15,0.007104,0,0.02526,0.008224,0.085149,0.040588
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,16,0.006848,0,0.025059,0.00768,0.088159,0.039587
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,17,0.007136,0,0.02527,0.007232,0.082248,0.039638
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,18,0.007392,0,0.02486,0.007392,0.085299,0.039644
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,19,0.008768,0,0.0253,0.00816,0.086189,0.042228
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,20,0.006784,0,0.02501,0.008736,0.0866,0.04053
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,21,0.007296,0,0.025469,0.009792,0.087119,0.042557
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,22,0.106336,0,0.021529,0.00992,0.178068,0.137785
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,23,0.007872,0,0.02371,0.009184,0.077189,0.040766
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,24,0.007584,0,0.02529,0.00944,0.086159,0.042314
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,25,0.007008,0,0.025639,0.007808,0.084479,0.040455
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,26,0.006656,0,0.02567,0.00688,0.08578,0.039206
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,27,0.009024,0,0.025669,0.00864,0.087509,0.043333
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,28,0.006656,0,0.02517,0.008832,0.086009,0.040658
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,29,0.006784,0,0.02527,0.009056,0.085969,0.04111
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,30,0.00736,0,0.0253,0.008224,0.085179,0.040884
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,31,0.007456,0,0.02531,0.0088,0.086249,0.041566
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,32,0.006432,0,0.02485,0.00848,0.084069,0.039762
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,33,0.007392,0,0.02513,0.008352,0.085489,0.040874
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,34,0.006912,0,0.02579,0.008352,0.086259,0.041054
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,35,0.008416,0,0.025869,0.008224,0.086799,0.042509
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,36,0.007488,0,0.025248,0.008288,0.085389,0.041024
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,37,0.007328,0,0.02563,0.00784,0.086379,0.040798
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,38,0.007552,0,0.02537,0.008384,0.085599,0.041306
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,39,0.008352,0,0.025689,0.008928,0.087229,0.042969
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,40,0.006496,0,0.02492,0.008384,0.084639,0.0398
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,41,0.007232,0,0.025119,0.00784,0.085169,0.040191
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,42,0.007104,0,0.025229,0.008864,0.085449,0.041197
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,43,0.006912,0,0.025189,0.00816,0.085039,0.040261
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,44,0.006752,0,0.024879,0.007904,0.084929,0.039535
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,45,0.008416,0,0.02546,0.007168,0.086369,0.041044
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,46,0.006752,0,0.028119,0.00896,0.088689,0.043831
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,47,0.007392,0,0.02586,0.009504,0.087419,0.042756
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,48,0.006464,0,0.02505,0.009696,0.084299,0.04121
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,49,0.0072,0,0.02576,0.007264,0.086209,0.040224
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,50,0.006656,0,0.025579,0.008384,0.085589,0.040619
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,51,0.008032,0,0.02562,0.008544,0.086979,0.042196
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,52,0.008896,0,0.029949,0.00736,0.091709,0.046205
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,53,0.009376,0,0.109509,0.010752,0.166268,0.129637
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,54,0.007808,0,0.02193,0.010176,0.07977,0.039914
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,55,0.007328,0,0.021499,0.009952,0.077149,0.038779
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,56,0.007008,0,0.02522,0.00752,0.085199,0.039748
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,57,0.006752,0,0.02529,0.009344,0.085619,0.041386
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,58,0.007008,0,0.024869,0.008352,0.084779,0.040229
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,59,0.008064,0,0.02525,0.008864,0.086779,0.042178
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,60,0.00752,0,0.02504,0.008128,0.092329,0.040688
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,61,0.008224,0,0.02603,0.009056,0.087419,0.04331
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,62,0.010432,0,0.02509,0.007872,0.088208,0.043394
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,63,0.007104,0,0.025739,0.008576,0.086149,0.041419
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,64,0.007104,0,0.02541,0.008544,0.085829,0.041058
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,65,0.007264,0,0.02526,0.00784,0.086779,0.040364
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,66,0.00752,0,0.024689,0.008448,0.084759,0.040657
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,67,0.006176,0,0.02316,0.009856,0.079599,0.039192
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,68,0.006688,0,0.02529,0.008,0.086029,0.039978
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,69,0.00656,0,0.02513,0.009344,0.085509,0.041034
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,70,0.006784,0,0.02493,0.00672,0.082789,0.038434
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,71,0.007456,0,0.02514,0.00912,0.085729,0.041716
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,72,0.006656,0,0.02552,0.007968,0.086739,0.040144
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,73,0.00736,0,0.02522,0.009088,0.087479,0.041668
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",384,74,0.006496,0,0.02521,0.008992,0.08464,0.040698
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,0,0.021312,0,0.02949,0.012864,0.112028,0.063666
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,1,0.008704,0,0.024389,0.008384,0.089309,0.041477
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,2,0.009472,0,0.02502,0.007904,0.089839,0.042396
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,3,0.006496,0,0.025249,0.008864,0.087779,0.040609
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,4,0.008224,0,0.025119,0.009472,0.088169,0.042815
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,5,0.005792,0,0.02461,0.008352,0.092609,0.038754
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,6,0.008768,0,0.024299,0.008672,0.089379,0.041739
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,7,0.007104,0,0.024599,0.007872,0.086959,0.039575
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,8,0.006592,0,0.024579,0.007968,0.087249,0.039139
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,9,0.006624,0,0.024339,0.008768,0.085599,0.039731
2,float,uniform,GPU,"Ns | Ns | Ns | Ns",448,10,0.007296,0,0.02396,0.00928,0.085029,0.040536
