dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"D | D | D | D",64,0,183.906,0,0.046669,51.9163,235.964,235.869
2,float,uniform,GPU,"D | D | D | D",256,40,0.00992,0,0.037079,0.00752,0.092429,0.054519
2,float,uniform,GPU,"D | D | D | D",256,41,0.013856,0,0.037149,0.0088,0.096239,0.059805
2,float,uniform,GPU,"D | D | D | D",256,42,0.009792,0,0.03339,0.010048,0.084419,0.05323
2,float,uniform,GPU,"D | D | D | D",256,43,0.011936,0,0.03706,0.009024,0.094039,0.05802
2,float,uniform,GPU,"D | D | D | D",256,44,0.013376,0,0.037479,0.009664,0.097169,0.060519
2,float,uniform,GPU,"D | D | D | D",256,45,0.009376,0,0.037169,0.007104,0.091339,0.053649
2,float,uniform,GPU,"D | D | D | D",256,46,0.011456,0,0.03719,0.008096,0.092829,0.056742
2,float,uniform,GPU,"D | D | D | D",256,47,0.009856,0,0.037069,0.007552,0.092239,0.054477
2,float,uniform,GPU,"D | D | D | D",256,48,0.010432,0,0.037179,0.008224,0.093699,0.055835
2,float,uniform,GPU,"D | D | D | D",256,49,0.01168,0,0.03701,0.007296,0.091298,0.055986
2,float,uniform,GPU,"D | D | D | D",256,50,0.009856,0,0.03778,0.007424,0.093019,0.05506
2,float,uniform,GPU,"D | D | D | D",256,51,0.009056,0,0.037309,0.007584,0.091159,0.053949
2,float,uniform,GPU,"D | D | D | D",256,52,0.013152,0,0.03757,0.00832,0.095079,0.059042
2,float,uniform,GPU,"D | D | D | D",256,53,0.010208,0,0.037339,0.0096,0.095289,0.057147
2,float,uniform,GPU,"D | D | D | D",256,54,0.011104,0,0.037319,0.007936,0.094409,0.056359
2,float,uniform,GPU,"D | D | D | D",256,55,0.01152,0,0.03683,0.009632,0.094049,0.057982
2,float,uniform,GPU,"D | D | D | D",256,56,0.010016,0,0.03699,0.0096,0.094419,0.056606
2,float,uniform,GPU,"D | D | D | D",256,57,0.010176,0,0.037229,0.008832,0.094679,0.056237
2,float,uniform,GPU,"D | D | D | D",256,58,0.010816,0,0.037,0.008576,0.094468,0.056392
2,float,uniform,GPU,"D | D | D | D",256,59,0.008992,0,0.03705,0.009088,0.093648,0.05513
2,float,uniform,GPU,"D | D | D | D",256,60,0.010016,0,0.03705,0.009696,0.095369,0.056762
2,float,uniform,GPU,"D | D | D | D",256,61,0.01376,0,0.043699,0.009056,0.103139,0.066515
2,float,uniform,GPU,"D | D | D | D",256,62,0.008768,0,0.03714,0.007552,0.091368,0.05346
2,float,uniform,GPU,"D | D | D | D",256,63,0.010016,0,0.037789,0.006464,0.091339,0.054269
2,float,uniform,GPU,"D | D | D | D",256,64,0.010944,0,0.037099,0.009024,0.094789,0.057067
2,float,uniform,GPU,"D | D | D | D",256,65,0.010336,0,0.0378,0.008128,0.094819,0.056264
2,float,uniform,GPU,"D | D | D | D",256,66,0.013408,0,0.03375,0.009568,0.085289,0.056726
2,float,uniform,GPU,"D | D | D | D",256,67,0.014752,0,0.03503,0.009312,0.091759,0.059094
2,float,uniform,GPU,"D | D | D | D",256,68,0.010848,0,0.03699,0.009184,0.094379,0.057022
2,float,uniform,GPU,"D | D | D | D",256,69,0.0112,0,0.03622,0.007296,0.092359,0.054716
2,float,uniform,GPU,"D | D | D | D",256,70,0.010752,0,0.03766,0.008096,0.094429,0.056508
2,float,uniform,GPU,"D | D | D | D",256,71,0.0112,0,0.037159,0.006752,0.092239,0.055111
2,float,uniform,GPU,"D | D | D | D",256,72,0.103744,0,0.036929,0.007232,0.183798,0.147905
2,float,uniform,GPU,"D | D | D | D",256,73,0.01152,0,0.03715,0.011104,0.095879,0.059774
2,float,uniform,GPU,"D | D | D | D",256,74,0.012,0,0.037289,0.009056,0.093639,0.058345
2,float,uniform,GPU,"D | D | D | D",320,0,0.0192,0,0.04365,0.01184,0.115899,0.07469
2,float,uniform,GPU,"D | D | D | D",320,1,0.009952,0,0.04125,0.007808,0.099568,0.05901
2,float,uniform,GPU,"D | D | D | D",320,2,0.009248,0,0.041019,0.009152,0.099659,0.059419
2,float,uniform,GPU,"D | D | D | D",320,3,0.00816,0,0.041029,0.007872,0.106349,0.057061
2,float,uniform,GPU,"D | D | D | D",320,4,0.008672,0,0.04079,0.008736,0.099159,0.058198
2,float,uniform,GPU,"D | D | D | D",320,5,0.008704,0,0.041039,0.008128,0.099769,0.057871
2,float,uniform,GPU,"D | D | D | D",320,6,0.009248,0,0.040709,0.008128,0.099069,0.058085
2,float,uniform,GPU,"D | D | D | D",320,7,0.006528,0,0.04077,0.006112,0.096699,0.05341
2,float,uniform,GPU,"D | D | D | D",320,8,0.006528,0,0.0406,0.007872,0.097799,0.055
2,float,uniform,GPU,"D | D | D | D",320,9,0.013312,0,0.040679,0.00912,0.102579,0.063111
2,float,uniform,GPU,"D | D | D | D",320,10,0.00816,0,0.04059,0.008096,0.098139,0.056846
2,float,uniform,GPU,"D | D | D | D",320,11,0.010816,0,0.03706,0.010304,0.092019,0.05818
2,float,uniform,GPU,"D | D | D | D",320,12,0.01056,0,0.04049,0.008576,0.098409,0.059626
2,float,uniform,GPU,"D | D | D | D",320,13,0.009152,0,0.04078,0.008192,0.099359,0.058124
2,float,uniform,GPU,"D | D | D | D",320,14,0.007648,0,0.040579,0.008768,0.233208,0.056995
2,float,uniform,GPU,"D | D | D | D",320,15,0.007456,0,0.04077,0.006336,0.096559,0.054562
2,float,uniform,GPU,"D | D | D | D",320,16,0.007968,0,0.040759,0.009568,0.100159,0.058295
2,float,uniform,GPU,"D | D | D | D",320,17,0.01056,0,0.04041,0.00864,0.101519,0.05961
2,float,uniform,GPU,"D | D | D | D",320,18,0.006528,0,0.04086,0.008192,0.097579,0.05558
2,float,uniform,GPU,"D | D | D | D",320,19,0.007968,0,0.04075,0.008064,0.098259,0.056782
2,float,uniform,GPU,"D | D | D | D",320,20,0.00704,0,0.040359,0.00816,0.096749,0.055559
2,float,uniform,GPU,"D | D | D | D",320,21,0.009184,0,0.04084,0.007648,0.099979,0.057672
2,float,uniform,GPU,"D | D | D | D",320,22,0.009728,0,0.041539,0.006752,0.102359,0.058019
2,float,uniform,GPU,"D | D | D | D",320,23,0.010432,0,0.0403,0.00688,0.098828,0.057612
2,float,uniform,GPU,"D | D | D | D",320,24,0.010784,0,0.040599,0.008928,0.101709,0.060311
2,float,uniform,GPU,"D | D | D | D",320,25,0.007584,0,0.04048,0.007712,0.098659,0.055776
2,float,uniform,GPU,"D | D | D | D",320,26,0.009344,0,0.04075,0.00784,0.09981,0.057934
2,float,uniform,GPU,"D | D | D | D",320,27,0.0088,0,0.040669,0.008288,0.099929,0.057757
2,float,uniform,GPU,"D | D | D | D",320,28,0.006816,0,0.04731,0.00848,0.106179,0.062606
2,float,uniform,GPU,"D | D | D | D",320,29,0.009408,0,0.041059,0.00768,0.099409,0.058147
2,float,uniform,GPU,"D | D | D | D",320,30,0.008608,0,0.03709,0.009184,0.088379,0.054882
2,float,uniform,GPU,"D | D | D | D",320,31,0.00928,0,0.040849,0.007872,0.099479,0.058001
2,float,uniform,GPU,"D | D | D | D",320,32,0.007744,0,0.041649,0.008128,0.099599,0.057521
2,float,uniform,GPU,"D | D | D | D",320,33,0.006592,0,0.04035,0.007712,0.098508,0.054654
2,float,uniform,GPU,"D | D | D | D",320,34,0.006624,0,0.04105,0.008608,0.098708,0.056282
2,float,uniform,GPU,"D | D | D | D",320,35,0.011744,0,0.04055,0.007488,0.106419,0.059782
2,float,uniform,GPU,"D | D | D | D",320,36,0.006528,0,0.204928,0.008416,0.262477,0.219872
2,float,uniform,GPU,"D | D | D | D",320,37,0.010048,0,0.04064,0.00816,0.100179,0.058848
2,float,uniform,GPU,"D | D | D | D",320,38,0.00784,0,0.04074,0.007232,0.097159,0.055812
2,float,uniform,GPU,"D | D | D | D",320,39,0.007712,0,0.041119,0.008224,0.100079,0.057055
2,float,uniform,GPU,"D | D | D | D",320,40,0.0104,0,0.043999,0.00672,0.104059,0.061119
2,float,uniform,GPU,"D | D | D | D",320,41,0.008832,0,0.040769,0.00768,0.098639,0.057281
2,float,uniform,GPU,"D | D | D | D",320,42,0.00768,0,0.037139,0.011136,0.089309,0.055955
2,float,uniform,GPU,"D | D | D | D",320,43,0.009024,0,0.04048,0.009504,0.098969,0.059008
2,float,uniform,GPU,"D | D | D | D",320,44,0.009856,0,0.041089,0.00768,0.100889,0.058625
2,float,uniform,GPU,"D | D | D | D",320,45,0.007808,0,0.04045,0.007776,0.096579,0.056034
2,float,uniform,GPU,"D | D | D | D",320,46,0.006496,0,0.04092,0.008096,0.097739,0.055512
2,float,uniform,GPU,"D | D | D | D",320,47,0.008768,0,0.040559,0.008672,0.098369,0.057999
2,float,uniform,GPU,"D | D | D | D",320,48,0.007168,0,0.041209,0.006688,0.098399,0.055065
2,float,uniform,GPU,"D | D | D | D",320,49,0.011168,0,0.04142,0.007392,0.101689,0.05998
2,float,uniform,GPU,"D | D | D | D",320,50,0.010208,0,0.04039,0.008192,0.101099,0.05879
2,float,uniform,GPU,"D | D | D | D",320,51,0.007456,0,0.040439,0.007424,0.096589,0.055319
2,float,uniform,GPU,"D | D | D | D",320,52,0.008768,0,0.040789,0.007936,0.099889,0.057493
2,float,uniform,GPU,"D | D | D | D",320,53,0.009824,0,0.040819,0.007072,0.099429,0.057715
2,float,uniform,GPU,"D | D | D | D",320,54,0.006944,0,0.04102,0.012768,0.103249,0.060732
2,float,uniform,GPU,"D | D | D | D",320,55,0.00704,0,0.04058,0.008576,0.098399,0.056196
2,float,uniform,GPU,"D | D | D | D",320,56,0.008864,0,0.04092,0.008224,0.098579,0.058008
2,float,uniform,GPU,"D | D | D | D",320,57,0.008928,0,0.04058,0.007424,0.097858,0.056932
2,float,uniform,GPU,"D | D | D | D",320,58,0.007808,0,0.04059,0.007936,0.098879,0.056334
2,float,uniform,GPU,"D | D | D | D",320,59,0.007328,0,0.04112,0.007904,0.098408,0.056352
2,float,uniform,GPU,"D | D | D | D",320,60,0.007232,0,0.04032,0.007616,0.097829,0.055168
2,float,uniform,GPU,"D | D | D | D",320,61,0.00672,0,0.04081,0.01664,0.106049,0.06417
2,float,uniform,GPU,"D | D | D | D",320,62,0.012288,0,0.04063,0.007392,0.102258,0.06031
2,float,uniform,GPU,"D | D | D | D",320,63,0.012192,0,0.041039,0.006912,0.101149,0.060143
2,float,uniform,GPU,"D | D | D | D",320,64,0.00768,0,0.04065,0.008928,0.097819,0.057258
2,float,uniform,GPU,"D | D | D | D",320,65,0.007232,0,0.040529,0.008288,0.098039,0.056049
2,float,uniform,GPU,"D | D | D | D",320,66,0.008672,0,0.04128,0.007008,0.100769,0.05696
2,float,uniform,GPU,"D | D | D | D",320,67,0.009024,0,0.04061,0.008512,0.098349,0.058146
2,float,uniform,GPU,"D | D | D | D",320,68,0.0096,0,0.037749,0.009408,0.089979,0.056757
2,float,uniform,GPU,"D | D | D | D",320,69,0.008704,0,0.040949,0.009216,0.099929,0.058869
2,float,uniform,GPU,"D | D | D | D",320,70,0.009248,0,0.04086,0.007072,0.100069,0.05718
2,float,uniform,GPU,"D | D | D | D",320,71,0.00816,0,0.04082,0.007936,0.099219,0.056916
2,float,uniform,GPU,"D | D | D | D",320,72,0.006784,0,0.04086,0.008128,0.106139,0.055772
2,float,uniform,GPU,"D | D | D | D",320,73,0.008896,0,0.040809,0.007872,0.098369,0.057577
2,float,uniform,GPU,"D | D | D | D",320,74,0.008224,0,0.041029,0.007328,0.098899,0.056581
2,float,uniform,GPU,"D | D | D | D",384,0,0.023552,0,0.03164,0.010528,0.112509,0.06572
2,float,uniform,GPU,"D | D | D | D",384,1,0.006144,0,0.02787,0.00896,0.087579,0.042974
2,float,uniform,GPU,"D | D | D | D",384,2,0.006496,0,0.026718,0.008992,0.088159,0.042206
2,float,uniform,GPU,"D | D | D | D",384,3,0.008064,0,0.02674,0.009632,0.08745,0.044436
2,float,uniform,GPU,"D | D | D | D",384,4,0.007808,0,0.02725,0.007808,0.08727,0.042866
2,float,uniform,GPU,"D | D | D | D",384,5,0.007072,0,0.027049,0.007104,0.085349,0.041225
2,float,uniform,GPU,"D | D | D | D",384,6,0.007776,0,0.026719,0.00816,0.084589,0.042655
2,float,uniform,GPU,"D | D | D | D",384,7,0.008928,0,0.02729,0.008864,0.088829,0.045082
2,float,uniform,GPU,"D | D | D | D",384,8,0.007744,0,0.03245,0.009216,0.094388,0.04941
2,float,uniform,GPU,"D | D | D | D",384,9,0.007168,0,0.027129,0.008896,0.088779,0.043193
2,float,uniform,GPU,"D | D | D | D",384,10,0.008352,0,0.02699,0.007424,0.086079,0.042766
2,float,uniform,GPU,"D | D | D | D",384,11,0.008256,0,0.02342,0.009184,0.078389,0.04086
2,float,uniform,GPU,"D | D | D | D",384,12,0.008416,0,0.02312,0.010368,0.079869,0.041904
2,float,uniform,GPU,"D | D | D | D",384,13,0.008608,0,0.02727,0.00832,0.088279,0.044198
2,float,uniform,GPU,"D | D | D | D",384,14,0.008128,0,0.027169,0.007936,0.086549,0.043233
2,float,uniform,GPU,"D | D | D | D",384,15,0.011968,0,0.02675,0.008768,0.09275,0.047486
2,float,uniform,GPU,"D | D | D | D",384,16,0.006944,0,0.02698,0.008448,0.193538,0.042372
2,float,uniform,GPU,"D | D | D | D",384,17,0.0072,0,0.02676,0.008288,0.086709,0.042248
2,float,uniform,GPU,"D | D | D | D",384,18,0.007584,0,0.026789,0.00816,0.086639,0.042533
2,float,uniform,GPU,"D | D | D | D",384,19,0.007136,0,0.02713,0.007904,0.086468,0.04217
2,float,uniform,GPU,"D | D | D | D",384,20,0.007456,0,0.02676,0.008928,0.087039,0.043144
2,float,uniform,GPU,"D | D | D | D",384,21,0.007168,0,0.02744,0.008768,0.08751,0.043376
2,float,uniform,GPU,"D | D | D | D",384,22,0.007008,0,0.026921,0.00928,0.087739,0.043209
2,float,uniform,GPU,"D | D | D | D",384,23,0.007456,0,0.02741,0.008224,0.089169,0.04309
2,float,uniform,GPU,"D | D | D | D",384,24,0.006368,0,0.0274,0.006912,0.085669,0.04068
2,float,uniform,GPU,"D | D | D | D",384,25,0.00752,0,0.02658,0.008992,0.086129,0.043092
2,float,uniform,GPU,"D | D | D | D",384,26,0.008256,0,0.02675,0.007488,0.086939,0.042494
2,float,uniform,GPU,"D | D | D | D",384,27,0.009216,0,0.027119,0.008416,0.088389,0.044751
2,float,uniform,GPU,"D | D | D | D",384,28,0.008032,0,0.02731,0.007328,0.088799,0.04267
2,float,uniform,GPU,"D | D | D | D",384,29,0.006496,0,0.02688,0.007424,0.094159,0.0408
2,float,uniform,GPU,"D | D | D | D",384,30,0.107136,0,0.02664,0.008256,0.185948,0.142032
2,float,uniform,GPU,"D | D | D | D",384,31,0.008576,0,0.023589,0.008032,0.077839,0.040197
2,float,uniform,GPU,"D | D | D | D",384,32,0.008416,0,0.026799,0.007392,0.086459,0.042607
2,float,uniform,GPU,"D | D | D | D",384,33,0.008448,0,0.027059,0.008544,0.089059,0.044051
2,float,uniform,GPU,"D | D | D | D",384,34,0.008416,0,0.026979,0.007424,0.088929,0.042819
2,float,uniform,GPU,"D | D | D | D",384,35,0.007072,0,0.02669,0.008768,0.088719,0.04253
2,float,uniform,GPU,"D | D | D | D",384,36,0.008352,0,0.02711,0.009504,0.093888,0.044966
2,float,uniform,GPU,"D | D | D | D",384,37,0.0072,0,0.0275,0.009472,0.088229,0.044172
2,float,uniform,GPU,"D | D | D | D",384,38,0.006976,0,0.02667,0.007104,0.085609,0.04075
2,float,uniform,GPU,"D | D | D | D",384,39,0.007744,0,0.02968,0.008256,0.089929,0.04568
2,float,uniform,GPU,"D | D | D | D",384,40,0.007968,0,0.027288,0.007872,0.087939,0.043128
2,float,uniform,GPU,"D | D | D | D",384,41,0.010144,0,0.02749,0.008704,0.090449,0.046338
2,float,uniform,GPU,"D | D | D | D",384,42,0.00816,0,0.02685,0.008128,0.086189,0.043138
2,float,uniform,GPU,"D | D | D | D",384,43,0.007392,0,0.02678,0.008384,0.08686,0.042556
2,float,uniform,GPU,"D | D | D | D",384,44,0.008448,0,0.031359,0.010592,0.091169,0.050399
2,float,uniform,GPU,"D | D | D | D",384,45,0.008608,0,0.026981,0.008128,0.087179,0.043717
2,float,uniform,GPU,"D | D | D | D",384,46,0.007488,0,0.02706,0.009152,0.088249,0.0437
2,float,uniform,GPU,"D | D | D | D",384,47,0.008096,0,0.02737,0.009664,0.090619,0.04513
2,float,uniform,GPU,"D | D | D | D",384,48,0.00688,0,0.02697,0.009216,0.086819,0.043066
2,float,uniform,GPU,"D | D | D | D",384,49,0.006592,0,0.02726,0.007616,0.087499,0.041468
2,float,uniform,GPU,"D | D | D | D",384,50,0.00704,0,0.027948,0.008736,0.087719,0.043724
2,float,uniform,GPU,"D | D | D | D",384,51,0.007968,0,0.02713,0.008928,0.088299,0.044026
2,float,uniform,GPU,"D | D | D | D",384,52,0.007872,0,0.02681,0.007936,0.087389,0.042618
2,float,uniform,GPU,"D | D | D | D",384,53,0.006784,0,0.026989,0.006752,0.086369,0.040525
2,float,uniform,GPU,"D | D | D | D",384,54,0.008352,0,0.02708,0.007968,0.087828,0.0434
2,float,uniform,GPU,"D | D | D | D",384,55,0.007616,0,0.02684,0.01296,0.091939,0.047416
2,float,uniform,GPU,"D | D | D | D",384,56,0.008544,0,0.02398,0.009376,0.0785,0.0419
2,float,uniform,GPU,"D | D | D | D",384,57,0.007776,0,0.027539,0.008864,0.088279,0.044179
2,float,uniform,GPU,"D | D | D | D",384,58,0.011936,0,0.026879,0.007936,0.090739,0.046751
2,float,uniform,GPU,"D | D | D | D",384,59,0.007552,0,0.02701,0.007968,0.088229,0.04253
2,float,uniform,GPU,"D | D | D | D",384,60,0.007904,0,0.02741,0.007136,0.087359,0.04245
2,float,uniform,GPU,"D | D | D | D",384,61,0.007552,0,0.02683,0.008256,0.087179,0.042638
2,float,uniform,GPU,"D | D | D | D",384,62,0.008448,0,0.02699,0.00832,0.088879,0.043758
2,float,uniform,GPU,"D | D | D | D",384,63,0.008544,0,0.026948,0.00912,0.087329,0.044612
2,float,uniform,GPU,"D | D | D | D",384,64,0.008288,0,0.027,0.006112,0.085849,0.0414
2,float,uniform,GPU,"D | D | D | D",384,65,0.007776,0,0.027089,0.0088,0.088359,0.043665
2,float,uniform,GPU,"D | D | D | D",384,66,0.00656,0,0.02721,0.00864,0.087219,0.04241
2,float,uniform,GPU,"D | D | D | D",384,67,0.006912,0,0.02717,0.00768,0.088149,0.041762
2,float,uniform,GPU,"D | D | D | D",384,68,0.007936,0,0.026849,0.008768,0.087799,0.043553
2,float,uniform,GPU,"D | D | D | D",384,69,0.007232,0,0.02703,0.009152,0.091499,0.043414
2,float,uniform,GPU,"D | D | D | D",384,70,0.008,0,0.169568,0.007744,0.228838,0.185312
2,float,uniform,GPU,"D | D | D | D",384,71,0.008576,0,0.02694,0.006688,0.087219,0.042204
2,float,uniform,GPU,"D | D | D | D",384,72,0.0072,0,0.02709,0.007936,0.086419,0.042226
2,float,uniform,GPU,"D | D | D | D",384,73,0.007136,0,0.02703,0.007744,0.08696,0.04191
2,float,uniform,GPU,"D | D | D | D",384,74,0.006784,0,0.023699,0.009952,0.080449,0.040435
2,float,uniform,GPU,"D | D | D | D",448,0,0.020704,0,0.04528,0.012192,0.126399,0.078176
2,float,uniform,GPU,"D | D | D | D",448,1,0.00672,0,0.041029,0.007648,0.103089,0.055397
2,float,uniform,GPU,"D | D | D | D",448,2,0.00656,0,0.0406,0.00784,0.103449,0.055
2,float,uniform,GPU,"D | D | D | D",448,3,0.008,0,0.04075,0.008736,0.104079,0.057486
2,float,uniform,GPU,"D | D | D | D",448,4,0.007296,0,0.04023,0.008096,0.102878,0.055622
2,float,uniform,GPU,"D | D | D | D",448,5,0.007328,0,0.04017,0.010016,0.104559,0.057514
2,float,uniform,GPU,"D | D | D | D",448,6,0.007712,0,0.03926,0.01024,0.101548,0.057212
2,float,uniform,GPU,"D | D | D | D",448,7,0.005888,0,0.040809,0.008608,0.102919,0.055305
2,float,uniform,GPU,"D | D | D | D",448,8,0.105824,0,0.03987,0.009088,0.197628,0.154782
2,float,uniform,GPU,"D | D | D | D",448,9,0.006752,0,0.04095,0.009312,0.104569,0.057014
2,float,uniform,GPU,"D | D | D | D",448,10,0.007872,0,0.040659,0.007008,0.103709,0.055539
2,float,uniform,GPU,"D | D | D | D",448,11,0.009696,0,0.0406,0.008832,0.107598,0.059128
2,float,uniform,GPU,"D | D | D | D",448,12,0.00768,0,0.04029,0.008032,0.103069,0.056002
2,float,uniform,GPU,"D | D | D | D",448,13,0.006176,0,0.040449,0.008192,0.103949,0.054817
2,float,uniform,GPU,"D | D | D | D",448,14,0.008032,0,0.04067,0.008288,0.103798,0.05699
2,float,uniform,GPU,"D | D | D | D",448,15,0.006752,0,0.04027,0.008608,0.103219,0.05563
2,float,uniform,GPU,"D | D | D | D",448,16,0.006528,0,0.04031,0.008256,0.102509,0.055094
2,float,uniform,GPU,"D | D | D | D",448,17,0.007232,0,0.04048,0.008768,0.103119,0.05648
2,float,uniform,GPU,"D | D | D | D",448,18,0.008928,0,0.040509,0.007968,0.104899,0.057405
2,float,uniform,GPU,"D | D | D | D",448,19,0.015936,0,0.040539,0.007904,0.112179,0.064379
2,float,uniform,GPU,"D | D | D | D",448,20,0.006432,0,0.040739,0.007776,0.102259,0.054947
2,float,uniform,GPU,"D | D | D | D",448,21,0.009472,0,0.040939,0.007904,0.105639,0.058315
2,float,uniform,GPU,"D | D | D | D",448,22,0.006976,0,0.04058,0.00864,0.103439,0.056196
2,float,uniform,GPU,"D | D | D | D",448,23,0.0072,0,0.040389,0.008704,0.098639,0.056293
2,float,uniform,GPU,"D | D | D | D",448,24,0.006848,0,0.040449,0.008544,0.103499,0.055841
2,float,uniform,GPU,"D | D | D | D",448,25,0.008928,0,0.04045,0.009184,0.105049,0.058562
2,float,uniform,GPU,"D | D | D | D",448,26,0.008928,0,0.03734,0.009888,0.096988,0.056156
2,float,uniform,GPU,"D | D | D | D",448,27,0.00624,0,0.04023,0.008416,0.319386,0.054886
2,float,uniform,GPU,"D | D | D | D",448,28,0.009664,0,0.04073,0.008672,0.106668,0.059066
2,float,uniform,GPU,"D | D | D | D",448,29,0.00704,0,0.04059,0.008672,0.102778,0.056302
2,float,uniform,GPU,"D | D | D | D",448,30,0.007424,0,0.04112,0.008384,0.102729,0.056928
2,float,uniform,GPU,"D | D | D | D",448,31,0.006624,0,0.04035,0.0088,0.103689,0.055774
2,float,uniform,GPU,"D | D | D | D",448,32,0.010656,0,0.04045,0.00768,0.108298,0.058786
2,float,uniform,GPU,"D | D | D | D",448,33,0.007008,0,0.04063,0.008672,0.103138,0.05631
2,float,uniform,GPU,"D | D | D | D",448,34,0.008736,0,0.040729,0.00848,0.105419,0.057945
2,float,uniform,GPU,"D | D | D | D",448,35,0.009664,0,0.04075,0.009696,0.107039,0.06011
2,float,uniform,GPU,"D | D | D | D",448,36,0.007584,0,0.04765,0.007104,0.111599,0.062338
2,float,uniform,GPU,"D | D | D | D",448,37,0.00688,0,0.04083,0.0096,0.104348,0.05731
2,float,uniform,GPU,"D | D | D | D",448,38,0.00736,0,0.04076,0.006752,0.104498,0.054872
2,float,uniform,GPU,"D | D | D | D",448,39,0.00656,0,0.04041,0.008608,0.102258,0.055578
2,float,uniform,GPU,"D | D | D | D",448,40,0.008128,0,0.04035,0.008352,0.104229,0.05683
2,float,uniform,GPU,"D | D | D | D",448,41,0.011232,0,0.04044,0.008672,0.112989,0.060344
2,float,uniform,GPU,"D | D | D | D",448,42,0.007136,0,0.04051,0.008896,0.104069,0.056542
2,float,uniform,GPU,"D | D | D | D",448,43,0.008192,0,0.04063,0.00864,0.105309,0.057462
2,float,uniform,GPU,"D | D | D | D",448,44,0.00896,0,0.040679,0.00768,0.104639,0.057319
2,float,uniform,GPU,"D | D | D | D",448,45,0.007008,0,0.0401,0.011552,0.104539,0.05866
2,float,uniform,GPU,"D | D | D | D",448,46,0.006016,0,0.04111,0.007968,0.102689,0.055094
2,float,uniform,GPU,"D | D | D | D",448,47,0.006208,0,0.04129,0.008896,0.103928,0.056394
2,float,uniform,GPU,"D | D | D | D",448,48,0.008256,0,0.04064,0.007936,0.104399,0.056832
2,float,uniform,GPU,"D | D | D | D",448,49,0.009216,0,0.04043,0.00864,0.106318,0.058286
2,float,uniform,GPU,"D | D | D | D",448,50,0.006816,0,0.04075,0.008384,0.103678,0.05595
2,float,uniform,GPU,"D | D | D | D",448,51,0.007552,0,0.037219,0.010112,0.094289,0.054883
2,float,uniform,GPU,"D | D | D | D",448,52,0.006208,0,0.04032,0.008896,0.191377,0.055424
2,float,uniform,GPU,"D | D | D | D",448,53,0.006336,0,0.040229,0.008448,0.101399,0.055013
2,float,uniform,GPU,"D | D | D | D",448,54,0.006208,0,0.04063,0.008608,0.103319,0.055446
2,float,uniform,GPU,"D | D | D | D",448,55,0.00688,0,0.040459,0.008896,0.102239,0.056235
2,float,uniform,GPU,"D | D | D | D",448,56,0.009568,0,0.04077,0.008736,0.113719,0.059074
2,float,uniform,GPU,"D | D | D | D",448,57,0.0064,0,0.040279,0.009184,0.102309,0.055863
2,float,uniform,GPU,"D | D | D | D",448,58,0.009568,0,0.04036,0.00912,0.105488,0.059048
2,float,uniform,GPU,"D | D | D | D",448,59,0.008064,0,0.04131,0.008704,0.106699,0.058078
2,float,uniform,GPU,"D | D | D | D",448,60,0.006656,0,0.041049,0.0088,0.104678,0.056505
2,float,uniform,GPU,"D | D | D | D",448,61,0.00672,0,0.04062,0.008416,0.103939,0.055756
2,float,uniform,GPU,"D | D | D | D",448,62,0.00944,0,0.04054,0.008736,0.105879,0.058716
2,float,uniform,GPU,"D | D | D | D",448,63,0.007968,0,0.040899,0.007072,0.104558,0.055939
2,float,uniform,GPU,"D | D | D | D",448,64,0.006016,0,0.040869,0.008512,0.102029,0.055397
2,float,uniform,GPU,"D | D | D | D",448,65,0.006944,0,0.0403,0.00864,0.102769,0.055884
2,float,uniform,GPU,"D | D | D | D",448,66,0.00944,0,0.04014,0.008224,0.105699,0.057804
2,float,uniform,GPU,"D | D | D | D",448,67,0.007616,0,0.040329,0.007968,0.103589,0.055913
2,float,uniform,GPU,"D | D | D | D",448,68,0.013728,0,0.04018,0.009088,0.108199,0.062996
2,float,uniform,GPU,"D | D | D | D",448,69,0.00896,0,0.0369,0.00928,0.094649,0.05514
2,float,uniform,GPU,"D | D | D | D",448,70,0.007584,0,0.040309,0.00816,0.102519,0.056053
2,float,uniform,GPU,"D | D | D | D",448,71,0.006848,0,0.03969,0.00896,0.100299,0.055498
2,float,uniform,GPU,"D | D | D | D",448,72,0.009824,0,0.04093,0.008288,0.107349,0.059042
2,float,uniform,GPU,"D | D | D | D",448,73,0.008192,0,0.04114,0.008352,0.105259,0.057684
2,float,uniform,GPU,"D | D | D | D",448,74,0.008416,0,0.114258,0.008,0.179388,0.130674
2,float,uniform,GPU,"D | D | D | D",512,0,0.018368,0,0.039829,0.011872,0.122609,0.070069
2,float,uniform,GPU,"D | D | D | D",512,1,0.017088,0,0.03613,0.007456,0.112639,0.060674
2,float,uniform,GPU,"D | D | D | D",512,2,0.015456,0,0.03559,0.009408,0.112208,0.060454
2,float,uniform,GPU,"D | D | D | D",512,3,0.010112,0,0.03547,0.00864,0.105639,0.054222
2,float,uniform,GPU,"D | D | D | D",512,4,0.0136,0,0.03537,0.00896,0.109748,0.05793
2,float,uniform,GPU,"D | D | D | D",512,5,0.015296,0,0.0352,0.007104,0.109509,0.0576
