dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,185.309,0.0025,0.136729,52.1264,237.676,237.574
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,1.2321,0.002249,14.7658,1.42426,17.5021,17.4244
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,1.24349,0.002161,14.7412,1.42086,17.4852,17.4077
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,1.23238,0.002329,14.7717,1.41968,17.5003,17.4261
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,1.23498,0.0021,14.7738,1.42093,17.5044,17.4318
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,1.23312,0.0021,14.7591,1.42016,17.4888,17.4145
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,1.23798,0.00207,14.7602,1.42115,17.4951,17.4214
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,1.236,0.002131,14.7395,1.4217,17.4742,17.3994
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,1.23603,0.002139,14.7619,1.4239,17.5008,17.4239
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,1.23149,0.00242,14.7601,1.42189,17.4943,17.4159
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,1.23373,0.00218,14.7358,1.42144,17.467,17.3932
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,1.23536,0.002231,14.7544,1.42352,17.4884,17.4155
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,1.23578,0.00226,14.765,1.42064,17.4987,17.4236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,1.23379,0.00211,14.7332,1.4223,17.466,17.3914
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,1.23539,0.00211,14.7419,1.42198,17.4757,17.4014
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,1.23408,0.002509,14.7521,1.41872,17.4858,17.4074
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,1.23939,0.00232,14.7701,1.42115,17.5152,17.433
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,1.23696,0.00209,14.7658,1.42278,17.5022,17.4276
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,1.23174,0.002168,14.7604,1.42291,17.4926,17.4172
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,1.23046,0.00206,14.7763,1.42106,17.5033,17.4299
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,1.23174,0.00219,14.7505,1.42272,17.4813,17.4071
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,1.23389,0.002129,14.7523,1.42144,17.484,17.4097
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,1.24077,0.001999,14.7529,1.42202,17.4915,17.4177
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,1.23514,0.00206,14.7988,1.41827,17.5297,17.4543
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,1.23667,0.00216,14.7454,1.42029,17.4776,17.4045
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,1.23248,0.00239,14.753,1.42128,17.4879,17.4091
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,1.2329,0.00208,14.7381,1.42413,17.4698,17.3972
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,1.23632,0.00221,14.77,1.42077,17.5073,17.4293
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,1.23574,0.00213,14.7799,1.4209,17.5201,17.4386
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,1.23504,0.00221,14.7698,1.42294,17.5099,17.43
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,1.23462,0.002269,14.766,1.42531,17.5052,17.4282
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,1.23562,0.00223,14.7968,1.42317,17.5355,17.4578
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,1.23424,0.00219,14.7626,1.42198,17.4964,17.421
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,1.23821,0.002301,14.7765,1.41987,17.5121,17.4369
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,1.23274,0.002161,14.7346,1.41837,17.462,17.3878
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,1.23408,0.002001,14.786,1.42211,17.5194,17.4442
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,1.23238,0.008491,14.7771,1.4257,17.5178,17.4436
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,1.23571,0.00209,14.7577,1.42454,17.5006,17.42
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,1.23702,0.002179,14.7599,1.4223,17.4944,17.4214
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,1.23187,0.00237,14.771,1.42368,17.507,17.429
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,1.23376,0.002251,14.7643,1.42099,17.4976,17.4213
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,1.23309,0.00222,14.7528,1.42112,17.4847,17.4092
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,1.23069,0.002339,14.7514,1.4231,17.4814,17.4075
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,1.23357,0.00228,14.7829,1.41952,17.5154,17.4383
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,1.23245,0.002161,14.7907,1.41974,17.5201,17.4451
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,1.23597,0.00224,14.7365,1.42141,17.4726,17.3961
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,1.2367,0.00227,14.7552,1.41946,17.4894,17.4136
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,1.23008,0.002269,14.7949,1.42173,17.5251,17.449
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,1.23546,0.002159,14.7778,1.42198,17.5139,17.4374
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,1.23584,0.00209,14.7403,1.42294,17.4771,17.4012
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,1.2345,0.00251,14.7946,1.42186,17.5309,17.4535
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,1.23408,0.00232,14.7612,1.42064,17.4926,17.4183
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,1.23763,0.00212,14.7416,1.42304,17.4801,17.4044
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,1.23405,0.002189,14.7946,1.42218,17.5276,17.453
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,1.23626,0.002199,14.7383,1.42038,17.4708,17.3971
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,1.23152,0.00216,14.7319,1.42163,17.4624,17.3872
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,1.23296,0.002109,14.7366,1.41926,17.464,17.3909
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,1.23235,0.00228,14.7554,1.4208,17.4858,17.4108
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,1.23526,0.002101,14.7572,1.41901,17.4894,17.4135
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,1.2344,0.00207,14.7276,1.42064,17.4594,17.3847
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,1.23142,0.002089,14.7747,1.42,17.4985,17.4283
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,1.23078,0.00207,14.7665,1.42083,17.4936,17.4202
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,1.9617,0.00229,27.9232,2.248,32.2129,32.1352
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,1.96275,0.002119,27.9196,2.2471,32.2104,32.1315
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,1.95696,0.00218,27.9179,2.25242,32.2075,32.1294
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,1.95875,0.0022,27.9172,2.25869,32.2141,32.1369
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,1.9623,0.001971,27.9179,2.24835,32.2079,32.1306
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,1.96355,0.00228,27.9199,2.25123,32.2203,32.137
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,1.95491,0.001988,27.9132,2.25427,32.2042,32.1244
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,1.96394,0.002161,27.916,2.24973,32.2117,32.1318
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,1.96109,0.00225,27.9165,2.24874,32.2094,32.1286
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,1.95696,0.00205,27.9294,2.25168,32.2175,32.14
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,1.96509,0.00217,27.9292,2.25078,32.2267,32.1473
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,1.95763,0.002231,27.9167,2.25322,32.2083,32.1298
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,1.96294,0.00202,27.9141,2.25446,32.2175,32.1335
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,1.95942,0.00226,27.9177,2.25229,32.211,32.1317
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,1.95891,0.0021,27.9204,2.25114,32.2101,32.1326
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,1.96211,0.002231,27.9212,2.25456,32.224,32.1401
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,1.96144,0.002309,27.917,2.24979,32.208,32.1305
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,1.96282,0.00225,27.9242,2.25219,32.2188,32.1414
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,1.95926,0.002339,27.9148,2.25283,32.2102,32.1292
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,1.95974,0.002071,27.9137,2.25296,32.2059,32.1285
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,1.9632,0.002099,27.9139,2.25405,32.2114,32.1333
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,1.95798,0.00212,27.9315,2.25421,32.2295,32.1458
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,1.95632,0.00203,27.9163,2.2513,32.2026,32.126
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,1.95811,0.0021,27.9165,2.24864,32.2042,32.1253
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,1.96192,0.00224,27.9241,2.25206,32.2197,32.1404
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,1.96189,0.002,27.9177,2.25197,32.2137,32.1335
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,1.95901,0.00196,27.9272,2.25347,32.2262,32.1416
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,1.96429,0.00224,27.9232,2.25338,32.2234,32.1432
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,1.9568,0.00195,27.9148,2.25299,32.2029,32.1265
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,1.96179,0.00223,27.9139,2.25341,32.2105,32.1314
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,1.9591,0.00236,27.9189,2.25296,32.22,32.1333
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,1.96413,0.00199,27.9204,2.24982,32.2169,32.1364
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,1.95878,0.002299,27.9245,2.24832,32.2101,32.1339
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,1.95971,0.00231,27.9168,2.25174,32.2098,32.1305
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,1.96202,0.00218,27.9158,2.25546,32.2156,32.1355
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,1.96077,0.00204,27.9131,2.25082,32.2035,32.1267
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,1.96115,0.00196,27.9164,2.2503,32.2113,32.1298
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,1.96218,0.0021,27.9183,2.24758,32.2093,32.1302
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,1.96307,0.00217,27.9191,2.24918,32.2131,32.1335
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,1.95866,0.00213,27.9298,2.24752,32.2168,32.1381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,1.95603,0.0022,27.9109,2.25558,32.2017,32.1247
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,1.95949,0.002081,27.9238,2.25357,32.2219,32.1389
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,1.96016,0.002,27.9166,2.2537,32.2095,32.1325
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,1.95962,0.001951,27.9231,2.24944,32.2135,32.1341
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,1.95894,0.00225,27.9178,2.24813,32.2059,32.1271
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,1.95997,0.00207,27.918,2.25088,32.208,32.1309
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,1.95875,0.00238,27.9149,2.25315,32.2066,32.1292
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,1.95866,0.00207,27.9207,2.25382,32.214,32.1352
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,1.96106,0.002289,27.9143,2.2503,32.2074,32.1279
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,1.9585,0.001929,27.9123,2.24928,32.2031,32.122
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,1.96048,0.00227,27.9293,2.25264,32.2246,32.1447
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,1.96186,0.00198,27.9154,2.24893,32.2055,32.1282
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,1.96077,0.00241,27.9229,2.24954,32.2149,32.1356
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,1.95987,0.001931,27.9245,2.24803,32.2115,32.1343
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,1.96141,0.002141,27.9212,2.24826,32.2179,32.133
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,1.9641,0.002089,27.9184,2.25328,32.2147,32.1379
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,1.95734,0.00221,27.9357,2.25098,32.223,32.1463
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,1.96013,0.00224,27.9204,2.25152,32.2162,32.1343
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,1.95949,0.001949,27.9249,2.25056,32.2176,32.1369
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,1.96291,0.00228,27.9215,2.24906,32.2159,32.1358
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,1.96381,0.00217,27.9162,2.24877,32.2081,32.1309
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,1.96122,0.002291,27.9163,2.2528,32.2112,32.1326
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,1.9601,0.002,27.9139,2.25021,32.2033,32.1262
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,1.95891,0.002439,27.9229,2.25082,32.2132,32.1351
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,1.96426,0.00198,27.9175,2.2512,32.2138,32.1349
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,1.96125,0.002331,27.9147,2.25376,32.2197,32.132
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,1.96099,0.00208,27.9534,2.25142,32.2488,32.1679
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,1.95888,0.0023,27.9204,2.25197,32.2131,32.1336
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,1.9615,0.001981,27.9189,2.25786,32.2152,32.1402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,1.95923,0.00224,27.9249,2.2488,32.2156,32.1351
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,1.95571,0.00199,27.914,2.25165,32.2011,32.1233
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,1.9601,0.00209,27.9205,2.25133,32.2222,32.134
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,1.96438,0.001971,27.9223,2.24902,32.2155,32.1376
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,1.96045,0.00228,27.9207,2.25037,32.2148,32.1338
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,1.96099,0.00204,27.9142,2.24947,32.2008,32.1267
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,2.91994,0.00236,36.8068,3.3536,43.1665,43.0827
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,2.91936,0.00231,36.7982,3.36909,43.1729,43.0889
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,2.92381,0.0022,36.8105,3.35277,43.1718,43.0893
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,2.92221,0.00245,36.8057,3.35962,43.173,43.09
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,2.92422,0.0025,36.8126,3.35642,43.1794,43.0958
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,2.92547,0.00208,36.7984,3.37235,43.1803,43.0983
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,2.92371,0.00218,36.7983,3.35914,43.1653,43.0833
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,2.92547,0.002279,36.7991,3.35578,43.1644,43.0826
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,2.91786,0.00209,36.8079,3.35408,43.1652,43.0819
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,2.92275,0.00263,36.7946,3.37453,43.1777,43.0945
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,2.92765,0.002551,36.7919,3.36947,43.1766,43.0916
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,2.92221,0.002291,36.7915,3.37008,43.1691,43.0861
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,2.92333,0.00235,36.7933,3.36506,43.1671,43.084
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,2.92573,0.002841,36.8087,3.35133,43.174,43.0886
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,2.9232,0.00227,36.8056,3.40781,43.2207,43.1388
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,2.92304,0.0024,36.7914,3.35818,43.1602,43.0751
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,2.92179,0.00237,36.7918,3.35811,43.1563,43.0741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,2.92122,0.00253,36.7917,3.35613,43.1536,43.0716
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,2.9224,0.00255,36.7928,3.37661,43.1814,43.0943
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,2.92371,0.0025,36.8116,3.36678,43.1871,43.1046
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,2.92368,0.00235,36.8091,3.35914,43.1803,43.0943
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,2.91965,0.00247,36.8025,3.35584,43.1621,43.0805
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,2.92534,0.00249,36.7938,3.36522,43.1694,43.0868
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,2.92438,0.002439,36.8077,3.36886,43.1867,43.1034
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,2.92451,0.00254,36.8041,3.34976,43.1656,43.0809
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,2.92112,0.00249,36.7875,3.35574,43.1489,43.0669
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,2.92301,0.00207,36.795,3.35949,43.1606,43.0795
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,2.92326,0.00228,36.7907,3.3808,43.1776,43.0971
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,2.91923,0.002349,36.7888,3.35456,43.1441,43.0649
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,2.92096,0.0021,36.801,3.34755,43.1505,43.0716
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,30,2.9257,0.002101,36.8017,3.3575,43.1678,43.087
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,31,2.92048,0.00207,36.8027,3.36211,43.1678,43.0873
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,32,2.9241,0.00228,36.798,3.35472,43.1578,43.0791
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,33,2.92288,0.00245,36.7945,3.36282,43.1676,43.0827
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,34,2.91904,0.00246,36.8015,3.35434,43.1584,43.0773
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,35,2.92454,0.002251,36.7999,3.35859,43.167,43.0853
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,36,2.9233,0.00227,36.8012,3.34883,43.1553,43.0756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,37,2.92429,0.002101,36.7938,3.37459,43.1771,43.0948
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,38,2.9255,0.002341,36.8085,3.35229,43.1708,43.0886
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,39,2.92509,0.00227,36.7967,3.36691,43.174,43.091
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,40,2.92058,0.00233,36.7917,3.36874,43.1666,43.0833
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,41,2.92672,0.002459,36.8015,3.35168,43.1679,43.0823
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,42,2.92557,0.002461,36.7949,3.38086,43.1901,43.1038
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,43,2.92426,0.00259,36.7923,3.38208,43.1858,43.1012
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,44,2.92938,0.00245,36.8081,3.37373,43.1976,43.1136
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,45,2.92442,0.00267,36.8084,3.37795,43.2005,43.1134
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,46,2.92506,0.00216,36.7937,3.35315,43.1567,43.0741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,47,2.92339,0.002131,36.8065,3.35104,43.1656,43.083
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,48,2.92323,0.00227,36.7978,3.36979,43.1742,43.0931
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,49,2.92064,0.00245,36.8067,3.36461,43.1741,43.0944
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,50,2.92525,0.002261,36.7915,3.37603,43.1769,43.095
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,51,2.92275,0.00228,36.7968,3.38109,43.186,43.1029
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,52,2.91981,0.002191,36.8132,3.35046,43.1672,43.0857
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,53,2.92694,0.00249,36.797,3.38045,43.1901,43.1069
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,54,2.9216,0.00252,36.7998,3.35718,43.1612,43.0811
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,55,2.92026,0.00247,36.8111,3.35357,43.1714,43.0874
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,56,2.92163,0.00253,36.7862,3.38483,43.1771,43.0952
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,57,2.91987,0.00209,36.7941,3.504,43.2997,43.22
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",512,58,2.92573,0.002249,36.7957,3.37914,43.1847,43.1028
