dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"P | P",64,0,0.060992,0,0.05571,209.762,209.987,209.878
1,double,uniform,CPU,"P | P",512,51,0.018432,0,0.033719,0.0176,0.115748,0.069751
1,double,uniform,CPU,"P | P",512,52,0.019296,0,0.03455,0.01696,0.116138,0.070806
1,double,uniform,CPU,"P | P",512,53,0.019968,0,0.033529,0.017984,0.119169,0.071481
1,double,uniform,CPU,"P | P",512,54,0.018176,0,0.03351,0.01536,0.113279,0.067046
1,double,uniform,CPU,"P | P",512,55,0.018208,0,0.0314,0.018048,0.110768,0.067656
1,double,uniform,CPU,"P | P",512,56,0.019872,0,0.03005,0.019136,0.106309,0.069058
1,double,uniform,CPU,"P | P",512,57,0.019232,0,0.03355,0.018048,0.116829,0.07083
1,double,uniform,CPU,"P | P",512,58,0.020672,0,0.0339,0.017824,0.118319,0.072396
1,double,uniform,CPU,"P | P",512,59,0.018432,0,0.033489,0.01648,0.114759,0.068401
1,double,uniform,CPU,"P | P",512,60,0.020064,0,0.03342,0.017088,0.119219,0.070572
1,double,uniform,CPU,"P | P",512,61,0.019872,0,0.03446,0.018688,0.119409,0.07302
1,double,uniform,CPU,"P | P",512,62,0.020768,0,0.03374,0.017888,0.121698,0.072396
1,double,uniform,CPU,"P | P",512,63,0.020672,0,0.03372,0.018912,0.118229,0.073304
1,double,uniform,CPU,"P | P",512,64,0.020096,0,0.0337,0.017632,0.117808,0.071428
1,double,uniform,CPU,"P | P",512,65,0.020192,0,0.03394,0.01792,0.120529,0.072052
1,double,uniform,CPU,"P | P",512,66,0.019904,0,0.03406,0.017824,0.118018,0.071788
1,double,uniform,CPU,"P | P",512,67,0.019136,0,0.033859,0.018496,0.117439,0.071491
1,double,uniform,CPU,"P | P",512,68,0.019904,0,0.03355,0.019648,0.119299,0.073102
1,double,uniform,CPU,"P | P",512,69,0.020384,0,0.0335,0.017344,0.116798,0.071228
1,double,uniform,CPU,"P | P",512,70,0.019296,0,0.03359,0.016672,0.115208,0.069558
1,double,uniform,CPU,"P | P",512,71,0.026112,0,0.033689,0.018592,0.122638,0.078393
1,double,uniform,CPU,"P | P",512,72,0.126336,0,0.03345,0.017056,0.222327,0.176842
1,double,uniform,CPU,"P | P",512,73,0.021504,0,0.034049,0.016384,0.118128,0.071937
1,double,uniform,CPU,"P | P",512,74,0.021088,0,0.03422,0.020032,0.121828,0.07534
