dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | P | P",448,37,33.868,0,6.79916,2.46333,43.223,43.1305
3,float,uniform,CPU,"P | P | P | P | P | P",448,38,33.6952,0,6.80142,2.46986,43.0492,42.9665
3,float,uniform,CPU,"P | P | P | P | P | P",448,39,33.9099,0,6.79912,2.46195,43.2551,43.171
3,float,uniform,CPU,"P | P | P | P | P | P",448,40,34.0051,0,6.79307,2.4599,43.3496,43.258
3,float,uniform,CPU,"P | P | P | P | P | P",448,41,33.8863,0,6.79611,2.46157,43.2379,43.144
3,float,uniform,CPU,"P | P | P | P | P | P",448,42,34.0521,0,6.79441,2.46237,43.4008,43.3089
3,float,uniform,CPU,"P | P | P | P | P | P",448,43,34.028,0,6.79929,2.45952,43.3779,43.2868
3,float,uniform,CPU,"P | P | P | P | P | P",448,44,34.2007,0,6.79637,2.46173,43.5603,43.4588
3,float,uniform,CPU,"P | P | P | P | P | P",448,45,33.8883,0,6.7951,2.46474,43.2418,43.1482
3,float,uniform,CPU,"P | P | P | P | P | P",448,46,33.9841,0,6.79337,2.46163,43.3328,43.2391
3,float,uniform,CPU,"P | P | P | P | P | P",448,47,34.0609,0,6.80241,2.4751,43.4266,43.3384
3,float,uniform,CPU,"P | P | P | P | P | P",448,48,33.9413,0,6.79823,2.45754,43.2876,43.1971
3,float,uniform,CPU,"P | P | P | P | P | P",448,49,33.7844,0,6.79572,2.45878,43.1388,43.0389
3,float,uniform,CPU,"P | P | P | P | P | P",448,50,34.0441,0,6.79394,2.47603,43.403,43.3141
3,float,uniform,CPU,"P | P | P | P | P | P",448,51,33.9079,0,6.79938,2.46013,43.2596,43.1674
3,float,uniform,CPU,"P | P | P | P | P | P",448,52,34.0933,0,6.78871,2.45891,43.4322,43.3409
3,float,uniform,CPU,"P | P | P | P | P | P",448,53,34.3952,0,6.79622,2.45888,43.7399,43.6503
3,float,uniform,CPU,"P | P | P | P | P | P",448,54,33.9437,0,6.79826,2.4593,43.294,43.2012
3,float,uniform,CPU,"P | P | P | P | P | P",448,55,34.2252,0,6.79332,2.4599,43.5717,43.4784
3,float,uniform,CPU,"P | P | P | P | P | P",448,56,34.075,0,6.79465,2.46118,43.4233,43.3308
3,float,uniform,CPU,"P | P | P | P | P | P",448,57,34.0375,0,6.79577,2.46301,43.3888,43.2963
3,float,uniform,CPU,"P | P | P | P | P | P",448,58,34.5606,0,6.79294,2.45971,43.9027,43.8133
3,float,uniform,CPU,"P | P | P | P | P | P",448,59,34.1754,0,6.79808,2.45856,43.5237,43.432
3,float,uniform,CPU,"P | P | P | P | P | P",448,60,33.9304,0,6.7937,2.47158,43.3166,43.1957
3,float,uniform,CPU,"P | P | P | P | P | P",448,61,33.8003,0,6.79761,2.45949,43.15,43.0574
3,float,uniform,CPU,"P | P | P | P | P | P",448,62,34.2465,0,6.79744,2.45744,43.5922,43.5014
3,float,uniform,CPU,"P | P | P | P | P | P",448,63,33.9012,0,6.79744,2.46112,43.2503,43.1598
3,float,uniform,CPU,"P | P | P | P | P | P",448,64,34.1308,0,6.79963,2.45843,43.481,43.3889
3,float,uniform,CPU,"P | P | P | P | P | P",448,65,34.1071,0,6.79717,2.46192,43.4611,43.3662
3,float,uniform,CPU,"P | P | P | P | P | P",448,66,33.9544,0,6.79902,2.45958,43.3065,43.213
3,float,uniform,CPU,"P | P | P | P | P | P",448,67,34.1057,0,6.79647,2.46141,43.4509,43.3636
3,float,uniform,CPU,"P | P | P | P | P | P",448,68,34.6063,0,6.79877,2.4599,43.9557,43.865
3,float,uniform,CPU,"P | P | P | P | P | P",448,69,33.888,0,6.79089,2.46234,43.2408,43.1412
3,float,uniform,CPU,"P | P | P | P | P | P",448,70,34.0428,0,6.79591,2.45674,43.3872,43.2955
3,float,uniform,CPU,"P | P | P | P | P | P",448,71,34.1225,0,6.80176,2.46144,43.4786,43.3857
3,float,uniform,CPU,"P | P | P | P | P | P",448,72,34.052,0,6.79617,2.47158,43.4127,43.3198
3,float,uniform,CPU,"P | P | P | P | P | P",448,73,33.906,0,6.78803,2.46451,43.2514,43.1585
3,float,uniform,CPU,"P | P | P | P | P | P",448,74,34.0499,0,6.79572,2.45802,43.3947,43.3037
3,float,uniform,CPU,"P | P | P | P | P | P",512,0,49.8473,0,9.27662,3.68333,62.9083,62.8072
3,float,uniform,CPU,"P | P | P | P | P | P",512,1,48.8326,0,9.28859,3.67501,61.887,61.7962
3,float,uniform,CPU,"P | P | P | P | P | P",512,2,49.2461,0,9.27724,3.67478,62.2868,62.1981
3,float,uniform,CPU,"P | P | P | P | P | P",512,3,49.5695,0,9.28936,3.66653,62.6242,62.5254
3,float,uniform,CPU,"P | P | P | P | P | P",512,4,48.8124,0,9.27404,3.68016,61.8563,61.7666
3,float,uniform,CPU,"P | P | P | P | P | P",512,5,49.0911,0,9.27167,3.69594,62.15,62.0587
3,float,uniform,CPU,"P | P | P | P | P | P",512,6,49.1993,0,9.27185,3.68061,62.2425,62.1518
3,float,uniform,CPU,"P | P | P | P | P | P",512,7,48.9147,0,9.27665,3.67021,61.9604,61.8615
3,float,uniform,CPU,"P | P | P | P | P | P",512,8,49.3996,0,9.28557,3.66672,62.4471,62.3519
3,float,uniform,CPU,"P | P | P | P | P | P",512,9,48.8703,0,9.27094,3.68038,61.9127,61.8216
3,float,uniform,CPU,"P | P | P | P | P | P",512,10,48.9388,0,9.28281,3.66698,61.9828,61.8886
3,float,uniform,CPU,"P | P | P | P | P | P",512,11,49.0499,0,9.28918,3.66557,62.0997,62.0046
3,float,uniform,CPU,"P | P | P | P | P | P",512,12,49.0283,0,9.27384,3.67418,62.0713,61.9763
3,float,uniform,CPU,"P | P | P | P | P | P",512,13,49.3754,0,9.28032,3.67475,62.4204,62.3304
3,float,uniform,CPU,"P | P | P | P | P | P",512,14,49.3787,0,9.27797,3.68445,62.4298,62.3411
3,float,uniform,CPU,"P | P | P | P | P | P",512,15,48.8747,0,9.27752,3.67773,61.9218,61.83
3,float,uniform,CPU,"P | P | P | P | P | P",512,16,49.1244,0,9.28912,3.67075,62.1824,62.0843
3,float,uniform,CPU,"P | P | P | P | P | P",512,17,49.3494,0,9.28137,3.67082,62.3945,62.3016
3,float,uniform,CPU,"P | P | P | P | P | P",512,18,49.1938,0,9.28036,3.68362,62.2516,62.1578
3,float,uniform,CPU,"P | P | P | P | P | P",512,19,48.9589,0,9.28015,3.69389,62.0263,61.9329
3,float,uniform,CPU,"P | P | P | P | P | P",512,20,49.0346,0,9.26799,3.67661,62.0733,61.9792
3,float,uniform,CPU,"P | P | P | P | P | P",512,21,48.7745,0,9.27783,3.67731,61.8219,61.7296
3,float,uniform,CPU,"P | P | P | P | P | P",512,22,49.3351,0,9.28102,3.6752,62.3822,62.2913
3,float,uniform,CPU,"P | P | P | P | P | P",512,23,48.8817,0,9.27579,3.67078,61.9193,61.8283
3,float,uniform,CPU,"P | P | P | P | P | P",512,24,49.0836,0,9.27457,3.68147,62.134,62.0397
3,float,uniform,CPU,"P | P | P | P | P | P",512,25,48.8947,0,9.27648,3.67853,61.9379,61.8497
3,float,uniform,CPU,"P | P | P | P | P | P",512,26,49.179,0,9.27275,3.68608,62.2327,62.1379
3,float,uniform,CPU,"P | P | P | P | P | P",512,27,49.2842,0,9.27577,3.67882,62.3327,62.2388
3,float,uniform,CPU,"P | P | P | P | P | P",512,28,48.6944,0,9.27351,3.6951,61.7573,61.663
3,float,uniform,CPU,"P | P | P | P | P | P",512,29,49.011,0,9.2846,3.66896,62.057,61.9645
3,float,uniform,CPU,"P | P | P | P | P | P",512,30,49.1348,0,9.27735,3.66742,62.1746,62.0795
3,float,uniform,CPU,"P | P | P | P | P | P",512,31,49.2877,0,9.27481,3.6743,62.3289,62.2368
3,float,uniform,CPU,"P | P | P | P | P | P",512,32,49.4133,0,9.27456,3.66854,62.4487,62.3564
3,float,uniform,CPU,"P | P | P | P | P | P",512,33,49.0051,0,9.2851,3.67594,62.0551,61.9662
3,float,uniform,CPU,"P | P | P | P | P | P",512,34,49.0092,0,9.27997,3.68221,62.0614,61.9714
3,float,uniform,CPU,"P | P | P | P | P | P",512,35,48.9226,0,9.27322,3.6849,61.9746,61.8807
3,float,uniform,CPU,"P | P | P | P | P | P",512,36,49.1887,0,9.27342,3.6841,62.2387,62.1462
3,float,uniform,CPU,"P | P | P | P | P | P",512,37,49.037,0,9.27625,3.7073,62.1151,62.0205
3,float,uniform,CPU,"P | P | P | P | P | P",512,38,48.8821,0,9.27371,3.6983,61.9496,61.8542
3,float,uniform,CPU,"P | P | P | P | P | P",512,39,49.137,0,9.27269,3.67606,62.1787,62.0857
3,float,uniform,CPU,"P | P | P | P | P | P",512,40,49.182,0,9.28709,3.66611,62.2251,62.1352
3,float,uniform,CPU,"P | P | P | P | P | P",512,41,49.1253,0,9.27089,3.67952,62.1647,62.0757
3,float,uniform,CPU,"P | P | P | P | P | P",512,42,49.3498,0,9.2701,3.70909,62.4178,62.3289
3,float,uniform,CPU,"P | P | P | P | P | P",512,43,48.8649,0,9.27914,3.68426,61.9219,61.8283
3,float,uniform,CPU,"P | P | P | P | P | P",512,44,49.0018,0,9.27186,3.67654,62.0417,61.9502
3,float,uniform,CPU,"P | P | P | P | P | P",512,45,48.9892,0,9.27924,3.67555,62.035,61.944
3,float,uniform,CPU,"P | P | P | P | P | P",512,46,48.8799,0,9.27984,3.67155,61.9238,61.8313
3,float,uniform,CPU,"P | P | P | P | P | P",512,47,49.027,0,9.28101,3.69565,62.0965,62.0036
3,float,uniform,CPU,"P | P | P | P | P | P",512,48,48.9464,0,9.28673,3.67725,62.0027,61.9103
3,float,uniform,CPU,"P | P | P | P | P | P",512,49,49.1832,0,9.27945,3.6664,62.2241,62.1291
3,float,uniform,CPU,"P | P | P | P | P | P",512,50,49.3777,0,9.27746,3.66947,62.4192,62.3247
3,float,uniform,CPU,"P | P | P | P | P | P",512,51,49.2047,0,9.26961,3.67712,62.2465,62.1515
3,float,uniform,CPU,"P | P | P | P | P | P",512,52,49.1612,0,9.2818,3.68371,62.2207,62.1268
3,float,uniform,CPU,"P | P | P | P | P | P",512,53,48.9068,0,9.28924,3.67389,61.9635,61.8699
3,float,uniform,CPU,"P | P | P | P | P | P",512,54,49.1788,0,9.27293,3.68733,62.2345,62.139
3,float,uniform,CPU,"P | P | P | P | P | P",512,55,49.0305,0,9.28101,3.67507,62.0805,61.9865
3,float,uniform,CPU,"P | P | P | P | P | P",512,56,49.0734,0,9.28217,3.67024,62.1172,62.0258
3,float,uniform,CPU,"P | P | P | P | P | P",512,57,48.9494,0,9.28074,3.66902,61.9987,61.8992
3,float,uniform,CPU,"P | P | P | P | P | P",512,58,48.9692,0,9.27779,3.6895,62.0309,61.9365
3,float,uniform,CPU,"P | P | P | P | P | P",512,59,49.1329,0,9.26986,3.68781,62.1889,62.0906
3,float,uniform,CPU,"P | P | P | P | P | P",512,60,49.1747,0,9.2724,3.68685,62.226,62.134
3,float,uniform,CPU,"P | P | P | P | P | P",512,61,48.9718,0,9.27775,3.68298,62.0285,61.9325
3,float,uniform,CPU,"P | P | P | P | P | P",512,62,49.0184,0,9.27643,3.68554,62.0743,61.9804
3,float,uniform,CPU,"P | P | P | P | P | P",512,63,49.0012,0,9.28296,3.668,62.0434,61.9521
3,float,uniform,CPU,"P | P | P | P | P | P",512,64,48.93,0,9.27732,3.68,61.9762,61.8873
3,float,uniform,CPU,"P | P | P | P | P | P",512,65,48.9053,0,9.27944,3.68461,61.9649,61.8694
3,float,uniform,CPU,"P | P | P | P | P | P",512,66,48.792,0,9.26831,3.66954,61.8261,61.7298
3,float,uniform,CPU,"P | P | P | P | P | P",512,67,49.1626,0,9.27458,3.68538,62.2153,62.1226
3,float,uniform,CPU,"P | P | P | P | P | P",512,68,49.1969,0,9.27582,3.6752,62.244,62.1479
3,float,uniform,CPU,"P | P | P | P | P | P",512,69,49.0166,0,9.27672,3.67443,62.0617,61.9678
3,float,uniform,CPU,"P | P | P | P | P | P",512,70,49.1242,0,9.27419,3.68109,62.1692,62.0794
3,float,uniform,CPU,"P | P | P | P | P | P",512,71,48.9987,0,9.28106,3.67382,62.0438,61.9535
3,float,uniform,CPU,"P | P | P | P | P | P",512,72,48.867,0,9.27804,3.67626,61.9134,61.8213
3,float,uniform,CPU,"P | P | P | P | P | P",512,73,49.1002,0,9.2791,3.67718,62.1536,62.0565
3,float,uniform,CPU,"P | P | P | P | P | P",512,74,49.288,0,9.2851,3.66813,62.334,62.2412
