dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",64,0,182.86,0,0.04612,51.3849,234.392,234.291
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,4,0.05808,0,0.02228,0.007424,0.133759,0.087784
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,5,0.059648,0,0.01984,0.009984,0.125129,0.089472
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,6,0.05696,0,0.01965,0.008256,0.119438,0.084866
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,7,0.05712,0,0.02249,0.00592,0.129659,0.08553
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,8,0.056672,0,0.02257,0.007456,0.129078,0.086698
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,9,0.058336,0,0.02287,0.00832,0.131889,0.089526
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,10,0.062336,0,0.02997,0.006912,0.142038,0.099218
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,11,0.060352,0,0.02276,0.008928,0.135449,0.09204
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,12,0.057696,0,0.02254,0.008192,0.132008,0.088428
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,13,0.060512,0,0.02346,0.008544,0.136228,0.092516
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,14,0.057088,0,0.02246,0.00848,0.131119,0.088028
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,15,0.058784,0,0.02324,0.008608,0.132429,0.090632
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,16,0.059168,0,0.02283,0.006656,0.130538,0.088654
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,17,0.058784,0,0.022479,0.008224,0.133599,0.089487
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,18,0.065984,0,0.022399,0.00992,0.139139,0.098303
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,19,0.062624,0,0.022549,0.007648,0.135409,0.092821
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,20,0.055264,0,0.02243,0.00832,0.128378,0.086014
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,21,0.05824,0,0.02251,0.007488,0.132799,0.088238
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,22,0.061216,0,0.02263,0.00832,0.133198,0.092166
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,23,0.058464,0,0.023,0.00576,0.133188,0.087224
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,24,0.056512,0,0.022469,0.007104,0.129199,0.086085
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,25,0.057472,0,0.0224,0.007104,0.127608,0.086976
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,26,0.061152,0,0.02289,0.009536,0.137908,0.093578
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,27,0.064192,0,0.023379,0.006592,0.141299,0.094163
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,28,0.057952,0,0.02254,0.007136,0.129799,0.087628
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,29,0.055296,0,0.027768,0.005888,0.132519,0.088952
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,30,0.0584,0,0.022459,0.007968,0.134318,0.088827
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,31,0.059968,0,0.022549,0.008032,0.131849,0.090549
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,32,0.057568,0,0.02252,0.007168,0.130318,0.087256
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,33,0.055872,0,0.023019,0.007392,0.134229,0.086283
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,34,0.059008,0,0.02281,0.008192,0.133999,0.09001
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,35,0.062048,0,0.02299,0.005856,0.134838,0.090894
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,36,0.059712,0,0.02082,0.008352,0.125249,0.088884
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,37,0.059136,0,0.02236,0.009568,0.132719,0.091064
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,38,0.056512,0,0.02262,0.007168,0.134069,0.0863
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,39,0.057248,0,0.02368,0.007008,0.132008,0.087936
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,40,0.061696,0,0.023189,0.007392,0.134919,0.092277
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,41,0.058368,0,0.022799,0.008896,0.133039,0.090063
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,42,0.058688,0,0.0233,0.00944,0.137638,0.091428
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,43,0.058528,0,0.019669,0.008224,0.121679,0.086421
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,44,0.062944,0,0.02259,0.009728,0.138678,0.095262
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,45,0.060992,0,0.02265,0.006656,0.133528,0.090298
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,46,0.055168,0,0.02246,0.007136,0.126178,0.084764
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,47,0.060576,0,0.02223,0.008384,0.134598,0.09119
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,48,0.059136,0,0.02333,0.007968,0.134648,0.090434
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,49,0.056448,0,0.022239,0.008608,0.128789,0.087295
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,50,0.06144,0,0.02246,0.008256,0.134478,0.092156
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,51,0.055616,0,0.02245,0.007232,0.128918,0.085298
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,52,0.059584,0,0.02343,0.008288,0.133649,0.091302
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,53,0.062944,0,0.02272,0.006976,0.137118,0.09264
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,54,0.05568,0,0.022619,0.00912,0.130009,0.087419
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,55,0.05744,0,0.02221,0.006752,0.131428,0.086402
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,56,0.059328,0,0.02235,0.007584,0.132719,0.089262
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,57,0.056736,0,0.0229,0.008928,0.130988,0.088564
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,58,0.059872,0,0.022419,0.006176,0.131969,0.088467
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,59,0.061312,0,0.022639,0.0072,0.133639,0.091151
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,60,0.05856,0,0.02278,0.00672,0.131129,0.08806
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,61,0.062336,0,0.02282,0.006176,0.133478,0.091332
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,62,0.060416,0,0.02255,0.007584,0.133008,0.09055
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,63,0.057408,0,0.02253,0.008352,0.130468,0.08829
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,64,0.056544,0,0.02261,0.006752,0.127878,0.085906
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,65,0.060672,0,0.023189,0.007936,0.138229,0.091797
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,66,0.058624,0,0.02313,0.00784,0.131959,0.089594
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,67,0.055488,0,0.01966,0.009472,0.119119,0.08462
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,68,0.057696,0,0.022939,0.00688,0.129859,0.087515
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,69,0.06384,0,0.022579,0.005952,0.134199,0.092371
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,70,0.056896,0,0.02272,0.008928,0.131318,0.088544
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,71,0.060768,0,0.0225,0.008384,0.140839,0.091652
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,72,0.057312,0,0.02242,0.007136,0.129238,0.086868
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,73,0.060384,0,0.02242,0.008224,0.133678,0.091028
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",256,74,0.058016,0,0.020099,0.009504,0.123199,0.087619
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,0,0.108736,0,0.02965,0.009664,0.196788,0.14805
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,1,0.076448,0,0.02504,0.007744,0.152328,0.109232
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,2,0.072416,0,0.02495,0.007936,0.148708,0.105302
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,3,0.071392,0,0.024131,0.006336,0.145959,0.101859
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,4,0.07552,0,0.02436,0.008544,0.151408,0.108424
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,5,0.077536,0,0.02422,0.009504,0.155739,0.11126
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,6,0.075424,0,0.02438,0.007936,0.153368,0.10774
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,7,0.073088,0,0.02439,0.006688,0.149119,0.104166
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,8,0.072288,0,0.0243,0.008384,0.157648,0.104972
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,9,0.075168,0,0.02397,0.00704,0.149618,0.106178
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,10,0.075808,0,0.02526,0.008576,0.151738,0.109644
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,11,0.071936,0,0.02385,0.007424,0.147768,0.10321
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,12,0.071136,0,0.02429,0.007232,0.144838,0.102658
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,13,0.301504,0,0.02406,0.007136,0.377266,0.3327
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,14,0.079104,0,0.02439,0.008224,0.157258,0.111718
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,15,0.07392,0,0.02428,0.007424,0.150188,0.105624
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,16,0.0728,0,0.02396,0.008608,0.149759,0.105368
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,17,0.074528,0,0.02392,0.007104,0.150688,0.105552
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,18,0.072448,0,0.02443,0.007616,0.148088,0.104494
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,19,0.073984,0,0.02395,0.005568,0.147998,0.103502
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,20,0.071584,0,0.02418,0.006976,0.146688,0.10274
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,21,0.075904,0,0.024039,0.007904,0.152379,0.107847
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,22,0.076128,0,0.0294,0.009088,0.158438,0.114616
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,23,0.07216,0,0.02395,0.006944,0.147448,0.103054
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,24,0.07376,0,0.024479,0.00848,0.151749,0.106719
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,25,0.0744,0,0.025179,0.00528,0.148658,0.104859
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,26,0.074496,0,0.024859,0.00656,0.152119,0.105915
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,27,0.07312,0,0.0215,0.008256,0.139708,0.102876
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,28,0.07456,0,0.024069,0.00784,0.148479,0.106469
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,29,0.075776,0,0.024499,0.009344,0.153309,0.109619
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,30,0.159168,0,0.026929,0.008544,0.239027,0.194641
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,31,0.07424,0,0.024389,0.008224,0.151638,0.106853
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,32,0.073472,0,0.02429,0.007104,0.150328,0.104866
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,33,0.070976,0,0.02451,0.00752,0.147378,0.103006
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,34,0.081312,0,0.02395,0.007168,0.150988,0.11243
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,35,0.073824,0,0.02469,0.007264,0.150718,0.105778
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,36,0.074272,0,0.02402,0.007744,0.151698,0.106036
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,37,0.072864,0,0.024169,0.006464,0.148159,0.103497
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,38,0.074112,0,0.024189,0.007904,0.156558,0.106205
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,39,0.07616,0,0.02455,0.007968,0.151408,0.108678
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,40,0.07152,0,0.021489,0.00832,0.136678,0.101329
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,41,0.074912,0,0.024549,0.00832,0.151309,0.107781
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,42,0.073056,0,0.02477,0.00752,0.151168,0.105346
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,43,0.07472,0,0.02302,0.007648,0.149529,0.105388
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,44,0.072064,0,0.0244,0.007616,0.147069,0.10408
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,45,0.072608,0,0.02399,0.007264,0.148388,0.103862
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,46,0.072096,0,0.024,0.008096,0.147429,0.104192
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,47,0.07776,0,0.024169,0.0072,0.152239,0.109129
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,48,0.075328,0,0.02475,0.008192,0.159718,0.10827
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,49,0.073152,0,0.024041,0.007968,0.148999,0.105161
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,50,0.073984,0,0.02462,0.008448,0.151419,0.107052
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,51,0.074912,0,0.02431,0.007968,0.150978,0.10719
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,52,0.072864,0,0.025359,0.00784,0.158408,0.106063
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,53,0.073376,0,0.02474,0.008448,0.149138,0.106564
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,54,0.074272,0,0.02417,0.00784,0.149778,0.106282
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,55,0.074528,0,0.024189,0.008672,0.151428,0.107389
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,56,0.082944,0,0.02445,0.00928,0.162418,0.116674
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,57,0.075968,0,0.02437,0.008448,0.153468,0.108786
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,58,0.07424,0,0.02306,0.008352,0.145079,0.105652
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,59,0.072832,0,0.024319,0.007072,0.147089,0.104223
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,60,0.07392,0,0.02434,0.008352,0.149808,0.106612
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,61,0.071744,0,0.02467,0.008224,0.148128,0.104638
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,62,0.071008,0,0.02428,0.007072,0.154408,0.10236
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,63,0.07472,0,0.023899,0.008704,0.151329,0.107323
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,64,0.072064,0,0.024019,0.008992,0.147988,0.105075
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,65,0.076864,0,0.02421,0.007328,0.150398,0.108402
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,66,0.0736,0,0.02442,0.008256,0.151268,0.106276
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,67,0.072384,0,0.02434,0.008736,0.148858,0.10546
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,68,0.072672,0,0.024129,0.006656,0.150829,0.103457
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,69,0.074464,0,0.024009,0.007136,0.148879,0.105609
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,70,0.073216,0,0.02432,0.007776,0.149938,0.105312
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,71,0.079168,0,0.02118,0.010144,0.145358,0.110492
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,72,0.073152,0,0.02399,0.007136,0.148588,0.104278
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,73,0.073504,0,0.02413,0.008448,0.150318,0.106082
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",320,74,0.07552,0,0.024349,0.00784,0.151209,0.107709
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,0,0.124,0,0.02928,0.011776,0.217058,0.165056
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,1,0.09488,0,0.02559,0.007712,0.176458,0.128182
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,2,0.094272,0,0.025359,0.00752,0.172008,0.127151
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,3,0.095296,0,0.02497,0.008832,0.172078,0.129098
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,4,0.095136,0,0.02547,0.008448,0.171838,0.129054
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,5,0.094976,0,0.02571,0.008896,0.172218,0.129582
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,6,0.09904,0,0.0252,0.009376,0.176139,0.133616
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,7,0.09664,0,0.0251,0.00832,0.175448,0.13006
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,8,0.093888,0,0.025079,0.005888,0.169448,0.124855
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,9,0.092864,0,0.025959,0.0072,0.171538,0.126023
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,10,0.093152,0,0.02568,0.00832,0.171088,0.127152
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,11,0.093376,0,0.025221,0.009408,0.170799,0.128005
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,12,0.096448,0,0.024949,0.008704,0.172008,0.130101
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,13,0.26976,0,0.0251,0.007808,0.341986,0.302668
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,14,0.097888,0,0.02586,0.008512,0.174938,0.13226
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,15,0.096192,0,0.02501,0.009312,0.174878,0.130514
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,16,0.094976,0,0.025699,0.007872,0.174728,0.128547
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,17,0.095936,0,0.02519,0.00896,0.175058,0.130086
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,18,0.090656,0,0.02571,0.007936,0.168058,0.124302
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,19,0.094816,0,0.02558,0.008064,0.172338,0.12846
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,20,0.091424,0,0.025059,0.006784,0.167718,0.123267
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,21,0.094656,0,0.02945,0.00832,0.176618,0.132426
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,22,0.094016,0,0.025241,0.009152,0.172808,0.128409
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,23,0.098272,0,0.02569,0.008384,0.178188,0.132346
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,24,0.09248,0,0.024019,0.0088,0.162118,0.125299
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,25,0.093472,0,0.024939,0.007616,0.170368,0.126027
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,26,0.097024,0,0.03024,0.008448,0.182678,0.135712
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,27,0.09408,0,0.02577,0.008832,0.172868,0.128682
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,28,0.09536,0,0.0253,0.006432,0.172088,0.127092
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,29,0.093216,0,0.02488,0.008992,0.169658,0.127088
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,30,0.1016,0,0.02548,0.00752,0.178838,0.1346
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,31,0.18416,0,0.02269,0.011136,0.252878,0.217986
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,32,0.093792,0,0.025389,0.009184,0.171838,0.128365
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,33,0.095296,0,0.02521,0.008544,0.173338,0.12905
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,34,0.095904,0,0.025109,0.0088,0.171278,0.129813
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,35,0.100736,0,0.026259,0.008864,0.178548,0.135859
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,36,0.095648,0,0.02576,0.00896,0.173958,0.130368
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,37,0.094272,0,0.02519,0.0088,0.170528,0.128262
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,38,0.092832,0,0.02505,0.009728,0.172198,0.12761
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,39,0.095008,0,0.025179,0.008928,0.174039,0.129115
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,40,0.094784,0,0.025539,0.00896,0.174479,0.129283
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,41,0.094336,0,0.025159,0.009632,0.171598,0.129127
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,42,0.094208,0,0.025,0.007104,0.170998,0.126312
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,43,0.096512,0,0.025031,0.009632,0.171758,0.131175
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,44,0.094752,0,0.02576,0.00784,0.179269,0.128352
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,45,0.092736,0,0.02564,0.009024,0.171208,0.1274
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,46,0.093824,0,0.025,0.008128,0.172458,0.126952
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,47,0.095104,0,0.02591,0.007616,0.172998,0.12863
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,48,0.098016,0,0.0256,0.007744,0.176927,0.13136
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,49,0.092064,0,0.02273,0.009184,0.164548,0.123978
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,50,0.090816,0,0.025219,0.007104,0.165678,0.123139
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,51,0.099328,0,0.024971,0.008768,0.177308,0.133067
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,52,0.093536,0,0.02494,0.007872,0.169258,0.126348
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,53,0.100448,0,0.023939,0.008448,0.177238,0.132835
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,54,0.09232,0,0.0255,0.00944,0.170128,0.12726
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,55,0.0928,0,0.02522,0.00752,0.169768,0.12554
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,56,0.090304,0,0.02531,0.007808,0.164268,0.123422
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,57,0.097984,0,0.02576,0.007616,0.175729,0.13136
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,58,0.101728,0,0.025289,0.009152,0.179368,0.136169
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,59,0.096352,0,0.02512,0.008768,0.172738,0.13024
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,60,0.096384,0,0.02571,0.007296,0.174348,0.12939
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,61,0.092352,0,0.02607,0.008544,0.170738,0.126966
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,62,0.095552,0,0.025819,0.008992,0.172659,0.130363
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,63,0.094752,0,0.02548,0.009056,0.172538,0.129288
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,64,0.095232,0,0.025739,0.009024,0.174608,0.129995
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,65,0.097344,0,0.02698,0.00816,0.176798,0.132484
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,66,0.097088,0,0.02557,0.008576,0.175778,0.131234
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,67,0.094144,0,0.02506,0.009568,0.172588,0.128772
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,68,0.096,0,0.02528,0.006592,0.169748,0.127872
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,69,0.09936,0,0.02534,0.008896,0.177658,0.133596
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,70,0.092896,0,0.025819,0.00784,0.171129,0.126555
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,71,0.093248,0,0.025459,0.007904,0.172428,0.126611
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,72,0.092736,0,0.02518,0.0088,0.169988,0.126716
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,73,0.096,0,0.025119,0.007552,0.171858,0.128671
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",384,74,0.09392,0,0.02277,0.009728,0.162258,0.126418
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,0,0.239328,0,0.03135,0.010752,0.333747,0.28143
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,1,0.1312,0,0.02523,0.007712,0.218447,0.164142
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,2,0.124928,0,0.02468,0.006976,0.200818,0.156584
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,3,0.124544,0,0.02521,0.008192,0.202968,0.157946
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,4,0.122752,0,0.025329,0.008512,0.199797,0.156593
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,5,0.116896,0,0.02426,0.007232,0.192738,0.148388
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,6,0.126752,0,0.024919,0.008864,0.203897,0.160535
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,7,0.122048,0,0.024319,0.009184,0.198568,0.155551
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,8,0.126528,0,0.0246,0.007392,0.205048,0.15852
2,float,uniform,CPU,"Ns | Ns | Ns | Ns",448,9,0.126496,0,0.028019,0.008928,0.205598,0.163443
