dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ns | Ns",64,0,181.143,0,0.03545,50.0844,231.358,231.263
1,float,uniform,GPU,"Ns | Ns",256,40,0.01104,0,0.017978,0.00528,0.067229,0.034298
1,float,uniform,GPU,"Ns | Ns",256,41,0.011008,0,0.02155,0.006816,0.067369,0.039374
1,float,uniform,GPU,"Ns | Ns",256,42,0.014592,0,0.01772,0.00608,0.07422,0.038392
1,float,uniform,GPU,"Ns | Ns",256,43,0.011232,0,0.01824,0.005376,0.069629,0.034848
1,float,uniform,GPU,"Ns | Ns",256,44,0.010624,0,0.01815,0.00528,0.06711,0.034054
1,float,uniform,GPU,"Ns | Ns",256,45,0.009952,0,0.01811,0.00592,0.068559,0.033982
1,float,uniform,GPU,"Ns | Ns",256,46,0.011936,0,0.0245,0.006304,0.07717,0.04274
1,float,uniform,GPU,"Ns | Ns",256,47,0.011648,0,0.01849,0.004672,0.06838,0.03481
1,float,uniform,GPU,"Ns | Ns",256,48,0.012768,0,0.01829,0.004704,0.0708,0.035762
1,float,uniform,GPU,"Ns | Ns",256,49,0.010752,0,0.01811,0.005856,0.07026,0.034718
1,float,uniform,GPU,"Ns | Ns",256,50,0.013024,0,0.017829,0.00544,0.070509,0.036293
1,float,uniform,GPU,"Ns | Ns",256,51,0.0128,0,0.01794,0.00544,0.06958,0.03618
1,float,uniform,GPU,"Ns | Ns",256,52,0.011776,0,0.018199,0.00544,0.067979,0.035415
1,float,uniform,GPU,"Ns | Ns",256,53,0.010944,0,0.01825,0.005152,0.06724,0.034346
1,float,uniform,GPU,"Ns | Ns",256,54,0.010432,0,0.01796,0.005376,0.066839,0.033768
1,float,uniform,GPU,"Ns | Ns",256,55,0.01168,0,0.014469,0.007776,0.072049,0.033925
1,float,uniform,GPU,"Ns | Ns",256,56,0.0104,0,0.01831,0.005216,0.06733,0.033926
1,float,uniform,GPU,"Ns | Ns",256,57,0.010752,0,0.01849,0.005312,0.06767,0.034554
1,float,uniform,GPU,"Ns | Ns",256,58,0.0104,0,0.0186,0.005216,0.06686,0.034216
1,float,uniform,GPU,"Ns | Ns",256,59,0.011328,0,0.01875,0.006112,0.07035,0.03619
1,float,uniform,GPU,"Ns | Ns",256,60,0.01168,0,0.01813,0.005504,0.06887,0.035314
1,float,uniform,GPU,"Ns | Ns",256,61,0.012256,0,0.0179,0.005344,0.06875,0.0355
1,float,uniform,GPU,"Ns | Ns",256,62,0.010272,0,0.01848,0.004832,0.067869,0.033584
1,float,uniform,GPU,"Ns | Ns",256,63,0.01248,0,0.01792,0.005376,0.070429,0.035776
1,float,uniform,GPU,"Ns | Ns",256,64,0.010496,0,0.01831,0.00576,0.066919,0.034566
1,float,uniform,GPU,"Ns | Ns",256,65,0.012064,0,0.01817,0.005696,0.068999,0.03593
1,float,uniform,GPU,"Ns | Ns",256,66,0.010944,0,0.01826,0.005536,0.068519,0.03474
1,float,uniform,GPU,"Ns | Ns",256,67,0.010688,0,0.018689,0.005248,0.067249,0.034625
1,float,uniform,GPU,"Ns | Ns",256,68,0.01136,0,0.01812,0.005344,0.067939,0.034824
1,float,uniform,GPU,"Ns | Ns",256,69,0.01248,0,0.01808,0.0056,0.07129,0.03616
1,float,uniform,GPU,"Ns | Ns",256,70,0.0104,0,0.01871,0.004384,0.06683,0.033494
1,float,uniform,GPU,"Ns | Ns",256,71,0.010144,0,0.01806,0.006368,0.06905,0.034572
1,float,uniform,GPU,"Ns | Ns",256,72,0.011072,0,0.0182,0.013248,0.077889,0.04252
1,float,uniform,GPU,"Ns | Ns",256,73,0.011552,0,0.017939,0.00752,0.066549,0.037011
1,float,uniform,GPU,"Ns | Ns",256,74,0.014208,0,0.014799,0.006656,0.064099,0.035663
1,float,uniform,GPU,"Ns | Ns",320,0,0.023616,0,0.02193,0.012448,0.099679,0.057994
1,float,uniform,GPU,"Ns | Ns",320,1,0.010688,0,0.018409,0.004448,0.068089,0.033545
1,float,uniform,GPU,"Ns | Ns",320,2,0.010592,0,0.017961,0.005216,0.068289,0.033769
1,float,uniform,GPU,"Ns | Ns",320,3,0.012,0,0.01842,0.004608,0.06865,0.035028
1,float,uniform,GPU,"Ns | Ns",320,4,0.010656,0,0.018659,0.008064,0.071469,0.037379
1,float,uniform,GPU,"Ns | Ns",320,5,0.011808,0,0.01837,0.005248,0.06895,0.035426
1,float,uniform,GPU,"Ns | Ns",320,6,0.01248,0,0.01816,0.004544,0.069369,0.035184
1,float,uniform,GPU,"Ns | Ns",320,7,0.011936,0,0.01486,0.006656,0.062439,0.033452
1,float,uniform,GPU,"Ns | Ns",320,8,0.010848,0,0.014839,0.010464,0.063629,0.036151
1,float,uniform,GPU,"Ns | Ns",320,9,0.012384,0,0.01905,0.0056,0.07249,0.037034
1,float,uniform,GPU,"Ns | Ns",320,10,0.010336,0,0.01836,0.006272,0.069829,0.034968
1,float,uniform,GPU,"Ns | Ns",320,11,0.011744,0,0.02459,0.004512,0.075009,0.040846
1,float,uniform,GPU,"Ns | Ns",320,12,0.01152,0,0.01829,0.006112,0.070909,0.035922
1,float,uniform,GPU,"Ns | Ns",320,13,0.0112,0,0.01825,0.00448,0.06962,0.03393
1,float,uniform,GPU,"Ns | Ns",320,14,0.010944,0,0.01805,0.006592,0.06879,0.035586
1,float,uniform,GPU,"Ns | Ns",320,15,0.012224,0,0.01855,0.005088,0.068769,0.035862
1,float,uniform,GPU,"Ns | Ns",320,16,0.011968,0,0.01839,0.004992,0.06975,0.03535
1,float,uniform,GPU,"Ns | Ns",320,17,0.010592,0,0.018699,0.004544,0.068039,0.033835
1,float,uniform,GPU,"Ns | Ns",320,18,0.012768,0,0.01836,0.00832,0.075989,0.039448
1,float,uniform,GPU,"Ns | Ns",320,19,0.011104,0,0.01847,0.004704,0.069239,0.034278
1,float,uniform,GPU,"Ns | Ns",320,20,0.011392,0,0.01813,0.011392,0.074479,0.040914
1,float,uniform,GPU,"Ns | Ns",320,21,0.009984,0,0.01836,0.006048,0.06927,0.034392
1,float,uniform,GPU,"Ns | Ns",320,22,0.010912,0,0.018659,0.006592,0.071199,0.036163
1,float,uniform,GPU,"Ns | Ns",320,23,0.010112,0,0.01884,0.005408,0.069029,0.03436
1,float,uniform,GPU,"Ns | Ns",320,24,0.0112,0,0.0182,0.005632,0.069999,0.035032
1,float,uniform,GPU,"Ns | Ns",320,25,0.012768,0,0.01827,0.004608,0.072969,0.035646
1,float,uniform,GPU,"Ns | Ns",320,26,0.01056,0,0.018311,0.004544,0.067309,0.033415
1,float,uniform,GPU,"Ns | Ns",320,27,0.012384,0,0.01788,0.004416,0.070029,0.03468
1,float,uniform,GPU,"Ns | Ns",320,28,0.010432,0,0.01776,0.004448,0.06524,0.03264
1,float,uniform,GPU,"Ns | Ns",320,29,0.011712,0,0.01825,0.01232,0.075059,0.042282
1,float,uniform,GPU,"Ns | Ns",320,30,0.011616,0,0.01809,0.006368,0.069509,0.036074
1,float,uniform,GPU,"Ns | Ns",320,31,0.0104,0,0.018249,0.005216,0.067729,0.033865
1,float,uniform,GPU,"Ns | Ns",320,32,0.011296,0,0.01813,0.004608,0.068879,0.034034
1,float,uniform,GPU,"Ns | Ns",320,33,0.01152,0,0.014799,0.006048,0.060979,0.032367
1,float,uniform,GPU,"Ns | Ns",320,34,0.01056,0,0.018479,0.006208,0.069319,0.035247
1,float,uniform,GPU,"Ns | Ns",320,35,0.009888,0,0.01867,0.005536,0.068489,0.034094
1,float,uniform,GPU,"Ns | Ns",320,36,0.012608,0,0.01842,0.005152,0.069379,0.03618
1,float,uniform,GPU,"Ns | Ns",320,37,0.0112,0,0.01801,0.00592,0.07039,0.03513
1,float,uniform,GPU,"Ns | Ns",320,38,0.011008,0,0.01848,0.004512,0.06771,0.034
1,float,uniform,GPU,"Ns | Ns",320,39,0.010976,0,0.01797,0.004416,0.067809,0.033362
1,float,uniform,GPU,"Ns | Ns",320,40,0.011456,0,0.01815,0.005664,0.071,0.03527
1,float,uniform,GPU,"Ns | Ns",320,41,0.009792,0,0.018379,0.004288,0.066359,0.032459
1,float,uniform,GPU,"Ns | Ns",320,42,0.010112,0,0.018189,0.00624,0.070119,0.034541
1,float,uniform,GPU,"Ns | Ns",320,43,0.012608,0,0.01811,0.004448,0.069739,0.035166
1,float,uniform,GPU,"Ns | Ns",320,44,0.010144,0,0.01846,0.004384,0.066819,0.032988
1,float,uniform,GPU,"Ns | Ns",320,45,0.012064,0,0.01794,0.004672,0.07074,0.034676
1,float,uniform,GPU,"Ns | Ns",320,46,0.011072,0,0.0149,0.007584,0.06209,0.033556
1,float,uniform,GPU,"Ns | Ns",320,47,0.010112,0,0.01829,0.004448,0.066689,0.03285
1,float,uniform,GPU,"Ns | Ns",320,48,0.009408,0,0.01812,0.006208,0.069199,0.033736
1,float,uniform,GPU,"Ns | Ns",320,49,0.01184,0,0.01846,0.006432,0.07197,0.036732
1,float,uniform,GPU,"Ns | Ns",320,50,0.011648,0,0.01856,0.00592,0.071599,0.036128
1,float,uniform,GPU,"Ns | Ns",320,51,0.012128,0,0.01833,0.004416,0.06868,0.034874
1,float,uniform,GPU,"Ns | Ns",320,52,0.011616,0,0.01804,0.004576,0.06901,0.034232
1,float,uniform,GPU,"Ns | Ns",320,53,0.01184,0,0.01844,0.004704,0.068729,0.034984
1,float,uniform,GPU,"Ns | Ns",320,54,0.01152,0,0.01794,0.00576,0.0701,0.03522
1,float,uniform,GPU,"Ns | Ns",320,55,0.010528,0,0.01785,0.004384,0.06652,0.032762
1,float,uniform,GPU,"Ns | Ns",320,56,0.010816,0,0.01803,0.005216,0.06709,0.034062
1,float,uniform,GPU,"Ns | Ns",320,57,0.011616,0,0.01814,0.005216,0.068089,0.034972
1,float,uniform,GPU,"Ns | Ns",320,58,0.010944,0,0.0183,0.005536,0.06981,0.03478
1,float,uniform,GPU,"Ns | Ns",320,59,0.012224,0,0.01827,0.00528,0.06827,0.035774
1,float,uniform,GPU,"Ns | Ns",320,60,0.010112,0,0.01842,0.004512,0.066259,0.033044
1,float,uniform,GPU,"Ns | Ns",320,61,0.010624,0,0.01853,0.006272,0.0698,0.035426
1,float,uniform,GPU,"Ns | Ns",320,62,0.012576,0,0.01888,0.006016,0.072849,0.037472
1,float,uniform,GPU,"Ns | Ns",320,63,0.010496,0,0.01821,0.006336,0.06956,0.035042
1,float,uniform,GPU,"Ns | Ns",320,64,0.014624,0,0.01786,0.003648,0.07179,0.036132
1,float,uniform,GPU,"Ns | Ns",320,65,0.011232,0,0.01839,0.00384,0.0681,0.033462
1,float,uniform,GPU,"Ns | Ns",320,66,0.013312,0,0.017849,0.00544,0.071699,0.036601
1,float,uniform,GPU,"Ns | Ns",320,67,0.012128,0,0.018219,0.005536,0.069619,0.035883
1,float,uniform,GPU,"Ns | Ns",320,68,0.010848,0,0.01822,0.004512,0.06683,0.03358
1,float,uniform,GPU,"Ns | Ns",320,69,0.010496,0,0.01799,0.004352,0.06743,0.032838
1,float,uniform,GPU,"Ns | Ns",320,70,0.011392,0,0.01806,0.006208,0.07136,0.03566
1,float,uniform,GPU,"Ns | Ns",320,71,0.01024,0,0.01819,0.004384,0.066059,0.032814
1,float,uniform,GPU,"Ns | Ns",320,72,0.020736,0,0.01796,0.004864,0.080499,0.04356
1,float,uniform,GPU,"Ns | Ns",320,73,0.011072,0,0.01871,0.00592,0.152768,0.035702
1,float,uniform,GPU,"Ns | Ns",320,74,0.010688,0,0.01814,0.006176,0.06841,0.035004
1,float,uniform,GPU,"Ns | Ns",384,0,0.024064,0,0.02277,0.009344,0.097159,0.056178
1,float,uniform,GPU,"Ns | Ns",384,1,0.012896,0,0.01856,0.004704,0.072769,0.03616
1,float,uniform,GPU,"Ns | Ns",384,2,0.012032,0,0.01893,0.00448,0.070589,0.035442
1,float,uniform,GPU,"Ns | Ns",384,3,0.010848,0,0.01851,0.005952,0.07001,0.03531
1,float,uniform,GPU,"Ns | Ns",384,4,0.01216,0,0.01882,0.004576,0.070879,0.035556
1,float,uniform,GPU,"Ns | Ns",384,5,0.012416,0,0.01881,0.005504,0.071149,0.03673
1,float,uniform,GPU,"Ns | Ns",384,6,0.012448,0,0.01893,0.004384,0.07019,0.035762
1,float,uniform,GPU,"Ns | Ns",384,7,0.011744,0,0.0185,0.004512,0.06921,0.034756
1,float,uniform,GPU,"Ns | Ns",384,8,0.009792,0,0.0183,0.004384,0.06774,0.032476
1,float,uniform,GPU,"Ns | Ns",384,9,0.011584,0,0.014669,0.006432,0.061269,0.032685
1,float,uniform,GPU,"Ns | Ns",384,10,0.010016,0,0.018649,0.004288,0.066949,0.032953
1,float,uniform,GPU,"Ns | Ns",384,11,0.011456,0,0.018658,0.00368,0.068499,0.033794
1,float,uniform,GPU,"Ns | Ns",384,12,0.010432,0,0.018499,0.004416,0.067559,0.033347
1,float,uniform,GPU,"Ns | Ns",384,13,0.010528,0,0.01845,0.00432,0.06801,0.033298
1,float,uniform,GPU,"Ns | Ns",384,14,0.011616,0,0.018439,0.003616,0.068469,0.033671
1,float,uniform,GPU,"Ns | Ns",384,15,0.01088,0,0.01892,0.005248,0.07117,0.035048
1,float,uniform,GPU,"Ns | Ns",384,16,0.009632,0,0.019139,0.004512,0.067629,0.033283
1,float,uniform,GPU,"Ns | Ns",384,17,0.010432,0,0.019079,0.006048,0.070029,0.035559
1,float,uniform,GPU,"Ns | Ns",384,18,0.010432,0,0.02091,0.004352,0.069649,0.035694
1,float,uniform,GPU,"Ns | Ns",384,19,0.012032,0,0.0185,0.00464,0.070239,0.035172
1,float,uniform,GPU,"Ns | Ns",384,20,0.013664,0,0.01872,0.004224,0.071129,0.036608
1,float,uniform,GPU,"Ns | Ns",384,21,0.009984,0,0.019199,0.005952,0.069729,0.035135
1,float,uniform,GPU,"Ns | Ns",384,22,0.012416,0,0.018289,0.005504,0.072069,0.036209
1,float,uniform,GPU,"Ns | Ns",384,23,0.010304,0,0.01859,0.005952,0.069379,0.034846
1,float,uniform,GPU,"Ns | Ns",384,24,0.011296,0,0.018451,0.00496,0.069559,0.034707
1,float,uniform,GPU,"Ns | Ns",384,25,0.011936,0,0.018449,0.005792,0.070599,0.036177
1,float,uniform,GPU,"Ns | Ns",384,26,0.010848,0,0.018579,0.00448,0.067799,0.033907
1,float,uniform,GPU,"Ns | Ns",384,27,0.012544,0,0.01862,0.004704,0.0716,0.035868
1,float,uniform,GPU,"Ns | Ns",384,28,0.011232,0,0.01512,0.007776,0.06277,0.034128
1,float,uniform,GPU,"Ns | Ns",384,29,0.009856,0,0.01869,0.00544,0.06936,0.033986
1,float,uniform,GPU,"Ns | Ns",384,30,0.010688,0,0.0208,0.004448,0.069999,0.035936
1,float,uniform,GPU,"Ns | Ns",384,31,0.012256,0,0.018879,0.004864,0.071369,0.035999
1,float,uniform,GPU,"Ns | Ns",384,32,0.011904,0,0.018649,0.007264,0.071129,0.037817
1,float,uniform,GPU,"Ns | Ns",384,33,0.011168,0,0.018559,0.004288,0.068589,0.034015
1,float,uniform,GPU,"Ns | Ns",384,34,0.009632,0,0.01839,0.005408,0.067749,0.03343
1,float,uniform,GPU,"Ns | Ns",384,35,0.013696,0,0.01851,0.004384,0.07146,0.03659
1,float,uniform,GPU,"Ns | Ns",384,36,0.010016,0,0.01813,0.00448,0.066969,0.032626
1,float,uniform,GPU,"Ns | Ns",384,37,0.01248,0,0.01845,0.004288,0.069789,0.035218
1,float,uniform,GPU,"Ns | Ns",384,38,0.011264,0,0.01885,0.004352,0.07444,0.034466
1,float,uniform,GPU,"Ns | Ns",384,39,0.01136,0,0.01845,0.004992,0.071189,0.034802
1,float,uniform,GPU,"Ns | Ns",384,40,0.01104,0,0.018491,0.00528,0.068379,0.034811
1,float,uniform,GPU,"Ns | Ns",384,41,0.011072,0,0.01887,0.00368,0.06892,0.033622
1,float,uniform,GPU,"Ns | Ns",384,42,0.010912,0,0.018889,0.004448,0.067949,0.034249
1,float,uniform,GPU,"Ns | Ns",384,43,0.010112,0,0.019439,0.004288,0.067329,0.033839
1,float,uniform,GPU,"Ns | Ns",384,44,0.010848,0,0.01852,0.005248,0.068129,0.034616
1,float,uniform,GPU,"Ns | Ns",384,45,0.009632,0,0.01832,0.004832,0.06759,0.032784
1,float,uniform,GPU,"Ns | Ns",384,46,0.012032,0,0.018539,0.004512,0.070489,0.035083
1,float,uniform,GPU,"Ns | Ns",384,47,0.010304,0,0.01866,0.006208,0.07229,0.035172
1,float,uniform,GPU,"Ns | Ns",384,48,0.01216,0,0.018619,0.004384,0.070689,0.035163
1,float,uniform,GPU,"Ns | Ns",384,49,0.010272,0,0.01839,0.00464,0.066739,0.033302
1,float,uniform,GPU,"Ns | Ns",384,50,0.010912,0,0.018289,0.004288,0.067799,0.033489
1,float,uniform,GPU,"Ns | Ns",384,51,0.011168,0,0.01844,0.00544,0.069969,0.035048
1,float,uniform,GPU,"Ns | Ns",384,52,0.009824,0,0.01835,0.00432,0.066189,0.032494
1,float,uniform,GPU,"Ns | Ns",384,53,0.014112,0,0.01532,0.00736,0.06652,0.036792
1,float,uniform,GPU,"Ns | Ns",384,54,0.012608,0,0.01843,0.004416,0.07165,0.035454
1,float,uniform,GPU,"Ns | Ns",384,55,0.010176,0,0.01916,0.005568,0.068959,0.034904
1,float,uniform,GPU,"Ns | Ns",384,56,0.01008,0,0.01866,0.004736,0.067619,0.033476
1,float,uniform,GPU,"Ns | Ns",384,57,0.010528,0,0.01867,0.005344,0.07015,0.034542
1,float,uniform,GPU,"Ns | Ns",384,58,0.012224,0,0.01879,0.00544,0.070249,0.036454
1,float,uniform,GPU,"Ns | Ns",384,59,0.01104,0,0.01914,0.004448,0.06857,0.034628
1,float,uniform,GPU,"Ns | Ns",384,60,0.010272,0,0.01836,0.00512,0.06803,0.033752
1,float,uniform,GPU,"Ns | Ns",384,61,0.01152,0,0.01805,0.004384,0.0687,0.033954
1,float,uniform,GPU,"Ns | Ns",384,62,0.011648,0,0.0184,0.004224,0.069859,0.034272
1,float,uniform,GPU,"Ns | Ns",384,63,0.010528,0,0.01842,0.004512,0.06635,0.03346
1,float,uniform,GPU,"Ns | Ns",384,64,0.011968,0,0.018711,0.004576,0.069219,0.035255
1,float,uniform,GPU,"Ns | Ns",384,65,0.011136,0,0.01858,0.004352,0.068179,0.034068
1,float,uniform,GPU,"Ns | Ns",384,66,0.011264,0,0.01738,0.005152,0.06695,0.033796
1,float,uniform,GPU,"Ns | Ns",384,67,0.011104,0,0.01855,0.003744,0.068319,0.033398
1,float,uniform,GPU,"Ns | Ns",384,68,0.011232,0,0.01877,0.004416,0.069459,0.034418
1,float,uniform,GPU,"Ns | Ns",384,69,0.010688,0,0.01916,0.00544,0.0696,0.035288
1,float,uniform,GPU,"Ns | Ns",384,70,0.010304,0,0.01912,0.005728,0.07074,0.035152
1,float,uniform,GPU,"Ns | Ns",384,71,0.010976,0,0.01866,0.005152,0.06769,0.034788
1,float,uniform,GPU,"Ns | Ns",384,72,0.009536,0,0.01853,0.004704,0.067689,0.03277
1,float,uniform,GPU,"Ns | Ns",384,73,0.012832,0,0.01898,0.003648,0.071179,0.03546
1,float,uniform,GPU,"Ns | Ns",384,74,0.011712,0,0.018839,0.005056,0.070249,0.035607
1,float,uniform,GPU,"Ns | Ns",448,0,0.02416,0,0.022169,0.011488,0.099979,0.057817
1,float,uniform,GPU,"Ns | Ns",448,1,0.012576,0,0.01861,0.00496,0.07191,0.036146
1,float,uniform,GPU,"Ns | Ns",448,2,0.011136,0,0.01843,0.004576,0.06857,0.034142
1,float,uniform,GPU,"Ns | Ns",448,3,0.01056,0,0.018079,0.005152,0.067489,0.033791
1,float,uniform,GPU,"Ns | Ns",448,4,0.009984,0,0.01831,0.006752,0.070899,0.035046
1,float,uniform,GPU,"Ns | Ns",448,5,0.011456,0,0.018251,0.004736,0.069519,0.034443
1,float,uniform,GPU,"Ns | Ns",448,6,0.010688,0,0.018399,0.004512,0.066949,0.033599
1,float,uniform,GPU,"Ns | Ns",448,7,0.012192,0,0.01857,0.00464,0.071899,0.035402
1,float,uniform,GPU,"Ns | Ns",448,8,0.011008,0,0.01913,0.004928,0.076439,0.035066
1,float,uniform,GPU,"Ns | Ns",448,9,0.010912,0,0.01861,0.00464,0.068449,0.034162
1,float,uniform,GPU,"Ns | Ns",448,10,0.010272,0,0.01833,0.008064,0.070479,0.036666
1,float,uniform,GPU,"Ns | Ns",448,11,0.011104,0,0.0185,0.00496,0.069979,0.034564
1,float,uniform,GPU,"Ns | Ns",448,12,0.01136,0,0.01896,0.006272,0.069649,0.036592
1,float,uniform,GPU,"Ns | Ns",448,13,0.012096,0,0.018309,0.004608,0.069139,0.035013
1,float,uniform,GPU,"Ns | Ns",448,14,0.010688,0,0.018289,0.006528,0.069879,0.035505
1,float,uniform,GPU,"Ns | Ns",448,15,0.010816,0,0.01839,0.006048,0.070779,0.035254
1,float,uniform,GPU,"Ns | Ns",448,16,0.009728,0,0.01817,0.005856,0.068969,0.033754
1,float,uniform,GPU,"Ns | Ns",448,17,0.010848,0,0.01824,0.004608,0.0672,0.033696
1,float,uniform,GPU,"Ns | Ns",448,18,0.011776,0,0.02479,0.005472,0.077989,0.042038
1,float,uniform,GPU,"Ns | Ns",448,19,0.010944,0,0.018191,0.004384,0.066279,0.033519
1,float,uniform,GPU,"Ns | Ns",448,20,0.010464,0,0.118859,0.00832,0.173528,0.137643
1,float,uniform,GPU,"Ns | Ns",448,21,0.011264,0,0.0181,0.00368,0.06791,0.033044
1,float,uniform,GPU,"Ns | Ns",448,22,0.011904,0,0.01664,0.005728,0.0639,0.034272
1,float,uniform,GPU,"Ns | Ns",448,23,0.009664,0,0.01843,0.0048,0.067739,0.032894
1,float,uniform,GPU,"Ns | Ns",448,24,0.01072,0,0.01962,0.006528,0.070909,0.036868
1,float,uniform,GPU,"Ns | Ns",448,25,0.010336,0,0.018209,0.00464,0.067039,0.033185
1,float,uniform,GPU,"Ns | Ns",448,26,0.013696,0,0.018149,0.00464,0.071089,0.036485
1,float,uniform,GPU,"Ns | Ns",448,27,0.010528,0,0.024541,0.004544,0.073599,0.039613
1,float,uniform,GPU,"Ns | Ns",448,28,0.012384,0,0.01822,0.004512,0.070359,0.035116
1,float,uniform,GPU,"Ns | Ns",448,29,0.010336,0,0.01817,0.004448,0.06792,0.032954
1,float,uniform,GPU,"Ns | Ns",448,30,0.012032,0,0.01821,0.004544,0.069049,0.034786
1,float,uniform,GPU,"Ns | Ns",448,31,0.010528,0,0.0189,0.004416,0.069919,0.033844
1,float,uniform,GPU,"Ns | Ns",448,32,0.012544,0,0.018119,0.004576,0.069889,0.035239
1,float,uniform,GPU,"Ns | Ns",448,33,0.010752,0,0.02655,0.004448,0.07623,0.04175
1,float,uniform,GPU,"Ns | Ns",448,34,0.0144,0,0.01848,0.005568,0.07715,0.038448
1,float,uniform,GPU,"Ns | Ns",448,35,0.012224,0,0.01899,0.005856,0.0731,0.03707
1,float,uniform,GPU,"Ns | Ns",448,36,0.01264,0,0.01834,0.0064,0.072609,0.03738
1,float,uniform,GPU,"Ns | Ns",448,37,0.010368,0,0.01832,0.004608,0.06724,0.033296
1,float,uniform,GPU,"Ns | Ns",448,38,0.011712,0,0.01986,0.003648,0.071199,0.03522
1,float,uniform,GPU,"Ns | Ns",448,39,0.01408,0,0.01841,0.004896,0.07176,0.037386
1,float,uniform,GPU,"Ns | Ns",448,40,0.011424,0,0.01836,0.004672,0.075269,0.034456
1,float,uniform,GPU,"Ns | Ns",448,41,0.011584,0,0.01862,0.00624,0.07053,0.036444
1,float,uniform,GPU,"Ns | Ns",448,42,0.011904,0,0.01839,0.005888,0.071549,0.036182
1,float,uniform,GPU,"Ns | Ns",448,43,0.011168,0,0.01803,0.006016,0.070029,0.035214
1,float,uniform,GPU,"Ns | Ns",448,44,0.012384,0,0.01839,0.004672,0.069079,0.035446
1,float,uniform,GPU,"Ns | Ns",448,45,0.009472,0,0.01827,0.004576,0.0654,0.032318
1,float,uniform,GPU,"Ns | Ns",448,46,0.011648,0,0.01835,0.0064,0.071999,0.036398
1,float,uniform,GPU,"Ns | Ns",448,47,0.010752,0,0.01841,0.006176,0.07044,0.035338
1,float,uniform,GPU,"Ns | Ns",448,48,0.010336,0,0.018029,0.005728,0.067419,0.034093
1,float,uniform,GPU,"Ns | Ns",448,49,0.010944,0,0.01853,0.012,0.07577,0.041474
1,float,uniform,GPU,"Ns | Ns",448,50,0.013216,0,0.0184,0.004704,0.070129,0.03632
1,float,uniform,GPU,"Ns | Ns",448,51,0.010464,0,0.019049,0.004832,0.068799,0.034345
1,float,uniform,GPU,"Ns | Ns",448,52,0.01008,0,0.01831,0.00448,0.067189,0.03287
1,float,uniform,GPU,"Ns | Ns",448,53,0.011488,0,0.018,0.004832,0.068899,0.03432
1,float,uniform,GPU,"Ns | Ns",448,54,0.010496,0,0.01484,0.00656,0.059999,0.031896
1,float,uniform,GPU,"Ns | Ns",448,55,0.013696,0,0.01825,0.004512,0.0726,0.036458
1,float,uniform,GPU,"Ns | Ns",448,56,0.010336,0,0.01845,0.006336,0.06964,0.035122
1,float,uniform,GPU,"Ns | Ns",448,57,0.0104,0,0.01822,0.006688,0.06937,0.035308
1,float,uniform,GPU,"Ns | Ns",448,58,0.011744,0,0.0183,0.006112,0.07137,0.036156
1,float,uniform,GPU,"Ns | Ns",448,59,0.009984,0,0.01908,0.00464,0.067909,0.033704
1,float,uniform,GPU,"Ns | Ns",448,60,0.012192,0,0.01831,0.006496,0.071229,0.036998
1,float,uniform,GPU,"Ns | Ns",448,61,0.013152,0,0.01816,0.004576,0.072189,0.035888
1,float,uniform,GPU,"Ns | Ns",448,62,0.01184,0,0.01873,0.004352,0.069369,0.034922
1,float,uniform,GPU,"Ns | Ns",448,63,0.012032,0,0.01808,0.004512,0.069059,0.034624
1,float,uniform,GPU,"Ns | Ns",448,64,0.012832,0,0.01874,0.004736,0.07065,0.036308
1,float,uniform,GPU,"Ns | Ns",448,65,0.012704,0,0.01871,0.006688,0.07296,0.038102
1,float,uniform,GPU,"Ns | Ns",448,66,0.012288,0,0.01869,0.005056,0.160658,0.036034
1,float,uniform,GPU,"Ns | Ns",448,67,0.011488,0,0.0185,0.004992,0.07019,0.03498
1,float,uniform,GPU,"Ns | Ns",448,68,0.013696,0,0.018499,0.005376,0.072319,0.037571
1,float,uniform,GPU,"Ns | Ns",448,69,0.010656,0,0.018259,0.004832,0.067169,0.033747
1,float,uniform,GPU,"Ns | Ns",448,70,0.010784,0,0.01807,0.004768,0.067679,0.033622
1,float,uniform,GPU,"Ns | Ns",448,71,0.011584,0,0.01873,0.006176,0.071349,0.03649
1,float,uniform,GPU,"Ns | Ns",448,72,0.012416,0,0.01825,0.004736,0.069729,0.035402
1,float,uniform,GPU,"Ns | Ns",448,73,0.01024,0,0.01848,0.008288,0.071759,0.037008
1,float,uniform,GPU,"Ns | Ns",448,74,0.013952,0,0.01816,0.005216,0.073919,0.037328
1,float,uniform,GPU,"Ns | Ns",512,0,0.023264,0,0.022359,0.010432,0.096599,0.056055
1,float,uniform,GPU,"Ns | Ns",512,1,0.012416,0,0.01827,0.005728,0.071529,0.036414
1,float,uniform,GPU,"Ns | Ns",512,2,0.010688,0,0.017939,0.005216,0.067949,0.033843
1,float,uniform,GPU,"Ns | Ns",512,3,0.011808,0,0.01434,0.006176,0.063329,0.032324
1,float,uniform,GPU,"Ns | Ns",512,4,0.011648,0,0.01813,0.004768,0.068649,0.034546
1,float,uniform,GPU,"Ns | Ns",512,5,0.010464,0,0.01789,0.005472,0.068419,0.033826
