dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ns | Ns",512,5,0.08576,0,0.037609,0.008992,0.170598,0.132361
1,double,uniform,CPU,"Ns | Ns",512,6,0.032928,0,0.037149,0.00912,0.379227,0.079197
1,double,uniform,CPU,"Ns | Ns",512,7,0.029888,0,0.037389,0.009248,0.115039,0.076525
1,double,uniform,CPU,"Ns | Ns",512,8,0.031072,0,0.0384,0.008992,0.118039,0.078464
1,double,uniform,CPU,"Ns | Ns",512,9,0.029568,0,0.038039,0.007584,0.114209,0.075191
1,double,uniform,CPU,"Ns | Ns",512,10,0.030944,0,0.03711,0.008832,0.116979,0.076886
1,double,uniform,CPU,"Ns | Ns",512,11,0.02848,0,0.037509,0.009088,0.114719,0.075077
1,double,uniform,CPU,"Ns | Ns",512,12,0.031936,0,0.03771,0.007872,0.119899,0.077518
1,double,uniform,CPU,"Ns | Ns",512,13,0.030048,0,0.03632,0.008384,0.111039,0.074752
1,double,uniform,CPU,"Ns | Ns",512,14,0.031168,0,0.03826,0.008704,0.118719,0.078132
1,double,uniform,CPU,"Ns | Ns",512,15,0.032064,0,0.03762,0.009312,0.119719,0.078996
1,double,uniform,CPU,"Ns | Ns",512,16,0.032128,0,0.03743,0.008736,0.118749,0.078294
1,double,uniform,CPU,"Ns | Ns",512,17,0.030624,0,0.03751,0.008992,0.118459,0.077126
1,double,uniform,CPU,"Ns | Ns",512,18,0.029792,0,0.037589,0.008992,0.115219,0.076373
1,double,uniform,CPU,"Ns | Ns",512,19,0.0296,0,0.0374,0.009056,0.115909,0.076056
1,double,uniform,CPU,"Ns | Ns",512,20,0.029728,0,0.037569,0.008672,0.113759,0.075969
1,double,uniform,CPU,"Ns | Ns",512,21,0.033216,0,0.037799,0.007232,0.117879,0.078247
1,double,uniform,CPU,"Ns | Ns",512,22,0.030976,0,0.037439,0.007296,0.115379,0.075711
1,double,uniform,CPU,"Ns | Ns",512,23,0.029504,0,0.03788,0.008576,0.114779,0.07596
1,double,uniform,CPU,"Ns | Ns",512,24,0.035232,0,0.038109,0.008608,0.120389,0.081949
1,double,uniform,CPU,"Ns | Ns",512,25,0.031232,0,0.03798,0.008576,0.116489,0.077788
1,double,uniform,CPU,"Ns | Ns",512,26,0.02992,0,0.037238,0.009152,0.115499,0.07631
1,double,uniform,CPU,"Ns | Ns",512,27,0.030656,0,0.03762,0.009696,0.118379,0.077972
1,double,uniform,CPU,"Ns | Ns",512,28,0.031136,0,0.037629,0.008704,0.117169,0.077469
1,double,uniform,CPU,"Ns | Ns",512,29,0.030784,0,0.03778,0.008672,0.116019,0.077236
1,double,uniform,CPU,"Ns | Ns",512,30,0.030336,0,0.037129,0.00944,0.115959,0.076905
1,double,uniform,CPU,"Ns | Ns",512,31,0.02832,0,0.036668,0.009472,0.107439,0.07446
1,double,uniform,CPU,"Ns | Ns",512,32,0.032224,0,0.0374,0.00896,0.115479,0.078584
1,double,uniform,CPU,"Ns | Ns",512,33,0.031968,0,0.037549,0.009152,0.118199,0.078669
1,double,uniform,CPU,"Ns | Ns",512,34,0.031136,0,0.038179,0.009248,0.118959,0.078563
1,double,uniform,CPU,"Ns | Ns",512,35,0.030912,0,0.038,0.008352,0.116359,0.077264
1,double,uniform,CPU,"Ns | Ns",512,36,0.030368,0,0.03776,0.008288,0.116209,0.076416
1,double,uniform,CPU,"Ns | Ns",512,37,0.035872,0,0.03726,0.009216,0.120569,0.082348
1,double,uniform,CPU,"Ns | Ns",512,38,0.028064,0,0.03782,0.008672,0.114429,0.074556
1,double,uniform,CPU,"Ns | Ns",512,39,0.033344,0,0.03759,0.009344,0.120009,0.080278
1,double,uniform,CPU,"Ns | Ns",512,40,0.030432,0,0.037009,0.009408,0.115399,0.076849
1,double,uniform,CPU,"Ns | Ns",512,41,0.030112,0,0.03776,0.009696,0.116549,0.077568
1,double,uniform,CPU,"Ns | Ns",512,42,0.03088,0,0.037669,0.009408,0.117659,0.077957
1,double,uniform,CPU,"Ns | Ns",512,43,0.030752,0,0.037339,0.007584,0.116539,0.075675
1,double,uniform,CPU,"Ns | Ns",512,44,0.028896,0,0.03751,0.007552,0.112639,0.073958
1,double,uniform,CPU,"Ns | Ns",512,45,0.031776,0,0.037339,0.00912,0.117329,0.078235
1,double,uniform,CPU,"Ns | Ns",512,46,0.030464,0,0.037099,0.00912,0.116209,0.076683
1,double,uniform,CPU,"Ns | Ns",512,47,0.028416,0,0.03801,0.008512,0.114229,0.074938
1,double,uniform,CPU,"Ns | Ns",512,48,0.032096,0,0.03722,0.008256,0.118069,0.077572
1,double,uniform,CPU,"Ns | Ns",512,49,0.031168,0,0.03752,0.007488,0.115799,0.076176
1,double,uniform,CPU,"Ns | Ns",512,50,0.03088,0,0.0385,0.008608,0.115799,0.077988
1,double,uniform,CPU,"Ns | Ns",512,51,0.029952,0,0.03502,0.010432,0.111579,0.075404
1,double,uniform,CPU,"Ns | Ns",512,52,0.029632,0,0.038149,0.008416,0.115979,0.076197
1,double,uniform,CPU,"Ns | Ns",512,53,0.029344,0,0.037079,0.009728,0.114709,0.076151
1,double,uniform,CPU,"Ns | Ns",512,54,0.032736,0,0.037829,0.007968,0.120929,0.078533
1,double,uniform,CPU,"Ns | Ns",512,55,0.033504,0,0.037169,0.009216,0.117969,0.079889
1,double,uniform,CPU,"Ns | Ns",512,56,0.031584,0,0.0374,0.008864,0.115779,0.077848
1,double,uniform,CPU,"Ns | Ns",512,57,0.032352,0,0.03717,0.009248,0.216348,0.07877
1,double,uniform,CPU,"Ns | Ns",512,58,0.029728,0,0.03766,0.009984,0.114939,0.077372
1,double,uniform,CPU,"Ns | Ns",512,59,0.03264,0,0.03717,0.009376,0.118848,0.079186
1,double,uniform,CPU,"Ns | Ns",512,60,0.030112,0,0.03741,0.009216,0.11641,0.076738
1,double,uniform,CPU,"Ns | Ns",512,61,0.02976,0,0.03803,0.008352,0.115708,0.076142
1,double,uniform,CPU,"Ns | Ns",512,62,0.03008,0,0.03827,0.009216,0.117359,0.077566
1,double,uniform,CPU,"Ns | Ns",512,63,0.03264,0,0.037609,0.008736,0.124649,0.078985
1,double,uniform,CPU,"Ns | Ns",512,64,0.032352,0,0.03759,0.00864,0.118359,0.078582
1,double,uniform,CPU,"Ns | Ns",512,65,0.030848,0,0.03784,0.008416,0.118189,0.077104
1,double,uniform,CPU,"Ns | Ns",512,66,0.029984,0,0.03754,0.009568,0.116399,0.077092
1,double,uniform,CPU,"Ns | Ns",512,67,0.029792,0,0.03715,0.00944,0.115049,0.076382
1,double,uniform,CPU,"Ns | Ns",512,68,0.031552,0,0.03768,0.009088,0.117949,0.07832
1,double,uniform,CPU,"Ns | Ns",512,69,0.03296,0,0.037531,0.008704,0.118039,0.079195
1,double,uniform,CPU,"Ns | Ns",512,70,0.029856,0,0.03434,0.009888,0.10641,0.074084
1,double,uniform,CPU,"Ns | Ns",512,71,0.029376,0,0.03754,0.009056,0.115789,0.075972
1,double,uniform,CPU,"Ns | Ns",512,72,0.030272,0,0.03723,0.009472,0.115289,0.076974
1,double,uniform,CPU,"Ns | Ns",512,73,0.029088,0,0.0375,0.008832,0.114209,0.07542
1,double,uniform,CPU,"Ns | Ns",512,74,0.031456,0,0.037919,0.008,0.116899,0.077375
