dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,185.364,0.00234,0.140899,52.182,237.792,237.689
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,1.23062,0.001881,14.7795,1.42502,17.5115,17.437
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,1.23014,0.002011,14.8133,1.42698,17.5462,17.4724
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,1.23258,0.002,14.788,1.42486,17.5205,17.4474
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,1.23312,0.00202,14.8105,1.42611,17.542,17.4718
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,1.23024,0.002039,14.7975,1.42675,17.5288,17.4565
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,1.23258,0.002079,14.819,1.42621,17.5538,17.4799
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,1.23011,0.002,14.85,1.42544,17.5813,17.5076
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,1.23494,0.00196,14.7821,1.42256,17.5207,17.4416
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,1.23187,0.001981,14.831,1.42704,17.5655,17.4919
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,1.2345,0.00227,14.8078,1.42701,17.5448,17.4715
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,1.23379,0.002041,14.8129,1.42445,17.5493,17.4731
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,1.23619,0.00206,14.8086,1.4233,17.5449,17.4701
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,1.23744,0.00203,14.7911,1.42378,17.5312,17.4544
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,1.23485,0.00217,14.8079,1.42272,17.5423,17.4676
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,1.2407,0.002389,14.7821,1.42531,17.5244,17.4505
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,1.23062,0.002439,14.7945,1.42522,17.5283,17.4528
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,1.23098,0.002261,14.8016,1.42566,17.5346,17.4605
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,1.23427,0.00219,14.7934,1.42355,17.5265,17.4534
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,1.23824,0.002221,14.7955,1.42285,17.5358,17.4588
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,1.23549,0.00206,14.8121,1.42522,17.5471,17.4749
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,1.23331,0.002289,14.8416,1.42352,17.5732,17.5008
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,1.23584,0.0022,14.7796,1.42458,17.5142,17.4422
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,1.23501,0.002,14.8566,1.42515,17.594,17.5187
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,1.23347,0.00214,14.815,1.42365,17.5468,17.4743
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,1.23318,0.002191,14.7906,1.42368,17.5258,17.4497
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,1.23434,0.001991,14.8037,1.4255,17.5338,17.4655
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,1.23398,0.00217,14.8988,1.42618,17.6348,17.5611
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,1.2345,0.00209,14.8686,1.42522,17.6031,17.5304
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,1.23219,0.00226,14.8019,1.42301,17.5319,17.4593
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,1.2375,0.002,14.8707,1.42416,17.6085,17.5343
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,1.23235,0.00209,14.7838,1.4247,17.5195,17.443
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,1.23581,0.00221,14.7781,1.42403,17.5113,17.4401
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,1.23136,0.00235,14.7913,1.42515,17.5238,17.4501
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,1.23824,0.00189,14.7757,1.42627,17.5163,17.4421
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,1.23184,0.00187,14.7996,1.42611,17.5322,17.4595
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,1.23139,0.00198,14.8061,1.42538,17.5405,17.4649
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,1.23469,0.00228,14.8161,1.42576,17.5574,17.4788
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,1.23402,0.002049,14.7871,1.42614,17.5189,17.4493
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,1.23366,0.00217,14.784,1.4231,17.5174,17.4429
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,1.23715,0.00209,14.8256,1.42173,17.5588,17.4866
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,1.23405,0.00189,14.813,1.42758,17.5535,17.4765
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,1.23773,0.00218,14.8066,1.42618,17.5511,17.4727
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,1.23478,0.00228,14.8399,1.4249,17.5769,17.5019
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,1.23789,0.00233,14.8023,1.42739,17.545,17.4699
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,1.23616,0.002061,14.8079,1.42342,17.542,17.4695
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,1.23542,0.002041,14.8131,1.42387,17.5502,17.4744
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,1.23574,0.00216,14.8122,1.42384,17.5454,17.4739
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,1.23741,0.00234,14.8198,1.42742,17.5608,17.487
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,1.23696,0.00224,14.8229,1.42352,17.5594,17.4856
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,1.23344,0.002139,14.8302,1.4232,17.5619,17.489
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,1.23715,0.002219,14.8117,1.42512,17.5539,17.4762
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,1.23414,0.00199,14.8057,1.42496,17.5385,17.4667
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,1.23568,0.00207,14.774,1.42483,17.5135,17.4366
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,1.23648,0.00208,14.8036,1.4257,17.5414,17.4678
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,1.23219,0.00219,14.7739,1.42358,17.5049,17.4319
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,1.2328,0.00199,14.7923,1.42378,17.5227,17.4509
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,1.23408,0.00189,14.8365,1.42736,17.5738,17.4998
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,1.23744,0.00205,15.0381,1.42534,17.7799,17.703
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,1.23462,0.002072,14.7666,1.42448,17.5008,17.4278
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,1.23293,0.002039,14.806,1.42237,17.5349,17.4633
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,1.22982,0.00195,14.802,1.42237,17.5307,17.4561
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,1.96179,0.00223,27.789,2.25696,32.0928,32.01
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,1.95802,0.00202,27.7867,2.25533,32.0802,32.002
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,1.9609,0.00236,27.7971,2.25299,32.0898,32.0133
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,1.95494,0.00209,27.7961,2.25059,32.0828,32.0037
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,1.95917,0.00228,27.7977,2.25648,32.0949,32.0156
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,1.95738,0.00197,27.8082,2.25523,32.1071,32.0228
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,1.95722,0.00216,27.7879,2.25642,32.0798,32.0037
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,1.95802,0.002039,27.7893,2.25498,32.0799,32.0043
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,1.95587,0.00217,27.7975,2.25331,32.0878,32.0089
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,1.95533,0.00223,27.7958,2.25853,32.0896,32.0119
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,1.95587,0.00217,27.8036,2.25984,32.0988,32.0215
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,1.95699,0.002101,27.8046,2.25549,32.0953,32.0191
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,1.956,0.002601,27.7952,2.2545,32.0864,32.0083
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,1.95706,0.00197,27.8001,2.25312,32.0888,32.0122
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,1.95411,0.00203,27.7868,2.25277,32.0714,31.9957
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,1.96272,0.00255,27.8104,2.2536,32.1076,32.0292
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,1.95616,0.002219,27.7976,2.25638,32.0877,32.0124
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,1.95795,0.00237,27.7985,2.25693,32.0933,32.0157
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,1.9623,0.00224,27.7958,2.25667,32.0948,32.0171
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,1.95494,0.00229,27.7872,2.2553,32.0763,31.9998
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,1.95629,0.002011,27.8078,2.24806,32.0926,32.0142
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,1.95408,0.00201,27.795,2.25482,32.0829,32.0059
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,1.95808,0.002201,27.8042,2.2568,32.0975,32.0213
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,1.95594,0.00197,27.8001,2.25344,32.0899,32.0115
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,1.9569,0.002141,27.7943,2.25245,32.0858,32.0058
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,1.96125,0.00202,27.8038,2.25878,32.1032,32.0258
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,1.95606,0.00199,27.7993,2.2552,32.0913,32.0126
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,1.95616,0.00224,27.798,2.25446,32.0889,32.0108
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,1.96477,0.002171,27.7963,2.25264,32.0955,32.0159
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,1.95578,0.00196,27.7943,2.25194,32.0783,32.004
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,1.95696,0.00254,27.7914,2.2569,32.0823,32.0078
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,1.95475,0.0022,27.8086,2.25952,32.1074,32.0251
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,1.9553,0.00236,27.7971,2.25696,32.0912,32.0118
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,1.95744,0.00233,27.7981,2.25274,32.0882,32.0106
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,1.96131,0.002131,27.7919,2.25558,32.0848,32.0109
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,1.96125,0.002161,27.7976,2.25427,32.0944,32.0153
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,1.95853,0.002,27.7975,2.25146,32.0854,32.0095
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,1.95773,0.00201,27.7986,2.25306,32.088,32.0114
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,1.95741,0.00215,27.8093,2.24909,32.0976,32.018
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,1.96054,0.002169,27.7974,2.25619,32.0956,32.0163
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,1.95936,0.002249,27.8089,2.25475,32.102,32.0253
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,1.95507,0.00235,27.8042,2.25373,32.094,32.0154
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,1.95661,0.00201,27.8041,2.25523,32.0929,32.018
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,1.95539,0.00212,27.804,2.2505,32.0888,32.012
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,1.95965,0.00215,27.8156,2.25037,32.108,32.0277
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,1.9575,0.00225,27.7949,2.25379,32.0859,32.0085
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,1.95565,0.00212,27.8022,2.25491,32.0906,32.0149
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,1.95869,0.00245,27.8044,2.25194,32.0966,32.0174
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,1.95466,0.00206,27.8101,2.24931,32.0955,32.0162
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,1.95962,0.00213,27.8021,2.25648,32.097,32.0203
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,1.96342,0.002141,27.7924,2.25706,32.0918,32.015
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,1.95773,0.00191,27.7956,2.24848,32.0791,32.0037
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,1.95725,0.002,27.7874,2.26243,32.0849,32.0091
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,1.96179,0.00227,27.7945,2.25408,32.0897,32.0127
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,1.95632,0.00204,27.7946,2.2568,32.0837,32.0098
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,1.95693,0.00257,27.7941,2.25354,32.0881,32.0071
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,1.95885,0.002191,27.8063,2.25664,32.1022,32.024
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,1.95939,0.00255,27.801,2.25421,32.0956,32.0172
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,1.95798,0.002149,27.7886,2.25472,32.0808,32.0034
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,1.95773,0.002531,27.8034,2.25389,32.0937,32.0176
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,1.95453,0.002071,27.7877,2.25414,32.0756,31.9984
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,1.9623,0.00221,27.8038,2.26093,32.1064,32.0292
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,1.95834,0.00219,27.8088,2.24906,32.0938,32.0184
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,1.95731,0.00225,27.7957,2.25248,32.0942,32.0078
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,1.95568,0.002038,27.8088,2.25587,32.099,32.0224
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,1.95856,0.002011,27.7948,2.25462,32.083,32.01
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,1.95773,0.001871,27.7916,2.25981,32.0896,32.0111
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,1.95882,0.002109,27.8034,2.24781,32.0876,32.0121
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,1.95843,0.002189,27.8141,2.25402,32.1062,32.0288
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,1.95766,0.0024,27.9858,2.25875,32.502,32.2046
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,1.95555,0.002421,27.8034,2.2553,32.0923,32.0167
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,1.95891,0.00193,27.7967,2.25507,32.0867,32.0126
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,1.95754,0.00222,27.7935,2.25331,32.0813,32.0066
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,1.95974,0.002141,27.8008,2.25446,32.0909,32.0172
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,1.95875,0.00206,27.7933,2.25091,32.0796,32.005
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,2.91866,0.00248,36.622,3.36362,42.9853,42.9067
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,2.91251,0.0023,36.6175,3.35702,42.9692,42.8893
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,2.92112,0.002041,36.613,3.3887,43.0009,42.9249
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,2.9145,0.002068,36.6308,3.3753,43.0081,42.9227
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,2.91475,0.00194,36.6194,3.35926,42.9763,42.8954
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,2.91562,0.002,36.6197,3.35424,42.9693,42.8915
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,2.92038,0.00195,36.6103,3.35843,42.9689,42.8911
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,2.91536,0.002,36.6096,3.37149,42.9751,42.8984
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,2.92112,0.00209,36.6149,3.35709,42.9763,42.8952
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,2.91779,0.00195,36.6158,3.3815,42.9961,42.917
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,2.91715,0.00187,36.6234,3.3793,43.0012,42.9217
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,2.91878,0.00197,36.6284,3.35549,42.9848,42.9047
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,2.91392,0.00213,36.6261,3.3695,42.9884,42.9117
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,2.91776,0.002,36.6198,3.38778,43.0051,42.9273
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,2.91862,0.00213,36.6256,3.38189,43.0096,42.9282
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,2.92912,0.00221,36.6132,3.39382,43.0199,42.9384
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,2.91478,0.00216,36.6248,3.36659,42.9901,42.9083
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,2.92426,0.00282,36.6253,3.35898,42.9911,42.9114
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,2.9177,0.00228,36.6208,3.37088,42.9909,42.9117
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,2.92115,0.0022,36.6132,3.36106,42.9751,42.8976
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,2.91936,0.00214,36.6152,3.37386,42.9867,42.9105
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,2.92282,0.00222,36.6194,3.36886,42.9907,42.9133
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,2.91683,0.00218,36.6168,3.38794,43.0036,42.9237
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,2.91702,0.00212,36.6227,3.3543,42.9736,42.8961
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,2.91814,0.002039,36.6265,3.37558,43.001,42.9223
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,2.91542,0.002041,36.6255,3.36624,42.9893,42.9092
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,2.9159,0.00224,36.6333,3.3745,43.0077,42.926
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,2.9177,0.00222,36.6193,3.3687,42.9883,42.908
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,2.92026,0.00237,36.6177,3.37706,42.9982,42.9174
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,2.91917,0.00215,36.6237,3.38189,43.004,42.9269
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,2.92192,0.00248,36.6145,3.36454,42.9811,42.9035
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,2.92045,0.00216,36.6142,3.39309,43.0093,42.9298
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,2.91984,0.002139,36.6264,3.3671,42.9917,42.9155
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,2.91901,0.00236,36.619,3.37466,42.9936,42.915
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,2.91782,0.00234,36.6237,3.35875,42.9831,42.9026
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,2.91613,0.00235,36.6158,3.35485,42.9731,42.8891
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,2.91792,0.00215,36.6229,3.36685,42.9892,42.9098
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,2.91754,0.002391,36.637,3.37757,43.0186,42.9345
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,2.92134,0.00199,36.6192,3.36195,42.9842,42.9045
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,2.91712,0.00181,36.6222,3.3583,42.9788,42.8994
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,2.91747,0.00184,36.6219,3.38266,43.0011,42.9239
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,2.91389,0.001961,36.6215,3.35821,42.9747,42.8955
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,2.91338,0.00201,36.6112,3.36806,42.9759,42.8947
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,2.91398,0.002112,36.6278,3.38909,43.013,42.933
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,2.91923,0.00201,36.6174,3.35629,42.9731,42.895
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,2.91517,0.00207,36.6194,3.3583,42.9738,42.895
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,2.91776,0.002121,36.6105,3.35734,42.9617,42.8877
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,2.91693,0.00223,36.6287,3.36698,42.9924,42.9148
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,2.91901,0.00197,36.6179,3.3577,42.9766,42.8965
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,2.91584,0.00217,36.6128,3.35987,42.9744,42.8907
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,2.9152,0.00217,36.6204,3.3679,42.9818,42.9057
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,2.91565,0.00218,36.6188,3.35875,42.9776,42.8954
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,2.9239,0.00246,36.6212,3.3672,42.9968,42.9148
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,2.9183,0.00209,36.6156,3.36019,42.9799,42.8962
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,2.92301,0.00252,36.6175,3.37178,42.9957,42.9148
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,2.91514,0.00244,36.6272,3.36454,42.9919,42.9094
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,2.92061,0.00227,36.6155,3.36688,42.984,42.9053
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,2.91322,0.002132,36.6011,3.3727,42.9682,42.8892
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,2.92141,0.00217,36.6193,3.37949,43.0014,42.9224
3,double,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,2.92035,0.00223,36.6208,3.36598,42.9896,42.9094
