dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"D | N",64,0,0.07296,0,0.049749,199.324,199.541,199.447
1,float,uniform,GPU,"D | N",512,51,0.01296,0,0.01875,0.00592,0.0699,0.03763
1,float,uniform,GPU,"D | N",512,52,0.012672,0,0.01957,0.007904,0.07371,0.040146
1,float,uniform,GPU,"D | N",512,53,0.015968,0,0.01994,0.005728,0.075339,0.041636
1,float,uniform,GPU,"D | N",512,54,0.013664,0,0.01952,0.007936,0.07392,0.04112
1,float,uniform,GPU,"D | N",512,55,0.011008,0,0.019089,0.005984,0.069189,0.036081
1,float,uniform,GPU,"D | N",512,56,0.011424,0,0.01531,0.007968,0.06253,0.034702
1,float,uniform,GPU,"D | N",512,57,0.013312,0,0.018941,0.007136,0.073539,0.039389
1,float,uniform,GPU,"D | N",512,58,0.01264,0,0.0191,0.005888,0.074109,0.037628
1,float,uniform,GPU,"D | N",512,59,0.012896,0,0.01923,0.006016,0.070319,0.038142
1,float,uniform,GPU,"D | N",512,60,0.012768,0,0.01903,0.005824,0.0707,0.037622
1,float,uniform,GPU,"D | N",512,61,0.012288,0,0.01884,0.006144,0.07013,0.037272
1,float,uniform,GPU,"D | N",512,62,0.01168,0,0.01898,0.008576,0.0727,0.039236
1,float,uniform,GPU,"D | N",512,63,0.012096,0,0.019029,0.007904,0.072389,0.039029
1,float,uniform,GPU,"D | N",512,64,0.012928,0,0.01917,0.006336,0.071379,0.038434
1,float,uniform,GPU,"D | N",512,65,0.011776,0,0.019609,0.006272,0.070519,0.037657
1,float,uniform,GPU,"D | N",512,66,0.012288,0,0.018909,0.007968,0.073929,0.039165
1,float,uniform,GPU,"D | N",512,67,0.012992,0,0.01934,0.006208,0.072989,0.03854
1,float,uniform,GPU,"D | N",512,68,0.011872,0,0.01548,0.007712,0.06353,0.035064
1,float,uniform,GPU,"D | N",512,69,0.012032,0,0.01578,0.00736,0.063409,0.035172
1,float,uniform,GPU,"D | N",512,70,0.011808,0,0.019,0.00896,0.072869,0.039768
1,float,uniform,GPU,"D | N",512,71,0.012864,0,0.019219,0.010208,0.075189,0.042291
1,float,uniform,GPU,"D | N",512,72,0.013536,0,0.01936,0.00816,0.074389,0.041056
1,float,uniform,GPU,"D | N",512,73,0.012704,0,0.019509,0.008512,0.073549,0.040725
1,float,uniform,GPU,"D | N",512,74,0.012768,0,0.019669,0.005984,0.070829,0.038421
