dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"D | D",64,0,183.613,0,0.05879,51.6275,235.405,235.3
1,double,uniform,CPU,"D | D",256,62,0.030784,0,0.086939,0.007296,0.168348,0.125019
1,double,uniform,CPU,"D | D",256,63,0.029248,0,0.08761,0.006912,0.166569,0.12377
1,double,uniform,CPU,"D | D",256,64,0.028256,0,0.086969,0.007648,0.165269,0.122873
1,double,uniform,CPU,"D | D",256,65,0.136928,0,0.086819,0.007328,0.272077,0.231075
1,double,uniform,CPU,"D | D",256,66,0.034496,0,0.08726,0.007232,0.171518,0.128988
1,double,uniform,CPU,"D | D",256,67,0.030528,0,0.086969,0.007456,0.165188,0.124953
1,double,uniform,CPU,"D | D",256,68,0.032448,0,0.086989,0.00736,0.168438,0.126797
1,double,uniform,CPU,"D | D",256,69,0.03056,0,0.08986,0.008128,0.169498,0.128548
1,double,uniform,CPU,"D | D",256,70,0.029056,0,0.08693,0.006016,0.164039,0.122002
1,double,uniform,CPU,"D | D",256,71,0.028352,0,0.08718,0.007744,0.163249,0.123276
1,double,uniform,CPU,"D | D",256,72,0.031296,0,0.086859,0.007712,0.167999,0.125867
1,double,uniform,CPU,"D | D",256,73,0.030912,0,0.086969,0.007904,0.166769,0.125785
1,double,uniform,CPU,"D | D",256,74,0.030816,0,0.086899,0.0072,0.168109,0.124915
1,double,uniform,CPU,"D | D",320,0,0.057952,0,0.086589,0.012544,0.202669,0.157085
1,double,uniform,CPU,"D | D",320,1,0.031008,0,0.083929,0.007808,0.164929,0.122745
1,double,uniform,CPU,"D | D",320,2,0.028736,0,0.084038,0.007776,0.163189,0.12055
1,double,uniform,CPU,"D | D",320,3,0.02864,0,0.084129,0.007008,0.162709,0.119777
1,double,uniform,CPU,"D | D",320,4,0.029888,0,0.08408,0.007008,0.163489,0.120976
1,double,uniform,CPU,"D | D",320,5,0.029696,0,0.084789,0.007072,0.162008,0.121557
1,double,uniform,CPU,"D | D",320,6,0.029504,0,0.080689,0.01072,0.156248,0.120913
1,double,uniform,CPU,"D | D",320,7,0.030688,0,0.362176,0.006848,0.443186,0.399712
1,double,uniform,CPU,"D | D",320,8,0.02912,0,0.084239,0.008224,0.162509,0.121583
1,double,uniform,CPU,"D | D",320,9,0.0344,0,0.084839,0.008576,0.169849,0.127815
1,double,uniform,CPU,"D | D",320,10,0.031328,0,0.08437,0.008448,0.166238,0.124146
1,double,uniform,CPU,"D | D",320,11,0.031616,0,0.08437,0.007456,0.169498,0.123442
1,double,uniform,CPU,"D | D",320,12,0.030048,0,0.084499,0.00848,0.163958,0.123027
1,double,uniform,CPU,"D | D",320,13,0.0328,0,0.084199,0.00736,0.166149,0.124359
1,double,uniform,CPU,"D | D",320,14,0.031648,0,0.083829,0.008064,0.166969,0.123541
1,double,uniform,CPU,"D | D",320,15,0.028544,0,0.084249,0.007872,0.162599,0.120665
1,double,uniform,CPU,"D | D",320,16,0.03152,0,0.084759,0.008416,0.168199,0.124695
1,double,uniform,CPU,"D | D",320,17,0.032128,0,0.084499,0.007584,0.170359,0.124211
1,double,uniform,CPU,"D | D",320,18,0.028736,0,0.08209,0.008384,0.156939,0.11921
1,double,uniform,CPU,"D | D",320,19,0.02768,0,0.08447,0.007104,0.160819,0.119254
1,double,uniform,CPU,"D | D",320,20,0.031392,0,0.08434,0.008384,0.166748,0.124116
1,double,uniform,CPU,"D | D",320,21,0.051488,0,0.084079,0.011488,0.195688,0.147055
1,double,uniform,CPU,"D | D",320,22,0.031552,0,0.08508,0.007424,0.164028,0.124056
1,double,uniform,CPU,"D | D",320,23,0.031808,0,0.084669,0.008448,0.170739,0.124925
1,double,uniform,CPU,"D | D",320,24,0.030304,0,0.084119,0.007936,0.164318,0.122359
1,double,uniform,CPU,"D | D",320,25,0.029696,0,0.084139,0.00912,0.163488,0.122955
1,double,uniform,CPU,"D | D",320,26,0.028928,0,0.084459,0.008,0.162629,0.121387
1,double,uniform,CPU,"D | D",320,27,0.029824,0,0.084739,0.007168,0.164049,0.121731
1,double,uniform,CPU,"D | D",320,28,0.031424,0,0.083949,0.007616,0.163569,0.122989
1,double,uniform,CPU,"D | D",320,29,0.030272,0,0.083779,0.00816,0.167859,0.122211
1,double,uniform,CPU,"D | D",320,30,0.029056,0,0.085109,0.008064,0.163859,0.122229
1,double,uniform,CPU,"D | D",320,31,0.02864,0,0.08433,0.007616,0.162098,0.120586
1,double,uniform,CPU,"D | D",320,32,0.029536,0,0.084209,0.00816,0.163958,0.121905
1,double,uniform,CPU,"D | D",320,33,0.030208,0,0.084129,0.007616,0.164218,0.121953
1,double,uniform,CPU,"D | D",320,34,0.032704,0,0.088479,0.009056,0.170518,0.130239
1,double,uniform,CPU,"D | D",320,35,0.030752,0,0.08403,0.007264,0.166208,0.122046
1,double,uniform,CPU,"D | D",320,36,0.030528,0,0.084219,0.008896,0.164429,0.123643
1,double,uniform,CPU,"D | D",320,37,0.028864,0,0.08443,0.007904,0.162758,0.121198
1,double,uniform,CPU,"D | D",320,38,0.029216,0,0.084019,0.007936,0.164198,0.121171
1,double,uniform,CPU,"D | D",320,39,0.031328,0,0.084339,0.007264,0.163368,0.122931
1,double,uniform,CPU,"D | D",320,40,0.033184,0,0.080299,0.010624,0.155969,0.124107
1,double,uniform,CPU,"D | D",320,41,0.0288,0,0.084199,0.008256,0.163129,0.121255
1,double,uniform,CPU,"D | D",320,42,0.028064,0,0.08403,0.007712,0.162059,0.119806
1,double,uniform,CPU,"D | D",320,43,0.03136,0,0.084169,0.007744,0.166619,0.123273
1,double,uniform,CPU,"D | D",320,44,0.029216,0,0.082979,0.007168,0.160529,0.119363
1,double,uniform,CPU,"D | D",320,45,0.027872,0,0.084739,0.007456,0.161528,0.120067
1,double,uniform,CPU,"D | D",320,46,0.027712,0,0.08397,0.007552,0.161898,0.119234
1,double,uniform,CPU,"D | D",320,47,0.029344,0,0.081849,0.009824,0.156369,0.121017
1,double,uniform,CPU,"D | D",320,48,0.029632,0,0.084039,0.008352,0.163389,0.122023
1,double,uniform,CPU,"D | D",320,49,0.034368,0,0.084289,0.007648,0.168559,0.126305
1,double,uniform,CPU,"D | D",320,50,0.032384,0,0.084399,0.007264,0.167648,0.124047
1,double,uniform,CPU,"D | D",320,51,0.03104,0,0.08918,0.007552,0.167679,0.127772
1,double,uniform,CPU,"D | D",320,52,0.028448,0,0.084149,0.007936,0.162188,0.120533
1,double,uniform,CPU,"D | D",320,53,0.031552,0,0.084419,0.007648,0.163698,0.123619
1,double,uniform,CPU,"D | D",320,54,0.030688,0,0.084079,0.008192,0.163899,0.122959
1,double,uniform,CPU,"D | D",320,55,0.029248,0,0.083789,0.008288,0.164008,0.121325
1,double,uniform,CPU,"D | D",320,56,0.028608,0,0.084849,0.008224,0.163669,0.121681
1,double,uniform,CPU,"D | D",320,57,0.030144,0,0.084779,0.008064,0.164908,0.122987
1,double,uniform,CPU,"D | D",320,58,0.02912,0,0.08366,0.007552,0.162588,0.120332
1,double,uniform,CPU,"D | D",320,59,0.028672,0,0.084219,0.006784,0.161289,0.119675
1,double,uniform,CPU,"D | D",320,60,0.028416,0,0.084159,0.009504,0.163429,0.122079
1,double,uniform,CPU,"D | D",320,61,0.029472,0,0.08433,0.007584,0.163018,0.121386
1,double,uniform,CPU,"D | D",320,62,0.03648,0,0.083959,0.007264,0.169738,0.127703
1,double,uniform,CPU,"D | D",320,63,0.031648,0,0.084249,0.009472,0.165918,0.125369
1,double,uniform,CPU,"D | D",320,64,0.030464,0,0.08398,0.008352,0.163679,0.122796
1,double,uniform,CPU,"D | D",320,65,0.030112,0,0.080869,0.010912,0.155538,0.121893
1,double,uniform,CPU,"D | D",320,66,0.036704,0,0.084199,0.008224,0.170269,0.129127
1,double,uniform,CPU,"D | D",320,67,0.028672,0,0.186548,0.00736,0.265308,0.22258
1,double,uniform,CPU,"D | D",320,68,0.02832,0,0.084039,0.00736,0.161159,0.119719
1,double,uniform,CPU,"D | D",320,69,0.028992,0,0.084109,0.007296,0.162789,0.120397
1,double,uniform,CPU,"D | D",320,70,0.033792,0,0.083819,0.007584,0.164969,0.125195
1,double,uniform,CPU,"D | D",320,71,0.030464,0,0.084849,0.007264,0.164109,0.122577
1,double,uniform,CPU,"D | D",320,72,0.028736,0,0.08418,0.007776,0.161668,0.120692
1,double,uniform,CPU,"D | D",320,73,0.030048,0,0.084969,0.007904,0.436116,0.122921
1,double,uniform,CPU,"D | D",320,74,0.029248,0,0.084099,0.007776,0.163659,0.121123
1,double,uniform,CPU,"D | D",384,0,0.063584,0,0.05209,0.011584,0.175088,0.127258
1,double,uniform,CPU,"D | D",384,1,0.032064,0,0.048399,0.007936,0.128899,0.088399
1,double,uniform,CPU,"D | D",384,2,0.029696,0,0.048509,0.006208,0.125409,0.084413
1,double,uniform,CPU,"D | D",384,3,0.031072,0,0.04798,0.007136,0.127779,0.086188
1,double,uniform,CPU,"D | D",384,4,0.030368,0,0.04925,0.00832,0.128259,0.087938
1,double,uniform,CPU,"D | D",384,5,0.0288,0,0.04799,0.009824,0.126448,0.086614
1,double,uniform,CPU,"D | D",384,6,0.029056,0,0.048589,0.00688,0.125719,0.084525
1,double,uniform,CPU,"D | D",384,7,0.029984,0,0.048088,0.009152,0.124709,0.087224
1,double,uniform,CPU,"D | D",384,8,0.032896,0,0.048299,0.0064,0.129529,0.087595
1,double,uniform,CPU,"D | D",384,9,0.02992,0,0.048349,0.005824,0.130769,0.084093
1,double,uniform,CPU,"D | D",384,10,0.030976,0,0.04813,0.0072,0.128619,0.086306
1,double,uniform,CPU,"D | D",384,11,0.028864,0,0.048059,0.007264,0.124839,0.084187
1,double,uniform,CPU,"D | D",384,12,0.029472,0,0.048609,0.007904,0.125719,0.085985
1,double,uniform,CPU,"D | D",384,13,0.030464,0,0.044579,0.009056,0.116009,0.084099
1,double,uniform,CPU,"D | D",384,14,0.029824,0,0.048579,0.006496,0.128189,0.084899
1,double,uniform,CPU,"D | D",384,15,0.029472,0,0.04876,0.007136,0.126359,0.085368
1,double,uniform,CPU,"D | D",384,16,0.029344,0,0.04893,0.00736,0.126039,0.085634
1,double,uniform,CPU,"D | D",384,17,0.0304,0,0.048429,0.00704,0.128249,0.085869
1,double,uniform,CPU,"D | D",384,18,0.028512,0,0.04827,0.007456,0.126549,0.084238
1,double,uniform,CPU,"D | D",384,19,0.02848,0,0.04954,0.009312,0.127069,0.087332
1,double,uniform,CPU,"D | D",384,20,0.032,0,0.048379,0.007616,0.128229,0.087995
1,double,uniform,CPU,"D | D",384,21,0.031872,0,0.048069,0.008224,0.133569,0.088165
1,double,uniform,CPU,"D | D",384,22,0.02976,0,0.04808,0.008352,0.128099,0.086192
1,double,uniform,CPU,"D | D",384,23,0.029728,0,0.04807,0.007232,0.126899,0.08503
1,double,uniform,CPU,"D | D",384,24,0.033248,0,0.04797,0.0072,0.128728,0.088418
1,double,uniform,CPU,"D | D",384,25,0.029504,0,0.04532,0.010144,0.117209,0.084968
1,double,uniform,CPU,"D | D",384,26,0.031104,0,0.04808,0.009472,0.126999,0.088656
1,double,uniform,CPU,"D | D",384,27,0.028416,0,0.048489,0.006944,0.124149,0.083849
1,double,uniform,CPU,"D | D",384,28,0.029696,0,0.048209,0.006688,0.127799,0.084593
1,double,uniform,CPU,"D | D",384,29,0.031104,0,0.04809,0.008,0.128369,0.087194
1,double,uniform,CPU,"D | D",384,30,0.028736,0,0.04875,0.006784,0.124278,0.08427
1,double,uniform,CPU,"D | D",384,31,0.028608,0,0.048,0.008,0.124419,0.084608
1,double,uniform,CPU,"D | D",384,32,0.028864,0,0.044579,0.01088,0.116849,0.084323
1,double,uniform,CPU,"D | D",384,33,0.033152,0,0.04856,0.00768,0.131139,0.089392
1,double,uniform,CPU,"D | D",384,34,0.029856,0,0.04819,0.009504,0.127449,0.08755
1,double,uniform,CPU,"D | D",384,35,0.032128,0,0.04803,0.008544,0.129508,0.088702
1,double,uniform,CPU,"D | D",384,36,0.030432,0,0.04805,0.009024,0.127269,0.087506
1,double,uniform,CPU,"D | D",384,37,0.030464,0,0.04812,0.007136,0.127399,0.08572
1,double,uniform,CPU,"D | D",384,38,0.02784,0,0.048639,0.00736,0.124559,0.083839
1,double,uniform,CPU,"D | D",384,39,0.038144,0,0.048549,0.008896,0.136239,0.095589
1,double,uniform,CPU,"D | D",384,40,0.028704,0,0.048309,0.00784,0.126509,0.084853
1,double,uniform,CPU,"D | D",384,41,0.029696,0,0.048829,0.008096,0.128569,0.086621
1,double,uniform,CPU,"D | D",384,42,0.030208,0,0.04871,0.00752,0.126999,0.086438
1,double,uniform,CPU,"D | D",384,43,0.03088,0,0.04841,0.00752,0.128549,0.08681
1,double,uniform,CPU,"D | D",384,44,0.027904,0,0.044449,0.009056,0.113969,0.081409
1,double,uniform,CPU,"D | D",384,45,0.028384,0,0.048459,0.00672,0.124729,0.083563
1,double,uniform,CPU,"D | D",384,46,0.037408,0,0.0488,0.006592,0.135468,0.0928
1,double,uniform,CPU,"D | D",384,47,0.03152,0,0.04821,0.007968,0.128869,0.087698
1,double,uniform,CPU,"D | D",384,48,0.03152,0,0.0483,0.008576,0.127949,0.088396
1,double,uniform,CPU,"D | D",384,49,0.030272,0,0.04812,0.007552,0.127529,0.085944
1,double,uniform,CPU,"D | D",384,50,0.030048,0,0.047989,0.007328,0.127329,0.085365
1,double,uniform,CPU,"D | D",384,51,0.031488,0,0.04847,0.007584,0.126878,0.087542
1,double,uniform,CPU,"D | D",384,52,0.030592,0,0.04838,0.008384,0.12567,0.087356
1,double,uniform,CPU,"D | D",384,53,0.03008,0,0.04813,0.007904,0.458916,0.086114
1,double,uniform,CPU,"D | D",384,54,0.02944,0,0.048019,0.007904,0.126939,0.085363
1,double,uniform,CPU,"D | D",384,55,0.03072,0,0.04852,0.007456,0.128779,0.086696
1,double,uniform,CPU,"D | D",384,56,0.027904,0,0.0453,0.009408,0.115209,0.082612
1,double,uniform,CPU,"D | D",384,57,0.028128,0,0.048359,0.008384,0.123549,0.084871
1,double,uniform,CPU,"D | D",384,58,0.034112,0,0.048109,0.007968,0.130989,0.090189
1,double,uniform,CPU,"D | D",384,59,0.030656,0,0.048609,0.008704,0.129249,0.087969
1,double,uniform,CPU,"D | D",384,60,0.030976,0,0.04878,0.006112,0.125518,0.085868
1,double,uniform,CPU,"D | D",384,61,0.03232,0,0.048469,0.008736,0.130029,0.089525
1,double,uniform,CPU,"D | D",384,62,0.031392,0,0.047998,0.008416,0.127879,0.087806
1,double,uniform,CPU,"D | D",384,63,0.027552,0,0.044529,0.010048,0.119449,0.082129
1,double,uniform,CPU,"D | D",384,64,0.028608,0,0.0486,0.007904,0.125399,0.085112
1,double,uniform,CPU,"D | D",384,65,0.030688,0,0.04867,0.006816,0.133089,0.086174
1,double,uniform,CPU,"D | D",384,66,0.03104,0,0.048589,0.008,0.128559,0.087629
1,double,uniform,CPU,"D | D",384,67,0.03008,0,0.0479,0.008256,0.127809,0.086236
1,double,uniform,CPU,"D | D",384,68,0.030016,0,0.049,0.007264,0.126589,0.08628
1,double,uniform,CPU,"D | D",384,69,0.029952,0,0.049229,0.007776,0.127629,0.086957
1,double,uniform,CPU,"D | D",384,70,0.030048,0,0.048349,0.007936,0.126769,0.086333
1,double,uniform,CPU,"D | D",384,71,0.028448,0,0.048609,0.007488,0.125609,0.084545
1,double,uniform,CPU,"D | D",384,72,0.03024,0,0.0493,0.00848,0.129878,0.08802
1,double,uniform,CPU,"D | D",384,73,0.03232,0,0.048049,0.009056,0.129689,0.089425
1,double,uniform,CPU,"D | D",384,74,0.030656,0,0.04848,0.00784,0.127679,0.086976
1,double,uniform,CPU,"D | D",448,0,0.057408,0,0.06407,0.014816,0.178718,0.136294
1,double,uniform,CPU,"D | D",448,1,0.030848,0,0.064849,0.00816,0.144439,0.103857
1,double,uniform,CPU,"D | D",448,2,0.030688,0,0.071529,0.007232,0.151949,0.109449
1,double,uniform,CPU,"D | D",448,3,0.029664,0,0.06385,0.008096,0.142829,0.10161
1,double,uniform,CPU,"D | D",448,4,0.032512,0,0.064299,0.007424,0.145159,0.104235
1,double,uniform,CPU,"D | D",448,5,0.030944,0,0.06369,0.007872,0.145389,0.102506
1,double,uniform,CPU,"D | D",448,6,0.030976,0,0.063599,0.007136,0.142229,0.101711
1,double,uniform,CPU,"D | D",448,7,0.0296,0,0.063819,0.007968,0.142579,0.101387
1,double,uniform,CPU,"D | D",448,8,0.031904,0,0.063969,0.007264,0.144529,0.103137
1,double,uniform,CPU,"D | D",448,9,0.031136,0,0.063729,0.008096,0.143929,0.102961
1,double,uniform,CPU,"D | D",448,10,0.029664,0,0.06394,0.00704,0.143328,0.100644
1,double,uniform,CPU,"D | D",448,11,0.03088,0,0.064619,0.00784,0.144829,0.103339
1,double,uniform,CPU,"D | D",448,12,0.031136,0,0.063439,0.009152,0.143779,0.103727
1,double,uniform,CPU,"D | D",448,13,0.028928,0,0.06759,0.007712,0.144898,0.10423
1,double,uniform,CPU,"D | D",448,14,0.029728,0,0.063689,0.008416,0.142369,0.101833
1,double,uniform,CPU,"D | D",448,15,0.029632,0,0.063869,0.008256,0.142769,0.101757
1,double,uniform,CPU,"D | D",448,16,0.030048,0,0.0645,0.008096,0.144098,0.102644
1,double,uniform,CPU,"D | D",448,17,0.032576,0,0.063719,0.007712,0.144659,0.104007
1,double,uniform,CPU,"D | D",448,18,0.031264,0,0.06363,0.010656,0.138769,0.10555
1,double,uniform,CPU,"D | D",448,19,0.030688,0,0.064119,0.007584,0.143779,0.102391
1,double,uniform,CPU,"D | D",448,20,0.030976,0,0.063969,0.00752,0.143739,0.102465
1,double,uniform,CPU,"D | D",448,21,0.02848,0,0.06378,0.006464,0.140239,0.098724
1,double,uniform,CPU,"D | D",448,22,0.03168,0,0.06381,0.008128,0.143429,0.103618
1,double,uniform,CPU,"D | D",448,23,0.02864,0,0.063779,0.006816,0.140459,0.099235
1,double,uniform,CPU,"D | D",448,24,0.030784,0,0.063989,0.00752,0.144199,0.102293
1,double,uniform,CPU,"D | D",448,25,0.032736,0,0.149119,0.007296,0.230798,0.189151
1,double,uniform,CPU,"D | D",448,26,0.028736,0,0.063859,0.008032,0.142048,0.100627
1,double,uniform,CPU,"D | D",448,27,0.029952,0,0.063769,0.007776,0.143678,0.101497
1,double,uniform,CPU,"D | D",448,28,0.029984,0,0.063869,0.007136,0.143038,0.100989
1,double,uniform,CPU,"D | D",448,29,0.029664,0,0.06445,0.008,0.145138,0.102114
1,double,uniform,CPU,"D | D",448,30,0.032096,0,0.064578,0.009088,0.244058,0.105762
1,double,uniform,CPU,"D | D",448,31,0.031136,0,0.0639,0.008704,0.144409,0.10374
1,double,uniform,CPU,"D | D",448,32,0.03072,0,0.063769,0.008512,0.144148,0.103001
1,double,uniform,CPU,"D | D",448,33,0.030624,0,0.063789,0.00672,0.143169,0.101133
1,double,uniform,CPU,"D | D",448,34,0.029536,0,0.063909,0.008,0.142188,0.101445
1,double,uniform,CPU,"D | D",448,35,0.0304,0,0.06363,0.007648,0.143909,0.101678
1,double,uniform,CPU,"D | D",448,36,0.031264,0,0.06378,0.007904,0.151618,0.102948
1,double,uniform,CPU,"D | D",448,37,0.030656,0,0.06312,0.25504,0.384997,0.348816
1,double,uniform,CPU,"D | D",448,38,0.029632,0,0.063949,0.007744,0.142789,0.101325
1,double,uniform,CPU,"D | D",448,39,0.029696,0,0.064629,0.007584,0.144879,0.101909
1,double,uniform,CPU,"D | D",448,40,0.028768,0,0.06353,0.007616,0.140579,0.099914
1,double,uniform,CPU,"D | D",448,41,0.030112,0,0.064009,0.007648,0.141928,0.101769
1,double,uniform,CPU,"D | D",448,42,0.030816,0,0.06426,0.008192,0.145758,0.103268
1,double,uniform,CPU,"D | D",448,43,0.031584,0,0.063859,0.007968,0.144029,0.103411
1,double,uniform,CPU,"D | D",448,44,0.032544,0,0.0636,0.00704,0.142909,0.103184
1,double,uniform,CPU,"D | D",448,45,0.029696,0,0.06392,0.008064,0.142489,0.10168
1,double,uniform,CPU,"D | D",448,46,0.031488,0,0.063999,0.0088,0.147448,0.104287
1,double,uniform,CPU,"D | D",448,47,0.029632,0,0.063789,0.00816,0.142979,0.101581
1,double,uniform,CPU,"D | D",448,48,0.029408,0,0.063879,0.009408,0.143229,0.102695
1,double,uniform,CPU,"D | D",448,49,0.029152,0,0.063459,0.007232,0.141129,0.099843
1,double,uniform,CPU,"D | D",448,50,0.030784,0,0.06401,0.00784,0.144128,0.102634
1,double,uniform,CPU,"D | D",448,51,0.03184,0,0.06386,0.007936,0.144868,0.103636
1,double,uniform,CPU,"D | D",448,52,0.029024,0,0.06379,0.008736,0.142718,0.10155
1,double,uniform,CPU,"D | D",448,53,0.03088,0,0.064269,0.00768,0.145309,0.102829
1,double,uniform,CPU,"D | D",448,54,0.02992,0,0.0637,0.008096,0.143298,0.101716
1,double,uniform,CPU,"D | D",448,55,0.029408,0,0.06435,0.00704,0.142878,0.100798
1,double,uniform,CPU,"D | D",448,56,0.031392,0,0.063879,0.008288,0.143629,0.103559
1,double,uniform,CPU,"D | D",448,57,0.031552,0,0.06394,0.006816,0.144549,0.102308
1,double,uniform,CPU,"D | D",448,58,0.031136,0,0.06368,0.008032,0.144519,0.102848
1,double,uniform,CPU,"D | D",448,59,0.029664,0,0.063679,0.007616,0.149318,0.100959
1,double,uniform,CPU,"D | D",448,60,0.02928,0,0.06367,0.008096,0.142868,0.101046
1,double,uniform,CPU,"D | D",448,61,0.031776,0,0.060489,0.010272,0.136838,0.102537
1,double,uniform,CPU,"D | D",448,62,0.030304,0,0.060289,0.009664,0.133549,0.100257
1,double,uniform,CPU,"D | D",448,63,0.031776,0,0.063879,0.007712,0.144739,0.103367
1,double,uniform,CPU,"D | D",448,64,0.032128,0,0.065079,0.007168,0.150449,0.104375
1,double,uniform,CPU,"D | D",448,65,0.02912,0,0.06475,0.006976,0.142388,0.100846
1,double,uniform,CPU,"D | D",448,66,0.02992,0,0.063319,0.007456,0.141889,0.100695
1,double,uniform,CPU,"D | D",448,67,0.030816,0,0.06384,0.007488,0.145138,0.102144
1,double,uniform,CPU,"D | D",448,68,0.033024,0,0.06475,0.00896,0.146858,0.106734
1,double,uniform,CPU,"D | D",448,69,0.032384,0,0.063399,0.008224,0.145659,0.104007
1,double,uniform,CPU,"D | D",448,70,0.031136,0,0.063729,0.008736,0.143939,0.103601
1,double,uniform,CPU,"D | D",448,71,0.03008,0,0.06453,0.007328,0.143709,0.101938
1,double,uniform,CPU,"D | D",448,72,0.031776,0,0.0635,0.008512,0.145698,0.103788
1,double,uniform,CPU,"D | D",448,73,0.02896,0,0.064079,0.007744,0.142139,0.100783
1,double,uniform,CPU,"D | D",448,74,0.028416,0,0.06347,0.011552,0.142048,0.103438
1,double,uniform,CPU,"D | D",512,0,0.060768,0,0.0623,0.013056,0.185238,0.136124
1,double,uniform,CPU,"D | D",512,1,0.029536,0,0.05577,0.010464,0.128609,0.09577
1,double,uniform,CPU,"D | D",512,2,0.029888,0,0.058209,0.008224,0.137438,0.096321
1,double,uniform,CPU,"D | D",512,3,0.03088,0,0.05891,0.00688,0.139268,0.09667
1,double,uniform,CPU,"D | D",512,4,0.030432,0,0.154379,0.007648,0.234558,0.192459
1,double,uniform,CPU,"D | D",512,5,0.030112,0,0.05781,0.007776,0.137169,0.095698
1,double,uniform,CPU,"D | D",512,6,0.032512,0,0.057869,0.008096,0.141009,0.098477
1,double,uniform,CPU,"D | D",512,7,0.0328,0,0.057659,0.00656,0.136479,0.097019
1,double,uniform,CPU,"D | D",512,8,0.032352,0,0.05795,0.006624,0.138839,0.096926
1,double,uniform,CPU,"D | D",512,9,0.030912,0,0.057959,0.007904,0.137018,0.096775
1,double,uniform,CPU,"D | D",512,10,0.030528,0,0.05803,0.008768,0.139918,0.097326
1,double,uniform,CPU,"D | D",512,11,0.029824,0,0.058299,0.008864,0.142549,0.096987
1,double,uniform,CPU,"D | D",512,12,0.029856,0,0.057949,0.00832,0.136689,0.096125
1,double,uniform,CPU,"D | D",512,13,0.029472,0,0.057699,0.007872,0.135449,0.095043
1,double,uniform,CPU,"D | D",512,14,0.031392,0,0.057479,0.006592,0.137769,0.095463
1,double,uniform,CPU,"D | D",512,15,0.030176,0,0.057829,0.007456,0.137039,0.095461
1,double,uniform,CPU,"D | D",512,16,0.031744,0,0.057819,0.015712,0.145529,0.105275
1,double,uniform,CPU,"D | D",512,17,0.02848,0,0.064159,0.005984,0.141219,0.098623
1,double,uniform,CPU,"D | D",512,18,0.031008,0,0.057709,0.009376,0.138198,0.098093
1,double,uniform,CPU,"D | D",512,19,0.029792,0,0.0553,0.010592,0.130339,0.095684
1,double,uniform,CPU,"D | D",512,20,0.028928,0,0.054439,0.010336,0.125849,0.093703
1,double,uniform,CPU,"D | D",512,21,0.035104,0,0.058609,0.010272,0.144259,0.103985
1,double,uniform,CPU,"D | D",512,22,0.031712,0,0.058169,0.008032,0.146039,0.097913
1,double,uniform,CPU,"D | D",512,23,0.03104,0,0.057579,0.00976,0.137989,0.098379
1,double,uniform,CPU,"D | D",512,24,0.029376,0,0.057919,0.007936,0.136929,0.095231
1,double,uniform,CPU,"D | D",512,25,0.03296,0,0.05808,0.007296,0.140138,0.098336
1,double,uniform,CPU,"D | D",512,26,0.03296,0,0.058539,0.00752,0.140039,0.099019
1,double,uniform,CPU,"D | D",512,27,0.029696,0,0.057589,0.00736,0.134809,0.094645
1,double,uniform,CPU,"D | D",512,28,0.030528,0,0.0587,0.00944,0.138628,0.098668
1,double,uniform,CPU,"D | D",512,29,0.030688,0,0.064629,0.00784,0.144349,0.103157
1,double,uniform,CPU,"D | D",512,30,0.030016,0,0.057599,0.006944,0.135699,0.094559
1,double,uniform,CPU,"D | D",512,31,0.029472,0,0.057769,0.008416,0.137118,0.095657
1,double,uniform,CPU,"D | D",512,32,0.030432,0,0.05772,0.009568,0.138708,0.09772
1,double,uniform,CPU,"D | D",512,33,0.03008,0,0.05709,0.008192,0.134419,0.095362
1,double,uniform,CPU,"D | D",512,34,0.030688,0,0.057609,0.007712,0.136469,0.096009
1,double,uniform,CPU,"D | D",512,35,0.031904,0,0.057789,0.007456,0.142249,0.097149
1,double,uniform,CPU,"D | D",512,36,0.028832,0,0.05779,0.008896,0.136549,0.095518
1,double,uniform,CPU,"D | D",512,37,0.031552,0,0.058189,0.008096,0.139529,0.097837
1,double,uniform,CPU,"D | D",512,38,0.030592,0,0.057809,0.007712,0.135679,0.096113
1,double,uniform,CPU,"D | D",512,39,0.028224,0,0.05501,0.009728,0.124459,0.092962
1,double,uniform,CPU,"D | D",512,40,0.029472,0,0.057719,0.00704,0.136469,0.094231
1,double,uniform,CPU,"D | D",512,41,0.030368,0,0.057679,0.007136,0.136689,0.095183
1,double,uniform,CPU,"D | D",512,42,0.030848,0,0.05768,0.008,0.139259,0.096528
1,double,uniform,CPU,"D | D",512,43,0.028992,0,0.05818,0.007456,0.135718,0.094628
1,double,uniform,CPU,"D | D",512,44,0.0288,0,0.05773,0.0072,0.135449,0.09373
1,double,uniform,CPU,"D | D",512,45,0.03024,0,0.057869,0.0072,0.137059,0.095309
1,double,uniform,CPU,"D | D",512,46,0.030304,0,0.058539,0.008192,0.138459,0.097035
1,double,uniform,CPU,"D | D",512,47,0.030368,0,0.057759,0.008864,0.136169,0.096991
1,double,uniform,CPU,"D | D",512,48,0.032864,0,0.057699,0.007456,0.144869,0.098019
1,double,uniform,CPU,"D | D",512,49,0.030784,0,0.058159,0.008352,0.139439,0.097295
1,double,uniform,CPU,"D | D",512,50,0.030784,0,0.05741,0.008224,0.136668,0.096418
