dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,0.704576,0.00237,5.92648,0.471328,9.07462,7.10475
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,0.704736,0.00223,5.92794,0.471136,9.07031,7.10604
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,0.7032,0.002612,5.92648,0.468896,9.06781,7.10118
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,0.702112,0.00265,5.92542,0.471872,9.06467,7.10205
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,0.703456,0.00222,5.92688,0.470592,9.07738,7.10315
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,0.702464,0.00234,5.92589,0.469664,9.07035,7.10036
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,0.70224,0.00231,5.934,0.473568,9.08211,7.11211
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,0.708704,0.002501,5.93417,0.472928,9.08939,7.1183
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,1.22442,0.00254,8.68553,0.759616,13.2557,10.6721
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,1.22346,0.00303,8.67967,0.761408,13.2474,10.6676
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,1.22531,0.00272,8.68172,0.759648,13.2394,10.6694
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,1.22339,0.00303,8.6788,0.76048,13.2328,10.6657
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,1.22502,0.002729,8.6838,0.755904,13.2254,10.6675
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,1.22355,0.00246,8.74617,0.7568,13.2977,10.729
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,1.22698,0.00259,8.69693,0.7584,13.263,10.6849
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,1.22525,0.002331,8.68485,0.757216,13.2437,10.6696
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,1.22691,0.00276,8.73916,0.757792,13.3,10.7266
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,1.2265,0.00307,8.68598,0.754464,13.2407,10.67
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,1.22656,0.00275,8.67881,0.761312,13.2485,10.6694
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,1.22294,0.00277,8.67844,0.760832,13.249,10.665
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,1.22803,0.00272,8.6707,0.761024,13.2356,10.6625
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,1.22224,0.002699,8.68561,0.756704,13.231,10.6673
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,1.22458,0.00237,8.67973,0.762432,13.2486,10.6691
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,1.2232,0.002359,8.68768,0.758304,13.2458,10.6715
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,1.22378,0.00355,8.68155,0.760384,13.2436,10.6693
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,1.22733,0.00238,8.68315,0.759552,13.2514,10.6724
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,1.22406,0.00286,8.68473,0.759136,13.2414,10.6708
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,1.22573,0.002581,8.67784,0.76032,13.2453,10.6665
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,1.22256,0.00255,8.67439,0.756416,13.2431,10.6559
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,1.22058,0.003611,8.67731,0.760512,13.2429,10.662
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,1.22518,0.00276,8.69437,0.763424,13.2614,10.6857
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,1.22714,0.00247,8.68418,0.756288,13.2274,10.6701
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,1.2231,0.00255,8.68463,0.75936,13.249,10.6696
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,1.22342,0.002299,8.68813,0.758272,13.237,10.6721
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,1.2232,0.00245,8.67845,0.75888,13.2382,10.663
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,1.22422,0.00307,8.6786,0.757888,13.239,10.6638
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,1.22246,0.00319,8.67452,0.758656,13.2302,10.6588
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,1.22186,0.00257,8.68006,0.756832,13.2194,10.6613
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,1.22531,0.003119,8.68315,0.761184,13.2534,10.6728
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,31,1.22608,0.00266,8.68038,0.7608,13.2442,10.6699
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,32,1.22598,0.0027,8.68693,0.758208,13.2417,10.6738
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,33,1.22266,0.00258,8.67587,0.765248,13.2485,10.6664
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,34,1.22243,0.003391,8.67551,0.75904,13.2437,10.6604
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,35,1.22483,0.0028,8.68793,0.76224,13.2437,10.6778
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,36,1.22304,0.00253,8.68572,0.758176,13.2498,10.6695
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,37,1.22358,0.00251,8.68347,0.75632,13.2382,10.6659
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,38,1.22496,0.00346,8.67565,0.759168,13.2142,10.6632
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,39,1.22592,0.00275,8.68202,0.759936,13.2613,10.6706
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,40,1.2217,0.00247,8.67716,0.75856,13.2382,10.6599
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,41,1.22278,0.00231,8.68549,0.75664,13.2556,10.6672
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,42,1.22666,0.00247,8.6802,0.763488,13.3158,10.6728
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,43,1.22432,0.00318,8.68275,0.758048,13.2386,10.6683
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,44,1.22285,0.00322,8.6891,0.758656,13.241,10.6738
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,45,1.22403,0.00242,8.6835,0.75792,13.2345,10.6679
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,46,1.22704,0.002762,8.67326,0.757696,13.2179,10.6608
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,47,1.22982,0.002669,8.69007,0.75856,13.2493,10.6811
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,48,1.2231,0.00254,8.68969,0.76,13.2288,10.6753
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,49,1.22291,0.002529,8.68022,0.761888,13.2182,10.6675
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,50,1.22378,0.00259,8.68917,0.759136,13.2201,10.6747
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,51,1.22426,0.0028,8.68913,0.759232,13.2287,10.6754
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,52,1.22461,0.00254,8.68294,0.757664,13.2522,10.6678
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,53,1.23277,0.00312,8.68388,0.759072,13.2633,10.6788
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,54,1.22906,0.002901,8.69158,0.760064,13.2426,10.6836
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,55,1.22218,0.0025,8.67651,0.758336,13.2285,10.6595
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,56,1.2223,0.003699,8.68894,0.758112,13.2571,10.6731
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,57,1.22294,0.00257,8.6912,0.759872,13.2411,10.6766
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,58,1.22416,0.00238,8.68321,0.75648,13.2417,10.6662
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,59,1.2232,0.0028,8.68726,0.758304,13.2433,10.6716
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,60,1.22176,0.00278,8.6901,0.757312,13.2448,10.6719
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,61,1.22314,0.002581,8.68316,0.76048,13.2369,10.6694
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,62,1.22173,0.002371,8.74018,0.755776,13.2908,10.7201
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,63,1.22586,0.00332,8.68962,0.76096,13.2506,10.6798
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,64,1.22138,0.002549,8.67939,0.760064,13.2341,10.6634
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,65,1.22298,0.00273,8.67938,0.756384,13.2316,10.6615
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,66,1.22541,0.00257,8.67385,0.758048,13.2262,10.6599
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,67,1.22419,0.002171,8.67634,0.75888,13.2354,10.6616
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,68,1.22134,0.00291,8.67298,0.758336,13.2134,10.6556
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,69,1.22224,0.00363,8.68334,0.759616,13.2494,10.6688
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,70,1.22326,0.00234,8.68417,0.756832,13.2384,10.6666
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,71,1.22323,0.0024,8.68762,0.758304,13.2319,10.6716
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,72,1.22294,0.002181,8.6831,0.759776,13.2523,10.668
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,73,1.22355,0.00313,8.6789,0.756,13.2414,10.6616
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,74,1.22355,0.003259,8.68281,0.756576,13.2397,10.6662
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,1.95376,0.00301,16.5254,1.11168,24.0202,19.5938
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,1.94918,0.00382,16.525,1.11466,24.0182,19.5927
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,1.95027,0.002389,16.5342,1.11808,24.0301,19.605
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,1.94707,0.002949,16.5254,1.11379,24.0137,19.5892
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,1.94678,0.00328,16.5291,1.1183,24.0215,19.5974
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,1.95203,0.002799,16.5258,1.10877,24.0165,19.5894
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,1.95178,0.0027,16.5327,1.11373,24.0209,19.6009
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,1.94989,0.00282,16.526,1.11046,24.0182,19.5891
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,1.95043,0.003751,16.5247,1.11366,24.0216,19.5926
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,1.95549,0.0027,16.5277,1.11632,24.0284,19.6022
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,1.95014,0.0031,16.5233,1.11792,24.0195,19.5944
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,1.94749,0.00275,16.5228,1.11283,24.0124,19.5859
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,1.94979,0.00233,16.5275,1.1143,24.0174,19.594
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,1.95114,0.00386,16.5271,1.11219,24.0184,19.5943
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,1.94979,0.0034,16.5286,1.10992,24.0136,19.5917
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,1.9528,0.00308,16.5276,1.11395,24.026,19.5975
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,1.94973,0.00247,16.5259,1.12432,24.0317,19.6024
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,1.94963,0.00329,16.5275,1.11798,24.0211,19.5984
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,1.94938,0.00274,16.5262,1.11296,24.0201,19.5912
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,1.95043,0.003239,16.523,1.11082,24.0152,19.5875
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,20,1.95078,0.002269,16.5314,1.11594,24.0288,19.6004
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,21,1.9487,0.00245,16.5274,1.11645,24.0242,19.595
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,22,1.94909,0.00305,16.5297,1.11251,24.0158,19.5944
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,23,1.94701,0.00286,16.5225,1.11533,24.0095,19.5877
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,24,1.95174,0.00309,16.525,1.11299,24.0171,19.5928
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,25,1.94778,0.00254,16.5274,1.11437,24.017,19.5921
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,26,1.94704,0.00307,16.5254,1.11309,24.0167,19.5886
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,27,1.94893,0.00291,16.5234,1.12134,24.0201,19.5966
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,28,1.94797,0.0029,16.5292,1.11322,24.0139,19.5933
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,29,1.95229,0.00223,16.5257,1.11069,24.0186,19.5909
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,30,1.94586,0.00293,16.5264,1.11296,24.0167,19.5881
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,31,1.94858,0.0028,16.5237,1.11498,24.0128,19.5901
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,32,1.94842,0.00307,16.5254,1.11101,24.0118,19.5879
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,33,1.95373,0.00285,16.5284,1.11405,24.0238,19.599
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,34,1.94749,0.00339,16.5283,1.1201,24.0238,19.5993
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,35,1.9489,0.00285,16.5269,1.11546,24.0168,19.5941
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,36,1.94918,0.002811,16.5375,1.11165,24.0258,19.6011
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,37,1.95123,0.00351,16.5362,1.11427,24.0249,19.6052
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,38,1.94726,0.00365,16.5275,1.11754,24.0179,19.5959
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,39,1.94957,0.00316,16.5242,1.11213,24.0137,19.589
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,40,1.95622,0.003271,16.5255,1.11706,24.0284,19.602
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,41,1.94931,0.00256,16.5265,1.11962,24.019,19.598
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,42,1.95037,0.00252,16.5241,1.11232,24.0169,19.5893
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,43,1.9496,0.002919,16.526,1.11197,24.0169,19.5905
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,44,1.94915,0.00277,16.5231,1.11594,24.0139,19.591
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,45,1.94634,0.00331,16.5234,1.11306,24.0126,19.5861
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,46,1.94768,0.00285,16.5253,1.12074,24.0175,19.5966
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,47,1.9505,0.00352,16.5251,1.11267,24.0145,19.5918
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,48,1.94742,0.00295,16.5269,1.11926,24.0235,19.5966
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,49,1.95197,0.00284,16.5222,1.11139,24.0135,19.5884
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,50,1.94694,0.00269,16.5252,1.11341,24.0097,19.5882
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,51,1.95094,0.002671,16.5247,1.11312,24.0201,19.5914
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,52,1.95088,0.002821,16.5227,1.11264,24.0116,19.5891
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,53,1.9504,0.00296,16.5219,1.11533,24.016,19.5906
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,54,1.95098,0.002799,16.5249,1.11162,24.0162,19.5903
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,55,1.94781,0.00293,16.5264,1.11501,24.0132,19.5921
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,56,1.95168,0.00246,16.5246,1.11674,24.0207,19.5955
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,57,1.94998,0.003259,16.5291,1.11568,24.0281,19.598
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,58,1.94902,0.002809,16.5301,1.11197,24.025,19.5939
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,59,1.94877,0.002579,16.5244,1.11034,24.0124,19.5861
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,60,1.94982,0.00267,16.5283,1.112,24.0124,19.5928
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,61,1.94941,0.00333,16.5225,1.11306,24.0096,19.5883
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,62,1.95037,0.00305,16.5246,1.11117,24.0084,19.5892
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,63,1.95027,0.00318,16.5274,1.1153,24.0247,19.5961
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,64,1.95075,0.00281,16.5273,1.11226,24.0183,19.5931
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,65,1.95309,0.003,16.5272,1.11021,24.0136,19.5935
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,66,1.948,0.003249,16.5314,1.11376,24.02,19.5964
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,67,1.94765,0.002511,16.5268,1.11613,24.0263,19.5931
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,68,1.94701,0.002311,16.5256,1.11347,24.0083,19.5884
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,69,1.95046,0.00267,16.5294,1.11344,24.0216,19.5959
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,70,1.9471,0.003119,16.5242,1.1119,24.0131,19.5863
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,71,1.94838,0.003081,16.523,1.11171,24.0146,19.5862
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,72,1.94618,0.00262,16.5252,1.11622,24.0182,19.5902
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,73,1.95037,0.00284,16.5301,1.1161,24.0177,19.5994
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",448,74,1.95043,0.0031,16.5231,1.11571,24.02,19.5923
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,2.91824,0.00324,21.6583,1.57453,31.6279,26.1543
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,2.91731,0.0034,21.6537,1.57216,31.5978,26.1465
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,2.91357,0.00298,21.6547,1.57302,31.608,26.1443
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,2.91216,0.00281,21.6525,1.57514,31.6069,26.1426
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,2.91997,0.00314,21.6567,1.58038,31.6406,26.1602
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,2.91386,0.003079,21.6536,1.56909,31.6094,26.1396
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,2.91578,0.002869,21.6507,1.5769,31.6117,26.1462
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,2.91856,0.003269,21.6531,1.56893,31.6014,26.1438
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,2.91286,0.002919,21.6536,1.57261,31.6191,26.142
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,2.91648,0.00339,21.6569,1.57994,31.6223,26.1567
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,2.91706,0.00302,21.6509,1.57702,31.6177,26.148
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,2.91632,0.00337,21.6543,1.57021,31.6168,26.1442
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,2.91158,0.00263,21.657,1.57277,31.6117,26.144
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,2.91366,0.003101,21.6533,1.57565,31.5937,26.1457
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,2.91706,0.00358,21.6581,1.57504,31.6129,26.1538
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,2.91338,0.00363,21.6566,1.57699,31.6161,26.1506
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,2.91363,0.00289,21.6525,1.57194,31.5873,26.141
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,2.91622,0.00268,21.6601,1.57203,31.6233,26.151
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,2.91261,0.00313,21.6519,1.57245,31.5791,26.1401
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,2.91606,0.00333,21.6548,1.57997,31.6165,26.1542
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,20,2.91632,0.003099,21.6597,1.57328,31.6156,26.1524
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,21,2.91565,0.003049,21.6537,1.57229,31.6056,26.1447
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,22,2.91475,0.0026,21.6536,1.58451,31.629,26.1555
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,23,2.91453,0.00332,21.6528,1.57238,31.6035,26.143
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,24,2.916,0.002999,21.6581,1.57123,31.6138,26.1483
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,25,2.91443,0.00252,21.6561,1.57571,31.6171,26.1488
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,26,2.91616,0.004201,21.6562,1.57216,31.6292,26.1488
3,double,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,27,2.91478,0.00326,21.6588,1.57427,31.6033,26.1511
