dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,186.372,0.00273,0.136509,51.987,238.611,238.498
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,44,5.9951,0.00191,1.73751,0.185472,7.98317,7.92
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,45,5.97363,0.00191,1.74267,0.186528,7.96698,7.90474
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,46,5.94854,0.002009,1.74471,0.187616,7.94287,7.88288
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,47,5.96771,0.00225,1.73668,0.184928,7.97462,7.89157
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,48,6.0071,0.00209,1.73496,0.186592,8.00888,7.93075
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,49,5.97254,0.001909,1.73718,0.184736,7.97269,7.89637
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,50,5.92976,0.00215,1.73711,0.183616,7.91427,7.85264
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,51,5.87338,0.00198,1.73576,0.185792,7.87402,7.79691
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,52,6.02029,0.002018,1.73561,0.186176,8.00902,7.94409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,53,5.71782,0.00209,1.73322,0.18576,7.69733,7.6389
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,54,5.8455,0.002001,1.73566,0.186368,7.89874,7.76953
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,55,5.9479,0.002079,1.73763,0.183136,7.95371,7.87075
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,56,5.92035,0.0018,1.7348,0.183936,7.91261,7.84089
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,57,5.96973,0.00197,1.73471,0.184224,7.97311,7.89063
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,58,6.03894,0.001991,1.73534,0.184832,8.03227,7.96111
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,59,6.05872,0.00195,1.73526,0.184096,8.05522,7.98003
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,60,5.94189,0.001959,1.73672,0.184992,7.93131,7.86556
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,61,6.10813,0.00194,1.73819,0.186368,8.12045,8.03463
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,62,5.94483,0.00197,1.73571,0.184096,7.94502,7.86661
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,63,5.83363,0.00194,1.74091,0.18352,7.81913,7.76
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,64,6.12742,0.00216,1.73388,0.183456,8.12214,8.04692
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,65,5.91386,0.00201,1.73399,0.183744,7.89673,7.8336
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,66,5.95347,0.001909,1.73547,0.187456,7.94238,7.87831
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,67,5.96125,0.00208,1.75974,0.184128,7.99442,7.9072
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,68,6.00934,0.00212,1.73508,0.184448,7.99764,7.93099
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,69,5.95274,0.001971,1.73581,0.18288,7.95424,7.8734
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,70,5.95046,0.00184,1.73482,0.181952,7.93089,7.86908
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,71,5.93286,0.00211,1.73589,0.184352,7.92947,7.85522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,72,5.85549,0.00187,1.73432,0.183968,7.83516,7.77565
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,73,6.07994,0.002092,1.73495,0.1856,8.06468,8.00258
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,74,5.95942,0.00219,1.73791,0.186208,7.95029,7.88573
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,0,15.0093,0.002011,4.32046,0.417408,19.8404,19.7492
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,1,14.3275,0.002028,4.31679,0.415328,19.1447,19.0617
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,2,14.4284,0.00198,4.3299,0.41728,19.2472,19.1775
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,3,14.5837,0.00203,4.31557,0.418848,19.3939,19.3202
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,4,14.7487,0.002021,4.31745,0.41984,19.5767,19.488
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,5,14.4016,0.00226,4.31685,0.42112,19.2263,19.1419
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,6,14.443,0.00215,4.31688,0.418368,19.2681,19.1804
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,7,14.7857,0.00188,4.31742,0.419904,19.6056,19.5249
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,8,14.5604,0.00223,4.31656,0.417792,19.3724,19.297
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,9,14.4951,0.00185,4.36619,0.418816,19.3627,19.282
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,10,14.0298,0.00194,4.31979,0.417952,18.8387,18.7694
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,11,14.5082,0.00196,4.31641,0.42064,19.3196,19.2472
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,12,14.6664,0.002,4.31521,0.416928,19.4846,19.4005
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,13,14.6489,0.00189,4.31609,0.418176,19.4691,19.3851
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,14,14.4474,0.0021,4.31205,0.416512,19.2482,19.178
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,15,14.3226,0.00189,4.31111,0.41776,19.1204,19.0534
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,16,14.4441,0.002451,4.31357,0.420352,19.2585,19.1804
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,17,13.861,0.001929,4.32577,0.415264,18.6738,18.604
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,18,13.4008,0.00188,4.31699,0.420448,18.2127,18.1402
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,19,14.1468,0.002,4.32233,0.419808,18.9702,18.891
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,20,13.8195,0.00238,4.31706,0.418848,18.6313,18.5578
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,21,14.0565,0.001899,4.31669,0.416128,18.8616,18.7912
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,22,13.7184,0.002089,4.31754,0.418912,18.5337,18.4569
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,23,14.093,0.00209,4.31621,0.421312,18.9014,18.8326
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,24,13.2882,0.00211,4.32715,0.419872,18.1094,18.0373
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,25,14.1267,0.002091,4.32156,0.416864,18.9422,18.8672
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,26,13.9738,0.00191,4.31435,0.416288,18.7737,18.7063
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,27,14.2062,0.00198,4.31718,0.418336,19.0184,18.9437
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,28,13.4165,0.00221,4.31602,0.416192,18.2217,18.151
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,29,14.6062,0.002001,4.31489,0.416992,19.4207,19.3401
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,30,13.6333,0.00191,4.31438,0.417312,18.4401,18.3669
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,31,13.9952,0.0018,4.31352,0.41776,18.7964,18.7283
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,32,13.8597,0.00193,4.31604,0.415488,18.6636,18.5932
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,33,13.3573,0.00191,4.31272,0.417984,18.1735,18.0899
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,34,13.7185,0.002189,4.31488,0.417568,18.5457,18.4532
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,35,13.649,0.001819,4.31624,0.41584,18.4521,18.3829
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,36,14.8039,0.00213,4.31614,0.41792,19.623,19.5401
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,37,13.3524,0.00196,4.31124,0.420064,18.1576,18.0856
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,38,13.6341,0.001971,4.31528,0.417664,18.4397,18.369
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,39,14.0639,0.00201,4.31524,0.420352,18.8768,18.8015
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,40,13.8482,0.002229,4.31672,0.418496,18.6584,18.5856
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,41,13.5956,0.001979,4.31496,0.418048,18.4033,18.3306
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,42,14.1912,0.00208,4.32166,0.419584,19.0136,18.9345
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,43,13.5199,0.00194,4.31722,0.41856,18.3387,18.2577
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,44,13.8673,0.00214,4.313,0.416928,18.6671,18.5993
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,45,13.5474,0.001939,4.31705,0.419104,18.3597,18.2854
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,46,14.0868,0.00215,4.31706,0.421504,18.9029,18.8275
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,47,13.2948,0.00209,4.31427,0.415712,18.1026,18.0269
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,48,14.0107,0.00193,4.31696,0.41536,18.8201,18.7449
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,49,13.9672,0.001999,4.3127,0.418624,18.7692,18.7005
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,50,13.7517,0.0019,4.31234,0.415392,18.5513,18.4813
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,51,13.8646,0.001831,4.31433,0.417504,18.6689,18.5982
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,13.9377,0.00195,4.31208,0.41552,18.7356,18.6672
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,14.2835,0.00182,4.31945,0.415808,19.0908,19.0206
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,13.4382,0.001911,4.31549,0.418208,18.2454,18.1739
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,14.0615,0.00186,4.31462,0.418144,18.8665,18.7961
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,14.2196,0.00202,4.31325,0.415264,19.0232,18.9502
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,13.5638,0.00187,4.31286,0.415808,18.3616,18.2943
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,13.951,0.00196,4.3288,0.419808,18.7788,18.7016
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,13.8282,0.00194,4.316,0.41744,18.6335,18.5636
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,14.4658,0.002121,4.31608,0.416704,19.2835,19.2007
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,13.9604,0.00191,4.32344,0.4176,18.7758,18.7033
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,13.7581,0.00188,4.31463,0.416032,18.5636,18.4906
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,14.0914,0.002049,4.31463,0.421056,18.9115,18.8292
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,13.9628,0.001959,4.317,0.418688,18.7705,18.7005
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,13.8397,0.00209,4.31808,0.416448,18.65,18.5763
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,13.5674,0.002059,4.3157,0.417632,18.3786,18.3027
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,13.8585,0.001889,4.32194,0.417632,18.6777,18.6
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,13.6192,0.00193,4.31427,0.416928,18.4256,18.3523
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,13.7679,0.002041,4.31876,0.416224,18.587,18.5049
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,14.2628,0.00205,4.31054,0.420128,19.0689,18.9955
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,14.0748,0.001929,4.32208,0.417088,18.8945,18.8159
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,13.3452,0.00225,4.32177,0.418272,18.1647,18.0875
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,13.4719,0.001949,4.31879,0.418464,18.2825,18.2111
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,13.4948,0.00202,4.31524,0.419296,18.3066,18.2313
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,26.1929,0.00235,9.63307,0.820736,36.7348,36.6491
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,26.004,0.002061,9.61409,0.821952,36.5321,36.4421
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,25.9057,0.00219,9.61538,0.822144,36.4368,36.3454
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,25.7873,0.00234,9.61735,0.821248,36.3133,36.2282
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,25.7018,0.002099,9.61387,0.821024,36.2184,36.1388
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,25.8708,0.00202,9.61668,0.81936,36.3967,36.3089
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,25.9544,0.00244,9.6183,0.820768,36.4866,36.3959
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,25.6461,0.00229,9.61541,0.82112,36.1713,36.085
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,25.6892,0.002189,9.61305,0.821312,36.2167,36.1257
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,25.5844,0.002161,9.61118,0.8184,36.0986,36.0162
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,25.7244,0.002221,9.61654,0.816032,36.2398,36.1591
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,26.0829,0.00229,9.61542,0.823552,36.6059,36.5242
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,25.7591,0.001929,9.61492,0.822144,36.2846,36.1981
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,25.9859,0.002371,9.61758,0.821248,36.5194,36.4271
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,25.724,0.002231,9.62406,0.821728,36.2604,36.172
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,26.1749,0.00212,9.61543,0.819136,36.7016,36.6116
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,25.8452,0.0021,9.6155,0.817088,36.3655,36.2799
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,25.8443,0.00213,9.61525,0.81936,36.3664,36.281
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,26.169,0.002309,9.61713,0.81904,36.7001,36.6075
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,25.7795,0.00216,9.61466,0.817952,36.2978,36.2143
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,26.0172,0.0021,9.61854,0.81712,36.544,36.4549
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,25.7466,0.00214,9.61168,0.819808,36.2649,36.1802
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,25.8346,0.002201,9.61521,0.819168,36.3607,36.2712
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,26.0906,0.00214,9.6167,0.819616,36.6185,36.529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,26.4709,0.00245,9.61744,0.818432,36.9993,36.9092
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,25.6461,0.00235,9.62402,0.82096,36.1822,36.0934
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,25.8878,0.002031,9.61452,0.82144,36.4076,36.3258
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,26.2101,0.002251,9.61981,0.818848,36.7296,36.651
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,26.0252,0.00217,9.62112,0.818432,36.5479,36.4669
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,25.698,0.00204,9.6234,0.822496,36.2343,36.146
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,26.0556,0.00217,9.62059,0.821824,36.5923,36.5001
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,25.7571,0.002019,9.61259,0.81888,36.2815,36.1906
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,25.768,0.00216,9.6224,0.819328,36.2953,36.2119
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,25.6177,0.002059,9.61752,0.819776,36.1425,36.0571
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,25.6516,0.002019,9.62025,0.820064,36.1798,36.0939
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,25.9035,0.00214,9.61108,0.819648,36.421,36.3364
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,25.5182,0.00224,9.61545,0.820608,36.0409,35.9565
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,26.0031,0.002151,9.61511,0.821888,36.5212,36.4423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,26.0892,0.00232,9.61944,0.819392,36.6187,36.5304
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,25.7042,0.002421,9.61777,0.819552,36.2321,36.1439
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,25.7196,0.00212,9.61513,0.818336,36.2367,36.1552
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,25.7563,0.002189,9.61518,0.819872,36.2809,36.1935
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,26.087,0.00228,9.62066,0.820928,36.6156,36.5309
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,25.9883,0.00212,9.61305,0.819488,36.5142,36.423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,25.7519,0.00228,9.61993,0.820096,36.2852,36.1942
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,25.638,0.00231,9.61799,0.821312,36.1606,36.0796
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,25.89,0.00215,9.62002,0.819872,36.419,36.3321
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,26.0487,0.00221,9.61529,0.821344,36.5774,36.4875
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,25.9729,0.00247,9.61595,0.818688,36.4945,36.41
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,25.6973,0.00221,9.62881,0.819488,36.2343,36.1478
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,26.3406,0.00224,9.62566,0.819488,36.8779,36.788
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,25.816,0.002579,9.62014,0.823872,36.3551,36.2626
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,25.7904,0.002111,9.61767,0.82144,36.3231,36.2316
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,25.6191,0.002071,9.61449,0.8216,36.1808,36.0573
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,25.6564,0.00261,9.6172,0.818624,36.1743,36.0948
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,25.7853,0.002371,9.62806,0.821984,36.3258,36.2377
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,26.3054,0.002111,9.61488,0.818272,36.8367,36.7407
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,26.6163,0.00219,9.61266,0.818176,37.1352,37.0493
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,26.0342,0.00245,9.61562,0.817728,36.5581,36.47
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,26.2126,0.002269,9.61514,0.823296,36.7423,36.6533
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,25.7236,0.002099,9.62202,0.819008,36.2471,36.1667
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,25.9561,0.00227,9.60827,0.81808,36.4687,36.3848
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,25.9053,0.002489,9.62003,0.820896,36.4366,36.3487
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,25.7597,0.00221,9.61497,0.8152,36.2749,36.1921
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,25.7092,0.00223,9.62077,0.82112,36.2383,36.1534
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,25.9969,0.00214,9.61435,0.820864,36.5152,36.4343
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,25.6726,0.00196,9.61435,0.821088,36.1924,36.11
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,26.0496,0.0022,9.61554,0.822144,36.577,36.4895
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,26.3259,0.00212,9.61798,0.817856,36.8501,36.7638
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,25.7221,0.002411,9.61628,0.823488,36.249,36.1643
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,25.881,0.00222,9.61422,0.819616,36.3979,36.3171
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,25.7574,0.0023,9.61882,0.818464,36.2767,36.197
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,25.8107,0.002159,9.61596,0.8216,36.3276,36.2504
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,26.0672,0.002179,9.61529,0.820032,36.5885,36.5047
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,26.2915,0.002471,9.61826,0.821792,36.8133,36.734
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,42.9863,0.00251,14.792,1.4216,59.294,59.2024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,42.3686,0.00225,14.7612,1.42144,58.6418,58.5535
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,42.231,0.002191,14.7578,1.42285,58.501,58.4138
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,42.3671,0.002141,14.7701,1.41677,58.6397,58.556
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,42.1733,0.00212,14.7596,1.42384,58.4518,58.3588
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,42.4689,0.0023,14.7787,1.4208,58.7615,58.6707
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,42.2967,0.0022,14.7542,1.42208,58.5608,58.4752
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,42.4946,0.002341,14.7427,1.4241,58.7519,58.6637
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,42.609,0.002081,14.7547,1.42518,58.8833,58.7909
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,41.9023,0.00223,14.783,1.42195,58.2012,58.1094
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,42.3851,0.002109,14.7706,1.42083,58.6684,58.5786
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,42.5078,0.00231,14.7588,1.41984,58.7762,58.6888
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,42.3798,0.002271,14.7806,1.42269,58.6779,58.5854
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,42.1922,0.00239,14.7838,1.42141,58.4931,58.3998
