dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"P | P",64,0,0.07584,0,0.0452,210.461,210.692,210.582
1,float,uniform,GPU,"P | P",512,51,0.012992,0,0.01822,0.012992,0.091399,0.044204
1,float,uniform,GPU,"P | P",512,52,0.012896,0,0.017929,0.012192,0.084569,0.043017
1,float,uniform,GPU,"P | P",512,53,0.013088,0,0.01737,0.009984,0.080519,0.040442
1,float,uniform,GPU,"P | P",512,54,0.012032,0,0.01733,0.011744,0.081639,0.041106
1,float,uniform,GPU,"P | P",512,55,0.011488,0,0.017319,0.011744,0.082319,0.040551
1,float,uniform,GPU,"P | P",512,56,0.011744,0,0.01804,0.013088,0.083488,0.042872
1,float,uniform,GPU,"P | P",512,57,0.0136,0,0.01795,0.0096,0.083839,0.04115
1,float,uniform,GPU,"P | P",512,58,0.013088,0,0.01824,0.010848,0.082409,0.042176
1,float,uniform,GPU,"P | P",512,59,0.011456,0,0.01767,0.009408,0.077999,0.038534
1,float,uniform,GPU,"P | P",512,60,0.01216,0,0.01753,0.0112,0.080069,0.04089
1,float,uniform,GPU,"P | P",512,61,0.01152,0,0.017679,0.015328,0.085669,0.044527
1,float,uniform,GPU,"P | P",512,62,0.012704,0,0.01736,0.010848,0.081509,0.040912
1,float,uniform,GPU,"P | P",512,63,0.01248,0,0.01738,0.010976,0.080889,0.040836
1,float,uniform,GPU,"P | P",512,64,0.010784,0,0.0175,0.011072,0.080319,0.039356
1,float,uniform,GPU,"P | P",512,65,0.011744,0,0.01781,0.012096,0.082719,0.04165
1,float,uniform,GPU,"P | P",512,66,0.012288,0,0.01754,0.010816,0.081569,0.040644
1,float,uniform,GPU,"P | P",512,67,0.014304,0,0.01725,0.009504,0.080849,0.041058
1,float,uniform,GPU,"P | P",512,68,0.012608,0,0.01749,0.011296,0.08116,0.041394
1,float,uniform,GPU,"P | P",512,69,0.011904,0,0.01748,0.01216,0.082369,0.041544
1,float,uniform,GPU,"P | P",512,70,0.011424,0,0.01783,0.012192,0.082679,0.041446
1,float,uniform,GPU,"P | P",512,71,0.013696,0,0.017699,0.013504,0.087019,0.044899
1,float,uniform,GPU,"P | P",512,72,0.009728,0,0.0173,0.01072,0.076809,0.037748
1,float,uniform,GPU,"P | P",512,73,0.012256,0,0.01748,0.010624,0.087849,0.04036
1,float,uniform,GPU,"P | P",512,74,0.012096,0,0.018109,0.01056,0.082089,0.040765
