dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",64,0,0.191456,0.00351,0.112988,212.888,213.312,213.196
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,64,22.4899,0.00206,3.64816,1.55475,27.7839,27.6949
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,65,22.9997,0.00196,3.64904,1.55453,28.2937,28.2053
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,66,22.7466,0.00197,3.64643,1.55514,28.0386,27.9501
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,67,23.0233,0.002171,3.64642,1.55488,28.3189,28.2268
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,68,22.9284,0.00209,3.64877,1.55197,28.2176,28.1312
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,69,22.8294,0.001999,3.64448,1.55878,28.1197,28.0346
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,70,22.3655,0.002389,3.64903,1.56406,27.6725,27.581
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,71,23.0755,0.002071,3.65002,1.552,28.363,28.2796
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,72,23.1619,0.00249,3.6436,1.55491,28.4461,28.3629
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,73,22.97,0.00198,3.64123,1.57053,28.2764,28.1838
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,74,22.7377,0.00196,3.64604,1.55664,28.0279,27.9423
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,0,33.85,0.002331,5.94743,2.47325,42.3759,42.2731
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,1,33.7072,0.00224,5.94241,2.4657,42.2105,42.1175
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,2,34.1137,0.00222,5.94062,2.45933,42.6095,42.5159
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,3,33.8587,0.00218,5.9356,2.46214,42.3539,42.2586
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,4,34.0372,0.00233,5.94464,2.48035,42.5588,42.4646
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,5,33.8249,0.002159,5.94401,2.46672,42.3317,42.2378
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,6,33.805,0.00231,5.9464,2.46854,42.3189,42.2222
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,7,33.8202,0.002199,5.93864,2.46048,42.3124,42.2215
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,8,33.8805,0.00212,5.94935,2.4599,42.3852,42.2919
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,9,33.9128,0.002369,5.94548,2.45891,42.4142,42.3196
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,10,33.8077,0.00234,5.94277,2.46086,42.3069,42.2137
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,11,33.8177,0.00237,5.94258,2.46538,42.3211,42.228
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,12,33.5118,0.00236,5.94792,2.4608,42.0172,41.9229
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,13,33.8524,0.00238,5.94044,2.46682,42.363,42.2621
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,14,33.7622,0.00229,5.94626,2.46691,42.2776,42.1777
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,15,33.9118,0.00228,5.94813,2.47078,42.4317,42.333
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,16,33.8694,0.00239,5.94097,2.45952,42.3684,42.2723
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,17,33.7567,0.00231,5.9445,2.46317,42.2625,42.1667
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,18,34.2028,0.00242,5.94088,2.48454,42.7277,42.6306
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,19,34.1123,0.002299,5.94325,2.47171,42.6228,42.5296
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,20,33.7113,0.00224,5.9441,2.46016,42.207,42.1178
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,21,33.6979,0.00215,5.94084,2.46093,42.1943,42.1018
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,22,33.6318,0.002791,5.93965,2.46147,42.1239,42.0357
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,23,33.7171,0.0022,5.93552,2.46118,42.2097,42.116
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,24,33.9328,0.00229,5.9427,2.45936,42.4304,42.3372
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,25,34.1753,0.00239,5.93391,2.46803,42.672,42.5797
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,26,33.9505,0.00218,5.93794,2.46698,42.4488,42.3576
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,27,33.7469,0.00224,5.93999,2.46768,42.2493,42.1568
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,28,33.7163,0.002149,5.94678,2.46358,42.2268,42.1288
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,29,33.4458,0.00205,5.93677,2.47133,41.9605,41.8559
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,30,33.6205,0.00198,5.95037,2.46746,42.1357,42.0404
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,31,33.6289,0.00228,5.94118,2.46659,42.1353,42.0389
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,32,33.777,0.00227,5.93839,2.46282,42.2714,42.1804
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,33,33.8887,0.002271,5.94406,2.46166,42.3923,42.2967
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,34,33.7376,0.00233,5.93953,2.46173,42.2341,42.1412
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,35,33.6968,0.00215,5.93983,2.45658,42.1861,42.0953
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,36,33.6279,0.00202,5.93722,2.46218,42.1195,42.0294
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,37,33.6723,0.00226,5.94201,2.4609,42.1672,42.0775
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,38,33.7444,0.00218,5.93518,2.46282,42.2376,42.1446
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,39,33.5836,0.00214,5.93383,2.46147,42.0756,41.9811
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,40,33.4509,0.00193,5.93766,2.46192,41.9452,41.8525
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,41,33.626,0.002179,5.93805,2.46154,42.1143,42.0278
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,42,34.0787,0.00231,5.94242,2.46982,42.5899,42.4933
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,43,33.8335,0.001929,5.93661,2.46438,42.3301,42.2364
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,44,33.7094,0.00231,5.94803,2.46022,42.21,42.12
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,45,33.7186,0.00218,5.94103,2.46397,42.2182,42.1257
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,46,33.8656,0.00205,5.93678,2.46112,42.3556,42.2655
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,47,33.7048,0.00222,5.93885,2.45917,42.1952,42.105
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,48,33.8569,0.00224,5.94438,2.46147,42.3589,42.265
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,49,33.9277,0.00223,5.94124,2.46118,42.4234,42.3323
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,50,33.9784,0.002188,5.94042,2.45984,42.4732,42.3809
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,51,33.8678,0.00216,5.94317,2.4607,42.3653,42.2738
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,52,33.6684,0.00235,5.93963,2.47606,42.1791,42.0864
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,53,33.7228,0.00204,5.94315,2.46227,42.2241,42.1303
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,54,33.6433,0.00211,5.94435,2.46477,42.1456,42.0546
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,55,34.3365,0.00224,5.93998,2.49798,42.8693,42.7767
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,56,33.8186,0.001971,5.94517,2.46234,42.3269,42.2281
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,57,33.8151,0.00194,5.94048,2.46698,42.3194,42.2245
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,58,33.7077,0.002161,5.94365,2.45978,42.2065,42.1133
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,59,34.1714,0.00232,5.94048,2.46016,42.6689,42.5744
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,60,34.0073,0.00198,5.94127,2.46301,42.5065,42.4136
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,61,33.5299,0.001969,5.94426,2.46096,42.0308,41.9371
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,62,33.7271,0.0021,5.94201,2.45971,42.2239,42.1309
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,63,33.6792,0.0021,5.93682,2.45686,42.1681,42.075
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,64,33.7483,0.00196,5.94509,2.46346,42.2593,42.1588
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,65,34.5049,0.00197,5.94519,2.46083,43.0076,42.9129
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,66,33.7064,0.00198,5.93447,2.4631,42.1948,42.1059
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,67,33.6628,0.002291,5.9947,2.45562,42.204,42.1154
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,68,33.7913,0.00223,5.9396,2.46518,42.2928,42.1983
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,69,33.6375,0.00202,5.94097,2.46118,42.1365,42.0417
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,70,33.6813,0.00198,5.93519,2.45856,42.1677,42.0771
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,71,33.8203,0.002289,5.93877,2.45942,42.3075,42.2207
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,72,33.9817,0.002,5.94011,2.45885,42.4779,42.3826
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,73,33.6312,0.00208,5.93717,2.46246,42.1232,42.0329
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",448,74,33.8443,0.00217,5.94072,2.46294,42.3406,42.2501
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,0,47.1619,0.00219,8.00186,3.68637,58.9533,58.8523
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,1,47.2005,0.00212,8.0018,3.70608,59.0108,58.9105
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,2,47.3647,0.0024,8.00833,3.68221,59.1561,59.0577
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,3,46.8918,0.00196,8.0065,3.67971,58.6744,58.58
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,4,46.8362,0.00246,8.0007,3.67315,58.6093,58.5125
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,5,47.1826,0.002201,8.00505,3.68726,58.972,58.8771
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,6,46.8939,0.00227,8.01007,3.67178,58.6757,58.578
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,7,47.0338,0.002051,7.99837,3.70019,58.8332,58.7344
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,8,46.9549,0.001982,7.99953,3.67382,58.7271,58.6303
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,9,46.6982,0.002071,8.00349,3.67997,58.48,58.3838
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,10,46.9535,0.002281,8.01098,3.67405,58.7361,58.6408
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,11,46.9594,0.00202,8.00523,3.71536,58.7813,58.682
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,12,47.176,0.00226,8.00242,3.67558,58.956,58.8562
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,13,47.3478,0.0022,8.00578,3.66998,59.1234,59.0258
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,14,47.0147,0.0022,8.00904,3.67498,58.8014,58.7009
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,15,47.1012,0.00198,7.99819,3.67261,58.8727,58.774
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,16,47.1572,0.0022,7.99884,3.68573,58.9385,58.844
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,17,47.1347,0.00219,7.99845,3.67936,58.9106,58.8147
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,18,47.0452,0.002169,7.99948,3.6777,58.8243,58.7245
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,19,46.8089,0.00211,8.00244,3.69008,58.6066,58.5036
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,20,46.8921,0.00214,8.01314,3.67248,58.6759,58.5799
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,21,47.5004,0.00212,8.012,3.68,59.2913,59.1945
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,22,47.0938,0.00218,8.00921,3.67229,58.8757,58.7775
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,23,46.8638,0.00223,8.0025,3.67165,58.6407,58.5402
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,24,47.3512,0.00245,8.00381,3.69261,59.1467,59.0501
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,25,47.1974,0.00207,8.00371,3.68205,58.9841,58.8852
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,26,47.5147,0.00215,7.99972,3.68586,59.3005,59.2024
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,27,46.8926,0.002069,8.00267,3.68982,58.6847,58.5871
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,28,47.2322,0.00212,8.00751,3.6783,59.0157,58.9201
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,29,46.9654,0.002061,8.00319,3.69974,58.7707,58.6704
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,30,47.3184,0.00233,8.00595,3.69312,59.1185,59.0198
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,31,47.1521,0.002029,8.00672,3.68259,58.938,58.8434
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,32,47.2273,0.001989,8.01024,3.68544,59.0233,58.925
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,33,46.9828,0.002101,8.00497,3.67334,58.761,58.6632
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,34,46.6479,0.002409,8.0046,3.67274,58.4185,58.3277
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,35,47.1396,0.00234,8.01372,3.67386,58.9277,58.8295
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,36,46.9719,0.00215,8.00353,3.6872,58.7625,58.6648
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,37,46.9173,0.002069,8.01364,3.67117,58.7065,58.6042
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,38,47.0772,0.002399,8.00303,3.67658,58.8575,58.7592
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,39,47.1803,0.00246,8.00323,3.68602,58.9686,58.872
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,40,47.4405,0.00227,8.00156,3.66826,59.2086,59.1126
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,41,46.9405,0.00209,8.00651,3.68224,58.7278,58.6314
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,42,47.0475,0.00223,7.9983,3.68198,58.8278,58.73
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,43,46.8869,0.002031,7.99814,3.67914,58.667,58.5662
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,44,47.0956,0.00223,8.00246,3.68365,58.8786,58.7839
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,45,47.1854,0.002091,8.00276,3.68262,58.9691,58.8729
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,46,47.3023,0.002139,8.00459,3.68269,59.0915,58.9918
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,47,47.0091,0.002361,8.0019,3.68781,58.7997,58.7011
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,48,46.8011,0.00205,8.00627,3.66618,58.5722,58.4756
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,49,47.5848,0.00248,8.00287,3.67898,59.366,59.2691
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,50,47.2739,0.00229,8.00301,3.67139,59.0473,58.9506
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,51,47.4163,0.00214,7.99977,3.68976,59.2073,59.108
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,52,46.9207,0.00247,8.00151,3.67622,58.7011,58.6009
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,53,47.1363,0.00214,7.99691,3.68822,58.9164,58.8236
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,54,47.0547,0.00228,8.00385,3.67299,58.8362,58.7338
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,55,47.4559,0.00224,8.00929,3.67782,59.2443,59.1452
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,56,47.2386,0.002321,8.00604,3.67843,59.0302,58.9254
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,57,47.0423,0.00214,8.00116,3.6936,58.8336,58.7392
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,58,47.2139,0.001979,8.00739,3.6841,59.0034,58.9074
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,59,47.2824,0.002049,7.99854,3.70454,59.0812,58.9875
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,60,47.2822,0.00202,8.00218,3.68285,59.0685,58.9693
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,61,47.1858,0.002011,7.99847,3.72262,59.0086,58.9089
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,62,47.2158,0.002191,8.00046,3.68474,58.9975,58.9032
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,63,46.9354,0.002179,8.00798,3.66784,58.709,58.6134
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,64,47.1071,0.0023,7.99769,3.71338,58.9146,58.8205
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,65,47.0356,0.002102,7.99773,3.67357,58.8091,58.709
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,66,46.7936,0.00194,7.99759,3.68954,58.5769,58.4826
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,67,47.1362,0.00208,8.00221,3.68586,58.9227,58.8263
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,68,47.7073,0.00237,7.99955,3.67792,59.4875,59.3872
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,69,46.9784,0.00205,8.00071,3.67264,58.7506,58.6538
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,70,46.8251,0.00236,8.00282,3.68109,58.6094,58.5114
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,71,46.9103,0.00214,8.00993,3.70147,58.7236,58.6238
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,72,47.8071,0.00223,8.01144,3.68714,59.6064,59.5079
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,73,47.1731,0.00273,8.00461,3.68346,58.9649,58.8639
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",512,74,47.0294,0.0024,8.00985,3.67197,58.8124,58.7136
