dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ns | Ds",64,0,183.39,0,0.05093,51.4743,235.022,234.915
1,double,uniform,CPU,"Ns | Ds",256,40,0.030272,0,0.03826,0.008576,0.125939,0.077108
1,double,uniform,CPU,"Ns | Ds",256,41,0.03424,0,0.04243,0.00736,0.125749,0.08403
1,double,uniform,CPU,"Ns | Ds",256,42,0.03024,0,0.038089,0.007776,0.117519,0.076105
1,double,uniform,CPU,"Ns | Ds",256,43,0.030592,0,0.03822,0.007712,0.116689,0.076524
1,double,uniform,CPU,"Ns | Ds",256,44,0.02784,0,0.03464,0.009728,0.105149,0.072208
1,double,uniform,CPU,"Ns | Ds",256,45,0.029952,0,0.037729,0.007584,0.115469,0.075265
1,double,uniform,CPU,"Ns | Ds",256,46,0.031136,0,0.03815,0.008416,0.117359,0.077702
1,double,uniform,CPU,"Ns | Ds",256,47,0.030784,0,0.038049,0.007648,0.117129,0.076481
1,double,uniform,CPU,"Ns | Ds",256,48,0.02864,0,0.038239,0.008928,0.122869,0.075807
1,double,uniform,CPU,"Ns | Ds",256,49,0.030848,0,0.112769,0.007552,0.189818,0.151169
1,double,uniform,CPU,"Ns | Ds",256,50,0.035328,0,0.03767,0.008288,0.120049,0.081286
1,double,uniform,CPU,"Ns | Ds",256,51,0.03344,0,0.03785,0.007776,0.118809,0.079066
1,double,uniform,CPU,"Ns | Ds",256,52,0.028704,0,0.037789,0.006368,0.114239,0.072861
1,double,uniform,CPU,"Ns | Ds",256,53,0.02912,0,0.03871,0.007776,0.115779,0.075606
1,double,uniform,CPU,"Ns | Ds",256,54,0.029888,0,0.03862,0.007648,0.116149,0.076156
1,double,uniform,CPU,"Ns | Ds",256,55,0.028928,0,0.03768,0.008288,0.115359,0.074896
1,double,uniform,CPU,"Ns | Ds",256,56,0.028672,0,0.038399,0.007424,0.113919,0.074495
1,double,uniform,CPU,"Ns | Ds",256,57,0.027648,0,0.03444,0.010016,0.10405,0.072104
1,double,uniform,CPU,"Ns | Ds",256,58,0.031968,0,0.03778,0.007296,0.118419,0.077044
1,double,uniform,CPU,"Ns | Ds",256,59,0.031424,0,0.03824,0.007968,0.117289,0.077632
1,double,uniform,CPU,"Ns | Ds",256,60,0.031392,0,0.03762,0.008416,0.118328,0.077428
1,double,uniform,CPU,"Ns | Ds",256,61,0.030848,0,0.03807,0.008256,0.124999,0.077174
1,double,uniform,CPU,"Ns | Ds",256,62,0.034592,0,0.03805,0.007264,0.120479,0.079906
1,double,uniform,CPU,"Ns | Ds",256,63,0.031744,0,0.038119,0.00768,0.116729,0.077543
1,double,uniform,CPU,"Ns | Ds",256,64,0.029856,0,0.037899,0.008032,0.113909,0.075787
1,double,uniform,CPU,"Ns | Ds",256,65,0.035136,0,0.037869,0.007936,0.121399,0.080941
1,double,uniform,CPU,"Ns | Ds",256,66,0.02992,0,0.038289,0.00704,0.115549,0.075249
1,double,uniform,CPU,"Ns | Ds",256,67,0.030016,0,0.03802,0.008032,0.117919,0.076068
1,double,uniform,CPU,"Ns | Ds",256,68,0.031904,0,0.03752,0.008384,0.119729,0.077808
1,double,uniform,CPU,"Ns | Ds",256,69,0.029664,0,0.038719,0.008032,0.118769,0.076415
1,double,uniform,CPU,"Ns | Ds",256,70,0.030528,0,0.03809,0.007616,0.115599,0.076234
1,double,uniform,CPU,"Ns | Ds",256,71,0.029088,0,0.038238,0.007648,0.116019,0.074974
1,double,uniform,CPU,"Ns | Ds",256,72,0.03104,0,0.0379,0.007392,0.116388,0.076332
1,double,uniform,CPU,"Ns | Ds",256,73,0.031488,0,0.038099,0.008032,0.117619,0.077619
1,double,uniform,CPU,"Ns | Ds",256,74,0.032544,0,0.03865,0.007584,0.117978,0.078778
1,double,uniform,CPU,"Ns | Ds",320,0,0.0568,0,0.044449,0.011232,0.160689,0.112481
1,double,uniform,CPU,"Ns | Ds",320,1,0.030688,0,0.04138,0.008352,0.121359,0.08042
1,double,uniform,CPU,"Ns | Ds",320,2,0.030432,0,0.04106,0.008416,0.118658,0.079908
1,double,uniform,CPU,"Ns | Ds",320,3,0.03072,0,0.04117,0.007808,0.119949,0.079698
1,double,uniform,CPU,"Ns | Ds",320,4,0.02928,0,0.04116,0.008352,0.120419,0.078792
1,double,uniform,CPU,"Ns | Ds",320,5,0.033088,0,0.041019,0.006112,0.119059,0.080219
1,double,uniform,CPU,"Ns | Ds",320,6,0.030976,0,0.040689,0.007232,0.118339,0.078897
1,double,uniform,CPU,"Ns | Ds",320,7,0.03216,0,0.04064,0.007776,0.121249,0.080576
1,double,uniform,CPU,"Ns | Ds",320,8,0.029056,0,0.040399,0.007936,0.117149,0.077391
1,double,uniform,CPU,"Ns | Ds",320,9,0.029856,0,0.04067,0.006144,0.116139,0.07667
1,double,uniform,CPU,"Ns | Ds",320,10,0.030976,0,0.040959,0.007072,0.119769,0.079007
1,double,uniform,CPU,"Ns | Ds",320,11,0.028672,0,0.04091,0.007168,0.116909,0.07675
1,double,uniform,CPU,"Ns | Ds",320,12,0.030592,0,0.04103,0.007776,0.122878,0.079398
1,double,uniform,CPU,"Ns | Ds",320,13,0.032736,0,0.0407,0.008064,0.123209,0.0815
1,double,uniform,CPU,"Ns | Ds",320,14,0.027872,0,0.041049,0.008128,0.117799,0.077049
1,double,uniform,CPU,"Ns | Ds",320,15,0.033504,0,0.04094,0.008576,0.121748,0.08302
1,double,uniform,CPU,"Ns | Ds",320,16,0.029632,0,0.04072,0.007904,0.11831,0.078256
1,double,uniform,CPU,"Ns | Ds",320,17,0.03088,0,0.04078,0.007072,0.118229,0.078732
1,double,uniform,CPU,"Ns | Ds",320,18,0.032672,0,0.04068,0.007232,0.120889,0.080584
1,double,uniform,CPU,"Ns | Ds",320,19,0.031136,0,0.0408,0.007104,0.119068,0.07904
1,double,uniform,CPU,"Ns | Ds",320,20,0.028864,0,0.040839,0.009536,0.119399,0.079239
1,double,uniform,CPU,"Ns | Ds",320,21,0.029472,0,0.04103,0.006784,0.118739,0.077286
1,double,uniform,CPU,"Ns | Ds",320,22,0.028352,0,0.04099,0.006336,0.115959,0.075678
1,double,uniform,CPU,"Ns | Ds",320,23,0.031584,0,0.041179,0.007744,0.118399,0.080507
1,double,uniform,CPU,"Ns | Ds",320,24,0.030144,0,0.040939,0.007296,0.119099,0.078379
1,double,uniform,CPU,"Ns | Ds",320,25,0.028512,0,0.04136,0.006816,0.117669,0.076688
1,double,uniform,CPU,"Ns | Ds",320,26,0.03088,0,0.04109,0.007648,0.119518,0.079618
1,double,uniform,CPU,"Ns | Ds",320,27,0.029728,0,0.041249,0.007744,0.117549,0.078721
1,double,uniform,CPU,"Ns | Ds",320,28,0.027744,0,0.04057,0.008928,0.117319,0.077242
1,double,uniform,CPU,"Ns | Ds",320,29,0.028704,0,0.041099,0.00832,0.117949,0.078123
1,double,uniform,CPU,"Ns | Ds",320,30,0.040032,0,0.041009,0.008576,0.129949,0.089617
1,double,uniform,CPU,"Ns | Ds",320,31,0.030208,0,0.040749,0.007616,0.117549,0.078573
1,double,uniform,CPU,"Ns | Ds",320,32,0.032832,0,0.040809,0.008192,0.123269,0.081833
1,double,uniform,CPU,"Ns | Ds",320,33,0.02976,0,0.040599,0.007584,0.117309,0.077943
1,double,uniform,CPU,"Ns | Ds",320,34,0.031872,0,0.04059,0.007808,0.119659,0.08027
1,double,uniform,CPU,"Ns | Ds",320,35,0.028064,0,0.04096,0.008352,0.117369,0.077376
1,double,uniform,CPU,"Ns | Ds",320,36,0.030816,0,0.040439,0.007776,0.117569,0.079031
1,double,uniform,CPU,"Ns | Ds",320,37,0.031232,0,0.04053,0.006816,0.117919,0.078578
1,double,uniform,CPU,"Ns | Ds",320,38,0.029376,0,0.040539,0.007968,0.120769,0.077883
1,double,uniform,CPU,"Ns | Ds",320,39,0.02992,0,0.04103,0.007424,0.120119,0.078374
1,double,uniform,CPU,"Ns | Ds",320,40,0.032096,0,0.04048,0.007424,0.122029,0.08
1,double,uniform,CPU,"Ns | Ds",320,41,0.031936,0,0.041319,0.007872,0.121879,0.081127
1,double,uniform,CPU,"Ns | Ds",320,42,0.028288,0,0.03687,0.010432,0.107679,0.07559
1,double,uniform,CPU,"Ns | Ds",320,43,0.031232,0,0.04154,0.008576,0.122969,0.081348
1,double,uniform,CPU,"Ns | Ds",320,44,0.030944,0,0.04073,0.007232,0.11997,0.078906
1,double,uniform,CPU,"Ns | Ds",320,45,0.030784,0,0.04112,0.007104,0.119159,0.079008
1,double,uniform,CPU,"Ns | Ds",320,46,0.031648,0,0.040919,0.007072,0.205738,0.079639
1,double,uniform,CPU,"Ns | Ds",320,47,0.028864,0,0.04123,0.006944,0.115969,0.077038
1,double,uniform,CPU,"Ns | Ds",320,48,0.030624,0,0.0407,0.007872,0.118729,0.079196
1,double,uniform,CPU,"Ns | Ds",320,49,0.029984,0,0.040719,0.007488,0.117529,0.078191
1,double,uniform,CPU,"Ns | Ds",320,50,0.030304,0,0.040979,0.007232,0.119809,0.078515
1,double,uniform,CPU,"Ns | Ds",320,51,0.028832,0,0.04062,0.007584,0.117489,0.077036
1,double,uniform,CPU,"Ns | Ds",320,52,0.029216,0,0.04116,0.007008,0.119349,0.077384
1,double,uniform,CPU,"Ns | Ds",320,53,0.028672,0,0.04141,0.007968,0.118469,0.07805
1,double,uniform,CPU,"Ns | Ds",320,54,0.02992,0,0.040749,0.007232,0.117179,0.077901
1,double,uniform,CPU,"Ns | Ds",320,55,0.027616,0,0.03713,0.010368,0.105639,0.075114
1,double,uniform,CPU,"Ns | Ds",320,56,0.033984,0,0.04126,0.007744,0.122159,0.082988
1,double,uniform,CPU,"Ns | Ds",320,57,0.032192,0,0.041249,0.007424,0.123179,0.080865
1,double,uniform,CPU,"Ns | Ds",320,58,0.031136,0,0.04071,0.007648,0.118889,0.079494
1,double,uniform,CPU,"Ns | Ds",320,59,0.031904,0,0.040779,0.007168,0.119149,0.079851
1,double,uniform,CPU,"Ns | Ds",320,60,0.03072,0,0.040919,0.007744,0.119559,0.079383
1,double,uniform,CPU,"Ns | Ds",320,61,0.030464,0,0.040719,0.007008,0.118719,0.078191
1,double,uniform,CPU,"Ns | Ds",320,62,0.029472,0,0.04071,0.008384,0.117449,0.078566
1,double,uniform,CPU,"Ns | Ds",320,63,0.029056,0,0.04072,0.007296,0.116709,0.077072
1,double,uniform,CPU,"Ns | Ds",320,64,0.028736,0,0.04063,0.007552,0.117579,0.076918
1,double,uniform,CPU,"Ns | Ds",320,65,0.035168,0,0.04081,0.007712,0.124239,0.08369
1,double,uniform,CPU,"Ns | Ds",320,66,0.03248,0,0.04126,0.007008,0.121329,0.080748
1,double,uniform,CPU,"Ns | Ds",320,67,0.030784,0,0.040949,0.008128,0.120599,0.079861
1,double,uniform,CPU,"Ns | Ds",320,68,0.02944,0,0.041369,0.008192,0.118139,0.079001
1,double,uniform,CPU,"Ns | Ds",320,69,0.029888,0,0.04041,0.00752,0.119099,0.077818
1,double,uniform,CPU,"Ns | Ds",320,70,0.029248,0,0.04105,0.007296,0.118008,0.077594
1,double,uniform,CPU,"Ns | Ds",320,71,0.030368,0,0.04048,0.007776,0.119109,0.078624
1,double,uniform,CPU,"Ns | Ds",320,72,0.03296,0,0.041149,0.00768,0.121119,0.081789
1,double,uniform,CPU,"Ns | Ds",320,73,0.032128,0,0.04524,0.007744,0.126749,0.085112
1,double,uniform,CPU,"Ns | Ds",320,74,0.02896,0,0.040919,0.008544,0.120779,0.078423
1,double,uniform,CPU,"Ns | Ds",384,0,0.05904,0,0.05381,0.01216,0.172428,0.12501
1,double,uniform,CPU,"Ns | Ds",384,1,0.032544,0,0.049679,0.007136,0.130469,0.089359
1,double,uniform,CPU,"Ns | Ds",384,2,0.032864,0,0.04958,0.00976,0.132999,0.092204
1,double,uniform,CPU,"Ns | Ds",384,3,0.028352,0,0.04922,0.00944,0.125999,0.087012
1,double,uniform,CPU,"Ns | Ds",384,4,0.030432,0,0.04939,0.00928,0.127188,0.089102
1,double,uniform,CPU,"Ns | Ds",384,5,0.029664,0,0.04937,0.015456,0.133819,0.09449
1,double,uniform,CPU,"Ns | Ds",384,6,0.029536,0,0.049879,0.007168,0.125959,0.086583
1,double,uniform,CPU,"Ns | Ds",384,7,0.030848,0,0.04924,0.008544,0.129339,0.088632
1,double,uniform,CPU,"Ns | Ds",384,8,0.03376,0,0.050259,0.009248,0.135169,0.093267
1,double,uniform,CPU,"Ns | Ds",384,9,0.030784,0,0.0497,0.009664,0.130679,0.090148
1,double,uniform,CPU,"Ns | Ds",384,10,0.029728,0,0.049949,0.009088,0.127179,0.088765
1,double,uniform,CPU,"Ns | Ds",384,11,0.028768,0,0.04949,0.007232,0.12543,0.08549
1,double,uniform,CPU,"Ns | Ds",384,12,0.029952,0,0.05021,0.007168,0.252668,0.08733
1,double,uniform,CPU,"Ns | Ds",384,13,0.030048,0,0.049419,0.008608,0.126549,0.088075
1,double,uniform,CPU,"Ns | Ds",384,14,0.032064,0,0.04966,0.008832,0.130959,0.090556
1,double,uniform,CPU,"Ns | Ds",384,15,0.031552,0,0.046689,0.010048,0.119909,0.088289
1,double,uniform,CPU,"Ns | Ds",384,16,0.029056,0,0.045739,0.0104,0.118099,0.085195
1,double,uniform,CPU,"Ns | Ds",384,17,0.03072,0,0.04963,0.007808,0.126859,0.088158
1,double,uniform,CPU,"Ns | Ds",384,18,0.027968,0,0.04534,0.010336,0.114348,0.083644
1,double,uniform,CPU,"Ns | Ds",384,19,0.032256,0,0.04929,0.009056,0.130959,0.090602
1,double,uniform,CPU,"Ns | Ds",384,20,0.030336,0,0.049309,0.008672,0.127269,0.088317
1,double,uniform,CPU,"Ns | Ds",384,21,0.029568,0,0.04947,0.008224,0.127549,0.087262
1,double,uniform,CPU,"Ns | Ds",384,22,0.029888,0,0.050099,0.008736,0.127329,0.088723
1,double,uniform,CPU,"Ns | Ds",384,23,0.030176,0,0.04934,0.00816,0.125759,0.087676
1,double,uniform,CPU,"Ns | Ds",384,24,0.029376,0,0.050208,0.008736,0.126929,0.08832
1,double,uniform,CPU,"Ns | Ds",384,25,0.03248,0,0.04913,0.008512,0.132029,0.090122
1,double,uniform,CPU,"Ns | Ds",384,26,0.028608,0,0.049359,0.008064,0.124839,0.086031
1,double,uniform,CPU,"Ns | Ds",384,27,0.02944,0,0.04909,0.010368,0.127389,0.088898
1,double,uniform,CPU,"Ns | Ds",384,28,0.029056,0,0.049219,0.008128,0.126129,0.086403
1,double,uniform,CPU,"Ns | Ds",384,29,0.03248,0,0.048669,0.007904,0.127829,0.089053
1,double,uniform,CPU,"Ns | Ds",384,30,0.029856,0,0.050719,0.00912,0.127549,0.089695
1,double,uniform,CPU,"Ns | Ds",384,31,0.0304,0,0.04963,0.007744,0.216298,0.087774
1,double,uniform,CPU,"Ns | Ds",384,32,0.029696,0,0.04979,0.00768,0.127679,0.087166
1,double,uniform,CPU,"Ns | Ds",384,33,0.029376,0,0.049709,0.008128,0.126019,0.087213
1,double,uniform,CPU,"Ns | Ds",384,34,0.031968,0,0.049199,0.009568,0.129949,0.090735
1,double,uniform,CPU,"Ns | Ds",384,35,0.030176,0,0.04586,0.0096,0.11947,0.085636
1,double,uniform,CPU,"Ns | Ds",384,36,0.028768,0,0.04977,0.009024,0.126139,0.087562
1,double,uniform,CPU,"Ns | Ds",384,37,0.03024,0,0.04955,0.008928,0.129508,0.088718
1,double,uniform,CPU,"Ns | Ds",384,38,0.030048,0,0.04938,0.008544,0.127058,0.087972
1,double,uniform,CPU,"Ns | Ds",384,39,0.034112,0,0.04969,0.0088,0.133199,0.092602
1,double,uniform,CPU,"Ns | Ds",384,40,0.029472,0,0.049499,0.007904,0.126889,0.086875
1,double,uniform,CPU,"Ns | Ds",384,41,0.031616,0,0.04944,0.009184,0.129989,0.09024
1,double,uniform,CPU,"Ns | Ds",384,42,0.029024,0,0.04974,0.007808,0.125769,0.086572
1,double,uniform,CPU,"Ns | Ds",384,43,0.029952,0,0.049239,0.00816,0.128409,0.087351
1,double,uniform,CPU,"Ns | Ds",384,44,0.029824,0,0.0493,0.008288,0.126759,0.087412
1,double,uniform,CPU,"Ns | Ds",384,45,0.032928,0,0.049469,0.008992,0.130269,0.091389
1,double,uniform,CPU,"Ns | Ds",384,46,0.029344,0,0.048278,0.008704,0.122909,0.086326
1,double,uniform,CPU,"Ns | Ds",384,47,0.02896,0,0.159928,0.00848,0.237158,0.197368
1,double,uniform,CPU,"Ns | Ds",384,48,0.03072,0,0.05008,0.009536,0.128388,0.090336
1,double,uniform,CPU,"Ns | Ds",384,49,0.030912,0,0.049219,0.009024,0.130029,0.089155
1,double,uniform,CPU,"Ns | Ds",384,50,0.029248,0,0.04959,0.009376,0.127759,0.088214
1,double,uniform,CPU,"Ns | Ds",384,51,0.031648,0,0.049659,0.009184,0.131619,0.090491
1,double,uniform,CPU,"Ns | Ds",384,52,0.030112,0,0.04929,0.007808,0.126339,0.08721
1,double,uniform,CPU,"Ns | Ds",384,53,0.029856,0,0.049149,0.007776,0.126169,0.086781
1,double,uniform,CPU,"Ns | Ds",384,54,0.031328,0,0.04907,0.007104,0.132389,0.087502
1,double,uniform,CPU,"Ns | Ds",384,55,0.03296,0,0.049279,0.008224,0.129139,0.090463
1,double,uniform,CPU,"Ns | Ds",384,56,0.029984,0,0.04917,0.009472,0.127819,0.088626
1,double,uniform,CPU,"Ns | Ds",384,57,0.029888,0,0.049499,0.009056,0.127419,0.088443
1,double,uniform,CPU,"Ns | Ds",384,58,0.02784,0,0.049269,0.008512,0.125209,0.085621
1,double,uniform,CPU,"Ns | Ds",384,59,0.029728,0,0.04975,0.008992,0.126099,0.08847
1,double,uniform,CPU,"Ns | Ds",384,60,0.030144,0,0.046559,0.009024,0.119029,0.085727
1,double,uniform,CPU,"Ns | Ds",384,61,0.033376,0,0.04962,0.007712,0.131269,0.090708
1,double,uniform,CPU,"Ns | Ds",384,62,0.029216,0,0.049709,0.008832,0.127389,0.087757
1,double,uniform,CPU,"Ns | Ds",384,63,0.028128,0,0.04937,0.008704,0.126619,0.086202
1,double,uniform,CPU,"Ns | Ds",384,64,0.03024,0,0.0492,0.008512,0.126959,0.087952
1,double,uniform,CPU,"Ns | Ds",384,65,0.029088,0,0.049669,0.006976,0.127328,0.085733
1,double,uniform,CPU,"Ns | Ds",384,66,0.03104,0,0.0494,0.00768,0.128998,0.08812
1,double,uniform,CPU,"Ns | Ds",384,67,0.033504,0,0.049389,0.008192,0.132648,0.091085
1,double,uniform,CPU,"Ns | Ds",384,68,0.030048,0,0.049599,0.00832,0.125699,0.087967
1,double,uniform,CPU,"Ns | Ds",384,69,0.02912,0,0.0494,0.008096,0.127769,0.086616
1,double,uniform,CPU,"Ns | Ds",384,70,0.028672,0,0.049399,0.009376,0.126529,0.087447
1,double,uniform,CPU,"Ns | Ds",384,71,0.029568,0,0.04936,0.009632,0.126858,0.08856
1,double,uniform,CPU,"Ns | Ds",384,72,0.037664,0,0.04934,0.009152,0.136389,0.096156
1,double,uniform,CPU,"Ns | Ds",384,73,0.02928,0,0.048389,0.00848,0.123899,0.086149
1,double,uniform,CPU,"Ns | Ds",384,74,0.030304,0,0.05013,0.009376,0.130428,0.08981
1,double,uniform,CPU,"Ns | Ds",448,0,0.059232,0,0.0428,0.011968,0.162028,0.114
1,double,uniform,CPU,"Ns | Ds",448,1,0.032544,0,0.03965,0.007008,0.120189,0.079202
1,double,uniform,CPU,"Ns | Ds",448,2,0.028768,0,0.04039,0.00896,0.117798,0.078118
1,double,uniform,CPU,"Ns | Ds",448,3,0.03008,0,0.03936,0.00896,0.117749,0.0784
1,double,uniform,CPU,"Ns | Ds",448,4,0.030944,0,0.039378,0.009312,0.116619,0.079634
1,double,uniform,CPU,"Ns | Ds",448,5,0.028448,0,0.03925,0.009312,0.116139,0.07701
1,double,uniform,CPU,"Ns | Ds",448,6,0.031616,0,0.03908,0.008704,0.120199,0.0794
1,double,uniform,CPU,"Ns | Ds",448,7,0.0288,0,0.03861,0.0072,0.113639,0.07461
1,double,uniform,CPU,"Ns | Ds",448,8,0.032128,0,0.04584,0.00784,0.123288,0.085808
1,double,uniform,CPU,"Ns | Ds",448,9,0.029728,0,0.03894,0.007744,0.115359,0.076412
1,double,uniform,CPU,"Ns | Ds",448,10,0.030176,0,0.038099,0.008672,0.113539,0.076947
1,double,uniform,CPU,"Ns | Ds",448,11,0.030048,0,0.03911,0.009472,0.116319,0.07863
1,double,uniform,CPU,"Ns | Ds",448,12,0.028864,0,0.03929,0.007616,0.114319,0.07577
1,double,uniform,CPU,"Ns | Ds",448,13,0.030624,0,0.03915,0.009312,0.117919,0.079086
1,double,uniform,CPU,"Ns | Ds",448,14,0.028928,0,0.038879,0.008576,0.115149,0.076383
1,double,uniform,CPU,"Ns | Ds",448,15,0.031264,0,0.03901,0.009216,0.121419,0.07949
1,double,uniform,CPU,"Ns | Ds",448,16,0.031968,0,0.03902,0.007808,0.121699,0.078796
1,double,uniform,CPU,"Ns | Ds",448,17,0.029888,0,0.03888,0.009472,0.116179,0.07824
1,double,uniform,CPU,"Ns | Ds",448,18,0.031072,0,0.039239,0.00768,0.117229,0.077991
1,double,uniform,CPU,"Ns | Ds",448,19,0.029312,0,0.038859,0.00784,0.115729,0.076011
1,double,uniform,CPU,"Ns | Ds",448,20,0.030048,0,0.03934,0.006144,0.117209,0.075532
1,double,uniform,CPU,"Ns | Ds",448,21,0.029024,0,0.03868,0.008128,0.11433,0.075832
1,double,uniform,CPU,"Ns | Ds",448,22,0.03072,0,0.03633,0.01008,0.109469,0.07713
1,double,uniform,CPU,"Ns | Ds",448,23,0.029664,0,0.035979,0.010784,0.107789,0.076427
1,double,uniform,CPU,"Ns | Ds",448,24,0.02896,0,0.03943,0.009472,0.114919,0.077862
1,double,uniform,CPU,"Ns | Ds",448,25,0.135456,0,0.03902,0.008128,0.221119,0.182604
1,double,uniform,CPU,"Ns | Ds",448,26,0.031232,0,0.03891,0.007648,0.115519,0.07779
1,double,uniform,CPU,"Ns | Ds",448,27,0.03328,0,0.03925,0.008992,0.121379,0.081522
1,double,uniform,CPU,"Ns | Ds",448,28,0.030016,0,0.03911,0.007648,0.117719,0.076774
1,double,uniform,CPU,"Ns | Ds",448,29,0.028896,0,0.039729,0.00832,0.117369,0.076945
1,double,uniform,CPU,"Ns | Ds",448,30,0.029408,0,0.039299,0.009344,0.115729,0.078051
1,double,uniform,CPU,"Ns | Ds",448,31,0.028576,0,0.038869,0.008288,0.115739,0.075733
1,double,uniform,CPU,"Ns | Ds",448,32,0.029344,0,0.03928,0.008288,0.115839,0.076912
1,double,uniform,CPU,"Ns | Ds",448,33,0.031968,0,0.03936,0.008384,0.127029,0.079712
1,double,uniform,CPU,"Ns | Ds",448,34,0.030496,0,0.114379,0.008096,0.192258,0.152971
1,double,uniform,CPU,"Ns | Ds",448,35,0.029984,0,0.0386,0.008992,0.116809,0.077576
1,double,uniform,CPU,"Ns | Ds",448,36,0.030048,0,0.03891,0.007744,0.115029,0.076702
1,double,uniform,CPU,"Ns | Ds",448,37,0.0312,0,0.03911,0.008288,0.118449,0.078598
1,double,uniform,CPU,"Ns | Ds",448,38,0.029312,0,0.039,0.009408,0.116639,0.07772
1,double,uniform,CPU,"Ns | Ds",448,39,0.028544,0,0.03907,0.008576,0.114729,0.07619
1,double,uniform,CPU,"Ns | Ds",448,40,0.030528,0,0.03918,0.008864,0.118479,0.078572
1,double,uniform,CPU,"Ns | Ds",448,41,0.02928,0,0.039639,0.008928,0.115429,0.077847
1,double,uniform,CPU,"Ns | Ds",448,42,0.036416,0,0.038829,0.00864,0.124239,0.083885
1,double,uniform,CPU,"Ns | Ds",448,43,0.033984,0,0.039009,0.008192,0.122159,0.081185
1,double,uniform,CPU,"Ns | Ds",448,44,0.02832,0,0.03907,0.00928,0.11595,0.07667
1,double,uniform,CPU,"Ns | Ds",448,45,0.029024,0,0.03923,0.00784,0.117219,0.076094
1,double,uniform,CPU,"Ns | Ds",448,46,0.029632,0,0.03883,0.007808,0.114959,0.07627
1,double,uniform,CPU,"Ns | Ds",448,47,0.030176,0,0.03918,0.007136,0.117029,0.076492
1,double,uniform,CPU,"Ns | Ds",448,48,0.031328,0,0.03873,0.007968,0.116589,0.078026
1,double,uniform,CPU,"Ns | Ds",448,49,0.03104,0,0.03922,0.008352,0.115619,0.078612
1,double,uniform,CPU,"Ns | Ds",448,50,0.030528,0,0.03882,0.008928,0.118069,0.078276
1,double,uniform,CPU,"Ns | Ds",448,51,0.029696,0,0.039299,0.008544,0.118879,0.077539
1,double,uniform,CPU,"Ns | Ds",448,52,0.1168,0,0.03881,0.008832,0.203478,0.164442
1,double,uniform,CPU,"Ns | Ds",448,53,0.030016,0,0.03881,0.008864,0.116759,0.07769
1,double,uniform,CPU,"Ns | Ds",448,54,0.030144,0,0.03643,0.009568,0.108369,0.076142
1,double,uniform,CPU,"Ns | Ds",448,55,0.029088,0,0.03556,0.009952,0.106579,0.0746
1,double,uniform,CPU,"Ns | Ds",448,56,0.028384,0,0.0399,0.008736,0.115649,0.07702
1,double,uniform,CPU,"Ns | Ds",448,57,0.028224,0,0.03959,0.00912,0.115569,0.076934
1,double,uniform,CPU,"Ns | Ds",448,58,0.03024,0,0.039369,0.008928,0.118109,0.078537
1,double,uniform,CPU,"Ns | Ds",448,59,0.029216,0,0.03899,0.009504,0.116519,0.07771
1,double,uniform,CPU,"Ns | Ds",448,60,0.0352,0,0.03942,0.00864,0.123829,0.08326
1,double,uniform,CPU,"Ns | Ds",448,61,0.11472,0,0.03864,0.007744,0.200608,0.161104
1,double,uniform,CPU,"Ns | Ds",448,62,0.028768,0,0.038689,0.008096,0.111619,0.075553
1,double,uniform,CPU,"Ns | Ds",448,63,0.03088,0,0.0388,0.008064,0.116909,0.077744
1,double,uniform,CPU,"Ns | Ds",448,64,0.031424,0,0.039049,0.009248,0.119799,0.079721
1,double,uniform,CPU,"Ns | Ds",448,65,0.02928,0,0.03903,0.0096,0.116919,0.07791
1,double,uniform,CPU,"Ns | Ds",448,66,0.028832,0,0.03916,0.009568,0.116479,0.07756
1,double,uniform,CPU,"Ns | Ds",448,67,0.03056,0,0.03913,0.007392,0.116288,0.077082
1,double,uniform,CPU,"Ns | Ds",448,68,0.029632,0,0.03886,0.008896,0.11557,0.077388
1,double,uniform,CPU,"Ns | Ds",448,69,0.030496,0,0.03939,0.017184,0.128239,0.08707
1,double,uniform,CPU,"Ns | Ds",448,70,0.031968,0,0.03912,0.008864,0.121108,0.079952
1,double,uniform,CPU,"Ns | Ds",448,71,0.029824,0,0.03934,0.007968,0.117069,0.077132
1,double,uniform,CPU,"Ns | Ds",448,72,0.030112,0,0.039039,0.008352,0.117469,0.077503
1,double,uniform,CPU,"Ns | Ds",448,73,0.027968,0,0.039459,0.009184,0.116049,0.076611
1,double,uniform,CPU,"Ns | Ds",448,74,0.030624,0,0.038869,0.007712,0.114949,0.077205
1,double,uniform,CPU,"Ns | Ds",512,0,0.05904,0,0.044499,0.011264,0.162789,0.114803
1,double,uniform,CPU,"Ns | Ds",512,1,0.029536,0,0.040849,0.009504,0.120369,0.079889
1,double,uniform,CPU,"Ns | Ds",512,2,0.028736,0,0.040608,0.008736,0.123109,0.07808
1,double,uniform,CPU,"Ns | Ds",512,3,0.032288,0,0.076519,0.008448,0.161819,0.117255
1,double,uniform,CPU,"Ns | Ds",512,4,0.030016,0,0.040079,0.00928,0.118359,0.079375
1,double,uniform,CPU,"Ns | Ds",512,5,0.031072,0,0.040129,0.009152,0.119469,0.080353
