dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,186.972,0.00294,0.127139,51.9901,239.201,239.092
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,44,5.66362,0.00205,1.48083,0.179776,7.38175,7.32627
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,45,5.61606,0.001749,1.48289,0.182144,7.34208,7.28284
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,46,5.81533,0.00216,1.48323,0.184288,7.54366,7.48501
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,47,5.60614,0.001751,1.48071,0.18,7.32554,7.26861
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,48,5.6089,0.00187,1.48813,0.182272,7.33835,7.28117
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,49,5.632,0.00175,1.48118,0.183808,7.35877,7.29874
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,50,5.60506,0.00206,1.48242,0.183744,7.33052,7.27328
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,51,5.6335,0.001951,1.48462,0.182624,7.36131,7.3027
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,52,5.52208,0.001719,1.49353,0.184352,7.25897,7.20168
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,53,5.59955,0.00203,1.48133,0.185344,7.32643,7.26825
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,54,5.6561,0.002009,1.48212,0.183264,7.38326,7.32348
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,55,5.84621,0.00195,1.48276,0.181696,7.56834,7.51261
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,56,5.79008,0.002149,1.48724,0.185888,7.54197,7.46535
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,57,5.62762,0.002341,1.48395,0.184704,7.35893,7.29861
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,58,5.70218,0.00209,1.47757,0.184736,7.42197,7.36658
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,59,5.67437,0.00198,1.48195,0.181952,7.39664,7.34024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,60,5.55213,0.00191,1.48361,0.18416,7.28501,7.22181
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,61,5.65184,0.00204,1.4878,0.186304,7.38666,7.32798
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,62,5.45437,0.00196,1.49527,0.186272,7.19737,7.13787
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,63,5.65792,0.00182,1.48641,0.181088,7.38671,7.32723
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,64,5.61011,0.002201,1.48052,0.18432,7.33502,7.27715
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,65,5.71021,0.00188,1.4841,0.18512,7.44043,7.38131
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,66,5.72138,0.00196,1.48332,0.184672,7.44926,7.39132
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,67,5.72714,0.00189,1.48719,0.183872,7.45999,7.40009
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,68,5.9951,0.00214,1.48744,0.185536,7.74598,7.67022
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,69,5.75008,0.00207,1.48567,0.184064,7.48434,7.42189
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,70,5.43014,0.00204,1.48339,0.183456,7.15924,7.09903
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,71,5.62688,0.00228,1.48719,0.185824,7.35945,7.30217
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,72,5.66957,0.001759,1.48105,0.179552,7.39095,7.33193
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,73,5.70486,0.00172,1.4825,0.179648,7.42224,7.36873
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,74,5.85661,0.001848,1.48405,0.180384,7.5801,7.52289
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,0,13.4388,0.00252,3.60689,0.418464,17.5485,17.4667
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,1,14.1522,0.002232,3.60237,0.418048,18.2475,18.1748
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,2,13.5615,0.00222,3.5997,0.41632,17.6492,17.5797
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,3,13.4627,0.00201,3.60702,0.417024,17.5654,17.4887
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,4,13.3648,0.002279,3.60297,0.415904,17.4587,17.386
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,5,13.3606,0.00219,3.61416,0.41856,17.4653,17.3956
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,6,13.8541,0.00241,3.60212,0.419328,17.956,17.878
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,7,13.7828,0.00234,3.60604,0.420352,17.8886,17.8116
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,8,13.4293,0.00209,3.59994,0.417952,17.5171,17.4493
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,9,13.843,0.00222,3.60168,0.417888,17.95,17.8648
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,10,13.538,0.00246,3.60252,0.418368,17.6472,17.5613
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,11,13.2462,0.002378,3.6033,0.416256,17.3429,17.2681
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,12,13.4465,0.00251,3.60337,0.417248,17.5451,17.4696
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,13,13.3132,0.002179,3.60211,0.417504,17.4055,17.335
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,14,13.7748,0.00216,3.60182,0.416032,17.8716,17.7948
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,15,13.8048,0.00287,3.61892,0.43856,17.9647,17.8652
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,16,13.4494,0.00231,3.60786,0.420736,17.5678,17.4803
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,17,14.501,0.00267,3.60281,0.418272,18.6129,18.5247
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,18,13.3469,0.002259,3.6025,0.417536,17.4443,17.3692
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,19,13.9637,0.00207,3.64493,0.415392,18.0935,18.0261
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,20,13.2626,0.00215,3.60257,0.415808,17.3513,17.2832
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,21,13.6894,0.002439,3.61627,0.41776,17.804,17.7258
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,22,13.786,0.00222,3.60102,0.417664,17.8803,17.807
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,23,13.4637,0.002009,3.59694,0.417504,17.5444,17.4802
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,24,13.3498,0.002009,3.61736,0.415296,17.457,17.3844
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,25,13.964,0.00242,3.60178,0.417664,18.0617,17.9859
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,26,13.7839,0.00234,3.60554,0.416192,17.8822,17.8079
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,27,13.3885,0.002391,3.59957,0.417184,17.4832,17.4077
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,28,13.6592,0.002202,3.68119,0.417856,17.8368,17.7605
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,29,13.5036,0.002039,3.5963,0.418432,17.5888,17.5204
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,30,13.8058,0.002129,3.60121,0.41712,17.8961,17.8262
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,31,13.9412,0.002281,3.60123,0.415488,18.0311,17.9602
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,32,13.83,0.00241,3.60451,0.419168,17.9305,17.856
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,33,13.2572,0.002021,3.60042,0.417536,17.3486,17.2772
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,34,13.6667,0.0022,3.60153,0.415616,17.7558,17.6861
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,35,14.1528,0.00235,3.61719,0.4168,18.2743,18.1891
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,36,13.9231,0.00225,3.60012,0.415232,18.0129,17.9407
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,37,13.5394,0.00229,3.60717,0.417344,17.6345,17.5662
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,38,14.0044,0.00249,3.59998,0.41712,18.1701,18.024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,39,13.9268,0.00269,3.60497,0.417024,18.0285,17.9515
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,40,13.2995,0.00217,3.60233,0.415616,17.4126,17.3196
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,41,13.7708,0.002279,3.60391,0.41648,17.8711,17.7934
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,42,13.3042,0.00234,3.6046,0.416224,17.4064,17.3274
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,43,13.6314,0.0023,3.60214,0.417984,17.7303,17.6539
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,44,13.5117,0.002271,3.60122,0.41488,17.5997,17.5301
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,45,13.2287,0.00249,3.60274,0.417952,17.3279,17.2519
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,46,13.0704,0.00226,3.60155,0.41808,17.1704,17.0923
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,47,13.1315,0.00219,3.60492,0.416864,17.2276,17.1555
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,48,13.7876,0.002101,3.60535,0.415168,17.882,17.8103
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,49,13.9347,0.002479,3.6037,0.422816,18.0388,17.9637
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,50,14.155,0.00224,3.60302,0.415392,18.25,18.1757
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,51,13.0136,0.0022,3.6009,0.418528,17.1083,17.0352
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,13.1365,0.002059,3.60182,0.418144,17.244,17.1585
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,13.6621,0.00211,3.59983,0.4184,17.7652,17.6825
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,13.8757,0.00231,3.60873,0.418848,17.9946,17.9056
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,13.7716,0.00232,3.60706,0.418272,17.8706,17.7992
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,13.1113,0.00231,3.60825,0.41696,17.2401,17.1388
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,13.1561,0.002659,3.60555,0.4184,17.2712,17.1827
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,13.866,0.002671,3.6024,0.415808,17.9602,17.8869
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,13.1316,0.002171,3.60033,0.418464,17.2242,17.1526
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,13.3623,0.00243,3.60359,0.419232,17.4643,17.3876
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,13.8022,0.002339,3.6052,0.418304,17.9072,17.828
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,13.6374,0.002479,3.60413,0.417536,17.738,17.6615
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,13.232,0.002559,3.616,0.418176,17.3416,17.2688
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,13.5973,0.00182,3.59973,0.416992,17.6875,17.6159
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,13.9939,0.00221,3.60409,0.416224,18.0837,18.0164
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,13.6247,0.002131,3.59925,0.416224,17.7142,17.6423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,13.3049,0.002289,3.60595,0.419392,17.4015,17.3325
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,13.6212,0.002051,3.60126,0.415328,17.7073,17.6398
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,13.2903,0.00227,3.60138,0.417088,17.3834,17.3111
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,13.7954,0.00255,3.60369,0.415488,17.9017,17.8172
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,13.5254,0.00247,3.60151,0.421152,17.6278,17.5505
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,13.5706,0.00227,3.60161,0.415552,17.6637,17.59
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,13.4922,0.002238,3.60709,0.417216,17.587,17.5188
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,13.4147,0.002351,3.60403,0.421728,17.5196,17.4428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,26.3946,0.002379,8.25012,0.820384,35.5604,35.4674
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,25.5156,0.00239,8.22851,0.8192,34.6427,34.5657
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,25.6414,0.002198,8.2231,0.820896,34.7723,34.6876
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,25.3209,0.00211,8.21812,0.819776,34.4445,34.3609
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,25.8462,0.00264,8.22961,0.820544,34.9904,34.899
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,25.4791,0.00239,8.22721,0.8224,34.6175,34.5311
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,25.4422,0.00216,8.22389,0.820192,34.5681,34.4885
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,25.0825,0.002402,8.24087,0.819776,34.2209,34.1455
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,26.1225,0.002469,8.22631,0.818624,35.2595,35.1699
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,25.642,0.0022,8.22186,0.817472,34.7669,34.6836
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,25.926,0.00231,8.22155,0.8184,35.0514,34.9683
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,25.6887,0.0024,8.2421,0.819584,34.8282,34.7528
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,25.2372,0.0022,8.23154,0.818624,34.3653,34.2896
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,25.4188,0.00246,8.22213,0.8208,34.5462,34.4642
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,25.7021,0.002388,8.23448,0.822016,34.8396,34.761
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,25.6683,0.00219,8.21694,0.821536,34.787,34.7089
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,25.8126,0.002659,8.23611,0.818656,34.9537,34.87
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,25.9819,0.00242,8.22915,0.820352,35.12,35.0338
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,25.323,0.0024,8.23384,0.820576,34.4578,34.3798
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,25.6153,0.00279,8.2296,0.818272,34.7462,34.666
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,25.6726,0.0024,8.23163,0.820576,34.8059,34.7272
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,25.2533,0.00233,8.22913,0.818944,34.3864,34.3037
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,25.0714,0.002301,8.21578,0.818528,34.1831,34.108
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,25.5534,0.00249,8.23266,0.820064,34.6914,34.6086
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,25.5709,0.002501,8.24442,0.820576,34.7189,34.6384
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,25.55,0.00231,8.23135,0.821376,34.6829,34.605
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,25.7794,0.0023,8.22898,0.817696,34.903,34.8284
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,25.7448,0.00256,8.24012,0.818592,34.8844,34.806
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,25.4936,0.00228,8.22301,0.818656,34.6137,34.5375
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,25.9293,0.002321,8.23942,0.821056,35.069,34.9921
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,26.1582,0.00253,8.22829,0.821088,35.3031,35.2101
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,25.4272,0.00234,8.23025,0.81744,34.5613,34.4772
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,25.5195,0.00223,8.23045,0.817344,34.6579,34.5695
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,25.1891,0.00229,8.23609,0.819488,34.3262,34.247
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,25.6168,0.00234,8.2253,0.819968,34.751,34.6644
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,25.7124,0.00234,8.24631,0.820512,34.8603,34.7815
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,25.2939,0.002509,8.23468,0.81952,34.4364,34.3506
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,25.3006,0.002329,8.23019,0.821088,34.433,34.3542
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,25.4606,0.00249,8.23165,0.819136,34.5964,34.5139
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,25.5636,0.002499,8.2387,0.819584,34.7016,34.6244
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,25.0303,0.00231,8.21992,0.819168,34.157,34.0717
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,25.8145,0.002341,8.25349,0.82288,34.9803,34.8932
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,25.506,0.00252,8.2301,0.818656,34.6341,34.5572
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,25.6359,0.00239,8.23228,0.818336,34.7747,34.6889
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,25.5872,0.00224,8.2297,0.819936,34.7234,34.639
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,25.559,0.00218,8.23855,0.819456,34.7049,34.6192
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,25.5687,0.002471,8.22845,0.8184,34.7028,34.618
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,25.7171,0.0022,8.22528,0.819296,34.8477,34.7638
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,25.439,0.00232,8.22216,0.82064,34.5583,34.4842
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,25.6673,0.00231,8.22265,0.818624,34.7975,34.7109
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,25.6505,0.00209,8.22524,0.82192,34.7779,34.6998
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,25.486,0.00244,8.2263,0.816992,34.6174,34.5317
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,25.3852,0.00235,8.22228,0.81984,34.5102,34.4297
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,25.442,0.00233,8.23081,0.821536,34.5872,34.4967
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,25.4312,0.002379,8.22721,0.82032,34.5693,34.4811
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,25.6791,0.00214,8.23779,0.819296,34.8254,34.7383
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,25.822,0.0025,8.22461,0.818368,34.9525,34.8675
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,25.6546,0.002541,8.23117,0.819744,34.7919,34.708
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,25.139,0.00246,8.23244,0.818912,34.2711,34.1928
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,25.6665,0.00231,8.24047,0.8208,34.8124,34.7301
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,25.5604,0.00245,8.23297,0.819168,34.6928,34.6149
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,25.7982,0.002278,8.23123,0.81936,34.9331,34.8511
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,25.3694,0.002279,8.2218,0.819584,34.4884,34.4131
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,25.5516,0.00222,8.22239,0.821472,34.6767,34.5977
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,25.4394,0.00233,8.2183,0.82128,34.569,34.4813
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,25.0053,0.00248,8.22472,0.822496,34.1318,34.055
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,25.8537,0.0023,8.23148,0.821408,34.9895,34.9089
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,25.1627,0.0025,8.242,0.819136,34.3122,34.2264
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,25.2127,0.002361,8.22606,0.816736,34.3425,34.2579
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,25.6091,0.00257,8.22773,0.821248,34.7448,34.6606
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,25.3302,0.00235,8.24247,0.8176,34.4769,34.3926
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,24.9976,0.00293,8.23142,0.818528,34.1307,34.0504
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,25.3145,0.002391,8.23531,0.818848,34.4534,34.371
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,25.194,0.002351,8.23614,0.82048,34.3341,34.2529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,25.7861,0.00223,8.2371,0.819648,34.9212,34.8451
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,42.1416,0.00241,12.4409,1.42211,56.101,56.007
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,41.2494,0.00229,12.4302,1.42163,55.1903,55.1035
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,41.4249,0.00258,12.4291,1.41904,55.366,55.2757
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,41.0793,0.00262,12.4562,1.42154,55.0521,54.9597
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,41.3766,0.002529,12.4268,1.42086,55.3183,55.2268
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,41.3373,0.00255,12.4517,1.42224,55.3018,55.2138
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,41.2991,0.002621,12.4197,1.41914,55.2287,55.1406
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,41.1936,0.00249,12.4243,1.42301,55.1317,55.0434
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,41.3785,0.00224,12.4472,1.42406,55.3378,55.2519
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,41.2738,0.00228,12.4393,1.42163,55.2275,55.137
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,41.2475,0.00245,12.4411,1.41843,55.1952,55.1095
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,41.443,0.00264,12.4281,1.42368,55.3842,55.2974
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,41.5699,0.0025,12.4487,1.42291,55.5358,55.444
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,41.3867,0.002371,12.434,1.42102,55.3277,55.2441
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,41.337,0.00239,12.4413,1.4216,55.2903,55.2022
