dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,0.288,0.002629,0.183838,202.26,202.845,202.735
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,53.7709,0.00212,14.8241,1.42989,70.114,70.027
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,53.6806,0.00222,14.8126,1.4305,70.0165,69.9258
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,53.784,0.00252,14.819,1.42739,70.1202,70.033
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,53.6408,0.002239,14.819,1.4303,69.979,69.8924
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,53.6235,0.002119,14.7995,1.42794,69.9395,69.853
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,53.6232,0.002511,14.811,1.42739,69.9492,69.8641
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,53.7498,0.002309,14.7924,1.42694,70.0575,69.9715
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,53.5767,0.002398,14.8021,1.42966,69.8956,69.8109
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,53.6045,0.00266,14.7904,1.42579,69.9078,69.8234
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,53.6956,0.00244,14.7901,1.42701,69.9999,69.9152
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,53.7834,0.002449,14.8373,1.43098,70.1411,70.0542
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,53.6354,0.0023,14.8116,1.42774,69.9725,69.8771
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,53.7443,0.0022,14.7935,1.42947,70.0599,69.9695
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,53.6324,0.00208,14.7937,1.43088,69.9454,69.8591
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,53.73,0.00237,14.8133,1.42982,70.0651,69.9755
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,53.8542,0.00278,14.8026,1.43418,70.1801,70.0938
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,53.5257,0.00252,14.8132,1.42864,69.8606,69.77
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,53.5833,0.00222,14.773,1.42877,69.8774,69.7874
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,53.6195,0.0022,14.8047,1.42627,69.9366,69.8527
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,53.5629,0.00213,14.8843,1.43165,69.964,69.881
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,53.7377,0.00228,14.8099,1.42896,70.0703,69.9789
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,53.7082,0.00228,14.7981,1.4288,70.0223,69.9374
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,53.8007,0.00224,14.801,1.42666,70.1211,70.0306
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,53.6203,0.00217,14.8203,1.42858,69.9621,69.8714
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,53.9482,0.00218,14.8402,1.4263,70.3007,70.2169
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,53.739,0.00238,14.8663,1.42598,70.1212,70.0337
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,53.9403,0.002101,14.8068,1.4295,70.2628,70.1786
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,53.5875,0.00223,14.7846,1.42803,69.8836,69.8024
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,53.3835,0.00229,14.794,1.4305,69.7007,69.6103
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,53.6857,0.00213,14.8271,1.42771,70.0314,69.9426
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,53.8511,0.00204,14.8259,1.42835,70.1916,70.1073
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,53.776,0.002341,14.8066,1.43053,70.1059,70.0154
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,53.7572,0.002051,14.7812,1.42678,70.0507,69.9673
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,53.8718,0.00203,14.8054,1.42646,70.1918,70.1057
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,53.6249,0.00214,14.8072,1.42589,69.9448,69.8601
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,53.5761,0.002209,14.8222,1.42928,69.9163,69.8298
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,53.6268,0.00215,14.8142,1.42765,69.956,69.8708
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,53.8824,0.00217,14.782,1.43155,70.1841,70.0982
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,53.8561,0.00227,14.8269,1.43046,70.2088,70.1157
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,53.5658,0.00232,14.847,1.4287,69.9316,69.8438
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,53.8541,0.002289,14.8269,1.42714,70.1988,70.1105
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,53.7194,0.00221,14.8353,1.42822,70.0717,69.9852
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,53.7643,0.002039,14.8323,1.43491,70.12,70.0335
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,53.6387,0.00203,14.8265,1.42771,69.9796,69.895
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,53.4824,0.0024,14.8255,1.42934,69.8289,69.7396
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,53.5734,0.002331,14.8257,1.42733,69.9172,69.8288
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,53.8686,0.002179,14.7859,1.42934,70.1698,70.086
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,53.6826,0.002149,14.8036,1.42973,70.0054,69.9181
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,53.6528,0.002079,14.8193,1.42902,69.9887,69.9032
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,53.6976,0.00195,14.8036,1.4305,70.0249,69.9336
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,54.0779,0.00246,14.8129,1.42858,70.4045,70.3219
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,53.6208,0.00217,14.8285,1.42826,69.9634,69.8798
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,53.7707,0.002161,14.8315,1.42573,70.1156,70.0301
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,53.8198,0.00208,14.7813,1.42739,70.1144,70.0305
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,53.6858,0.00256,14.8046,1.42861,70.004,69.9216
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,53.651,0.00207,14.819,1.42832,69.983,69.9004
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,53.6388,0.00223,14.7878,1.42845,69.9424,69.8573
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,53.4536,0.002629,14.805,1.42931,69.7803,69.6905
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,53.7094,0.0023,14.8073,1.42902,70.0374,69.9481
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,53.8566,0.00212,14.7919,1.4263,70.1602,70.0769
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,63.5617,0.002531,27.7956,2.2577,93.7086,93.6175
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,63.3843,0.00216,27.7966,2.25754,93.5307,93.4406
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,64.3623,0.0022,27.7996,2.25155,94.504,94.4156
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,63.1728,0.00224,27.793,2.25632,93.3107,93.2243
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,63.4265,0.00219,27.7968,2.25645,93.571,93.4818
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,63.3607,0.00213,27.7966,2.25875,93.5108,93.4182
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,63.9363,0.002349,27.7944,2.26211,94.0877,93.9952
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,64.3868,0.002339,27.7957,2.2585,94.5328,94.4434
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,64.2351,0.002248,27.7979,2.25661,94.3824,94.2919
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,64.2128,0.00225,27.7953,2.25424,94.3553,94.2646
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,63.9102,0.00206,27.8013,2.24986,94.0514,93.9635
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,63.8241,0.00202,27.7935,2.2553,93.9631,93.8749
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,63.8291,0.00217,27.8004,2.25891,93.9855,93.8906
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,63.3602,0.00199,27.7939,2.25581,93.4981,93.4119
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,63.4422,0.00219,27.7967,2.25706,93.59,93.4981
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,64.3373,0.00204,27.8005,2.26621,94.4994,94.4061
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,63.277,0.00211,27.7987,2.256,93.4253,93.3339
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,63.4439,0.00212,27.8045,2.2465,93.5888,93.497
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,64.0448,0.002351,27.796,2.25846,94.1946,94.1016
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,64.2763,0.002371,27.8007,2.25859,94.4271,94.338
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,63.3835,0.00201,27.7952,2.2553,93.5246,93.4359
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,63.9224,0.00218,27.7941,2.25968,94.066,93.9783
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,63.5627,0.0022,27.8017,2.25962,93.7179,93.6262
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,64.0545,0.001981,27.8059,2.24918,94.2042,94.1115
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,63.7086,0.002111,27.8005,2.25456,93.8582,93.7657
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,63.2294,0.00236,27.7997,2.26102,93.3861,93.2925
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,63.9498,0.00216,27.796,2.2567,94.1037,94.0047
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,63.1745,0.0022,27.7975,2.25821,93.325,93.2325
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,63.6554,0.00222,27.7949,2.25962,93.8007,93.7121
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,63.7259,0.0026,27.8015,2.25328,93.8768,93.7833
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,63.9105,0.00241,27.7988,2.2577,94.0605,93.9694
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,63.0415,0.002161,27.7972,2.2664,93.2001,93.1072
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,63.5178,0.00227,27.7933,2.25776,93.6628,93.5711
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,63.4878,0.001991,27.7949,2.25869,93.6312,93.5434
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,63.7473,0.00231,27.8041,2.2559,93.9002,93.8097
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,63.5993,0.00238,27.7945,2.26006,93.7443,93.6562
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,64.387,0.002431,27.7976,2.26032,94.536,94.4474
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,64.0667,0.002011,27.7984,2.2551,94.217,94.1222
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,63.3919,0.00219,27.8033,2.2504,93.5342,93.4479
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,64.1743,0.0022,27.8016,2.25827,94.3297,94.2363
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,63.5902,0.002351,27.7941,2.2543,93.7302,93.6409
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,63.6962,0.002319,27.798,2.25667,93.8454,93.7532
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,62.8738,0.00236,27.797,2.26035,93.0265,92.9336
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,63.7536,0.002209,27.7951,2.26189,93.9042,93.8128
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,64.0304,0.00228,27.793,2.26003,94.1757,94.0857
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,63.5604,0.00206,27.7964,2.25552,93.7035,93.6144
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,63.554,0.00224,27.8056,2.25139,93.7057,93.6132
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,64.0957,0.002281,27.7962,2.26029,94.247,94.1545
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,64.7751,0.00248,27.7928,2.26157,94.9201,94.832
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,63.3818,0.00238,27.7971,2.25616,93.5254,93.4374
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,63.7173,0.00221,27.7964,2.25776,93.8682,93.7736
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,63.2623,0.00246,27.8046,2.2671,93.4296,93.3365
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,63.4112,0.0021,27.7961,2.25677,93.5599,93.4662
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,63.6009,0.00216,27.7971,2.25402,93.7416,93.6541
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,64.1553,0.00229,27.7984,2.25958,94.3034,94.2156
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,64.1953,0.00245,27.8005,2.25955,94.3484,94.2579
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,63.6865,0.00223,27.7959,2.25578,93.8357,93.7405
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,63.5298,0.00208,27.7937,2.25898,93.6796,93.5845
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,63.3212,0.002011,27.799,2.25613,93.469,93.3784
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,63.7013,0.00237,27.7999,2.25178,93.8463,93.7553
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,63.9911,0.002,27.7986,2.25891,94.1388,94.0506
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,63.9359,0.002181,27.8003,2.25853,94.0879,93.997
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,63.3782,0.002211,27.8023,2.25475,93.5308,93.4374
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,63.4534,0.002401,27.7945,2.2577,93.5953,93.508
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,63.9132,0.00225,27.7991,2.25536,94.0582,93.9699
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,63.786,0.00206,27.7932,2.25715,93.9265,93.8384
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,63.5639,0.002231,27.7975,2.25722,93.713,93.6208
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,63.8051,0.002399,27.8035,2.26192,93.9691,93.8729
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,63.6216,0.00234,27.7964,2.25824,93.7712,93.6786
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,63.1773,0.00222,27.8035,2.25568,93.3295,93.2387
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,63.73,0.002162,27.7981,2.25466,93.8779,93.7849
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,63.4079,0.00218,27.7966,2.25613,93.5559,93.4628
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,63.2589,0.00221,27.7989,2.2575,93.4066,93.3175
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,63.4964,0.00207,27.7953,2.25834,93.6429,93.5521
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,63.8205,0.002359,27.8002,2.26006,93.9744,93.8832
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,92.3077,0.002409,36.6207,3.36784,132.391,132.299
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,91.8975,0.00228,36.6142,3.37856,131.985,131.892
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,91.8133,0.002289,36.6128,3.37834,131.899,131.807
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,90.9208,0.002331,36.6251,3.37846,131.019,130.927
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,92.7761,0.002621,36.6096,3.36486,132.846,132.753
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,91.2173,0.00223,36.6145,3.38474,131.314,131.219
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,91.9445,0.00209,36.6218,3.36998,132.031,131.938
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,90.9707,0.00225,36.6194,3.44899,131.135,131.041
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,92.1413,0.002281,36.6214,3.38496,132.242,132.15
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,91.1582,0.00253,36.6182,3.39181,131.265,131.171
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,91.4574,0.002201,36.6147,3.37494,131.539,131.449
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,91.3281,0.00237,36.6183,3.36048,131.399,131.309
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,90.7763,0.00226,36.6235,3.36755,130.863,130.77
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,91.7127,0.00209,36.6153,3.37005,131.793,131.7
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,92.1234,0.00239,36.6083,3.36595,132.193,132.1
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,92.253,0.00219,36.6253,3.36618,132.339,132.247
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,91.7637,0.00222,36.6218,3.3856,131.866,131.773
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,92.2441,0.002101,36.6124,3.37072,132.32,132.229
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,91.6369,0.00253,36.622,3.37981,131.733,131.641
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,92.5925,0.00236,36.6112,3.39203,132.687,132.598
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,91.2686,0.00208,36.6108,3.37936,131.354,131.261
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,92.1687,0.0022,36.621,3.36285,132.248,132.155
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,92.7007,0.002269,36.621,3.38301,132.801,132.707
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,91.2772,0.00229,36.6208,3.37907,131.371,131.279
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,91.6533,0.00217,36.6139,3.36173,131.72,131.631
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,91.1435,0.002279,36.6249,3.37549,131.243,131.146
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,91.6615,0.002119,36.626,3.37085,131.757,131.66
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,91.8663,0.00224,36.6267,3.3705,131.958,131.866
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,91.5648,0.00251,36.6213,3.39882,131.681,131.587
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,91.2012,0.00214,36.6258,3.36157,131.287,131.191
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,92.0801,0.0022,36.6187,3.36467,132.157,132.066
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,90.9839,0.00223,36.6192,3.3929,131.093,130.998
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,91.5293,0.002412,36.6189,3.36458,131.607,131.515
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,91.4039,0.002271,36.6277,3.36042,131.491,131.394
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,91.6231,0.002161,36.6143,3.40051,131.74,131.64
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,91.7307,0.00242,36.6135,3.37869,131.821,131.725
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,91.9776,0.00243,36.6178,3.38806,132.083,131.986
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,91.2572,0.00212,36.6203,3.38678,131.362,131.266
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,92.1146,0.00231,36.6268,3.36003,132.197,132.104
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,91.9674,0.00215,36.6158,3.39715,132.074,131.983
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,92.9305,0.0025,36.6167,3.37568,133.017,132.925
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,91.8783,0.002389,36.6246,3.3775,131.974,131.883
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,92.2755,0.00219,36.6213,3.44304,132.431,132.342
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,91.2777,0.002109,36.6221,3.35987,131.353,131.262
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,91.5438,0.002478,36.6058,3.37712,131.621,131.529
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,90.4062,0.0022,36.6206,3.36365,130.489,130.393
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,91.1743,0.002371,36.6196,3.35981,131.248,131.156
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,91.2658,0.00228,36.6119,3.37507,131.353,131.255
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,91.485,0.0022,36.6187,3.37024,131.568,131.476
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,91.6437,0.00216,36.6265,3.36682,131.725,131.639
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,91.6457,0.00202,36.6206,3.3865,131.75,131.655
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,91.9049,0.002039,36.6177,3.38691,132.005,131.912
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,91.0413,0.00215,36.6233,3.36256,131.125,131.029
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,92.1779,0.00211,36.6159,3.38976,132.282,132.186
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,90.7151,0.00263,36.6252,3.37546,130.811,130.718
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,91.3907,0.00214,36.6194,3.38166,131.49,131.394
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,92.1127,0.002131,36.6086,3.37526,132.19,132.099
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,91.7105,0.00227,36.6172,3.36774,131.79,131.698
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,90.9257,0.002021,36.6226,3.36496,131.006,130.915
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,91.5358,0.00268,36.6115,3.36691,131.613,131.517
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,91.7849,0.002471,36.6288,3.38493,131.895,131.801
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,91.5612,0.00238,36.6181,3.36432,131.642,131.546
