dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"N | D",512,50,0.018944,0,0.02195,0.006176,0.085039,0.04707
1,float,uniform,CPU,"N | D",512,51,0.020256,0,0.02185,0.008288,0.089709,0.050394
1,float,uniform,CPU,"N | D",512,52,0.019008,0,0.02088,0.008352,0.086559,0.04824
1,float,uniform,CPU,"N | D",512,53,0.020288,0,0.02788,0.00736,0.09099,0.055528
1,float,uniform,CPU,"N | D",512,54,0.018048,0,0.0172,0.007712,0.072988,0.04296
1,float,uniform,CPU,"N | D",512,55,0.018656,0,0.02176,0.008672,0.087239,0.049088
1,float,uniform,CPU,"N | D",512,56,0.019744,0,0.02135,0.00576,0.084688,0.046854
1,float,uniform,CPU,"N | D",512,57,0.019072,0,0.020729,0.006848,0.082149,0.046649
1,float,uniform,CPU,"N | D",512,58,0.019264,0,0.0208,0.006976,0.085319,0.04704
1,float,uniform,CPU,"N | D",512,59,0.019808,0,0.02043,0.008288,0.086039,0.048526
1,float,uniform,CPU,"N | D",512,60,0.019648,0,0.02106,0.008704,0.088029,0.049412
1,float,uniform,CPU,"N | D",512,61,0.020352,0,0.021279,0.006528,0.083519,0.048159
1,float,uniform,CPU,"N | D",512,62,0.019648,0,0.02148,0.007552,0.089309,0.04868
1,float,uniform,CPU,"N | D",512,63,0.01952,0,0.02266,0.008,0.089469,0.05018
1,float,uniform,CPU,"N | D",512,64,0.020032,0,0.023541,0.007072,0.090729,0.050645
1,float,uniform,CPU,"N | D",512,65,0.018848,0,0.020929,0.006464,0.084739,0.046241
1,float,uniform,CPU,"N | D",512,66,0.019392,0,0.021361,0.006464,0.081869,0.047217
1,float,uniform,CPU,"N | D",512,67,0.020992,0,0.021901,0.00544,0.086249,0.048333
1,float,uniform,CPU,"N | D",512,68,0.019872,0,0.022839,0.005888,0.085599,0.048599
1,float,uniform,CPU,"N | D",512,69,0.021056,0,0.02242,0.007616,0.08917,0.051092
1,float,uniform,CPU,"N | D",512,70,0.019648,0,0.02165,0.007648,0.085339,0.048946
1,float,uniform,CPU,"N | D",512,71,0.019488,0,0.02153,0.006144,0.083179,0.047162
1,float,uniform,CPU,"N | D",512,72,0.01952,0,0.113809,0.004928,0.177298,0.138257
1,float,uniform,CPU,"N | D",512,73,0.020128,0,0.021669,0.008384,0.087649,0.050181
1,float,uniform,CPU,"N | D",512,74,0.019808,0,0.02132,0.008576,0.086019,0.049704
