dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | P | P",448,39,1.0113,0,6.66086,2.46797,10.2183,10.1401
3,float,uniform,GPU,"P | P | P | P | P | P",448,40,1.01491,0,6.6611,2.47002,10.2262,10.146
3,float,uniform,GPU,"P | P | P | P | P | P",448,41,1.01219,0,6.6557,2.46733,10.2101,10.1352
3,float,uniform,GPU,"P | P | P | P | P | P",448,42,1.01059,0,6.65925,2.46938,10.2176,10.1392
3,float,uniform,GPU,"P | P | P | P | P | P",448,43,1.01242,0,6.66139,2.46464,10.2163,10.1384
3,float,uniform,GPU,"P | P | P | P | P | P",448,44,1.0137,0,6.66124,2.47123,10.2222,10.1462
3,float,uniform,GPU,"P | P | P | P | P | P",448,45,1.01498,0,6.66154,2.46957,10.2239,10.1461
3,float,uniform,GPU,"P | P | P | P | P | P",448,46,1.01194,0,6.6644,2.46365,10.2198,10.14
3,float,uniform,GPU,"P | P | P | P | P | P",448,47,1.01213,0,6.65456,2.46931,10.2121,10.136
3,float,uniform,GPU,"P | P | P | P | P | P",448,48,1.01197,0,6.65515,2.46922,10.2124,10.1363
3,float,uniform,GPU,"P | P | P | P | P | P",448,49,1.01206,0,6.66314,2.4679,10.2215,10.1431
3,float,uniform,GPU,"P | P | P | P | P | P",448,50,1.01312,0,6.65879,2.46733,10.215,10.1392
3,float,uniform,GPU,"P | P | P | P | P | P",448,51,1.01328,0,6.66276,2.51731,10.268,10.1933
3,float,uniform,GPU,"P | P | P | P | P | P",448,52,1.01558,0,6.65856,2.46682,10.218,10.141
3,float,uniform,GPU,"P | P | P | P | P | P",448,53,1.00944,0,6.65601,2.4696,10.2131,10.135
3,float,uniform,GPU,"P | P | P | P | P | P",448,54,1.01104,0,6.66013,2.46854,10.2239,10.1397
3,float,uniform,GPU,"P | P | P | P | P | P",448,55,1.01155,0,6.6564,2.46845,10.2146,10.1364
3,float,uniform,GPU,"P | P | P | P | P | P",448,56,1.01398,0,6.66162,2.46765,10.2197,10.1432
3,float,uniform,GPU,"P | P | P | P | P | P",448,57,1.0128,0,6.66313,2.47286,10.2288,10.1488
3,float,uniform,GPU,"P | P | P | P | P | P",448,58,1.01267,0,6.65795,2.4672,10.216,10.1378
3,float,uniform,GPU,"P | P | P | P | P | P",448,59,1.0137,0,6.65397,2.47104,10.2149,10.1387
3,float,uniform,GPU,"P | P | P | P | P | P",448,60,1.01216,0,6.66021,2.46931,10.2199,10.1417
3,float,uniform,GPU,"P | P | P | P | P | P",448,61,1.01155,0,6.64946,2.46906,10.2049,10.1301
3,float,uniform,GPU,"P | P | P | P | P | P",448,62,1.01078,0,6.65876,2.46819,10.2146,10.1377
3,float,uniform,GPU,"P | P | P | P | P | P",448,63,1.01152,0,6.66085,2.46806,10.216,10.1404
3,float,uniform,GPU,"P | P | P | P | P | P",448,64,1.01216,0,6.65858,2.46822,10.2124,10.139
3,float,uniform,GPU,"P | P | P | P | P | P",448,65,1.01258,0,6.65852,2.47494,10.2228,10.146
3,float,uniform,GPU,"P | P | P | P | P | P",448,66,1.01533,0,6.66031,2.4673,10.2224,10.1429
3,float,uniform,GPU,"P | P | P | P | P | P",448,67,1.01222,0,6.65421,2.4751,10.2236,10.1415
3,float,uniform,GPU,"P | P | P | P | P | P",448,68,1.01306,0,6.6602,2.46966,10.2239,10.1429
3,float,uniform,GPU,"P | P | P | P | P | P",448,69,1.01386,0,6.65915,2.46326,10.2138,10.1363
3,float,uniform,GPU,"P | P | P | P | P | P",448,70,1.01014,0,6.66326,2.49898,10.2502,10.1724
3,float,uniform,GPU,"P | P | P | P | P | P",448,71,1.01405,0,6.65967,2.46598,10.2152,10.1397
3,float,uniform,GPU,"P | P | P | P | P | P",448,72,1.01254,0,6.66165,2.46714,10.2167,10.1413
3,float,uniform,GPU,"P | P | P | P | P | P",448,73,1.01376,0,6.65676,2.46941,10.2166,10.1399
3,float,uniform,GPU,"P | P | P | P | P | P",448,74,1.01309,0,6.66564,2.4656,10.2236,10.1443
3,float,uniform,GPU,"P | P | P | P | P | P",512,0,1.48458,0,9.27518,3.67229,14.508,14.432
3,float,uniform,GPU,"P | P | P | P | P | P",512,1,1.48198,0,9.28129,3.66611,14.5096,14.4294
3,float,uniform,GPU,"P | P | P | P | P | P",512,2,1.48333,0,9.27906,3.67414,14.5148,14.4365
3,float,uniform,GPU,"P | P | P | P | P | P",512,3,1.48557,0,9.29105,3.6888,14.5526,14.4654
3,float,uniform,GPU,"P | P | P | P | P | P",512,4,1.48282,0,9.27503,3.69286,14.5283,14.4507
3,float,uniform,GPU,"P | P | P | P | P | P",512,5,1.488,0,9.28976,3.69731,14.5623,14.4751
3,float,uniform,GPU,"P | P | P | P | P | P",512,6,1.48365,0,9.27383,3.68893,14.524,14.4464
3,float,uniform,GPU,"P | P | P | P | P | P",512,7,1.48266,0,9.27763,3.69331,14.5313,14.4536
3,float,uniform,GPU,"P | P | P | P | P | P",512,8,1.48106,0,9.27558,3.6743,14.5093,14.4309
3,float,uniform,GPU,"P | P | P | P | P | P",512,9,1.48426,0,9.28303,3.7183,14.5665,14.4856
3,float,uniform,GPU,"P | P | P | P | P | P",512,10,1.48557,0,9.27952,3.67984,14.5252,14.4449
3,float,uniform,GPU,"P | P | P | P | P | P",512,11,1.484,0,9.28048,3.68544,14.5269,14.4499
3,float,uniform,GPU,"P | P | P | P | P | P",512,12,1.48486,0,9.28637,3.67491,14.5284,14.4461
3,float,uniform,GPU,"P | P | P | P | P | P",512,13,1.48285,0,9.29388,3.67174,14.5264,14.4485
3,float,uniform,GPU,"P | P | P | P | P | P",512,14,1.48355,0,9.27658,3.67677,14.515,14.4369
3,float,uniform,GPU,"P | P | P | P | P | P",512,15,1.48099,0,9.28088,3.68938,14.5311,14.4512
3,float,uniform,GPU,"P | P | P | P | P | P",512,16,1.48426,0,9.27772,3.67856,14.5209,14.4405
3,float,uniform,GPU,"P | P | P | P | P | P",512,17,1.48317,0,9.29155,3.67315,14.5287,14.4479
3,float,uniform,GPU,"P | P | P | P | P | P",512,18,1.4825,0,9.28801,3.67446,14.525,14.445
3,float,uniform,GPU,"P | P | P | P | P | P",512,19,1.48458,0,9.2778,3.68726,14.5256,14.4496
3,float,uniform,GPU,"P | P | P | P | P | P",512,20,1.48976,0,9.28397,3.69094,14.5445,14.4647
3,float,uniform,GPU,"P | P | P | P | P | P",512,21,1.48461,0,9.28096,3.684,14.5261,14.4496
3,float,uniform,GPU,"P | P | P | P | P | P",512,22,1.48259,0,9.28119,3.68237,14.5244,14.4461
3,float,uniform,GPU,"P | P | P | P | P | P",512,23,1.48166,0,9.28882,3.68502,14.5339,14.4555
3,float,uniform,GPU,"P | P | P | P | P | P",512,24,1.48342,0,9.28371,3.67162,14.5198,14.4387
3,float,uniform,GPU,"P | P | P | P | P | P",512,25,1.48125,0,9.27988,3.67763,14.5171,14.4388
3,float,uniform,GPU,"P | P | P | P | P | P",512,26,1.48304,0,9.27597,3.69898,14.5373,14.458
3,float,uniform,GPU,"P | P | P | P | P | P",512,27,1.48979,0,9.28295,3.6727,14.5282,14.4454
3,float,uniform,GPU,"P | P | P | P | P | P",512,28,1.48589,0,9.28376,3.67754,14.5253,14.4472
3,float,uniform,GPU,"P | P | P | P | P | P",512,29,1.48058,0,9.27812,3.68595,14.5232,14.4446
3,float,uniform,GPU,"P | P | P | P | P | P",512,30,1.48176,0,9.28236,3.67514,14.5191,14.4393
3,float,uniform,GPU,"P | P | P | P | P | P",512,31,1.4824,0,9.28661,3.71293,14.5633,14.4819
3,float,uniform,GPU,"P | P | P | P | P | P",512,32,1.48298,0,9.28498,3.67782,14.5249,14.4458
3,float,uniform,GPU,"P | P | P | P | P | P",512,33,1.48294,0,9.27915,3.6928,14.5348,14.4549
3,float,uniform,GPU,"P | P | P | P | P | P",512,34,1.48525,0,9.28258,3.66982,14.5177,14.4377
3,float,uniform,GPU,"P | P | P | P | P | P",512,35,1.48198,0,9.2875,3.66867,14.5156,14.4382
3,float,uniform,GPU,"P | P | P | P | P | P",512,36,1.48202,0,9.28604,3.68355,14.5282,14.4516
3,float,uniform,GPU,"P | P | P | P | P | P",512,37,1.48186,0,9.27683,3.67197,14.509,14.4307
3,float,uniform,GPU,"P | P | P | P | P | P",512,38,1.4823,0,9.28054,3.67165,14.5121,14.4345
3,float,uniform,GPU,"P | P | P | P | P | P",512,39,1.48237,0,9.27558,3.68992,14.5292,14.4479
3,float,uniform,GPU,"P | P | P | P | P | P",512,40,1.48541,0,9.28089,3.68944,14.5313,14.4557
3,float,uniform,GPU,"P | P | P | P | P | P",512,41,1.48112,0,9.28368,3.68566,14.531,14.4505
3,float,uniform,GPU,"P | P | P | P | P | P",512,42,1.48202,0,9.28367,3.67299,14.5182,14.4387
3,float,uniform,GPU,"P | P | P | P | P | P",512,43,1.48259,0,9.28856,3.69072,14.5384,14.4619
3,float,uniform,GPU,"P | P | P | P | P | P",512,44,1.48259,0,9.27681,3.67197,14.5116,14.4314
3,float,uniform,GPU,"P | P | P | P | P | P",512,45,1.4823,0,9.27909,3.69302,14.5321,14.4544
3,float,uniform,GPU,"P | P | P | P | P | P",512,46,1.48294,0,9.28524,3.70922,14.5576,14.4774
3,float,uniform,GPU,"P | P | P | P | P | P",512,47,1.48368,0,9.27512,3.6768,14.513,14.4356
3,float,uniform,GPU,"P | P | P | P | P | P",512,48,1.48278,0,9.28638,3.70083,14.549,14.47
3,float,uniform,GPU,"P | P | P | P | P | P",512,49,1.4807,0,9.28068,3.69565,14.5351,14.457
3,float,uniform,GPU,"P | P | P | P | P | P",512,50,1.4865,0,9.27046,3.67565,14.5117,14.4326
3,float,uniform,GPU,"P | P | P | P | P | P",512,51,1.48403,0,9.28614,3.66346,14.5149,14.4336
3,float,uniform,GPU,"P | P | P | P | P | P",512,52,1.48323,0,9.28341,3.67318,14.5184,14.4398
3,float,uniform,GPU,"P | P | P | P | P | P",512,53,1.48502,0,9.28595,3.68166,14.5325,14.4526
3,float,uniform,GPU,"P | P | P | P | P | P",512,54,1.48358,0,9.27909,3.68653,14.5275,14.4492
3,float,uniform,GPU,"P | P | P | P | P | P",512,55,1.48115,0,9.2772,3.6801,14.5167,14.4384
3,float,uniform,GPU,"P | P | P | P | P | P",512,56,1.48227,0,9.27431,3.69408,14.5295,14.4507
3,float,uniform,GPU,"P | P | P | P | P | P",512,57,1.48086,0,9.28026,3.6872,14.5253,14.4483
3,float,uniform,GPU,"P | P | P | P | P | P",512,58,1.4839,0,9.28029,3.67965,14.5245,14.4438
3,float,uniform,GPU,"P | P | P | P | P | P",512,59,1.48454,0,9.2818,3.6889,14.5389,14.4552
3,float,uniform,GPU,"P | P | P | P | P | P",512,60,1.48416,0,9.28183,3.6768,14.5257,14.4428
3,float,uniform,GPU,"P | P | P | P | P | P",512,61,1.48429,0,9.2821,3.70746,14.5508,14.4738
3,float,uniform,GPU,"P | P | P | P | P | P",512,62,1.48512,0,9.28023,3.67251,14.5124,14.4379
3,float,uniform,GPU,"P | P | P | P | P | P",512,63,1.47946,0,9.28167,3.66925,14.5096,14.4304
3,float,uniform,GPU,"P | P | P | P | P | P",512,64,1.48387,0,9.28028,3.7233,14.566,14.4874
3,float,uniform,GPU,"P | P | P | P | P | P",512,65,1.4856,0,9.28616,3.67866,14.5295,14.4504
3,float,uniform,GPU,"P | P | P | P | P | P",512,66,1.48214,0,9.28025,3.68285,14.5252,14.4452
3,float,uniform,GPU,"P | P | P | P | P | P",512,67,1.4831,0,9.29095,3.68912,14.5459,14.4632
3,float,uniform,GPU,"P | P | P | P | P | P",512,68,1.48486,0,9.28244,3.6751,14.5171,14.4424
3,float,uniform,GPU,"P | P | P | P | P | P",512,69,1.48109,0,9.28127,3.70781,14.5495,14.4702
3,float,uniform,GPU,"P | P | P | P | P | P",512,70,1.48067,0,9.28854,3.68109,14.5299,14.4503
3,float,uniform,GPU,"P | P | P | P | P | P",512,71,1.48317,0,9.29555,3.66586,14.5246,14.4446
3,float,uniform,GPU,"P | P | P | P | P | P",512,72,1.48538,0,9.27862,3.67373,14.5179,14.4377
3,float,uniform,GPU,"P | P | P | P | P | P",512,73,1.48317,0,9.27905,3.68016,14.5227,14.4424
3,float,uniform,GPU,"P | P | P | P | P | P",512,74,1.48214,0,9.28634,3.67862,14.5303,14.4471
