dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ds | Ds",64,0,183.557,0,0.03546,51.5534,235.239,235.146
1,float,uniform,GPU,"Ds | Ds",512,6,0.011392,0,0.01851,0.00448,0.069629,0.034382
1,float,uniform,GPU,"Ds | Ds",512,7,0.012032,0,0.01808,0.005376,0.070629,0.035488
1,float,uniform,GPU,"Ds | Ds",512,8,0.01136,0,0.0186,0.00528,0.069699,0.03524
1,float,uniform,GPU,"Ds | Ds",512,9,0.010784,0,0.01844,0.007808,0.069599,0.037032
1,float,uniform,GPU,"Ds | Ds",512,10,0.010752,0,0.017941,0.005376,0.067269,0.034069
1,float,uniform,GPU,"Ds | Ds",512,11,0.012032,0,0.01799,0.0056,0.07012,0.035622
1,float,uniform,GPU,"Ds | Ds",512,12,0.010656,0,0.0182,0.005376,0.067389,0.034232
1,float,uniform,GPU,"Ds | Ds",512,13,0.013888,0,0.0185,0.005216,0.07116,0.037604
1,float,uniform,GPU,"Ds | Ds",512,14,0.010304,0,0.0182,0.005504,0.067489,0.034008
1,float,uniform,GPU,"Ds | Ds",512,15,0.012064,0,0.01787,0.005248,0.06983,0.035182
1,float,uniform,GPU,"Ds | Ds",512,16,0.011392,0,0.018229,0.004864,0.067229,0.034485
1,float,uniform,GPU,"Ds | Ds",512,17,0.010336,0,0.01852,0.004992,0.067509,0.033848
1,float,uniform,GPU,"Ds | Ds",512,18,0.009248,0,0.017999,0.005472,0.066439,0.032719
1,float,uniform,GPU,"Ds | Ds",512,19,0.009536,0,0.018729,0.004384,0.067009,0.032649
1,float,uniform,GPU,"Ds | Ds",512,20,0.012288,0,0.01812,0.005632,0.170138,0.03604
1,float,uniform,GPU,"Ds | Ds",512,21,0.011008,0,0.018341,0.00736,0.071799,0.036709
1,float,uniform,GPU,"Ds | Ds",512,22,0.011104,0,0.01867,0.005632,0.06985,0.035406
1,float,uniform,GPU,"Ds | Ds",512,23,0.012608,0,0.01809,0.005856,0.071339,0.036554
1,float,uniform,GPU,"Ds | Ds",512,24,0.010368,0,0.01799,0.00512,0.06725,0.033478
1,float,uniform,GPU,"Ds | Ds",512,25,0.010592,0,0.018269,0.004576,0.067409,0.033437
1,float,uniform,GPU,"Ds | Ds",512,26,0.011296,0,0.018349,0.005632,0.071979,0.035277
1,float,uniform,GPU,"Ds | Ds",512,27,0.01296,0,0.01789,0.005536,0.06989,0.036386
1,float,uniform,GPU,"Ds | Ds",512,28,0.012512,0,0.018239,0.005344,0.069879,0.036095
1,float,uniform,GPU,"Ds | Ds",512,29,0.011808,0,0.018239,0.006272,0.072499,0.036319
1,float,uniform,GPU,"Ds | Ds",512,30,0.011264,0,0.01643,0.006656,0.063269,0.03435
1,float,uniform,GPU,"Ds | Ds",512,31,0.010976,0,0.01859,0.005504,0.0713,0.03507
1,float,uniform,GPU,"Ds | Ds",512,32,0.010112,0,0.01841,0.0056,0.06757,0.034122
1,float,uniform,GPU,"Ds | Ds",512,33,0.01072,0,0.0185,0.005312,0.06786,0.034532
1,float,uniform,GPU,"Ds | Ds",512,34,0.010336,0,0.01804,0.005408,0.068479,0.033784
1,float,uniform,GPU,"Ds | Ds",512,35,0.014432,0,0.01853,0.00528,0.07265,0.038242
1,float,uniform,GPU,"Ds | Ds",512,36,0.011808,0,0.01864,0.005792,0.075129,0.03624
1,float,uniform,GPU,"Ds | Ds",512,37,0.010208,0,0.01797,0.005312,0.06726,0.03349
1,float,uniform,GPU,"Ds | Ds",512,38,0.012288,0,0.018359,0.0056,0.070209,0.036247
1,float,uniform,GPU,"Ds | Ds",512,39,0.0112,0,0.01821,0.005248,0.06749,0.034658
1,float,uniform,GPU,"Ds | Ds",512,40,0.012096,0,0.018459,0.005312,0.069189,0.035867
1,float,uniform,GPU,"Ds | Ds",512,41,0.010176,0,0.01812,0.005408,0.066759,0.033704
1,float,uniform,GPU,"Ds | Ds",512,42,0.010304,0,0.01813,0.00544,0.067849,0.033874
1,float,uniform,GPU,"Ds | Ds",512,43,0.010944,0,0.01434,0.00624,0.059509,0.031524
1,float,uniform,GPU,"Ds | Ds",512,44,0.011392,0,0.018569,0.005184,0.070009,0.035145
1,float,uniform,GPU,"Ds | Ds",512,45,0.01024,0,0.0181,0.005504,0.066829,0.033844
1,float,uniform,GPU,"Ds | Ds",512,46,0.010112,0,0.01903,0.004384,0.06719,0.033526
1,float,uniform,GPU,"Ds | Ds",512,47,0.010432,0,0.0179,0.005312,0.066569,0.033644
1,float,uniform,GPU,"Ds | Ds",512,48,0.010528,0,0.018381,0.005472,0.069969,0.034381
1,float,uniform,GPU,"Ds | Ds",512,49,0.012576,0,0.01834,0.005504,0.070129,0.03642
1,float,uniform,GPU,"Ds | Ds",512,50,0.01024,0,0.025099,0.005728,0.076809,0.041067
1,float,uniform,GPU,"Ds | Ds",512,51,0.012864,0,0.01835,0.005248,0.07164,0.036462
1,float,uniform,GPU,"Ds | Ds",512,52,0.011232,0,0.018319,0.005184,0.067199,0.034735
1,float,uniform,GPU,"Ds | Ds",512,53,0.010688,0,0.01834,0.006304,0.06945,0.035332
1,float,uniform,GPU,"Ds | Ds",512,54,0.014688,0,0.01825,0.005184,0.071359,0.038122
1,float,uniform,GPU,"Ds | Ds",512,55,0.012288,0,0.014599,0.008128,0.064179,0.035015
1,float,uniform,GPU,"Ds | Ds",512,56,0.01072,0,0.01451,0.00656,0.06081,0.03179
1,float,uniform,GPU,"Ds | Ds",512,57,0.0136,0,0.01837,0.004672,0.071469,0.036642
1,float,uniform,GPU,"Ds | Ds",512,58,0.011136,0,0.0187,0.005152,0.0677,0.034988
1,float,uniform,GPU,"Ds | Ds",512,59,0.011168,0,0.018549,0.005824,0.068149,0.035541
1,float,uniform,GPU,"Ds | Ds",512,60,0.01104,0,0.01824,0.0056,0.0699,0.03488
1,float,uniform,GPU,"Ds | Ds",512,61,0.009952,0,0.022969,0.005152,0.073389,0.038073
1,float,uniform,GPU,"Ds | Ds",512,62,0.013024,0,0.018231,0.005504,0.069499,0.036759
1,float,uniform,GPU,"Ds | Ds",512,63,0.010528,0,0.01877,0.00736,0.07064,0.036658
1,float,uniform,GPU,"Ds | Ds",512,64,0.010208,0,0.01798,0.0064,0.06768,0.034588
1,float,uniform,GPU,"Ds | Ds",512,65,0.012832,0,0.01849,0.006944,0.07297,0.038266
1,float,uniform,GPU,"Ds | Ds",512,66,0.011104,0,0.018429,0.005856,0.068299,0.035389
1,float,uniform,GPU,"Ds | Ds",512,67,0.014208,0,0.018609,0.005728,0.072179,0.038545
1,float,uniform,GPU,"Ds | Ds",512,68,0.010624,0,0.0183,0.006464,0.07024,0.035388
1,float,uniform,GPU,"Ds | Ds",512,69,0.010016,0,0.01548,0.006496,0.060469,0.031992
1,float,uniform,GPU,"Ds | Ds",512,70,0.011648,0,0.018129,0.005536,0.068239,0.035313
1,float,uniform,GPU,"Ds | Ds",512,71,0.0112,0,0.01856,0.005376,0.07346,0.035136
1,float,uniform,GPU,"Ds | Ds",512,72,0.010912,0,0.0182,0.005856,0.068089,0.034968
1,float,uniform,GPU,"Ds | Ds",512,73,0.010464,0,0.01774,0.00544,0.06728,0.033644
1,float,uniform,GPU,"Ds | Ds",512,74,0.010304,0,0.01869,0.005504,0.06722,0.034498
