dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,35,42.11,0.00239,13.9352,3.19891,59.3451,59.2465
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,36,41.8402,0.002389,13.9332,3.20173,59.0755,58.9775
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,37,42.0604,0.00257,13.9352,3.2041,59.303,59.2023
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,38,41.9247,0.00211,13.9293,3.20742,59.1662,59.0636
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,39,41.8611,0.00253,13.9284,3.20122,59.0896,58.9932
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,40,41.7904,0.002369,13.932,3.20278,59.0254,58.9275
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,41,41.7086,0.00257,13.9339,3.20259,58.9448,58.8477
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,42,42.038,0.00241,13.9384,3.19754,59.2727,59.1764
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,43,41.9041,0.002402,13.9498,3.2033,59.1596,59.0596
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,44,42.1114,0.00257,13.9421,3.20243,59.3542,59.2585
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,45,41.9954,0.00235,13.9331,3.19757,59.229,59.1284
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,46,41.8577,0.00243,13.9394,3.20506,59.1056,59.0046
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,47,41.9585,0.00269,13.9314,3.19994,59.187,59.0925
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,48,41.9858,0.00241,13.9394,3.20656,59.2337,59.1342
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,49,42.1811,0.002711,13.9356,3.20106,59.4154,59.3205
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,50,41.9419,0.00225,13.9317,3.20362,59.177,59.0795
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,51,42.0745,0.002471,13.9341,3.20317,59.3129,59.2143
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,52,41.9065,0.002361,13.9322,3.2055,59.1436,59.0465
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,53,42.2637,0.002281,13.9345,3.2024,59.5041,59.4028
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,54,42.0133,0.00234,13.9344,3.20304,59.2529,59.153
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,55,42.2915,0.00246,13.9645,3.20086,59.5583,59.4593
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,56,42.1364,0.002511,13.9302,3.20016,59.374,59.2692
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,57,42.0002,0.00221,13.9349,3.20102,59.2354,59.1383
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,58,42.0409,0.00246,13.9303,3.20182,59.2683,59.1755
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,59,41.9942,0.002589,13.9406,3.19994,59.2344,59.1373
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,60,42.4782,0.0027,13.9329,3.20262,59.7175,59.6164
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,61,42.3701,0.00223,13.9339,3.20294,59.6063,59.5092
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,62,42.0069,0.00236,13.928,3.19994,59.2345,59.1372
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,63,42.446,0.002251,13.9336,3.20336,59.6859,59.5852
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,64,41.8269,0.002589,13.9311,3.20474,59.0647,58.9654
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,65,41.9956,0.00267,13.9298,3.20566,59.2328,59.1337
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,66,42.0786,0.00237,13.9307,3.20019,59.315,59.2118
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,67,42.0136,0.00239,13.942,3.20694,59.2631,59.1649
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,68,41.9594,0.00253,13.9349,3.20237,59.2011,59.0991
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,69,41.9104,0.00238,13.9276,3.19891,59.1354,59.0393
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,70,41.9189,0.00239,13.9352,3.20438,59.1617,59.0609
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,71,42.1662,0.002469,13.9333,3.20195,59.4008,59.3039
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,72,41.9001,0.00231,13.949,3.20448,59.1538,59.0558
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,73,42.0599,0.00264,13.9315,3.2055,59.2996,59.1996
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,74,41.8473,0.00253,13.9308,3.20566,59.0845,58.9863
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,0,65.498,0.0025,26.6008,5.08717,97.2961,97.1885
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,1,65.2892,0.00254,26.6063,5.0871,97.0938,96.9852
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,2,64.8309,0.00272,26.6035,5.08486,96.6342,96.522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,3,64.8255,0.0026,26.6036,5.08986,96.6262,96.5216
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,4,65.1192,0.00238,26.6097,5.0921,96.93,96.8234
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,5,64.8156,0.002511,26.603,5.08899,96.612,96.5101
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,6,64.539,0.002439,26.5999,5.09101,96.3359,96.2324
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,7,65.0233,0.00232,26.6029,5.08554,96.8214,96.714
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,8,64.646,0.002511,26.6177,5.08797,96.4574,96.3542
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,9,64.5675,0.00254,26.6061,5.09066,96.3706,96.2667
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,10,64.7834,0.00274,26.6008,5.08413,96.5788,96.4711
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,11,64.858,0.00286,26.6016,5.08925,96.6578,96.5517
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,12,65.0809,0.002472,26.605,5.08602,96.8784,96.7743
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,13,65.8314,0.00274,26.6063,5.08717,97.6328,97.5275
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,14,64.9057,0.00271,26.6083,5.08544,96.7062,96.6022
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,15,64.9988,0.002509,26.6041,5.08954,96.8012,96.6949
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,16,64.7235,0.002741,26.6059,5.0863,96.5222,96.4184
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,17,65.25,0.002501,26.6044,5.08784,97.0484,96.9447
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,18,65.0546,0.002652,26.6006,5.08877,96.852,96.7466
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,19,64.7328,0.00273,26.6148,5.08998,96.5479,96.4403
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,20,64.5672,0.002831,26.6133,5.08483,96.3726,96.2682
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,21,64.6852,0.00226,26.6104,5.0863,96.4891,96.3842
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,22,64.35,0.00255,26.6122,5.08906,96.1558,96.0538
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,23,65.1542,0.00267,26.6044,5.08816,96.9527,96.8495
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,24,65.187,0.00293,26.605,5.08941,96.9848,96.8843
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,25,65.3959,0.00232,26.6048,5.08195,97.1876,97.085
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,26,64.6115,0.002339,26.6056,5.08963,96.4166,96.309
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,27,65.2833,0.002499,26.6085,5.0904,97.0967,96.9846
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,28,64.7861,0.00257,26.6027,5.08982,96.586,96.4812
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,29,64.6148,0.00249,26.6105,5.0905,96.4281,96.3183
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,30,64.7269,0.00238,26.6098,5.08611,96.5296,96.4251
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,31,65.0494,0.00256,26.6092,5.0871,96.8519,96.7482
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,32,64.7589,0.00252,26.6064,5.08602,96.5609,96.4539
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,33,64.733,0.00265,26.6087,5.08355,96.5286,96.4279
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,34,65.4589,0.00277,26.6013,5.08858,97.2608,97.1516
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,35,64.756,0.00268,26.6063,5.08662,96.5591,96.4517
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,36,64.3509,0.002371,26.6018,5.08736,96.1515,96.0425
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,37,64.3999,0.002609,26.6043,5.08749,96.1993,96.0944
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,38,64.663,0.002809,26.6057,5.08499,96.4636,96.3565
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,39,64.7816,0.00267,26.6058,5.08499,96.5802,96.4751
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,40,64.4988,0.002501,26.609,5.08483,96.3028,96.1951
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,41,64.7347,0.00252,26.611,5.0865,96.5383,96.4347
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,42,64.8389,0.002549,26.6032,5.0873,96.6376,96.532
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,43,64.5417,0.00236,26.6025,5.09626,96.3491,96.2428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,44,64.5953,0.00278,26.604,5.09155,96.3999,96.2936
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,45,65.109,0.00276,26.6135,5.08035,96.9039,96.8056
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,46,64.4151,0.002292,26.6072,5.09014,96.2194,96.1148
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,47,64.8077,0.00253,26.605,5.08573,96.612,96.5009
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,48,64.8968,0.002862,26.6085,5.08704,96.7011,96.5952
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,49,65.0743,0.00275,26.6132,5.09197,96.8854,96.7821
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,50,64.6634,0.0024,26.6034,5.09075,96.4644,96.3599
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,51,64.6754,0.00241,26.6098,5.08717,96.4807,96.3747
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,52,64.7185,0.00258,26.6021,5.0881,96.5147,96.4112
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,53,64.251,0.00264,26.6041,5.08528,96.045,95.943
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,54,64.7012,0.00239,26.6157,5.08656,96.5151,96.4059
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,55,64.8825,0.002559,26.6026,5.08931,96.6814,96.577
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,56,64.8916,0.00261,26.6078,5.08704,96.6925,96.5891
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,57,65.6191,0.00254,26.6055,5.0856,97.4124,97.3127
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,58,64.3484,0.00247,26.6044,5.0881,96.146,96.0433
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,59,65.0445,0.00254,26.6041,5.09056,96.8461,96.7417
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,60,64.907,0.00263,26.6102,5.08611,96.7331,96.606
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,61,64.6951,0.00237,26.6127,5.08669,96.5007,96.3969
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,62,65.1747,0.00265,26.6034,5.09453,96.9806,96.8752
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,63,65.2305,0.0026,26.608,5.08586,97.0309,96.927
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,64,64.9354,0.00251,26.6094,5.0896,96.7458,96.6369
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,65,64.8698,0.002871,26.6068,5.08371,96.6703,96.5631
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,66,64.5465,0.00271,26.6176,5.08797,96.3583,96.2548
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,67,64.7357,0.0026,26.6017,5.08768,96.5328,96.4276
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,68,65.5802,0.002542,26.6064,5.08541,97.3823,97.2745
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,69,64.6951,0.00254,26.6117,5.0896,96.5049,96.3989
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,70,64.7146,0.0028,26.6024,5.08595,96.5111,96.4057
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,71,64.6989,0.00241,26.6064,5.08678,96.5025,96.3945
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,72,65.0444,0.002901,26.6105,5.09018,96.8544,96.748
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,73,64.8357,0.00259,26.6037,5.08586,96.6324,96.5278
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",448,74,64.8739,0.002389,26.6071,5.08918,96.6815,96.5725
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,0,96.3317,0.002799,34.9014,7.60147,138.947,138.837
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,1,95.4633,0.0027,34.8991,7.59741,138.074,137.962
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,2,95.3816,0.00262,34.9034,7.60026,138.002,137.888
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,3,95.1478,0.00256,34.9084,7.59085,137.754,137.65
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,4,95.4756,0.002389,34.9045,7.59277,138.086,137.975
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,5,95.2467,0.0026,34.9028,7.59683,137.862,137.749
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,6,95.0855,0.00279,34.9017,7.60426,137.702,137.594
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,7,95.374,0.00261,34.9107,7.59133,137.99,137.879
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,8,95.1651,0.00274,34.9064,7.58832,137.771,137.663
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,9,95.1174,0.00274,34.8989,7.60768,137.735,137.627
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,10,95.0789,0.002629,34.9031,7.59952,137.69,137.584
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,11,95.2443,0.00254,34.9017,7.59402,137.849,137.743
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,12,95.2097,0.00275,34.8986,7.59549,137.812,137.707
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,13,95.0096,0.00235,34.8976,7.59622,137.616,137.506
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,14,95.2291,0.00264,34.9082,7.58829,137.839,137.728
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,15,95.0427,0.002751,34.9026,7.60182,137.656,137.55
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,16,94.8579,0.002491,34.9042,7.59568,137.469,137.36
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,17,95.0567,0.0027,34.9031,7.59354,137.663,137.556
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,18,94.9611,0.002579,34.9074,7.59197,137.571,137.463
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,19,95.8184,0.00239,34.9049,7.60086,138.433,138.327
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,20,95.4641,0.00283,34.8983,7.60925,138.08,137.974
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,21,95.1844,0.002461,34.9065,7.59555,137.8,137.689
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,22,95.2328,0.00281,34.9022,7.60106,137.851,137.739
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,23,95.0243,0.002651,34.8955,7.60371,137.632,137.526
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,24,95.6079,0.002611,34.9072,7.60227,138.23,138.12
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,25,95.0295,0.00274,34.9075,7.60781,137.658,137.548
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,26,95.2932,0.002721,34.8993,7.59677,137.902,137.792
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,27,97.0978,0.00251,34.9006,7.59798,139.708,139.599
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,28,95.4449,0.002581,34.9027,7.59856,138.061,137.949
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,29,95.26,0.00257,34.9071,7.59517,137.872,137.765
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,30,95.0333,0.00275,34.9046,7.5984,137.649,137.539
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,31,94.8744,0.00261,34.9023,7.60278,137.492,137.382
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,32,95.4657,0.002621,34.903,7.59574,138.074,137.967
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,33,95.3946,0.00267,34.9017,7.60317,138.011,137.902
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,34,95.5327,0.00274,34.8973,7.59958,138.138,138.032
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,35,95.1796,0.002381,34.9052,7.59562,137.792,137.683
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,36,94.7869,0.002852,34.8999,7.60115,137.4,137.291
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,37,95.25,0.00266,34.8995,7.59683,137.853,137.749
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,38,94.7267,0.00261,34.9108,7.59731,137.346,137.237
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,39,95.4084,0.002739,34.8982,7.6008,138.017,137.91
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,40,95.1612,0.002409,34.9023,7.60374,137.777,137.67
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,41,94.825,0.0029,34.9038,7.60192,137.438,137.334
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,42,95.5778,0.00282,34.9014,7.58922,138.178,138.071
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,43,95.2989,0.00261,34.8997,7.59936,137.917,137.801
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,44,95.439,0.002621,34.9011,7.59962,138.052,137.942
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,45,95.0766,0.00248,34.9048,7.59952,137.69,137.583
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,46,95.4063,0.002401,34.9029,7.60182,138.02,137.913
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,47,95.341,0.002629,34.9085,7.59514,137.955,137.847
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,48,95.301,0.00262,34.8996,7.59856,137.913,137.802
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,49,95.2558,0.00276,34.8989,7.5961,137.863,137.754
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,50,95.2062,0.00261,34.9028,7.60083,137.818,137.712
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,51,95.2936,0.00267,34.8922,7.60486,137.901,137.793
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,52,95.5404,0.002471,34.9064,7.60826,138.164,138.058
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,53,94.8906,0.00263,34.8999,7.60154,137.499,137.395
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,54,94.8506,0.00271,34.8981,7.59344,137.449,137.345
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,55,94.9556,0.00257,34.903,7.604,137.574,137.465
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,56,95.2884,0.002771,34.9093,7.59994,137.911,137.8
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,57,95.5921,0.00284,34.8945,7.60202,138.199,138.091
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,58,94.9163,0.00254,34.9077,7.59808,137.538,137.425
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,59,94.9317,0.00266,34.913,7.59494,137.552,137.442
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,60,95.4288,0.00265,34.9004,7.59434,138.032,137.926
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,61,94.7951,0.00255,34.9039,7.59914,137.408,137.301
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,62,95.422,0.00258,34.8988,7.60077,138.036,137.924
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,63,95.0171,0.00285,34.9087,7.59926,137.634,137.528
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,64,95.4217,0.00229,34.9076,7.5919,138.027,137.924
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,65,94.983,0.00233,34.9053,7.59654,137.595,137.487
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,66,95.2084,0.00277,34.9045,7.59014,137.812,137.706
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,67,95.1286,0.002731,34.9015,7.59328,137.728,137.626
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,68,95.0744,0.00245,34.9029,7.59584,137.688,137.576
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,69,94.8201,0.0027,34.9028,7.60643,137.442,137.332
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,70,94.9096,0.002721,34.9029,7.59418,137.515,137.409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,71,94.8821,0.002519,34.8999,7.5943,137.485,137.379
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,72,95.9055,0.00258,34.9013,7.60102,138.517,138.41
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,73,95.1606,0.00256,34.9041,7.60291,137.777,137.67
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",512,74,95.0178,0.00275,34.9016,7.60845,137.639,137.531
