dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ds | Ns",512,6,0.033088,0,0.04154,0.008608,0.122379,0.083236
1,double,uniform,CPU,"Ds | Ns",512,7,0.031648,0,0.03904,0.009248,0.112999,0.079936
1,double,uniform,CPU,"Ds | Ns",512,8,0.027072,0,0.03853,0.009856,0.107559,0.075458
1,double,uniform,CPU,"Ds | Ns",512,9,0.030592,0,0.04158,0.008064,0.120329,0.080236
1,double,uniform,CPU,"Ds | Ns",512,10,0.030912,0,0.042039,0.007584,0.120609,0.080535
1,double,uniform,CPU,"Ds | Ns",512,11,0.037984,0,0.042,0.009248,0.129088,0.089232
1,double,uniform,CPU,"Ds | Ns",512,12,0.03152,0,0.041669,0.008704,0.126359,0.081893
1,double,uniform,CPU,"Ds | Ns",512,13,0.035456,0,0.041679,0.007872,0.124449,0.085007
1,double,uniform,CPU,"Ds | Ns",512,14,0.029504,0,0.041759,0.009792,0.121419,0.081055
1,double,uniform,CPU,"Ds | Ns",512,15,0.03152,0,0.042059,0.008832,0.123689,0.082411
1,double,uniform,CPU,"Ds | Ns",512,16,0.02992,0,0.04151,0.00656,0.115229,0.07799
1,double,uniform,CPU,"Ds | Ns",512,17,0.031072,0,0.04218,0.008992,0.122389,0.082244
1,double,uniform,CPU,"Ds | Ns",512,18,0.029888,0,0.041709,0.008672,0.120279,0.080269
1,double,uniform,CPU,"Ds | Ns",512,19,0.03088,0,0.042819,0.007008,0.124029,0.080707
1,double,uniform,CPU,"Ds | Ns",512,20,0.030272,0,0.04187,0.009216,0.122369,0.081358
1,double,uniform,CPU,"Ds | Ns",512,21,0.029664,0,0.04157,0.008832,0.117969,0.080066
1,double,uniform,CPU,"Ds | Ns",512,22,0.029344,0,0.04176,0.007904,0.118939,0.079008
1,double,uniform,CPU,"Ds | Ns",512,23,0.032832,0,0.041769,0.00896,0.124549,0.083561
1,double,uniform,CPU,"Ds | Ns",512,24,0.028448,0,0.04141,0.00816,0.116489,0.078018
1,double,uniform,CPU,"Ds | Ns",512,25,0.03008,0,0.041529,0.008384,0.119559,0.079993
1,double,uniform,CPU,"Ds | Ns",512,26,0.032192,0,0.0417,0.009088,0.120858,0.08298
1,double,uniform,CPU,"Ds | Ns",512,27,0.030336,0,0.037879,0.00928,0.109129,0.077495
1,double,uniform,CPU,"Ds | Ns",512,28,0.03056,0,0.04167,0.0088,0.119119,0.08103
1,double,uniform,CPU,"Ds | Ns",512,29,0.029696,0,0.04186,0.009728,0.120759,0.081284
1,double,uniform,CPU,"Ds | Ns",512,30,0.028736,0,0.04139,0.009184,0.119618,0.07931
1,double,uniform,CPU,"Ds | Ns",512,31,0.029632,0,0.04054,0.008672,0.118089,0.078844
1,double,uniform,CPU,"Ds | Ns",512,32,0.029248,0,0.041469,0.00928,0.119189,0.079997
1,double,uniform,CPU,"Ds | Ns",512,33,0.033088,0,0.041529,0.007072,0.123929,0.081689
1,double,uniform,CPU,"Ds | Ns",512,34,0.029888,0,0.04154,0.007296,0.116379,0.078724
1,double,uniform,CPU,"Ds | Ns",512,35,0.02832,0,0.04246,0.00784,0.119729,0.07862
1,double,uniform,CPU,"Ds | Ns",512,36,0.029792,0,0.041619,0.008352,0.118869,0.079763
1,double,uniform,CPU,"Ds | Ns",512,37,0.029504,0,0.04192,0.008704,0.119599,0.080128
1,double,uniform,CPU,"Ds | Ns",512,38,0.031232,0,0.04172,0.00688,0.231427,0.079832
1,double,uniform,CPU,"Ds | Ns",512,39,0.030208,0,0.03796,0.009984,0.110069,0.078152
1,double,uniform,CPU,"Ds | Ns",512,40,0.034048,0,0.040669,0.0096,0.122779,0.084317
1,double,uniform,CPU,"Ds | Ns",512,41,0.029824,0,0.04204,0.00864,0.120819,0.080504
1,double,uniform,CPU,"Ds | Ns",512,42,0.030112,0,0.04194,0.009056,0.120469,0.081108
1,double,uniform,CPU,"Ds | Ns",512,43,0.029632,0,0.0416,0.009056,0.119249,0.080288
1,double,uniform,CPU,"Ds | Ns",512,44,0.033408,0,0.042159,0.008032,0.122459,0.083599
1,double,uniform,CPU,"Ds | Ns",512,45,0.030016,0,0.04681,0.00896,0.126279,0.085786
1,double,uniform,CPU,"Ds | Ns",512,46,0.03024,0,0.042559,0.008,0.121649,0.080799
1,double,uniform,CPU,"Ds | Ns",512,47,0.030112,0,0.04218,0.008832,0.120668,0.081124
1,double,uniform,CPU,"Ds | Ns",512,48,0.02848,0,0.041469,0.008832,0.118089,0.078781
1,double,uniform,CPU,"Ds | Ns",512,49,0.030048,0,0.041679,0.009056,0.119509,0.080783
1,double,uniform,CPU,"Ds | Ns",512,50,0.032896,0,0.04205,0.009056,0.124739,0.084002
1,double,uniform,CPU,"Ds | Ns",512,51,0.030496,0,0.041499,0.009408,0.121329,0.081403
1,double,uniform,CPU,"Ds | Ns",512,52,0.030144,0,0.041399,0.008832,0.119559,0.080375
1,double,uniform,CPU,"Ds | Ns",512,53,0.031232,0,0.04614,0.008416,0.123758,0.085788
1,double,uniform,CPU,"Ds | Ns",512,54,0.031936,0,0.04153,0.0088,0.121668,0.082266
1,double,uniform,CPU,"Ds | Ns",512,55,0.028704,0,0.04165,0.008832,0.118439,0.079186
1,double,uniform,CPU,"Ds | Ns",512,56,0.029568,0,0.04153,0.0088,0.119539,0.079898
1,double,uniform,CPU,"Ds | Ns",512,57,0.030112,0,0.04134,0.0088,0.119729,0.080252
1,double,uniform,CPU,"Ds | Ns",512,58,0.029472,0,0.0416,0.007168,0.116379,0.07824
1,double,uniform,CPU,"Ds | Ns",512,59,0.028896,0,0.038249,0.009472,0.109599,0.076617
1,double,uniform,CPU,"Ds | Ns",512,60,0.032032,0,0.04157,0.006272,0.121608,0.079874
1,double,uniform,CPU,"Ds | Ns",512,61,0.027904,0,0.04206,0.008416,0.116939,0.07838
1,double,uniform,CPU,"Ds | Ns",512,62,0.029344,0,0.04204,0.008928,0.120829,0.080312
1,double,uniform,CPU,"Ds | Ns",512,63,0.032768,0,0.04177,0.007808,0.120928,0.082346
1,double,uniform,CPU,"Ds | Ns",512,64,0.031616,0,0.04199,0.009152,0.124639,0.082758
1,double,uniform,CPU,"Ds | Ns",512,65,0.031072,0,0.04099,0.007776,0.117699,0.079838
1,double,uniform,CPU,"Ds | Ns",512,66,0.032928,0,0.041729,0.008768,0.122219,0.083425
1,double,uniform,CPU,"Ds | Ns",512,67,0.03152,0,0.04173,0.008416,0.122729,0.081666
1,double,uniform,CPU,"Ds | Ns",512,68,0.032256,0,0.04223,0.007808,0.123979,0.082294
1,double,uniform,CPU,"Ds | Ns",512,69,0.030368,0,0.04183,0.008416,0.120259,0.080614
1,double,uniform,CPU,"Ds | Ns",512,70,0.029184,0,0.04188,0.008768,0.11811,0.079832
1,double,uniform,CPU,"Ds | Ns",512,71,0.030176,0,0.04219,0.009888,0.113879,0.082254
1,double,uniform,CPU,"Ds | Ns",512,72,0.028992,0,0.03812,0.010528,0.112869,0.07764
1,double,uniform,CPU,"Ds | Ns",512,73,0.029792,0,0.04276,0.008672,0.119359,0.081224
1,double,uniform,CPU,"Ds | Ns",512,74,0.030144,0,0.04218,0.009024,0.121189,0.081348
