dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"D | D | D | D | D | D",448,46,64.143,0,107.472,2.26429,173.98,173.879
3,double,uniform,CPU,"D | D | D | D | D | D",448,47,64.3506,0,107.503,2.26518,174.219,174.118
3,double,uniform,CPU,"D | D | D | D | D | D",448,48,64.4661,0,107.542,2.26192,174.37,174.27
3,double,uniform,CPU,"D | D | D | D | D | D",448,49,64.6376,0,107.474,2.26666,174.474,174.378
3,double,uniform,CPU,"D | D | D | D | D | D",448,50,64.4746,0,107.516,2.2639,174.352,174.255
3,double,uniform,CPU,"D | D | D | D | D | D",448,51,64.8596,0,107.509,2.26288,174.737,174.632
3,double,uniform,CPU,"D | D | D | D | D | D",448,52,64.4796,0,107.473,2.26525,174.319,174.217
3,double,uniform,CPU,"D | D | D | D | D | D",448,53,64.4768,0,107.471,2.26499,174.319,174.213
3,double,uniform,CPU,"D | D | D | D | D | D",448,54,64.746,0,107.536,2.26336,174.643,174.545
3,double,uniform,CPU,"D | D | D | D | D | D",448,55,64.3834,0,107.462,2.26323,174.206,174.108
3,double,uniform,CPU,"D | D | D | D | D | D",448,56,64.2914,0,107.446,2.26317,174.104,174.001
3,double,uniform,CPU,"D | D | D | D | D | D",448,57,64.6263,0,107.51,2.27008,174.504,174.406
3,double,uniform,CPU,"D | D | D | D | D | D",448,58,64.4147,0,107.495,2.26163,174.275,174.172
3,double,uniform,CPU,"D | D | D | D | D | D",448,59,64.5195,0,107.477,2.26102,174.358,174.257
3,double,uniform,CPU,"D | D | D | D | D | D",448,60,64.4292,0,107.526,2.26672,174.319,174.222
3,double,uniform,CPU,"D | D | D | D | D | D",448,61,64.7156,0,107.48,2.27507,174.573,174.471
3,double,uniform,CPU,"D | D | D | D | D | D",448,62,64.4759,0,107.48,2.26512,174.32,174.221
3,double,uniform,CPU,"D | D | D | D | D | D",448,63,65.0082,0,107.448,2.26259,174.818,174.718
3,double,uniform,CPU,"D | D | D | D | D | D",448,64,64.4124,0,107.491,2.26803,174.276,174.171
3,double,uniform,CPU,"D | D | D | D | D | D",448,65,64.358,0,107.559,2.26205,174.28,174.179
3,double,uniform,CPU,"D | D | D | D | D | D",448,66,64.3106,0,107.49,2.26307,174.165,174.063
3,double,uniform,CPU,"D | D | D | D | D | D",448,67,64.6303,0,107.538,2.26621,174.54,174.435
3,double,uniform,CPU,"D | D | D | D | D | D",448,68,64.2655,0,107.526,2.26589,174.159,174.057
3,double,uniform,CPU,"D | D | D | D | D | D",448,69,64.3474,0,107.559,2.26534,174.271,174.171
3,double,uniform,CPU,"D | D | D | D | D | D",448,70,64.3778,0,107.491,2.26688,174.231,174.135
3,double,uniform,CPU,"D | D | D | D | D | D",448,71,64.8362,0,107.461,2.26358,174.657,174.561
3,double,uniform,CPU,"D | D | D | D | D | D",448,72,64.5588,0,107.493,2.26656,174.418,174.319
3,double,uniform,CPU,"D | D | D | D | D | D",448,73,65.3497,0,107.482,2.26656,175.202,175.098
3,double,uniform,CPU,"D | D | D | D | D | D",448,74,64.167,0,107.528,2.26314,174.059,173.958
3,double,uniform,CPU,"D | D | D | D | D | D",512,0,95.3672,0,122.129,3.36682,220.971,220.863
3,double,uniform,CPU,"D | D | D | D | D | D",512,1,94.2889,0,122.115,3.38742,219.893,219.792
3,double,uniform,CPU,"D | D | D | D | D | D",512,2,94.2097,0,122.123,3.3801,219.818,219.713
3,double,uniform,CPU,"D | D | D | D | D | D",512,3,94.6702,0,122.117,3.3896,220.28,220.177
3,double,uniform,CPU,"D | D | D | D | D | D",512,4,94.6185,0,122.134,3.39187,220.247,220.144
3,double,uniform,CPU,"D | D | D | D | D | D",512,5,94.2885,0,122.135,3.38742,219.913,219.811
3,double,uniform,CPU,"D | D | D | D | D | D",512,6,95.0269,0,122.121,3.37933,220.638,220.527
3,double,uniform,CPU,"D | D | D | D | D | D",512,7,94.7887,0,122.121,3.38192,220.4,220.291
3,double,uniform,CPU,"D | D | D | D | D | D",512,8,94.7691,0,122.119,3.37885,220.366,220.267
3,double,uniform,CPU,"D | D | D | D | D | D",512,9,94.8281,0,122.124,3.38454,220.437,220.336
3,double,uniform,CPU,"D | D | D | D | D | D",512,10,94.6379,0,122.132,3.37818,220.253,220.149
3,double,uniform,CPU,"D | D | D | D | D | D",512,11,94.0566,0,122.117,3.36922,219.644,219.543
3,double,uniform,CPU,"D | D | D | D | D | D",512,12,94.3939,0,122.115,3.36995,219.98,219.879
3,double,uniform,CPU,"D | D | D | D | D | D",512,13,94.3271,0,122.122,3.38902,219.941,219.838
3,double,uniform,CPU,"D | D | D | D | D | D",512,14,94.927,0,122.117,3.3705,220.522,220.414
3,double,uniform,CPU,"D | D | D | D | D | D",512,15,94.4368,0,122.133,3.3833,220.055,219.953
3,double,uniform,CPU,"D | D | D | D | D | D",512,16,94.3769,0,122.124,3.37258,219.974,219.873
3,double,uniform,CPU,"D | D | D | D | D | D",512,17,95.1944,0,122.113,3.38077,220.787,220.688
3,double,uniform,CPU,"D | D | D | D | D | D",512,18,94.9031,0,122.124,3.37514,220.508,220.403
3,double,uniform,CPU,"D | D | D | D | D | D",512,19,94.6235,0,122.134,3.36954,220.23,220.127
3,double,uniform,CPU,"D | D | D | D | D | D",512,20,94.6272,0,122.126,3.36624,220.225,220.119
3,double,uniform,CPU,"D | D | D | D | D | D",512,21,95.869,0,122.126,3.37763,221.476,221.372
3,double,uniform,CPU,"D | D | D | D | D | D",512,22,94.9312,0,122.132,3.38915,220.553,220.453
3,double,uniform,CPU,"D | D | D | D | D | D",512,23,95.0561,0,122.127,3.39856,220.682,220.581
3,double,uniform,CPU,"D | D | D | D | D | D",512,24,94.7276,0,122.122,3.36605,220.319,220.215
3,double,uniform,CPU,"D | D | D | D | D | D",512,25,94.7211,0,122.131,3.39722,220.35,220.25
3,double,uniform,CPU,"D | D | D | D | D | D",512,26,94.7229,0,122.114,3.38435,220.321,220.222
3,double,uniform,CPU,"D | D | D | D | D | D",512,27,94.1233,0,122.133,3.37933,219.733,219.635
3,double,uniform,CPU,"D | D | D | D | D | D",512,28,94.8069,0,122.123,3.37338,220.406,220.303
3,double,uniform,CPU,"D | D | D | D | D | D",512,29,94.5728,0,122.129,3.39245,220.199,220.095
3,double,uniform,CPU,"D | D | D | D | D | D",512,30,95.2274,0,122.137,3.36573,220.834,220.73
3,double,uniform,CPU,"D | D | D | D | D | D",512,31,95.1523,0,122.113,3.37805,220.743,220.643
3,double,uniform,CPU,"D | D | D | D | D | D",512,32,94.4101,0,122.112,3.37088,219.996,219.893
3,double,uniform,CPU,"D | D | D | D | D | D",512,33,94.6096,0,122.124,3.38854,220.223,220.122
3,double,uniform,CPU,"D | D | D | D | D | D",512,34,94.8053,0,122.124,3.38374,220.417,220.313
3,double,uniform,CPU,"D | D | D | D | D | D",512,35,95.4152,0,122.122,3.37504,221.017,220.913
3,double,uniform,CPU,"D | D | D | D | D | D",512,36,94.6272,0,122.126,3.39418,220.244,220.147
3,double,uniform,CPU,"D | D | D | D | D | D",512,37,94.1793,0,122.127,3.37213,219.782,219.679
3,double,uniform,CPU,"D | D | D | D | D | D",512,38,95.8263,0,122.119,3.36931,221.413,221.315
3,double,uniform,CPU,"D | D | D | D | D | D",512,39,95.1174,0,122.112,3.3713,220.702,220.601
3,double,uniform,CPU,"D | D | D | D | D | D",512,40,94.9677,0,122.119,3.37552,220.563,220.463
3,double,uniform,CPU,"D | D | D | D | D | D",512,41,94.4241,0,122.12,3.53773,220.186,220.082
3,double,uniform,CPU,"D | D | D | D | D | D",512,42,94.6061,0,122.115,3.37382,220.196,220.095
3,double,uniform,CPU,"D | D | D | D | D | D",512,43,93.9836,0,122.113,3.37248,219.572,219.469
3,double,uniform,CPU,"D | D | D | D | D | D",512,44,94.6177,0,122.123,3.37872,220.223,220.119
3,double,uniform,CPU,"D | D | D | D | D | D",512,45,94.6301,0,122.127,3.39926,220.257,220.156
3,double,uniform,CPU,"D | D | D | D | D | D",512,46,94.759,0,122.128,3.37488,220.36,220.262
3,double,uniform,CPU,"D | D | D | D | D | D",512,47,94.5412,0,122.108,3.37552,220.127,220.025
3,double,uniform,CPU,"D | D | D | D | D | D",512,48,94.2646,0,122.126,3.38803,219.882,219.778
3,double,uniform,CPU,"D | D | D | D | D | D",512,49,95.5587,0,122.127,3.37386,221.163,221.059
3,double,uniform,CPU,"D | D | D | D | D | D",512,50,94.2012,0,122.127,3.36301,219.794,219.692
3,double,uniform,CPU,"D | D | D | D | D | D",512,51,95.4551,0,122.133,3.37302,221.063,220.962
3,double,uniform,CPU,"D | D | D | D | D | D",512,52,95.6306,0,122.127,3.38627,221.243,221.144
3,double,uniform,CPU,"D | D | D | D | D | D",512,53,94.3551,0,122.127,3.38998,219.974,219.872
3,double,uniform,CPU,"D | D | D | D | D | D",512,54,94.3917,0,122.133,3.38176,220.007,219.906
3,double,uniform,CPU,"D | D | D | D | D | D",512,55,94.8335,0,122.121,3.37837,220.438,220.333
3,double,uniform,CPU,"D | D | D | D | D | D",512,56,95.4311,0,122.126,3.37981,221.034,220.937
3,double,uniform,CPU,"D | D | D | D | D | D",512,57,94.6351,0,122.123,3.3791,220.245,220.138
3,double,uniform,CPU,"D | D | D | D | D | D",512,58,94.4314,0,122.135,3.36701,220.036,219.933
3,double,uniform,CPU,"D | D | D | D | D | D",512,59,94.5051,0,122.127,3.37715,220.111,220.009
3,double,uniform,CPU,"D | D | D | D | D | D",512,60,94.678,0,122.122,3.41818,220.32,220.218
3,double,uniform,CPU,"D | D | D | D | D | D",512,61,94.8277,0,122.132,3.41754,220.479,220.377
3,double,uniform,CPU,"D | D | D | D | D | D",512,62,94.5272,0,122.117,3.36931,220.115,220.013
3,double,uniform,CPU,"D | D | D | D | D | D",512,63,94.3096,0,122.122,3.3744,219.908,219.806
3,double,uniform,CPU,"D | D | D | D | D | D",512,64,95.173,0,122.124,3.37005,220.768,220.667
3,double,uniform,CPU,"D | D | D | D | D | D",512,65,94.8734,0,122.121,3.39194,220.49,220.386
3,double,uniform,CPU,"D | D | D | D | D | D",512,66,95.3463,0,122.121,3.37072,220.94,220.838
3,double,uniform,CPU,"D | D | D | D | D | D",512,67,94.4065,0,122.111,3.38314,220.001,219.901
3,double,uniform,CPU,"D | D | D | D | D | D",512,68,94.7482,0,122.116,3.36771,220.335,220.232
3,double,uniform,CPU,"D | D | D | D | D | D",512,69,94.9664,0,122.123,3.39453,220.586,220.484
3,double,uniform,CPU,"D | D | D | D | D | D",512,70,94.5389,0,122.117,3.38016,220.136,220.036
3,double,uniform,CPU,"D | D | D | D | D | D",512,71,94.5092,0,122.117,3.37018,220.096,219.996
3,double,uniform,CPU,"D | D | D | D | D | D",512,72,94.8286,0,122.12,3.38128,220.437,220.329
3,double,uniform,CPU,"D | D | D | D | D | D",512,73,94.8334,0,122.118,3.37008,220.425,220.322
3,double,uniform,CPU,"D | D | D | D | D | D",512,74,95.7244,0,122.128,3.37613,221.332,221.229
