dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"P | P | P | P",512,5,0.014368,0,0.086109,0.020992,0.181858,0.121469
2,double,uniform,GPU,"P | P | P | P",512,6,0.014112,0,0.0859,0.021248,0.181338,0.12126
2,double,uniform,GPU,"P | P | P | P",512,7,0.02256,0,0.086189,0.022624,0.190828,0.131373
2,double,uniform,GPU,"P | P | P | P",512,8,0.013536,0,0.086109,0.023424,0.182668,0.123069
2,double,uniform,GPU,"P | P | P | P",512,9,0.01296,0,0.08651,0.02224,0.181198,0.12171
2,double,uniform,GPU,"P | P | P | P",512,10,0.021344,0,0.086059,0.027776,0.194848,0.135179
2,double,uniform,GPU,"P | P | P | P",512,11,0.012384,0,0.08565,0.021152,0.179578,0.119186
2,double,uniform,GPU,"P | P | P | P",512,12,0.014368,0,0.085979,0.022144,0.182898,0.122491
2,double,uniform,GPU,"P | P | P | P",512,13,0.021504,0,0.08564,0.021728,0.188728,0.128872
2,double,uniform,GPU,"P | P | P | P",512,14,0.013952,0,0.085809,0.022304,0.180929,0.122065
2,double,uniform,GPU,"P | P | P | P",512,15,0.010624,0,0.082489,0.02544,0.169298,0.118553
2,double,uniform,GPU,"P | P | P | P",512,16,0.014112,0,0.086089,0.022752,0.182218,0.122953
2,double,uniform,GPU,"P | P | P | P",512,17,0.014688,0,0.085959,0.021504,0.182109,0.122151
2,double,uniform,GPU,"P | P | P | P",512,18,0.014432,0,0.086439,0.022816,0.182738,0.123687
2,double,uniform,GPU,"P | P | P | P",512,19,0.011808,0,0.08675,0.022912,0.180848,0.12147
2,double,uniform,GPU,"P | P | P | P",512,20,0.015008,0,0.082769,0.02544,0.173739,0.123217
2,double,uniform,GPU,"P | P | P | P",512,21,0.014336,0,0.08542,0.0248,0.180118,0.124556
2,double,uniform,GPU,"P | P | P | P",512,22,0.012224,0,0.086299,0.0248,0.183318,0.123323
2,double,uniform,GPU,"P | P | P | P",512,23,0.01392,0,0.08526,0.021536,0.189498,0.120716
2,double,uniform,GPU,"P | P | P | P",512,24,0.013568,0,0.085719,0.021216,0.180878,0.120503
2,double,uniform,GPU,"P | P | P | P",512,25,0.021152,0,0.085659,0.023328,0.189468,0.130139
2,double,uniform,GPU,"P | P | P | P",512,26,0.021088,0,0.08575,0.02256,0.189289,0.129398
2,double,uniform,GPU,"P | P | P | P",512,27,0.012352,0,0.09427,0.021856,0.187709,0.128478
2,double,uniform,GPU,"P | P | P | P",512,28,0.014048,0,0.085899,0.023552,0.183328,0.123499
2,double,uniform,GPU,"P | P | P | P",512,29,0.01168,0,0.086559,0.02176,0.180998,0.119999
2,double,uniform,GPU,"P | P | P | P",512,30,0.014464,0,0.086089,0.02416,0.184688,0.124713
2,double,uniform,GPU,"P | P | P | P",512,31,0.014304,0,0.086499,0.023808,0.185088,0.124611
2,double,uniform,GPU,"P | P | P | P",512,32,0.012064,0,0.085809,0.021632,0.179088,0.119505
2,double,uniform,GPU,"P | P | P | P",512,33,0.012384,0,0.08622,0.0232,0.181488,0.121804
2,double,uniform,GPU,"P | P | P | P",512,34,0.014336,0,0.086089,0.024608,0.184748,0.125033
2,double,uniform,GPU,"P | P | P | P",512,35,0.019488,0,0.085939,0.021088,0.285407,0.126515
2,double,uniform,GPU,"P | P | P | P",512,36,0.020832,0,0.08586,0.024896,0.191287,0.131588
2,double,uniform,GPU,"P | P | P | P",512,37,0.012096,0,0.08596,0.020896,0.179408,0.118952
2,double,uniform,GPU,"P | P | P | P",512,38,0.0216,0,0.085709,0.021984,0.189007,0.129293
2,double,uniform,GPU,"P | P | P | P",512,39,0.021504,0,0.085958,0.021696,0.188578,0.129158
2,double,uniform,GPU,"P | P | P | P",512,40,0.013984,0,0.085899,0.021792,0.185418,0.121675
2,double,uniform,GPU,"P | P | P | P",512,41,0.021312,0,0.08608,0.021312,0.188468,0.128704
2,double,uniform,GPU,"P | P | P | P",512,42,0.014592,0,0.086078,0.022464,0.182658,0.123134
2,double,uniform,GPU,"P | P | P | P",512,43,0.0208,0,0.085788,0.021984,0.188458,0.128572
2,double,uniform,GPU,"P | P | P | P",512,44,0.021344,0,0.085778,0.023392,0.189618,0.130514
2,double,uniform,GPU,"P | P | P | P",512,45,0.015136,0,0.08656,0.022816,0.184508,0.124512
2,double,uniform,GPU,"P | P | P | P",512,46,0.014368,0,0.086388,0.023072,0.183558,0.123828
2,double,uniform,GPU,"P | P | P | P",512,47,0.013824,0,0.085809,0.024608,0.183188,0.124241
2,double,uniform,GPU,"P | P | P | P",512,48,0.014784,0,0.086479,0.023776,0.192978,0.125039
2,double,uniform,GPU,"P | P | P | P",512,49,0.021696,0,0.085769,0.024192,0.191088,0.131657
2,double,uniform,GPU,"P | P | P | P",512,50,0.021312,0,0.08605,0.020832,0.188749,0.128194
2,double,uniform,GPU,"P | P | P | P",512,51,0.019168,0,0.083408,0.024512,0.179798,0.127088
2,double,uniform,GPU,"P | P | P | P",512,52,0.020576,0,0.085839,0.022496,0.187928,0.128911
2,double,uniform,GPU,"P | P | P | P",512,53,0.014464,0,0.086749,0.024736,0.185869,0.125949
2,double,uniform,GPU,"P | P | P | P",512,54,0.012128,0,0.086249,0.024608,0.182248,0.122985
2,double,uniform,GPU,"P | P | P | P",512,55,0.012576,0,0.085928,0.021152,0.180898,0.119656
2,double,uniform,GPU,"P | P | P | P",512,56,0.014112,0,0.08614,0.02368,0.183388,0.123932
2,double,uniform,GPU,"P | P | P | P",512,57,0.014112,0,0.085908,0.022176,0.283877,0.122196
2,double,uniform,GPU,"P | P | P | P",512,58,0.014304,0,0.085489,0.022688,0.181638,0.122481
2,double,uniform,GPU,"P | P | P | P",512,59,0.012128,0,0.085719,0.02224,0.181268,0.120087
2,double,uniform,GPU,"P | P | P | P",512,60,0.011744,0,0.086039,0.022976,0.180058,0.120759
2,double,uniform,GPU,"P | P | P | P",512,61,0.021536,0,0.086378,0.021504,0.195978,0.129418
2,double,uniform,GPU,"P | P | P | P",512,62,0.021408,0,0.085849,0.023008,0.189568,0.130265
2,double,uniform,GPU,"P | P | P | P",512,63,0.013888,0,0.08603,0.021152,0.181318,0.12107
2,double,uniform,GPU,"P | P | P | P",512,64,0.014016,0,0.08577,0.023712,0.183388,0.123498
2,double,uniform,GPU,"P | P | P | P",512,65,0.021664,0,0.08595,0.022528,0.189878,0.130142
2,double,uniform,GPU,"P | P | P | P",512,66,0.021568,0,0.085949,0.022784,0.189667,0.130301
2,double,uniform,GPU,"P | P | P | P",512,67,0.014432,0,0.086158,0.020224,0.181648,0.120814
2,double,uniform,GPU,"P | P | P | P",512,68,0.014304,0,0.086079,0.021728,0.181478,0.122111
2,double,uniform,GPU,"P | P | P | P",512,69,0.01376,0,0.085648,0.021568,0.181058,0.120976
2,double,uniform,GPU,"P | P | P | P",512,70,0.020608,0,0.085519,0.028384,0.193128,0.134511
2,double,uniform,GPU,"P | P | P | P",512,71,0.012416,0,0.086129,0.025216,0.183468,0.123761
2,double,uniform,GPU,"P | P | P | P",512,72,0.01376,0,0.08595,0.022816,0.183088,0.122526
2,double,uniform,GPU,"P | P | P | P",512,73,0.014048,0,0.086449,0.022176,0.182408,0.122673
2,double,uniform,GPU,"P | P | P | P",512,74,0.01312,0,0.08682,0.023456,0.182498,0.123396
