dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ds | Ns",512,1,0.03008,0,0.01901,0.006208,0.096419,0.055298
1,float,uniform,CPU,"Ds | Ns",512,2,0.029312,0,0.018531,0.004384,0.091699,0.052227
1,float,uniform,CPU,"Ds | Ns",512,3,0.03264,0,0.019139,0.004448,0.096819,0.056227
1,float,uniform,CPU,"Ds | Ns",512,4,0.032992,0,0.018829,0.00816,0.097769,0.059981
1,float,uniform,CPU,"Ds | Ns",512,5,0.029664,0,0.018519,0.006272,0.094219,0.054455
1,float,uniform,CPU,"Ds | Ns",512,6,0.029376,0,0.01876,0.005056,0.09217,0.053192
1,float,uniform,CPU,"Ds | Ns",512,7,0.03104,0,0.01871,0.00448,0.094599,0.05423
1,float,uniform,CPU,"Ds | Ns",512,8,0.028736,0,0.0187,0.006112,0.092799,0.053548
1,float,uniform,CPU,"Ds | Ns",512,9,0.029344,0,0.01934,0.006368,0.095019,0.055052
1,float,uniform,CPU,"Ds | Ns",512,10,0.029344,0,0.0189,0.00464,0.093619,0.052884
1,float,uniform,CPU,"Ds | Ns",512,11,0.02976,0,0.018411,0.004608,0.090319,0.052779
1,float,uniform,CPU,"Ds | Ns",512,12,0.02928,0,0.01834,0.004544,0.091169,0.052164
1,float,uniform,CPU,"Ds | Ns",512,13,0.031776,0,0.01838,0.005696,0.095429,0.055852
1,float,uniform,CPU,"Ds | Ns",512,14,0.03008,0,0.018599,0.006688,0.095309,0.055367
1,float,uniform,CPU,"Ds | Ns",512,15,0.02832,0,0.01863,0.004896,0.090669,0.051846
1,float,uniform,CPU,"Ds | Ns",512,16,0.032448,0,0.01898,0.005536,0.097689,0.056964
1,float,uniform,CPU,"Ds | Ns",512,17,0.030816,0,0.018799,0.005952,0.094189,0.055567
1,float,uniform,CPU,"Ds | Ns",512,18,0.030464,0,0.01853,0.00544,0.094319,0.054434
1,float,uniform,CPU,"Ds | Ns",512,19,0.030176,0,0.018849,0.005504,0.094749,0.054529
1,float,uniform,CPU,"Ds | Ns",512,20,0.030176,0,0.021049,0.005696,0.096969,0.056921
1,float,uniform,CPU,"Ds | Ns",512,21,0.029728,0,0.126588,0.005312,0.199558,0.161628
1,float,uniform,CPU,"Ds | Ns",512,22,0.03104,0,0.01875,0.004416,0.095739,0.054206
1,float,uniform,CPU,"Ds | Ns",512,23,0.03088,0,0.01904,0.0048,0.094268,0.05472
1,float,uniform,CPU,"Ds | Ns",512,24,0.032512,0,0.019,0.006528,0.097299,0.05804
1,float,uniform,CPU,"Ds | Ns",512,25,0.029408,0,0.01905,0.006368,0.095569,0.054826
1,float,uniform,CPU,"Ds | Ns",512,26,0.031648,0,0.019939,0.004416,0.094119,0.056003
1,float,uniform,CPU,"Ds | Ns",512,27,0.029792,0,0.01891,0.004576,0.092599,0.053278
1,float,uniform,CPU,"Ds | Ns",512,28,0.0288,0,0.01908,0.006304,0.094888,0.054184
1,float,uniform,CPU,"Ds | Ns",512,29,0.0304,0,0.01878,0.005952,0.094119,0.055132
1,float,uniform,CPU,"Ds | Ns",512,30,0.029056,0,0.01878,0.006368,0.091239,0.054204
1,float,uniform,CPU,"Ds | Ns",512,31,0.035776,0,0.01875,0.004352,0.099669,0.058878
1,float,uniform,CPU,"Ds | Ns",512,32,0.02864,0,0.01854,0.006112,0.092569,0.053292
1,float,uniform,CPU,"Ds | Ns",512,33,0.029344,0,0.01859,0.005152,0.092469,0.053086
1,float,uniform,CPU,"Ds | Ns",512,34,0.030304,0,0.01885,0.005568,0.092309,0.054722
1,float,uniform,CPU,"Ds | Ns",512,35,0.03008,0,0.01881,0.00464,0.092779,0.05353
1,float,uniform,CPU,"Ds | Ns",512,36,0.029184,0,0.01996,0.004672,0.093128,0.053816
1,float,uniform,CPU,"Ds | Ns",512,37,0.029568,0,0.01918,0.006336,0.09505,0.055084
1,float,uniform,CPU,"Ds | Ns",512,38,0.028864,0,0.018629,0.006464,0.093159,0.053957
1,float,uniform,CPU,"Ds | Ns",512,39,0.028576,0,0.01825,0.006304,0.092639,0.05313
1,float,uniform,CPU,"Ds | Ns",512,40,0.032384,0,0.01857,0.006368,0.097139,0.057322
1,float,uniform,CPU,"Ds | Ns",512,41,0.03104,0,0.018709,0.007008,0.096119,0.056757
1,float,uniform,CPU,"Ds | Ns",512,42,0.028896,0,0.0153,0.009152,0.088029,0.053348
1,float,uniform,CPU,"Ds | Ns",512,43,0.02752,0,0.01512,0.006944,0.082879,0.049584
1,float,uniform,CPU,"Ds | Ns",512,44,0.031776,0,0.01874,0.00528,0.094839,0.055796
1,float,uniform,CPU,"Ds | Ns",512,45,0.029504,0,0.01907,0.006784,0.094889,0.055358
1,float,uniform,CPU,"Ds | Ns",512,46,0.028416,0,0.018959,0.00608,0.092629,0.053455
1,float,uniform,CPU,"Ds | Ns",512,47,0.028864,0,0.01866,0.005824,0.093339,0.053348
1,float,uniform,CPU,"Ds | Ns",512,48,0.030656,0,0.018729,0.006144,0.094889,0.055529
1,float,uniform,CPU,"Ds | Ns",512,49,0.030496,0,0.01842,0.005728,0.096249,0.054644
1,float,uniform,CPU,"Ds | Ns",512,50,0.030144,0,0.018679,0.0048,0.092129,0.053623
1,float,uniform,CPU,"Ds | Ns",512,51,0.029184,0,0.01881,0.004768,0.092099,0.052762
1,float,uniform,CPU,"Ds | Ns",512,52,0.03216,0,0.01905,0.004768,0.096579,0.055978
1,float,uniform,CPU,"Ds | Ns",512,53,0.0296,0,0.018569,0.00432,0.091029,0.052489
1,float,uniform,CPU,"Ds | Ns",512,54,0.029024,0,0.02033,0.004416,0.093629,0.05377
1,float,uniform,CPU,"Ds | Ns",512,55,0.029024,0,0.01849,0.004576,0.090469,0.05209
1,float,uniform,CPU,"Ds | Ns",512,56,0.033472,0,0.015039,0.008032,0.088479,0.056543
1,float,uniform,CPU,"Ds | Ns",512,57,0.03072,0,0.01869,0.007392,0.096239,0.056802
1,float,uniform,CPU,"Ds | Ns",512,58,0.034496,0,0.01863,0.004384,0.098559,0.05751
1,float,uniform,CPU,"Ds | Ns",512,59,0.03072,0,0.01853,0.0064,0.094649,0.05565
1,float,uniform,CPU,"Ds | Ns",512,60,0.030208,0,0.01853,0.00464,0.092779,0.053378
1,float,uniform,CPU,"Ds | Ns",512,61,0.0288,0,0.01855,0.006432,0.093089,0.053782
1,float,uniform,CPU,"Ds | Ns",512,62,0.031424,0,0.01898,0.004512,0.095639,0.054916
1,float,uniform,CPU,"Ds | Ns",512,63,0.0304,0,0.02011,0.007584,0.095359,0.058094
1,float,uniform,CPU,"Ds | Ns",512,64,0.030144,0,0.01915,0.0064,0.095999,0.055694
1,float,uniform,CPU,"Ds | Ns",512,65,0.02832,0,0.019109,0.00544,0.091879,0.052869
1,float,uniform,CPU,"Ds | Ns",512,66,0.02896,0,0.01857,0.006496,0.093309,0.054026
1,float,uniform,CPU,"Ds | Ns",512,67,0.028608,0,0.01857,0.004384,0.091268,0.051562
1,float,uniform,CPU,"Ds | Ns",512,68,0.032704,0,0.01882,0.005248,0.096279,0.056772
1,float,uniform,CPU,"Ds | Ns",512,69,0.028672,0,0.01623,0.00784,0.086069,0.052742
1,float,uniform,CPU,"Ds | Ns",512,70,0.028608,0,0.018459,0.006208,0.092429,0.053275
1,float,uniform,CPU,"Ds | Ns",512,71,0.031008,0,0.018949,0.004416,0.094689,0.054373
1,float,uniform,CPU,"Ds | Ns",512,72,0.029984,0,0.018949,0.004704,0.095279,0.053637
1,float,uniform,CPU,"Ds | Ns",512,73,0.030048,0,0.018859,0.005952,0.094709,0.054859
1,float,uniform,CPU,"Ds | Ns",512,74,0.02736,0,0.01888,0.00576,0.091619,0.052
