dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,0.689696,0.002091,2.12706,0.661216,3.55074,3.48006
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,0.687808,0.00207,2.13108,0.662176,3.5504,3.48313
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,0.689888,0.00214,2.12901,0.662304,3.55392,3.48334
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,0.68704,0.00205,2.20787,0.6624,3.6284,3.55936
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,0.68896,0.002078,2.12944,0.687904,3.57913,3.50838
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,0.687584,0.002019,2.13111,0.660288,3.54948,3.481
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,0.689952,0.002019,2.13179,0.661504,3.55471,3.48526
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,0.689632,0.00205,2.13,0.660896,3.55023,3.48257
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,0.687808,0.002229,2.12618,0.661248,3.54442,3.47746
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,0.689632,0.00213,2.12871,0.675296,3.56461,3.49576
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,0.689856,0.00239,2.13117,0.660288,3.5484,3.4837
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,0.689824,0.00207,2.12955,0.660192,3.55515,3.48163
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,0.689088,0.002149,2.13158,0.660384,3.55353,3.4832
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,0.687328,0.00222,2.13416,0.680928,3.57501,3.50463
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,0.689696,0.002051,2.13208,0.684096,3.58011,3.50792
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,0.688128,0.002071,2.13075,0.66112,3.55129,3.48207
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,0.687392,0.00203,2.13254,0.665856,3.55811,3.48781
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,0.688896,0.002261,2.13214,0.660384,3.55799,3.48369
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,0.691136,0.00201,2.13168,0.659776,3.55269,3.4846
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,0.689024,0.002141,2.12885,0.660416,3.55054,3.48044
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,0.68848,0.002069,2.1248,0.676224,3.55985,3.49157
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,0.689056,0.002231,2.1379,0.664128,3.56663,3.49331
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,0.687808,0.00207,2.13272,0.661472,3.55615,3.48407
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,0.691776,0.00215,2.13175,0.734656,3.63025,3.56033
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,0.689248,0.00231,2.13087,0.662912,3.55617,3.48533
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,0.690304,0.002181,2.13898,0.816608,3.71717,3.64808
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,0.691392,0.00217,2.12982,0.673056,3.56531,3.49643
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,0.689408,0.00202,2.13799,0.661536,3.55607,3.49095
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,0.68928,0.002209,2.13043,0.659424,3.55204,3.48134
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,0.690496,0.002051,2.12772,0.671808,3.55782,3.49207
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,0.689824,0.002161,2.13182,0.842144,3.73687,3.66595
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,0.688896,0.00208,2.13398,0.660768,3.5555,3.48572
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,0.689984,0.00231,2.13616,0.661312,3.56469,3.48976
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,0.690176,0.00207,2.14113,0.659168,3.57245,3.49254
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,0.689376,0.00209,2.13322,0.66048,3.56078,3.48516
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,0.68864,0.00217,2.1285,0.660576,3.55028,3.47988
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,0.687904,0.001972,2.13093,0.659136,3.54923,3.47994
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,0.691104,0.00214,2.13605,0.661856,3.56364,3.49115
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,0.690432,0.002,2.13296,0.659616,3.55628,3.485
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,0.689568,0.002101,2.13222,0.659584,3.55467,3.48347
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,0.69008,0.0022,2.13374,0.66,3.55706,3.48602
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,0.690304,0.00207,2.1358,0.659776,3.5574,3.48795
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,0.693376,0.002101,2.13075,0.65872,3.54758,3.48494
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,0.688896,0.002,2.12827,0.659968,3.54979,3.47914
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,0.689152,0.00216,2.13291,0.874272,3.77649,3.69849
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,0.689504,0.00204,2.12875,0.658144,3.548,3.47843
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,0.689312,0.00208,2.12702,0.662336,3.54948,3.48074
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,0.689952,0.00236,2.13091,0.660416,3.55739,3.48363
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,0.690048,0.00204,2.13078,0.6632,3.55669,3.48607
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,0.690016,0.002019,2.13306,0.66592,3.56235,3.49101
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,0.690592,0.00209,2.14106,0.665664,3.57131,3.4994
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,0.690624,0.00224,2.13078,0.661312,3.55439,3.48495
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,0.68864,0.00213,2.13434,0.677248,3.61033,3.50235
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,0.688672,0.0022,2.13402,0.662176,3.55638,3.48706
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,0.69072,0.00227,2.12958,0.660416,3.5549,3.48298
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,0.68912,0.00207,2.13043,0.661248,3.5516,3.48287
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,0.686752,0.002,2.12731,0.657728,3.5372,3.47379
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,0.6904,0.0022,2.13138,0.660928,3.5592,3.4849
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,0.689312,0.00205,2.13007,0.662176,3.55319,3.4836
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,0.687136,0.00205,2.12438,0.743328,3.61997,3.55689
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,0.690016,0.00204,2.13355,0.818496,3.71306,3.6441
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,0.689216,0.00199,2.12814,0.662432,3.55161,3.48178
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,1.07552,0.00207,3.65449,1.11197,5.91299,5.84405
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,1.07152,0.00209,3.65839,1.1121,5.91469,5.8441
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,1.07792,0.002031,3.66805,1.12832,5.94671,5.87632
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,1.07667,0.002082,3.66518,1.12026,5.93489,5.86419
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,1.07395,0.00209,3.66017,1.10992,5.91419,5.84613
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,1.07686,0.00216,3.66527,1.3696,6.1897,6.11389
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,1.07418,0.002251,3.65598,1.11181,5.91666,5.84421
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,1.07594,0.0022,3.6643,1.35635,6.17233,6.09879
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,1.07274,0.002139,3.66384,1.1127,5.92292,5.85142
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,1.07446,0.0021,3.66616,1.11315,5.92957,5.85588
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,1.07408,0.002309,3.6577,1.11363,5.9181,5.84772
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,1.07277,0.00225,3.66072,1.1129,5.9186,5.84863
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,1.07427,0.0023,3.66798,1.11082,5.92673,5.85537
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,1.07658,0.00214,3.66449,1.18838,6.00633,5.93159
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,1.07504,0.002201,3.65854,1.11197,5.91957,5.84775
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,1.0735,0.002009,3.66069,1.1551,5.96443,5.8913
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,1.07344,0.00206,3.65884,1.1145,5.91564,5.84883
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,1.07101,0.002169,3.66201,1.13776,5.94493,5.87294
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,1.07507,0.00212,3.6608,1.1143,5.9237,5.8523
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,1.07494,0.00216,3.65889,1.11274,5.9206,5.84873
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,1.07245,0.00207,3.6528,1.14838,5.94593,5.8757
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,1.07478,0.00204,3.6569,1.1111,5.91328,5.84483
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,1.07299,0.002081,3.65992,1.11229,5.9184,5.84728
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,1.07162,0.00205,3.65904,1.11178,5.91482,5.84448
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,1.07402,0.002099,3.66176,1.11178,5.92181,5.84965
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,1.07373,0.00219,3.66114,1.11062,5.91948,5.84768
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,1.07338,0.00216,3.66465,1.11139,5.92148,5.85158
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,1.07322,0.00215,3.66373,1.11101,5.92181,5.8501
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,1.07446,0.002141,3.66032,1.40653,6.21665,6.14345
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,1.07581,0.002009,3.66592,1.2999,6.11708,6.04364
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,1.07421,0.00216,3.65743,1.11226,5.91658,5.84605
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,1.07325,0.00206,3.65842,1.11226,5.91751,5.84598
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,1.0736,0.002229,3.65912,1.11181,5.91913,5.84675
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,1.07456,0.00207,3.66401,1.11062,5.92258,5.85126
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,1.07344,0.00215,3.65753,1.12909,5.93077,5.86221
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,1.07658,0.00222,3.6626,1.10976,5.92346,5.85115
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,1.07261,0.00211,3.65859,1.10998,5.91482,5.84329
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,1.07402,0.00214,3.66265,1.37514,6.18544,6.11394
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,1.07325,0.00214,3.66414,1.57994,6.38994,6.31946
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,1.07286,0.00218,3.66715,1.11267,5.92832,5.85487
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,1.07226,0.00211,3.66096,1.11168,5.91552,5.847
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,1.07325,0.00201,3.65581,1.11299,5.9132,5.84406
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,1.07078,0.002071,3.66002,1.11165,5.92019,5.84452
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,1.07392,0.00199,3.65814,1.1121,5.91498,5.84615
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,1.07331,0.002169,3.70762,1.15478,6.00795,5.93788
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,1.07283,0.00205,3.66426,1.11213,5.92205,5.85127
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,1.07341,0.002129,3.65708,1.11027,5.91246,5.84289
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,1.07126,0.00205,3.66805,1.11296,5.9268,5.85432
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,1.07437,0.00206,3.65756,1.11318,5.9189,5.84717
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,1.07238,0.002031,3.65801,1.1232,5.92486,5.85562
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,1.07424,0.00217,3.66237,1.11171,5.92333,5.85049
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,1.07245,0.00208,3.66392,1.11184,5.92135,5.85029
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,1.07258,0.002,3.65748,1.1112,5.91262,5.84326
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,1.0728,0.00207,3.66476,1.12342,5.93442,5.86305
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,1.07226,0.00201,3.65627,1.1119,5.91311,5.84244
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,1.07456,0.00204,3.65754,1.11123,5.91674,5.84537
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,1.0736,0.00209,3.66115,1.11219,5.91989,5.84903
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,1.07238,0.002031,3.66302,1.11139,5.91854,5.84883
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,1.0735,0.002049,3.65789,1.11366,5.92506,5.84711
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,1.07226,0.00205,3.66174,1.1104,5.91553,5.84645
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,1.07251,0.002151,3.65997,1.11133,5.91643,5.84596
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,1.07318,0.00207,3.65758,1.11478,5.91776,5.84762
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,1.07322,0.002071,3.65732,1.33046,6.13111,6.06307
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,1.07357,0.00191,3.6609,1.11312,5.91685,5.8495
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,1.07213,0.0019,3.66142,1.35309,6.15603,6.08853
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,1.07456,0.00201,3.66349,1.11014,5.92154,5.8502
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,1.07146,0.00191,3.65901,1.11078,5.90747,5.84316
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,1.07306,0.00194,3.65763,1.10918,5.91305,5.84181
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,1.07462,0.00196,3.65823,1.17443,5.97589,5.90924
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,1.07328,0.00203,3.65548,1.1175,5.91372,5.84829
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,1.07328,0.00196,3.6597,1.38989,6.19851,6.12483
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,1.07331,0.00192,3.65891,1.1119,5.91154,5.84604
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,1.07552,0.001948,3.66027,1.1111,5.91604,5.84884
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,1.07315,0.00207,3.66368,1.11171,5.92418,5.85061
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,1.07126,0.001891,3.65773,1.11046,5.90843,5.84135
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,1.61792,0.00189,5.42445,1.67405,8.78781,8.71831
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,1.6144,0.002128,5.42871,1.6705,8.80262,8.71573
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,1.61568,0.00204,5.43237,1.6816,8.80328,8.73169
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,1.6217,0.00191,5.41938,1.66854,8.78202,8.71153
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,1.6159,0.00234,5.43072,1.67213,8.79006,8.72109
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,1.61514,0.001921,5.43071,1.67261,8.7899,8.72037
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,1.61504,0.00204,5.43401,1.67155,8.79385,8.72264
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,1.61354,0.002251,5.42386,1.66922,8.77871,8.70886
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,1.61456,0.001959,5.42017,1.67152,8.77785,8.70821
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,1.61632,0.00215,5.42112,1.67168,8.78146,8.71127
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,1.61581,0.001919,5.42474,1.6719,8.78141,8.71437
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,1.61526,0.002,5.42416,1.66944,8.78056,8.71086
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,1.6145,0.00196,5.42847,1.66813,8.78204,8.71305
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,1.61443,0.001921,5.4265,1.672,8.78502,8.71485
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,1.61526,0.00194,5.42518,1.68285,8.79445,8.72523
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,1.62067,0.00224,5.42667,1.67389,8.8009,8.72347
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,1.61712,0.002,5.42658,1.66746,8.7816,8.71316
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,1.6151,0.00199,5.42703,1.67213,8.78726,8.71625
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,1.61597,0.002,5.42338,1.67325,8.78359,8.7146
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,1.61712,0.001921,5.4244,1.67274,8.78553,8.71618
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,1.6159,0.001909,5.42588,1.67466,8.7893,8.71835
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,1.61523,0.00209,5.4246,1.68957,8.8025,8.73149
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,1.61472,0.00224,5.4207,1.66982,8.77673,8.70748
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,1.61894,0.001999,5.42123,1.67011,8.7824,8.71228
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,1.61382,0.002032,5.42188,1.66966,8.77662,8.7074
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,1.6152,0.002011,5.41945,1.67446,8.78095,8.71112
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,1.6175,0.00205,5.42035,1.6737,8.78283,8.7136
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,1.61427,0.0023,5.4263,1.66973,8.78262,8.7126
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,1.61587,0.00204,5.42919,1.67286,8.79104,8.71996
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,1.61677,0.00203,5.42242,1.67005,8.78065,8.71126
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,1.61539,0.001961,5.41509,1.66867,8.76789,8.70112
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,1.61491,0.001819,5.41862,1.67024,8.77461,8.70559
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,1.61584,0.00214,5.42218,1.6713,8.78204,8.71146
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,1.61517,0.001891,5.43353,1.6681,8.78707,8.71868
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,1.61821,0.002,5.4244,1.66976,8.78433,8.71437
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,1.61722,0.00204,5.42795,1.67338,8.79165,8.72058
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,1.6145,0.001961,5.43003,2.09373,9.20839,9.14021
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,1.6145,0.0019,5.42565,1.66781,8.78116,8.70985
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,1.61635,0.00207,5.42096,1.67232,8.78128,8.7117
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,1.61453,0.0021,5.42557,1.67405,8.78524,8.71625
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,1.61315,0.002081,5.42425,1.67178,8.78192,8.71126
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,1.62016,0.00243,5.42839,1.66608,8.79145,8.71706
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,1.6145,0.0021,5.42557,1.67395,8.78672,8.71612
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,1.61392,0.00199,5.42424,1.67238,8.78279,8.71253
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,1.61734,0.00209,5.42681,1.67334,8.79141,8.71959
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,1.6161,0.00203,5.42557,1.67766,8.79255,8.72136
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,1.61526,0.00204,5.42776,1.67107,8.78452,8.71614
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,1.61408,0.001989,5.43537,1.6713,8.79308,8.72274
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,1.61549,0.001841,5.42812,1.67539,8.79084,8.72084
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,1.61917,0.001939,5.41916,1.67011,8.78161,8.71038
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,1.61587,0.00201,5.42654,1.91344,9.03083,8.95786
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,1.61651,0.00217,5.42381,1.6688,8.77998,8.71129
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,1.61587,0.00205,5.43133,1.67136,8.79176,8.72061
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,1.6153,0.00209,5.42462,1.66912,8.78616,8.71112
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,1.61366,0.001919,5.42697,1.67811,8.79081,8.72066
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,1.61744,0.002029,5.4228,1.66944,8.78345,8.71171
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,1.61549,0.002029,5.42381,1.67491,8.78558,8.71624
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,1.61651,0.00196,5.42075,1.6713,8.78269,8.71052
3,float,uniform,GPU,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,1.6153,0.00191,5.42751,1.67053,8.78732,8.71524
