dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,10,0.00768,0,0.088479,0.011744,0.153428,0.107903
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,11,0.007136,0,0.088538,0.0128,0.153978,0.108474
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,12,0.006464,0,0.089238,0.012448,0.153528,0.10815
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,13,0.006944,0,0.08852,0.01136,0.152739,0.106824
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,14,0.007616,0,0.088209,0.011616,0.153179,0.107441
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,15,0.007136,0,0.088559,0.013248,0.153138,0.108943
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,16,0.009184,0,0.08934,0.012992,0.155419,0.111516
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,17,0.006976,0,0.088569,0.012704,0.153798,0.108249
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,18,0.007264,0,0.08901,0.013344,0.154829,0.109618
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,19,0.006912,0,0.088749,0.012352,0.152798,0.108013
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,20,0.00752,0,0.089499,0.01248,0.154559,0.109499
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,21,0.008256,0,0.088779,0.011072,0.153158,0.108107
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,22,0.007072,0,0.08987,0.01168,0.153268,0.108622
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,23,0.007328,0,0.088519,0.0104,0.152309,0.106247
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,24,0.009856,0,0.086519,0.015872,0.148508,0.112247
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,25,0.00736,0,0.088119,0.01216,0.150899,0.107639
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,26,0.010688,0,0.0887,0.011296,0.155078,0.110684
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,27,0.00704,0,0.088629,0.012672,0.153669,0.108341
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,28,0.008256,0,0.088849,0.012256,0.153538,0.109361
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,29,0.008224,0,0.088669,0.011104,0.152818,0.107997
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,30,0.008672,0,0.088979,0.01104,0.153658,0.108691
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,31,0.006752,0,0.144318,0.012992,0.208987,0.164062
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,32,0.007072,0,0.08847,0.012864,0.153119,0.108406
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,33,0.006688,0,0.088899,0.01312,0.153709,0.108707
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,34,0.007072,0,0.088799,0.011104,0.153209,0.106975
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,35,0.0072,0,0.088649,0.012096,0.153259,0.107945
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,36,0.006656,0,0.088269,0.011744,0.151848,0.106669
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,37,0.006464,0,0.089169,0.013536,0.153199,0.109169
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,38,0.007136,0,0.087819,0.012544,0.153058,0.107499
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,39,0.007872,0,0.088169,0.011232,0.153199,0.107273
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,40,0.0072,0,0.088169,0.012864,0.152248,0.108233
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,41,0.00784,0,0.088689,0.01152,0.152089,0.108049
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,42,0.007616,0,0.089029,0.012192,0.153628,0.108837
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,43,0.008896,0,0.085709,0.015776,0.147888,0.110381
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,44,0.007328,0,0.088279,0.012864,0.153408,0.108471
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,45,0.007072,0,0.088979,0.012384,0.152758,0.108435
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,46,0.008096,0,0.088749,0.011232,0.154229,0.108077
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,47,0.007104,0,0.088879,0.01104,0.151638,0.107023
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,48,0.006368,0,0.08934,0.011584,0.152549,0.107292
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,49,0.01312,0,0.084749,0.015456,0.151298,0.113325
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,50,0.005984,0,0.08935,0.012096,0.153549,0.10743
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,51,0.006336,0,0.088509,0.011584,0.151848,0.106429
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,52,0.009472,0,0.088858,0.01312,0.154928,0.11145
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,53,0.00832,0,0.088789,0.0112,0.153169,0.108309
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,54,0.010848,0,0.08703,0.0128,0.149479,0.110678
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,55,0.011264,0,0.084979,0.014048,0.147168,0.110291
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,56,0.007232,0,0.088629,0.01392,0.154918,0.109781
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,57,0.006816,0,0.088749,0.011264,0.152508,0.106829
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,58,0.00848,0,0.089159,0.011264,0.153798,0.108903
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,59,0.006304,0,0.091579,0.013248,0.155268,0.111131
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,60,0.006592,0,0.088849,0.012896,0.153668,0.108337
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,61,0.008992,0,0.085229,0.014912,0.145268,0.109133
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,62,0.006272,0,0.288936,0.013472,0.353956,0.30868
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,63,0.006784,0,0.089229,0.010848,0.152909,0.106861
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,64,0.006496,0,0.088599,0.012512,0.152168,0.107607
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,65,0.007872,0,0.088689,0.014176,0.154368,0.110737
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,66,0.00704,0,0.088499,0.012864,0.152638,0.108403
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,67,0.009376,0,0.089679,0.012128,0.156128,0.111183
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,68,0.006592,0,0.08842,0.012512,0.151199,0.107524
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,69,0.007168,0,0.088579,0.011424,0.152688,0.107171
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,70,0.0072,0,0.088819,0.011104,0.152429,0.107123
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,71,0.009056,0,0.0884,0.012864,0.155238,0.11032
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,72,0.00752,0,0.089679,0.012128,0.153138,0.109327
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,73,0.007008,0,0.088569,0.011456,0.152009,0.107033
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,74,0.008192,0,0.089029,0.012128,0.153888,0.109349
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,0,0.017792,0,0.093519,0.017344,0.182478,0.128655
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,1,0.016736,0,0.089148,0.014976,0.173578,0.12086
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,2,0.008064,0,0.090269,0.012608,0.164518,0.110941
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,3,0.014656,0,0.089239,0.0128,0.170248,0.116695
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,4,0.00864,0,0.089659,0.014336,0.164448,0.112635
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,5,0.016032,0,0.089629,0.0136,0.259657,0.119261
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,6,0.008864,0,0.089969,0.011328,0.163808,0.110161
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,7,0.016,0,0.089159,0.012704,0.171578,0.117863
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,8,0.01552,0,0.089369,0.012224,0.170848,0.117113
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,9,0.014784,0,0.089359,0.012128,0.169428,0.116271
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,10,0.015616,0,0.089279,0.01408,0.172388,0.118975
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,11,0.008064,0,0.08905,0.013952,0.163608,0.111066
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,12,0.01568,0,0.089198,0.014656,0.172358,0.119534
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,13,0.016448,0,0.088949,0.0128,0.175758,0.118197
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,14,0.014368,0,0.08906,0.012416,0.168799,0.115844
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,15,0.014912,0,0.08997,0.012928,0.171509,0.11781
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,16,0.014752,0,0.089238,0.012896,0.172438,0.116886
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,17,0.009696,0,0.08884,0.01328,0.164409,0.111816
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,18,0.014496,0,0.089499,0.0136,0.170338,0.117595
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,19,0.008928,0,0.089929,0.012384,0.164488,0.111241
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,20,0.015456,0,0.089039,0.013152,0.171058,0.117647
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,21,0.008064,0,0.089709,0.014752,0.165619,0.112525
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,22,0.014976,0,0.08913,0.013312,0.169989,0.117418
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,23,0.014944,0,0.089839,0.013152,0.171458,0.117935
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,24,0.015648,0,0.08888,0.013344,0.170958,0.117872
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,25,0.016064,0,0.090499,0.013472,0.172209,0.120035
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,26,0.01568,0,0.089169,0.012928,0.171298,0.117777
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,27,0.008256,0,0.08959,0.012608,0.163559,0.110454
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,28,0.014112,0,0.089599,0.01264,0.169808,0.116351
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,29,0.008192,0,0.08931,0.012416,0.163579,0.109918
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,30,0.014688,0,0.089569,0.012608,0.171038,0.116865
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,31,0.009632,0,0.089919,0.014272,0.166669,0.113823
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,32,0.01536,0,0.089169,0.012576,0.170638,0.117105
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,33,0.01536,0,0.089219,0.01296,0.171118,0.117539
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,34,0.015008,0,0.089259,0.013376,0.170688,0.117643
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,35,0.015904,0,0.214108,0.01312,0.296547,0.243132
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,36,0.014336,0,0.089109,0.013152,0.170098,0.116597
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,37,0.014624,0,0.089069,0.013152,0.170458,0.116845
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,38,0.015776,0,0.08934,0.014624,0.175898,0.11974
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,39,0.01504,0,0.089199,0.014176,0.170268,0.118415
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,40,0.014208,0,0.089839,0.013984,0.170998,0.118031
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,41,0.01536,0,0.089229,0.012448,0.170938,0.117037
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,42,0.016704,0,0.089189,0.012864,0.171728,0.118757
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,43,0.008832,0,0.089179,0.012032,0.163158,0.110043
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,44,0.010176,0,0.089929,0.011072,0.164078,0.111177
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,45,0.00784,0,0.089768,0.012512,0.163828,0.11012
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,46,0.015904,0,0.089369,0.014752,0.172718,0.120025
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,47,0.014656,0,0.089069,0.013792,0.169738,0.117517
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,48,0.007936,0,0.089719,0.012864,0.164639,0.110519
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,49,0.008672,0,0.088999,0.01328,0.164179,0.110951
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,50,0.007936,0,0.096329,0.013632,0.171878,0.117897
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,51,0.01472,0,0.089199,0.01296,0.170478,0.116879
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,52,0.015904,0,0.088579,0.013216,0.170368,0.117699
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,53,0.01936,0,0.089729,0.01392,0.175568,0.123009
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,54,0.010144,0,0.089388,0.014208,0.165998,0.11374
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,55,0.009344,0,0.089899,0.013472,0.165828,0.112715
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,56,0.013696,0,0.089949,0.013824,0.170659,0.117469
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,57,0.008672,0,0.089349,0.013568,0.165328,0.111589
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,58,0.015392,0,0.089428,0.013952,0.170708,0.118772
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,59,0.015456,0,0.089839,0.013952,0.172098,0.119247
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,60,0.015104,0,0.09,0.0144,0.172828,0.119504
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,61,0.008576,0,0.089669,0.012576,0.163958,0.110821
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,62,0.015584,0,0.08946,0.012992,0.171259,0.118036
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,63,0.008576,0,0.089848,0.013088,0.164488,0.111512
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,64,0.015648,0,0.089369,0.012864,0.170928,0.117881
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,65,0.01504,0,0.090228,0.013888,0.171948,0.119156
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,66,0.015072,0,0.086088,0.015776,0.161588,0.116936
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,67,0.008064,0,0.089428,0.01248,0.163658,0.109972
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,68,0.015936,0,0.089648,0.014272,0.171838,0.119856
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,69,0.014688,0,0.0898,0.013056,0.170579,0.117544
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,70,0.00928,0,0.090099,0.013216,0.164428,0.112595
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,71,0.008512,0,0.089409,0.01264,0.164188,0.110561
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,72,0.015648,0,0.08968,0.013952,0.171928,0.11928
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,73,0.013216,0,0.089929,0.0136,0.168998,0.116745
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",512,74,0.009472,0,0.089149,0.01264,0.164489,0.111261
