dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,185.361,0,0.11367,52.2023,237.779,237.677
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,0.105504,0,1.67387,0.185376,2.02014,1.96475
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,0.114784,0,1.67474,0.185504,2.03022,1.97503
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,0.105216,0,1.67559,0.186816,2.02914,1.96762
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,0.115584,0,1.67474,0.185568,2.03322,1.97589
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,0.09568,0,1.66932,0.183776,2.00321,1.94878
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,0.11872,0,1.67601,0.188128,2.04432,1.98286
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,0.103744,0,1.674,0.18512,2.01864,1.96287
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,0.11696,0,1.67496,0.186336,2.03658,1.97826
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,0.115104,0,1.67673,0.189216,2.03584,1.98105
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,0.11744,0,1.67503,0.183808,2.03484,1.97628
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,0.117312,0,1.67558,0.190016,2.04112,1.98291
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,0.104896,0,1.67339,0.18512,2.01839,1.96341
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,0.106016,0,1.67541,0.18528,2.02371,1.96671
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,0.120096,0,1.67741,0.18576,2.04029,1.98327
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,0.114624,0,1.67496,0.187744,2.03502,1.97733
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,0.107776,0,1.67516,0.183392,2.01797,1.96633
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,0.104544,0,1.6741,0.183072,2.01699,1.96172
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,0.117024,0,1.67788,0.184512,2.0357,1.97942
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,0.106944,0,1.67405,0.185184,2.02243,1.96618
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,0.1176,0,1.67617,0.185408,2.03697,1.97918
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,0.116096,0,1.68302,0.188064,2.04365,1.98718
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,0.113664,0,1.67408,0.183584,2.02702,1.97133
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,0.107808,0,1.67872,0.191392,2.03673,1.97792
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,0.365984,0,4.18058,0.419488,5.03229,4.96605
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,0.365376,0,4.18781,0.418464,5.03692,4.97165
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,0.364928,0,4.18106,0.42032,5.03269,4.9663
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,0.36784,0,4.18632,0.420128,5.04334,4.97428
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,0.371712,0,4.18574,0.421376,5.03463,4.97882
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,0.371488,0,4.18091,0.4192,5.03806,4.97159
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,0.36608,0,4.18028,0.418944,5.03171,4.9653
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,0.365728,0,4.18077,0.41872,5.0211,4.96521
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,0.367488,0,4.18123,0.419168,5.03092,4.96788
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,0.367136,0,4.182,0.419616,5.03718,4.96875
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,0.34992,0,4.17988,0.420768,5.00723,4.95056
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,0.36576,0,4.19361,0.416704,5.0332,4.97608
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,0.361056,0,4.18058,0.418112,5.01641,4.95974
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,0.36176,0,4.18136,0.420768,5.02112,4.96388
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,0.36432,0,4.18364,0.420384,5.02688,4.96834
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,0.367232,0,4.18164,0.41968,5.04224,4.96855
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,0.364416,0,4.18054,0.422112,5.02887,4.96707
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,0.354944,0,4.17801,0.414528,5.00223,4.94748
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,0.367488,0,4.17969,0.420256,5.03351,4.96743
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,0.367424,0,4.18008,0.419424,5.03249,4.96692
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,0.36416,0,4.19279,0.417312,5.03315,4.97427
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,0.364672,0,4.18261,0.42192,5.03624,4.9692
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,0.364896,0,4.18824,0.423136,5.04315,4.97627
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,0.368256,0,4.17972,0.419456,5.03261,4.96743
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,0.363392,0,4.18221,0.420864,5.03298,4.96646
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,0.35872,0,4.17961,0.417952,5.01285,4.95628
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,0.366784,0,4.18507,0.420416,5.07196,4.97227
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,0.365984,0,4.1832,0.419968,5.04466,4.96915
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,0.366112,0,4.18073,0.41952,5.03386,4.96636
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,0.365216,0,4.18105,0.418144,5.03225,4.96441
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,0.370496,0,4.23424,0.416864,5.08474,5.0216
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,0.353312,0,4.17979,0.41712,5.00692,4.95022
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,0.36448,0,4.18066,0.417536,5.02248,4.96267
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,0.36224,0,4.18754,0.421856,5.02982,4.97163
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,0.36528,0,4.17881,0.418688,5.01808,4.96277
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,0.357248,0,4.18059,0.421952,5.01729,4.95979
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,0.366656,0,4.18039,0.4232,5.02871,4.97024
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,0.367936,0,4.20281,0.417984,5.05545,4.98873
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,0.359648,0,4.18209,0.417024,5.01628,4.95876
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,0.353472,0,4.18565,0.4208,5.01857,4.95992
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,0.366816,0,4.1783,0.419168,5.03079,4.96428
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,0.366112,0,4.17945,0.415616,5.02673,4.96118
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,0.366624,0,4.18182,0.419456,5.0701,4.9679
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,0.364128,0,4.18057,0.418816,5.02663,4.96352
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,0.366816,0,4.18061,0.418432,5.03595,4.96585
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,0.36512,0,4.18245,0.418272,5.03486,4.96584
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,0.36688,0,4.18045,0.421696,5.03604,4.96902
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,0.366816,0,4.18932,0.421312,5.04562,4.97744
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,0.357632,0,4.1768,0.415904,5.00607,4.95034
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,0.366016,0,4.1817,0.4192,5.0344,4.96692
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,0.365696,0,4.17945,0.418272,5.03047,4.96341
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,0.367616,0,4.18484,0.419296,5.03762,4.97176
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,0.359968,0,4.18592,0.418592,5.02299,4.96448
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,0.352832,0,4.17995,0.41904,5.00659,4.95182
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,0.364,0,4.18126,0.42096,5.03392,4.96622
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,0.364864,0,4.17985,0.420512,5.02398,4.96522
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,0.36864,0,4.17898,0.42032,5.0316,4.96794
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,0.36688,0,4.1855,0.415872,5.03388,4.96826
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,0.363392,0,4.18533,0.421152,5.03757,4.96987
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,0.367808,0,4.18673,0.5056,5.12457,5.06013
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,0.363232,0,4.18045,0.419488,5.02196,4.96317
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,0.35232,0,4.17971,0.418144,5.00697,4.95017
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,0.365696,0,4.18239,0.418368,5.02917,4.96645
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,0.363072,0,4.18063,0.418304,5.02924,4.962
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,0.365792,0,4.18713,0.422496,5.04242,4.97541
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,0.36432,0,4.18072,0.41888,5.02992,4.96391
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,0.366592,0,4.18085,0.422048,5.03411,4.96949
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,0.367296,0,4.18102,0.41648,5.03041,4.96479
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,0.364064,0,4.18098,0.419936,5.03014,4.96498
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,0.362912,0,4.18797,0.418944,5.02822,4.96982
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,0.364064,0,4.18034,0.417376,5.02667,4.96178
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,0.361696,0,4.23857,0.422816,5.08106,5.02309
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,0.365312,0,4.18635,0.419296,5.02786,4.97095
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,0.357568,0,4.17867,0.419136,5.01084,4.95538
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,0.366816,0,4.18252,0.422752,5.03147,4.97208
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,0.708928,0,9.28453,0.82064,10.8814,10.8141
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,0.705856,0,9.2859,0.820608,10.8782,10.8124
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,0.706016,0,9.28543,0.823008,10.8799,10.8145
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,0.705856,0,9.28613,0.821312,10.8816,10.8133
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,0.705632,0,9.29167,0.82304,10.8851,10.8203
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,0.709408,0,9.28417,0.819712,10.8813,10.8133
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,0.707776,0,9.28963,0.819968,10.885,10.8174
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,0.706688,0,9.28974,0.820896,10.8855,10.8173
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,0.707488,0,9.29036,0.819424,10.8848,10.8173
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,0.7048,0,9.2881,0.823648,10.8869,10.8165
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,0.705792,0,9.2844,0.81856,10.8773,10.8088
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,0.70992,0,9.28537,0.821408,10.8853,10.8167
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,0.7056,0,9.28462,0.821408,10.8791,10.8116
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,0.70512,0,9.28687,0.823264,10.8823,10.8153
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,0.704,0,9.28466,0.821472,10.8766,10.8101
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,0.705632,0,9.28806,0.820608,10.8835,10.8143
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,0.706592,0,9.28472,0.820928,10.8954,10.8122
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,0.707072,0,9.29463,0.823072,10.8942,10.8248
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,0.70592,0,9.28997,0.820064,10.8832,10.816
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,0.709472,0,9.28581,0.820704,10.885,10.816
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,0.706272,0,9.2913,0.818176,10.8836,10.8157
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,0.706304,0,9.28236,0.820928,10.8773,10.8096
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,0.706112,0,9.298,0.819264,10.892,10.8234
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,0.705056,0,9.2926,0.821984,10.89,10.8196
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,0.703872,0,9.28399,0.819584,10.875,10.8074
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,0.705856,0,9.28506,0.820416,10.8799,10.8113
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,0.710176,0,9.29395,0.822784,10.8958,10.8269
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,0.708512,0,9.28386,0.822688,10.8861,10.8151
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,0.709184,0,9.28425,0.820512,10.8806,10.8139
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,0.707968,0,9.2892,0.822656,10.889,10.8198
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,0.70688,0,9.28589,0.820384,10.881,10.8132
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,0.707904,0,9.28754,0.822496,10.8852,10.8179
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,0.703648,0,9.28433,0.822752,10.8775,10.8107
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,0.707072,0,9.28886,0.822752,10.8885,10.8187
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,0.706624,0,9.28666,0.82272,10.8816,10.816
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,0.705408,0,9.28589,0.821344,10.8828,10.8126
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,0.707488,0,9.29934,0.82752,10.9026,10.8343
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,0.70656,0,9.28983,0.819712,10.8829,10.8161
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,0.708352,0,9.28583,0.823744,10.8858,10.8179
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,0.707392,0,9.28789,0.819648,10.8865,10.8149
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,0.709088,0,9.28693,0.820096,10.8866,10.8161
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,0.705664,0,9.28513,0.821472,10.8818,10.8123
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,0.707136,0,9.28792,0.822496,10.8867,10.8176
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,0.706176,0,9.28417,0.820448,10.884,10.8108
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,0.7048,0,9.28572,0.81984,10.8772,10.8104
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,0.713184,0,9.28462,0.821632,10.8891,10.8194
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,0.705792,0,9.28628,0.820704,10.8796,10.8128
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,0.707552,0,9.29305,0.821248,10.8901,10.8219
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,0.707744,0,9.28884,0.82016,10.8841,10.8167
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,0.707936,0,9.28675,0.820224,10.8829,10.8149
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,0.70688,0,9.28516,0.820672,10.8804,10.8127
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,0.70656,0,9.28493,0.821344,10.8802,10.8128
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,0.707744,0,9.33639,0.822624,10.9351,10.8668
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,0.707936,0,9.28831,0.821632,10.8847,10.8179
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,0.706368,0,9.28637,0.821024,10.884,10.8138
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,0.707232,0,9.28547,0.821568,10.8827,10.8143
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,0.70448,0,9.28437,0.819552,10.8763,10.8084
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,0.709728,0,9.28423,0.821504,10.8853,10.8155
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,0.712288,0,9.28568,0.820608,10.8844,10.8186
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,0.705888,0,9.28533,0.820608,10.8806,10.8118
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,0.706624,0,9.28412,0.819584,10.9573,10.8103
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,0.706656,0,9.28535,0.817088,10.8784,10.8091
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,0.707552,0,9.29705,0.818368,10.8895,10.823
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,0.706624,0,9.28521,0.81872,10.8771,10.8106
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,0.705664,0,9.28614,0.819264,10.928,10.8111
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,0.70608,0,9.28481,0.819776,10.8799,10.8107
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,0.708544,0,9.29071,0.819168,10.8866,10.8184
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,0.708544,0,9.28539,0.8192,10.887,10.8131
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,0.7056,0,9.28497,0.81888,10.876,10.8095
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,0.704448,0,9.28418,0.820928,10.8784,10.8096
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,0.705344,0,9.28655,0.818976,10.8773,10.8109
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,0.70624,0,9.28455,0.820128,10.8779,10.8109
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,0.706592,0,9.28216,0.8184,10.8751,10.8072
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,0.707296,0,9.28396,0.820224,10.8786,10.8115
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,0.705984,0,9.28554,0.819488,10.8786,10.811
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,1.23181,0,14.3873,1.42371,17.1138,17.0429
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,1.23622,0,14.3605,1.4231,17.0922,17.0199
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,1.23258,0,14.3816,1.42429,17.1035,17.0384
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,1.23626,0,14.3835,1.42749,17.1169,17.0473
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,1.23158,0,14.3821,1.42822,17.1104,17.0419
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,1.23427,0,14.3606,1.42595,17.0942,17.0208
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,1.23501,0,14.3643,1.42109,17.0865,17.0204
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,1.23587,0,14.3632,1.42515,17.094,17.0242
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,1.23654,0,14.413,1.42678,17.1466,17.0763
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,1.23459,0,14.3618,1.42362,17.0922,17.02
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,1.23088,0,14.3347,1.42531,17.0622,16.9909
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,1.23414,0,14.4181,1.42682,17.1497,17.0791
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,1.23235,0,14.3898,1.42288,17.1143,17.045
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,1.23248,0,14.3402,1.4249,17.0675,16.9975
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,1.23379,0,14.3574,1.42614,17.087,17.0173
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,1.23606,0,14.3624,1.42397,17.0927,17.0224
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,1.23264,0,14.3684,1.42067,17.0937,17.0217
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,1.23504,0,14.3581,1.42912,17.0956,17.0223
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,1.23158,0,14.3805,1.42749,17.1101,17.0395
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,1.23552,0,14.3728,1.42787,17.1073,17.0362
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,1.23312,0,14.3502,1.42512,17.0788,17.0084
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,1.23594,0,14.3475,1.42429,17.0764,17.0077
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,1.23482,0,14.3891,1.42602,17.1212,17.0499
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,1.23197,0,14.3606,1.42675,17.0959,17.0193
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,1.23114,0,14.3884,1.4233,17.1149,17.0429
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,1.23226,0,14.3958,1.42458,17.1223,17.0526
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,1.23318,0,14.3393,1.42714,17.0704,16.9996
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,1.23302,0,14.4055,1.42586,17.1327,17.0644
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,1.23402,0,14.3729,1.42368,17.099,17.0306
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,1.23565,0,14.3378,1.42349,17.0732,16.997
3,double,uniform,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,30,1.23206,0,14.3801,1.42653,17.1058,17.0387
