dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ds | Ns",64,0,0.075296,0,0.049579,199.256,199.473,199.381
1,float,uniform,GPU,"Ds | Ns",256,40,0.012768,0,0.01957,0.0064,0.07154,0.038738
1,float,uniform,GPU,"Ds | Ns",256,41,0.014144,0,0.02047,0.007264,0.074849,0.041878
1,float,uniform,GPU,"Ds | Ns",256,42,0.013184,0,0.019859,0.005984,0.071889,0.039027
1,float,uniform,GPU,"Ds | Ns",256,43,0.01232,0,0.01944,0.006176,0.070759,0.037936
1,float,uniform,GPU,"Ds | Ns",256,44,0.012416,0,0.01944,0.00592,0.070959,0.037776
1,float,uniform,GPU,"Ds | Ns",256,45,0.012416,0,0.01933,0.006432,0.071069,0.038178
1,float,uniform,GPU,"Ds | Ns",256,46,0.011936,0,0.02002,0.005792,0.07057,0.037748
1,float,uniform,GPU,"Ds | Ns",256,47,0.013504,0,0.01935,0.098592,0.164668,0.131446
1,float,uniform,GPU,"Ds | Ns",256,48,0.012096,0,0.01919,0.006432,0.06969,0.037718
1,float,uniform,GPU,"Ds | Ns",256,49,0.01168,0,0.019559,0.006784,0.071269,0.038023
1,float,uniform,GPU,"Ds | Ns",256,50,0.012288,0,0.01987,0.00592,0.070219,0.038078
1,float,uniform,GPU,"Ds | Ns",256,51,0.013664,0,0.0194,0.005952,0.06958,0.039016
1,float,uniform,GPU,"Ds | Ns",256,52,0.011232,0,0.01934,0.008704,0.07317,0.039276
1,float,uniform,GPU,"Ds | Ns",256,53,0.012352,0,0.01931,0.007296,0.073519,0.038958
1,float,uniform,GPU,"Ds | Ns",256,54,0.013024,0,0.01993,0.007744,0.074139,0.040698
1,float,uniform,GPU,"Ds | Ns",256,55,0.012928,0,0.01984,0.006176,0.073249,0.038944
1,float,uniform,GPU,"Ds | Ns",256,56,0.012992,0,0.02034,0.00464,0.07305,0.037972
1,float,uniform,GPU,"Ds | Ns",256,57,0.0128,0,0.019088,0.00592,0.069919,0.037808
1,float,uniform,GPU,"Ds | Ns",256,58,0.013088,0,0.0196,0.007936,0.079409,0.040624
1,float,uniform,GPU,"Ds | Ns",256,59,0.012864,0,0.01935,0.005664,0.071719,0.037878
1,float,uniform,GPU,"Ds | Ns",256,60,0.012128,0,0.01958,0.008288,0.07332,0.039996
1,float,uniform,GPU,"Ds | Ns",256,61,0.013888,0,0.019961,0.00608,0.072089,0.039929
1,float,uniform,GPU,"Ds | Ns",256,62,0.012864,0,0.01975,0.008,0.073299,0.040614
1,float,uniform,GPU,"Ds | Ns",256,63,0.013152,0,0.01987,0.005728,0.072809,0.03875
1,float,uniform,GPU,"Ds | Ns",256,64,0.01376,0,0.01596,0.006944,0.06499,0.036664
1,float,uniform,GPU,"Ds | Ns",256,65,0.012736,0,0.0192,0.006624,0.071119,0.03856
1,float,uniform,GPU,"Ds | Ns",256,66,0.012928,0,0.01917,0.006656,0.071429,0.038754
1,float,uniform,GPU,"Ds | Ns",256,67,0.0144,0,0.019499,0.006912,0.080419,0.040811
1,float,uniform,GPU,"Ds | Ns",256,68,0.013984,0,0.02024,0.008448,0.076079,0.042672
1,float,uniform,GPU,"Ds | Ns",256,69,0.01264,0,0.019959,0.00608,0.072019,0.038679
1,float,uniform,GPU,"Ds | Ns",256,70,0.012288,0,0.019591,0.006336,0.071309,0.038215
1,float,uniform,GPU,"Ds | Ns",256,71,0.011456,0,0.019099,0.006496,0.071899,0.037051
1,float,uniform,GPU,"Ds | Ns",256,72,0.012256,0,0.019259,0.006208,0.070259,0.037723
1,float,uniform,GPU,"Ds | Ns",256,73,0.011424,0,0.01949,0.006048,0.069779,0.036962
1,float,uniform,GPU,"Ds | Ns",256,74,0.013504,0,0.01988,0.007744,0.074469,0.041128
1,float,uniform,GPU,"Ds | Ns",320,0,0.025536,0,0.02528,0.013472,0.107148,0.064288
1,float,uniform,GPU,"Ds | Ns",320,1,0.013248,0,0.02002,0.00896,0.075919,0.042228
1,float,uniform,GPU,"Ds | Ns",320,2,0.012448,0,0.019861,0.006464,0.071619,0.038773
1,float,uniform,GPU,"Ds | Ns",320,3,0.01168,0,0.019989,0.007712,0.071969,0.039381
1,float,uniform,GPU,"Ds | Ns",320,4,0.012384,0,0.01981,0.006176,0.072419,0.03837
1,float,uniform,GPU,"Ds | Ns",320,5,0.013184,0,0.020029,0.005504,0.071849,0.038717
1,float,uniform,GPU,"Ds | Ns",320,6,0.011936,0,0.01964,0.005952,0.069439,0.037528
1,float,uniform,GPU,"Ds | Ns",320,7,0.012576,0,0.01605,0.010976,0.06773,0.039602
1,float,uniform,GPU,"Ds | Ns",320,8,0.012608,0,0.01604,0.006848,0.063659,0.035496
1,float,uniform,GPU,"Ds | Ns",320,9,0.012608,0,0.02011,0.006112,0.07141,0.03883
1,float,uniform,GPU,"Ds | Ns",320,10,0.012192,0,0.02037,0.005664,0.0701,0.038226
1,float,uniform,GPU,"Ds | Ns",320,11,0.013024,0,0.019679,0.008224,0.072719,0.040927
1,float,uniform,GPU,"Ds | Ns",320,12,0.0128,0,0.0207,0.006208,0.072339,0.039708
1,float,uniform,GPU,"Ds | Ns",320,13,0.013824,0,0.147009,0.006528,0.200668,0.167361
1,float,uniform,GPU,"Ds | Ns",320,14,0.011872,0,0.01589,0.007104,0.06318,0.034866
1,float,uniform,GPU,"Ds | Ns",320,15,0.014272,0,0.019779,0.005504,0.072169,0.039555
1,float,uniform,GPU,"Ds | Ns",320,16,0.012416,0,0.02012,0.007616,0.07371,0.040152
1,float,uniform,GPU,"Ds | Ns",320,17,0.016736,0,0.02068,0.00592,0.076659,0.043336
1,float,uniform,GPU,"Ds | Ns",320,18,0.013216,0,0.01971,0.006336,0.07191,0.039262
1,float,uniform,GPU,"Ds | Ns",320,19,0.012832,0,0.019591,0.005152,0.071029,0.037575
1,float,uniform,GPU,"Ds | Ns",320,20,0.012704,0,0.01972,0.006272,0.070959,0.038696
1,float,uniform,GPU,"Ds | Ns",320,21,0.013632,0,0.01955,0.005952,0.07229,0.039134
1,float,uniform,GPU,"Ds | Ns",320,22,0.012032,0,0.01993,0.006304,0.071139,0.038266
1,float,uniform,GPU,"Ds | Ns",320,23,0.012704,0,0.01961,0.006048,0.07057,0.038362
1,float,uniform,GPU,"Ds | Ns",320,24,0.011104,0,0.019449,0.00848,0.072499,0.039033
1,float,uniform,GPU,"Ds | Ns",320,25,0.012512,0,0.01957,0.006368,0.071129,0.03845
1,float,uniform,GPU,"Ds | Ns",320,26,0.012768,0,0.02223,0.005728,0.072769,0.040726
1,float,uniform,GPU,"Ds | Ns",320,27,0.012832,0,0.019609,0.005824,0.070569,0.038265
1,float,uniform,GPU,"Ds | Ns",320,28,0.013856,0,0.01938,0.0064,0.0717,0.039636
1,float,uniform,GPU,"Ds | Ns",320,29,0.011808,0,0.02007,0.005792,0.069879,0.03767
1,float,uniform,GPU,"Ds | Ns",320,30,0.012384,0,0.01939,0.0056,0.078839,0.037374
1,float,uniform,GPU,"Ds | Ns",320,31,0.01344,0,0.112089,0.004576,0.165649,0.130105
1,float,uniform,GPU,"Ds | Ns",320,32,0.012096,0,0.01963,0.00528,0.069799,0.037006
1,float,uniform,GPU,"Ds | Ns",320,33,0.012448,0,0.01956,0.004992,0.070549,0.037
1,float,uniform,GPU,"Ds | Ns",320,34,0.01216,0,0.01958,0.008256,0.07505,0.039996
1,float,uniform,GPU,"Ds | Ns",320,35,0.01248,0,0.019541,0.005472,0.070589,0.037493
1,float,uniform,GPU,"Ds | Ns",320,36,0.013824,0,0.02035,0.005984,0.072479,0.040158
1,float,uniform,GPU,"Ds | Ns",320,37,0.013568,0,0.019519,0.006208,0.070829,0.039295
1,float,uniform,GPU,"Ds | Ns",320,38,0.013568,0,0.02022,0.005056,0.071589,0.038844
1,float,uniform,GPU,"Ds | Ns",320,39,0.012864,0,0.016079,0.00688,0.063939,0.035823
1,float,uniform,GPU,"Ds | Ns",320,40,0.011456,0,0.01973,0.005984,0.070099,0.03717
1,float,uniform,GPU,"Ds | Ns",320,41,0.016064,0,0.01976,0.004832,0.074689,0.040656
1,float,uniform,GPU,"Ds | Ns",320,42,0.012992,0,0.01996,0.00496,0.070799,0.037912
1,float,uniform,GPU,"Ds | Ns",320,43,0.012608,0,0.01976,0.005504,0.07111,0.037872
1,float,uniform,GPU,"Ds | Ns",320,44,0.013536,0,0.020849,0.004992,0.072429,0.039377
1,float,uniform,GPU,"Ds | Ns",320,45,0.012864,0,0.0197,0.005312,0.071579,0.037876
1,float,uniform,GPU,"Ds | Ns",320,46,0.012128,0,0.01682,0.005536,0.06413,0.034484
1,float,uniform,GPU,"Ds | Ns",320,47,0.012576,0,0.01927,0.005888,0.069849,0.037734
1,float,uniform,GPU,"Ds | Ns",320,48,0.013504,0,0.112508,0.006208,0.164578,0.13222
1,float,uniform,GPU,"Ds | Ns",320,49,0.012896,0,0.02009,0.006496,0.07283,0.039482
1,float,uniform,GPU,"Ds | Ns",320,50,0.013152,0,0.01946,0.006016,0.07081,0.038628
1,float,uniform,GPU,"Ds | Ns",320,51,0.012384,0,0.019178,0.005888,0.069549,0.03745
1,float,uniform,GPU,"Ds | Ns",320,52,0.01232,0,0.019999,0.006368,0.071069,0.038687
1,float,uniform,GPU,"Ds | Ns",320,53,0.011424,0,0.01931,0.006016,0.069569,0.03675
1,float,uniform,GPU,"Ds | Ns",320,54,0.013664,0,0.01976,0.006496,0.07205,0.03992
1,float,uniform,GPU,"Ds | Ns",320,55,0.012992,0,0.019209,0.006176,0.070879,0.038377
1,float,uniform,GPU,"Ds | Ns",320,56,0.01728,0,0.02035,0.00576,0.075259,0.04339
1,float,uniform,GPU,"Ds | Ns",320,57,0.012096,0,0.01986,0.005536,0.072709,0.037492
1,float,uniform,GPU,"Ds | Ns",320,58,0.014272,0,0.02026,0.005728,0.07337,0.04026
1,float,uniform,GPU,"Ds | Ns",320,59,0.011424,0,0.01923,0.006176,0.071399,0.03683
1,float,uniform,GPU,"Ds | Ns",320,60,0.012768,0,0.01986,0.006752,0.073629,0.03938
1,float,uniform,GPU,"Ds | Ns",320,61,0.012704,0,0.019579,0.007392,0.073239,0.039675
1,float,uniform,GPU,"Ds | Ns",320,62,0.013184,0,0.01985,0.007552,0.072469,0.040586
1,float,uniform,GPU,"Ds | Ns",320,63,0.013248,0,0.02046,0.005824,0.07289,0.039532
1,float,uniform,GPU,"Ds | Ns",320,64,0.011904,0,0.019469,0.006368,0.070349,0.037741
1,float,uniform,GPU,"Ds | Ns",320,65,0.013536,0,0.02059,0.005824,0.072449,0.03995
1,float,uniform,GPU,"Ds | Ns",320,66,0.012352,0,0.01971,0.005632,0.071049,0.037694
1,float,uniform,GPU,"Ds | Ns",320,67,0.01312,0,0.019951,0.006144,0.071909,0.039215
1,float,uniform,GPU,"Ds | Ns",320,68,0.01232,0,0.019379,0.006016,0.069809,0.037715
1,float,uniform,GPU,"Ds | Ns",320,69,0.013312,0,0.019451,0.005184,0.071099,0.037947
1,float,uniform,GPU,"Ds | Ns",320,70,0.011744,0,0.01987,0.007936,0.072369,0.03955
1,float,uniform,GPU,"Ds | Ns",320,71,0.013472,0,0.01647,0.006848,0.064569,0.03679
1,float,uniform,GPU,"Ds | Ns",320,72,0.012768,0,0.01989,0.00816,0.0732,0.040818
1,float,uniform,GPU,"Ds | Ns",320,73,0.01248,0,0.020189,0.004992,0.071169,0.037661
1,float,uniform,GPU,"Ds | Ns",320,74,0.011584,0,0.019579,0.00592,0.074339,0.037083
1,float,uniform,GPU,"Ds | Ns",384,0,0.02384,0,0.02359,0.01232,0.096958,0.05975
1,float,uniform,GPU,"Ds | Ns",384,1,0.012608,0,0.02036,0.006176,0.072419,0.039144
1,float,uniform,GPU,"Ds | Ns",384,2,0.013696,0,0.072579,0.005856,0.125679,0.092131
1,float,uniform,GPU,"Ds | Ns",384,3,0.013664,0,0.02046,0.006336,0.072939,0.04046
1,float,uniform,GPU,"Ds | Ns",384,4,0.0144,0,0.02094,0.00624,0.074639,0.04158
1,float,uniform,GPU,"Ds | Ns",384,5,0.013024,0,0.02012,0.007776,0.073759,0.04092
1,float,uniform,GPU,"Ds | Ns",384,6,0.012576,0,0.0211,0.011968,0.079959,0.045644
1,float,uniform,GPU,"Ds | Ns",384,7,0.012544,0,0.01987,0.00512,0.071039,0.037534
1,float,uniform,GPU,"Ds | Ns",384,8,0.01328,0,0.02024,0.006592,0.073229,0.040112
1,float,uniform,GPU,"Ds | Ns",384,9,0.0128,0,0.01967,0.005824,0.07079,0.038294
1,float,uniform,GPU,"Ds | Ns",384,10,0.013472,0,0.02337,0.004512,0.07543,0.041354
1,float,uniform,GPU,"Ds | Ns",384,11,0.013248,0,0.02045,0.007648,0.075109,0.041346
1,float,uniform,GPU,"Ds | Ns",384,12,0.013952,0,0.02059,0.005024,0.072769,0.039566
1,float,uniform,GPU,"Ds | Ns",384,13,0.011936,0,0.01837,0.006528,0.06715,0.036834
1,float,uniform,GPU,"Ds | Ns",384,14,0.01264,0,0.020469,0.006144,0.072179,0.039253
1,float,uniform,GPU,"Ds | Ns",384,15,0.012672,0,0.01993,0.005824,0.071039,0.038426
1,float,uniform,GPU,"Ds | Ns",384,16,0.012096,0,0.01993,0.006048,0.070849,0.038074
1,float,uniform,GPU,"Ds | Ns",384,17,0.011424,0,0.01984,0.006272,0.070349,0.037536
1,float,uniform,GPU,"Ds | Ns",384,18,0.013312,0,0.019909,0.008864,0.075189,0.042085
1,float,uniform,GPU,"Ds | Ns",384,19,0.012224,0,0.01992,0.006304,0.07143,0.038448
1,float,uniform,GPU,"Ds | Ns",384,20,0.121856,0,0.0204,0.006304,0.182098,0.14856
1,float,uniform,GPU,"Ds | Ns",384,21,0.012704,0,0.020379,0.00752,0.073669,0.040603
1,float,uniform,GPU,"Ds | Ns",384,22,0.01392,0,0.02001,0.008032,0.075419,0.041962
1,float,uniform,GPU,"Ds | Ns",384,23,0.012224,0,0.020329,0.008416,0.074829,0.040969
1,float,uniform,GPU,"Ds | Ns",384,24,0.01248,0,0.02042,0.00608,0.07139,0.03898
1,float,uniform,GPU,"Ds | Ns",384,25,0.012,0,0.019849,0.005536,0.072639,0.037385
1,float,uniform,GPU,"Ds | Ns",384,26,0.012992,0,0.020109,0.005632,0.072469,0.038733
1,float,uniform,GPU,"Ds | Ns",384,27,0.012384,0,0.02004,0.006464,0.072419,0.038888
1,float,uniform,GPU,"Ds | Ns",384,28,0.01856,0,0.02016,0.004544,0.078059,0.043264
1,float,uniform,GPU,"Ds | Ns",384,29,0.012832,0,0.01977,0.00544,0.071319,0.038042
1,float,uniform,GPU,"Ds | Ns",384,30,0.01232,0,0.02049,0.005824,0.071599,0.038634
1,float,uniform,GPU,"Ds | Ns",384,31,0.01392,0,0.02056,0.006208,0.07406,0.040688
1,float,uniform,GPU,"Ds | Ns",384,32,0.013824,0,0.02034,0.006304,0.07267,0.040468
1,float,uniform,GPU,"Ds | Ns",384,33,0.014784,0,0.02061,0.005312,0.074239,0.040706
1,float,uniform,GPU,"Ds | Ns",384,34,0.014272,0,0.01993,0.005728,0.072439,0.03993
1,float,uniform,GPU,"Ds | Ns",384,35,0.0128,0,0.0201,0.006112,0.072479,0.039012
1,float,uniform,GPU,"Ds | Ns",384,36,0.014176,0,0.02009,0.014208,0.08177,0.048474
1,float,uniform,GPU,"Ds | Ns",384,37,0.01376,0,0.01993,0.00576,0.072109,0.03945
1,float,uniform,GPU,"Ds | Ns",384,38,0.015424,0,0.023049,0.006112,0.079119,0.044585
1,float,uniform,GPU,"Ds | Ns",384,39,0.014112,0,0.02071,0.007552,0.076259,0.042374
1,float,uniform,GPU,"Ds | Ns",384,40,0.012096,0,0.02005,0.006112,0.07085,0.038258
1,float,uniform,GPU,"Ds | Ns",384,41,0.012384,0,0.020149,0.00592,0.070689,0.038453
1,float,uniform,GPU,"Ds | Ns",384,42,0.012192,0,0.01958,0.006016,0.070309,0.037788
1,float,uniform,GPU,"Ds | Ns",384,43,0.01232,0,0.01987,0.005664,0.0708,0.037854
1,float,uniform,GPU,"Ds | Ns",384,44,0.013472,0,0.020049,0.00608,0.072419,0.039601
1,float,uniform,GPU,"Ds | Ns",384,45,0.011712,0,0.019649,0.007872,0.072509,0.039233
1,float,uniform,GPU,"Ds | Ns",384,46,0.012512,0,0.020189,0.005888,0.071089,0.038589
1,float,uniform,GPU,"Ds | Ns",384,47,0.012448,0,0.020039,0.006048,0.074689,0.038535
1,float,uniform,GPU,"Ds | Ns",384,48,0.013728,0,0.01993,0.006048,0.072659,0.039706
1,float,uniform,GPU,"Ds | Ns",384,49,0.012224,0,0.01987,0.005632,0.070939,0.037726
1,float,uniform,GPU,"Ds | Ns",384,50,0.012544,0,0.01999,0.005856,0.070979,0.03839
1,float,uniform,GPU,"Ds | Ns",384,51,0.011744,0,0.02032,0.005984,0.070869,0.038048
1,float,uniform,GPU,"Ds | Ns",384,52,0.014016,0,0.0204,0.005216,0.07517,0.039632
1,float,uniform,GPU,"Ds | Ns",384,53,0.012,0,0.01988,0.005792,0.069999,0.037672
1,float,uniform,GPU,"Ds | Ns",384,54,0.011392,0,0.01979,0.005952,0.07121,0.037134
1,float,uniform,GPU,"Ds | Ns",384,55,0.012,0,0.020099,0.00768,0.073559,0.039779
1,float,uniform,GPU,"Ds | Ns",384,56,0.012448,0,0.02019,0.005824,0.070709,0.038462
1,float,uniform,GPU,"Ds | Ns",384,57,0.013472,0,0.02078,0.00608,0.073119,0.040332
1,float,uniform,GPU,"Ds | Ns",384,58,0.013056,0,0.02034,0.006272,0.072249,0.039668
1,float,uniform,GPU,"Ds | Ns",384,59,0.013472,0,0.02047,0.006112,0.07277,0.040054
1,float,uniform,GPU,"Ds | Ns",384,60,0.013824,0,0.019969,0.006208,0.073129,0.040001
1,float,uniform,GPU,"Ds | Ns",384,61,0.0144,0,0.01997,0.006368,0.07317,0.040738
1,float,uniform,GPU,"Ds | Ns",384,62,0.01168,0,0.01994,0.006016,0.070149,0.037636
1,float,uniform,GPU,"Ds | Ns",384,63,0.01376,0,0.019939,0.005728,0.072459,0.039427
1,float,uniform,GPU,"Ds | Ns",384,64,0.011552,0,0.01936,0.00624,0.069819,0.037152
1,float,uniform,GPU,"Ds | Ns",384,65,0.01376,0,0.0208,0.006016,0.073369,0.040576
1,float,uniform,GPU,"Ds | Ns",384,66,0.013696,0,0.02052,0.007584,0.07565,0.0418
1,float,uniform,GPU,"Ds | Ns",384,67,0.012384,0,0.01983,0.00592,0.07077,0.038134
1,float,uniform,GPU,"Ds | Ns",384,68,0.012032,0,0.02003,0.006464,0.07121,0.038526
1,float,uniform,GPU,"Ds | Ns",384,69,0.011904,0,0.01592,0.007552,0.063549,0.035376
1,float,uniform,GPU,"Ds | Ns",384,70,0.012576,0,0.0166,0.006944,0.064229,0.03612
1,float,uniform,GPU,"Ds | Ns",384,71,0.011232,0,0.01992,0.00624,0.070279,0.037392
1,float,uniform,GPU,"Ds | Ns",384,72,0.012416,0,0.01959,0.008704,0.073609,0.04071
1,float,uniform,GPU,"Ds | Ns",384,73,0.012416,0,0.02015,0.006816,0.07263,0.039382
1,float,uniform,GPU,"Ds | Ns",384,74,0.018112,0,0.02001,0.00576,0.076309,0.043882
1,float,uniform,GPU,"Ds | Ns",448,0,0.02192,0,0.02549,0.013952,0.102439,0.061362
1,float,uniform,GPU,"Ds | Ns",448,1,0.015072,0,0.020539,0.005536,0.074739,0.041147
1,float,uniform,GPU,"Ds | Ns",448,2,0.012192,0,0.019729,0.00624,0.070559,0.038161
1,float,uniform,GPU,"Ds | Ns",448,3,0.01152,0,0.01606,0.00704,0.062599,0.03462
1,float,uniform,GPU,"Ds | Ns",448,4,0.012576,0,0.019979,0.005536,0.070319,0.038091
1,float,uniform,GPU,"Ds | Ns",448,5,0.01328,0,0.01981,0.005376,0.071739,0.038466
1,float,uniform,GPU,"Ds | Ns",448,6,0.011584,0,0.01997,0.006144,0.071029,0.037698
1,float,uniform,GPU,"Ds | Ns",448,7,0.012096,0,0.019469,0.004832,0.070559,0.036397
1,float,uniform,GPU,"Ds | Ns",448,8,0.012384,0,0.019678,0.00624,0.071179,0.038302
1,float,uniform,GPU,"Ds | Ns",448,9,0.013568,0,0.02019,0.005504,0.075459,0.039262
1,float,uniform,GPU,"Ds | Ns",448,10,0.01168,0,0.01943,0.0056,0.06964,0.03671
1,float,uniform,GPU,"Ds | Ns",448,11,0.012928,0,0.019759,0.004544,0.074849,0.037231
1,float,uniform,GPU,"Ds | Ns",448,12,0.012192,0,0.01959,0.005984,0.070959,0.037766
1,float,uniform,GPU,"Ds | Ns",448,13,0.013216,0,0.01984,0.004448,0.070519,0.037504
1,float,uniform,GPU,"Ds | Ns",448,14,0.014112,0,0.0204,0.006208,0.0737,0.04072
1,float,uniform,GPU,"Ds | Ns",448,15,0.012352,0,0.01612,0.007008,0.063809,0.03548
1,float,uniform,GPU,"Ds | Ns",448,16,0.012416,0,0.019971,0.005088,0.070759,0.037475
1,float,uniform,GPU,"Ds | Ns",448,17,0.013728,0,0.02022,0.005344,0.072669,0.039292
1,float,uniform,GPU,"Ds | Ns",448,18,0.013152,0,0.01947,0.00592,0.071979,0.038542
1,float,uniform,GPU,"Ds | Ns",448,19,0.01152,0,0.019479,0.00544,0.069599,0.036439
1,float,uniform,GPU,"Ds | Ns",448,20,0.014048,0,0.0196,0.005344,0.072319,0.038992
1,float,uniform,GPU,"Ds | Ns",448,21,0.012608,0,0.01967,0.006176,0.070429,0.038454
1,float,uniform,GPU,"Ds | Ns",448,22,0.013376,0,0.01667,0.007168,0.065259,0.037214
1,float,uniform,GPU,"Ds | Ns",448,23,0.013408,0,0.01988,0.00576,0.072499,0.039048
1,float,uniform,GPU,"Ds | Ns",448,24,0.012672,0,0.01968,0.00496,0.070539,0.037312
1,float,uniform,GPU,"Ds | Ns",448,25,0.01152,0,0.019349,0.005152,0.068909,0.036021
1,float,uniform,GPU,"Ds | Ns",448,26,0.017952,0,0.01939,0.005472,0.075809,0.042814
1,float,uniform,GPU,"Ds | Ns",448,27,0.012608,0,0.01965,0.00512,0.071439,0.037378
1,float,uniform,GPU,"Ds | Ns",448,28,0.013376,0,0.02001,0.003712,0.071579,0.037098
1,float,uniform,GPU,"Ds | Ns",448,29,0.01152,0,0.01976,0.006784,0.07134,0.038064
1,float,uniform,GPU,"Ds | Ns",448,30,0.011872,0,0.01957,0.00576,0.06962,0.037202
1,float,uniform,GPU,"Ds | Ns",448,31,0.012512,0,0.01973,0.0064,0.072499,0.038642
1,float,uniform,GPU,"Ds | Ns",448,32,0.014144,0,0.019419,0.005728,0.071539,0.039291
1,float,uniform,GPU,"Ds | Ns",448,33,0.01344,0,0.01949,0.005568,0.07063,0.038498
1,float,uniform,GPU,"Ds | Ns",448,34,0.011744,0,0.01968,0.005056,0.06966,0.03648
1,float,uniform,GPU,"Ds | Ns",448,35,0.013792,0,0.016439,0.007168,0.072959,0.037399
1,float,uniform,GPU,"Ds | Ns",448,36,0.013824,0,0.02029,0.006208,0.075769,0.040322
1,float,uniform,GPU,"Ds | Ns",448,37,0.011776,0,0.0194,0.005536,0.069479,0.036712
1,float,uniform,GPU,"Ds | Ns",448,38,0.013056,0,0.01936,0.004416,0.071679,0.036832
1,float,uniform,GPU,"Ds | Ns",448,39,0.011872,0,0.01949,0.005856,0.070489,0.037218
1,float,uniform,GPU,"Ds | Ns",448,40,0.01232,0,0.019529,0.005408,0.070159,0.037257
1,float,uniform,GPU,"Ds | Ns",448,41,0.013696,0,0.02047,0.006048,0.073228,0.040214
1,float,uniform,GPU,"Ds | Ns",448,42,0.01248,0,0.01965,0.00544,0.07065,0.03757
1,float,uniform,GPU,"Ds | Ns",448,43,0.01312,0,0.02002,0.005856,0.071829,0.038996
1,float,uniform,GPU,"Ds | Ns",448,44,0.013248,0,0.01989,0.005408,0.071909,0.038546
1,float,uniform,GPU,"Ds | Ns",448,45,0.012928,0,0.01968,0.005344,0.078199,0.037952
1,float,uniform,GPU,"Ds | Ns",448,46,0.01136,0,0.01924,0.005184,0.068489,0.035784
1,float,uniform,GPU,"Ds | Ns",448,47,0.012,0,0.01599,0.00704,0.063789,0.03503
1,float,uniform,GPU,"Ds | Ns",448,48,0.01344,0,0.019968,0.006144,0.071929,0.039552
1,float,uniform,GPU,"Ds | Ns",448,49,0.013696,0,0.02034,0.0056,0.073439,0.039636
1,float,uniform,GPU,"Ds | Ns",448,50,0.013536,0,0.02001,0.00512,0.072979,0.038666
1,float,uniform,GPU,"Ds | Ns",448,51,0.012128,0,0.01947,0.004288,0.069579,0.035886
1,float,uniform,GPU,"Ds | Ns",448,52,0.012096,0,0.019311,0.005312,0.070569,0.036719
1,float,uniform,GPU,"Ds | Ns",448,53,0.01312,0,0.02573,0.005184,0.077829,0.044034
1,float,uniform,GPU,"Ds | Ns",448,54,0.013184,0,0.01951,0.006464,0.073149,0.039158
1,float,uniform,GPU,"Ds | Ns",448,55,0.012352,0,0.02044,0.005312,0.071969,0.038104
1,float,uniform,GPU,"Ds | Ns",448,56,0.011712,0,0.0194,0.005568,0.06961,0.03668
1,float,uniform,GPU,"Ds | Ns",448,57,0.012,0,0.01946,0.005696,0.069769,0.037156
1,float,uniform,GPU,"Ds | Ns",448,58,0.012288,0,0.01962,0.004608,0.06985,0.036516
1,float,uniform,GPU,"Ds | Ns",448,59,0.01328,0,0.01965,0.005344,0.071469,0.038274
1,float,uniform,GPU,"Ds | Ns",448,60,0.012992,0,0.01961,0.005696,0.071029,0.038298
1,float,uniform,GPU,"Ds | Ns",448,61,0.0112,0,0.01953,0.005888,0.071269,0.036618
1,float,uniform,GPU,"Ds | Ns",448,62,0.012672,0,0.02606,0.006048,0.078009,0.04478
1,float,uniform,GPU,"Ds | Ns",448,63,0.014464,0,0.019789,0.00592,0.075789,0.040173
1,float,uniform,GPU,"Ds | Ns",448,64,0.012256,0,0.01928,0.005376,0.069109,0.036912
1,float,uniform,GPU,"Ds | Ns",448,65,0.01232,0,0.01966,0.005312,0.071619,0.037292
1,float,uniform,GPU,"Ds | Ns",448,66,0.012576,0,0.01928,0.00576,0.071109,0.037616
1,float,uniform,GPU,"Ds | Ns",448,67,0.013568,0,0.02021,0.005856,0.073439,0.039634
1,float,uniform,GPU,"Ds | Ns",448,68,0.013728,0,0.020109,0.005312,0.072029,0.039149
1,float,uniform,GPU,"Ds | Ns",448,69,0.012704,0,0.01967,0.005824,0.071279,0.038198
1,float,uniform,GPU,"Ds | Ns",448,70,0.0136,0,0.02027,0.005792,0.073589,0.039662
1,float,uniform,GPU,"Ds | Ns",448,71,0.014208,0,0.01963,0.00592,0.07207,0.039758
1,float,uniform,GPU,"Ds | Ns",448,72,0.01248,0,0.01937,0.00512,0.069829,0.03697
1,float,uniform,GPU,"Ds | Ns",448,73,0.012128,0,0.01578,0.007168,0.06313,0.035076
1,float,uniform,GPU,"Ds | Ns",448,74,0.013376,0,0.019691,0.006176,0.073559,0.039243
1,float,uniform,GPU,"Ds | Ns",512,0,0.023328,0,0.02496,0.016,0.105769,0.064288
1,float,uniform,GPU,"Ds | Ns",512,1,0.012832,0,0.02016,0.006688,0.072629,0.03968
1,float,uniform,GPU,"Ds | Ns",512,2,0.011808,0,0.019779,0.006368,0.071309,0.037955
1,float,uniform,GPU,"Ds | Ns",512,3,0.015456,0,0.022229,0.005792,0.077509,0.043477
1,float,uniform,GPU,"Ds | Ns",512,4,0.011808,0,0.019889,0.008032,0.073569,0.039729
1,float,uniform,GPU,"Ds | Ns",512,5,0.012096,0,0.019619,0.006336,0.071059,0.038051
