dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ns | Ds",512,2,0.012064,0,0.01862,0.005376,0.06965,0.03606
1,float,uniform,GPU,"Ns | Ds",512,3,0.01024,0,0.02142,0.005536,0.070689,0.037196
1,float,uniform,GPU,"Ns | Ds",512,4,0.011904,0,0.01842,0.00576,0.07027,0.036084
1,float,uniform,GPU,"Ns | Ds",512,5,0.01232,0,0.01844,0.004384,0.069989,0.035144
1,float,uniform,GPU,"Ns | Ds",512,6,0.010752,0,0.0192,0.004544,0.06864,0.034496
1,float,uniform,GPU,"Ns | Ds",512,7,0.010304,0,0.01806,0.004352,0.067349,0.032716
1,float,uniform,GPU,"Ns | Ds",512,8,0.009792,0,0.01928,0.00432,0.06757,0.033392
1,float,uniform,GPU,"Ns | Ds",512,9,0.01056,0,0.01902,0.004608,0.068209,0.034188
1,float,uniform,GPU,"Ns | Ds",512,10,0.009984,0,0.01809,0.0064,0.068829,0.034474
1,float,uniform,GPU,"Ns | Ds",512,11,0.011744,0,0.0182,0.004864,0.069599,0.034808
1,float,uniform,GPU,"Ns | Ds",512,12,0.010784,0,0.01888,0.005568,0.07028,0.035232
1,float,uniform,GPU,"Ns | Ds",512,13,0.012,0,0.01844,0.00608,0.072169,0.03652
1,float,uniform,GPU,"Ns | Ds",512,14,0.010464,0,0.01867,0.004384,0.066799,0.033518
1,float,uniform,GPU,"Ns | Ds",512,15,0.010048,0,0.01833,0.004736,0.067849,0.033114
1,float,uniform,GPU,"Ns | Ds",512,16,0.011392,0,0.01861,0.005632,0.07102,0.035634
1,float,uniform,GPU,"Ns | Ds",512,17,0.012256,0,0.01845,0.005856,0.072039,0.036562
1,float,uniform,GPU,"Ns | Ds",512,18,0.011424,0,0.01835,0.004288,0.069869,0.034062
1,float,uniform,GPU,"Ns | Ds",512,19,0.01296,0,0.01828,0.004384,0.071059,0.035624
1,float,uniform,GPU,"Ns | Ds",512,20,0.011328,0,0.019239,0.004896,0.069769,0.035463
1,float,uniform,GPU,"Ns | Ds",512,21,0.010592,0,0.015179,0.006496,0.060449,0.032267
1,float,uniform,GPU,"Ns | Ds",512,22,0.011168,0,0.01844,0.006272,0.069879,0.03588
1,float,uniform,GPU,"Ns | Ds",512,23,0.011328,0,0.01858,0.004736,0.06916,0.034644
1,float,uniform,GPU,"Ns | Ds",512,24,0.01424,0,0.01903,0.004384,0.073249,0.037654
1,float,uniform,GPU,"Ns | Ds",512,25,0.013312,0,0.01857,0.004416,0.070239,0.036298
1,float,uniform,GPU,"Ns | Ds",512,26,0.0128,0,0.01824,0.004576,0.070699,0.035616
1,float,uniform,GPU,"Ns | Ds",512,27,0.010816,0,0.01835,0.004704,0.068769,0.03387
1,float,uniform,GPU,"Ns | Ds",512,28,0.0104,0,0.0152,0.006784,0.06032,0.032384
1,float,uniform,GPU,"Ns | Ds",512,29,0.011648,0,0.018509,0.006048,0.070439,0.036205
1,float,uniform,GPU,"Ns | Ds",512,30,0.011296,0,0.01851,0.0056,0.06942,0.035406
1,float,uniform,GPU,"Ns | Ds",512,31,0.010592,0,0.01837,0.004384,0.06733,0.033346
1,float,uniform,GPU,"Ns | Ds",512,32,0.012576,0,0.018539,0.00576,0.071369,0.036875
1,float,uniform,GPU,"Ns | Ds",512,33,0.010688,0,0.01905,0.0064,0.070869,0.036138
1,float,uniform,GPU,"Ns | Ds",512,34,0.010944,0,0.01833,0.0056,0.069599,0.034874
1,float,uniform,GPU,"Ns | Ds",512,35,0.010336,0,0.01917,0.00432,0.06776,0.033826
1,float,uniform,GPU,"Ns | Ds",512,36,0.010784,0,0.01876,0.005088,0.07475,0.034632
1,float,uniform,GPU,"Ns | Ds",512,37,0.012064,0,0.018539,0.005216,0.070339,0.035819
1,float,uniform,GPU,"Ns | Ds",512,38,0.011552,0,0.01811,0.006784,0.072219,0.036446
1,float,uniform,GPU,"Ns | Ds",512,39,0.009792,0,0.019129,0.004576,0.068939,0.033497
1,float,uniform,GPU,"Ns | Ds",512,40,0.012512,0,0.0183,0.006176,0.074019,0.036988
1,float,uniform,GPU,"Ns | Ds",512,41,0.010272,0,0.01509,0.006464,0.05976,0.031826
1,float,uniform,GPU,"Ns | Ds",512,42,0.01216,0,0.01843,0.005696,0.177949,0.036286
1,float,uniform,GPU,"Ns | Ds",512,43,0.011712,0,0.01868,0.00448,0.06917,0.034872
1,float,uniform,GPU,"Ns | Ds",512,44,0.012896,0,0.01831,0.005824,0.072339,0.03703
1,float,uniform,GPU,"Ns | Ds",512,45,0.010944,0,0.01906,0.004992,0.070879,0.034996
1,float,uniform,GPU,"Ns | Ds",512,46,0.011808,0,0.01855,0.00592,0.07286,0.036278
1,float,uniform,GPU,"Ns | Ds",512,47,0.01024,0,0.01897,0.005728,0.069669,0.034938
1,float,uniform,GPU,"Ns | Ds",512,48,0.011488,0,0.01831,0.00496,0.07019,0.034758
1,float,uniform,GPU,"Ns | Ds",512,49,0.009472,0,0.01908,0.006176,0.068909,0.034728
1,float,uniform,GPU,"Ns | Ds",512,50,0.010528,0,0.01829,0.004992,0.068629,0.03381
1,float,uniform,GPU,"Ns | Ds",512,51,0.011648,0,0.01856,0.004928,0.068359,0.035136
1,float,uniform,GPU,"Ns | Ds",512,52,0.011104,0,0.018429,0.005792,0.071229,0.035325
1,float,uniform,GPU,"Ns | Ds",512,53,0.01088,0,0.01554,0.006272,0.06169,0.032692
1,float,uniform,GPU,"Ns | Ds",512,54,0.010784,0,0.01877,0.004416,0.068809,0.03397
1,float,uniform,GPU,"Ns | Ds",512,55,0.010112,0,0.01885,0.005696,0.068789,0.034658
1,float,uniform,GPU,"Ns | Ds",512,56,0.012512,0,0.018199,0.003648,0.068969,0.034359
1,float,uniform,GPU,"Ns | Ds",512,57,0.010368,0,0.018569,0.00544,0.069419,0.034377
1,float,uniform,GPU,"Ns | Ds",512,58,0.011296,0,0.01847,0.00448,0.068929,0.034246
1,float,uniform,GPU,"Ns | Ds",512,59,0.01008,0,0.01816,0.004448,0.07378,0.032688
1,float,uniform,GPU,"Ns | Ds",512,60,0.010272,0,0.01916,0.004288,0.068259,0.03372
1,float,uniform,GPU,"Ns | Ds",512,61,0.011584,0,0.01834,0.006496,0.073239,0.03642
1,float,uniform,GPU,"Ns | Ds",512,62,0.011424,0,0.01922,0.003712,0.069729,0.034356
1,float,uniform,GPU,"Ns | Ds",512,63,0.009952,0,0.01869,0.00544,0.066749,0.034082
1,float,uniform,GPU,"Ns | Ds",512,64,0.012384,0,0.01915,0.00864,0.078189,0.040174
1,float,uniform,GPU,"Ns | Ds",512,65,0.01168,0,0.01819,0.00608,0.070499,0.03595
1,float,uniform,GPU,"Ns | Ds",512,66,0.010176,0,0.01897,0.003712,0.06834,0.032858
1,float,uniform,GPU,"Ns | Ds",512,67,0.011552,0,0.01789,0.005696,0.069589,0.035138
1,float,uniform,GPU,"Ns | Ds",512,68,0.00992,0,0.01861,0.004992,0.067399,0.033522
1,float,uniform,GPU,"Ns | Ds",512,69,0.011616,0,0.019079,0.00528,0.160508,0.035975
1,float,uniform,GPU,"Ns | Ds",512,70,0.012704,0,0.01824,0.004416,0.069779,0.03536
1,float,uniform,GPU,"Ns | Ds",512,71,0.010624,0,0.018341,0.004448,0.070579,0.033413
1,float,uniform,GPU,"Ns | Ds",512,72,0.010912,0,0.01874,0.0064,0.072279,0.036052
1,float,uniform,GPU,"Ns | Ds",512,73,0.010368,0,0.01497,0.006464,0.06151,0.031802
1,float,uniform,GPU,"Ns | Ds",512,74,0.01376,0,0.01874,0.00432,0.07163,0.03682
