dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",64,0,0.073728,0.002901,0.088598,217.698,217.971,217.863
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,37,0.630336,0.00234,2.89968,1.53654,5.14766,5.0689
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,38,0.621792,0.00222,2.89865,1.53642,5.13213,5.05907
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,39,0.624288,0.00232,2.90503,1.5337,5.13957,5.06533
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,40,0.628768,0.00219,2.89553,1.53773,5.14044,5.06421
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,41,0.622336,0.002251,2.89922,1.53526,5.1353,5.05907
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,42,0.62528,0.00228,2.90009,1.53322,5.14153,5.06086
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,43,0.632544,0.00223,2.91123,1.5359,5.1628,5.08191
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,44,0.628192,0.002309,2.90155,1.5375,5.15244,5.06955
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,45,0.624576,0.00216,2.90318,1.53981,5.15059,5.06972
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,46,0.629536,0.00219,2.89521,1.53222,5.13522,5.05916
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,47,0.62688,0.00207,2.89561,1.53568,5.1384,5.06024
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,48,0.625952,0.002419,2.89602,1.53661,5.14003,5.061
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,49,0.627264,0.002291,2.9008,1.53498,5.14732,5.06533
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,50,0.62704,0.002009,2.89812,1.53942,5.14641,5.06659
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,51,0.626816,0.002149,2.9002,1.53491,5.14777,5.06407
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,52,0.627936,0.00219,2.90107,1.53696,5.14782,5.06815
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,53,0.626528,0.00228,2.90343,1.53626,5.15158,5.06849
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,54,0.625856,0.002221,2.89837,1.53533,5.14118,5.06177
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,55,0.626592,0.00211,2.89673,1.53539,5.14436,5.06082
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,56,0.626592,0.00223,2.92262,1.53898,5.17075,5.09042
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,57,0.628288,0.00212,2.89739,1.53978,5.14729,5.06757
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,58,0.629056,0.00219,2.90047,1.54093,5.15291,5.07264
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,59,0.629728,0.002219,2.89791,1.53926,5.14804,5.06912
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,60,0.627712,0.0022,2.90374,1.53782,5.15155,5.07147
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,61,0.626944,0.002259,2.89961,1.53933,5.14973,5.06814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,62,0.629536,0.00215,2.90105,1.55626,5.17043,5.08899
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,63,0.625504,0.00205,2.89815,1.53555,5.14017,5.06125
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,64,0.629056,0.002171,2.89995,1.54096,5.15331,5.07213
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,65,0.627392,0.00204,2.89998,1.53427,5.14428,5.06368
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,66,0.625248,0.00228,2.89781,1.53683,5.14297,5.06217
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,67,0.627456,0.00218,2.89957,1.53942,5.14987,5.06863
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,68,0.626048,0.00217,2.89816,1.5367,5.14011,5.06308
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,69,0.629568,0.00211,2.89871,1.53427,5.14602,5.06466
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,70,0.62528,0.00236,2.89886,1.53696,5.14139,5.06346
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,71,0.62896,0.002161,2.90183,1.53853,5.15142,5.07148
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,72,0.631488,0.0023,2.90009,1.53584,5.15303,5.06972
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,73,0.630176,0.00221,2.90634,1.53638,5.15376,5.07511
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,74,0.63152,0.00241,2.89637,1.54096,5.15364,5.07126
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,0,1.02416,0.00189,4.80109,2.45219,8.35951,8.27933
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,1,1.02323,0.00197,4.79924,2.45126,8.35829,8.27571
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,2,1.02464,0.001979,4.7971,2.46416,8.36857,8.28788
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,3,1.02221,0.00194,4.8064,2.45027,8.36303,8.28082
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,4,1.02307,0.002,4.79838,2.4527,8.355,8.27615
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,5,1.02557,0.002089,4.79454,2.44934,8.35769,8.27155
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,6,1.02477,0.00219,4.79544,2.45034,8.35465,8.27273
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,7,1.02349,0.00187,4.79937,2.44909,8.35452,8.27381
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,8,1.02301,0.00224,4.80048,2.44746,8.35427,8.27318
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,9,1.02413,0.002151,4.79899,2.45046,8.35529,8.27573
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,10,1.02317,0.00205,4.79315,2.45043,8.35223,8.2688
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,11,1.02298,0.00213,4.79868,2.45706,8.36426,8.28084
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,12,1.02269,0.002051,4.79642,2.45949,8.36548,8.28064
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,13,1.02173,0.00203,4.79759,2.45885,8.35917,8.28019
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,14,1.02122,0.002161,4.80126,2.45078,8.35727,8.27543
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,15,1.02426,0.002139,4.79875,2.4529,8.36063,8.27804
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,16,1.02544,0.002159,4.79732,2.4505,8.3606,8.27541
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,17,1.02384,0.00195,4.7937,2.448,8.34772,8.26749
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,18,1.02282,0.002449,4.80099,2.45158,8.35908,8.27783
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,19,1.02262,0.00217,4.79548,2.4663,8.36834,8.28657
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,20,1.02182,0.00213,4.79768,2.4519,8.36121,8.27353
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,21,1.0239,0.00203,4.79467,2.45171,8.35754,8.27231
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,22,1.02275,0.001989,4.7975,2.4535,8.35934,8.27574
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,23,1.02208,0.00226,4.7999,2.47936,8.38721,8.3036
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,24,1.02368,0.00229,4.80061,2.45322,8.46617,8.27979
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,25,1.02208,0.002151,4.79692,2.45165,8.35071,8.2728
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,26,1.02227,0.00209,4.80026,2.44864,8.35759,8.27327
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,27,1.02211,0.00198,4.79955,2.44758,8.34834,8.27122
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,28,1.02448,0.00203,4.79123,2.44771,8.3475,8.26545
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,29,1.02349,0.002309,4.79745,2.45635,8.36114,8.2796
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,30,1.02288,0.00244,4.79408,2.46259,8.36286,8.282
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,31,1.0232,0.001929,4.79279,2.46531,8.36385,8.28323
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,32,1.02422,0.00195,4.79535,2.45398,8.36155,8.2755
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,33,1.02269,0.002131,4.80202,2.45024,8.35883,8.27708
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,34,1.0241,0.00197,4.8062,2.45018,8.36446,8.28244
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,35,1.0248,0.00198,4.7979,2.45312,8.35941,8.2778
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,36,1.02035,0.00207,4.79789,2.44752,8.35115,8.26783
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,37,1.02355,0.00217,4.79945,2.45472,8.36232,8.27989
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,38,1.02243,0.00248,4.79836,2.44918,8.35471,8.27245
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,39,1.02586,0.00221,4.79579,2.49363,8.40026,8.31748
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,40,1.0223,0.00205,4.79505,2.45197,8.3579,8.27137
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,41,1.02355,0.00215,4.79448,2.45101,8.35518,8.27119
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,42,1.0232,0.002071,4.79777,2.45037,8.35238,8.27341
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,43,1.02371,0.00216,4.79911,2.45402,8.36109,8.27899
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,44,1.0224,0.00218,4.79201,2.44995,8.34394,8.26654
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,45,1.02163,0.00218,4.79964,2.46589,8.37058,8.28934
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,46,1.02154,0.00201,4.80395,2.45056,8.36293,8.27805
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,47,1.02218,0.002279,4.79856,2.44826,8.35346,8.27127
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,48,1.02486,0.00216,4.80694,2.44787,8.36834,8.28183
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,49,1.02742,0.00193,4.79672,2.45613,8.36493,8.28221
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,50,1.02688,0.002302,4.80125,2.45363,8.3666,8.28406
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,51,1.02506,0.007009,4.79768,2.46122,8.37262,8.29096
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,52,1.02432,0.001951,4.80198,2.45235,8.36122,8.28061
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,53,1.02566,0.00231,4.79863,2.4567,8.36525,8.2833
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,54,1.02352,0.0021,4.80639,2.45069,8.36743,8.2827
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,55,1.0241,0.00209,4.80021,2.45866,8.36584,8.28505
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,56,1.02435,0.00224,4.79693,2.46134,8.36777,8.28486
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,57,1.02445,0.00212,4.79697,2.45181,8.3538,8.27534
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,58,1.02458,0.002039,4.80037,2.45437,8.36447,8.28135
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,59,1.02282,0.00215,4.79996,2.45168,8.356,8.2766
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,60,1.02669,0.00217,4.80109,2.45194,8.36349,8.28188
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,61,1.03168,0.00197,4.7949,2.44893,8.36264,8.27747
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,62,1.02243,0.00201,4.79742,2.45296,8.35273,8.27482
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,63,1.02205,0.0021,4.80151,2.46938,8.37891,8.29504
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,64,1.02627,0.00208,4.79527,2.44598,8.3543,8.2696
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,65,1.02342,0.002219,4.79343,2.45242,8.35149,8.27148
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,66,1.02218,0.00214,4.80326,2.47699,8.388,8.30456
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,67,1.02816,0.00203,4.79766,2.45181,8.36082,8.27966
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,68,1.02237,0.00219,4.79549,2.45958,8.35906,8.27963
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,69,1.02483,0.00205,4.79945,2.44899,8.35712,8.27532
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,70,1.02403,0.002139,4.79639,2.45744,8.3611,8.28
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,71,1.02381,0.0022,4.80178,2.48822,8.39938,8.31601
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,72,1.02506,0.00199,4.80496,2.44838,8.36884,8.28039
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,73,1.02189,0.00227,4.79698,2.45344,8.35673,8.27457
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,74,1.02445,0.00209,4.79605,2.45194,8.35937,8.27452
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,0,1.49494,0.00215,6.52248,3.66691,11.7692,11.6865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,1,1.50531,0.00233,6.52688,3.70048,11.8159,11.735
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,2,1.50109,0.00227,6.52114,3.69504,11.7987,11.7195
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,3,1.49312,0.002309,6.52418,3.68253,11.7859,11.7021
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,4,1.50176,0.00253,6.52503,3.66406,11.7776,11.6934
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,5,1.49738,0.0023,6.51633,3.65952,11.7587,11.6755
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,6,1.49965,0.002129,6.5204,3.69597,11.7982,11.7181
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,7,1.49155,0.00233,6.53275,3.6545,11.7666,11.6811
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,8,1.49706,0.00222,6.52225,3.66771,11.7745,11.6892
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,9,1.49597,0.002359,6.51724,3.68714,11.7842,11.7027
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,10,1.4919,0.002291,6.51899,3.67763,11.7762,11.6908
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,11,1.49709,0.0024,6.51996,3.67296,11.7748,11.6924
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,12,1.49341,0.002179,6.51957,3.6687,11.7674,11.6839
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,13,1.50058,0.00232,6.52162,3.67254,11.7808,11.6971
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,14,1.49322,0.00228,6.52314,3.67136,11.7707,11.69
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,15,1.49459,0.00223,6.51922,3.66714,11.7709,11.6832
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,16,1.50429,0.00211,6.52253,3.66966,11.7833,11.6986
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,17,1.49542,0.00214,6.51741,3.66355,11.7597,11.6785
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,18,1.50637,0.00226,6.52411,3.66547,11.7827,11.6982
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,19,1.49472,0.00224,6.51797,3.66243,11.7597,11.6774
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,20,1.49562,0.00205,6.53666,3.64698,11.7657,11.6813
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,21,1.50256,0.00209,6.52334,3.67766,11.7876,11.7057
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,22,1.49456,0.00212,6.52322,3.66237,11.7651,11.6823
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,23,1.4928,0.00239,6.51874,3.67021,11.767,11.6841
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,24,1.49958,0.00207,6.51906,3.65936,11.7611,11.6801
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,25,1.50538,0.002329,6.52507,3.66973,11.7812,11.7025
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,26,1.49344,0.00213,6.53559,3.65853,11.7764,11.6897
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,27,1.49245,0.00222,6.53619,3.68624,11.8038,11.7171
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,28,1.50109,0.00219,6.51797,3.81222,11.9161,11.8335
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,29,1.49133,0.002151,6.52011,3.68045,11.778,11.694
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,30,1.49533,0.00218,6.52218,3.66058,11.7602,11.6803
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,31,1.50624,0.00238,6.52299,3.68093,11.798,11.7125
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,32,1.49338,0.00218,6.52658,3.67018,11.7737,11.6923
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,33,1.49558,0.00229,6.52581,3.65606,11.7592,11.6797
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,34,1.49594,0.00218,6.52126,3.67542,11.7793,11.6948
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,35,1.49427,0.0023,6.52062,3.67206,11.7718,11.6893
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,36,1.50378,0.002251,6.52717,3.66403,11.7833,11.6972
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,37,1.48998,0.00201,6.53545,3.65306,11.7662,11.6805
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,38,1.49814,0.00245,6.52459,3.69578,11.8035,11.721
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,39,1.49142,0.00201,6.52007,3.66282,11.7588,11.6763
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,40,1.50333,0.00218,6.51921,3.66211,11.7685,11.6868
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,41,1.49216,0.00243,6.52255,3.65411,11.7541,11.6712
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,42,1.49267,0.00217,6.52668,3.64941,11.7541,11.6709
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,43,1.49382,0.00206,6.52275,3.68672,11.7916,11.7054
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,44,1.49094,0.00211,6.52121,3.70182,11.7932,11.7161
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,45,1.4951,0.00234,6.52088,3.69011,11.792,11.7084
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,46,1.4912,0.002309,6.51779,3.67421,11.7713,11.6855
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,47,1.49114,0.00225,6.52558,3.65155,11.7547,11.6705
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,48,1.50496,0.002409,6.51991,3.66694,11.774,11.6942
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,49,1.49098,0.002181,6.52548,3.66707,11.769,11.6857
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,50,1.49277,0.002501,6.5213,3.67462,11.7756,11.6912
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,51,1.49235,0.00236,6.52929,3.68742,11.8017,11.7114
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,52,1.50477,0.00237,6.51974,3.65542,11.7693,11.6823
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,53,1.50192,0.002198,6.5236,3.65872,11.7694,11.6864
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,54,1.49325,0.00214,6.52489,3.79024,11.8923,11.8105
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,55,1.4976,0.00243,6.52535,3.66451,11.773,11.6899
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,56,1.49632,0.00243,6.5259,3.65571,11.7649,11.6804
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,57,1.50515,0.00226,6.52298,3.70154,11.8164,11.7319
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,58,1.49395,0.00228,6.52315,3.6607,11.7599,11.6801
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,59,1.49206,0.0022,6.52141,3.80352,11.9008,11.8192
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,60,1.5008,0.00218,6.51865,3.67168,11.7781,11.6933
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,61,1.49834,0.002141,6.52267,3.6865,11.7912,11.7096
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,62,1.48886,0.002531,6.52163,3.65587,11.7517,11.6689
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,63,1.49773,0.002191,6.52251,3.66893,11.7694,11.6914
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,64,1.49136,0.00237,6.53142,3.69104,11.8,11.7162
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,65,1.49334,0.00226,6.52235,3.67853,11.7795,11.6965
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,66,1.50227,0.00222,6.52555,3.67088,11.7821,11.7009
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,67,1.49434,0.00235,6.53213,3.67018,11.7801,11.699
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,68,1.4968,0.00227,6.52871,3.64378,11.753,11.6716
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,69,1.48518,0.00208,6.52153,3.69914,11.7882,11.7079
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,70,1.49997,0.00229,6.52421,3.69002,11.8,11.7165
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,71,1.4967,0.00233,6.53097,3.66387,11.7763,11.6939
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,72,1.49472,0.00215,6.52393,3.67757,11.7786,11.6984
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,73,1.49702,0.00272,6.52241,3.664,11.7758,11.6862
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,74,1.49565,0.002249,6.52855,3.64845,11.76,11.6749
